COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
450-2		rː ə e																	
490-2		b ə b																	
645-2		rː e																	
160-2		d ə b ə ɨ																	
208-2		n b u b b w																	
378-2		rː rː ə ɨ																	
379-2		rː ɨ dʒː ɨ ə ɨ																	
409-2		ə r																	
598-2		w dʒː ə dʒː																	
646-2		rː n b ə																	
210-2		dʒː ɨ b o dʒː																	
215-2		rː rː rː e t																	
285-2		dʒː b ɨ																	
380-2		rː b ɨ																	
412-2		sː dʒː o.d ɨ																	
496-2		tʃː ə ɨ tʃː ə e																	
64-2		d m o																	
251-2		rː ɨ e																	
294-2		rː ɨ ɨ																	
597-2		ɨ n g ə ə j e																	
7-2		a ɨ a																	
158-2		rː ə rː e sː																	
296-2		tʃː ɨ tʃː a a																	
375-2		s ə b																	
541-2		b ə tʃʼ n																	
113-2		b ɨ rː																	
252-2		tʃː ə fː fː ə																	
330-2		rː ɨ e d																	
449-2		a j a a																	
491-2		d ɨ ɨ rː ɨ t																	
545-2		ə ə ɨ																	
596-2		ə ə																	
4-2		ɨ r w a																	
106-2		rː e rː a																	
254-2		b ɨ m ə ɨ																	
290-2		k rː ə rː ə																	
602-2		dʒː ɨ n																	
2-2		rː e rː e m																	
3-2		rː ɨ rː a ɨ																	
213-2		sː a kʼ e ɨ e																	
486-2		n ə ə ə																	
10-2		ɨ w u																	
152-2		ʔ a dʒː o																	
211-2		m ɨ f ɨ t																	
328-2		s ə d ə b ə a																	
333-2		kʼ ɨ h ɨ ɨ																	
334-2		a n s a																	
540-2		l e dʒ a																	
109-2		dʒː ɨ n dʒː ɨ																	
250-2		a a t ə ə a																	
289-2		ɨ dʒː ɨ ɨ																	
326-2		m.a ɨ w m o																	
154-2		a h ə n ə s ə																	
247-2		rː ɨ n sː e rː a rː e t																	
286-2		s ə g ə r																	
418-2		b ə ɨ b ə m ə																	
416-2		s ə																	
455-2		a a																	
456-2		ɨ kʼ ə ɨ kʼ ə ɨ																	
495-2		a a																	
61-3			z ə x																
63-3			ʔ a ɨ x																
107-3			g a x z z a																
112-3			z a p ə z																
331-3			z x g s																
377-3			b ɨ z z z ə																
381-3			ʔ a p																
417-3			z z z																
451-3			s ə a z																
454-3			ʔ x z																
484-3			s ɨ ɨ s z																
535-3			ʔ a s ɨ z																
543-3			s z s z																
593-3			ʔ a x n s																
640-3			x a p																
1-3			z ə p ə z ə m																
65-3			z																
163-3			s ɨ ə																
212-3			z z z																
244-3			z a z ə z																
248-3			z e p a																
293-3			ə z ə z																
373-3			z ɨ z a p																
408-3			b ʃ z a																
414-3			ʃ ɨ x z z x a																
601-3			ʔ ə z z																
642-3			z a s																
60-3			z ə ə s ə m																
115-3			z ə z a z																
209-3			s ɨ z																
242-3			z a z ɨ s z																
415-3			ʃ ɨ ʃ a																
450-3			z ə z																
490-3			t p ə m																
638-3			s ɨ p n																
645-3			z a z																
75-3			ʔ a x b ɨ p																
160-3			x ə z ə z																
208-3			z ɨ z z ɨ p a																
214-3			z a z																
218-3			z ɨ z z ɨ z																
378-3			ʔ a z g ə z																
379-3			z ə ə ə																
409-3			g z z ə z t																
497-3			z ə z																
598-3			m z p																
646-3			z a x ə																
164-3			b t z ə																
210-3			z ə z ə z ə																
215-3			z a s z z ə s																
256-3			z z z																
285-3			z ɨ z a z																
332-3			ʔ ə g ɨ z																
380-3			ʔ ə t a																
412-3			s a z z z																
496-3			z z s ə z z ə z																
64-3			z a t ʃ																
67-3			ɨ p																
169-3			z ə z ə z ə																
251-3			p z																
461-3																			
547-3			ɨ z a z																
597-3			z e x ə z ə																
655-3			x ɨ z z																
7-3			z a z g a																
158-3			z ə h z s																
168-3			ʔ ɨ z a z																
296-3			z ə z e p																
372-3			x ə x ə x																
374-3			b ə p n t z																
375-3			ə																
385-3			ɨ ə z																
411-3			t ɨ t a																
500-3			ʔ ɨ p ɨ p																
6-3			x ə z z a x a																
17-3			ʔ ə z ɨ p																
123-3			ʃ ʃ ʃ ə ʃ																
252-3			p ə p ə p ə																
421-3			b ɨ p ə																
448-3			z ə s a e s ə z z ə z																
449-3			m a e ə s																
545-3			x ɨ z n																
596-3			z ə g ə																
653-3			b ə z ɨ z																
4-3			g r r n ə																
254-3			ɨ p a p																
290-3			ə ə ə ə.t.a ʃ ə m																
339-3			b ə e n																
460-3			z z ɨ e																
489-3			x ə z z x a																
552-3			s ɨ																
652-3			ʔ z p ə p a																
119-3			ʔ a z g a x a																
298-3			p p p																
340-3			g r p ə																
458-3			z ə z g ə ə																
459-3			ʔ a s ʃ																
607-3			ʔ ə z a																
609-3			ʔ ɨ x a																
647-3			a a a a a ə ə																
10-3			ʔ ɨ z g z																
15-3			x ɨ z ɨ x																
18-3			z x z z ə																
73-3			ə z ə z ə																
76-3			x ə p a																
110-3			x a x a																
121-3			z ɨ z ə																
167-3			g ɨ z ə																
255-3			z ə z a ə																
297-3			g z z ə z																
299-3			g z z ə z																
338-3			s ə s ɨ s																
342-3			x z p a																
344-3			z ə s ə x																
410-3			s a s n																
540-3			z ə s a																
550-3			ʔ t z ɨ z																
153-3			a ə z g z a a																
219-3			g ə p a z																
250-3			z ə.t.a z ə z e																
301-3			z z p a z a																
74-3			g a ə p ə																
120-3			t a t g a																
122-3			z a a																
220-3			a ə a a a																
245-3			s ə ʔ ə s ə																
300-3			p ɨ p																
341-3			p ə p x ə																
549-3			s ə s s a s s s t																
610-3			x ɨ p p a p																
118-3			a ə ʃ ə																
221-3			a ə p ə p ə																
420-3			ʔ s s a s																
455-3			ə ʃ ə ə m a																
495-3			ə ʃ ə ə ʃ																
498-3			ə ə ə ə																
61-4				x a															
63-4				ʔ a ə s s s															
107-4				g s r r s															
112-4				x a nː a r a															
331-4				x x g s x s															
377-4				b s r s r ə															
381-4				ʔ a s s s r															
417-4				r x															
451-4				x a ə ə ə s a r															
454-4				ʔ s x x r s s															
484-4				x s x s x r ə s															
535-4				ʔ a nː s r ə ə															
543-4				x x ʔ x x r ə															
593-4				ʔ s s x x															
640-4				s r a x s															
1-4				r a t a r a s															
65-4				x s s a															
163-4				x a nː ə a															
408-4				d ə x ə r a															
414-4				nː e.d nː s s x a															
601-4				ʔ a r x s															
642-4				s s x x a x															
60-4				x a x a x a s															
115-4				s ə r a s s															
450-4				ə r s ə															
490-4				nː a t r a															
638-4				x s x s s ʔ															
645-4				a r															
75-4				ʔ a s s r															
160-4				d a r a															
378-4				ʔ a r g a d															
379-4				a ʔ ə a ə															
409-4				g ə ə x a r a															
497-4				x a x															
598-4				r r x r															
646-4				ʔ ə x ə ə															
164-4				nː a nː a s															
332-4				ʔ e.d s g s r ə															
380-4				ʔ ɨ r r															
412-4				x a x a x a															
64-4				r a ə ə ə															
67-4				x ɨ r ə															
169-4				nː a a t ə ə x a															
461-4				a															
547-4				r a a r															
597-4				ʔ nː x a x a nː a															
655-4				t r r															
158-4				t ə t ɨ d.ə d.ə s															
168-4				ʔ r d a r															
372-4				x a x x a d															
374-4				nː ə r r															
375-4				h a d.ə ə															
385-4				x r a r															
411-4				ə ə x a x ə a a d															
500-4				ʔ a m a r															
541-4				a j a n															
6-4				m a r x a m a															
17-4				ʔ e.d x ɨ r															
330-4				d a s															
421-4				nː r ə															
449-4				ʔ a ə															
545-4				x a x nː x ə															
596-4				x a g a															
653-4				nː a nː a r															
4-4				g ə nː ʔ a															
8-4				a d a s															
106-4				m n ʔ a															
339-4				b a ʔ r r															
489-4				d r a r x a m a															
652-4				ʔ ə d.ə r ə a d.ə r															
119-4				ʔ a r g a a															
340-4				g x a x a															
458-4				r a r g a a															
486-4				j a n a n a m															
607-4				ʔ a x x a															
609-4				ʔ a x a															
15-4				ʔ r x r ə															
18-4				x r ʔ x x a															
73-4				a x ə a r a ə															
76-4				ə ə m x a x a															
110-4				x a e a t a															
121-4				r r x a															
167-4				g r x a															
334-4				d a															
342-4				m nː x a															
344-4				a x a m															
410-4				a nː d															
550-4				ə r r r															
612-4				ʔ a ɨ															
120-4				r a r g															
122-4				ə x ə															
341-4				a x ə a m a ə															
549-4				nː ə t a nː d nː															
610-4				m a r ʔ a r															
61-5					ə ə m														
63-5					ʔ a s ʔ z														
107-5					g a m ʔ z a														
112-5					ə a z ə z a														
331-5					ʔ z g ə s														
377-5					z ɨ ʔ z z ə														
381-5					ʔ a ʔ														
417-5					r ə ʔ														
451-5					s ə z a ʔ														
454-5					z nː s z r														
484-5					s ʔ ɨ ʔ s z														
535-5					ʔ a sː ʔ r														
543-5					s z s z														
593-5					ʔ a m ə s														
640-5					m a ʃ														
1-5					ə ə s ə z ə z														
65-5					a ʔ z														
163-5					s ə ə ə m ə														
212-5					z z z														
244-5					z a z z ə ʃ														
248-5					m ə s ə a														
293-5					z ə z ə z														
373-5					z z m a s														
408-5					z z r a														
414-5					a ɨ b a z t nː a														
601-5					ʔ ə s z z ʃ														
642-5					ʔ ʔ ʔ ʔ a s														
60-5					z ə nː ə s ə m														
115-5					z ə z a m														
209-5					s z z s z														
242-5					z a z z s z														
415-5					z z z a z														
450-5					ɨ ə r														
490-5					ʔ z m m ə m														
638-5					s ʔ s ʔ z														
645-5					z a z														
75-5					nː a r b nː s														
160-5					a ə z ə z														
208-5					z ʃ z z a ɨ a														
214-5					z a ʔ														
218-5					ʃ ʔ ʔ ʃ ʔ r														
378-5					z a z g ə z														
379-5					a ə nː ə														
409-5					g ʔ nː ə r ə														
497-5					ʔ ə ʔ														
598-5					ə s ʔ ʃ														
164-5					b ə ʔ ə m														
210-5					z ə a a z z ə														
215-5					ʔ a m ʔ z ə z														
256-5					ʃ ə ʃ a														
285-5					z z a a a														
332-5					ʔ ə z z z														
380-5					z ə a a a a														
496-5					a a a a ʔ s ə ʔ ʔ ə ʔ														
64-5					a a nː nː nː ʃ														
67-5					a nː s a														
169-5					nː ə nː ə nː ə m														
251-5					z ɨ ʔ ə z a														
294-5					z ə z m a ə z a a ə a														
461-5					a nː														
547-5					nː ɨ nː a nː														
597-5					nː ɨ z z ə m ə ɨ a														
655-5					m ʔ ʔ ʔ														
7-5					z a z z a														
168-5					nː ʔ ʔ a nː														
296-5					ʔ ə ʔ a a ʔ a														
372-5					z ə z z ə z														
374-5					z z ʔ z ʔ z														
375-5					s ə b ə ə														
385-5					a nː a ə nː														
411-5					ɲː ʔ r ə a s														
500-5					nː ʔ ʔ ʔ s														
6-5					z ə z z a z a														
17-5					ʔ ə ɨ ʔ s														
113-5					ə ə ə ə														
123-5					ʃ ɨ ʃ ə ʃ														
252-5					ʔ ə ʔ ə ʔ ə a														
421-5					b ʔ nː ə														
448-5					z z s a z s ə z z ə z														
449-5					nː a a ə m														
545-5					ʔ ʔ ʔ ɨ														
596-5					z ə z ə														
653-5					b ə ɨ ɨ ʔ														
4-5					g ʔ z z nː ə														
8-5					z ə z ə ʔ ʔ ʔ z														
290-5					ɨ a s ə ɨ ə s														
339-5					b ə nː ʔ s														
460-5					ʔ ɨ ɨ ɨ a														
489-5					b m ə s a s ʔ a														
552-5					ʔ ʔ														
602-5					m dʒː dʒː dʒː														
652-5					nː ʔ a nː ə m ʔ a														
3-5					z z l ə ə ə														
119-5					ʔ a ʔ g a a a														
298-5					a a l ə ʔ														
340-5					g nː nː a ə														
458-5					a ə ʔ g ə a ə														
459-5					ʔ a ʔ ə ɨ														
486-5					nː ə m ə nː ə m														
607-5					ʔ ə ʔ a a														
609-5					ʔ nː ʔ a														
647-5					z ə z ə ə ʔ z														
15-5					nː nː nː ʔ m														
18-5					nː ʔ nː ʔ ʔ ə														
73-5					a ə nː ə s ə m														
76-5					m a ə s a														
110-5					a a z a														
121-5					nː nː nː ə														
152-5					z a ə z														
167-5					g nː nː ə														
255-5					ʔ a ə ʔ ə a ə														
297-5					ʔ a ʔ ə ʔ														
299-5					ʔ a ʔ ə ʔ														
334-5					z a z z ə z a														
338-5					ʔ ə ʔ ʔ ʔ														
342-5					m nː nː a														
344-5					nː ə s ə m														
410-5					z a z z z														
550-5					ʔ ə ʔ ʔ nː s														
612-5					ʔ a r ʔ ə ə ə														
219-5					g ə a a ʔ														
250-5					s ə l ɨ														
301-5					ʔ a l a s a														
74-5					g ʔ ə ʔ ʔ														
120-5					a a ʔ g a														
220-5					ə ə ə a ə														
245-5					ʔ ə a ə sː ə														
300-5					s ʔ l														
341-5					nː ə nː m m ə m														
549-5					ɨ ə ɨ ɨ a ɨ ɨ ɨ														
643-5					z a s s ə														
118-5					ə ə ʔ ə														
420-5					ʔ ʔ ʔ a ʔ														
455-5					ɨ ɨ s a														
495-5					ə ɨ ɨ														
61-6						f ə m													
63-6						f əi̯ s e m t													
107-6						g s.ə.m m e f m.ə													
112-6						f s.ə.m sː e f e													
331-6						f e g m.ə s.ə.m s.ə.m													
377-6						f e f m.ə f e													
381-6						f e ħ.ɨ.w e e													
417-6						r e s.ə.m													
451-6						sː s.ə.m f e e e													
454-6						f e f e r													
484-6						sː e f e e s.ə.m													
535-6						f e s e r													
543-6						f e e s.ə.m s.ə.m													
593-6						f e m e e													
640-6						m m.ə s.ə.m m.ə													
1-6						f e f e s.ə.m e m.ə													
163-6						f ə f e													
212-6						f e e													
244-6						f e r f ħ.ɨ.w s.ə.m													
248-6						m s.ə.m f s.ə.m s.ə.m													
293-6						f ə r ə s.ə.m													
373-6						f s.ə.m m s.ə.m e													
408-6						f m.ə ʕ r e													
601-6						sː e sː ui̯ e s.ə.m e													
642-6						t t f ɨ.ʔ f m.ə e													
60-6						f m.ə f ə f ə m.ə													
115-6						f s.ə.m s.ə.m e													
242-6						f m.ə s.ə.m e e s.ə.m													
415-6						z e f əi̯ e													
450-6						f ə r h h e													
490-6						g e f m.ə s.ə.m m.ə													
638-6						f e e n e													
645-6						f m.ə m.ə													
75-6						f m.ə m.ə f m.ə m.ə e													
208-6						f m.ə m.ə f f o f ħ.ɨ.w o													
214-6						f m.ə kʼ e e													
218-6						f s.ə.m m.ə s.ə.m s.ə.m e e													
409-6						f m.ə t f ə r t													
497-6						s.ə.m ə ə ə e													
598-6						mː ə l f m.ə t													
646-6						ʔ ɨ e s.ə.m f s.ə.m s.ə.m													
215-6						f m.ə s.ə.m f m.ə f s.ə.m m.ə													
256-6						s.ə.m s.ə.m s.ə.m m.ə													
294-6						m.ə m.ə f m.ə m.ə m.ə m.ə m.ə m.ə m.ə													
655-6						f m.ə m.ə i m.ə													
158-6						f e g e e													
372-6						kʼ ə m.ə kʼ ə m.ə													
375-6						tsʼ a e													
411-6						z m.ə r əi̯ m.ə													
500-6						ʔ a m a i a													
541-6						s.ə.m e s.ə.m s.ə.m e													
113-6						b s.ə.m n s.ə.m													
252-6						r ə f ə f ə													
330-6						f e e d													
448-6						sː ə d m.ə m.ə f m.ə m.ə f ai̯ m.ə													
106-6						m e s e													
290-6						f a g ə z ə													
460-6						kʼ ə f m.ə f ə													
552-6						f m.ə ə ə													
602-6						m i s.ə.m m.ə													
2-6						mː s.ə.m s.ə.m s.ə.m e													
298-6						kʼ ɨ t ə													
486-6						f ə f ə f ə m.ə													
211-6						m ɨ.ʔ z e s.ə.m													
333-6						m e g e e													
334-6						f m.ə m.ə f ə m m.ə													
612-6						ħ u n ə s.ə.m i t													
289-6						l ɨ mː													
326-6						m e t n													
594-6						g s.ə.m b m.ə													
154-6						ʔ ə f r ə f ə													
286-6						s ə gː ə r t													
418-6						b e r b e r e													
615-6						m e													
288-6						r ə ʔ s													
5-6						g ə b b													
61-7							z ə z												
63-7							ɨ ɨ z ɨ z												
107-7							g ɨ z pː ɨ												
112-7							z ɨ ɨ ə z ɨ												
331-7							z ɨ g ɨ ɨ s												
377-7							ɨ ɨ pː ɨ z a												
381-7							ɨ ɨ pː												
417-7							z ɨ z												
451-7							s a ɨ ɨ ɨ ɨ m												
454-7							ɨ ɨ ɨ ɨ z												
484-7							s ɨ ɨ ɨ s m												
535-7							ɨ ɨ s ɨ z												
543-7							s m s m												
593-7							ɨ ɨ z ɨ s												
640-7							z ɨ pː												
1-7							m a z ə z ə ɨ												
65-7							z ɨ ɨ												
163-7							s ə ɨ ə												
212-7							ɨ ɨ z												
244-7							ɨ w z ɨ ə z												
248-7							z pː ɨ												
293-7							ɨ ə z ə z												
373-7							m ɨ z ɨ pː												
408-7							ɨ m ɨ z ɨ												
414-7							z ɨ ɨ ɨ pː ɨ ɨ ɨ												
601-7							ɨ ə m z												
642-7							ɨ z ɨ ɨ ɨ s												
60-7							m ə ɨ a s a ɨ												
115-7							ɨ a ʃ ɨ ɨ z												
209-7							s ɨ pː z												
242-7							ɨ ɨ pː ɨ s z												
415-7							m ɨ m w w												
450-7							z a z ɨ ɨ												
490-7							m ə pː ɨ ɨ ə ɨ												
638-7							s ɨ pː ɨ												
645-7							m ɨ pː												
75-7							ɨ ɨ z ɨ ɨ pː												
160-7							m ɨ m ə ʃ ɨ												
208-7							ɨ ɨ z z ɨ ɨ pː ɨ												
214-7							ɨ a ɨ												
218-7							ɨ ɨ z z ɨ z												
378-7							ɨ ɨ m x ɨ ə m ɨ												
379-7							m ə m ɨ ɨ ə ɨ												
409-7							g w z a z a												
497-7							z ə z												
598-7							g ɨ g ɨ pː												
646-7							ɨ a g w												
164-7							ɨ ə pː ɨ ɨ ə ɨ												
210-7							z ə g ɨ ə z ə												
215-7							ɨ ɨ ɨ z ɨ ɨ a m												
256-7							z ɨ ɨ												
285-7							z ɨ z ɨ z												
332-7							ɨ ə g ɨ z												
380-7							ɨ ə ɨ ɨ ɨ												
412-7							s x g ɨ z												
496-7							ɨ ɨ z s a z ɨ a z												
64-7							z ɨ ɨ ɨ ʃ												
67-7							x ɨ pː												
169-7							z ə ɨ m a z a m ɨ												
251-7							ɨ ɨ tʼ												
294-7							m ɨ ə tʼ												
461-7							m ɨ												
547-7							ʃ ɨ m ɨ m												
597-7							ɨ ɨ ɨ ɨ ɨ m a z a												
655-7							m ɨ z z												
7-7							ɨ ɨ pː g ɨ												
158-7							ɨ a ɨ ɨ ɨ s ɨ												
168-7							ɨ ɨ m ɨ m												
296-7							m a ɨ ɨ ɨ pː ɨ												
372-7							x x ɨ x												
374-7							ɨ a pː ɨ m ɨ ɨ ɨ m												
385-7							x ɨ m a m												
411-7							g ɨ g s												
500-7							ɨ ɨ pː ɨ pː												
6-7							m a pː m ɨ m ɨ												
17-7							a g ɨ pː												
123-7							m ɨ m a												
252-7							pː ə pː ə ə												
421-7							ɨ ɨ pː a												
448-7							z a z a z s a z ɨ a z												
449-7							ɨ ɨ ɨ z a ɨ												
491-7							ɨ ɨ ɨ ɨ ɨ ɨ												
545-7							g ɨ pː ɨ ɨ ɨ												
596-7							m a x a												
653-7							ɨ a z ɨ m												
8-7							m ə ɨ ə ɨ ɨ ɨ m												
254-7							w pː w pː												
290-7							ɨ ɨ g ə ʃ ə ʃ												
460-7							ɨ m ɨ z ɨ												
489-7							ɨ a z ɨ ɨ pː a												
552-7							m ɨ												
652-7							ɨ ɨ z ə ɨ pː ɨ												
3-7							ɨ ɨ ɨ ɨ ɨ ə												
119-7							ɨ ɨ m x ɨ ɨ ɨ												
298-7							w pː												
340-7							x ɨ a pː ɨ a												
458-7							m a m x a ɨ a												
459-7							ɨ w s ɨ												
486-7							x w x												
607-7							ɨ a pː g ɨ												
609-7							ɨ ɨ x ɨ												
10-7							m ɨ m ɨ m												
15-7							ɨ ɨ ɨ ɨ z ɨ												
18-7							pː ɨ pː g z a												
73-7							ɨ a pː ɨ a z a ɨ												
76-7							pː pː ə s x												
110-7							x x x ɨ												
121-7							z ɨ z a												
152-7							ɨ ɨ ɨ ɨ												
167-7							x ɨ z a												
255-7							z g a pː ɨ a												
297-7							g ɨ pː ɨ a z												
299-7							g ɨ pː ɨ a z												
338-7							m a m ɨ m												
342-7							z ɨ pː a												
344-7							z a s ɨ z												
410-7							m ɨ m m ɨ ɨ												
540-7							ɨ ɨ ɨ ɨ												
550-7							x a z ɨ ɨ z												
153-7							z ɨ ɨ ɨ z ɨ z ɨ												
219-7							g a pː a z												
250-7							g a z a a a a												
301-7							z ɨ pː a z a												
326-7																			
74-7							g g a pː a												
120-7							pː ɨ pː x a												
122-7							z a x a												
220-7							ɨ a g a ɨ												
245-7							g a ɨ a g a												
300-7							pː ɨ pː												
341-7							pː ə pː pː ə pː												
549-7							m a ɨ ɨ ɨ a m ɨ m ɨ ɨ												
610-7							pː ɨ pː pː ɨ pː												
643-7							g ɨ ɨ ɨ ɨ												
118-7							ɨ ə ʃ ə												
221-7							ɨ ə pː ə pː ə												
420-7							ɨ g g a g												
455-7							ɨ ɨ ʃ ɨ												
495-7							ɨ ɨ ʃ												
61-8								ɨ ə m											
63-8								ɨ a ɨ ɨ m											
107-8								g ɨ m z ɨ ə											
112-8								ɨ a ɨ ə ɨ a											
331-8								ɨ ɨ g ɨ s											
377-8								ɨ ɨ z ə ɨ ə											
381-8								ɨ ə ɨ											
417-8								ɨ ə ɨ											
451-8								s ə ɨ ə ɨ											
454-8								ɨ ə m ɨ ɨ											
484-8								s ɨ m ɨ s p.ə											
535-8								ɨ a ɨ ɨ ɨ											
543-8								s p.ə s p.ə											
593-8								m a m ɨ s											
640-8								m ə p.ə											
1-8								z ə w ə z ə m											
65-8								ɨ ɨ m											
163-8								s ə ɨ ə											
212-8								ɨ p.ə z											
244-8								ɨ ə z ə z											
248-8								m ɨ p.ə ə											
293-8								ə ə z ə z											
373-8								ʃ ɨ m ə p.ə											
408-8								m ʃ m ə											
414-8								ɨ ɨ ɨ ə p.ə ə r a											
601-8								ɨ ə p.ə z m											
642-8								ɨ ɨ ə a s											
60-8								w ə ə ə s ə m											
115-8								m ə ʃ a m											
209-8								s ɨ m ɨ z											
242-8								ɨ a ɨ ɨ s z											
415-8								ʃ ɨ ʃ ə ɨ											
450-8								ɨ ə ɨ											
490-8								z ə w ə m											
638-8								s ɨ p.ə m											
645-8								w a w											
75-8								ɨ a m b ɨ ɨ											
160-8								z ə z ə ʃ											
208-8								ɨ ɨ z z ɨ p.ə											
214-8								ɨ a ɨ											
218-8								ɨ ɨ z z ɨ z											
378-8								ʔ a z g ə z											
379-8								z ə m ə											
409-8								g m w ə z ə											
497-8								ɨ ə ɨ											
598-8								m m m z m											
646-8								w a ɨ ə											
164-8								ɨ ə p.ə ə m											
210-8								p.ə ə ɨ ə p.ə ə											
215-8								ɨ ɨ p.ə z ɨ ə m											
256-8								z ɨ mː ə											
285-8								m ɨ p.ə a p.ə											
332-8								m ə g ɨ m											
380-8								ɨ ə ɨ ʃ											
412-8								s ə ɨ ɨ w											
496-8								z ɨ z s ə ɨ ɨ ə ɨ											
64-8								z ə w ʃ											
67-8								p.ə ɨ p.ə											
169-8								z ə m z ə z ə m m											
251-8								ə ɨ p.ə ə											
294-8								mː j ɨ ɨ											
461-8								z ɨ											
547-8								ʃ ɨ z a z											
597-8								ʔ e m m m ə m ə											
655-8								m ɨ p.ə m											
7-8								ʔ ə z g a											
158-8								ɨ ə m m s											
168-8								ʔ ɨ m a w											
296-8								ɨ ə ɨ ə p.ə											
374-8								b ə p.ə m n m m											
385-8								w ɨ w ə w											
500-8								ʔ ɨ m ɨ p.ə											
