COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
17-5					ʔ ə bː ɨ r														
113-5					ə ə ə ə														
123-5					bː e m ə														
252-5					nː ə k ə ə ə														
421-5					b ɨ bː ə														
448-5					kʼ ə r a r s ə r r ə t														
449-5					ʔ a ə														
545-5					bː ɨ nː ə														
596-5					nː ə g ə														
653-5					b ə tː ɨ t														
4-5					g z x ə														
8-5					kʼ ə z ə z z														
290-5					ʔ a g ə tʃʼ ə														
339-5					b ə kʼ ɨ s														
460-5					bː z ɨ t														
489-5					b w ə r bː bː a														
552-5					bː ɨ														
602-5					m ə m														
652-5					ʔ e tː ə t a														
3-5					tʃʼ ɨ nː ə														
119-5					ʔ a nː g a tʃ a														
298-5					x x t ə														
340-5					g ə nː tʃ ə														
458-5					d ə nː g ə bː ə														
459-5					ʔ a bː o														
486-5					nː ə ə ə kʼ ə														
607-5					ʔ ə k w a														
609-5					ʔ ɨ bː a														
647-5					ə ə z ə z ə														
15-5					ʔ ɨ bː ɨ m														
18-5					nː ɨ kʼ k bː ə														
73-5					tʃ ə k ə r ə m														
76-5					m w ə b a														
110-5					d a z a														
121-5					t ɨ k ə														
152-5					ʔ a ə z														
167-5					g ɨ bː ə														
255-5					kʼ w ə nː z ə														
297-5					g bː nː ə r														
299-5					g bː nː ə r														
334-5					ʔ a ə z ə z a														
338-5					n ə dː ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r z														
550-5					bː ə nː bː ɨ r														
612-5					ʔ ə ə ə ə														
61-6						e ə m													
63-6						e əi̯ e m													
107-6						g e m e e													
112-6						e a z ə e ɨ													
331-6						e ɨ.ʔ g e s.ə.m													
377-6						e e ai̯ i e e													
381-6						e ɨ e e													
417-6						r e z													
451-6						s ə e e e													
454-6						e ɨ z e r													
484-6						s i e i s e													
535-6						e ɨ s e r													
543-6						s e s e													
593-6						f e m e s													
640-6						m a e													
1-6						e ə z ə e ə													
163-6						s ə e ə													
212-6						e e e													
244-6						ʔ ɨ r e e													
248-6						m e e ʔ e													
293-6						f ə r ə s													
373-6						ai̯ e m e e													
408-6						bː e r s													
601-6						e ɨ rː ui̯ e ɨ													
642-6						e ɨ f a s													
60-6						e ə e ə s ə m.ə													
115-6						e e e m													
242-6						z ɨ m i s e													
415-6						z ɨ e a e													
450-6						e ə r ʔ													
490-6						e e f ɨ													
638-6						s e r e ai̯													
645-6						ai̯ e e													
75-6						e a e e i e e													
208-6						ʔ ɨ f f i i w													
214-6						e a ai̯													
218-6						e i e z i e													
409-6						f a e ə r													
497-6						e ə ə e													
598-6						s ə l f e t													
646-6						ʔ ɨ n e ə													
215-6						f e f f f e e													
256-6						e e z													
294-6						f f f f n													
655-6						f i f i f													
158-6						ai̯ ə m e ai̯													
372-6						kʼ ə m.ə f ə r													
375-6						s ə e													
411-6						m.ə r ʔ əi̯ s													
500-6						ʔ ɨ b i													
541-6						ai̯ ə e e e													
113-6						b e e													
252-6						r ə e ə f ə kʼ													
330-6						ai̯ e e e													
448-6						m.ə ə d m.ə f m.ə f f ə f													
106-6						m e s e													
290-6						e a g ə e ə													
460-6						i f i f ə													
552-6						f f s ə													
602-6						m i e													
2-6						ai̯ e ai̯ e m													
298-6						i ɨ t ə													
486-6						f ə g ə f ə													
211-6						m ɨ s e t													
333-6						m e e e r													
334-6						f a f f ə ə a													
612-6						e ə n ə b i t													
61-7							d ə m												
63-7							ʔ a s ɨ m												
107-7							g o m e r o												
112-7							d o u ə r a												
331-7							n ɨ g w s												
377-7							u o kʼ o r ə												
381-7							ʔ a tː												
417-7							r u s												
451-7							s ə u t												
454-7							ʔ a u ɨ r												
484-7							s ɨ o ɨ s t												
535-7							ʔ a s r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a n												
1-7							d ə pː ə r ə												
65-7							u u t												
163-7							s ə u ə												
212-7							ʔ e n												
244-7							ʔ a r u o t												
248-7							m u r o												
293-7							u ə r ə s												
373-7							kʼ m a r												
408-7							u o r o												
414-7							d ɨ s kʼ u a												
601-7							ʔ ə r o s												
642-7							n a u a s												
60-7							n ə ʒ ə s ə												
115-7							ʔ ə r a m												
209-7							s m s t												
242-7							ʔ a m ɨ s t												
415-7							s ɨ r a tʃʼ												
450-7							s ə r												
490-7							tː ə pː w ə												
638-7							s ɨ n e												
645-7							kʼ a r												
75-7							ʔ a m u ɨ r												
160-7							u ɨ r ə kʼ												
208-7							ʔ o n kʼ w ə r ə												
214-7							ʔ a u												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							u ə u ə												
409-7							g e t ə r ə												
497-7							t ə n												
598-7							x.j w e tː												
646-7							ʔ a t ə												
164-7							u ə ʃ ə												
210-7							u ə x.j w ə r ə												
215-7							ʔ a u e u ə t												
256-7							t u a												
285-7							m ɨ d a d												
332-7							ʔ ə g r												
380-7							ʔ ə x.j w												
412-7							s ə x n												
496-7							w u r s ə n u ə t												
64-7							d a s o												
67-7							w ɨ r												
169-7							n ɨ z ə z ə												
251-7							u ɨ kʼ a												
294-7							m w o kʼ ə												
461-7							u ai̯												
547-7							w ɨ z a t												
597-7							ʔ o m ə u ɨ												
655-7							m ɨ u t												
7-7							ʔ a r g a												
158-7							kʼ ə m s s												
168-7							ʔ ɨ m a r												
296-7							tʃʼ ə u u t												
372-7							s e n s e r												
374-7							u ə kʼ o o												
385-7							w ɨ u ə t												
411-7							t r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə r u a m a												
17-7							ʔ ɨ x ɨ r												
123-7							u ə m ə												
252-7							n e ʒ ə tʃʼ e												
421-7							u ɨ ʒ ə												
448-7							kʼ ə u a n s ə n u ə t												
449-7							ʔ a o ə												
491-7							s n g ə t												
545-7							x.j ɨ n o												
596-7							n ə g ə												
653-7							u ə tː ɨ t												
8-7							kʼ ə u ə s o												
254-7							ʒ tʼ m a t												
290-7							ʔ a ə tʃʼ ə												
460-7							s s ɨ t												
489-7							u w ə r u u m a												
552-7							z ɨ												
652-7							ʔ ɨ n tː e t a												
3-7							tʃʼ ɨ n ə												
119-7							ʔ a n g a tʃ a												
298-7							dʒ dʒ t												
340-7							g ə n tʃ ə												
458-7							d ə n g ə u ə												
459-7							ʔ a s o												
486-7							n ə tʼ ə kʼ ə												
607-7							ʔ ə dʒ w a												
609-7							ʔ ɨ x a												
10-7							s ɨ kʼ s r												
15-7							ʔ ɨ u ɨ m												
18-7							n ɨ kʼ u u ə												
73-7							tʃ ə ʒ ə r ə												
76-7							m w ɨ s a												
110-7							x t												
121-7							t ɨ u ɨ												
152-7							ʔ a ə o												
167-7							g ɨ u ɨ												
255-7							kʼ w ə n ə												
297-7							g u n ə r												
299-7							g u n ə r												
338-7							n ə m ɨ r												
342-7							m e n a												
344-7							kʼ ɨ s ɨ m												
410-7							kʼ a r e												
540-7							n s s a												
550-7							u ə n u ɨ r												
61-8								d ə m											
63-8								ʔ a tʃʼ ɨ m											
107-8								g ɨ m e r a											
112-8								d a m ə r a											
331-8								n ɨ g ɨ s											
377-8								b ɨ kʼ ə r ə											
381-8								ʔ a tʃʼ											
417-8								r u z											
451-8								s ə m a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ d ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s tʃʼ s t											
593-8								ʔ a m u s											
640-8								m a n											
1-8								d ə p ə r ə m											
65-8								u u											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r ə t											
248-8								m ɨ r a											
293-8								u ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a											
414-8								d ɨ b a kʼ u dʒ a											
601-8								ʔ ə r m											
642-8								n u a s											
60-8								n ə dʒ ə s ə m											
115-8								ə r a m											
209-8								s ɨ tʃʼ tʃʼ ə											
242-8								ʔ a p ɨ s t											
415-8								tʃʼ ɨ ɨ a ɨ											
450-8								tʃʼ ə r											
490-8								p ə p ə m											
638-8								s ɨ n ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								u ə r ə kʼ											
208-8								ʔ ɨ n kʼ w ɨ r											
214-8								ʔ a ɨ											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								u ə x ə											
409-8								g e t ə r											
497-8								t ə n											
598-8								x w e											
646-8								ʔ a dʒ ə											
164-8								b ə kʼ ə m											
210-8								u ə u ə r a											
215-8								ʔ a ɨ e ɨ ə t											
256-8								u x a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə tʃʼ											
412-8								s ə ʒ ə n											
496-8								w ɨ r s ə n ɨ ə t											
64-8								d a ʃ o											
67-8								w ɨ r											
169-8								n ə z ə z ə m											
251-8								u ə kʼ											
294-8								m ə kʼ											
461-8								u ə											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə											
655-8								m ɨ u t											
7-8								ʔ a tʃʼ g a											
158-8								kʼ ə m tʃʼ s											
168-8								ʔ ɨ m a r											
296-8								tʃʼ ə x u											
374-8								b ə kʼ m m o											
385-8								w ɨ u ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə u ɨ r											
123-8								x e m ə											
252-8								n ə m ə m ə m											
421-8								b ɨ m ə											
448-8								kʼ ə u a n s ə n b ə t											
449-8								ʔ a tʃʼ ə											
545-8								u ɨ n m											
596-8								n ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ u ə											
8-8								kʼ ə m ə t tʃʼ											
254-8								ʒ ɨ m a ə											
290-8								ʔ a a ə tʃʼ ə m											
339-8								b ə kʼ ɨ r											
460-8								u ɨ ɨ											
489-8								b ə r u u m a											
552-8								z ɨ											
652-8								ʔ ə t ə t a											
3-8								tʃʼ ɨ tʃʼ a											
119-8								ʔ a n g a tʃ a											
298-8								dʒ dʒ ɨ											
340-8								g w ə n tʃ ə											
458-8								d ə n g ə u ə											
459-8								ʔ a tʃʼ o											
607-8								ʔ ə k w a											
609-8								ʔ ɨ dʒ a											
10-8								tʃʼ ɨ kʼ tʃʼ r											
15-8								ʔ ɨ u ɨ m											
18-8								n ɨ kʼ ʒ u ə											
73-8								tʃ ə k ə r ə m											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ u ə											
255-8								kʼ w ə n tʃ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e											
540-8								s ə ɨ a											
550-8								u ə n u ɨ r											
61-9									d ə m										
63-9									d a u b m										
107-9									g b m u r a										
112-9									d a u ə r a										
331-9									n b g w b u										
377-9									u d kʼ u r b										
381-9									d a t										
417-9									r u u										
451-9									u ə u t										
454-9									ʔ a u b r										
484-9									u b d b u t										
535-9									d a u b r										
543-9									u u u t										
593-9									d a m u u										
640-9									m a n										
1-9									d ə p ə r ə										
65-9									u u b										
163-9									u ə u ə										
212-9									b u ɲ										
244-9									d a r u ə t										
248-9									m u r b										
293-9									u ə r ə u										
373-9									kʼ.w b m a r										
408-9									u u r a										
414-9									d b u a kʼ u a										
601-9									d ə r u b										
642-9									n b u a u										
60-9									n ə ʒ ə u ə										
209-9									u z u t										
242-9									d a b b u t										
415-9									u b r a u										
490-9									t o p ə										
638-9									u d n ai̯										
645-9									kʼ a r										
75-9									ʔ a m u ə r										
160-9									u ə r ə kʼ										
208-9									b b n kʼ.w b w r b										
214-9									d a u s										
218-9									s s n u s r										
378-9									d a n g ə t										
379-9									u ə u b ə b										
409-9									g ə t ə r ə										
497-9									t ə n										
598-9									x b r u t										
646-9									b ə x ə										
164-9									u ə u ə										
210-9									u ə x ə r o										
215-9									b a u u u o t										
256-9									t u m a										
285-9									m b d a d										
332-9									ʔ ə g d r										
380-9									b ə x b b										
412-9									b ə ʒ b n										
496-9									w u r u ə n u ə t										
64-9									d a u z										
67-9									w d r										
169-9									n o u ə u ə m										
251-9									u x u										
294-9									m b kʼ.w										
461-9									u ai̯										
547-9									d d u a t										
597-9									ʔ x m b ə x ə										
655-9									m d t										
7-9									b a r g a										
168-9									ʔ m m a r										
296-9									x b u u t										
372-9									u ə n u ə r										
374-9									u ə kʼ u u										
375-9									x ə x										
385-9									w d u ə t										
411-9									w w t ə m w w a p										
500-9									ʔ ə m r										
541-9									b ɨ b b b										
6-9									m ə r u a m a										
17-9									ʔ ə u d r										
113-9									b b b										
123-9									z m ə										
252-9									n ə ʒ ə dʒ ə										
421-9									u d a										
448-9									kʼ.w ə u a n u ə n u ə t										
491-9									b b ə b										
545-9									x ə n u w										
596-9									n ə g ə										
653-9									u ə t ə t										
4-9									g u b ə										
8-9									kʼ.w ə u ə u u										
254-9									ʒ b m a t										
339-9									z ə kʼ b r										
489-9									u ə r u u m a										
552-9									u d										
652-9									ʔ ai̯ t t										
119-9									ʔ a n g a tʃ a										
298-9									x dʒ t										
340-9									g w ə n tʃ ə										
458-9									d ə n g ə u ə										
459-9									ʔ a s u										
486-9									n ə ə ə kʼ ə										
607-9									ʔ ə dʒ w a										
609-9									ʔ ə x a										
10-9									dʒ ə p dʒ r										
15-9									ʔ ə u ə										
18-9									n i u a ə										
73-9									tʃ ə w ə r ə										
76-9									m w ə dʒ a										
110-9									d a ə a										
121-9									t ə u ə										
167-9									g ə x ə										
255-9									kʼ w o n a ə										
297-9									g u ɲ ə r										
