COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
293-2		dʒ ə r ə tʼː																	
373-2		kʼ ɨ m a																	
408-2		β ɨ r																	
414-2		d u b kʼ ɨ tʼː a																	
642-2		n ɨ tʼː a s																	
60-2		n ə tʼː ə s ə																	
115-2		x l a m																	
209-2		s ɨ rː ɨ t																	
242-2		x a tʼː ɨ s t																	
415-2		z ɨ n a β																	
450-2		tʼː ə r																	
490-2		tʼː ə b																	
645-2		kʼ a l																	
160-2		d ə r ə kʼ																	
208-2		ʔ ɨ n kʼ u																	
378-2		ʔ a n g ə t																	
379-2		z e ə																	
409-2		t ə r																	
598-2		k w ə h e																	
646-2		ʔ t ə																	
210-2		dː a d o n																	
215-2		x β t																	
285-2		m ɨ tʼ a d																	
380-2		x a d																	
412-2		s e d e n																	
496-2		s ə m β ə																	
64-2		d a dʒ o																	
251-2		z ə h e kʼ																	
294-2		m u kʼ																	
597-2		x ə h e n g ə d ə j																	
7-2		ʔ a l g a																	
158-2		kʼ ə m s																	
61-3			d ə m																
63-3			ʔ a tʼ ɨ m																
107-3			g a m e r a																
112-3			d a b ə r a																
331-3			n ɨ g w s																
377-3			b ɨ kʼ u r ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ lː ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s o s t																
593-3			ʔ a m u s																
640-3			m w a n																
1-3			d ə ʒ ə r ə m																
65-3			tʼ u																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m u r a																
293-3			f ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			d ɨ b kʼ u lː a																
601-3			ʔ ə r o b																
642-3			n ɨ f a s																
60-3			n ə ʒ ə s ə m																
115-3			ʔ ə r a m																
209-3			s ɨ u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			tʼ ə ʒ w ə m																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m b ɨ r																
160-3			tʼ ə r ə kʼ																
208-3			ʔ ɨ n kʼ ɨ r a																
214-3			ʔ a b																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			lː ə tʼ ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w e t																
646-3			ʔ a x ə																
164-3			b ə k ə m																
210-3			p ə x w ə r ə																
215-3			ʔ a tʼ e b ə t																
256-3			t u ʃ a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə x w a																
412-3			s a h ɨ n																
496-3			w u r s ə n b ə t																
64-3			d a ʒ o																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			lː e kʼ																
461-3			tʼ ʒ																
547-3			w ɨ z a t																
597-3			ʔ e m ə ɲː a																
655-3			m ɨ ʃ t																
7-3			ʔ a r g a																
158-3			kʼ ə m ə s																
168-3			ʔ ɨ m a r																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g ə m ə l a															
112-4				d ə m ə n a															
331-4				n ə g s															
377-4				b ə kʼ l ə															
381-4				ʔ a t															
417-4				r tʃʼ															
451-4				s a w ə t															
454-4				ʔ a tʃʼ ɨ r															
484-4				s ɨ l ɨ s t															
535-4				ʔ a s ɨ r															
543-4				s o s t															
593-4				ʔ a m tʃʼ s															
640-4				m a n															
1-4				d ə ə r ə															
65-4				tʼ l															
163-4				s ə tʃʼ ə															
408-4				b ə r a															
414-4				d ə b ə kʼ l l a															
601-4				ʔ ə r o w															
642-4				n ə tʃʼ a s															
60-4				n a l ə s ə															
115-4				ʔ ə l a m															
450-4				ə ə r															
490-4				tʼ ə ə ə															
638-4				s ɨ n l															
645-4				kʼ a l															
75-4				ʔ a m b ɨ r															
160-4				tʼ ə r ə kʼ															
378-4				ʔ a n g ə d															
379-4				ʃ ə tʼ ə															
409-4				g ə t ə r ə															
497-4				t ə n															
598-4				h ʔ e t															
646-4				ʔ a h ə															
164-4				b ə k ə															
332-4				ʔ ə g u r															
380-4				ʔ a l l ʔ ə															
412-4				s a l ə n															
64-4				d a ə															
67-4				w ɨ r															
169-4				ə ə ə ə d i a															
461-4				tʼ ə															
547-4				ʔ ə ə ə t															
597-4				ʔ ə m a ə l o															
655-4				m ɨ ʃ t															
158-4				kʼ ə m ə s															
168-4				ʔ u m a r															
61-5					d ə m														
63-5					ʔ a tʼ ɨ m														
107-5					g a m e r a														
112-5					d a b ə n a														
331-5					n ɨ g w u s														
377-5					b ɨ kʼ u r ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ ʒː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m w a n														
1-5					d ə ɲː ə r ə m														
65-5					tʼ u b														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a n														
408-5					b o r a														
414-5					tʼ ɨ b a kʼ u lː a														
601-5					ʔ ə r b														
642-5					n f a s														
60-5					n ə tʼ ə s ə m														
115-5					ʔ ə r a m														
209-5					s ɨ n u t														
242-5					ʔ a mː ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə ɲː w ə														
638-5					s ɨ n e														
645-5					kʼ a r														
75-5					ʔ a m b ɨ r														
160-5					tʼ ə r ə kʼ														
208-5					ʔ ɨ n kʼ w ɨ														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a n g ə t														
379-5					ʒː ə tʼ ə														
409-5					g e t ə r ə														
497-5					t ə n														
598-5					x w e tː														
164-5					b ə kː j ə m														
210-5					bː ə x w ə r														
215-5					ʔ a tʼ e b ə t														
256-5					t u bː a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w a														
496-5					w u r s ə n b ə t														
64-5					d a tʃʼ o														
67-5					w ɨ r														
169-5					n ə z ə z ə m														
251-5					lː e kʼ														
294-5					m w ə kʼ														
461-5					tʼ e														
547-5					w ɨ z a t														
597-5					ʔ e n m ə tʼ ə														
655-5					m ɨ ʃ t														
7-5					ʔ a r g a														
168-5					ʔ ɨ m a r														
61-6						d ə m													
63-6						ʔ a tʼː m													
107-6						g e m e l													
112-6						d ə b ə n a													
331-6						n ə g u s													
377-6						b ə kʼ l e													
381-6						ħ a d													
417-6						r u z													
451-6						s ə b ʔ													
454-6						ħ a tʼː ɨ r													
484-6						s ɨ ʔ ɨ s t													
535-6						ʔ a s ɨ r													
543-6						s e ʔ u s t													
593-6						ħ a m i s													
640-6						m ə n													
1-6						d ə s ə r ə													
163-6						s ə tʼː ə													
212-6						ʔ sː n													
244-6						ʔ a r b ʔ t u													
248-6						m ə l u ʔ													
293-6						f ə r ə s													
373-6						kʼ ə m ə l													
408-6						b ə ʕ r ʕ													
601-6						ʔ ə r ʔ b ʔ													
642-6						n ə f a s													
60-6						n ə tʼ ə s ə													
115-6						l a m													
242-6						ħ ə sː ɨ s t													
415-6						z ɨ n a b													
450-6						z ə r ʔ													
490-6						tʼː ə sː ʔ ə													
638-6						s ɨ r n tʼː													
645-6						kʼ a l													
75-6						ħ a m l e													
208-6						ʔ ɨ n kʼ ə ʔ w													
214-6						ʔ a ai̯ t													
218-6						ʔ ə z ə n													
409-6						ʕ a t ə r													
497-6						t ə n													
598-6						k u l ʔ t													
646-6						ʔ ɨ n t ə													
215-6						ʔ ə sː ʔ b ə t													
256-6						t ə sː ə													
294-6						m ə sː kʼ ɨ ɨ ɨ													
655-6						m ə f i t													
158-6						kʼ ə m ə s													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b o kʼ ɨ r ə												
381-7							ʔ a t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ lː ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s ə s t												
593-7							ʔ a m u s												
640-7							m w a n												
1-7							d ə n ə r ə m												
65-7							tʼ u b												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m u r a												
293-7							f ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b o r a												
414-7							d ɨ b a kʼ u lː a												
601-7							ʔ ə r ə b												
642-7							n ə f a s												
60-7							n ə lː ə s ə m												
115-7							ʔ ə r a m												
209-7							s ɨ n u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r												
490-7							tʼ ə n w ə m												
638-7							s ɨ n e												
645-7							kʼ a r												
75-7							ʔ a m b ɨ r												
160-7							d ə r ə kʼ												
208-7							ʔ ɨ n kʼ w ə r a												
214-7							ʔ a b												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a n g ə t												
379-7							lː ə tʼ ə												
409-7							g ə t ə r ə												
497-7							t ə n												
598-7							x w e tː												
646-7							ʔ a t ə												
164-7							b ə kː ə m												
210-7							pː ə x w ə r ə												
215-7							ʔ a tʼ ə b ə t												
256-7							t u n a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ ə x w a												
412-7							s a x ɨ n												
496-7							w u r s ə n b ə t												
64-7							d a n o												
67-7							w ɨ r												
169-7							n ə z ə z ə m												
251-7							lː ɨ kʼ a												
294-7							m m m w ə kʼ m m m												
461-7							tʼ e												
547-7							w ɨ z a t												
597-7							ʔ ə a m ə n a												
655-7							m ɨ ʃ t												
7-7							ʔ a r g a												
158-7							kʼ ə m ɨ s												
168-7							ʔ ɨ m a r												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g s											
377-8								b ɨ kʼ u r ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a n											
1-8								d ə ʒ ə r ə m											
65-8								tʼ u											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r a t											
248-8								m u r a											
293-8								lː ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a											
414-8								tʼ ɨ b a kʼ u lː a											
601-8								ʔ ə r o											
642-8								n lː a s											
60-8								n ə ʒ ə s ə m											
115-8								ʔ ə r a m											
209-8								s u n u t											
242-8								ʔ a ʃ ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə ʒ w ə											
638-8								s ɨ n ə											
645-8								kʼ a r											
75-8								ʔ a m b ɨ r											
160-8								tʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ ɨ r											
214-8								ʔ a b											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								lː ə tʼ ə											
409-8								g e t ə r ə											
497-8								t ə n											
598-8								x e t											
646-8								ʔ a h ə											
164-8								b ə k ə m											
210-8								p ə x w ə r a											
215-8								ʔ a tʼ e b ə t											
256-8								t u ʃ a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə x											
412-8								s a h ɨ n											
496-8								w u r s ə n b ə t											
64-8								d a ʃ o											
67-8								w ɨ r											
169-8								n ə z ə z ə m											
251-8								lː e kʼ											
294-8								m w a kʼ											
461-8								tʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m ə ɲː ə											
655-8								m ɨ ʃ t											
7-8								ʔ a r g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m ai̯ r a										
112-9									d a b ə r a										
331-9									n ɨ g w u s										
377-9									b ə kʼ ə r o										
381-9									ʔ a t										
417-9									r u lː										
451-9									s ə b ɨ t										
454-9									ʔ a tʃʼ ɨ r										
484-9									s ɨ ʃ ɨ s t										
535-9									ʔ a ʃ ɨ r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d ə ʃ ə r ə										
65-9									tʼ u b										
163-9									s ə tʃʼ ə										
212-9									ʔ e n										
244-9									ʔ a r b ə ʔ t										
248-9									m u r ʔ a										
293-9									tʃʼ ə r ə ʃ										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a kʼ u lː a										
601-9									ʔ ə r o b										
642-9									n ə tʃʼ a s										
60-9									n ə ʃ ə s ə										
209-9									s ɨ ʃ u t										
242-9									ʔ a ʃ ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ o ʃ w ə										
638-9									s ɨ n ai̯ ʔ										
645-9									kʼ a r										
75-9									ʔ a m b ɨ r										
160-9									d ə r ə kʼ										
208-9									ʔ ɨ n kʼ w ɨ r ɨ										
214-9									ʔ a b										
218-9									ʔ ɨ z ɨ r										
378-9									ʔ a n g ə t										
379-9									ʃ ə tʼ ə										
409-9									g ə t ə r ə										
497-9									t ə n										
598-9									x ɨ ʔ ai̯ t										
646-9									ʔ a x ə										
164-9									b ə k ə										
210-9									ʃ ə x w o r o										
215-9									ʔ a t ai̯ b ə t										
256-9									t u ʃ a										
285-9									m ɨ d a d										
332-9									ʔ ə g ə r										
380-9									ʔ ə x w										
412-9									s a x ə n										
496-9									w u r s ə n b ə t										
64-9									d a ʃ ʔ o										
67-9									w ɨ r										
169-9									n ə ʃ ə ʃ ə										
251-9									lː e kʼ										
294-9									m ə kʼ										
461-9									tʼ ʃ										
547-9									w ɨ ʃ a t										
597-9									ʔ ə m ə ɲ ə										
655-9									m ɨ ʃ t										
7-9									ʔ a r g a										
168-9									ʔ ɨ m a r										
61-10										ʃ ə m									
63-10										ħ aː ʃ m									
107-10										g aː m eː l ə									
112-10										ʃ aː m ə n aː									
331-10										n iː g u ʃ									
377-10										b kʼ l ə									
381-10										ħ aː d									
417-10										r u lː									
451-10										ʃ eː b t									
454-10										ħ aː tʃʼ r									
484-10										ʃ eː ʃ t									
535-10										ħ aː ʃ r									
543-10										ʃ eː ʃ t									
593-10										ħ aː m u ʃ									
640-10										m kʼ aː									
1-10										d ə ə l ə ə									
65-10										eː eː b									
163-10										ʃ ə tʃʼ ə									
212-10										ħ eː n									
244-10										ħ aː r b									
248-10										m u l ə									
293-10										lː ə r ə ʃ									
373-10										kʼ u m aː l ə									
408-10										b eː r									
414-10										eː ə b kʼ eː a									
601-10										ʔ ə r eː b									
115-10										l ə aː m									
209-10										s ə m u m t									
242-10										ħ aː m ʃ t									
415-10										lː aː m									
490-10										eː ɨ b ɨ									
160-10										d ə r ə kʼ									
208-10										ʔ ɨ kʼ kʼ ə kʼ									
218-10										ʔ eː n									
378-10										ʔ aː g ə t									
379-10										u ɨ ɨ ə ɨ									
497-10										t ə									
598-10										kʼ eː									
646-10										ʔ t									
164-10										b ə tʃʼ ə kʼ a									
210-10										d ə ə n ə									
256-10										t u									
285-10										m eː a d									
380-10										ʔ a u eː									
412-10										s aː aː									
64-10										d a eː dʒ									
169-10										b ə kʼ a ə f ə f ə									
461-10										ʃ f									
547-10										ʃ ə eː									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m r a								
112-11											d a b ə r a								
331-11											n ɨ g u s								
377-11											b ɨ kʼ ɨ r ə								
381-11											ʔ a t								
417-11											r u ʃ								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ tʃ ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t								
593-11											ʔ a m u s								
640-11											m a n								
1-11											d ə ʃ ə r ə m								
65-11											tʼ u t								
163-11											s ə tʃ ə								
212-11											ʔ tʃ n								
244-11											ʔ a r b ə t								
248-11											m u r a								
293-11											tʃ ə r ə ʃ								
373-11											kʼ ɨ m a r								
408-11											b o r a								
414-11											d ə b a kʼ u lː o ʔ a								
601-11											ʔ ə r b								
642-11											ɨ n f a s								
60-11											n ə ʃ ə s ə								
115-11											ʔ ə r a m								
209-11											s ɨ ɨ t								
242-11											ʔ a ɨ s t								
450-11											ʃ ə r								
490-11											tʼ ə ʃ ə m								
638-11											s ɨ n ə								
645-11											kʼ a r								
75-11											ʔ a m b ɨ r								
160-11											tʼ ə r ə kʼ								
208-11											ʔ ɨ n kʼ ɨ r a h								
214-11											a b								
218-11											ɨ n ʃ ɨ r								
378-11											ʔ a n g ə t								
379-11											ʃ ə tʼ ə								
409-11											g ə t ə r ə								
497-11											t ə n								
598-11											x t								
646-11											ʔ a x ə								
164-11											b ə tʃ ə								
210-11											p ə x ə r ə								
215-11											ʔ a tʼ b ə t								
256-11											t u ʃ a								
285-11											m ɨ d a d								
332-11											ʔ ə g ɨ r								
412-11											s a tʃʼ ɨ n								
496-11											u r s ə n b ə t								
64-11											d a ʒ ʔ ə								
67-11											w ɨ r								
169-11											n ə ʃ ə ʃ ə ə								
251-11											lː o ʔ ə kʼ								
294-11											m ə kʼ								
461-11											tʼ ʃ								
547-11											w ə ʃ a t								
597-11											ə m ə ɲ o								
655-11											m ɨ ʃ t								
7-11											ʔ a r g a								
168-11											ʔ ɨ m a r								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g u s							
377-12												b u kʼ u l o							
381-12												ʔ a t							
417-12												r u lː							
451-12												s ə b t							
454-12												ʔ a lː ɨ r							
484-12												s ɨ lː ɨ s t							
535-12												ʔ a lː ɨ r							
543-12												ʃ o ʃ t							
593-12												ʔ a m u s							
640-12												m a n							
1-12												d ə ɲː ə r ə							
65-12												tʼ u t							
163-12												s ə tʼ ə							
212-12												ʔ a n							
244-12												ʔ a r b ə t							
248-12												m u l							
293-12												f ə r ə lː							
373-12												kʼ ɨ m a l							
408-12												b ə r a							
414-12												d ə b kʼ u a							
601-12												ʔ ə r o b							
642-12												n ɨ f a s							
60-12												n ə lː ə s ə							
115-12												l a k m							
209-12												s ɨ m u t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												tʼ ə ɲː ə							
638-12												s ɨ n e							
645-12												kʼ a l							
75-12												ʔ a m b ɨ r							
160-12												tʼ ə r ə kʼ							
208-12												ʔ a n kʼ ɨ a k o m							
214-12												j a b							
218-12												j ɨ n z ɨ n							
378-12												ʔ a n g ə t							
379-12												ʒː ə tʼ ə							
497-12												t ə n							
598-12												ə k ə t							
164-12												b ə x ə							
210-12												tʼ ə k o n							
215-12												j a t a b ə t							
256-12												t u ɲː a							
285-12												tʼ ɨ tʼ a d							
332-12												ʔ ə g ɨ r							
380-12												ʔ a k a							
412-12												s a lː ə n							
496-12												u r s ə n b ə t							
64-12												d a ɲː o							
67-12												ɨ r							
169-12												b ə tʃ ə ɲː ə tʼ ə							
251-12												f ə kʼ							
294-12												m ə kʼ							
461-12												tʼ ə							
547-12												w ɨ lː a t							
597-12												j ɨ n m ə ɲː a							
655-12												m ɨ s t							
7-12												ʔ a l g a							
168-12												j ɨ m a r							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n ɨ g s						
377-13													b ɨ kʼ ɨ l o						
381-13													ʔ a t						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s ɨ tː ɨ s t						
535-13													ʔ a s ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a						
1-13													d ə ʒː ə r ə						
65-13													tʼ u						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b a t						
248-13													m u l a						
293-13													z ə r ə z						
373-13													kʼ ɨ m a l						
408-13													b i r a						
414-13													d ɨ b a kʼ u lː a						
601-13													ʔ ə r b						
642-13													n ɨ f a s						
60-13													n ə z ə s ə						
115-13													ʔ l a m						
209-13													s ə zː u t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ o ʒː ə						
638-13													s ɨ e						
645-13													kʼ a l						
75-13													ʔ a m b ɨ r						
160-13													d ə r ə kʼ						
208-13													ʔ ɨ n kʼ i i						
214-13													ʔ a b						
218-13													ʔ ɨ z ɨ n						
378-13													ʔ a n g ə t						
379-13													ʒː ə tʼ ə						
409-13													e t ə r						
497-13													t ə n						
598-13													x w t						
646-13													ʔ a x ə						
164-13													b ə k ə						
210-13													bː ə h ə n						
215-13													ʔ a tʼ e b ə t						
256-13													t u bː a						
285-13													m ɨ d a d						
332-13													ʔ ɨ g ɨ r						
380-13													ʔ a h						
496-13													w r s ə n b ə t						
67-13													w ɨ r						
169-13													n ɨ ʒ ə z ə m						
251-13													lː e kʼː						
294-13													m u kʼ						
461-13													tʼ e						
547-13													w ɨ z a t						
597-13													ʔ m ə ɲː a						
655-13													m ɨ ʃ t						
7-13													ʔ a l g a						
158-13													kʼ ə m s						
168-13													ʔ ɨ m a r						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g w s					
377-14														b ɨ kʼ ɨ l ə					
381-14														ʔ a tː					
417-14														r u l					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ tʃʼ ɨ s t					
535-14														ʔ a s ɨ r					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m a					
1-14														d ə bː ə l ə m					
65-14														tʼ u					
163-14														s ə tʃʼ ə					
212-14														ʔ e n					
244-14														ʔ a r b ə t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b o r a					
414-14														d ɨ b a kʼ u lː a					
601-14														ʔ ə r ə b					
642-14														n ɨ f a s					
60-14														n ə tʃʼ ə s ə m					
115-14														l ə a m					
209-14														s ɨ l ɨ t					
242-14														ʔ a mː ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə ɲː w ə m					
638-14														s i e					
645-14														kʼ a l					
75-14														ʔ a m b ɨ l					
160-14														tʼ ə r ə kʼ					
208-14														ʔ ɨ n kʼ ɨ a					
214-14														ʔ a bː a					
218-14														ʔ i n z ɨ n					
378-14														ʔ a n g ə t					
379-14														ʒː ə ə					
409-14														l e ə r ə					
497-14														t ə nː					
598-14														x ɨ e tː					
646-14														ʔ a w a					
164-14														b ə kː ə m					
210-14														bː ə x w ə n ə					
215-14														ʔ a t e b ə t					
256-14														t u bː a					
285-14														m ɨ d a d					
332-14														ʔ ə g ɨ r					
380-14														ʔ ə x w a					
412-14														s a tʃʼ a l					
496-14														w u n s ə n b ə t					
64-14														d a ɲː o					
169-14														b ɨ ə z ə m ə					
251-14														tʃʼ e w ə kʼ					
294-14														ə m o kʼ ə					
461-14														tʼ ɲː					
547-14														w ɨ z a t					
597-14														ʔ e ə m ə ɲː ə					
655-14														m i ʃː t					
7-14														ʔ a l g a					
158-14														kʼ ə m e s w					
168-14														ʔ ɨ m a r					
61-15															d ə m				
63-15															ʔ a n tʼ ɨ m				
107-15															b a m eː l a				
112-15															d a n b ə n a				
331-15															n ɨ b u s				
377-15															b ə kʼ l o				
381-15															ʔ a d				
417-15															r u ʒ				
451-15															s ə b a t				
454-15															ʔ a tʃʼ ɨ r				
484-15															s ɨ lː ɨ s t				
535-15															ʔ a ʃ ɨ r				
543-15															ʃ a ʃ t				
593-15															ʔ a n m u s				
640-15															m a n				
1-15															d ə b ə l ə				
65-15															tʼ u b				
163-15															s ə tʃ e				
212-15															ʔ i n				
244-15															ʔ a r a t				
248-15															m u lː a r u				
293-15															lː ə r ə lː				
373-15															kʼ u m a l				
414-15															d ə b a n kʼː u lː a n				
601-15															ʔ a r b a				
642-15															n ɨ ʒ a n s				
60-15															n ə lː ə s ə				
115-15															o l a n m				
209-15															s u f u t				
242-15															ʔ a f ɨ s t				
415-15															lː ɨ l a m				
450-15															ʒ ə r				
490-15															tʼ ə b e				
638-15															s ɨ r lː				
645-15															kʼ a n l				
75-15															ʔ a r u m ɨ l				
160-15															d ə r ə kʼː				
214-15															ʔ a r u a o tʼ				
218-15															ʔ ɨ lː ɨ n				
378-15															ʔ a n n b ə t				
379-15															ʒ i tʼ ə				
409-15															ʔ a t ə r ə				
497-15															t ə n				
646-15															ʔ a tʼ ə				
164-15															b ə tʼ e				
210-15															ʒ ə lː ə n o				
215-15															ʔ a n tʼ a b t				
256-15															t u j a				
285-15															m ɨ tʼ a r u d				
332-15															ʔ ə b i r				
380-15															ʔ a lː u a r u				
412-15															s a h a n				
496-15															h u s ə n b ə t				
67-15															w ɨ r				
169-15															b ɨ r ə tʼ ə tʼ ə				
251-15															ʒ eː kʼː				
294-15															m u kʼ u				
461-15															tʼ tʼ				
547-15															w ə tʼ a r u t				
655-15															m ɨ ʃ t				
158-15															kʼ ə m i s				
168-15															ʔ u m a r u r				
61-16																d m ə m			
63-16																ʔ a dʒ i m			
107-16																h ɨ m ə ɨ			
112-16																d m ə mː ə n ə			
331-16																n ɨ h ɨ s			
377-16																b ɨ kʼ ɨ o			
381-16																ʔ ə d m			
