COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
115-3			u i i a i							
133-3			tʃ i p a n a a							
144-3			a t a w a a k							
150-3			k a w							
234-3			u m							
236-3			p i k u n							
241-3			a w i n							
249-3			i a i							
1-3			w a t a							
2-3			p u m							
65-3			i w i							
93-3			t u p a n i a i							
95-3			w i i							
106-3			tʃ u n i j i							
119-3			m a t tʃ k a							
128-3			p u k j a							
147-3			t i m i a i							
231-3			p a n a w u							
232-3			p e k e							
239-3			n a m a k a n							
266-3			i t i m							
3-3			w i i k a o							
4-3			w a i i							
55-3			i w a m							
109-3			u p u j i i							
121-3			k a p i j a k a k							
149-3			tʃ u k a							
160-3			k i i e k							
207-3			m i							
112-3			t a i t a i a							
125-3			k a t i m a a i							
134-3			n i p a tʃ i							
135-3			t i m i a a							
139-3			m u k u a i o							
52-4				t t e						
56-4				u m e						
96-4				a t a tʃ						
99-4				a r i j o n						
114-4				t u k i tʃ i						
115-4				u u i tʃ						
133-4				t i p a a a						
144-4				a a a w a tʃ i						
150-4				k a w						
234-4				k o m						
236-4				p i k u n						
241-4				a w i n						
249-4				i tʃ i						
1-4				w a t a						
2-4				w m m						
65-4				i w						
74-4				p a n a						
93-4				t u p a i i tʃ i						
95-4				w i k i						
106-4				t u n i t						
119-4				j t i tʃ						
128-4				p o k						
147-4				t i m u tʃ i						
231-4				p a n a w o						
232-4				p i i u						
239-4				n a m a k a n						
266-4				i t i m						
3-4				a i i k k o						
4-4				w a n i						
51-4				u w i						
97-4				m o p u m						
109-4				u p u ʒ̟ i tʃ						
121-4				k a p i j a k tʃ						
149-4				t u k						
160-4				k i r i k						
163-4				u p i n						
167-4				p a						
207-4				m i n						
259-4				t u w a						
66-4				k a a a k a w						
116-4				t u p a k a tʃ i						
134-4				n i p a t						
135-4				t i m u t i k						
139-4				a o o i m						
142-4				p p t a m a						
145-4				k a i a t i tʃ						
148-4				t a a a w i n						
162-4				i n i n						
166-4				i m i						
179-4				t a						
201-4				p u						
21-4				t a w a k						
24-4				w a k o r a n						
52-5					e t e					
56-5					o m e					
96-5					a t a s					
99-5					a r i m e n					
114-5					t o k i s i					
115-5					y o e s i					
133-5					t i p a r a s i					
144-5					a r a w a s i					
150-5					k a w					
234-5					k o m					
236-5					p i k y n					
241-5					a w i n					
249-5					i s e					
1-5					w a t a					
2-5					w f m					
65-5					i w					
74-5					p a n a					
93-5					t o p a r i s i					
95-5					w i k i					
106-5					t e n i i					
119-5					i a t i i					
128-5					f o k i s					
147-5					t i m i s i					
239-5					n a m a k a n					
266-5					i t i m					
3-5					w a r i o a					
4-5					w a t a					
51-5					y w i					
55-5					i f a m					
97-5					m a f o m					
109-5					y p w t i					
149-5					t o k					
160-5					k i r i k					
163-5					y p e n					
167-5					p a					
207-5					m i					
259-5					t o w a					
66-5					k r r a k a w					
112-5					t r a e s i s i					
116-5					t o p a k a s i					
134-5					n i p a t					
135-5					t i m i t e					
139-5					m o k o m i					
142-5					p p t a m a s					
145-5					k a t a t i s i					
148-5					t r r a j a a s s					
162-5					y n i n					
166-5					i m i					
179-5					t a					
201-5					p w					
21-5					t a j					
52-6						t t t				
56-6						u m a				
96-6						a a a i				
99-6						a i i k u				
114-6						t u k i				
115-6						u u i tʃ				
133-6						t i p a a a tʃ				
144-6						a u a w a tʃ tʃ				
150-6						k a w				
234-6						k u m				
236-6						p i k u k				
241-6						a w i				
249-6						i tʃ u				
1-6						w a t a				
2-6						w w m i				
65-6						i w i				
74-6						p a k a				
93-6						t u p a a i tʃ i				
95-6						w i k i				
106-6						t u k i tʃ				
119-6						i a tʃ tʃ tʃ				
128-6						k u k i				
147-6						t u m u tʃ				
231-6						p a k a w u				
232-6						p i a i a				
239-6						k a w a k a				
266-6						i t i m				
3-6						w i i i k i				
4-6						w a t i				
55-6						u w a m				
97-6						w a p u m a				
109-6						u p u a i				
160-6						k i i i k				
207-6						m i				
112-6						t a i a tʃ i i i				
116-6						t u p a k a tʃ i				
125-6						k a t i m a n i				
134-6						k i p a t i				
135-6						t u m i				
139-6						m u k u n i i				
201-6						p u				
21-6						k a w a a				
24-6						k a k u k a				
52-7							w t ë			
56-7							u m ë			
96-7							a r t			
99-7							a r i a u			
114-7							t u k o s i			
115-7							v u e u s			
133-7							t i p r r			
144-7							a r a w a i			
150-7							k a w			
234-7							k u j			
236-7							p i k u n			
241-7							a w i n			
249-7							i s ë			
1-7							w a z a			
2-7							a t m			
65-7							i w i			
74-7							p a n a			
93-7							t u p a r i s i			
95-7							a w k i			
106-7							t u m e n i			
119-7							o a t z i			
128-7							h u k			
147-7							t u m i i			
231-7							p a n a w u			
232-7							a i i o			
266-7							i t i m			
3-7							a u r m a o			
4-7							w a r i			
51-7							u w ë			
55-7							i w a m			
97-7							m a h u m			
109-7							u p i a i			
121-7							k a p i a a k			
149-7							t u k			
160-7							k i r i k			
163-7							u p e d			
167-7							p a			
207-7							m i n			
259-7							t u w a			
66-7							k r r a k a w			
125-7							k a t m j t s i			
135-7							t i m i t e			
142-7							u p r r m m			
145-7							k a r a t i s i			
148-7							t r a e a r			
162-7							i a i d			
166-7							i m i			
179-7							t a			
201-7							p e			
21-7							t a w			
24-7							w e k e r p d			
52-8								t t y		
56-8								u m e		
96-8								r t m		
99-8								r a i s u		
114-8								t u k a s		
115-8								u a e s s		
133-8								t i b r a s s		
144-8								a r a i a s		
150-8								k a i		
234-8								k u u		
236-8								b e k u k		
241-8								a i i k		
249-8								i s o		
1-8								i r t r		
2-8								i o a		
65-8								i i a		
74-8								b a k a		
93-8								t u b r r a s		
95-8								i i k		
119-8								u j y t		
231-8								b r k r v u		
232-8								b i r u		
239-8								k a m a k a k		
3-8								i u a j v u		
4-8								i r t a p		
51-8								u i e		
55-8								u h a m		
109-8								u b i m a s		
121-8								k r b i j r k a		
149-8								t u k		
163-8								u b a k		
167-8								b a		
259-8								t u i a		
66-8								k r a a k a i		
112-8								t r a r m i s y		
116-8								t u b a k a s		
125-8								k r t i m r s		
145-8								k r t r t a s		
52-9									i t e	
56-9									o m e	
96-9									a a a ʃ	
99-9									a r i j a n	
114-9									t o k i ʃ i	
115-9									i r e ʃ	
133-9									t i p a r ʃ	
144-9									a a r w m ʃ i	
150-9									k a w	
234-9									k o m	
236-9									p i k i n	
241-9									a w i n	
249-9									i ʃ e	
1-9									w a t a	
2-9									w e m a	
65-9									i w	
74-9									p a n a	
93-9									t o p a r i ʃ i	
95-9									w i k	
106-9									t i n i n	
119-9									i a t w i	
128-9									h o k	
147-9									t i m i ʃ i	
231-9									p a n a w o	
232-9									p i p i m	
239-9									n a a a k a n	
266-9									i t i m	
3-9									w o r i k a	
4-9									w a t i ʔ	
51-9									i w e	
55-9									i h a m	
97-9									m a h a k	
109-9									i p w t i	
121-9									k a p i j a k i	
149-9									t o k	
160-9									k i r i k	
163-9									i p e n	
167-9									p a ʔ	
207-9									m i ʔ	
259-9									t o w a ʔ	
66-9									k a r a k a w	
112-9									t a r i ʃ i a	
116-9									t o p a k a ʃ i	
125-9									k a t i a a ʃ i	
134-9									n i p a t	
135-9									t i k i t	
142-9									p p a a m a	
145-9									k a r a t i ʃ	
148-9									t a w a r n	
162-9									i j i n	
166-9									i m i ʔ	
179-9									t a	
201-9									p e	
21-9									t a n m	
24-9									w a k a ʔ a n	
52-10										p t e
56-10										o m e
96-10										a tʃ ɲ
99-10										a r i tʃ o
114-10										t o k i tʃ
115-10										i o i i
133-10										t i p a r tʃ i
144-10										a t a w a tʃ i
150-10										k a w
234-10										k o m
236-10										p e k y n
241-10										a w i n
249-10										i tʃ e
1-10										w a t a
2-10										w ø m
65-10										i w
74-10										p a n a
93-10										t o p a r i tʃ i
95-10										w i k i
106-10										t w n i tʃ
119-10										i j k tʃ i tʃ
128-10										h o k i tʃ
147-10										t i m i tʃ i
231-10										p a n a w ø
232-10										h p a i m
239-10										n a m a k a n
266-10										p t i m
3-10										w o r k k o
4-10										w a r i
51-10										w w e
55-10										i h a m
97-10										m a h o m
121-10										k a p a j a k tʃ tʃ
149-10										t o k
160-10										k i r i k
163-10										w p e j
167-10										p a ʔ
207-10										m i ʔ
259-10										t o w a
112-10										t a tʃ a tʃ w a
116-10										t o p a k a tʃ i
125-10										k a t i a tʃ tʃ
134-10										n i p a t
139-10										m o ɲ o tʃ i
142-10										o p t a m r
145-10										k a r a t i tʃ i
148-10										t a w w j
162-10										i j i n
166-10										i m i
179-10										t a
201-10										p e
24-10										w a r ø t a j
