ID	DOCULECT	TOKENS	ALIGNMENT	COGID
98	Phon	s e ⁵⁵	s e - ⁵⁵	54
99	WrittenBurmese	s a m	s a m -	54
100	Zaiwa	ʃ a m ⁵⁴	ʃ a m ⁵⁴	54
101	Achang	l u k ³²	l u k ³²	56
102	Lashi	l o ʔ ³⁴	l o ʔ ³⁴	56
103	Maru	l au k ³²	l au k ³²	56
104	Zaiwa	l ʊ p ³	l ʊ p ³	56
105	Achang	kʰ j u ŋ ³²	kʰ j u ŋ ³²	57
106	Zaiwa	kʰ j u ŋ ⁵³	kʰ j u ŋ ⁵³	57
107	Lashi	ʔ o ʔ ⁵³	ʔ o ʔ ⁵³	58
108	Maru	ʔ a̰u k ⁵	ʔ a̰u k ⁵	58
109	Lashi	g j ɛ m ⁵³	g j ɛ m ⁵³	59
110	Maru	dʒ a m ⁴	- dʒ a m ⁴	59
111	Achang	kʰ j a m ⁴¹	kʰ j a m ⁴¹	60
112	Lashi	kʰ au ³²	kʰ - au - ³²	60
113	Maru	tʰ a ⁴	tʰ a ⁴	61
114	WrittenBurmese	t aːu	t aːu -	61
115	Bela	kʰ i ³	kʰ i - ³	63
116	Lashi	g a m ³¹	g a m ³¹	63
117	Maru	g e ⁴¹	g e - ⁴¹	63
118	Zaiwa	g a m ⁵³	g a m ⁵³	63
119	Achang	n j ɛ t ³²	n j ɛ t ³²	67
120	Phon	m j ai ʔ ³¹	m j ai ʔ ³¹	67
121	WrittenBurmese	m r a ts	m r a ts -	67
122	Zaiwa	m ɪ t ⁴³	m - ɪ t ⁴³	67
123	Bela	k i ⁵²	k i ⁵²	68
124	Lashi	g i ²	g i ²	68
125	Maru	g i ²	g i ²	68
126	Achang	dʒ ei ⁵⁴	dʒ ei - ⁵⁴	73
127	Maru	dʒ i t ⁴⁵	dʒ i t ⁴⁵	73
128	WrittenBurmese	ts eˀ	ts eˀ - -	73
129	Zaiwa	dʒ i ⁴	dʒ i - ⁴	73
130	Lashi	ʃ i ⁵	ʃ i ⁵	74
131	Phon	s i ³¹	s i ³¹	74
132	Zaiwa	ʃ ɪ ³	ʃ ɪ ³	74
133	Lashi	l a ³²	l a - ³²	80
134	Maru	l ə ²	l ə - ²	80
135	WrittenBurmese	l a k	l a k -	80
136	Zaiwa	l ə ²	l ə - ²	80
137	Lashi	b æ m ³¹	b æ m ³¹	81
138	Maru	p ḛ ⁴²	p ḛ - ⁴²	81
139	WrittenBurmese	p a m	p a m -	81
140	Zaiwa	b a n ⁵³	b a n ⁵³	81
141	Achang	tʃʰ a ³	tʃʰ a ³	84
142	Lashi	tʃʰ a ⁵⁴	tʃʰ a ⁵⁴	84
143	WrittenBurmese	h b i n	h b i n -	85
144	Zaiwa	pʰ ɛ n ³	- pʰ ɛ n ³	85
145	Achang	n j ṵ k ³⁵	n j ṵ k ³⁵	88
146	Lashi	m j o k ⁵⁴	m j o k ⁵⁴	88
147	Maru	m j æu ʔ ³²	m j æu ʔ ³²	88
148	Zaiwa	m j u ʔ ⁵³	m j u ʔ ⁵³	88
149	Achang	b ɛ ⁵	b ɛ ⁵	95
150	WrittenBurmese	p a	p a -	95
151	Bela	n a k ⁵²	n a k ⁵²	96
152	Lashi	n o k ³²	n o k ³²	96
153	Zaiwa	n u ʔ ³⁵	n u ʔ ³⁵	96
154	Lashi	g ɔ ʔ ⁵²	g ɔ ʔ ⁵²	98
155	Maru	k o̰ ʔ ⁵⁴	k o̰ ʔ ⁵⁴	98
156	Phon	k ə	k ə - -	98
157	Achang	h u ⁵	h u ⁵	99
158	Lashi	h ø ⁵	h ø ⁵	99
159	Maru	h au ³	h au ³	99
160	Zaiwa	h u ³	h u ³	99
161	Lashi	pʰ j u ²¹	pʰ j u ²¹	101
162	Maru	pʰ j u ⁵¹	pʰ j u ⁵¹	101
163	Phon	pʰ j u ⁵⁵	pʰ j u ⁵⁵	101
164	Zaiwa	pʰ j u ⁵¹	pʰ j u ⁵¹	101
165	Achang	l a ³	l a ³	102
166	Lashi	l a ²	l a ²	102
167	Maru	pʰ j a k ⁵	pʰ j a k ⁵	103
168	Zaiwa	pʰ j i k ⁵	pʰ j i k ⁵	103
169	Achang	l a ³	l a - ³	104
170	Lashi	l a ²	l a - ²	104
171	Zaiwa	l u m ⁴	l u m ⁴	104
172	Achang	m i ⁵	m i ⁵	105
173	Lashi	m ɯ̃ ⁵²	m ɯ̃ ⁵²	105
174	Achang	w ɔ m ³	w ɔ m ³	107
175	Lashi	w ø m ²	w ø m ²	107
176	Maru	d z o ³¹	d z o - ³¹	108
177	Zaiwa	d z a ŋ ³¹	d z a ŋ ³¹	108
178	Achang	pʰ ə ³	pʰ ə - ³	109
179	Maru	pʰ œ i ³²	pʰ œ i ³²	109
180	Phon	pʰ u	pʰ u - -	109
181	WrittenBurmese	p a	p a - -	109
182	Achang	s a n ³	s a n ³	110
183	Lashi	s ɨ ⁵	s ɨ - ⁵	110
184	Phon	ʃ e ʔ	ʃ e ʔ -	110
185	Zaiwa	tʃʰ ɪ ŋ ⁵³	tʃʰ ɪ ŋ ⁵³	110
186	Lashi	k o̰ k ⁵⁴	k o̰ k ⁵⁴	111
187	Phon	k o ʔ ⁵⁵	k o ʔ ⁵⁵	111
188	Achang	g au ³⁴	g au - ³⁴	113
189	Lashi	k au ²	k au - ²	113
190	WrittenBurmese	k au ŋ	k au ŋ -	113
191	Achang	n j æ̰ ṵ ʔ ⁵²	n j æ̰ ṵ ʔ ⁵²	114
192	Lashi	n j au k ⁵³	n j au - k ⁵³	114
193	Achang	dʒ ɔ ³	dʒ - ɔ ³	115
194	Lashi	d z ə ⁴³	d z ə ⁴³	115
195	Maru	kʰ a ²	kʰ - a ²	117
196	Phon	k ə	k - ə -	117
197	WrittenBurmese	k j aː	k j aː -	117
198	Maru	m j a ŋ ³²	m j a ŋ ³²	118
199	Zaiwa	m ɔ ³	m - ɔ - ³	118
200	Achang	l ai ³⁴	- l ai ³⁴	121
201	Lashi	l a ³	- l a ³	121
202	WrittenBurmese	h lʷ a	h lʷ a -	121
203	Zaiwa	l ə ³	- l ə ³	121
204	Lashi	n ɔ̃ ʔ ³¹	n ɔ̃ ʔ ³¹	123
205	Zaiwa	n ɔ ʔ ³²	n ɔ ʔ ³²	123
206	Bela	n a ʔ ⁵²	n a ʔ ⁵²	126
207	Lashi	n ɔ̃ ʔ ³	n ɔ̃ ʔ ³	126
208	Zaiwa	ŋ ɔ ³	ŋ ɔ - ³	126
209	Lashi	l a ⁵³	l a ⁵³	128
210	Maru	l ə	l ə -	128
211	Phon	kʰ w e ⁵⁵	kʰ w e ⁵⁵	129
212	Zaiwa	kʰ w i ³²	kʰ w i ³²	129
213	Achang	dʒ j æ p ⁴²	dʒ j æ p ⁴²	130
214	Lashi	g j æ p ³	g j æ p ³	130
215	Maru	ɣ e ʔ ³	- ɣ e ʔ ³	130
216	Achang	ŋ a t ³¹	ŋ a t ³¹	131
217	Lashi	ŋ ai t ³	ŋ ai t ³	131
218	Maru	n a ³²	n a - ³²	131
219	Zaiwa	ŋ a t ³²	ŋ a t ³²	131
220	Maru	dʒ au ŋ ⁵¹	dʒ au ŋ ⁵¹	134
221	Zaiwa	dʒ u ŋ ⁵³	dʒ u ŋ ⁵³	134
222	Achang	l j a̰ ŋ k ⁵³	l j a̰ ŋ k ⁵³	138
223	Lashi	j a̰ ŋ k ⁵³	- j a̰ ŋ k ⁵³	138
224	Bela	sʰ a ²³	sʰ a ²³	140
225	Maru	ʃ ɪ ⁴	ʃ ɪ ⁴	140
226	Zaiwa	ʃ ɔ ⁴³	ʃ ɔ ⁴³	140
227	Achang	tsʰ a ŋ ³	tsʰ a ŋ ³	141
228	Lashi	tsʰ a ŋ ²	tsʰ a ŋ ²	141
229	Maru	tsʰ a ⁵³	tsʰ a - ⁵³	141
230	WrittenBurmese	tsʰ a ŋ	tsʰ a ŋ -	141
231	Lashi	ʔ a ³	ʔ a ³	147
232	WrittenBurmese	ʔ ə	ʔ ə -	147
233	Achang	b ɛ ³	b ɛ ³	151
234	Lashi	b ə ³	b ə ³	151
235	WrittenBurmese	b a	b a -	151
236	Achang	l a̰ ŋ ³	l a̰ ŋ ³	153
237	Lashi	l a̰ ŋ ³⁴	l a̰ ŋ ³⁴	153
238	Maru	l a̰ ³	l a̰ - ³	153
239	Zaiwa	l a̰ ŋ ⁵³	l a̰ ŋ ⁵³	153
240	Lashi	dʒ ɛ ⁵	dʒ - ɛ - ⁵	155
241	Zaiwa	d z u ŋ ³	d z u ŋ ³	155
242	Achang	m a n ³¹	m a n ³¹	156
243	Phon	m i ³¹	m i - ³¹	156
244	WrittenBurmese	m iˀ	m iˀ - -	156
245	Achang	b au ³	b - au ³	158
246	Phon	p u ³¹	p - u ³¹	158
247	WrittenBurmese	p w iː	p w iː -	158
248	Zaiwa	b au ³¹	b - au ³¹	158
249	Achang	n j ɔ̰ ⁴²	n j ɔ̰ ⁴²	159
250	Lashi	m j ɛ ³	m j ɛ ³	159
251	Zaiwa	m j a̰ ⁴	m j a̰ ⁴	159
252	Bela	k o ŋ ⁵²	k o ŋ ⁵²	160
253	Lashi	g a ŋ ³²	g a ŋ ³²	160
254	Maru	g a ³²	g a - ³²	160
255	Zaiwa	g ɔ ŋ ³²	g ɔ ŋ ³²	160
256	Achang	s o t ⁵	s o t ⁵	161
257	Maru	s ai t ⁵	s ai t ⁵	161
258	Zaiwa	s ʊ t ⁵	s ʊ t ⁵	161
259	Lashi	j ɛ m ³	j ɛ m ³	162
260	WrittenBurmese	ʔ i m	ʔ i m -	162
261	Achang	dʒ a ŋ ³	dʒ a ŋ ³	164
262	Maru	dʒ a̰ ³²	dʒ a̰ - ³²	164
263	Zaiwa	dʒ a ŋ ³²	dʒ a ŋ ³²	164
264	Achang	n ə ³	n ə ³	167
265	Lashi	n ə ³²	n ə ³²	167
266	Maru	n ə ²	n ə ²	167
267	Achang	b a p ³¹	b a p ³¹	168
268	Lashi	b ai t ³²	b ai t ³²	168
269	Maru	b e ʔ ²¹	b e ʔ ²¹	168
270	WrittenBurmese	p a k	p a k -	168
271	Achang	kʰ u ŋ ⁵	kʰ u ŋ ⁵	172
272	Lashi	kʰ o ŋ ⁵	kʰ o ŋ ⁵	172
273	Phon	k ə	k ə - -	172
274	Zaiwa	kʰ u ŋ ³¹	kʰ u ŋ ³¹	172
275	Phon	p j a ⁵⁵	p j a ⁵⁵	175
276	WrittenBurmese	p r a	p r a -	175
277	Achang	g u ŋ ³¹	g u ŋ ³¹	176
278	Lashi	g o ŋ ⁵²	g o ŋ ⁵²	176
279	WrittenBurmese	k a ŋ	k a ŋ -	176
280	Achang	g au ⁵	g au ⁵	177
281	Lashi	g au ⁵	g au ⁵	177
282	Phon	k o ³¹	k o ³¹	177
283	WrittenBurmese	k au k	k au k -	178
284	Zaiwa	g ɔ k ⁴	g ɔ k ⁴	178
285	Achang	l ɔ m ⁵³	l ɔ m ⁵³	180
286	Bela	l a m ⁵²	l a m ⁵²	180
287	Lashi	l ø̃ m ⁵¹	l ø̃ m ⁵¹	180
288	Zaiwa	l ṵ m ³¹	l ṵ m ³¹	180
289	Achang	n ɔ̰ ³¹	- n ɔ̰ ³¹	182
290	Lashi	n ɔ̃ ³	- n ɔ̃ ³	182
291	Maru	n ɔ ³	- n ɔ ³	182
292	WrittenBurmese	h n a	h n a -	182
293	Achang	m i ³²	m i - ³²	188
294	Bela	m au ŋ ²³	m au ŋ ²³	188
295	Lashi	m ɨ ³	m ɨ - ³	188
296	Zaiwa	m au ³	m au - ³	188
297	Achang	dʒ i ⁴³	dʒ i ⁴³	190
298	Bela	ts i ²³	ts i ²³	190
299	Phon	s i ³¹	s i ³¹	190
300	Zaiwa	dʒ i ³	dʒ i ³	190
301	Achang	k ṵ k ⁵⁴	k ṵ k ⁵⁴	191
302	Lashi	g o k ⁵³	g o k ⁵³	191
303	WrittenBurmese	k a m	k a m -	191
304	Zaiwa	k ṵ ʔ ⁵	k ṵ ʔ ⁵	191
305	Achang	l ɔ t ⁴³	l ɔ t ⁴³	194
306	Lashi	l oi ʔ ³²	l oi ʔ ³²	194
307	Bela	k j ɛ ²³	k j ɛ - ²³	196
308	Lashi	kʰ j æ p ⁵³	kʰ j æ p ⁵³	196
309	Zaiwa	kʰ j æ p ⁵	kʰ j æ p ⁵	196
310	Bela	ʃʰ a ⁵²	- ʃʰ a ⁵²	198
311	Maru	ʃ ɔ ⁵¹	- ʃ ɔ ⁵¹	198
312	Zaiwa	m w i ³¹	m w i ³¹	198
313	Achang	d j ɔ̰ ³	d j ɔ̰ - ³	199
314	Lashi	j ɔ ⁴³	- j ɔ - ⁴³	199
315	Phon	j a ʔ ⁵⁵	- j a ʔ ⁵⁵	199
316	Phon	s ɛ	s - ɛ	201
317	WrittenBurmese	s w aː	s w aː	201
318	Achang	n j e ŋ ³¹	n j e ŋ ³¹	202
319	Maru	n j ɛ n ³¹	n j ɛ n ³¹	202
320	Achang	ʔ a m ³	ʔ a m ³	203
321	Lashi	ʔ æ m ³	ʔ æ m ³	203
322	Maru	ʔ e ³²	ʔ e - ³²	203
323	Zaiwa	ʔ a m ⁵	ʔ a m ⁵	203
324	Achang	tʃʰ a m ⁵	tʃʰ a m ⁵	204
325	Lashi	tʃʰ æ m ⁴	tʃʰ æ m ⁴	204
326	WrittenBurmese	ts eˀ	ts eˀ - -	204
327	Zaiwa	tʰ a ŋ ⁵³	tʰ a ŋ ⁵³	204
328	Achang	j u k ⁴³	- j u k ⁴³	207
329	Lashi	g j ɛ t ⁴	g j ɛ t ⁴	207
330	WrittenBurmese	r i t	- r i t -	207
331	Achang	n o ŋ ⁵	n o ŋ ⁵	208
332	Lashi	n o ŋ ⁴⁵	n o ŋ ⁴⁵	208
333	WrittenBurmese	n au k	n au k -	208
334	Achang	m a n ⁵	m a - n ⁵	219
335	Lashi	m oi ⁴⁵	m oi - - ⁴⁵	219
336	Maru	m a̰ ḭ t ⁵	m a̰ ḭ t ⁵	219
337	Zaiwa	m u n ³⁴	m u - n ³⁴	219
338	Achang	g w e ³	g w e ³	221
339	Lashi	g w e ⁵³	g w e ⁵³	221
340	Lashi	tʃʰ æ p ⁵³	tʃʰ æ p ⁵³	222
341	Maru	tʃʰ ɛ ʔ ⁴³	tʃʰ ɛ ʔ ⁴³	222
342	Lashi	kʰ j o ŋ ⁴	kʰ j - o ŋ ⁴	223
343	Maru	kʰ æu ŋ ⁴²	kʰ - - æu ŋ ⁴²	223
344	WrittenBurmese	kʰ j w i ŋ	kʰ j w i ŋ -	223
345	Achang	tʃʰ o ʔ ⁵³	tʃʰ o ʔ ⁵³	226
346	Lashi	tʃʰ o ŋ ⁵³	tʃʰ o ŋ ⁵³	226
347	WrittenBurmese	tsʰ au ŋˀ	tsʰ au ŋˀ -	226
348	Zaiwa	tʃʰ ə ⁵	tʃʰ ə - ⁵	226
349	Achang	d a ŋ ⁵	d a ŋ ⁵	227
350	Bela	t o ŋ ²³	t o ŋ ²³	227
351	Lashi	d a ŋ ⁵	d a ŋ ⁵	227
352	Zaiwa	d a ŋ ³²	d a ŋ ³²	227
353	Achang	pʰ ə ⁵	pʰ - ə - ⁵	229
354	Lashi	b w e ⁵³	b w e - ⁵³	229
355	Maru	p a̰ t ⁵	p - a̰ t ⁵	229
356	WrittenBurmese	p u	p - u - -	229
357	Achang	l u k ⁵⁴	l u k ⁵⁴	230
358	Lashi	l o ʔ ³²	l o ʔ ³²	230
359	Maru	l au ʔ ³	l au ʔ ³	230
360	Achang	tʃʰ a p ⁵⁴	tʃʰ a p ⁵⁴	231
361	Phon	tsʰ i ʔ ⁵⁵	tsʰ i ʔ ⁵⁵	231
362	WrittenBurmese	tsʰ a ts	tsʰ a ts -	231
363	Achang	p ṵ ʔ ⁵⁴	p ṵ ʔ ⁵⁴	232
364	Lashi	b u ʔ ⁵³	b u ʔ ⁵³	232
365	Maru	b au ³	b au - ³	232
366	Zaiwa	b u ³	b u - ³	232
367	Achang	n j a̰ ŋ ⁵	n j a̰ ŋ ⁵	233
368	Maru	m a̰ ⁴	m - a̰ - ⁴	233
369	Zaiwa	m j a̰ ŋ ³²	m j a̰ ŋ ³²	233
370	Achang	k a̰ ŋ ³	k a̰ ŋ - ³	234
371	Lashi	g a ŋ k ⁵²	g a ŋ k ⁵²	234
372	Maru	k a̰u ŋ ⁴	k a̰u ŋ - ⁴	234
373	Lashi	tʰ u ŋ ⁴	tʰ u ŋ ⁴	236
374	Maru	tʰ au ŋ ²	tʰ au ŋ ²	236
375	Phon	tʰ a ŋ ³¹	tʰ a ŋ ³¹	236
376	Zaiwa	tʰ a ŋ ⁴³	tʰ a ŋ ⁴³	236
377	Lashi	tʃʰ a m ⁵⁴	tʃʰ a m ⁵⁴	240
378	Maru	tʃʰ e ⁴²	tʃʰ e - ⁴²	240
379	Zaiwa	tʃʰ a m ³²	tʃʰ a m ³²	240
380	Achang	j ei ³¹	j ei ³¹	243
381	Lashi	j e ⁵¹	j e ⁵¹	243
382	Phon	ɹ i	ɹ i -	243
383	WrittenBurmese	r e	r e -	243
384	Bela	p au ⁵²	p - au ⁵²	245
385	Lashi	b j e ³¹	b j e ³¹	245
386	Maru	b au ³¹	b - au ³¹	245
387	Zaiwa	b w i ³²	b w i ³²	245
388	Lashi	f w e ʔ ⁵³	f w e ʔ ⁵³	247
389	Maru	f a k ⁵	f - a k ⁵	247
390	Achang	j ḛ ḭ ⁵	j ḛ ḭ ⁵	249
391	Lashi	j ḛ ⁵	j ḛ - ⁵	249
392	Maru	ʔ ḭ t ⁵	ʔ ḭ t ⁵	249
393	Zaiwa	ʔ i ³	ʔ i - ³	249
394	Phon	sʰ i ³¹	sʰ i ³¹	250
395	WrittenBurmese	s eː	s eː -	250
396	Zaiwa	ʃ i ⁵³	ʃ i ⁵³	250
397	Bela	j au ʔ ⁵²	j au ʔ ⁵²	251
398	Phon	j o k ⁵⁵	j o k ⁵⁵	251
399	WrittenBurmese	j au k	j au k -	251
400	Zaiwa	j u ʔ ⁴	j u ʔ ⁴	251
401	Bela	ɣ ɛ ⁵²	ɣ ɛ ⁵²	254
402	Lashi	j e ⁴	j e ⁴	254
403	Maru	ɣ e ²	ɣ e ²	254
404	Achang	ʔ u ŋ ³	ʔ u ŋ ³	258
405	Bela	ʔ a	ʔ a - -	258
406	Lashi	ʔ a ³	ʔ a - ³	258
407	Phon	ʔ ə	ʔ ə - -	258
408	Achang	w ɛ ³¹	w ɛ - ³¹	259
409	Lashi	j ḛ ʔ ⁵³	j ḛ ʔ ⁵³	259
410	Maru	j ɪ p ²	j ɪ p ²	259
411	Phon	j i ³¹	j i - ³¹	259
412	Lashi	n o ŋ	n o ŋ -	260
413	Maru	m ḭ ⁴²	m ḭ - ⁴²	260
414	WrittenBurmese	m iˀ	m iˀ - -	260
415	Achang	ʃ a ŋ ³	ʃ a ŋ ³	261
416	Phon	s ə	s ə - -	261
417	WrittenBurmese	s aː	s aː - -	261
418	Zaiwa	ʃ a ŋ ⁵³	ʃ a ŋ ⁵³	261
419	Achang	l ə ³	l ə ³	262
420	WrittenBurmese	l eː	l eː -	262
421	Lashi	d z u ⁴	d z u ⁴	263
422	Maru	d z o ³²	d z o ³²	263
423	Zaiwa	dʒ ə ³	dʒ - ə ³	263
424	Achang	m ɔ ʔ ⁴³	m ɔ ʔ ⁴³	264
425	Lashi	m ɔ ʔ ⁴	m ɔ ʔ ⁴	264
426	Phon	m o ʔ ³¹	m o ʔ ³¹	264
427	WrittenBurmese	m a k	m a k -	264
428	Maru	ʔ o k ⁴²	ʔ o k ⁴²	265
429	Zaiwa	ʔ a̰u ⁵³	ʔ a̰u - ⁵³	265
430	Achang	j ɛ̰ n ⁴	j ɛ̰ n ⁴	266
431	Lashi	j o k ³	j o k ³	266
432	Maru	j a̰ m ³²	j a̰ m ³²	266
433	Zaiwa	j a̰ ŋ ³	j a̰ ŋ ³	266
434	Achang	s ai n ⁴³	s ai n ⁴³	267
435	Maru	s a ŋ ²¹	s a ŋ ²¹	267
436	Achang	pʰ ɔ ʔ ³¹	pʰ ɔ ʔ ³¹	268
437	Maru	pʰ o ³	pʰ o - ³	268
438	Bela	l o ŋ ³	l o ŋ ³	269
439	Phon	l o ⁵⁵	l o - ⁵⁵	269
440	WrittenBurmese	l a ŋ	l a ŋ -	269
441	Zaiwa	l a ŋ ⁵³	l a ŋ ⁵³	269
442	Achang	d j ɛ n ³¹	d j ɛ n ³¹	276
443	Bela	p w i ³	p w i - ³	276
444	Lashi	b j e ŋ ⁵³	b j e ŋ ⁵³	276
445	Maru	b j ɪ n ²¹	b j ɪ n ²¹	276
446	Achang	kʰ au ³	kʰ au - ³	280
447	Lashi	g o ŋ ⁵¹	g o ŋ ⁵¹	280
448	Maru	kʰ au ŋ ²	kʰ au ŋ ²	280
449	Phon	kʰ ə	kʰ ə - -	280
450	Achang	l ṵ ³	l ṵ - ³	282
451	Phon	ɹ i ³¹	ɹ i - ³¹	282
452	WrittenBurmese	l a m	l a m -	282
453	Maru	ɣ i t ²	ɣ i t ²	284
454	WrittenBurmese	ʔ ə	ʔ ə - -	284
455	Zaiwa	w i ³	w i - ³	284
456	Lashi	d w a ŋ ³¹	d w a ŋ ³¹	287
457	WrittenBurmese	t a ŋ	t - a ŋ -	287
458	Zaiwa	d ɔ ŋ ³¹	d - ɔ ŋ ³¹	287
459	Achang	b ai ʔ ⁴¹	b ai ʔ ⁴¹	288
460	WrittenBurmese	p au k	p au k -	288
461	Achang	dʒ ei ³¹	dʒ ei - ³¹	290
462	Lashi	g e ⁵	g e - ⁵	290
463	Maru	g i t ³	g i t ³	290
464	Zaiwa	g i ⁴³	g i - ⁴³	290
465	Achang	dʒ ə̰ ³	dʒ ə̰ ³	291
466	Bela	tsʰ i	tsʰ i -	291
467	Phon	tʰ o ⁵⁵	tʰ o ⁵⁵	291
468	Zaiwa	tsʰ ə ⁵⁴	tsʰ ə ⁵⁴	291
469	Achang	tʰ a n ³	tʰ a n ³	292
470	Lashi	tʰ ãɪ ⁵²	tʰ ãɪ - ⁵²	292
