ID	DOCULECT	TOKENS	ALIGNMENT	COGID
35	Phon	w a ʔ ⁵⁵	- w a ʔ ⁵⁵	10
36	WrittenBurmese	r w a	r w a - -	10
37	Achang	s ai ³⁵	s ai - - ³⁵	11
38	Lashi	s ə ŋ ⁴³	s ə ŋ - ⁴³	11
39	Maru	s a ŋ k ⁵³	s a ŋ k ⁵³	11
40	Phon	s ə	s ə - - -	11
41	WrittenBurmese	s a k	s a - k -	11
42	Achang	j a ŋ ⁵³	- j a ŋ ⁵³	12
43	Lashi	j ɔ ʔ ³¹	- j ɔ ʔ ³¹	12
44	Maru	j a ⁴¹	- j a - ⁴¹	12
45	Phon	j ʊ ŋ	- j ʊ ŋ -	12
46	Zaiwa	β w ɔ ʔ ³²	β w ɔ ʔ ³²	12
47	Achang	k a n ²	k a n ²	13
48	Maru	g e n ⁴	g e n ⁴	13
49	Zaiwa	g a n ²	g a n ²	13
50	Lashi	l æ̰ p ⁵³	- l - æ̰ p ⁵³	14
51	WrittenBurmese	h l j a p	h l j a p -	14
52	Zaiwa	l a̰ p ⁴	- l - a̰ p ⁴	14
53	Lashi	g w ɛ m ³	g - w ɛ m ³	15
54	WrittenBurmese	k r w iː	k r w iː - -	15
55	Zaiwa	g u m ⁵³	g - - u m ⁵³	15
56	Achang	j æ t ²¹	j æ t ²¹	16
57	Lashi	j ø p ³	j ø p ³	16
58	WrittenBurmese	r i p	r i p -	16
59	Zaiwa	v ʊ p ³	v ʊ p ³	16
60	Lashi	p a ŋ ⁵³	p a ŋ ⁵³	17
61	Maru	b a ʔ ²¹	b a ʔ ²¹	17
62	Achang	n a p ³	n a p ³	20
63	Bela	n e ²³	n e - ²³	20
64	Lashi	n æ p ³²	n æ p ³²	20
65	Maru	n ɛ ʔ ³²	n ɛ ʔ ³²	20
66	WrittenBurmese	n a k	n a k -	20
67	Zaiwa	n a p ³	n a p ³	20
68	Bela	k a ŋ ³	k - a ŋ ³	21
69	Lashi	g j o t ⁵²	g j o t ⁵²	21
70	Maru	g a ³¹	g - a - ³¹	21
71	Zaiwa	g j ɔ ⁴	g j ɔ - ⁴	21
72	Achang	k u ŋ ⁵¹	k u ŋ ⁵¹	22
73	Bela	k a̰ː ⁵²	k a̰ː - ⁵²	22
74	Lashi	g o ŋ ⁵¹	g o ŋ ⁵¹	22
75	Maru	g au ³¹	g au - ³¹	22
76	Zaiwa	g u ŋ ⁵³	g u ŋ ⁵³	22
77	Bela	j ə ²³	j ə - ²³	23
78	Lashi	j ɪ n ⁵³	j ɪ n ⁵³	23
79	Maru	j ɛ ʔ ²³	j ɛ ʔ ²³	23
80	WrittenBurmese	j a	j a - -	23
81	Bela	ʔ a ŋ ³	ʔ a ŋ ³	24
82	Lashi	ʔ ai ²⁵	ʔ ai - ²⁵	24
83	Maru	ʔ a ³²	ʔ a - ³²	24
84	Zaiwa	ʔ ə ³	ʔ ə - ³	24
85	Achang	j ɔ ³¹	j ɔ ³¹	25
86	Lashi	j ɔ ⁴²	j ɔ ⁴²	25
87	Bela	m a ²³	m a ²³	26
88	Maru	m ɔ ³⁵	m ɔ ³⁵	26
89	Zaiwa	m a ³	m a ³	26
90	Achang	d z a n ⁴²	d z a n ⁴²	27
91	Lashi	ts ai n ⁴	- ts ai n ⁴	27
92	Maru	d z ɪ n ³¹	d z ɪ n ³¹	27
93	Zaiwa	d z a n ⁵¹	d z a n ⁵¹	27
94	Achang	b w i ⁴²	b w i ⁴²	28
95	Bela	p w i ³	p w i ³	28
96	Lashi	b ø ⁵³	b - ø ⁵³	28
97	Maru	b a ³¹	b - a ³¹	28
98	Zaiwa	b a ³¹	b - a ³¹	28
99	Achang	tʰ u ʔ ⁵⁴	tʰ u ʔ ⁵⁴	29
100	Bela	tʰ au ⁵²	tʰ au - ⁵²	29
101	Lashi	tʰ u ʔ ⁵²	tʰ u ʔ ⁵²	29
102	Maru	tʰ u k ⁵	tʰ u k ⁵	29
103	Zaiwa	tʰ ɔ ʔ ⁵	tʰ ɔ ʔ ⁵	29
104	Achang	w a ŋ ³¹	w a ŋ ³¹	30
105	Bela	w ã ŋ ³	w ã ŋ ³	30
106	Lashi	w a ŋ ³¹	w a ŋ ³¹	30
107	Maru	w a ³²	w a - ³²	30
108	Zaiwa	w a ŋ ³¹	w a ŋ ³¹	30
109	Achang	d z o̰ ŋ ³²	d z o̰ ŋ ³²	31
110	Bela	ts a ŋ ³	- ts a ŋ ³	31
111	Lashi	ts o̰ ŋ ³²	- ts o̰ ŋ ³²	31
112	Achang	t ḭ ³²	t ḭ ³²	32
113	Bela	p i ³	p i ³	32
114	Lashi	b i ³²	b i ³²	32
115	Achang	dʒ ei ⁴²	dʒ ei ⁴²	33
116	Phon	tsʰ i ⁵⁵	tsʰ i ⁵⁵	33
117	WrittenBurmese	r e	r e -	33
118	Bela	ɣ i ³	ɣ i - ³	34
119	Lashi	g e ⁵¹	g e - ⁵¹	34
120	Maru	ɣ i t ⁴	ɣ i t ⁴	34
121	Zaiwa	ʔ ʊ̰ t ⁵	ʔ ʊ̰ t ⁵	34
122	Achang	l a ŋ ³²	- l a ŋ ³²	35
123	Bela	l a ŋ ⁵²	- l a ŋ ⁵²	35
124	Lashi	l a̰ ŋ ³¹	- l a̰ ŋ ³¹	35
125	WrittenBurmese	kʰ j ŋ	kʰ j - ŋ -	35
126	Zaiwa	l a ŋ ³¹	- l a ŋ ³¹	35
127	Lashi	b a ŋ ²³	b a ŋ ²³	36
128	Maru	b a ŋ ³	b a ŋ ³	36
129	WrittenBurmese	p a ŋ	p a ŋ -	36
130	Zaiwa	b a ŋ ³	b a ŋ ³	36
131	Lashi	l ai ³²	l ai ³²	37
132	Maru	l ai ³²	l ai ³²	37
133	WrittenBurmese	l ai	l ai -	37
134	Zaiwa	l ai ³¹	l ai ³¹	37
135	Achang	d z ɔ ⁴⁵	d z ɔ - ⁴⁵	38
136	Bela	ts ai ²³	- ts ai - ²³	38
137	Lashi	dʒ o ŋ ⁵¹	dʒ - o ŋ ⁵¹	38
138	WrittenBurmese	tsʰ i	- tsʰ i - -	38
139	Zaiwa	d z ɛ ³¹	d z ɛ - ³¹	38
140	Bela	m i ³	m - i - ³	39
141	Lashi	m j ḛ ⁵³	m j ḛ - ⁵³	39
142	Maru	m i ʔ ³	m - i ʔ ³	39
143	Phon	m j i ⁵⁵	m j i - ⁵⁵	39
144	WrittenBurmese	m r e	m r e - -	39
145	Zaiwa	m i t ⁵	m - i t ⁵	39
146	Achang	tʰ ɔ m ⁵	- tʰ - ɔ m ⁵	40
147	Lashi	tʰ ø m ⁵	- tʰ - ø m ⁵	40
148	Maru	tʰ a m ³²	- tʰ - a m ³²	40
149	WrittenBurmese	h r w a mˀ	h r w a mˀ -	40
150	Achang	b ɔ p ⁴³	b ɔ p ⁴³	41
151	Lashi	b ø p ²¹	b ø p ²¹	41
152	Maru	b a p ³²	b a p ³²	41
153	Zaiwa	b ɔ ³	b ɔ - ³	41
154	Achang	pʰ ə ⁵	pʰ - ə - ⁵	42
155	Lashi	pʰ ə ⁵	pʰ - ə - ⁵	42
156	Maru	b ə t ³	b - ə t ³	42
157	WrittenBurmese	pʰ u t	pʰ - u t -	42
158	Zaiwa	pʰ w i ²	pʰ w i - ²	42
159	Achang	l a̰u ⁵¹	l a̰u ⁵¹	43
160	Lashi	l au ⁵¹	l au ⁵¹	43
161	Zaiwa	l au ⁵³	l au ⁵³	43
162	Achang	s i ⁵	s i ⁵	45
163	WrittenBurmese	s a	s a -	45
164	Zaiwa	s u ³⁵	s u ³⁵	45
165	Achang	ʃ ɔ ³¹	ʃ ɔ ³¹	46
166	Bela	ʃ a ³	ʃ a ³	46
167	Lashi	tʃʰ o ³¹	tʃʰ o ³¹	46
168	Maru	tʃʰ ø ³¹	tʃʰ ø ³¹	46
169	Phon	ʃ e	ʃ e -	46
170	Lashi	m j ḛ ⁴³	m j ḛ ⁴³	47
171	Maru	m a ³²	m - a ³²	47
172	Phon	m u	m - u -	47
173	Zaiwa	m w i ⁵²	m w i ⁵²	47
174	Achang	ʃ ə ⁴³	ʃ ə - ⁴³	48
175	Lashi	ʃ o ⁵³	ʃ o - ⁵³	48
176	WrittenBurmese	tʰ u mˀ	tʰ u mˀ -	48
177	Zaiwa	tʃʰ ɔ ³²	tʃʰ ɔ - ³²	48
178	Achang	h w i ⁵	h w i - ⁵	49
179	Lashi	h ḛ i ⁴²	h - ḛ i ⁴²	49
180	Zaiwa	h w i ³	h w i - ³	49
181	Achang	ŋ w i ⁴²	ŋ w i - ⁴²	51
182	Bela	n w i ³	n w i - ³	51
183	Lashi	ŋ ⁵²	ŋ - - - ⁵²	51
184	Maru	ŋ oi ⁴²	ŋ - oi - ⁴²	51
185	WrittenBurmese	ŋ w e	ŋ w e - -	51
186	Zaiwa	ŋ u n ³¹	ŋ - u n ³¹	51
187	Achang	tʰ j ɛ ʔ ⁴²	tʰ j ɛ ʔ ⁴²	52
188	Bela	t a̰ ʔ ⁵²	t - a̰ ʔ ⁵²	52
189	Lashi	d ɔ ʔ ⁵²	d - ɔ ʔ ⁵²	52
190	Maru	t o̰ ʔ ⁵⁴	t - o̰ ʔ ⁵⁴	52
191	Zaiwa	d ɔ ʔ ⁵	d - ɔ ʔ ⁵	52
192	Lashi	dʒ ɔ ʔ ³	dʒ ɔ ʔ ³	53
193	Maru	dʒ o ʔ ³²	dʒ o ʔ ³²	53
194	Phon	s e ⁵⁵	s e - ⁵⁵	54
195	WrittenBurmese	s a m	s a m -	54
196	Zaiwa	ʃ a m ⁵⁴	ʃ a m ⁵⁴	54
197	Achang	b w ɔ m ³¹	b w ɔ m ³¹	55
198	Bela	p a m ²³	p - a m ²³	55
199	Lashi	b ɛ m ⁵¹	b - ɛ m ⁵¹	55
200	Maru	b a m ³¹	b - a m ³¹	55
201	Zaiwa	b u m ³¹	b - u m ³¹	55
202	Achang	l u k ³²	l u k ³²	56
203	Lashi	l o ʔ ³⁴	l o ʔ ³⁴	56
204	Maru	l au k ³²	l au k ³²	56
205	Zaiwa	l ʊ p ³	l ʊ p ³	56
206	Achang	kʰ j u ŋ ³²	kʰ j u ŋ ³²	57
207	Zaiwa	kʰ j u ŋ ⁵³	kʰ j u ŋ ⁵³	57
208	Lashi	ʔ o ʔ ⁵³	ʔ o ʔ ⁵³	58
209	Maru	ʔ a̰u k ⁵	ʔ a̰u k ⁵	58
210	Lashi	g j ɛ m ⁵³	g j ɛ m ⁵³	59
211	Maru	dʒ a m ⁴	- dʒ a m ⁴	59
212	Achang	kʰ j a m ⁴¹	kʰ j a m ⁴¹	60
213	Lashi	kʰ au ³²	kʰ - au - ³²	60
214	Maru	tʰ a ⁴	tʰ a ⁴	61
215	WrittenBurmese	t aːu	t aːu -	61
216	Bela	kʰ i ³	kʰ i - ³	63
217	Lashi	g a m ³¹	g a m ³¹	63
218	Maru	g e ⁴¹	g e - ⁴¹	63
219	Zaiwa	g a m ⁵³	g a m ⁵³	63
220	Achang	k ɔ̰ ³¹	k - ɔ̰ - ³¹	64
221	Lashi	g o ŋ ³	g - o ŋ ³	64
222	Maru	g ɔ ŋ ³¹	g - ɔ ŋ ³¹	64
223	Phon	kʰ o ³¹	kʰ - o - ³¹	64
224	WrittenBurmese	k w i ŋ	k w i ŋ -	64
225	Zaiwa	k ɔ ʔ ⁵⁴	k - ɔ ʔ ⁵⁴	64
226	Achang	k ṵ k ⁵⁴	k - ṵ k ⁵⁴	65
227	Lashi	g o k ⁵³	g - o k ⁵³	65
228	Maru	k a̰u ʔ ⁵⁴	k - a̰u ʔ ⁵⁴	65
229	Phon	kʰ w e ⁵⁵	kʰ w e - ⁵⁵	65
230	WrittenBurmese	kʰ au k	kʰ - au k -	65
231	Zaiwa	k ṵ ʔ ⁵	k - ṵ ʔ ⁵	65
232	Achang	d z u ³⁴	d z u ³⁴	66
233	Lashi	d z u ⁴	d z u ⁴	66
234	Maru	d z au ⁴	d z au ⁴	66
235	Phon	sʰ u ³¹	- sʰ u ³¹	66
236	WrittenBurmese	tsʰ uː	- tsʰ uː -	66
237	Zaiwa	d z u ³¹	d z u ³¹	66
238	Achang	n j ɛ t ³²	n j ɛ t ³²	67
239	Phon	m j ai ʔ ³¹	m j ai ʔ ³¹	67
240	WrittenBurmese	m r a ts	m r a ts -	67
241	Zaiwa	m ɪ t ⁴³	m - ɪ t ⁴³	67
242	Bela	k i ⁵²	k i ⁵²	68
243	Lashi	g i ²	g i ²	68
244	Maru	g i ²	g i ²	68
245	Achang	h u ʔ ⁵	h u ʔ ⁵	69
246	Bela	f a ʔ ⁵²	f a ʔ ⁵²	69
247	Lashi	f o ʔ ⁵³	f o ʔ ⁵³	69
248	Maru	f o ʔ ⁵	f o ʔ ⁵	69
249	Zaiwa	h a ʔ ⁵	h a ʔ ⁵	69
250	Achang	ʃ i ⁵	ʃ i ⁵	71
251	Lashi	ʃ i ⁴	ʃ i ⁴	71
252	Maru	ʃ i ⁴³	ʃ i ⁴³	71
253	Phon	ʃ i ³¹	ʃ i ³¹	71
254	WrittenBurmese	s iː	s iː -	71
255	Zaiwa	ʃ i ³¹	ʃ i ³¹	71
256	Achang	ʔ a ³²	ʔ a ³²	72
257	Bela	ʔ a	ʔ a -	72
258	Lashi	ʔ a ³	ʔ a ³	72
259	Maru	ʔ a ³	ʔ a ³	72
260	Phon	ʔ a	ʔ a -	72
261	WrittenBurmese	ʔ ə	ʔ ə -	72
262	Achang	dʒ ei ⁵⁴	dʒ ei - ⁵⁴	73
263	Maru	dʒ i t ⁴⁵	dʒ i t ⁴⁵	73
264	WrittenBurmese	ts eˀ	ts eˀ - -	73
265	Zaiwa	dʒ i ⁴	dʒ i - ⁴	73
266	Lashi	ʃ i ⁵	ʃ i ⁵	74
267	Phon	s i ³¹	s i ³¹	74
268	Zaiwa	ʃ ɪ ³	ʃ ɪ ³	74
269	Achang	w u ³⁴	w u ³⁴	76
270	Lashi	w ɔ ³	w ɔ ³	76
271	Maru	v o ⁴	v o ⁴	76
272	Phon	w a ³¹	w a ³¹	76
273	WrittenBurmese	w aː	w aː -	76
274	Zaiwa	w a ³¹	w a ³¹	76
275	Achang	n j i ʔ ⁴	n j i ʔ ⁴	77
276	Lashi	m j u k ³	m j u k ³	77
277	Maru	m a̰ k ⁴²	m - a̰ k ⁴²	77
278	Phon	m ai ʔ ³¹	m - ai ʔ ³¹	77
279	WrittenBurmese	m r a ts	m r a ts -	77
280	Zaiwa	n i k ³²	n - i k ³²	77
281	Achang	m au ³¹	- m - au - ³¹	78
282	Lashi	m au ³¹	- m - au - ³¹	78
283	Maru	m o k ⁴³	- m - o k ⁴³	78
284	Phon	m u ⁵⁵	- m - u - ⁵⁵	78
285	WrittenBurmese	h m w i	h m w i - -	78
286	Zaiwa	m ai ³	- m - ai - ³	78
287	Achang	g j ɛ n ⁴²	g j ɛ n ⁴²	79
288	Lashi	g j ɛ m ⁵¹	g j ɛ m ⁵¹	79
289	Maru	ɣ a m ⁵¹	ɣ - a m ⁵¹	79
290	WrittenBurmese	k r i m	k r i m -	79
291	Zaiwa	g a m ⁵³	g - a m ⁵³	79
292	Lashi	l a ³²	l a - ³²	80
293	Maru	l ə ²	l ə - ²	80
294	WrittenBurmese	l a k	l a k -	80
295	Zaiwa	l ə ²	l ə - ²	80
296	Lashi	b æ m ³¹	b æ m ³¹	81
297	Maru	p ḛ ⁴²	p ḛ - ⁴²	81
298	WrittenBurmese	p a m	p a m -	81
299	Zaiwa	b a n ⁵³	b a n ⁵³	81
300	Achang	pʰ ɨ ŋ ⁵	pʰ - ɨ ŋ ⁵	82
301	Lashi	pʰ ə ŋ ⁴⁵	pʰ - ə ŋ ⁴⁵	82
302	Maru	pʰ au ŋ ⁴	pʰ - au ŋ ⁴	82
303	Phon	p j o	p j o - -	82
304	WrittenBurmese	p a ŋ	p - a ŋ -	82
305	Zaiwa	pʰ u ŋ ³	pʰ - u ŋ ³	82
306	Achang	tʃʰ au ³	tʃʰ - au - ³	83
307	Lashi	tʃʰ au ³¹	tʃʰ - au - ³¹	83
308	Maru	tʃʰ u k ⁵⁴	tʃʰ - u k ⁵⁴	83
309	Phon	ʃ u ⁵⁵	- ʃ u - ⁵⁵	83
310	Zaiwa	tʃʰ w i ⁵³	tʃʰ w i - ⁵³	83
311	Achang	tʃʰ a ³	tʃʰ a ³	84
312	Lashi	tʃʰ a ⁵⁴	tʃʰ a ⁵⁴	84
313	WrittenBurmese	h b i n	h b i n -	85
314	Zaiwa	pʰ ɛ n ³	- pʰ ɛ n ³	85
315	Achang	j ei ³	j ei - ³	86
316	Lashi	j eː ŋ ⁴	j eː ŋ ⁴	86
317	Maru	ʔ ḭ ʔ ⁵⁴	ʔ ḭ ʔ ⁵⁴	86
318	WrittenBurmese	r a k	r a k -	86
319	Zaiwa	ʔ i ⁵	ʔ i - ⁵	86
320	Achang	ŋ ɔ ʔ ³	- ŋ ɔ ʔ ³	87
321	Lashi	ŋ ɔ ³	- ŋ ɔ - ³	87
322	Maru	ŋ o ʔ ³	- ŋ o ʔ ³	87
323	Phon	ŋ u ʔ ³¹	- ŋ u ʔ ³¹	87
324	WrittenBurmese	h ŋ a k	h ŋ a k -	87
325	Zaiwa	ŋ ɔ ⁴⁵	- ŋ ɔ - ⁴⁵	87
326	Achang	n j ṵ k ³⁵	n j ṵ k ³⁵	88
327	Lashi	m j o k ⁵⁴	m j o k ⁵⁴	88
328	Maru	m j æu ʔ ³²	m j æu ʔ ³²	88
329	Zaiwa	m j u ʔ ⁵³	m j u ʔ ⁵³	88
330	Achang	s a ŋ ³	s a ŋ ³	89
331	Lashi	s a ŋ ⁵⁴	s a ŋ ⁵⁴	89
332	Maru	s a ŋ ⁵²	s a ŋ ⁵²	89
333	WrittenBurmese	s a ŋ	s a ŋ -	89
334	Zaiwa	s e ŋ ⁴	s e ŋ ⁴	89
335	Achang	pʰ ɔ ³	- pʰ ɔ - ³	90
336	Lashi	pʰ ɔ ʔ ³	- pʰ ɔ ʔ ³	90
337	Maru	pʰ ɔ ⁵²	- pʰ ɔ - ⁵²	90
338	WrittenBurmese	h b aːu	h b aːu - -	90
339	Zaiwa	pʰ ɔ ⁵⁴	- pʰ ɔ - ⁵⁴	90
340	Achang	ʔ u n ³¹	ʔ u n ³¹	91
341	Maru	ʔ ʊ n ⁴²	ʔ ʊ n ⁴²	91
342	Phon	ʔ ʊ n ³¹	ʔ ʊ n ³¹	91
343	WrittenBurmese	ʔ u n	ʔ u n -	91
344	Zaiwa	ʔ ʊ n ⁵³	ʔ ʊ n ⁵³	91
345	Achang	kʰ ə ³	kʰ ə - ³	92
346	Lashi	kʰ ə ⁵	kʰ ə - ⁵	92
347	Maru	kʰ ə t ³	kʰ ə t ³	92
348	WrittenBurmese	kʰ a	kʰ a - -	92
349	Zaiwa	kʰ ə t ⁵	kʰ ə t ⁵	92
350	Achang	l a̰ m ⁵	l a̰ m ⁵	93
351	Lashi	l æ m ⁵	l æ m ⁵	93
352	Maru	l e ⁴	l e - ⁴	93
353	Phon	ɹ ɛ ³¹	ɹ ɛ - ³¹	93
354	WrittenBurmese	r a m	r a m -	93
355	Zaiwa	l a m ⁵⁴	l a m ⁵⁴	93
356	Achang	m j ɛ ³	m j ɛ - ³	94
357	Bela	m e ³	m - e - ³	94
358	Lashi	m j e ŋ ³²	m j e ŋ ³²	94
359	Maru	m i ²³	m - i - ²³	94
360	WrittenBurmese	m r e	m r e - -	94
361	Zaiwa	m i ³	m - i - ³	94
362	Achang	b ɛ ⁵	b ɛ ⁵	95
363	WrittenBurmese	p a	p a -	95
364	Bela	n a k ⁵²	n a k ⁵²	96
365	Lashi	n o k ³²	n o k ³²	96
366	Zaiwa	n u ʔ ³⁵	n u ʔ ³⁵	96
367	Lashi	g ɔ ʔ ⁵²	g ɔ ʔ ⁵²	98
368	Maru	k o̰ ʔ ⁵⁴	k o̰ ʔ ⁵⁴	98
369	Phon	k ə	k ə - -	98
370	Achang	h u ⁵	h u ⁵	99
371	Lashi	h ø ⁵	h ø ⁵	99
372	Maru	h au ³	h au ³	99
373	Zaiwa	h u ³	h u ³	99
374	Achang	s o n ³	s - o n ³	100
375	Bela	s au n ²³	s - au n ²³	100
376	Lashi	s oi n ⁴²	s - oi n ⁴²	100
377	Phon	ʃ w e ³¹	ʃ w e - ³¹	100
378	WrittenBurmese	s w a n	s w a n -	100
379	Zaiwa	s ʊ n ⁵⁴	s - ʊ n ⁵⁴	100
380	Lashi	pʰ j u ²¹	pʰ j u ²¹	101
381	Maru	pʰ j u ⁵¹	pʰ j u ⁵¹	101
382	Phon	pʰ j u ⁵⁵	pʰ j u ⁵⁵	101
383	Zaiwa	pʰ j u ⁵¹	pʰ j u ⁵¹	101
384	Achang	l a ³	l a ³	102
385	Lashi	l a ²	l a ²	102
386	Maru	pʰ j a k ⁵	pʰ j a k ⁵	103
387	Zaiwa	pʰ j i k ⁵	pʰ j i k ⁵	103
388	Achang	l a ³	l a - ³	104
389	Lashi	l a ²	l a - ²	104
390	Zaiwa	l u m ⁴	l u m ⁴	104
391	Achang	m i ⁵	m i ⁵	105
392	Lashi	m ɯ̃ ⁵²	m ɯ̃ ⁵²	105
393	Achang	g u k ³	g u k ³	106
394	Lashi	k o̰ k ⁵³	k o̰ k ⁵³	106
395	Maru	g au k ³²	g au k ³²	106
396	Phon	k o ʔ ⁵⁵	k o ʔ ⁵⁵	106
397	Zaiwa	g u ʔ ³²	g u ʔ ³²	106
398	Achang	w ɔ m ³	w ɔ m ³	107
399	Lashi	w ø m ²	w ø m ²	107
400	Maru	d z o ³¹	d z o - ³¹	108
401	Zaiwa	d z a ŋ ³¹	d z a ŋ ³¹	108
402	Achang	pʰ ə ³	pʰ ə - ³	109
403	Maru	pʰ œ i ³²	pʰ œ i ³²	109
404	Phon	pʰ u	pʰ u - -	109
405	WrittenBurmese	p a	p a - -	109
406	Achang	s a n ³	s a n ³	110
407	Lashi	s ɨ ⁵	s ɨ - ⁵	110
408	Phon	ʃ e ʔ	ʃ e ʔ -	110
409	Zaiwa	tʃʰ ɪ ŋ ⁵³	tʃʰ ɪ ŋ ⁵³	110
410	Lashi	k o̰ k ⁵⁴	k o̰ k ⁵⁴	111
411	Phon	k o ʔ ⁵⁵	k o ʔ ⁵⁵	111
412	Achang	g au ³⁴	g au - ³⁴	113
413	Lashi	k au ²	k au - ²	113
414	WrittenBurmese	k au ŋ	k au ŋ -	113
415	Achang	n j æ̰ ṵ ʔ ⁵²	n j æ̰ ṵ ʔ ⁵²	114
416	Lashi	n j au k ⁵³	n j au - k ⁵³	114
417	Achang	dʒ ɔ ³	dʒ - ɔ ³	115
418	Lashi	d z ə ⁴³	d z ə ⁴³	115
419	Achang	l u ³	- l u ³	116
420	Bela	l a ⁵²	- l a ⁵²	116
421	Lashi	l o ³	- l o ³	116
422	Phon	l a ³¹	- l a ³¹	116
423	WrittenBurmese	k j aː	k j aː -	116
424	Zaiwa	l ə ³²	- l ə ³²	116
425	Maru	kʰ a ²	kʰ - a ²	117
426	Phon	k ə	k - ə -	117
427	WrittenBurmese	k j aː	k j aː -	117
428	Maru	m j a ŋ ³²	m j a ŋ ³²	118
429	Zaiwa	m ɔ ³	m - ɔ - ³	118
430	Achang	w ɔ m ³¹	w ɔ m ³¹	119
431	Lashi	w u ʔ ³⁴	w u ʔ ³⁴	119
432	Maru	w e ⁴¹	w e - ⁴¹	119
433	Phon	w e ⁵⁵	w e - ⁵⁵	119
434	WrittenBurmese	w a m	w a m -	119
435	Zaiwa	v a m ³¹	v a m ³¹	119
436	Achang	tsʰ a t ⁵³	tsʰ a - t ⁵³	120
437	Lashi	ts a̰ ḭ ʔ ⁵¹	ts a̰ ḭ ʔ ⁵¹	120
438	Phon	tsʰ i ⁵⁵	tsʰ i - - ⁵⁵	120
439	WrittenBurmese	tsʰ a t	tsʰ a - t -	120
440	Zaiwa	tsʰ ə ³	tsʰ ə - - ³	120
441	Achang	l ai ³⁴	- l ai ³⁴	121
442	Lashi	l a ³	- l a ³	121
443	WrittenBurmese	h lʷ a	h lʷ a -	121
444	Zaiwa	l ə ³	- l ə ³	121
445	Lashi	n ɔ̃ ʔ ³¹	n ɔ̃ ʔ ³¹	123
446	Zaiwa	n ɔ ʔ ³²	n ɔ ʔ ³²	123
447	Achang	t j ṵ ³	t j ṵ - ³	124
448	Lashi	b j u ³	b j u - ³	124
449	Maru	p j ṵ ⁵²	p j ṵ - ⁵²	124
450	Phon	pʰ j u ʔ ⁵⁵	pʰ j u ʔ ⁵⁵	124
451	WrittenBurmese	pʰ r uˀ	pʰ r uˀ - -	124
452	Zaiwa	b j u ⁵³	b j u - ⁵³	124
453	Achang	g j u ʔ ⁴²	g j - u ʔ ⁴²	125
454	Bela	ɣ o ²³	ɣ - - o - ²³	125
455	Lashi	g ɛ n ³²	g - - ɛ n ³²	125
456	Maru	ɣ o k ³²	ɣ - - o k ³²	125
457	WrittenBurmese	k r w a t	k r w a t -	125
458	Bela	n a ʔ ⁵²	n a ʔ ⁵²	126
459	Lashi	n ɔ̃ ʔ ³	n ɔ̃ ʔ ³	126
460	Zaiwa	ŋ ɔ ³	ŋ ɔ - ³	126
461	Lashi	l a ⁵³	l a ⁵³	128
462	Maru	l ə	l ə -	128
463	Phon	kʰ w e ⁵⁵	kʰ w e ⁵⁵	129
464	Zaiwa	kʰ w i ³²	kʰ w i ³²	129
465	Achang	dʒ j æ p ⁴²	dʒ j æ p ⁴²	130
466	Lashi	g j æ p ³	g j æ p ³	130
467	Maru	ɣ e ʔ ³	- ɣ e ʔ ³	130
468	Achang	ŋ a t ³¹	ŋ a t ³¹	131
