COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1255-1	pʰ ɛ ⁵⁵								
3595-1	ɲ i ⁴⁴								
1600-1	p e ³³								
242-1	tɕ ɿ ³⁵								
3739-1	kʰ ɛ ²¹								
5984-1	ʈʂ ɔ ²¹								
838-1	ʂ ɔ ³⁵								
839-1	t ɔ ²¹								
3149-1	j i ⁵⁵								
2829-1	tɕʰ ɤ ²¹								
4602-1	tɕ i ³¹								
5225-1	j ɔ ²¹								
3933-1	x ɤ ⁴²								
5763-1	tɕ ɔ ⁴²								
2134-1	ʂ i ⁵⁵								
5724-1	t ɯ ³⁵								
5704-1	ʈʂ ɔ ⁴²								
5705-1	kʰ j e ⁵⁵								
5037-1	tɕ i ²¹								
5038-1	t a ³⁵								
4332-1	tɕ o ³³								
5447-1	ʈʂ ɛ ⁵⁵								
3702-1	ʂ ɿ ³¹								
1549-1	ʂ ɛ ³⁵								
2394-1	k ɤ ³³								
1-1	j ɛ ⁴²								
2947-1	t ɯ ³¹								
4653-1	kʰ ɛ ⁴²								
4989-1	kʰ ɛ ⁴²								
3749-1	j ɔ ⁴⁴								
3452-1	tɕ ɛ ⁵⁵								
598-1	m a ⁴⁴								
638-1	pʰ ɯ ⁵⁵								
2819-1	p ɔ ⁴⁴								
4477-1	kʰ j a ⁴⁴								
4487-1	tɕ ɛ ⁴²								
4666-1	tɕ i ³³								
5661-1	t a ⁴²								
4923-1	ʈʂ ɛ ⁴²								
4913-1	k ɯ ²¹								
1143-1	m ɛ ⁴⁴								
4864-1	ʂ a ³⁵								
3184-1	ʂ ɯ ³³								
4591-1	tɕ ɔ ⁴⁴								
1431-1	ʂ ɛ ⁴⁴								
3323-1	pʰ e ⁵⁵								
6709-1	ʈʂ ɯ ⁴⁴								
903-1	m ɛ ⁴²								
5098-1	k ɯ ²¹								
5994-1	k a ³⁵								
6971-1	x j a ⁴⁴								
763-1	ʈʂ ɯ ³⁵								
691-1	x j a ⁴⁴								
1083-1	t ɔ ⁴²								
1421-1	pʰ ɛ ⁴²								
6699-1	t ɯ ⁴²								
2628-1	ʂ ɔ ⁵⁵								
1696-1	x ɔ ³¹								
6179-1	k ɛ ⁵⁵								
6180-1	tɕ ɿ ⁵⁵								
6658-1	ʂ e ³³								
1231-1	x ɤ ³¹								
4265-1	pʰ ɯ ⁵⁵								
2787-1	tɕ ɔ ²¹								
3247-1	tɕ ɿ ⁵⁵								
252-1	t a ³⁵								
6004-1	k a ³¹								
4728-1	tɕʰ a ⁵⁵								
3843-1	ŋ j a ⁴⁴								
4965-1	tɕ a ³¹								
5641-1	t a ³¹								
3280-1	ʂ ɔ ³¹								
1390-1	kʰ ɔ ⁴⁴								
2156-1	ŋ j a ⁴⁴								
3433-1	ʂ i ³¹								
552-1	ʈʂʰ ɔ ³¹								
4845-1	tɕ i ⁴⁴								
4846-1	t ɯ ⁴⁴								
2292-1	m ɛ ³¹								
6635-1	ŋ ɔ ⁴⁴								
3994-1	t ɯ ⁴⁴								
3031-1	ʈʂ ɔ ³³								
6078-1	ʈʂ ɯ ³³								
1644-1	pʰ ɯ ⁵⁵								
2435-1	ɲ i ⁴⁴								
1676-1	t j a ⁴²								
6281-1	k ɛ ⁵⁵								
5915-1	tɕ ɛ ⁵⁵								
1560-1	ʂ i ³³								
575-1	t ɔ ⁴²								
5319-1	ʂ e ³¹								
2797-1	k a ³⁵								
6991-1	tɕʰ ɛ ³¹								
3513-1	ʈʂ ɔ ²¹								
5205-1	tɕ ɯ ⁵⁵								
6109-1	tɕ u ⁵⁵								
2056-1	m ɔ ⁴²								
6099-1	k ɯ ³³								
6119-1	p ɔ ⁴²								
1978-1	t j e ³³								
3973-1	tɕ i ³⁵								
2046-1	ʂ ɔ ³³								
5622-1	x ɛ ⁵⁵								
648-1	tɕ ɛ ⁵⁵								
6789-1	p ɛ ⁴²								
618-1	x ɯ ⁴⁴								
2384-1	m a ³³								
1124-1	k a ³⁵								
1125-1	tɕ ɯ ⁴²								
4178-1	k u ³³								
1686-1	k a ³⁵								
1495-1	tɕ ɯ ³³								
4090-1	ʂ i ⁵⁵								
4802-1	x ɛ ⁵⁵								
1764-1	tɕ u ³³								
3270-1	m e ³³								
1884-1	k ɛ ⁴²								
1203-1	k ɯ ³⁵								
6645-1	j ɛ ⁴⁴								
608-1	pʰ u ³³								
2889-1	tɕ i ⁵⁵								
5350-1	tɕ u ³¹								
6158-1	pʰ a ⁴⁴								
4306-1	x ɤ ³¹								
4891-1	k ɔ ³¹								
6436-1	k ɔ ³³								
6213-1	ʂ a ⁵⁵								
2320-1	ʂ i ⁴⁴								
5253-1	ʂ ɤ ⁴⁴								
5108-1	tɕ i ⁴⁴								
4100-1	tɕ ɯ ³³								
6018-1	tɕ ɛ ⁴²								
1352-1	m ɯ ²¹								
4228-1	p ɛ ⁴⁴								
4247-1	tɕ i ⁵⁵								
75-1	tɕ ɯ ³³								
118-1	k j a ⁴⁴								
2866-1	m ɛ ³³								
64-1	kʰ ɔ ³³								
43-1	pʰ ɔ ⁵⁵								
128-1	m ɔ ³¹								
7023-1	n ɔ ³¹								
7012-1	n a ⁵⁵								
4497-1	t ɛ ⁴²								
2928-1	tɕ i ⁵⁵								
148-1	ʂ ɯ ⁴⁴								
1623-1	kʰ j a ³³								
2648-1	pʰ ɔ ⁵⁵								
2649-1	j ɔ ⁴⁴								
6242-1	j ɔ ²¹								
3943-1	x ɤ ³³								
1026-1	k e ³⁵								
6404-1	k ɯ ⁵⁵								
585-1	tɕʰ ɔ ⁴⁴								
1731-1	j a ⁴²								
5510-1	j ɔ ⁵⁵								
5360-1	kʰ ɤ ³³								
879-1	k ɔ ⁵⁵								
880-1	j ɛ ⁴⁴								
271-1	p i ²¹								
3565-1	ʂ i ⁴⁴								
3896-1	m ɯ ⁴⁴								
3897-1	tɕ o ³³								
1816-1	tɕʰ ɤ ³¹								
3343-1	tɕ i ⁴⁴								
1864-1	ʂ e ⁴²								
2026-1	m a ²¹								
6223-1	x e ⁵⁵								
6224-1	m ɛ ²¹								
337-1	tɕʰ ɤ ⁴⁴								
4295-1	k ɔ ²¹								
384-1	m i ³⁵								
385-1	ʂ ɔ ²¹								
869-1	k ɤ ²¹								
2745-1	ʂ ɿ ³³								
4690-1	pʰ j a ⁵⁵								
4423-1	ʂ u ³⁵								
5380-1	x j ɛ ⁴⁴								
4436-1	ʈʂ ɔ ²¹								
2519-1	tɕʰ u ³³								
4975-1	m i ⁴⁴								
4548-1	j a ⁴²								
4397-1	p e ²¹								
6203-1	tɕʰ i ³¹								
2689-1	t ɯ ²¹								
2599-1	t ɯ ²¹								
2600-1	m a ³⁵								
1913-1	ʈʂ o ³³								
1914-1	ŋ j e ³³								
1903-1	ŋ j e ³³								
6336-1	ʈʂ o ³³								
473-1	u ²¹								
4065-1	k i ⁴²								
6554-1	j i ³⁵								
3114-1	ts o ⁴⁴								
4942-1	k ɤ ³⁵								
3615-1	pʰ j a ⁴⁴								
4197-1	k u ³³								
4198-1	ɲ i ²¹								
1474-1	ɲ ɤ ³³								
6531-1	j ɯ ⁴⁴								
4954-1	pʰ u ³³								
4517-1	ʈʂ ɯ ³³								
1173-1	j i ³⁵								
6365-1	pʰ j a ³⁵								
6730-1	tɕ i ³¹								
6380-1	ʈʂ i ³⁵								
924-1	m ɔ ⁴⁴								
752-1	tɕ i ²¹								
4316-1	ʈʂʰ ɛ ²¹								
5181-1	m ɛ ²¹								
5785-1	pʰ ɔ ³¹								
4770-1	p ɔ ³¹								
2755-1	pʰ ɔ ⁴²								
1298-1	x ɛ ⁵⁵								
784-1	tɕʰ a ⁵⁵								
3596-1	t ɯ ³¹								
1799-1	tɕ i ³¹								
5007-1	p i ³⁵								
5465-1	ʂ ɛ ⁵⁵								
170-1	ʈʂ o ³³								
3150-1	t a ⁵⁵								
3780-1	ŋ j e ⁴²								
1706-1	tɕ i ³⁵								
403-1	p a ³¹								
5329-1	k e ⁴²								
1103-1	ʈʂ ɤ ³¹								
1113-1	ʂ ɛ ²¹								
232-1	tɕʰ i ⁵⁵								
5925-1	ʈʂ ɔ ³⁵								
5926-1	tɕʰ i ³³								
5723-1	p a ⁴²								
3064-1	tɕʰ ɔ ⁴²								
3065-1	k ɯ ³⁵								
3793-1	pʰ ɛ ⁴²								
4409-1	ʂ ɤ ⁴⁴								
720-1	x ɛ ³⁵								
721-1	tɕʰ j ɛ ⁴⁴								
2266-1	pʰ ɤ ⁴⁴								
5743-1	k u ³¹								
2124-1	x j e ³³								
6947-1	t ɔ ²¹								
5448-1	tɕʰ i ⁴⁴								
4016-1	m j ɛ ³⁵								
5429-1	m ɛ ³¹								
5813-1	tɕʰ i ⁴⁴								
3813-1	tɕʰ e ²¹								
3009-1	p ɯ ²¹								
4988-1	tɕ ɯ ⁴²								
1153-1	m i ³⁵								
530-1	ʂ ɯ ⁵⁵								
1854-1	j ɯ ⁴⁴								
4812-1	ʂ ɯ ⁴²								
3355-1	p i ³⁵								
6426-1	tɕʰ ɔ ⁴⁴								
5027-1	ʂ a ⁴⁴								
4707-1	m a ³⁵								
3139-1	k ɤ ²¹								
6595-1	p e ⁴⁴								
5243-1	k ɤ ⁴²								
5274-1	tɕʰ ɛ ³³								
6578-1	ɕ ɛ ⁵⁵								
1612-1	tɕʰ ɯ ⁵⁵								
3183-1	tɕʰ ɔ ⁴²								
4559-1	tɕʰ ɤ ⁴²								
4718-1	x a ⁵⁵								
2036-1	j ɛ ⁴²								
3853-1	m i ⁵⁵								
3854-1	ŋ j a ⁴⁴								
4275-1	ŋ j a ⁴⁴								
6961-1	j ɛ ⁴²								
5651-1	ʈʂ ɤ ⁴⁴								
5682-1	tɕʰ u ³³								
5118-1	tɕʰ e ³⁵								
1411-1	tɕʰ j a ³³								
4507-1	ʈʂ e ³³								
4824-1	ʂ ɯ ³⁵								
3246-1	n a ²¹								
317-1	p j ɛ ⁴⁴								
2215-1	m ɯ ²¹								
2016-1	pʰ ɛ ³⁵								
2155-1	tɕʰ ɛ ³⁵								
3575-1	k ɔ ²¹								
3434-1	x j a ³⁵								
3168-1	x e ³³								
2291-1	pʰ ɛ ³³								
6148-1	ɲ i ³³								
5058-1	ŋ j ɔ ⁴⁴								
6271-1	pʰ j a ⁴⁴								
1483-1	m i ⁴⁴								
5370-1	tɕʰ e ⁴²								
3684-1	t ɛ ⁴⁴								
3685-1	ʂ ɛ ⁴⁴								
3664-1	ʂ ɤ ³³								
440-1	p ɛ ³¹								
5167-1	j ɔ ³¹								
6282-1	m i ⁴⁴								
1380-1	ɲ ɛ ²¹								
3585-1	p i ³³								
6992-1	m i ⁴⁴								
5623-1	pʰ ɔ ³³								
1519-1	m i ⁴⁴								
3385-1	tɕʰ ɛ ⁵⁵								
2718-1	ʈʂ ɤ ³³								
6300-1	m e ⁵⁵								
1496-1	m i ⁴⁴								
5128-1	j i ³¹								
1885-1	t ɔ ⁴²								
3873-1	pʰ ɛ ⁵⁵								
996-1	pʰ i ⁵⁵								
997-1	j i ⁴⁴								
1570-1	n a ³¹								
5475-1	x j a ⁵⁵								
5017-1	tɕʰ ɔ ³¹								
2330-1	s ɔ ³⁵								
6252-1	ʂ ɔ ³⁵								
6253-1	pʰ u ³³								
4216-1	j i ⁴⁴								
1874-1	p j a ⁴⁴								
4227-1	a ³¹								
4246-1	a ³¹								
6028-1	a ³¹								
95-1	ɲ i ²¹								
22-1	p e ²¹								
33-1	t ɯ ²¹								
6678-1	ɲ a ⁵⁵								
6688-1	ŋ a ⁵⁵								
4004-1	m ɯ ⁵⁵								
7033-1	n ɯ ⁵⁵								
5149-1	j ɔ ²¹								
2929-1	s ɔ ³³								
5299-1	ʂ i ⁵⁵								
160-1	tɕʰ e ⁴⁴								
3824-1	x w a ³⁵								
6858-1	p i ³⁵								
5511-1	tɕʰ i ²¹								
518-1	ʂ ɤ ⁵⁵								
3486-1	x a ⁴²								
3488-1	k e ³⁵								
497-1	s ɔ ⁴⁴								
2236-1	ʂ ɯ ²¹								
2979-1	tɕʰ ɤ ²¹								
6874-1	j i ⁴⁴								
2856-1	k ɤ ⁴⁴								
5947-1	t ɤ ³⁵								
6355-1	ʈʂ ɯ ³¹								
6841-1	tɕ ɯ ³³								
5966-1	p i ²¹								
5967-1	pʰ ɤ ⁵⁵								
2575-1	tɕʰ i ³³								
4435-1	kʰ a ⁴⁴								
5194-1	ɲ ɛ ²¹								
2248-1	k ɔ ⁴²								
3954-1	tɕ i ³³								
3955-1	k ɛ ³³								
2067-1	t ɯ ²¹								
2095-1	t ɯ ²¹								
564-1	x ɤ ⁴⁴								
3112-1	ʈʂʰ j ɛ ²¹								
3113-1	t ɯ ²¹								
702-1	t ɯ ²¹								
5878-1	m a ²¹								
196-1	p ɔ ³⁵								
3234-1	k ɔ ²¹								
2502-1	m e ⁴⁴								
6821-1	v ɤ ³³								
4620-1	p ɯ ³³								
5612-1	u ³¹								
6729-1	ʂ ɯ ³³								
6379-1	ɣ ɿ ⁴⁴								
3721-1	tɕ i ³¹								
1299-1	ʂ ɿ ³¹								
6506-1	j ɯ ²¹								
5829-1	n i ⁴⁴								
5830-1	pʰ i ³¹								
1286-1	tɕ ɯ ³¹								
822-1	tɕʰ j e ⁴⁴								
859-1	pʰ ɤ ²¹								
3211-1	pʰ i ⁵⁵								
3472-1	x j ɔ ³³								
3794-1	ɲ i ⁴²								
3703-1	v ɤ ³³								
3523-1	a ⁵⁵								
5076-1	k e ⁴²								
5341-1	tɕ u ⁵⁵								
1666-1	ɯ ³³								
1015-1	ʈʂ ɔ ⁴²								
5567-1	tɕʰ i ³⁵								
2989-1	pʰ ɯ ³¹								
3182-1	ʈʂ ɯ ⁵⁵								
4678-1	m a ²¹								
913-1	tɕʰ ɔ ⁵⁵								
5390-1	ʈʂ ɯ ²¹								
5138-1	tɕ ɛ ³¹								
3375-1	k e ³¹								
2728-1	t a ⁴²								
5057-1	x ɿ ²¹								
6457-1	ʈʂ ɔ ³³								
374-1	pʰ j a ⁴²								
1518-1	tɕ ɔ ³³								
2638-1	ɲ ɛ ⁴²								
6301-1	m i ⁴⁴								
2529-1	l ɤ ⁴⁴								
327-1	x e ⁴⁴								
5898-1	k a ³⁵								
4111-1	t ɯ ²¹								
1580-1	tɕʰ ɯ ³¹								
3301-1	p ɛ ⁴²								
85-1	kʲ i ³³								
2679-1	p ɔ ³¹								
6088-1	p a ⁵⁵								
2807-1	p ɯ ⁵⁵								
5148-1	kʲ ɛ ³³								
6769-1	a ⁵⁵								
2144-1	t ɯ ²¹								
5298-1	pʰ j a ⁵⁵								
5263-2		s ẽ ⁵⁵							
452-2		t ɯ ²¹							
4342-2		t ɯ ²¹							
4344-2		ts ɯ ³³							
5487-2		t ɯ ²¹							
1401-2		pʰ ɯ ⁴⁴							
6496-2		tɕ ɯ ³¹							
1064-2		m a ³⁵							
1065-2		ts ɿ ³³							
6617-2		t ɔ ²¹							
4367-2		t a ²¹							
4378-2		s ou ⁵⁵							
4379-2		l i ⁵⁵							
3984-2		sʰ ou ³³							
5086-2		ts ɔ ³³							
3333-2		sʰ e ⁴⁴							
2226-2		ɕʰ ou ³⁵							
2373-2		kʰ ɔ ³³							
2363-2		sʰ ou ⁵⁵							
672-2		tɕ ou ⁵⁵							
673-2		k ɯ ³¹							
2690-2		p ɔu ²¹							
6337-2		p a ⁴⁴							
6319-2		ts ou ⁴²							
2617-2		sʰ ɯ ³³							
2066-2		sʰ ɯ ³³							
2094-2		sʰ ɯ ³³							
2096-2		k j ɛ ⁴⁴							
798-2		p a ⁴²							
6668-2		s ou ³³							
4028-2		t e ⁴⁴							
6555-2		kʰ w a ⁴⁴							
2281-2		k ou ⁴⁴							
701-2		kʰ w a ⁴⁴							
628-2		sʰ w a ⁴⁴							
3096-2		ts ɿ ³³							
3021-2		ts ɔ̃u ²¹							
2708-2		s ou ⁵⁵							
3462-2		k a ⁵⁵							
1932-2		sʰ ɿ ³³							
6469-2		sʰ ɔu ²¹							
4454-2		m ĩ ²¹							
4455-2		k ou ⁵⁵							
6926-2		m ou ³³							
6927-2		m ĩ ²¹							
3916-2		m ɔu ³³							
6822-2		ŋ j ɛ ²¹							
5417-2		ts ɿ ³³							
1959-2		s a ³¹							
1960-2		ɕʰ ɛ ³⁵							
2899-2		s ɔu ²¹							
3651-2		ts ɿ ³³							
811-2		k ɯ ²¹							
1633-2		m ou ²¹							
1775-2		k u ²¹							
5801-2		k j ɛ ⁴²							
4769-2		l ɔu ³¹							
3720-2		k a ⁵⁵							
6446-2		m ou ³³							
1255-2		pʰ ɛ ⁵⁵							
3595-2		m ĩ ⁴⁴							
1600-2		p ẽ ³³							
242-2		ts ɿ ⁵⁵							
3739-2		k j ɛ ²¹							
5984-2		ts ɔu ²¹							
838-2		sʰ ɔu ⁵⁵							
839-2		t ɔu ²¹							
3149-2		j i ⁵⁵							
2829-2		ts ɯ ²¹							
4602-2		tɕ ĩ ⁵⁵							
5225-2		l ɔu ²¹							
3933-2		sʰ ɯ ⁴²							
5763-2		ts ɔu ⁴²							
2134-2		s ou ⁵⁵							
5724-2		t ɯ ³⁵							
5704-2		tɕ ou ⁴²							
5705-2		ɕʰ w ou ⁵⁵							
5037-2		tɕ i ²¹							
5038-2		t a ³⁵							
4332-2		ts ɿ ³³							
5447-2		tɕ ou ⁵⁵							
3702-2		sʰ ɯ ³¹							
1549-2		s ou ³¹							
2394-2		k ɔ ³³							
1-2		m ɤ ⁴²							
2947-2		t ɛ ²¹							
4653-2		k j ɛ ⁴²							
4989-2		k j ɛ ⁴²							
3749-2		j ɯ ⁴⁴							
3452-2		tɕ ou ⁵⁵							
598-2		m a ⁴⁴							
638-2		pʰ ɯ ⁵⁵							
2819-2		p ɔu ⁴⁴							
4477-2		kʰ w a ⁴⁴							
4487-2		ts ou ⁴²							
4666-2		tɕ i ³³							
5661-2		t a ⁴²							
4923-2		ts ɯ ⁴²							
4913-2		k ɯ ²¹							
1143-2		m ɛ ⁴⁴							
4864-2		s a ⁵⁵							
3184-2		sʰ ɯ ³³							
4591-2		ts ɔu ⁴⁴							
1431-2		sʰ ɛ ⁴⁴							
3323-2		t ou ⁵⁵							
6709-2		ts ɯ ³³							
903-2		m ɛ ⁴²							
5098-2		k ɯ ²¹							
5994-2		k a ⁵⁵							
6971-2		sʰ w a ⁴⁴							
763-2		ts ou ⁵⁵							
691-2		sʰ w a ⁴⁴							
1083-2		t ɔ ⁴²							
1421-2		k j ɛ ⁴²							
6699-2		t ɯ ⁴²							
2628-2		sʰ ou ⁵⁵							
1696-2		s ɔu ³¹							
6179-2		ɕʰ j ɛ ⁵⁵							
6180-2		ts ɿ ⁵⁵							
6658-2		sʰ e ³³							
1231-2		sʰ ou ³¹							
4265-2		t ɯ ⁵⁵							
2787-2		ts ɔ̃u ²¹							
3247-2		ts ɿ ⁵⁵							
252-2		t a ⁵⁵							
6004-2		k a ³¹							
4728-2		ɕʰ a ⁵⁵							
3843-2		sʰ w a ⁴⁴							
4965-2		tɕ a ³¹							
5641-2		t a ²¹							
3280-2		sʰ ɔu ³¹							
1390-2		kʰ ou ⁴⁴							
2156-2		sʰ w a ⁴⁴							
3433-2		s i ³¹							
552-2		sʰ ɛ ³¹							
4845-2		ts ɯ ⁴⁴							
4846-2		t ɯ ⁴⁴							
2292-2		m i ³¹							
6635-2		sʰ j ɔ ⁴⁴							
3994-2		t ɯ ⁴⁴							
3031-2		ts ɿ ³³							
6078-2		ts ɯ ³³							
1644-2		ɕʰ ɯ ⁵⁵							
2435-2		m ĩ ⁴⁴							
1676-2		kʰ w a ⁴²							
6281-2		k j ɛ̃ ⁵⁵							
5915-2		tɕ ou ⁵⁵							
1560-2		s i ³³							
575-2		t ɔu ⁴²							
5319-2		sʰ ou ³¹							
2797-2		k a ⁵⁵							
6991-2		ts ɛ ²¹							
3513-2		ts ɔu ²¹							
5205-2		tɕ ɯ ⁵⁵							
6109-2		tɕ ou ⁵⁵							
2056-2		m ɔu ⁴²							
6099-2		k ɯ ³¹							
6119-2		p ɔu ⁴²							
1978-2		t w ẽ ³³							
3973-2		tɕ i ⁵⁵							
2046-2		s ɯ ³³							
5622-2		ɕʰ ɛ̃ ⁵⁵							
648-2		tɕ ou ⁵⁵							
6789-2		p ɛ ⁴²							
618-2		s ɯ ⁴⁴							
2384-2		ŋ a ³³							
1124-2		k a ⁵⁵							
1125-2		tɕ ou ⁴²							
4178-2		k u ³³							
1686-2		k a ⁵⁵							
1495-2		ts ɿ ³³							
4090-2		s ou ⁵⁵							
4802-2		s ɯ ⁵⁵							
1764-2		tɕ ɯ ³³							
3270-2		m ou ³³							
1884-2		k j ɛ ⁴²							
1203-2		k ɯ ⁵⁵							
6645-2		m ẽ ⁵⁵							
608-2		t ɯ ³³							
2889-2		tɕ ĩ ⁵⁵							
5350-2		tɕ ɯ ³¹							
6158-2		t a ⁴⁴							
4306-2		sʰ ɯ ³¹							
4891-2		k ɔu ²¹							
6436-2		k ou ³³							
6213-2		sʰ a ⁵⁵							
2320-2		s i ⁴⁴							
5253-2		s ɤ ⁴⁴							
5108-2		tɕ i ⁴⁴							
4100-2		tɕ ɯ ³³							
6018-2		ts ɯ ⁴²							
1352-2		m ɯ ²¹							
4228-2		p ɛ ⁴⁴							
4247-2		tɕ ĩ ⁵⁵							
75-2		ts ɯ ³³							
118-2		kʰ w a ⁴⁴							
2866-2		m ɛ ³³							
64-2		kʰ ɔ ³³							
43-2		t ou ⁵⁵							
128-2		m ɔu ³¹							
7023-2		m ɔu ³¹							
7012-2		m a ⁵⁵							
4497-2		t ou ⁴²							
2928-2		tɕ i ⁵⁵							
148-2		s ɯ ³³							
1623-2		kʰ w a ³³							
2648-2		t ɔu ⁵⁵							
2649-2		l ɔu ⁴⁴							
6242-2		l ɔu ²¹							
3943-2		sʰ ou ³³							
1026-2		k ou ⁵⁵							
6404-2		k ɯ ⁵⁵							
585-2		ɕʰ ou ⁴⁴							
1731-2		m a ⁴²							
5510-2		l a ³⁵							
5360-2		pʰ ɔ ³³							
879-2		k ɔu ⁵⁵							
880-2		l ɛ ⁴⁴							
271-2		p ɛ ³¹							
3565-2		s i ⁴⁴							
3896-2		m ɯ ⁴⁴							
3897-2		ts ɿ ³³							
1816-2		ts ɔ ²¹							
3343-2		tɕ ɛ ⁴⁴							
1864-2		sʰ ou ⁴²							
2026-2		ŋ a ²¹							
6223-2		s ẽ ⁵⁵							
6224-2		m ɛ ²¹							
337-2		ts ɛ ⁴⁴							
4295-2		kʰ ɔ ²¹							
384-2		m ou ³⁵							
385-2		s ɔu ²¹							
869-2		k ɯ ²¹							
2745-2		sʰ ɯ ³³							
4690-2		ɕʰ w a ³⁵							
4423-2		sʰ ɯ ³⁵							
5380-2		sʰ w ɛ ⁴⁴							
4436-2		ts ɯ ²¹							
2519-2		tɕ ɯ ³³							
4975-2		m i ⁴⁴							
4548-2		w a ⁴²							
4397-2		p e ²¹							
6203-2		tɕ i ³¹							
2689-2		t ɯ ²¹							
1913-2		tɕ ou ³³							
1914-2		w ɔ ³³							
1903-2		w ɔ ³³							
6336-2		ts ɿ ³³							
473-2		ɯ ²¹							
6554-2		j i ³⁵							
3114-2		t ou ⁴⁴							
4942-2		k ɯ ⁵⁵							
3615-2		pʰ j a ⁴⁴							
4197-2		k ɯ ³³							
4198-2		j ĩ ²¹							
1474-2		m ɯ ³³							
6531-2		j ɯ ⁴⁴							
4954-2		pʰ ɯ ³³							
4517-2		ts ɯ ³¹							
1173-2		j i ³⁵							
6365-2		k w ɛ ³⁵							
6730-2		tɕ i ³¹							
6380-2		tɕʰ i ⁵⁵							
924-2		m ɔu ³³							
752-2		tɕ ɛ ²¹							
4316-2		p ɛ ³¹							
5181-2		n ɛ ²¹							
5785-2		pʰ ɯ ³¹							
4770-2		p ɔu ³¹							
2755-2		p ɯ ⁴²							
1298-2		x ɛ ⁵⁵							
784-2		tɕ a ⁵⁵							
3596-2		t ɯ ²¹							
1799-2		tɕ i ³¹							
5007-2		p ĩ ⁵⁵							
5465-2		s ou ⁵⁵							
170-2		ts ou ³³							
3150-2		t a ³⁵							
3780-2		w ẽ ⁴²							
403-2		p a ²¹							
5329-2		k ɛ ⁴²							
1103-2		ts tɕ ɔ ³¹							
1113-2		x ɯ ²¹							
232-2		tɕ i ⁵⁵							
5925-2		ts ɛ ⁵⁵							
5926-2		ts i ³³							
5723-2		p a ⁴²							
3064-2		ts ɯ ⁴²							
3065-2		k ɯ ⁵⁵							
3793-2		k ɯ ⁴²							
1215-2		s ou ⁵⁵							
4409-2		x ɤ ⁴⁴							
720-2		sʰ ɛ ⁵⁵							
721-2		sʰ w ɛ ⁴⁴							
2266-2		sʰ ɛ ⁵⁵							
5743-2		k ɯ ³¹							
2124-2		x w ɔ ³³							
6947-2		t u ²¹							
5448-2		tɕ ɛ ⁴⁴							
4016-2		m j ɛ ⁵⁵							
5429-2		m ɛ ³¹							
5813-2		tɕ i ⁴⁴							
2949-2		m i ⁴²							
3813-2		ts ɔ̃u ²¹							
3009-2		p ɯ ²¹							
4988-2		x ɯ ⁴²							
1153-2		m ɛ ³⁵							
530-2		s ɯ ³³							
1854-2		j ɯ ⁴⁴							
4812-2		s ɯ ⁴²							
3355-2		p ɛ ⁵⁵							
6426-2		tɕʰ ou ⁴⁴							
5027-2		x a ⁴⁴							
4707-2		m w a ⁵⁵							
3139-2		k ɔ ³¹							
6595-2		p e ⁴⁴							
5243-2		k ɯ ⁴²							
5274-2		tɕ ɛ̃ ³³							
6578-2		ɕʰ ɛ ⁵⁵							
