COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2608					j a m l o k		j a m l o k	
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
74				n a n	n a n			
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
865						z a s	z a s	
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
637			a u	a u	a u	a w u	a u	a u
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
1646		tʃ o	tʃ o	tʃ o			tʃ o	
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1602	tʃ a			tʃ a				tʃ a
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
2110	a l o				a l o	ʔ a l o		
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
67				n a n	n a n			
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
2404	pʰ a l o		pʰ a w o					pʰ a l o
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
2646		h a ŋ j a				h a ŋ j a		
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2222					ʃ e kʰ e n		ʃ e kʰ e n	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
635	a t a			a t a				
1352	g u	g u	g u	g u	g u	g u	g u	
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
2416						z i k a n		z i g p a n
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
2063		tʰ a kʰ u				tʰ a kʰ u		
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
2173		b i n tʃ u		b i n tʃʰ a m				
590	n a			n a				n a
1133		j u		j u	j u	j u	j u	
1486	p a s a g o ŋ			p a s a g o m				
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
2296				tʰ o g tʃʰ a m				t o k p a n
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
1798					dʒ o ŋ		dʒ o ŋ	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2203					a kʰ ə n		n a kʰ ə n	
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
1040	pʰ u i b u			pʰ o i b u				
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
310	a l e j a k			a l a k				a l j a k
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1805	h a s o k l a							kʰ a s o
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2492		ʃ e ʃ u				ʃ e ʃ u		
1547	j a s			j a s				j a s
238	kʰ a l u			kʰ a l u				kʰ a l u
463	t o			t o				
989	tʃʰ a b u l a			tʃʰ a b u				
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1014			g e s t̪ u j a			g e s t̪ u r		
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
134	dʒ a p							dʒ a p
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2219		ʃ e ʃ u				ʃ e ʃ u		
2		a ʃ i			a ʃ i		a ʃ i	
153	l i ʃ i ŋ			l i ʃ i ŋ				
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
1049	b u		b u	b u	b u	b u	b u	b u
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2323						kʰ o d̪ i l o		kʰ o l o
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
1575	ɾ i j a m a			ɾ i j a m a				
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
728	tʰ a ŋ p u							tʰ a ŋ p u
2358			ʔ i w o			ʔ i w o		
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
863	s e		s e	s e				
2055					u kʰ e n		u kʰ e n	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
854	p a i pʰ u			p a i p u				p e p u
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
1707	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a m	m o ŋ n a ŋ
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
311		d a			d a	d a	d a	
864		g o ŋ			g o ŋ			
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2268				s e m pʰ e k a				s e m pʰ e l a n
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
1161	a m	a m	a m		a m	a m	a m	a m
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
72	d̪ a n		d̪ a n			d̪ a n		
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1169	o t p a			o t p a				
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
2149					n u p kʰ ə n		n u p kʰ ə n	
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
2638		p e t̪ a r				b e t̪ a r		
908	l j a k p u			l e k p u				j a k p u
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
1627	d̪ u l u l a			d o l u				
2034						g o k u	g o kʰ e n	
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
388	g u w a			g o w a				
1585			l a m	l a m			l a m	
517	t i ŋ p u			t i ŋ p u				
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2006	s e m tʃ e n							s e m tʃ e n
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
1760	s a h̥	s a h̥	s a	s a				
562	s a ŋ k a			s a ŋ k a				
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
373	k o b i	k o b i				k o b i		
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
202					t o ŋ t e			t o ŋ t e
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
580	b l a s a							b l a s a
1629					ŋ o n b u		ŋ o n b u	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2407					pʰ a kʰ e n		pʰ a kʰ e n	
962	s e m				s e m			s e m
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
2350					tʃ o kʰ ə n			tʃʰ o l a n
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2445		t̪ a m tʃ u				t̪ a m tʃ u		
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
2083			z a m b o		z a m b o			
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
1672	l e m a			l e m a				
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
117					kʰ a r i		kʰ a r i	
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
582	p u r tʃ i			p u r tʃ i				
1778	z a	z a	z a	z a	z a	z a	z a	s a
1088	j o n			j o n				j o n
2554		d̪ u ɾ i				d̪ u ɾ i		
2489		pʰ a k p o	pʰ a k p o					
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
