COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-4				ʔ ʔ												
2163-4				ŋ n												
2181-4				n ə m												
2060-4				ʔ m												
410-4				t i												
1841-4				m aːu̯												
2017-4				h o												
1004-4				ʔ o												
614-4				b o h												
686-4				p l												
88-4				o ɔ ʔ												
872-4				n ɔ ŋ												
1891-4				t o												
68-4				s i m												
631-4				p ə n												
594-4				k o												
1759-4				h a n												
805-4				k ɔ ŋ												
756-4				h ɛ ʔ												
1201-4				m u ʔ												
2042-4				ʔ o												
1968-4				t ə ʔ												
2000-4				o ŋ												
17-4				a a ʔ												
4-4				əː m												
788-4				t												
1219-4				h i m												
141-4				ʔ o ŋ												
541-4				p ai̯ j ə ŋ												
1687-4				h u n												
123-4				o m												
1652-4				ai̯ ə n												
576-4				ŋ ɔ												
1738-4				t a k												
442-4				h o m												
368-4				t j ə ŋ												
1778-4				b a ʔ												
957-4				n ə p												
1704-4				ʔ a ʔ												
304-4				j ə m												
1796-4				ai̯ ɔ ŋ												
720-4				t a h												
287-4				k ə p												
321-4				l ə h												
206-4				t o ʔ												
1950-4				ʔ t												
665-4				o ə												
703-4				n o ʔ												
1290-4				m o												
1391-4				o ə												
269-4				k ə												
855-4				ai̯ ə n												
2078-4				s ə												
2213-4				m												
1858-4				s a												
1151-4				k j ə n												
737-4				b ə t												
340-4				ʔ ə												
1111-4				s												
485-4				ŋ ŋ												
1356-4				m u h												
1093-4				t o ŋ												
1063-4				t a m												
648-4				ai̯ ɛ ŋ												
223-4				k ɔ n												
1509-4				t ŋ												
504-4				ɛː o h												
2130-4				s əː												
1-4				ʔ au̯												
386-4				o ʔ												
1411-4				ʔ												
1027-4				k a ʔ												
2077-4				m ə h												
1459-4				k l ŋ												
975-4				ŋ a h												
940-4				ŋ ə h												
1476-4				ʔ ə h												
1923-4				n i												
105-4				a ɔ ŋ												
1431-4				ʔ i												
37-4				o ŋ												
1152-4				p a												
1183-4				n ɔ n												
1430-4				t ai̯												
1721-4				ʔ ɔ ʔ												
1617-4				b o ʔ												
1028-4				ʔ a												
2111-4				l t												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ ɔ n											
2181-5					n a m											
2060-5					ʔ m											
410-5					ɗ ɔ											
1841-5					m l											
2017-5					h ei̯											
1004-5					ʔ k											
614-5					b ɔ h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					n ɨ ŋ											
1891-5					ɗ k											
68-5					s ɨ m											
631-5					b ə n											
594-5					k k											
1759-5					h a ŋ											
805-5					k ɨ ŋ											
756-5					h ɨ ʔ											
1201-5					m ɔ ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					k ŋ											
17-5					k a ʔ											
4-5					ɔ m											
788-5					ɗ ei̯											
1219-5					h ɨ m											
141-5					ʔ k ŋ											
541-5					b r j a ŋ											
1687-5					h ɔ n											
123-5					k m											
1652-5					dʑ ɨ ŋ											
576-5					ŋ a											
1738-5					ɗ ɨ k											
442-5					h ɔ m											
368-5					d j a ŋ											
1778-5					b a ʔ											
957-5					n a b											
1704-5					ʔ ɨ ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					d ɔ h											
287-5					k a b											
321-5					k l h											
206-5					ɗ ɔ ʔ											
1950-5					ʔ d											
665-5					ɔ n											
703-5					n ɔ ʔ											
1290-5					m ɔ											
1391-5					k a t											
269-5					k a t											
855-5					dʑ a n											
2078-5					s ɔ											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r d											
340-5					ʔ a											
1111-5					s ei̯											
485-5					ŋ ɔ											
1356-5					m ɔ h											
1093-5					d ɔ ŋ											
1063-5					ɗ ɔ m											
648-5					dʑ ei̯ ŋ											
223-5					k ɨ n											
1248-5					dʑ a											
1509-5					d ei̯ ŋ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ ɔ											
2077-5					m ɔ h											
1323-5					r											
1538-5					r j a h											
1923-5					n i											
37-5					k ŋ											
1152-5					b l a											
1814-5					m a ŋ											
1890-5					s a											
1564-5					b ɔ ʔ											
1597-5					s a ŋ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ ɔ ʔ										
2163-6						k ɔ n										
2181-6						n a m										
2060-6						ʔ m										
410-6						ɗ k										
1841-6						m k										
2017-6						h ei̯										
1004-6						ʔ k										
614-6						b ɔ h										
686-6						b l ei̯										
88-6						k a ʔ										
872-6						n u ŋ										
1891-6						ɗ k										
68-6						d i m										
631-6						b a r										
594-6						k k										
1759-6						h a n										
805-6						k w ŋ										
756-6						h w k										
1201-6						m u ʔ										
2042-6						ʔ a										
1968-6						ɗ a ʔ										
2000-6						k ŋ										
17-6						ɓ a ʔ										
4-6						ɔː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ k ŋ										
541-6						b r j a ŋ										
1687-6						h ɔ r										
123-6						k m										
1652-6						dʑ ə n										
576-6						ŋ a r										
1738-6						ɗ ə k										
442-6						h ou̯ m										
368-6						ɗ j a ŋ										
1778-6						p a ʔ										
957-6						n a p										
1704-6						ʔ w ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d a h										
287-6						k a p										
321-6						k a h										
206-6						ɗ u ʔ										
1950-6						ʔ d										
665-6						o a										
703-6						n ɔ ʔ										
1290-6						m iː										
1391-6						k a t										
269-6						k a t										
855-6						dʑ a n										
2078-6						d eːi̯										
2213-6						m iː										
1858-6						d a										
1151-6						k j a n										
737-6						p r ɗ										
340-6						ʔ ou̯										
1111-6						d iː										
1093-6						d ɔ ŋ										
1063-6						ɗ iː m										
648-6						dʑ l ŋ										
1248-6						dʑ a										
1509-6						d ei̯ ŋ										
504-6						dʑ ɔ h										
2130-6						d ei̯										
1-6						ʔ ou̯										
1411-6						ʔ ɔ										
2077-6						m a h										
1323-6						r										
1538-6						r j a h										
1923-6						n iː										
37-6						k ŋ										
1152-6						b l a										
1814-6						m a n										
1597-6						d a ŋ										
1859-7							ŋ ɛː									
175-7							l a									
241-7							ʔ ʔ									
2163-7							l n									
2181-7							n a m									
2060-7							ʔ ə m									
410-7							t o									
1841-7							m l									
2017-7							h ɛː									
1004-7							l o									
614-7							b o h									
686-7							b l ɔːi̯									
88-7							o a ʔ									
872-7							n ə ŋ									
1891-7							t o									
68-7							s iː m									
631-7							b ə n									
594-7							l o									
1759-7							h a n									
805-7							k ə ŋ									
756-7							h ə ʔ									
1201-7							m u ʔ									
2042-7							ʔ a									
1968-7							t a ʔ									
2000-7							s ŋ									
17-7							v a ʔ									
4-7							əː m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ s ŋ									
541-7							b m j a ŋ									
1687-7							h u n									
123-7							s m									
1652-7							s ə n									
576-7							ŋ a									
1738-7							t a l									
442-7							h o m									
368-7							d j a ŋ									
1778-7							b a ʔ									
957-7							n a b									
1704-7							ʔ a ʔ									
304-7							j a m									
1796-7							s a ŋ									
720-7							d ə h									
287-7							l ə b									
321-7							l ə h									
206-7							t o ʔ									
1950-7							ʔ d									
665-7							o n									
703-7							n o ʔ									
1290-7							m ɛː									
1391-7							o a ʔ									
269-7							k a									
855-7							s a n									
2078-7							s ə									
2213-7							m ɛː									
1858-7							s a									
1151-7							l j a n									
737-7							b ə t									
340-7							s a									
1111-7							s ɛː									
485-7							ŋ ŋ									
1356-7							m u h									
1093-7							d o ŋ									
1063-7							t o m									
648-7							s ə ŋ									
223-7							l a n									
1248-7							tɕ a									
1509-7							d ŋ									
504-7							s o h									
2130-7							s o									
1-7							ʔ au̯									
386-7							o ʔ									
1411-7							ʔ									
1027-7							k a ʔ									
1459-7							k l l									
975-7							o a h									
940-7							ŋ a h									
1476-7							ʔ ə h									
1923-7							n iː									
105-7							v a ŋ									
1431-7							ʔ ɔːi̯									
37-7							s ŋ									
1152-7							b l									
1183-7							n ɔ n									
1890-7							s a									
1430-7							t h									
1721-7							ʔ ɔ ʔ									
1617-7							b o ʔ									
1028-7							ʔ a									
2111-7							l t									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ ɔ ʔ								
2163-8								kʰ ɔ n								
2181-8								n a m								
2060-8								ʔ ə m								
410-8								d ɔ								
1841-8								m ɔː								
2017-8								h ei̯								
1004-8								ŋ l								
614-8								b o l								
686-8								b l ei̯								
88-8								kʰ a ʔ								
872-8								n i ŋ								
1891-8								d l								
68-8								s i m								
631-8								b a n								
594-8								g l								
1759-8								h a ŋ								
805-8								g i ŋ								
756-8								h i ʔ								
1201-8								m ɔ ʔ								
2042-8								ʔ a								
1968-8								d a ʔ								
2000-8								l ŋ								
17-8								a a t								
4-8								ə m								
788-8								d ai̯								
1219-8								l i m								
141-8								ʔ l ŋ								
541-8								b r o a ŋ								
1687-8								h ɔ n								
123-8								l m								
1652-8								dʑ a ŋ								
576-8								ŋ a ai̯								
1738-8								d a k								
442-8								h o m								
368-8								d o a ŋ								
1778-8								p a t								
957-8								n a p								
1704-8								ʔ a ʔ								
304-8								j a m								
1796-8								dʑ ɨː ŋ								
720-8								t l h								
287-8								k a p								
321-8								g ə l								
206-8								d o ʔ								
1950-8								ʔ t								
665-8								ɔː a								
703-8								n o ʔ								
1290-8								m ai̯								
1391-8								ŋ a ʔ								
269-8								g a ʔ								
855-8								dʑ a n								
2078-8								s a								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a n								
737-8								p r t								
340-8								s ɛː								
1111-8								s ai̯								
485-8								ŋ kʰ								
1356-8								m r h								
1093-8								t o ŋ								
1063-8								d o m								
648-8								dʑ l ŋ								
223-8								g a n								
1248-8								dʑ a								
1509-8								t eː ŋ								
504-8								dʑ o h								
2130-8								s ei̯								
1-8								ʔ ɔː								
386-8								o ʔ								
1411-8								ʔ ɔ								
1027-8								g a ʔ								
2077-8								m a h								
1459-8								g l ai̯								
1323-8								r ə								
1538-8								r j a l								
975-8								ŋ a l								
940-8								ŋ r l								
1476-8								ʔ a h								
1923-8								n i								
105-8								a ɨː ŋ								
1431-8								ʔ ei̯								
37-8								j ŋ								
1152-8								p l								
1183-8								n o n								
1890-8								s a								
1430-8								t ɔ								
1564-8								b o ʔ								
1028-8								ʔ a								
2111-8								l h								
1563-8								s a								
1597-8								s ɨː ŋ								
1859-9									ŋ l							
175-9									l a							
241-9									ʔ ɔ ʔ							
2163-9									kʰ							
2181-9									n a m							
2060-9									ʔ m							
410-9									d l							
1841-9									m l							
2017-9									h i							
1004-9									l l							
614-9									b o h							
686-9									b l i							
88-9									g a ʔ							
872-9									n ʔ ŋ							
1891-9									d l							
68-9									dʑ ai̯ m							
631-9									b a r							
594-9									g l							
1759-9									h a r							
805-9									g a r							
756-9									h ə ʔ							
1201-9									m ɔ ʔ							
2042-9									ʔ i							
1968-9									d a ʔ							
2000-9									l ŋ							
17-9									a a ʔ							
4-9									l m							
788-9									d l							
1219-9									h ai̯ m							
141-9									ʔ l ŋ							
541-9									b r o a ŋ							
1687-9									h ɔ r							
123-9									l m							
1652-9									dʑ a r							
576-9									ŋ a							
1738-9									d a l							
442-9									h o m							
368-9									o a ŋ							
1778-9									b a ʔ							
957-9									n a b							
1704-9									ʔ a ʔ							
304-9									iː a m							
1796-9									dʑ ɔː ŋ							
720-9									d l h							
287-9									l a b							
321-9									l l h							
206-9									d o ʔ							
1950-9									ʔ d							
665-9									oː a							
703-9									n o ʔ							
1290-9									m i							
1391-9									l a t							
269-9									g a t							
855-9									dʑ a n							
2078-9									iː a							
2213-9									m l							
1858-9									dʑ a							
1151-9									g d a							
737-9									b a d							
340-9									ʔ a							
485-9									ŋ r							
1356-9									m i h							
1093-9									d o ŋ							
1063-9									d oː m							
648-9									dʑ i r							
223-9									g ɔː n							
1248-9									dʑ a							
504-9									dʑ o h							
2130-9									dʑ iː							
1-9									ʔ oː							
386-9									o ʔ							
1027-9									l a ʔ							
2077-9									m i h							
1459-9									g l l							
1323-9									ə							
1538-9									r iː a h							
975-9									r a h							
940-9									ŋ a h							
1476-9									ʔ i h							
105-9									a ɔː ŋ							
1431-9									ʔ ai̯							
37-9									l ŋ							
1152-9									b l							
1814-9									m a r							
1430-9									d ɔ							
1721-9									ʔ ɔː ʔ							
1617-9									b o ʔ							
1564-9									b ɔː ʔ							
1028-9									ʔ a							
1597-9									dʑ ɔː ŋ							
1859-10										ŋ iː						
175-10										g a						
241-10										ʔ ɔ ʔ						
2163-10										kʰ ɔ r						
2181-10										ʔ a m						
2060-10										ʔ ɔː m						
410-10										ɗ ɔ						
1841-10										m ɔː						
2017-10										h e						
1004-10										l k						
614-10										b ɔ h						
686-10										b l e						
88-10										k a ʔ						
872-10										ʔ ə ŋ						
1891-10										ɗ k						
68-10										s i m						
631-10										b ə ʔ						
594-10										k k						
1759-10										h a ʔ						
805-10										k i ʔ						
756-10										h i ʔ						
1201-10										m ɔ ʔ						
2042-10										ʔ ɛː						
1968-10										ɗ a ʔ						
2000-10										k ŋ						
17-10										k a ʔ						
4-10										e m						
788-10										ɗ l						
1219-10										h i m						
141-10										ʔ k ŋ						
541-10										b r aː a ŋ						
1687-10										h ɔ r						
123-10										k m						
1652-10										dʑ i ʔ						
576-10										ŋ a						
1738-10										ɗ a g						
442-10										h ɔ m						
368-10										tɕ aː a ŋ						
1778-10										ɓ a ʔ						
957-10										ʔ a b						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										t l h						
287-10										g a b						
321-10										k l h						
206-10										ɗ ɔ ʔ						
1950-10										ʔ t						
665-10										ɔː ʔ						
703-10										ʔ ɔ ʔ						
1290-10										m e						
1391-10										g a						
269-10										k a						
855-10										dʑ a ʔ						
2078-10										s i						
2213-10										m l						
1858-10										s a						
1151-10										k aː a						
737-10										ɓ r ɗ						
340-10										ʔ a						
1111-10										s l						
485-10										ŋ r						
1356-10										m ɔ h						
1093-10										t ɔ ŋ						
1063-10										ɗ ɔː m						
648-10										dʑ e ʔ						
223-10										k a ʔ						
1248-10										dʑ a						
1509-10										t e ʔ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔː						
386-10										ɔ ʔ						
1411-10										ʔ ɔ						
1027-10										k a ʔ						
2077-10										m a h						
1323-10										r e						
1538-10										r j a h						
37-10										k ŋ						
1152-10										b l						
1814-10										m a ʔ						
1890-10										s a						
1028-10										ʔ a						
1563-10										s a						
1859-11											ŋ a					
175-11											k a					
241-11											ʔ ʔ					
2163-11											ŋ n					
2181-11											n a m					
2060-11											ʔ ə m					
410-11											t ɔi̯					
1841-11											m aːu̯					
2017-11											h ɔi̯					
1004-11											ʔ o					
614-11											b o h					
686-11											b l ɔi̯					
88-11											o a ʔ					
872-11											n a ŋ					
1891-11											t o					
68-11											s iː m					
631-11											b ə n					
594-11											k o					
1759-11											h a n					
805-11											k a n					
756-11											h əː ʔ					
1201-11											m u ʔ					
2042-11											ʔ o					
1968-11											t a ʔ					
2000-11											s ŋ					
17-11											v a ʔ					
4-11											ə m					
788-11											t a					
1219-11											h iː m					
141-11											ʔ s ŋ					
541-11											b əː j a ŋ					
1687-11											h u n					
123-11											s m					
1652-11											s a n					
576-11											ŋ a					
1738-11											t a k					
442-11											h o m					
368-11											tɕ j a ŋ					
1778-11											b a ʔ					
957-11											n a b					
1704-11											ʔ a ʔ					
304-11											j a m					
1796-11											s a ŋ					
720-11											d ə h					
287-11											o ə b					
321-11											l ə h					
206-11											t o ʔ					
1950-11											ʔ d					
665-11											s a					
703-11											n o ʔ					
1290-11											m ɔi̯					
1391-11											o a ʔ					
269-11											k a					
855-11											s a n					
2078-11											s a					
2213-11											m a					
1858-11											s a					
1151-11											ʔ j a n					
737-11											b ə t					
340-11											s au̯					
1111-11											s a					
485-11											ŋ ŋ					
1356-11											m u h					
1093-11											d o ŋ					
648-11											s a ŋ					
223-11											k a n					
1248-11											s a					
1509-11											d n					
504-11											s o h					
2130-11											s ɔi̯					
1-11											ʔ au̯					
386-11											o ʔ					
1411-11											ʔ					
1027-11											k a ʔ					
2077-11											m̥ a h					
1459-11											k l əː					
1538-11											m j a h					
975-11											əː a h					
940-11											ŋ a h					
1476-11											ʔ a h					
1923-11											n iː					
105-11											v a ŋ					
1431-11											ʔ ɔi̯					
37-11											s ŋ					
1152-11											b a					
1183-11											n a n					
1890-11											s a					
1430-11											t h					
1721-11											ʔ a ʔ					
1617-11											b o ʔ					
1028-11											ʔ a					
2111-11											l t					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ o ʔ				
2163-12												kʰ n				
2181-12												n a m				
2060-12												ʔ ə m				
410-12												t o				
1841-12												m l				
2017-12												h				
1004-12												ʔ g				
614-12												b o h				
686-12												b a				
88-12												g a ʔ				
872-12												n ɛ ŋ				
1891-12												t g				
68-12												s ɛ m				
631-12												b ə n				
594-12												g g				
1759-12												h a ɲ				
805-12												g i ɲ				
756-12												h i ʔ				
1201-12												m t ʔ				
2042-12												ʔ o				
1968-12												t a ʔ				
2000-12												g ŋ				
17-12												a a ʔ				
4-12												ə m				
788-12												t ɛ				
1219-12												h ɛ m				
141-12												ʔ g ŋ				
541-12												b r j a ŋ				
1687-12												h h n				
123-12												g m				
1652-12												c ə n				
576-12												ŋ ɔ				
1738-12												t a g				
442-12												h o m				
368-12												t j a ŋ				
1778-12												p a ʔ				
957-12												n a p				
1704-12												ʔ ɛ ʔ				
304-12												j a m				
1796-12												c ɔ ŋ				
720-12												t ɛ h				
287-12												k ə p				
321-12												g ə h				
206-12												t o ʔ				
1950-12												ʔ t				
665-12												w a				
703-12												n o ʔ				
1290-12												m ɛ				
1391-12												g a ʔ				
269-12												g a ʔ				
855-12												c a n				
2078-12												s ɛ				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p ə				
340-12												s o				
1111-12												s ɛ				
485-12												ŋ kʰ				
1356-12												m o h				
1093-12												t o ŋ				
1063-12												t w m				
648-12												c ɛ ŋ				
223-12												g ɔ n				
1248-12												c a				
1509-12												t n				
504-12												c o h				
2130-12												s ə				
1-12												ʔ w				
386-12												o ʔ				
1411-12												ʔ				
1027-12												g a ʔ				
2077-12												m a h				
1459-12												g l ɛ				
1323-12												r ə				
1538-12												r j a h				
975-12												ɲ a h				
940-12												ŋ r h				
1476-12												ʔ ə h				
1923-12												n s				
105-12												a ɔ ŋ				
1431-12												ʔ ɛ				
1814-12												m a ɲ				
1183-12												n ɔ n				
1890-12												s a				
1430-12												t o				
1721-12												ʔ ɔ ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												l				
1563-12												s a				
1597-12												s ɔ ŋ				
1859-13													ŋ ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ ə m			
410-13													t n			
1841-13													m l			
2017-13													ɛ ɛ			
1004-13													ʔ g			
614-13													p o ɛ			
686-13													p l ɛ			
88-13													g a ʔ			
872-13													n ɛ k			
1891-13													r g			
68-13													s ɨ m			
631-13													b ə n			
594-13													g g			
1759-13													ɛ a n			
805-13													g ɨ n			
756-13													ɛ ə ʔ			
1201-13													m ə ʔ			
2042-13													ʔ o			
1968-13													t a ʔ			
2000-13													g ŋ			
17-13													a a ʔ			
4-13													ə m			
788-13													r ɛ			
1219-13													ɛ ɨ m			
141-13													ʔ g ŋ			
541-13													p r j a			
1687-13													ɛ ɛ n			
123-13													g m			
1652-13													c ə n			
576-13													ŋ ɔ			
1738-13													r a g			
442-13													ɛ o m			
368-13													t j a			
1778-13													p a ʔ			
957-13													n a p			
1704-13													ʔ t ʔ			
304-13													j a m			
1796-13													c ɔ ŋ			
720-13													t ə ɛ			
287-13													g ə p			
321-13													g ə ʔ			
206-13													r o ʔ			
1950-13													ʔ ə			
665-13													w a			
703-13													n o ʔ			
1290-13													m ɛ			
1391-13													g a ʔ			
269-13													g a ʔ			
855-13													c a n			
2078-13													s ə			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ə			
340-13													s a			
1111-13													s ɛ			
485-13													ŋ n			
1356-13													m ɛ ɛ			
1093-13													t o ŋ			
1063-13													r w m			
223-13													g ɔ n			
1248-13													c a			
1509-13													t n			
504-13													c o ɛ			
2130-13													s ɛ			
1-13													ʔ w			
386-13													o ʔ			
1411-13													ʔ u			
1027-13													g a ʔ			
2077-13													m a			
1459-13													g l n			
1323-13													r ə			
1538-13													r j a ɛ			
975-13													ɲ a ɛ			
940-13													k ɛ			
1476-13													ʔ ə ɛ			
1923-13													n s			
105-13													a ɔ k			
1431-13													ʔ ɛ			
1814-13													m a n			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ ɔ ʔ			
1617-13													p o ʔ			
1564-13													b ɔ ʔ			
1028-13													ʔ a			
2111-13													l			
1563-13													s a			
1597-13													s ɔ ŋ			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ ɔ ʔ		
2163-14														kʰ ɔ n		
2181-14														n a m		
2060-14														ʔ ə m		
410-14														tʰ ɔ		
