COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
196-1	k ʐ o ʔ ⁵⁵								
376-1	n̥ u m ⁵⁵								
466-1	l ɔ ³¹								
75-1	kʰ ə ŋ ³¹								
552-1	l ɔ ʔ ⁵⁵								
208-1	k ɔ ŋ ⁵⁵								
180-1	a m ³¹								
253-1	m̥ a t ⁵⁵								
45-1	p ʐ w a ⁵⁵								
665-2		a a ⁵¹							
495-2		a ŋ ²¹							
838-2		a ²¹							
438-2		j a ʔ ²¹							
334-2		l a ʔ ²¹							
360-2		l a ŋ ²¹							
394-2		a ²¹							
221-2		j a ⁵¹							
202-2		k ui ŋ ²¹							
935-2		a ui ²¹							
93-2		a ŋ ²¹							
7-2		a ŋ ²¹							
664-2		a ŋ ⁵¹							
246-2		k a ʔ ⁵¹							
547-2		a ŋ ⁵¹							
555-2		j a ⁵¹							
464-2		a ŋ ²¹							
119-2		a ⁵¹							
835-2		a ʔ ⁵¹							
79-2		a ŋ ²¹							
693-2		a ŋ ⁵¹							
477-2		a ʔ ²¹							
891-2		a ŋ ²¹							
528-2		a ŋ ⁵¹							
797-2		k j a ⁵¹							
493-2		a ŋ ²¹							
217-2		j a ʔ ⁵¹							
896-2		a ŋ ⁵¹							
452-2		j a ²¹							
580-2		a ŋ ⁵¹							
833-2		a ŋ ⁵¹							
390-2		a ŋ ²¹							
696-2		a ŋ ⁵¹							
86-2		a ŋ ⁵¹							
384-2		a ŋ ²¹							
61-2		a ŋ ⁵¹							
536-2		a ʔ ⁵¹							
731-2		a ŋ ²¹							
779-2		a a ⁵¹							
589-2		k a ŋ ⁵¹							
680-2		a ʔ ⁵¹							
658-2		a ²¹							
456-2		j a ²¹							
183-2		k a ŋ ²¹							
785-2		k a ²¹							
714-2		a ŋ ²¹							
331-2		l a ²¹							
206-2		j a ⁵¹							
930-2		a ʔ ⁵¹							
353-2		l a ŋ ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		k a ŋ ²¹							
179-2		k ŋ ²¹							
194-2		a ʔ ²¹							
727-2		a ŋ ⁵¹							
260-2		k j a ʔ ⁵¹							
144-2		k a ŋ ⁵¹							
53-2		a ŋ ⁵¹							
59-2		a ʔ ²¹							
506-2		a ŋ ⁵¹							
29-2		a ŋ ²¹							
316-2		j a ʔ ⁵¹							
389-2		ŋ ²¹							
118-2		a ŋ ²¹							
312-2		k a ŋ ²¹							
490-2		ŋ ²¹							
436-2		j a ŋ ²¹							
927-2		a ŋ ⁵¹							
383-2		a ʔ ⁵¹							
211-2		j a ⁵¹							
873-2		a ŋ ⁵¹							
371-2		l a ŋ ²¹							
877-2		a a ²¹							
344-2		l a ŋ ⁵¹							
666-2		a a ²¹							
595-2		a ŋ ²¹							
660-2		a ʔ ²¹							
642-2		a ŋ ²¹							
257-2		k j a ⁵¹							
167-2		k j ŋ ²¹							
880-2		a ʔ ⁵¹							
337-2		a ŋ ⁵¹							
484-2		a ŋ ⁵¹							
574-2		ui ŋ ²¹							
718-2		a ŋ ²¹							
811-2		k a ²¹							
458-2		a ŋ ²¹							
884-2		a ŋ ²¹							
205-2		ŋ ²¹							
499-2		a a ⁵¹							
706-2		a ŋ ⁵¹							
920-2		a ŋ ²¹							
36-2		j a ⁵¹							
12-2		a ŋ ⁵¹							
350-2		l ŋ ŋ ²¹							
4-2		a ŋ ⁵¹							
342-2		a ²¹							
280-2		k a ²¹							
638-2		a ʔ ⁵¹							
729-2		a ŋ ²¹							
72-2		a ²¹							
612-2		a ŋ ²¹							
459-2		a ²¹							
569-2		a ŋ ²¹							
283-2		k j ŋ ²¹							
501-2		a ŋ ²¹							
652-2		e ²¹							
220-2		j a ²¹							
233-2		j a ²¹							
562-2		a ŋ ²¹							
31-2		j o ʔ ²¹							
386-2		a ʔ ²¹							
684-2		j a ʔ ²¹							
804-2		k j a ²¹							
618-2		a ŋ ²¹							
565-2		a a ²¹							
468-2		a ʔ ²¹							
369-2		l a ŋ ²¹							
314-2		ŋ ²¹							
776-2		a ŋ ⁵¹							
170-2		k j a ²¹							
823-2		l a ʔ ⁵¹							
471-2		a ŋ ²¹							
249-2		k a ŋ ⁵¹							
367-2		l a ŋ ²¹							
414-2		ŋ ²¹							
503-2		a a ²¹							
40-2		a ²¹							
647-2		a ŋ ⁵¹							
105-2		a a ²¹							
141-2		k a ⁵¹							
272-2		k j a ²¹							
463-2		a ŋ ⁵¹							
1-2		a a ⁵¹							
349-2		l a ŋ ²¹							
214-2		j a ²¹							
841-2		a ⁵¹							
123-2		a ʔ ²¹							
646-2		a ŋ ²¹							
433-2		a ⁵¹							
512-2		j a ⁵¹							
518-2		a ŋ ²¹							
878-2		a a ²¹							
849-2		a ŋ ²¹							
524-2		a ŋ ⁵¹							
90-2		a ŋ ²¹							
541-2		a ŋ ²¹							
933-2		a ŋ ²¹							
164-2		k a ŋ ²¹							
686-2		j a ʔ ²¹							
467-2		a a ²¹							
201-2		k j a ²¹							
784-2		j a ⁵¹							
487-2		a ŋ ⁵¹							
504-2		a ʔ ⁵¹							
49-2		ui ²¹							
822-2		l a ʔ ⁵¹							
52-2		a ŋ ⁵¹							
281-2		k j ui ⁵¹							
46-2		j a ⁵¹							
377-2		l a ŋ ²¹							
127-2		a ʔ ²¹							
67-2		a ŋ ²¹							
192-2		k j a ʔ ⁵¹							
864-2		ŋ ²¹							
126-2		a ʔ ²¹							
546-2		a ŋ ⁵¹							
635-2		a ŋ ²¹							
473-2		a ŋ ⁵¹							
3-2		a ŋ ²¹							
98-2		a ŋ ²¹							
445-2		e ŋ ²¹							
608-2		a ŋ ⁵¹							
210-2		j a ʔ ²¹							
140-2		k a ŋ ²¹							
868-2		a a ²¹							
520-2		a ŋ ²¹							
166-2		e ŋ ²¹							
48-2		j a ⁵¹							
270-2		k j a ⁵¹							
379-2		l a ŋ ⁵¹							
55-2		ŋ ²¹							
603-2		a a ²¹							
323-2		k j a ⁵¹							
485-2		a ŋ ²¹							
432-2		a ŋ ²¹							
76-2		a ŋ ²¹							
837-2		ŋ ⁵¹							
681-2		a ʔ ²¹							
129-2		a ŋ ²¹							
10-2		a ŋ ²¹							
697-2		a ŋ ²¹							
244-2		k a ²¹							
781-2		a ŋ ⁵¹							
826-2		l a ŋ ⁵¹							
514-2		j ŋ ²¹							
137-2		ŋ ⁵¹							
895-2		a ŋ ²¹							
844-2		a a ⁵¹							
723-2		a ŋ ²¹							
22-2		e ŋ ²¹							
505-2		a ŋ ⁵¹							
333-2		l a ²¹							
30-2		a ŋ ²¹							
853-2		a ŋ ⁵¹							
507-2		a ŋ ⁵¹							
308-2		j e ŋ ⁵¹							
894-2		ŋ ²¹							
788-2		k a ŋ ⁵¹							
834-2		a a ²¹							
787-2		k a ŋ ²¹							
190-2		k j ŋ ⁵¹							
552-2		ŋ ⁵¹							
208-2		ŋ ²¹							
180-2		j e ŋ ²¹							
253-2		k a ŋ ²¹							
665-3			ŋ a̱ ⁵⁵						
495-3			ŋ u ³⁵						
838-3			j n a̱ k ⁵⁵						
438-3			m j a̱ ʔ ⁵⁵						
334-3			l a̱ ʔ ⁵⁵						
360-3			l i ŋ ³¹						
394-3			ŋ j a̱ ³¹						
221-3			j i k ⁵⁵						
202-3			k u ŋ ³¹						
935-3			j ui ³¹						
93-3			j a̱ ³¹						
7-3			p a̱ ³¹						
664-3			m ɔ̃ ⁵⁵						
246-3			k j a̱ ʔ ⁵⁵						
547-3			j s a̱ k ⁵⁵						
555-3			j i ⁵⁵						
464-3			m u ³¹						
119-3			j j a̱ ŋ ⁵⁵						
835-3			j n ɛ̱ ʔ ⁵⁵						
79-3			t j a̱ ³¹						
693-3			ŋ u ⁵⁵						
477-3			ŋ j ɛ ʔ ⁵⁵						
891-3			t j ŋ ³⁵						
528-3			j a̱ i ⁵⁵						
797-3			k j u k ⁵⁵						
493-3			ŋ a̱ k ⁵⁵						
217-3			j j ɛ ʔ ⁵⁵						
896-3			j u k ⁵⁵						
452-3			m j u k ⁵⁵						
580-3			j s u k ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m j ɔ̃ ³¹						
696-3			ŋ j ui ⁵⁵						
86-3			t u ŋ ³¹						
384-3			m a̱ ³⁵						
61-3			t a̱ ³¹						
536-3			j s a̱ ʔ ⁵⁵						
779-3			j a̱ ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k a̱ ɛ ³¹						
785-3			kʰ a̱ ³¹						
331-3			l a̱ ³¹						
206-3			j a̱ ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l i ⁵⁵						
161-3			k j ɔ̃ ⁵⁵						
179-3			k j u a ʔ ⁵⁵						
194-3			j j a̱ ʔ ⁵⁵						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k j a̱ ⁵⁵						
53-3			p u ŋ ⁵⁵						
59-3			t a̱ ʔ ³¹						
506-3			pʰ a̱ k ⁵⁵						
29-3			p a̱ k ⁵⁵						
316-3			tʰ j a̱ ʔ ⁵⁵						
312-3			kʰ u i ³¹						
436-3			m j a̱ ³¹						
927-3			ŋ a̱ ⁵⁵						
383-3			m a̱ ʔ ⁵⁵						
211-3			j a̱ ⁵⁵						
873-3			j a̱ ŋ ⁵⁵						
371-3			l a̱ ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			m a̱ ⁵⁵						
666-3			ŋ a̱ ³¹						
595-3			tʰ j ɔ̃ ³⁵						
660-3			j ɛ ʔ ⁵⁵						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j a̱ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			j a̱ a ⁵⁵						
484-3			ŋ j ɔ̃ ⁵⁵						
574-3			j x u ³¹						
718-3			j ʃ a̱ ³¹						
811-3			k u ³¹						
458-3			tʰ u ŋ ³¹						
884-3			t a̱ ŋ ³⁵						
205-3			k u k ⁵⁵						
499-3			ŋ ɛ ⁵⁵						
706-3			j u a ⁵⁵						
920-3			j u ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p j a̱ ⁵⁵						
350-3			l m ɔ̃ ³⁵						
4-3			p a̱ ⁵⁵						
342-3			j u k ⁵⁵						
638-3			j tʃʰ ɛ ʔ ⁵⁵						
729-3			j ʃ a̱ ³⁵						
72-3			t ɔ̃ ³¹						
283-3			kʰ j u̱ ³⁵						
501-3			p a̱ ŋ ³⁵						
148-3			k a̱ ³¹						
220-3			j j ɔ̃ ³¹						
233-3			j u k ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m ɛ ʔ ⁵⁵						
684-3			ŋ j a̱ ʔ ⁵⁵						
804-3			kʰ j u ŋ ³¹						
618-3			tʃʰ u ³¹						
565-3			ʃ a̱ ³¹						
468-3			j u ʔ ⁵⁵						
369-3			l a̱ k ⁵⁵						
776-3			j ʃ u k ⁵⁵						
170-3			k j a̱ ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ a̱ ŋ ⁵⁵						
414-3			m j i a ³⁵						
647-3			tʃʰ i ⁵⁵						
105-3			j i ³¹						
393-3			m ɔ̃ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			j a̱ u̱ ⁵⁵						
1-3			p a̱ ⁵⁵						
349-3			l j ɔ̃ ³¹						
214-3			j a̱ ³¹						
841-3			j j u ⁵⁵						
646-3			tʃʰ a̱ ŋ ³¹						
433-3			m j a̱ ŋ ⁵⁵						
512-3			j j u ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ u k ⁵⁵						
668-3			ŋ ai ⁵⁵						
164-3			k ɔ̃ ³¹						
686-3			ŋ j ɛ ʔ ⁵⁵						
201-3			k j u ʔ ⁵⁵						
784-3			j j a̱ k ⁵⁵						
487-3			ŋ u i ⁵⁵						
504-3			pʰ j a̱ ʔ ⁵⁵						
49-3			j j u ⁵⁵						
822-3			l u ʔ ⁵⁵						
52-3			p ui ŋ ⁵⁵						
281-3			kʰ j u ⁵⁵						
46-3			p j a̱ ⁵⁵						
127-3			tʃ ɛ ʔ ⁵⁵						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ j a̱ ʔ ⁵⁵						
656-3			l a̱ ³⁵						
546-3			s ɔ̃ ⁵⁵						
473-3			n a̱ ⁵⁵						
3-3			p u a ³⁵						
608-3			j a̱ ⁵⁵						
210-3			j a̱ ʔ ⁵⁵						
868-3			j a̱ ³¹						
166-3			k j a k ⁵⁵						
48-3			p j a̱ ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ³⁵						
55-3			p u k ⁵⁵						
323-3			kʰ j u ʔ ⁵⁵						
485-3			j j ɔ̃ ⁵⁵						
357-3			l a̱i ⁵⁵						
432-3			m a̱ k ⁵⁵						
837-3			n ɛ̃ ⁵⁵						
681-3			ŋ a̱ ʔ ⁵⁵						
129-3			tʃ a̱ ŋ ³⁵						
80-3			t u ŋ ³¹						
335-3			p a ʔ ⁵⁵						
649-3			l a ⁵⁵						
781-3			m a̱ ⁵⁵						
826-3			l u ⁵⁵						
514-3			pʰ j ɛ ³⁵						
137-3			j a ⁵⁵						
844-3			j u ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j a̱ ⁵⁵						
30-3			p a̱ ŋ ³⁵						
853-3			p u ɛ ⁵⁵						
507-3			p a̱ k ⁵⁵						
308-3			kʰ j a k ⁵⁵						
894-3			j a ʔ ⁵⁵						
788-3			k j a̱ k ⁵⁵						
834-3			n a̱i ³⁵						
131-3			tʃ i ⁵⁵						
190-3			k j ɛ ⁵⁵						
376-3			l u ⁵⁵						
466-3			p ɛ̃ ⁵⁵						
75-3			t a ŋ ³¹						
552-3			m a ⁵⁵						
180-3			k j ɛ̃ ³¹						
665-4				l ɔː ³³					
495-4				l aːu ŋ ⁵⁵					
838-4				l l iː ³³					
438-4				l j iː ŋ ³³					
334-4				l l ŋ ³³					
360-4				l l ŋ ³³					
394-4				l l aːu ³³					
221-4				j l ³³					
202-4				k aːu ŋ ³³					
935-4				l l ³³					
93-4				l l ŋ ³³					
7-4				p l ŋ ³¹					
664-4				pʰ a ŋ ³¹					
246-4				k l iː ³¹					
547-4				l l aːu k ³³					
555-4				j l ³³					
464-4				l aːu ŋ ³³					
119-4				l pʰ u ³³					
835-4				u l iː ŋ ³³					
79-4				l l iː ŋ ³³					
693-4				pʰ aːu ŋ ³³					
477-4				l l iː ³³					
891-4				l u ŋ iː ⁵⁵					
528-4				pʰ l ɔː ³³					
797-4				k j aːu ³³					
493-4				l aːu k ³³					
217-4				l j iː ³³					
896-4				l l ŋ ³³					
452-4				l j aːu ³³					
580-4				u l iː ŋ ³³					
833-4				pʰ l ŋ ³³					
390-4				l l a ŋ ³¹					
696-4				l pʰ iː ŋ ³³					
86-4				pʰ u ŋ ³¹					
384-4				l l ŋ ⁵⁵					
61-4				pʰ l ŋ ³³					
536-4				l l a̱ ŋ ³³					
731-4				l l iː iː					
779-4				l ɔː ³³					
589-4				pʰ a ŋ ³¹					
680-4				l l ŋ ³³					
658-4				pʰ l ɔː iː					
456-4				l j a ³¹					
183-4				k iː iː ⁵⁵					
785-4				l l ³³					
714-4				pʰ l ɔː iː					
331-4				l l ³³					
206-4				j ɔː ³³					
930-4				l l ŋ ³³					
353-4				pʰ l ŋ ³³					
161-4				k pʰ a ŋ ³¹					
814-4				l l iː iː iː					
179-4				iː iː iː iː ŋ ³³					
194-4				l l iː ŋ ³³					
727-4				pʰ a ŋ ³¹					
260-4				l j iː ³³					
144-4				k pʰ iː ŋ ³³					
53-4				p l ŋ ³¹					
59-4				l l ŋ ³³					
506-4				l aːu k ³³					
29-4				p aːu k ³¹					
316-4				l j iː ŋ ³³					
389-4				l l pʰ iː ɔː iː					
118-4				l l iː iː					
312-4				l l iː ³³					
490-4				l l iː iː iː iː					
436-4				l j iː ³³					
927-4				pʰ l ŋ ³³					
383-4				l l ŋ ³³					
211-4				j l ³³					
873-4				pʰ u ŋ ³¹					
371-4				l u ŋ ³¹					
877-4				l l ⁵⁵					
344-4				pʰ l ŋ ³³					
666-4				iː iː ³³					
595-4				l l a ŋ ⁵⁵					
660-4				l l ŋ ³³					
642-4				l a ŋ ⁵⁵					
257-4				l j iː ³³					
167-4				k j iː ³³					
880-4				l l ŋ ³³					
337-4				pʰ l ɔː ³³					
484-4				l pʰ a ŋ ³¹					
574-4				iː iː iː ŋ ³³					
718-4				l l u ŋ ⁵⁵					
811-4				iː iː ³³					
458-4				l u ŋ ⁵⁵					
884-4				l l ŋ ⁵⁵					
499-4				l ɔː ³³					
706-4				pʰ l ɔː ³³					
920-4				l u ŋ ⁵⁵					
36-4				p j a ³¹					
12-4				p pʰ i ³³					
350-4				l l a ŋ iː ⁵⁵					
4-4				p l ŋ ³¹					
342-4				l aːu ŋ ³³					
280-4				l l aːu iː iː					
638-4				l l iː ŋ ³³					
729-4				l l aːu ŋ ⁵⁵					
72-4				l a ŋ ³³					
612-4				l l iː iː iː					
459-4				l pʰ iː ɔː iː					
569-4				l l iː iː					
283-4				iː j iː ⁵⁵					
501-4				p iː ŋ ⁵⁵					
148-4				l l ŋ ³³					
220-4				l j a ³¹					
233-4				j aːu ³³					
562-4				l l iː iː iː					
386-4				l l ŋ ³³					
684-4				l j iː ³³					
804-4				iː j u ⁵⁵					
618-4				l aːu ŋ ³³					
565-4				iː iː ⁵⁵					
468-4				l l ŋ ³³					
369-4				l aːu k ³³					
125-4				l l iː iː iː					
314-4				l l pʰ iː ɔː iː					
776-4				l l aːu ŋ ³³					
170-4				k j iː ⁵⁵					
823-4				l l ŋ ³³					
471-4				iː iː iː iː					
249-4				pʰ l ŋ ³³					
367-4				l l iː iː					
414-4				iː iː iː iː ³³					
503-4				l l i					
40-4				l l i iː iː					
647-4				pʰ iː ŋ ³³					
105-4				iː iː ³³					
393-4				l a ŋ ⁵⁵					
141-4				k ɔː ³³					
272-4				l j a ⁵⁵					
463-4				pʰ iː ɔː ³³					
1-4				p ɔː ³³					
349-4				l l a ŋ ³¹					
214-4				j l ³³					
841-4				l l iː ŋ ³³					
123-4				pʰ l ɔː iː					
646-4				l aːu ŋ ⁵⁵					
433-4				l pʰ u ³¹					
512-4				l j aːu k ³³					
518-4				pʰ l i iː					
878-4				l l ³³					
849-4				iː iː i iː					
524-4				l aːu ŋ ³³					
90-4				l l iː iː					
541-4				l l iː iː					
933-4				iː iː iː iː					
668-4				l ɔː ³³					
164-4				k a ŋ ³¹					
686-4				l j iː ³³					
467-4				iː iː iː					
201-4				k j iː ³³					
784-4				l j aːu k ³³					
487-4				pʰ iː ɔː ³³					
504-4				l l iː ŋ ³³					
49-4				p l i ŋ ³³					
822-4				l l ŋ ³³					
52-4				pʰ l ŋ ³³					
281-4				l j aːu ³³					
46-4				p j i ³³					
377-4				iː iː iː iː					
127-4				l l ŋ ³³					
67-4				iː iː iː iː					
192-4				k j iː ³³					
126-4				l l iː ŋ ³³					
656-4				l l ŋ ⁵⁵					
546-4				pʰ a ŋ ³¹					
635-4				iː iː iː iː					
473-4				pʰ iː ŋ ³³					
3-4				p l i ⁵⁵					
98-4				l l iː iː					
608-4				pʰ l ŋ ³³					
210-4				j l ³³					
140-4				pʰ l ɔː iː					
868-4				l a̱ ⁵⁵					
520-4				pʰ l i iː					
48-4				p j u ³¹					
270-4				l j a ³¹					
379-4				iː iː ŋ ³³					
603-4				l l iː					
323-4				iː j iː ³³					
485-4				l l a ŋ ³¹					
432-4				l aːu k ³³					
76-4				iː iː iː iː					
681-4				l l ŋ ³³					
129-4				l u ŋ ⁵⁵					
80-4				l aːu ŋ ³³					
10-4				iː iː i iː					
697-4				pʰ iː ɔː iː					
244-4				l l iː					
781-4				pʰ l ŋ ³³					
115-4				iː iː iː iː					
826-4				l u ŋ ³¹					
514-4				l j iː ⁵⁵					
895-4				iː iː iː iː					
844-4				p l ³³					
723-4				iː iː iː iː					
505-4				pʰ a ŋ ³¹					
33-4				p j iː ŋ ³³					
333-4				l l iː					
30-4				p u ŋ ⁵⁵					
853-4				p iː ɔː ³¹					
507-4				p aːu k ³¹					
788-4				k l aːu k ³³					
834-4				l l ⁵⁵					
787-4				iː iː iː iː					
190-4				k j ɔː ³³					
253-4				iː iː iː iː					
665-5					ŋ ɔ̱ ³¹				
495-5					ŋ u̱ k ³¹				
838-5					ŋ a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ̱ ʔ ³¹				
360-5					l i̱ k ⁵⁵				
394-5					ŋ i̱ k ⁵⁵				
221-5					j a̱ ʔ ⁵⁵				
202-5					kʰ u̱ k ⁵⁵				
935-5					m u̱ ³⁵				
93-5					ts ɔ̱ k ⁵⁵				
7-5					p ɛ̃ ³⁵				
664-5					m ɔ̱̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					ʃ ɔ k ⁵⁵				
555-5					j a m ³¹				
464-5					m u̱ k ⁵⁵				
119-5					ts a ŋ ³¹				
835-5					ŋ ɛ̱ ʔ ³¹				
79-5					t u k ⁵⁵				
693-5					ŋ u̱ k ⁵⁵				
477-5					ŋ ɛ ʔ ³¹				
891-5					t a ŋ k ⁵⁵				
528-5					j u ³¹				
797-5					k j au ʔ ³¹				
493-5					ŋ ɔ k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au ʔ ³¹				
580-5					ʃ au ʔ ³¹				
833-5					ŋ ɔ̱ k ⁵⁵				
390-5					m ɔ̱̃ ³⁵				
696-5					ŋ u̱ k ⁵⁵				
86-5					t a ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ ɔ ʔ ³¹				
731-5					s i̱ k ⁵⁵				
779-5					m ɔ̱ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ³¹				
658-5					k ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ̱ ³⁵				
714-5					l u̱ k ⁵⁵				
331-5					l ɔ̱ ³⁵				
206-5					j ɔ̱ ³¹				
