COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
211-1	l a m ⁵⁵								
873-1	l o ŋ ⁵⁵								
877-1	ʂ a ³⁵								
344-1	l a m ⁵⁵								
666-1	n ɔ ³¹								
595-1	t w a m ³⁵								
660-1	u p ⁵⁵								
642-1	pʰ a m ³⁵								
257-1	x tɕ a m ⁵⁵								
167-1	tɕ a ³¹								
880-1	pʰ ɔ p ⁵⁵								
484-1	n w a m ⁵⁵								
574-1	w ʐ a m ³¹								
718-1	w ʐ a n ³¹								
811-1	tsʰ au ³¹								
458-1	t u ŋ ³¹								
884-1	tʰ i ³⁵								
205-1	k u ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	w a a ⁵⁵								
920-1	w u ŋ ³¹								
36-1	p tɕ a m ⁵⁵								
12-1	pʰ w a ⁵⁵								
350-1	l w a m ³¹								
4-1	pʰ a m ⁵⁵								
342-1	l u ʔ ⁵⁵								
280-1	p i ³⁵								
612-1	t w a ŋ ³¹								
459-1	m ʐ a ŋ ⁵⁵								
569-1	s u ³¹								
283-1	x tɕ au ³⁵								
148-1	tʰ ɔ n ³¹								
652-1	ə ⁵⁵								
220-1	w a m ³¹								
562-1	w ʐ a ŋ ³¹								
31-1	pʰ tɕ a ʔ ⁵⁵								
386-1	m a t ⁵⁵								
804-1	x ʐ i ŋ ³¹								
369-1	l o ʔ ⁵⁵								
125-1	t w a ³¹								
314-1	ʐ w a ⁵⁵								
823-1	l a p ⁵⁵								
471-1	n a m ³¹								
40-1	p ʐ a ŋ ³⁵								
393-1	m ɔ m ³⁵								
272-1	x tɕ a m ³⁵								
463-1	w m au ⁵⁵								
1-1	tʰ ɔ ⁵⁵								
214-1	l a m ³¹								
665-2		ŋ o ⁵¹							
495-2		n u ²¹							
838-2		j u ʔ ²¹							
438-2		pʰ j o ʔ ⁵⁵							
334-2		l u ʔ ²¹							
360-2		l u ²¹							
394-2		n j i ²¹							
221-2		j u p ⁵⁵							
202-2		k u ²¹							
935-2		u ²¹							
93-2		s u ²¹							
7-2		p u n ²¹							
664-2		u ŋ ⁵¹							
246-2		k o̱ ʔ ⁵⁵							
547-2		s i k ⁵⁵							
555-2		j u n ⁵¹							
464-2		m u ²¹							
119-2		j u ŋ ⁵¹							
835-2		n a p ⁵⁵							
79-2		t u ²¹							
693-2		ŋ u ⁵¹							
477-2		ŋ j u ʔ ²¹							
891-2		t u ŋ ²¹							
528-2		j i̱ ⁵¹							
797-2		k j u ʔ ⁵⁵							
493-2		n u k ²¹							
217-2		j a p ⁵¹							
896-2		tsʰ u t ⁵⁵							
452-2		m j u ʔ ²¹							
580-2		s o̱ ʔ ⁵⁵							
833-2		n u ⁵¹							
390-2		n u ŋ ²¹							
696-2		ŋ u ⁵¹							
86-2		tʃʰ u ŋ ⁵¹							
384-2		m a n ²¹							
61-2		a n ⁵¹							
536-2		s o̱ ʔ ⁵⁵							
731-2		s u ʔ ²¹							
779-2		o ⁵¹							
589-2		t u ŋ ⁵¹							
680-2		ŋ u ʔ ⁵⁵							
658-2		j u ŋ ²¹							
456-2		m j a ŋ ²¹							
183-2		k j u̱i ²¹							
785-2		kʰ o ²¹							
714-2		t u t ²¹							
331-2		n o ²¹							
206-2		j o ⁵¹							
930-2		ŋ a p ⁵⁵							
353-2		l u ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		kʰ j u ²¹							
179-2		j o ʔ ²¹							
194-2		j o ʔ ²¹							
727-2		ʃ a ŋ ⁵¹							
260-2		tʃʰ j a p ⁵⁵							
144-2		k a ⁵¹							
53-2		p u n ⁵¹							
59-2		pʰ o ʔ ²¹							
506-2		pʰ i ʔ ⁵⁵							
29-2		p u ʔ ²¹							
316-2		p j o ⁵⁵							
389-2		m j a ŋ ²¹							
118-2		m o ʔ ⁵⁵							
312-2		kʰ o̱ ²¹							
490-2		ŋ j i ²¹							
436-2		ts j i̱ ²¹							
927-2		ŋ a n ⁵¹							
383-2		m u ʔ ²¹							
211-2		j a ⁵¹							
873-2		u ŋ ⁵¹							
371-2		l u ŋ ²¹							
877-2		x a ⁵⁵							
344-2		l a ⁵¹							
666-2		ŋ o ²¹							
595-2		pʰ a ²¹							
660-2		u ʔ ²¹							
642-2		tʃʰ a ŋ ²¹							
257-2		kʰ j a ⁵¹							
167-2		k j o ²¹							
880-2		t a p ²¹							
337-2		j o ⁵¹							
484-2		n u ŋ ⁵¹							
574-2		x u ŋ ²¹							
718-2		ʃ a n ²¹							
811-2		kʰ o ²¹							
458-2		tʃʰ u ŋ ²¹							
884-2		tʃʰ i ²¹							
205-2		k u p ²¹							
499-2		n e̱ ⁵¹							
706-2		x o ⁵¹							
920-2		tʃʰ u ŋ ²¹							
36-2		p j a ⁵¹							
12-2		p i ⁵¹							
350-2		l a ŋ ²¹							
4-2		p a n ⁵¹							
342-2		j u ʔ ²¹							
280-2		tʃʰ j i ²¹							
638-2		tʃʰ a ʔ ⁵⁵							
729-2		s i ²¹							
72-2		tʃʰ a ²¹							
612-2		t a ŋ ²¹							
459-2		m j i ŋ ⁵¹							
569-2		s u ʔ ²¹							
283-2		tʃʰ j u̱i ²¹							
501-2		p u ⁵⁵							
652-2		s i̱ ⁵¹							
220-2		j a ŋ ²¹							
233-2		j u ʔ ²¹							
562-2		s i ŋ ²¹							
31-2		p j a ʔ ²¹							
386-2		m a ʔ ²¹							
684-2		ŋ j o ʔ ²¹							
804-2		kʰ j o ŋ ⁵⁵							
618-2		tʃʰ a ²¹							
565-2		x o ⁵⁵							
468-2		n u ʔ ²¹							
369-2		l i k ²¹							
314-2		kʰ j t o ²¹							
776-2		s u ʔ ⁵⁵							
170-2		k j o ⁵⁵							
823-2		l a p ⁵⁵							
471-2		n a ŋ ²¹							
249-2		kʰ u ŋ ⁵¹							
367-2		l u ²¹							
414-2		m j i ⁵⁵							
503-2		p u ²¹							
40-2		t j i ŋ ⁵⁵							
647-2		tʃʰ u ⁵¹							
105-2		u ²¹							
141-2		k a ⁵¹							
272-2		kʰ j a ŋ ²¹							
463-2		j u̱i ⁵¹							
1-2		p o ⁵¹							
349-2		l a ŋ ²¹							
214-2		j a m ²¹							
841-2		n a ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			j au ³¹						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			n j au ³¹						
221-3			j a p ³¹						
202-3			k au ³¹						
935-3			a̱i ³¹						
93-3			ʃ au ³¹						
7-3			p au ŋ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			x a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			ʃ a ŋ ⁵⁵						
835-3			ŋ au ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ³¹						
891-3			t a̱ ŋ ³⁵						
528-3			x i̱ ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			tʃ a̱ ʔ ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			x a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ au ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m au ŋ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			ʃ ɔ̱ ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			t ɔ̃ ⁵⁵						
680-3			n a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j i̱ ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ au ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a p ³¹						
194-3			j a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a ŋ ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			kʰ a ʔ ⁵⁵						
312-3			kʰ ai ³¹						
436-3			m j a ³¹						
927-3			n a̱ ŋ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			x ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			n a ³¹						
595-3			tʃ ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t au ʔ ⁵⁵						
337-3			j a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			x a m ³¹						
718-3			x a ŋ ³¹						
811-3			k a ³¹						
458-3			t au ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k au ʔ ³¹						
499-3			n ɛ ⁵⁵						
706-3			x a ⁵⁵						
920-3			au ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p a ⁵⁵						
350-3			l ɔ̃ ³⁵						
4-3			p au ŋ ⁵⁵						
342-3			l au ʔ ³¹						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			x ɿ ³⁵						
72-3			t ɔ̃ ³¹						
283-3			kʰ j u̱ ³⁵						
501-3			p a ³⁵						
148-3			k a ŋ ³¹						
220-3			j ɔ̃ ³¹						
233-3			j u ʔ ³¹						
31-3			p j a ʔ ³¹						
386-3			m ɛ ʔ ³¹						
684-3			ŋ j a ʔ ³¹						
804-3			kʰ j a ŋ ³¹						
618-3			tʃʰ u ³⁵						
565-3			x i̱ ³¹						
468-3			n a ʔ ³¹						
369-3			l a k ³¹						
776-3			x u k ⁵⁵						
170-3			k j a ³⁵						
823-3			l au ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			n a ³⁵						
647-3			n a ⁵⁵						
105-3			t i̱ ³¹						
393-3			m ɔ̃ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			m i̱ ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			n a̱ ʔ ⁵⁵						
665-4				ŋ ɛː ³¹					
495-4				n ɔ̱ː ³¹					
838-4				j uː ŋ ³¹					
438-4				ŋ l uː ʔ ³¹					
334-4				l ɔ ʔ ³¹					
360-4				l ɔ̱ː ⁵⁵					
394-4				m j uː ⁵⁵					
221-4				w ɔ̱ː p ³¹					
202-4				k ɔ̱ː ³¹					
935-4				ɛː ⁵⁵					
93-4				tʃʰ ɔ̱ː ⁵⁵					
7-4				p aː m ⁵⁵					
664-4				w uː ŋ ³¹					
246-4				k j uː ŋ ⁵⁵					
547-4				s uː k ⁵⁵					
555-4				w ɔ̱ː m ³¹					
464-4				m ɔ̱ː ⁵⁵					
119-4				j uː ŋ ³¹					
835-4				n uː p ⁵⁵					
79-4				t j uː ⁵⁵					
693-4				ŋ ɔ̱ː ³³					
477-4				ŋ j uː ³¹					
891-4				t w ŋ ⁵⁵					
528-4				j a̱ːu ³¹					
797-4				k j uː k ⁵⁵					
493-4				n ɔ̱ː k ³¹					
217-4				j a p ³¹					
896-4				tsʰ uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				ŋ uː k ⁵⁵					
833-4				n ɔ̱ː ³¹					
390-4				m uː ŋ ³³					
696-4				ŋ j uː ³¹					
86-4				t uː ŋ ³¹					
384-4				m ɔ̱ː m ⁵⁵					
61-4				t ɔ̱ː m ³³					
536-4				tsʰ aː n ⁵⁵					
731-4				tsʰ a̱ː ⁵⁵					
779-4				ŋ ɔ̱ː ³³					
589-4				t uː ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w uː n ³¹					
456-4				m j a ŋ ³³					
183-4				k j a̱ːu ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				ŋ a̱ː ³¹					
331-4				l ɔː ⁵⁵					
206-4				j ɛː ³¹					
930-4				ŋ ɔ p ⁵⁵					
353-4				l ə ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ j uː ⁵⁵					
179-4				pʰ j uː k ³¹					
194-4				j ɔː ʔ ³¹					
727-4				ʃ ɔ̱ː ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³³					
53-4				p uː n ³¹					
59-4				t ɔ ʔ ³¹					
506-4				pʰ ɔ̱ː k ⁵⁵					
29-4				p aː k ³¹					
316-4				t ɔː p ⁵⁵					
389-4				n j uː ŋ ³³					
118-4				n ɔ̱ː ⁵⁵					
312-4				kʰ eːi ⁵⁵					
490-4				ŋ j uː ⁵⁵					
436-4				m j uː ⁵⁵					
927-4				ŋ ɔ̱ː m ³¹					
383-4				m ɔː k ³¹					
211-4				j a m ³³					
873-4				ʃ uː ŋ ³¹					
371-4				l ə ŋ ⁵⁵					
877-4				ʃ ɔ̱ː ⁵⁵					
344-4				l a m ³³					
666-4				ŋ uː ⁵⁵					
595-4				t a ŋ ³³					
660-4				w uː p ³¹					
642-4				tʃ ei ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j eːi ⁵⁵					
880-4				tʃʰ ɔ p ⁵⁵					
337-4				j i̱ː ³¹					
484-4				n ɔ̱ ŋ ³³					
574-4				j uː n ⁵⁵					
718-4				s u̱ː n ⁵⁵					
811-4				kʰ uː ⁵⁵					
458-4				t uː ŋ ⁵⁵					
884-4				t ɔ̱ː ⁵⁵					
499-4				n ɔ̱ː ³¹					
706-4				s eːi ³¹					
920-4				ŋ uː ŋ ⁵⁵					
36-4				p j a ŋ ³¹					
12-4				p j i ³¹					
350-4				l ɔ̱ ŋ ⁵⁵					
4-4				p u m ³¹					
342-4				ʃ uː k ⁵⁵					
280-4				k w uː ⁵⁵					
638-4				j a p ⁵⁵					
729-4				s u̱ː ⁵⁵					
72-4				tʃʰ a m ⁵⁵					
612-4				t a ŋ ⁵⁵					
459-4				n j uː ŋ ³³					
569-4				ʃ a̱ː ⁵⁵					
283-4				pʰ j eːi ⁵⁵					
501-4				p ə ⁵⁵					
148-4				pʰ ɔ̱ː n ⁵⁵					
220-4				j a ŋ ³³					
233-4				j a k ³¹					
562-4				tʃʰ a n ⁵⁵					
386-4				m ɔ̱ː t ³¹					
684-4				ŋ j ɔː ʔ ³¹					
804-4				kʰ j uː ŋ ⁵⁵					
618-4				tʃʰ a̱ ⁵⁵					
565-4				ʃ uː ⁵⁵					
468-4				m iː ʔ ³¹					
369-4				l a k ⁵⁵					
125-4				t aː n ⁵⁵					
314-4				tsʰ o ⁵⁵					
776-4				s u̱ː k ⁵⁵					
170-4				k j u ⁵⁵					
823-4				l ɔ p ⁵⁵					
471-4				n uː n ³¹					
249-4				kʰ a m ³³					
367-4				l ə ⁵⁵					
414-4				m j ə̱ ⁵⁵					
503-4				p ɛː ⁵⁵					
40-4				p j uː ŋ ⁵⁵					
647-4				tʃ u ³¹					
105-4				j uː ⁵⁵					
393-4				ŋ ɔ̱ː m ⁵⁵					
141-4				k ɛː ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				m a̱ːu ³¹					
1-4				p ɔː ⁵⁵					
349-4				l a ŋ ³³					
214-4				j a m ⁵⁵					
841-4				ŋ j iː ʔ ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u k ⁵⁵				
838-5					ŋ a k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³¹				
394-5					ŋ i k ³¹				
221-5					j ø p ⁵⁵				
202-5					k u k ³¹				
935-5					ø ³⁵				
93-5					tsʰ ø ³⁵				
7-5					p ə ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ə ʔ ⁵⁵				
547-5					ʃ a k ⁵⁵				
555-5					j ɛ̃ ŋ ³¹				
464-5					m u k ³¹				
119-5					tsʰ a ŋ ³¹				
835-5					ŋ ə ʔ ⁵⁵				
79-5					t u k ³¹				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t ə ŋ k ⁵⁵				
528-5					j u ³¹				
797-5					k j ø k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					tʃʰ ø t ⁵⁵				
452-5					m j ø k ³¹				
580-5					s ɔ̱ t ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ø k ³¹				
86-5					t ə ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					ʃ ɔ ʔ ⁵⁵				
731-5					s ø ⁵⁵				
779-5					ɔ̱ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ə ³¹				
456-5					n j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					ts ə ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ̱ ʔ ⁵⁵				
353-5					l i k ³¹				
161-5					k ɔ̃ ³¹				
814-5					k ø k ⁵⁵				
194-5					j ɔ ʔ ³¹				
727-5					s ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a ŋ ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					t j ɔ k ⁵⁵				
389-5					n j ə ³¹				
118-5					m ə ⁵⁵				
312-5					kʰ u ³⁵				
490-5					ŋ ø k k ⁵⁵				
436-5					m j ɔ ³¹				
927-5					ŋ ɔ̱ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					ʃ ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					t ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʃ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ⁵⁵				
337-5					j ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ̱ ŋ ³⁵				
458-5					t u ŋ ³⁵				
884-5					t i k ⁵⁵				
205-5					k u k ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					u ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
12-5					p i k ³¹				
350-5					l ɔ̃ k ⁵⁵				
4-5					p ɛ̃ ³¹				
342-5					x au k ³¹				
280-5					k j u̱ k ⁵⁵				
638-5					tʃʰ ɛ ʔ ⁵⁵				
729-5					s i k ⁵⁵				
72-5					t ɔ̃ ³⁵				
612-5					t a ³⁵				
459-5					n j a ŋ ³¹				
569-5					s ø ⁵⁵				
148-5					k ɔ ʔ ³⁵				
652-5					v ɛ̱ ³¹				
220-5					j ɔ̃ ³⁵				
233-5					j a̱ k ³¹				
562-5					k ʃ a ŋ ³⁵				
31-5					p j ɔ̱ ʔ ³¹				
386-5					m ɛ ʔ ³¹				
684-5					ŋ j ɔ ʔ ³¹				
618-5					tʃʰ u k ³⁵				
468-5					m ɔ ʔ ³¹				
369-5					l a k ³¹				
125-5					t ø k ⁵⁵				
314-5					kʰ j ɔ ³¹				
776-5					s a̱ k ⁵⁵				
823-5					l ɛ̱ ʔ ⁵⁵				
249-5					kʰ ɛ̃ ³¹				
367-5					l ø k ⁵⁵				
503-5					p ɔ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					m ɔ̃ ⁵⁵				
141-5					k ai ³¹				
272-5					kʰ j ɔ̃ ⁵⁵				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³⁵				
214-5					j ɛ̃ ³⁵				
841-5					n a̱ ʔ ⁵⁵				
665-6						ŋ a			
495-6						n u			
838-6						ɲʰ a k			
438-6						m j a k			
334-6						l a k			
360-6						l a ⁵			
394-6						n u ⁵			
221-6						j a p			
202-6						k u ⁵			
935-6						u ⁵			
93-6						ɲʰ a ⁵			
7-6						p a t ⁵			
664-6						w a ɲ			
246-6						kʰ a k			
547-6						r a k			
555-6						w a m			
464-6						ɲʰ u ⁵			
119-6						ɲʰ a ɲ			
835-6						ɲ a p			
79-6						t ʊ ⁵			
693-6						ŋ u			
477-6						n a p			
891-6						tʰ a ŋ			
528-6						r a			
797-6						kʰ r u k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j u k			
580-6						ɲʰ u t			
833-6						ɲʰ a			
390-6						m a ɲ ⁵			
696-6						ŋ u			
86-6						t u t			
731-6						r ʊ ⁵			
680-6						ɲ a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						t u			
206-6						w a			
353-6						l a			
814-6						kʰ u ⁵			
179-6						k r a k			
29-6						p a k			
389-6						m r a ɲ			
118-6						ɲʰ a			
490-6						n a			
436-6						m j a ⁵			
383-6						m a k			
873-6						r a t			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						m a			
484-6						n a ɲ			
574-6						r ʊ ɲ ⁵			
811-6						kʰ i ⁵			
205-6						k u k			
350-6						rʰ a ɲ			
569-6						r ʊ ⁵			
501-6						pʰ a			
652-6						w ai			
565-6						s i ⁵			
468-6						n a p			
125-6						t u ⁵			
170-6						k j a ʔ			
471-6						ɲʰ a ɲ ⁵			
367-6						l a ⁵			
414-6						m i ʔ			
503-6						t a ⁵			
647-6						pʰ i j			
105-6						tʃʰ i ⁵			
463-6						m ui̯			
841-6						n m a p			
665-7							ŋ a ¹		
495-7							n u ⁴		
838-7							n a ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m r u ²		
221-7							ʔ i p ⁴		
202-7							g u ²		
935-7							ʔ ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							r i k ⁴		
555-7							ʔ i m ¹		
464-7							m u ²		
119-7							ʔ j i ŋ ¹		
835-7							n a p ⁴		
79-7							d u ²		
693-7							ŋ u ¹		
477-7							n a ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							dz u t ⁴		
452-7							m j u k ⁴		
580-7							j u k ⁴		
833-7							ˀɲ a ¹		
390-7							m a ŋ ²		
696-7							ŋ a ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							dz a n ²		
536-7							r a k ⁴		
731-7							ʃ i ²		
779-7							ʔ a ¹		
589-7							ˀt a ŋ ¹		
680-7							ɲ a k ⁴		
658-7							w a m ¹		
456-7							m r a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							ʊ ¹		
331-7							ˀl a ²		
206-7							j a ¹		
930-7							ŋ a t ⁴		
353-7							l i ¹		
161-7							g a ŋ ¹		
814-7							ˀk a ²		
179-7							g r a k ⁴		
194-7							n a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k r a t ⁴		
144-7							dz a n ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							k a k ⁴		
389-7							m r a n ¹		
118-7							m a ⁴		
312-7							k o ²		
490-7							n ˀj i ⁴		
436-7							m j a ²		
927-7							ŋ i n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ³		
344-7							ˀl a m ¹		
666-7							ŋ a ²		
595-7							t a ²		
660-7							w a t ⁴		
642-7							dz a ŋ ³		
257-7							k r a m ¹		
167-7							g j a ²		
880-7							dz a t ⁴		
337-7							j a ¹		
484-7							ˀn a ŋ ¹		
574-7							r u m ²		
718-7							r e n ²		
811-7							k u ²		
458-7							ˀt u ŋ ²		
884-7							ˀt i ²		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							r a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
12-7							b i ¹		
350-7							l a ŋ ³		
4-7							b a m ¹		
342-7							ʃ u k ⁴		
280-7							dz j i ¹		
638-7							tʃ a t ⁴		
729-7							j i ¹		
72-7							d a ŋ ²		
612-7							k a n ²		
459-7							m r i n ¹		
569-7							ˀs ʊ ²		
283-7							k r u ²		
501-7							b a ³		
148-7							k i n ²		
652-7							w ai ¹		
220-7							ʔ j a ŋ ²		
233-7							j i k ⁴		
562-7							r u ŋ ⁴		
31-7							b r a k ⁴		
386-7							m a p ⁴		
684-7							ŋ j a k ⁴		
804-7							k j u ŋ ²		
618-7							tʃ i ²		
565-7							s a ²		
369-7							ˀl i k ⁴		
125-7							t u ²		
314-7							k r a ¹		
776-7							j u k ⁴		
170-7							g j a ³		
823-7							ˀl a p ⁴		
471-7							n a n ²		
249-7							k a ¹		
367-7							l i ²		
414-7							m i ¹		
503-7							b a ²		
40-7							b r i n ³		
647-7							tʃ i ¹		
105-7							t e ²		
393-7							m a ŋ ³		
141-7							g ai ¹		
272-7							k r a ŋ ³		
463-7							m u ¹		
1-7							b a ¹		
