COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
238	kʰ a l u			kʰ a l u				kʰ a l u
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
2312		g o tʃ u				g o tʃ u		
590	n a			n a				n a
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
1585			l a m	l a m			l a m	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1672	l e m a			l e m a				
1577			ɾ i				ɾ i	
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
2201		n a ʃ u				n a ʃ u		
117					kʰ a r i		kʰ a r i	
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
1169	o t p a			o t p a				
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1987	ts a m	s a m	s u m	s a n	s a m	s a m	s a m	ts a m
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1654	l i	l i	l i	l i	l i	l i		l i
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2219		ʃ e ʃ u				ʃ e ʃ u		
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1352	g u	g u	g u	g u	g u	g u	g u	
373	k o b i	k o b i				k o b i		
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2		a ʃ i			a ʃ i		a ʃ i	
2149					n u p kʰ ə n		n u p kʰ ə n	
1603		r a	r a		ɾ u	r a	ɾ u	
1379	s i	s i	s i	s i	s i	s i		s i
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
153	l i ʃ i ŋ			l i ʃ i ŋ				
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
310	a l e j a k			a l a k				a l j a k
2323						kʰ o d̪ i l o		kʰ o l o
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1627	d̪ u l u l a			d o l u				
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
2638		p e t̪ a r				b e t̪ a r		
2222					ʃ e kʰ e n		ʃ e kʰ e n	
908	l j a k p u			l e k p u				j a k p u
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
1547	j a s			j a s				j a s
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
517	t i ŋ p u			t i ŋ p u				
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
864		g o ŋ			g o ŋ			
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1629					ŋ o n b u		ŋ o n b u	
872	pʰ u ŋ k a			pʰ u ŋ k a				
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2296				tʰ o g tʃʰ a m				t o k p a n
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
388	g u w a			g o w a				
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1778	z a	z a	z a	z a	z a	z a	z a	s a
1118		tʃʰ u i						tʰ u l i
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
72	d̪ a n		d̪ a n			d̪ a n		
2350					tʃ o kʰ ə n			tʃʰ o l a n
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
2555				g a tʃ a	k a tʃ u		k a tʃ u	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2268				s e m pʰ e k a				s e m pʰ e l a n
2034						g o k u	g o kʰ e n	
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
1133		j u		j u	j u	j u	j u	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
1161	a m	a m	a m		a m	a m	a m	a m
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2063		tʰ a kʰ u				tʰ a kʰ u		
1646		tʃ o	tʃ o	tʃ o			tʃ o	
854	p a i pʰ u			p a i p u				p e p u
1807			tʃʰ i n l a			tʃʰ i n l a		
210	g o i	g o i	g o i	g o i	g o i			g o i
1773						h a ŋ a n u		h a ŋ g i n u
1014			g e s t̪ u j a			g e s t̪ u r		
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2055					u kʰ e n		u kʰ e n	
134	dʒ a p							dʒ a p
1798					dʒ o ŋ		dʒ o ŋ	
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2110	a l o				a l o	ʔ a l o		
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
863	s e		s e	s e				
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2404	pʰ a l o		pʰ a w o					pʰ a l o
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
463	t o			t o				
