index	index_p	rindex	rindex_p	cogid	id_AntangWesternSandong	segment_AntangWesternSandong	segment_AntangWesternSandong_L1	segment_AntangWesternSandong_L2	segment_AntangWesternSandong_L3	segment_AntangWesternSandong_R1	segment_AntangWesternSandong_R2	segment_AntangWesternSandong_R3	SC_AntangWesternSandong	SC_AntangWesternSandong_L1	SC_AntangWesternSandong_L2	SC_AntangWesternSandong_L3	SC_AntangWesternSandong_R1	SC_AntangWesternSandong_R2	SC_AntangWesternSandong_R3	PROSODY_AntangWesternSandong	PROSODY_AntangWesternSandong_L1	PROSODY_AntangWesternSandong_L2	PROSODY_AntangWesternSandong_L3	PROSODY_AntangWesternSandong_R1	PROSODY_AntangWesternSandong_R2	PROSODY_AntangWesternSandong_R3	id_BanliangYangAn	segment_BanliangYangAn	segment_BanliangYangAn_L1	segment_BanliangYangAn_L2	segment_BanliangYangAn_L3	segment_BanliangYangAn_R1	segment_BanliangYangAn_R2	segment_BanliangYangAn_R3	SC_BanliangYangAn	SC_BanliangYangAn_L1	SC_BanliangYangAn_L2	SC_BanliangYangAn_L3	SC_BanliangYangAn_R1	SC_BanliangYangAn_R2	SC_BanliangYangAn_R3	PROSODY_BanliangYangAn	PROSODY_BanliangYangAn_L1	PROSODY_BanliangYangAn_L2	PROSODY_BanliangYangAn_L3	PROSODY_BanliangYangAn_R1	PROSODY_BanliangYangAn_R2	PROSODY_BanliangYangAn_R3	id_DujiangEasternSandong	segment_DujiangEasternSandong	segment_DujiangEasternSandong_L1	segment_DujiangEasternSandong_L2	segment_DujiangEasternSandong_L3	segment_DujiangEasternSandong_R1	segment_DujiangEasternSandong_R2	segment_DujiangEasternSandong_R3	SC_DujiangEasternSandong	SC_DujiangEasternSandong_L1	SC_DujiangEasternSandong_L2	SC_DujiangEasternSandong_L3	SC_DujiangEasternSandong_R1	SC_DujiangEasternSandong_R2	SC_DujiangEasternSandong_R3	PROSODY_DujiangEasternSandong	PROSODY_DujiangEasternSandong_L1	PROSODY_DujiangEasternSandong_L2	PROSODY_DujiangEasternSandong_L3	PROSODY_DujiangEasternSandong_R1	PROSODY_DujiangEasternSandong_R2	PROSODY_DujiangEasternSandong_R3	id_JiaoliPandong	segment_JiaoliPandong	segment_JiaoliPandong_L1	segment_JiaoliPandong_L2	segment_JiaoliPandong_L3	segment_JiaoliPandong_R1	segment_JiaoliPandong_R2	segment_JiaoliPandong_R3	SC_JiaoliPandong	SC_JiaoliPandong_L1	SC_JiaoliPandong_L2	SC_JiaoliPandong_L3	SC_JiaoliPandong_R1	SC_JiaoliPandong_R2	SC_JiaoliPandong_R3	PROSODY_JiaoliPandong	PROSODY_JiaoliPandong_L1	PROSODY_JiaoliPandong_L2	PROSODY_JiaoliPandong_L3	PROSODY_JiaoliPandong_R1	PROSODY_JiaoliPandong_R2	PROSODY_JiaoliPandong_R3	id_JiarongSouthernSandong	segment_JiarongSouthernSandong	segment_JiarongSouthernSandong_L1	segment_JiarongSouthernSandong_L2	segment_JiarongSouthernSandong_L3	segment_JiarongSouthernSandong_R1	segment_JiarongSouthernSandong_R2	segment_JiarongSouthernSandong_R3	SC_JiarongSouthernSandong	SC_JiarongSouthernSandong_L1	SC_JiarongSouthernSandong_L2	SC_JiarongSouthernSandong_L3	SC_JiarongSouthernSandong_R1	SC_JiarongSouthernSandong_R2	SC_JiarongSouthernSandong_R3	PROSODY_JiarongSouthernSandong	PROSODY_JiarongSouthernSandong_L1	PROSODY_JiarongSouthernSandong_L2	PROSODY_JiarongSouthernSandong_L3	PROSODY_JiarongSouthernSandong_R1	PROSODY_JiarongSouthernSandong_R2	PROSODY_JiarongSouthernSandong_R3	id_JiuqianSouthernSandong	segment_JiuqianSouthernSandong	segment_JiuqianSouthernSandong_L1	segment_JiuqianSouthernSandong_L2	segment_JiuqianSouthernSandong_L3	segment_JiuqianSouthernSandong_R1	segment_JiuqianSouthernSandong_R2	segment_JiuqianSouthernSandong_R3	SC_JiuqianSouthernSandong	SC_JiuqianSouthernSandong_L1	SC_JiuqianSouthernSandong_L2	SC_JiuqianSouthernSandong_L3	SC_JiuqianSouthernSandong_R1	SC_JiuqianSouthernSandong_R2	SC_JiuqianSouthernSandong_R3	PROSODY_JiuqianSouthernSandong	PROSODY_JiuqianSouthernSandong_L1	PROSODY_JiuqianSouthernSandong_L2	PROSODY_JiuqianSouthernSandong_L3	PROSODY_JiuqianSouthernSandong_R1	PROSODY_JiuqianSouthernSandong_R2	PROSODY_JiuqianSouthernSandong_R3	id_Pandong	segment_Pandong	segment_Pandong_L1	segment_Pandong_L2	segment_Pandong_L3	segment_Pandong_R1	segment_Pandong_R2	segment_Pandong_R3	SC_Pandong	SC_Pandong_L1	SC_Pandong_L2	SC_Pandong_L3	SC_Pandong_R1	SC_Pandong_R2	SC_Pandong_R3	PROSODY_Pandong	PROSODY_Pandong_L1	PROSODY_Pandong_L2	PROSODY_Pandong_L3	PROSODY_Pandong_R1	PROSODY_Pandong_R2	PROSODY_Pandong_R3	id_RenliEasternSandong	segment_RenliEasternSandong	segment_RenliEasternSandong_L1	segment_RenliEasternSandong_L2	segment_RenliEasternSandong_L3	segment_RenliEasternSandong_R1	segment_RenliEasternSandong_R2	segment_RenliEasternSandong_R3	SC_RenliEasternSandong	SC_RenliEasternSandong_L1	SC_RenliEasternSandong_L2	SC_RenliEasternSandong_L3	SC_RenliEasternSandong_R1	SC_RenliEasternSandong_R2	SC_RenliEasternSandong_R3	PROSODY_RenliEasternSandong	PROSODY_RenliEasternSandong_L1	PROSODY_RenliEasternSandong_L2	PROSODY_RenliEasternSandong_L3	PROSODY_RenliEasternSandong_R1	PROSODY_RenliEasternSandong_R2	PROSODY_RenliEasternSandong_R3	id_SanjiangEasternSandong	segment_SanjiangEasternSandong	segment_SanjiangEasternSandong_L1	segment_SanjiangEasternSandong_L2	segment_SanjiangEasternSandong_L3	segment_SanjiangEasternSandong_R1	segment_SanjiangEasternSandong_R2	segment_SanjiangEasternSandong_R3	SC_SanjiangEasternSandong	SC_SanjiangEasternSandong_L1	SC_SanjiangEasternSandong_L2	SC_SanjiangEasternSandong_L3	SC_SanjiangEasternSandong_R1	SC_SanjiangEasternSandong_R2	SC_SanjiangEasternSandong_R3	PROSODY_SanjiangEasternSandong	PROSODY_SanjiangEasternSandong_L1	PROSODY_SanjiangEasternSandong_L2	PROSODY_SanjiangEasternSandong_L3	PROSODY_SanjiangEasternSandong_R1	PROSODY_SanjiangEasternSandong_R2	PROSODY_SanjiangEasternSandong_R3	id_ShuigenCentralSandong	segment_ShuigenCentralSandong	segment_ShuigenCentralSandong_L1	segment_ShuigenCentralSandong_L2	segment_ShuigenCentralSandong_L3	segment_ShuigenCentralSandong_R1	segment_ShuigenCentralSandong_R2	segment_ShuigenCentralSandong_R3	SC_ShuigenCentralSandong	SC_ShuigenCentralSandong_L1	SC_ShuigenCentralSandong_L2	SC_ShuigenCentralSandong_L3	SC_ShuigenCentralSandong_R1	SC_ShuigenCentralSandong_R2	SC_ShuigenCentralSandong_R3	PROSODY_ShuigenCentralSandong	PROSODY_ShuigenCentralSandong_L1	PROSODY_ShuigenCentralSandong_L2	PROSODY_ShuigenCentralSandong_L3	PROSODY_ShuigenCentralSandong_R1	PROSODY_ShuigenCentralSandong_R2	PROSODY_ShuigenCentralSandong_R3	id_ShuiweiSouthernSandong	segment_ShuiweiSouthernSandong	segment_ShuiweiSouthernSandong_L1	segment_ShuiweiSouthernSandong_L2	segment_ShuiweiSouthernSandong_L3	segment_ShuiweiSouthernSandong_R1	segment_ShuiweiSouthernSandong_R2	segment_ShuiweiSouthernSandong_R3	SC_ShuiweiSouthernSandong	SC_ShuiweiSouthernSandong_L1	SC_ShuiweiSouthernSandong_L2	SC_ShuiweiSouthernSandong_L3	SC_ShuiweiSouthernSandong_R1	SC_ShuiweiSouthernSandong_R2	SC_ShuiweiSouthernSandong_R3	PROSODY_ShuiweiSouthernSandong	PROSODY_ShuiweiSouthernSandong_L1	PROSODY_ShuiweiSouthernSandong_L2	PROSODY_ShuiweiSouthernSandong_L3	PROSODY_ShuiweiSouthernSandong_R1	PROSODY_ShuiweiSouthernSandong_R2	PROSODY_ShuiweiSouthernSandong_R3	id_ShuiyaoSouthernSandong	segment_ShuiyaoSouthernSandong	segment_ShuiyaoSouthernSandong_L1	segment_ShuiyaoSouthernSandong_L2	segment_ShuiyaoSouthernSandong_L3	segment_ShuiyaoSouthernSandong_R1	segment_ShuiyaoSouthernSandong_R2	segment_ShuiyaoSouthernSandong_R3	SC_ShuiyaoSouthernSandong	SC_ShuiyaoSouthernSandong_L1	SC_ShuiyaoSouthernSandong_L2	SC_ShuiyaoSouthernSandong_L3	SC_ShuiyaoSouthernSandong_R1	SC_ShuiyaoSouthernSandong_R2	SC_ShuiyaoSouthernSandong_R3	PROSODY_ShuiyaoSouthernSandong	PROSODY_ShuiyaoSouthernSandong_L1	PROSODY_ShuiyaoSouthernSandong_L2	PROSODY_ShuiyaoSouthernSandong_L3	PROSODY_ShuiyaoSouthernSandong_R1	PROSODY_ShuiyaoSouthernSandong_R2	PROSODY_ShuiyaoSouthernSandong_R3	id_TangnianYangAn	segment_TangnianYangAn	segment_TangnianYangAn_L1	segment_TangnianYangAn_L2	segment_TangnianYangAn_L3	segment_TangnianYangAn_R1	segment_TangnianYangAn_R2	segment_TangnianYangAn_R3	SC_TangnianYangAn	SC_TangnianYangAn_L1	SC_TangnianYangAn_L2	SC_TangnianYangAn_L3	SC_TangnianYangAn_R1	SC_TangnianYangAn_R2	SC_TangnianYangAn_R3	PROSODY_TangnianYangAn	PROSODY_TangnianYangAn_L1	PROSODY_TangnianYangAn_L2	PROSODY_TangnianYangAn_L3	PROSODY_TangnianYangAn_R1	PROSODY_TangnianYangAn_R2	PROSODY_TangnianYangAn_R3	id_TangzhouWesternSandong	segment_TangzhouWesternSandong	segment_TangzhouWesternSandong_L1	segment_TangzhouWesternSandong_L2	segment_TangzhouWesternSandong_L3	segment_TangzhouWesternSandong_R1	segment_TangzhouWesternSandong_R2	segment_TangzhouWesternSandong_R3	SC_TangzhouWesternSandong	SC_TangzhouWesternSandong_L1	SC_TangzhouWesternSandong_L2	SC_TangzhouWesternSandong_L3	SC_TangzhouWesternSandong_R1	SC_TangzhouWesternSandong_R2	SC_TangzhouWesternSandong_R3	PROSODY_TangzhouWesternSandong	PROSODY_TangzhouWesternSandong_L1	PROSODY_TangzhouWesternSandong_L2	PROSODY_TangzhouWesternSandong_L3	PROSODY_TangzhouWesternSandong_R1	PROSODY_TangzhouWesternSandong_R2	PROSODY_TangzhouWesternSandong_R3	id_TingpaiWesternSandong	segment_TingpaiWesternSandong	segment_TingpaiWesternSandong_L1	segment_TingpaiWesternSandong_L2	segment_TingpaiWesternSandong_L3	segment_TingpaiWesternSandong_R1	segment_TingpaiWesternSandong_R2	segment_TingpaiWesternSandong_R3	SC_TingpaiWesternSandong	SC_TingpaiWesternSandong_L1	SC_TingpaiWesternSandong_L2	SC_TingpaiWesternSandong_L3	SC_TingpaiWesternSandong_R1	SC_TingpaiWesternSandong_R2	SC_TingpaiWesternSandong_R3	PROSODY_TingpaiWesternSandong	PROSODY_TingpaiWesternSandong_L1	PROSODY_TingpaiWesternSandong_L2	PROSODY_TingpaiWesternSandong_L3	PROSODY_TingpaiWesternSandong_R1	PROSODY_TingpaiWesternSandong_R2	PROSODY_TingpaiWesternSandong_R3	id_ZhongheCentralSandong	segment_ZhongheCentralSandong	segment_ZhongheCentralSandong_L1	segment_ZhongheCentralSandong_L2	segment_ZhongheCentralSandong_L3	segment_ZhongheCentralSandong_R1	segment_ZhongheCentralSandong_R2	segment_ZhongheCentralSandong_R3	SC_ZhongheCentralSandong	SC_ZhongheCentralSandong_L1	SC_ZhongheCentralSandong_L2	SC_ZhongheCentralSandong_L3	SC_ZhongheCentralSandong_R1	SC_ZhongheCentralSandong_R2	SC_ZhongheCentralSandong_R3	PROSODY_ZhongheCentralSandong	PROSODY_ZhongheCentralSandong_L1	PROSODY_ZhongheCentralSandong_L2	PROSODY_ZhongheCentralSandong_L3	PROSODY_ZhongheCentralSandong_R1	PROSODY_ZhongheCentralSandong_R2	PROSODY_ZhongheCentralSandong_R3
3	1.0000	1	0.3333	3663																																																																																									1032	¹	aːu	q	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1033	¹	aːu	q	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																									1034	¹	aːu	q	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1035	¹	aːu	q	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	3697																							1036	l	∅	∅	∅	aːu	¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																																																																																																																																																																																																													1037	l	∅	∅	∅	aːu	¹	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	3697																							1036	aːu	l	∅	∅	¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																																																																																																																																																																													1037	aːu	l	∅	∅	¹	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	3697																							1036	¹	aːu	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																																																																																																																																																																													1037	¹	aːu	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																		
1	0.2500	4	1.0000	3713	1038	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1039	ȶʰ	∅	∅	∅	u	ŋ	¹	T	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0	1040	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0																							1041	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1042	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0																							1043	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1044	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1045	ʔ	∅	∅	∅	ũ	-	¹	H	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0	1046	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1047	ʔ	∅	∅	∅	u	ŋ	¹	H	∅	∅	∅	Y	N	_	1	∅	∅	∅	7	4	0																							1048	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1049	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0	1050	z	∅	∅	∅	u	ŋ	¹	S	∅	∅	∅	Y	N	_	3	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	3713	1038	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1039	u	ȶʰ	∅	∅	ŋ	¹	∅	Y	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅	1040	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅																							1041	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1042	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅																							1043	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1044	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1045	ũ	ʔ	∅	∅	-	¹	∅	Y	H	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1046	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1047	u	ʔ	∅	∅	ŋ	¹	∅	Y	H	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							1048	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1049	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅	1050	u	z	∅	∅	ŋ	¹	∅	Y	S	∅	∅	N	_	∅	7	3	∅	∅	4	0	∅
3	0.7500	2	0.5000	3713	1038	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1039	ŋ	u	ȶʰ	∅	¹	∅	∅	N	Y	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅	1040	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																							1041	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1042	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																							1043	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1044	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1045	-	ũ	ʔ	∅	¹	∅	∅	_	Y	H	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1046	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1047	ŋ	u	ʔ	∅	¹	∅	∅	N	Y	H	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							1048	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1049	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅	1050	ŋ	u	z	∅	¹	∅	∅	N	Y	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	3713	1038	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1039	¹	ŋ	u	ȶʰ	∅	∅	∅	_	N	Y	T	∅	∅	∅	0	4	7	1	∅	∅	∅	1040	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅																							1041	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1042	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅																							1043	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1044	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1045	¹	-	ũ	ʔ	∅	∅	∅	_	_	Y	H	∅	∅	∅	0	0	7	1	∅	∅	∅	1046	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1047	¹	ŋ	u	ʔ	∅	∅	∅	_	N	Y	H	∅	∅	∅	0	4	7	1	∅	∅	∅																							1048	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1049	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅	1050	¹	ŋ	u	z	∅	∅	∅	_	N	Y	S	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	3765	1051	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1052	ɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1053	ɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1054	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1055	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																																																			1056	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1057	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1058	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1059	ɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1060	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1061	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1062	ˀɣ	∅	∅	∅	e	¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3765	1051	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1052	e	ɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1053	e	ɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1054	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1055	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			1056	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1057	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1058	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1059	e	ɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1060	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1061	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1062	e	ˀɣ	∅	∅	¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3765	1051	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1052	¹	e	ɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1053	¹	e	ɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1054	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1055	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			1056	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1057	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1058	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1059	¹	e	ɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1060	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1061	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1062	¹	e	ˀɣ	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	3766																							1063	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1064	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							1065	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1066	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1067	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1068	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																			1069	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													1070	ʔ	∅	∅	∅	ai	¹	∅	H	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3766																							1063	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1064	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1065	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1066	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1067	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1068	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			1069	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													1070	ai	ʔ	∅	∅	¹	∅	∅	A	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3766																							1063	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1064	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1065	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1066	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1067	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1068	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			1069	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													1070	¹	ai	ʔ	∅	∅	∅	∅	_	A	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
