COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
149-4				ɣ au ²			
152-4				ŋ a ³			
157-4				b o ³⁵			
183-4				ʔ au t ⁵			
184-4				n au k ⁵⁴			
185-4				tsʰ a m ⁴¹			
189-4				m j ɔ ʔ ³			
192-4				n o ʔ ⁵⁴			
195-4				n ɔ ³			
200-4				g ɪ n ⁴¹			
216-4				s a ŋ ⁵⁴			
218-4				l o ʔ ³			
225-4				s a ŋ k ⁵³			
235-4				j i ʔ ⁵⁴			
244-4				s ai t ⁵⁴			
253-4				m ḭ ⁴³			
270-4				m ḭ ⁴³			
278-4				m j a ŋ ³			
279-4				v o ⁴			
285-4				ʔ a̰ m ⁵			
308-4				b j i t ⁵⁴			
322-4				m ḭ ⁴³			
325-4				kʰ o ʔ ⁵⁴			
337-4				m j a̰ ²¹			
341-4				d z o ³²			
347-4				ʃ ɪ ⁵⁴			
362-4				ɣ i ³⁵			
391-4				j a p ³²			
394-4				m o ʔ ⁴³			
397-4				tʃʰ i t ⁵⁴			
443-4				m j a p ⁵⁴			
460-4				s e ʔ ⁵⁴			
463-4				ɣ i t ⁴			
464-4				j au ŋ ⁴¹			
473-4				s a m ⁵⁴			
476-4				kʰ j æu ʔ ⁴³			
481-4				tʃʰ a ²			
494-4				g u k ⁵			
496-4				ʃ a ŋ ³			
516-4				pʰ œ i t ⁵⁴			
1-5					m o ³¹		
4-5					l a ³¹		
18-5					m j i n		
19-5					n i k		
44-5					l o ʔ ³²		
50-5					ʃ i ŋ ³¹		
62-5					s a k ⁵		
70-5					p a n ³¹		
75-5					m j a ʔ ³¹		
97-5					x j a ŋ		
112-5					tsʰ ɔ ³¹		
122-5					m j o k ³²		
127-5					kʰ i ³¹		
132-5					pʰ u ʔ ³¹		
133-5					n w i ³¹		
135-5					n o ³¹		
142-5					s		
143-5					ŋ a ʔ ³¹		
149-5					ʔ u ʔ ³¹		
152-5					ŋ ə ³		
157-5					p a ³¹		
183-5					ʔ u t		
184-5					n o ʔ ³¹		
185-5					tsʰ a m ⁵³		
189-5					m j a ʔ ⁴³		
192-5					n a ³¹		
195-5					n a ³¹		
200-5					kʰ i ʔ ³¹		
216-5					s ə ŋ ⁴³		
218-5					l a k ³²		
225-5					s a ŋ		
235-5					kʰ j i ³¹		
244-5					ʃ w i ³¹		
253-5					m i ³¹		
270-5					m i ³¹		
278-5					m i ŋ		
279-5					w u ³¹		
285-5					j i ³¹		
308-5					p i ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					m j w i ŋ		
341-5					d z u ³¹		
347-5					ʃ o ʔ ³¹		
362-5					r i ³¹		
391-5					j w i ³¹		
394-5					m ɔ ʔ ³¹		
397-5					ʃ i ⁴³		
443-5					m j w i p		
460-5					ʃ a ʔ ³¹		
463-5					pʰ j u ³¹		
464-5					ʔ o ʔ ³¹		
473-5					ʃ a m ³		
476-5					kʰ ɔ ʔ ³¹		
481-5					tsʰ j ³¹		
494-5					g i ³¹		
496-5					ʃ i ŋ ³¹		
516-5					pʰ ai		
1-6						m w iː	
4-6						k j aː	
18-6						m r a ts	
19-6						n a k	
44-6						l au k	
50-6						r a ŋ	
62-6						s a ts	
70-6						p a k	
75-6						m j a k	
97-6						tsʰ a ŋ	
112-6						tsʰ aː	
122-6						m r a ts	
127-6						kʰ au ŋ	
132-6						pʰ w i k	
133-6						n w iː	
135-6						n w iː	
142-6						tsʰ eː	
143-6						h n a k	
149-6						ʔ u	
152-6						n aˀ	
157-6						p aː	
183-6						ʔ u m	
184-6						n au k	
185-6						tsʰ a m	
189-6						m j a k	
192-6						n a k	
195-6						n a	
200-6						k a m	
216-6						s a ŋ	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ j eː	
244-6						s w iː	
253-6						m iˀ	
270-6						m r iː	
278-6						m r a ŋ	
279-6						w aː	
285-6						ʔ a m	
308-6						p eː	
322-6						m r iː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						ʔ aː	
347-6						s au k	
362-6						k r w iː	
391-6						ʔ a ts	
394-6						m a k	
397-6						kʰ j a ɲ	
443-6						m j a p	
460-6						s a k	
463-6						pʰ u t	
464-6						ʔ uˀ	
473-6						s a m	
476-6						kʰ j au k	
481-6						tsʰ i	
494-6						k r w iː	
496-6						kʰ r u	
516-6						pʰ w i	
1-7							m au ³
4-7							l ə ³²
18-7							m i ³²
19-7							n i ³²
44-7							l u ʔ ³²
50-7							β w i n ³
62-7							s ɪ k ⁵⁴
70-7							b a n ³¹
75-7							m j ɔ ʔ ⁵³
97-7							tʃʰ a ŋ ⁵³
112-7							d z u ³¹
122-7							m j u ʔ ³²
127-7							kʰ w i ³¹
132-7							pʰ w i ³
133-7							n au ³
135-7							n au e ³²
142-7							d z w i ⁵³
143-7							ŋ ɔ ʔ ³
149-7							k u ʔ ³
152-7							ŋ ɔ ³²
157-7							b u ³¹
183-7							ʔ u ³
184-7							n u ʔ ³⁵
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n ɔ ⁵¹
195-7							n ɔ ³¹
200-7							g i ³¹
216-7							s ʊ n ⁵⁴
218-7							l ɔ ʔ ³
225-7							s ʊ ŋ ⁵⁴
235-7							g i ³¹
244-7							s ʊ t ⁵
253-7							m i ³¹
270-7							m i ³
278-7							m i ŋ ³²
279-7							w ɔ ³¹
285-7							ʔ i ³
308-7							b i ⁵³
322-7							m i ³¹
325-7							kʰ au ⁵²
337-7							m j a̰ ŋ ⁵³
341-7							d z a ŋ ³¹
347-7							ʃ u ʔ ⁵⁴
362-7							k ḭ ⁵³
391-7							ʔ ʊ p ³
394-7							m ɔ ʔ ⁵²
397-7							tʃʰ i ⁵³
443-7							m j w i ²¹
460-7							s a t ⁵⁴
463-7							pʰ w i ³¹
464-7							ʔ u ŋ ⁵³
473-7							s u m ⁵⁴
476-7							kʰ j u ʔ ⁵⁴
481-7							d z ɔ ³¹
494-7							g ɔ ³
496-7							β w i ŋ ⁵³
516-7							pʰ ə ³
