COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
60		w i j e m u		j i m o p			v i j e m o p	j e m o b		
61		k o m e m								k o m e m
62			k i m a r i			k i m a r i			i m a r i ʔ	
65	i w		a h i h i	i w	i w i s i	a w i	i w	i w	i w i	i w ʔ
66	k a r a k a w	k r a k a o n		k a r a k a w	k a r a k a w		k a r a k a w	k r a k a w	k a r a k a w	
68		e m e t e			e m e t e ʔ					m e t e ʔ
71			o m i	u m i	o m i		u m i		o m i	m i
74	p a n a	p a n a		p a n a	p a n a	p a n e	p a n a	p a n a	p a n a	p a n a
75	u p e j i	o p i ã		u p e j e	i p i j a m				i p i j a m	
79	t a n			t a n	t a j i n a n				t a i n	t a j i
83					s i k i n a n					k a tʃ i m a
84	p i w a n	p i w a n		p i w a n	p i w a n		p i w a j			p i w a ɲ
85			t o h o t			t a h u n e				
87		i w i p							i w i j i p	
89			w i w i t i			w i ʃ i t i				
91	m o k o n			m o k o n	m o k o r i k o n			m u k o n	m o k o n	m a k o n
92		k u r u p i					t u k u r i p a			
93		t u p a r e s i	p a r i tʃ e	t o p a n	t o p o r i s i	t u p a r i tʃ i	t u p a r a	t u p a r i s i	t u p a r i ʃ i ʔ	t a p a r i tʃ i ʔ
94		i k e k r e n		u k u n	y k e r e s i				i k e r e m	k w e r e tʃ i ʔ
95		w i t	a w e i tʃ e	w y k	w i k i s i	a w i	w i	w i k i s i	w i k i	k i tʃ i ʔ
96	a t	r a s i	t a r i tʃ e	a t	a r a n	a t a t	a t a ʃ i	a r a s i	a r a j	a r a tʃ i ʔ
97	m a p u m	a h o m i		m a p o m	m a f o m a s i	m o m i k u m	t aː h o n		w a h u m a j n	h o m a ɲ
99	a r i	r e j e n	t i r a n t i a	a r i ʒ̟ a	a r i k o n	a t e r a n t a	a z e r o n	e r e j e n	a r i k o n	a r a j e ɲ
100			p i tʃ i		p i t i k o n					p i tʃ i n a ɲ
101	t a t a w			t a t a w					t a t a w i	
104	k i p u n			k i p u n	k e f e r e s i				k a h i r e	k a h w e r e ɲ
105			s o k o tʃ e t i tʃ e			tʃ i p i tʃ i				
106	t u n a	t i n j i	tʃ u m i tʃ e	t u n e ɲ	t y n e s i	tʃ u m i tʃ i	t u n i		t i n i ʃ i ʔ	t e n e n e tʃ i ʔ
107		j u h e n e s i						y v e n e s i		
109	u p e k		p a i tʃ e	u p w i k	i p i j i s i	u p a tʃ i	u p u j e ʃ i	y p i r i s i	i p i j i ʃ i ʔ	
112		t r a i s i	t a t i a t a tʃ e		t r a j i s i	t a i t a t a tʃ i		t r a i s i	t a r a j i ʃ i ʔ	t a r a j i tʃ i ʔ
113	t e n e t e t			t e n e t e t			t e t e t e			
114	t o k	t e k i s i	k u tʃ i	t o k	t o k i s i	t u k u tʃ i	t o k	t u k e s i	t o k i ʃ i ʔ	t o k o tʃ i ʔ
115	u r	j o l i s i	t u r u tʃ e	u ʒ̟	y r y s i	u t u r u tʃ i	u j	j u r e s i	i r i ʃ i ʔ	w e r e tʃ i ʔ
116		t u p a k a s i		t o p a k	t o p a k a s i	t u p a k a tʃ i		t u p a k a s i	t o p a k a ʃ i ʔ	t o p a k
119		i t i s i	i j a d i tʃ e	j a t	i j i t i s i	j a t i tʃ i	j a t i ʃ i	j e t i s i	i j i t i ʃ i ʔ	tʃ i tʃ i ʔ
120					t e p e k e j e s i	t a p u i t a k a tʃ i				p e t e h w e t
121	k a p a j a k	k a p i a k a s i	k a p i k a k a tʃ e	k a p a j a k			k a p i a k i ʃ i ʔ	k a p i a k a s i	k a p i j a k a ʃ i ʔ	k a p i j a tʃ i ʔ
122		p i s i k i n i s i			s y k y n e s i		p e s o r o		p i k i n a ʃ i ʔ	tʃ i k i n a tʃ i ʔ
123	t u p i			t u p i						
125		k a t i m a s i	k a i m a tʃ e			k a i m a tʃ i	k a z i m a	k a t i m a s i	k a t i m a ʃ i ʔ	k a tʃ i m a tʃ i ʔ
126					p a s o m a s i					p i tʃ i j a tʃ i ʔ
127	tʃ i n a k			tʃ i n a k		tʃ i k i tʃ i	ʃ i k i n i ʃ i			
128	p o k	e k i s i	k o h o tʃ i	p o k	f o k i s i	u k u tʃ i	h o k		h o k i ʃ i ʔ	k o k o tʃ i ʔ
129					m a k a r a m a s i				w a r a k a r a m a ʃ i ʔ	k a r a m a tʃ i ʔ
131	t o k o z i m	t o k e t e k i l i p a s i	t u k a i v a tʃ e	t u k u ʒ̟ i m		t u k a i m a tʃ i	t u k a z i m			
132			u m a j o	u m		u m i tʃ i	u m u			m i tʃ i ʔ
133	t i p a n	t i p r a s i	tʃ e p a r a j u	t i p a n	t i p r a s i	i tʃ o p a r a tʃ i	t i p a r a	t i p r a s i	t i p a r a ʃ i ʔ	t a p a r a tʃ i ʔ
134	n i p a t		i p a t i	n i p a t	n a p a t i n a n	h i p a tʃ i			n i p a t	t a p a tʃ i
135		t o k o t e p a s i	k i m o tʃ e	t i m	k i m i	t e k e m a tʃ e	t o s i p a		k i m i j e k i n	
137	tʃ a k a w			tʃ a k a w						
139	k i r i m o n ʔ	m e n e s i	w a e m e m i tʃ e	m u k u r i	m o n o s i	a m u n i tʃ i				m o n o tʃ i ʔ
142	p a t a m	u p r a m a s i		p a t a m	o p a r a m a s i		p a t a m a		u p a r a m a ʃ i ʔ	p a r a m a tʃ i ʔ
143			a i k e ɲ e m i tʃ e			h u k i m i n i tʃ i				k a n e m i tʃ i ʔ
144	a t a w	a r a w a s i	t o t o j a tʃ e	a t a w	a r a w a s i	o t o w a tʃ i	w u r i t i m	e r a w a s i	a w a r a ʃ i ʔ	w a r a tʃ i ʔ
145	k a t a t			k a t a t	k a r a t i s i		k a t a s a n	k a r a t i s i	k a r a t i ʃ i ʔ	k a r a tʃ i tʃ i ʔ
146		i k i m a s i	k e m a t a k a m a	k i m a	i k i m a s i		i k i m a			k i m a tʃ i ʔ
147	t o k u	t e m i s i	s i m i tʃ e	t u k u	t i m i s i	s i m i tʃ i	t i m u		t i m i ʃ i ʔ	tʃ i m i tʃ i ʔ
148	tʃ a w a n	t r a w a n a s i		s a w a n	t r a w r i s i		t r a w a n a		t a r a w a n e ʃ i ʔ	t a r a w a n a tʃ i ʔ
149	t o k		k o t	t o k	t o k		t u k	t o k	t u k a	t o k
150	k a w ʔ	k a w	k a w	k a w	k a w	k a w	k a w	k a w	k a w	k a w
151	k i w ʔ			k i w	k i w		k i w		k i w	k i w
153	tʃ a k			tʃ a k	i t a k				ʃ a k	tʃ a k
154	w e ʔ	w e		w e	y w e ʔ				w e	w e ʔ
155				a w i	w o r a m				u r a m	w e r e m e
156	z a k			ʒ̟ a k						
157	t a s a m			t a s a m	t a r i m				t r a h u m	t a t a m ʔ
160	k i r i k		t i r i g	k i r i k	k i r i k	k i r i k	k r i d		k i r i k	k e r e k
161	r a p a t			a r a p a t	w o r a p a t				w a r a p a t	
162	i n i n ʔ	i n j i n		i j i n	i j i n		e j i d n		i n i n	j i n ʔ
163	u p i n	u p e j a m ʔ		u p e n	y p e n		u p o ɲ	y p e n	i p e n	p i ʔ
166	i m i ʔ	i m i		i m i	i m i ʔ		i m i		i m i	m i ʔ
167	p a ʔ	p a		p a	p a ʔ		p a	t u p a b	p a	p a ʔ
168			t i o a k k o			t u a k u n				
169					t a m a n a ʔ					m a n a ʔ
171				a r a m i					a ʃ e r e m i	
174	p u r u			p u r u	f r i ʔ				h i r i	h y r y
177				t o n	t o ʔ			t u p a n	t o	t o ʔ
178	p a p				p a k		p a k			
179	t a ʔ	t a		t a	t a		t a		t a k a t	t a
180	w a k			w o k	w a k					w a k
181					p i t	p i tʃ i r a m			p i t	p i t
182	t u k				t i k i				k i t	t i k i ʔ
184					j y				j i	
187				k a w a k		k a w a				
189					t a k i				t a k i	t a k i ʔ
191	z e			ʒ̟ e						
192	t o t	t e t		t u t	t y t				t i t	tʃ y t
193					m a k i		m a k i ʔ			m a k i ʔ
194	i w a n			i w a n					i w a n	
197	t i t i m ʔ	t r e m			t i m		w u r i t i m i		t a r i m	t e r e m ʔ
198			tʃ e k o m		t o k o ʔ					t o k o ʔ
199		t a		ʒ̟ a k				t a k		t a k
201	p e			p w e	p e	p e p e	p i		p e	p e ʔ
202	t a k			t a k i		t e k i p e p e				t e k i ʔ
204			s e d							tʃ a t
205	i p a n			i p a n	i p a n		i p a d		i p a n	p a n ʔ
207	m i ʔ		m e	m i	m i ʔ	m i	m i ʔ		m i n	m i ʔ
208		r o k o n			w i r i k o m				i r o k o n	
210	tʃ a w			tʃ a w					ʃ a w a	
211	k o			k o	k o k					k ø k
212	j o k				j y k				j e k	j ø k
214					s i n				ʃ i n	tʃ i n
215	p i n			p w i n						
216				p a w	p a w				p a w	p a w ʔ
217	p i p			p i p						
218			t u m i			t i m i				t o m i ʔ
222	j a		j a j a r a	j a						
223					k o m				k u m	k o m
225	w o			w o						
227	m a p i t o ʔ		p a p u i t i o	m a p w i t o		w a p u i t o	a p i t o		w a p i r u	
229		k o m e m						k u m e n		
231	p a n a w o ʔ	p a n a u	p n a t o	p a n a w o ʔ		p a n a t o	p a n a o	p a n a o ʔ	p a n a w o ʔ	p a n a w o ʔ
232	p i	u p i u	p i l ʔ a h u	p i p i j o		w i p i j a o	p i p i j o	u p i j o	u p i j u ʔ	p i j o ʔ
234	k o m	k o	a k o	k o m	k o m	a k u m	k o m	k o m	k o m	k o m
235		s o i		tʃ u w e	s o w i ʔ			s u i	ʃ u w i ʔ	tʃ o w i ʔ
236	p i k u n	p a k e n	p i k u i	p i k u n	p e k y n	p e k u n	p i k u n	p a k y n	p e k i n	p a k y n
237		n a m a j e k u n		m i m a ʒ̟	n a m a j i ʔ		m i j m a j		n i m a j i ʔ	n a m a j i
238			m a t e			u m a t i				
239	n a m a k a n	m a n a k a n	e m a k a n	n a m a k a n	n a m a k a n	j a m a k a n		m a n a k a	n a m a k a n	m a k a n ʔ
240	t i m a k		tʃ e m a	t i m a k		tʃ i m a k	t i m a k			
241	a w i n	a w i	a w e n	a w i n	a w i n	a w i n	a w i n	a w i n	a w i n	n a n a w i n
242					p a f o t i ʔ		p a h u z i		p a h o t i ʔ	h o t o w a
243		k a h o						k a k o		
244	p u j a n i			p u j a n i						
246	i w i ʔ	i w i		i w i			i w i ʔ	i w i	i w i	
249	i tʃ e	i s e	i s e	i tʃ e	i s e	i s e	i ʃ e ʔ	i s e	i ʃ e ʔ	tʃ e
250		b u r e t e		r u p i ts i k o n	m o r o t i p a k o n		m u r oː t o n	m u r u p a t e k o n		t o p a k o n
251	w a n a			w a n a	w a n a ʔ		w a n a		w a n a ʔ	w a n a
252	m e m			m e m	m e m		m ë b n			
253									p a k a ɲ i k o n	p a k a ʔ
254		t e m ʔ						t y m		
255			t i o p a tʃ e n e			t u p a tʃ i n i				
258			a tʃ i w i			i t u w i				
259	t o w a ʔ	t o a		t o w a	t o w a ʔ		t u a g	t u a	t o w a	t o w o ʔ
260			t i h o t i			t a h u t i				
261					m e s e m		m o r e m			m i tʃ e m
263		s a g a j						s k a i d		
264			j u i t a m a k e			w i t a m				
265	t o m			t o m	t o m					t o m
266	i s i m	e t i m ʔ	p a i t i n	i s i m	i t i m	p a i t i n	i j s i b m		i t i m	tʃ i m
267		t o a			t o w a	t u w a	t o a		t o w a	t o w a
269	t i p a t			t i j i p a t			a n a p a t			
270	k a w a z i ʔ			k a w a ʒ̟ i	k a w a t i ʔ				k a w a t i ʔ	k a w a tʃ i ʔ
271	tʃ i w ʔ			tʃ i w	s u r i m i		s i u n i	s i v		tʃ i w
273					s o k o r i		t u k u r u d n			tʃ o k o r i
275					f o r o n				m a r a h o r o n	h o r o n
277			t a r a k o n			i t a r a k u n				
279					a w i					a w i ʔ
280		a s a p	n a v i s a j a		i s a p	n a w a s a		w a s a b		
281	n a m i ʔ								i j a	
284				w i t	w i t i		v i t i	y v y t y	u w a w	w i tʃ i
285	i r a w i n			i r a w i n	i r a w i n		i r e a w i d n		i r a w i n	i r a w i n
