ID	DOCULECT	TOKENS	ALIGNMENT	COGID
263	Ben_Tey	ɲ a r̃ i	ɲ a r̃ i	684
264	Bunoge	ɲ aː ŋ i	ɲ aː ŋ i	684
265	Nanga	ɲ aː r̃ i	ɲ aː r̃ i	684
266	Jamsay	b ɔ r̃ ɔ	b ɔ r̃ ɔ	685
267	Perge_Tegu	s ɔ r̃ ɔ	s ɔ r̃ ɔ	685
268	Tebul_Ure	b o n	b o n -	685
269	Tommo_So	b o o	b o - o	685
270	Toro_Tegu	s o r̃ u	s o r̃ u	685
271	Yorno_So	b oː n ɔ	b oː n ɔ	685
272	Najamba	j a n d i	j a n d i	687
273	Tiranige_Diga	j aː n d o	j aː n d o	687
274	Yanda_Dom	j a n d u	j a n d u	687
275	Bankan_Tey	m	m -	701
276	Ben_Tey	m	m -	701
277	Bunoge	m ɛ	m ɛ	701
278	Bankan_Tey	z a r a	z a r a	742
279	Ben_Tey	dʒ a r a	dʒ a r a	742
280	Nanga	dʒ a r a	dʒ a r a	742
281	Yanda_Dom	z aː	z aː - -	742
282	Bunoge	j a b e	j a b e	743
283	Penange	j a j e	j a j e	743
284	Tiranige_Diga	j a j o	j a j o	743
285	Jamsay	l ɔ w ɔ	l ɔ w ɔ	744
286	Perge_Tegu	l a w a	l a w a	744
287	Tebul_Ure	l a b a	l a b a	744
288	Togo_Kan	l ɔ w ɔ	l ɔ w ɔ	744
289	Tommo_So	n a b a	n a b a	744
290	Yorno_So	l a b a	l a b a	744
291	Perge_Tegu	w o s o	w o s o	768
292	Yorno_So	w o dʒ o	w o dʒ o	768
293	Bankan_Tey	m	m	785
294	Ben_Tey	m	m	785
295	Ben_Tey	n i	n i	786
296	Jamsay	n i	n i	786
297	Perge_Tegu	n i	n i	786
298	Ben_Tey	n i w̃ ɛ	n i w̃ ɛ	787
299	Jamsay	n i w̃ e	n i w̃ e	787
300	Perge_Tegu	n i w̃ e	n i w̃ e	787
301	Toro_Tegu	n i w̃ a	n i w̃ a	787
302	Bankan_Tey	k e n d e	k e n d e	827
303	Nanga	k eː n d e	k eː n d e	827
304	Bankan_Tey	j	j -	828
305	Penange	j e	j e	828
306	Ben_Tey	tʃ e l eː	tʃ e l eː	829
307	Perge_Tegu	k e l e	k e l e	829
308	Jamsay	m o	m o	832
309	Mombo	m o	m o	832
310	Mombo	t e g a	t e g a	833
311	Tommo_So	t u g u	t u g u	833
312	Bunoge	b ɛ m b ɔ	b ɛ m b ɔ	853
313	Tiranige_Diga	b e m b e	b e m b e	853
314	Tommo_So	g e ɲː u	g e ɲː u	858
315	Yanda_Dom	dʒ e ɲ u	dʒ e ɲ u	858
316	Bankan_Tey	ɛ z ɛ	ɛ z ɛ	870
317	Toro_Tegu	ɛ̃ s a	ɛ̃ s a	870
318	Bankan_Tey	m	m	871
319	Ben_Tey	m	m	871
320	Bunoge	s iː dʒ a	s iː dʒ a	873
321	Mombo	s i dʒ a	s i dʒ a	873
322	Tiranige_Diga	s i dʒ a	s i dʒ a	873
323	Najamba	k o k o	k o k o	874
324	Togo_Kan	k o g o	k o g o	874
325	Penange	k oː	k oː	891
326	Toro_Tegu	k u	k u	891
327	Yanda_Dom	k o	k o	891
328	Tommo_So	p a t r ɔ	p a t r ɔ	892
329	Yanda_Dom	b a d u	b a d - u	892
330	Bankan_Tey	j i	j i	909
331	Ben_Tey	j i	j i	909
332	Nanga	j iː	j iː	909
333	Bankan_Tey	m	m	910
334	Ben_Tey	m	m	910
335	Bunoge	b e	b e	911
336	Tiranige_Diga	b eː	b eː	911
337	Mombo	w eː	w eː	913
338	Penange	w eː	w eː	913
339	Perge_Tegu	ĩː	ĩː	915
340	Togo_Kan	ĩ	ĩ	915
341	Tommo_So	iː	iː	915
342	Yorno_So	iː	iː	915
343	Bankan_Tey	ɔ m b ɔ	ɔ m b ɔ	928
344	Ben_Tey	o m b o	o m b o	928
345	Nanga	ɔː m b ɔ	ɔː m b ɔ	928
346	Bankan_Tey	j	j	929
347	Ben_Tey	j	j	929
348	Tommo_So	b ɛː	b ɛː - -	936
349	Yanda_Dom	b i j a	b i j a	936
350	Yorno_So	b i	b i - -	936
351	Ben_Tey	j a r	j a r	951
352	Nanga	j a r	j a r	951
353	Perge_Tegu	j a r	j a r	951
354	Mombo	a l e	a l e	954
355	Penange	a l e	a l e	954
356	Perge_Tegu	k uː	k uː	958
357	Togo_Kan	g ɔ	g ɔ	958
358	Tebul_Ure	a r̃ a	- a r̃ a	959
359	Yanda_Dom	b a r a	b a r a	959
360	Tommo_So	m ɔ	m ɔ	963
361	Yorno_So	m ɔ	m ɔ	963
362	Mombo	k e l o	k e l o	980
363	Togo_Kan	k e l u	k e l u	980
364	Najamba	j e g e	j e g e	981
365	Tommo_So	j e g e	j e g e	981
366	Najamba	l e	l e	982
367	Tommo_So	l u	l u	982
368	Bankan_Tey	w ɔ	w ɔ	998
369	Najamba	w e	w e	998
370	Tebul_Ure	w ɔː	w ɔː	998
371	Yanda_Dom	w o	w o	998
372	Yorno_So	w ɛ	w ɛ	998
373	Bunoge	g e	g e	1001
374	Mombo	g e	g e	1001
375	Tiranige_Diga	g o	g o	1001
376	Jamsay	r ɛ	r ɛ	1002
377	Togo_Kan	r ɛ	r ɛ	1002
378	Tommo_So	l ɛ	l ɛ	1002
379	Toro_Tegu	r u	r u	1002
380	Yorno_So	l ɛ	l ɛ	1002
381	Bankan_Tey	b i r i	b i r i	1022
382	Ben_Tey	p i n i	p i n i	1022
383	Jamsay	p i l i	p i l i	1022
384	Perge_Tegu	p i l i	p i l i	1022
385	Toro_Tegu	b i r i	b i r i	1022
386	Bankan_Tey	j e	j e	1023
387	Najamba	j ɛ	j ɛ	1023
388	Tiranige_Diga	j o	j o	1023
389	Tommo_So	j e	j e	1023
390	Toro_Tegu	j	j -	1023
391	Bunoge	l e	l e - -	1026
392	Penange	l e	l e - -	1026
393	Togo_Kan	r i	r i - -	1026
394	Tommo_So	l i	l i - -	1026
395	Yorno_So	l i m ɔ	l i m ɔ	1026
396	Jamsay	w e	w e	1027
397	Perge_Tegu	w e	w e	1027
398	Najamba	m a m i l i	m a m i l i	1029
399	Tebul_Ure	m iː l iː	m - - iː l iː	1029
400	Togo_Kan	k i g i	k i g i	1033
401	Tommo_So	k i g i	k i g i	1033
402	Yorno_So	k i g i	k i g i	1033
403	Bunoge	k ɔː n d e	k ɔː n d e	1053
404	Mombo	k ɔː n d i	k ɔː n d i	1053
405	Penange	k ɔː n d e	k ɔː n d e	1053
406	Tiranige_Diga	k ɔː n i	k ɔː n i	1057
407	Togo_Kan	k ɔ n u	k ɔ n u	1057
408	Tommo_So	k ɛ ɲː ɛ	k ɛ ɲː ɛ	1057
409	Yanda_Dom	tʃ e ɲ e	tʃ e ɲ e	1057
410	Bankan_Tey	l u w o	l u w o	1071
411	Nanga	l u g o	l u g o	1071
412	Mombo	n o g e	n o g e -	1074
413	Najamba	n i g i l	n i g i l	1074
414	Penange	n u g u	n u g u -	1074
415	Tiranige_Diga	n u g o	n u g o -	1074
416	Tommo_So	n i g e	n i g e -	1074
417	Bankan_Tey	j ɔ	- - j ɔ	1108
418	Ben_Tey	j ɔ	- - j ɔ	1108
419	Nanga	k o j o	k o j o	1108
420	Perge_Tegu	k o j o	k o j o	1108
421	Toro_Tegu	j i	- - j i	1108
422	Yanda_Dom	j ɛ	- - j ɛ	1108
423	Bunoge	p eː	p eː - -	1109
424	Tommo_So	p i j e	p i j e	1109
425	Yorno_So	p iː	p iː - -	1109
426	Mombo	w ɛː	w ɛː	1111
427	Penange	wː ɛː	wː ɛː	1111
428	Bankan_Tey	e r e	e r - - e	1124
429	Ben_Tey	i r e	i r - - e	1124
430	Mombo	e l e	e l - - e	1124
431	Penange	e l e l e	e l e l e	1124
432	Tebul_Ure	eː l eː	eː l - - eː	1124
433	Tiranige_Diga	e l e	e l - - e	1124
434	Ben_Tey	n iː	n iː	1126
435	Jamsay	n iː	n iː	1126
436	Nanga	n iː	n iː	1126
437	Perge_Tegu	n iː	n iː	1126
438	Jamsay	o m n o	o m n o	1129
439	Perge_Tegu	o m d o	o m d o	1129
440	Mombo	e l	e l	1130
441	Yanda_Dom	e l	e l	1130
442	Tommo_So	w oː b u	w oː b u	1137
443	Yorno_So	w o b u	w o b u	1137
444	Jamsay	n u w̃ o	n u w̃ o	1153
445	Perge_Tegu	n u w̃ o	n u w̃ o	1153
446	Tommo_So	j i m ɛ	j i m ɛ	1156
447	Yorno_So	j i w̃ ɛ	j i w̃ ɛ	1156
448	Bankan_Tey	g a z i	g a z i	1169
449	Toro_Tegu	g a s u	g a s u	1169
450	Bunoge	g ɔ dʒ ɛ	g ɔ - dʒ ɛ	1170
451	Mombo	g a n dʒ e	g a n dʒ e	1170
452	Nanga	g a n dʒ i	g a n dʒ i	1170
453	Penange	g a dʒ e	g a - dʒ e	1170
454	Perge_Tegu	g a n dʒ a	g a n dʒ a	1170
455	Jamsay	dʒ ãː	dʒ ãː	1171
456	Togo_Kan	dʒ aː	dʒ aː	1171
457	Najamba	g u l	g u l -	1172
458	Tebul_Ure	g u l o	g u l o	1172
459	Tiranige_Diga	k ɔ l ɔ	k ɔ l ɔ	1172
460	Tommo_So	g u l o	g u l o	1172
461	Yorno_So	g u l o	g u l o	1172
462	Bankan_Tey	ɔː r ɔ	- ɔː r ɔ	1184
463	Ben_Tey	ɔː r ɔ	- ɔː r ɔ	1184
464	Tebul_Ure	d ɔ r ɔ	d ɔ r ɔ	1184
465	Bankan_Tey	n	n	1185
466	Najamba	n	n	1185
467	Bunoge	ʔ u r u	ʔ u r u	1187
468	Mombo	u r u	- u r u	1187
469	Penange	u r u	- u r u	1187
470	Tiranige_Diga	u r u	- u r u	1187
471	Togo_Kan	n u r̃ u	n u r̃ u	1187
472	Tommo_So	dʒ i m	dʒ i m	1192
473	Yanda_Dom	tʃ i ŋ	tʃ i ŋ	1192
474	Yorno_So	dʒ i m	dʒ i m	1192
475	Bankan_Tey	k e r i	k e r i	1204
476	Ben_Tey	k e r i	k e r i	1204
477	Nanga	k e r i	k e r i	1204
478	Tebul_Ure	g e r iː	g e r iː	1204
479	Bankan_Tey	j e	j e	1205
480	Ben_Tey	j e	j e	1205
481	Najamba	j	j -	1205
482	Nanga	j e	j e	1205
483	Tiranige_Diga	j o	j o	1205
484	Bunoge	g a m b a	g a m b a	1206
485	Tommo_So	k a b i	k a - b i	1206
486	Yanda_Dom	g a m b u	g a m b u	1206
487	Bunoge	g e	g e	1207
488	Mombo	g e	g e	1207
489	Penange	g e	g e	1207
490	Jamsay	g a m a	g a m a	1208
491	Perge_Tegu	g a m	g a m -	1208
492	Togo_Kan	g a m i	g a m i	1208
493	Yorno_So	g a m a	g a m a	1208
494	Jamsay	r̃ a	r̃ a	1209
495	Yorno_So	l a	l a	1209
496	Tommo_So	l ɛ	l ɛ	1216
497	Yanda_Dom	l ɛ	l ɛ	1216
498	Bankan_Tey	n̩ dʒ e r u	n̩ dʒ e r u	1235
499	Nanga	n ɛ r̃ i	n - ɛ r̃ i	1235
500	Bankan_Tey	m	m	1236
501	Ben_Tey	m	m	1236
502	Ben_Tey	i n dʒ ɛ	- i n dʒ ɛ	1237
503	Bunoge	ʔ i n dʒ ɛ	ʔ i n dʒ ɛ	1237
504	Mombo	i n dʒ ɛ	- i n dʒ ɛ	1237
505	Tebul_Ure	i n dʒ ɛː	- i n dʒ ɛː	1237
506	Tiranige_Diga	iː n dʒ ɛ	- iː n dʒ ɛ	1237
507	Yanda_Dom	i n dʒ ɛ	- i n dʒ ɛ	1237
508	Jamsay	i dʒ u	i dʒ u	1238
509	Perge_Tegu	i ʃ u	i ʃ u	1238
510	Togo_Kan	i s i	i s i	1238
511	Tommo_So	i s e	i s e	1238
512	Yorno_So	i dʒ u	i dʒ u	1238
513	Najamba	ŋ̍ gʷ ɛː	ŋ̍ gʷ ɛː	1239
514	Penange	ŋ k ɛ	ŋ k ɛ	1239
515	Bankan_Tey	m	m	1255
516	Ben_Tey	m	m	1255
517	Bunoge	k o l o m u	k o l o m u	1257
518	Mombo	k ɔ n j ɔ	k ɔ n - j ɔ	1257
519	Penange	k o l o	k o l - - o	1257
520	Tiranige_Diga	k ɔ l ɔ ŋ ɔ	k ɔ l ɔ ŋ ɔ	1257
521	Bankan_Tey	t ãː	t ãː	1275
522	Ben_Tey	t ãː	t ãː	1275
523	Bunoge	t a	t a	1275
524	Tommo_So	t aː	t aː	1275
525	Yorno_So	t ãː	t ãː	1275
526	Jamsay	tʃ ɛ w ɛ	tʃ ɛ w ɛ	1276
527	Togo_Kan	k ɛ w ɛ	k ɛ w ɛ	1276
528	Bankan_Tey	t u r u s u	t u r u s u	1292
529	Toro_Tegu	t u s u	t u - - s u	1292
530	Bankan_Tey	m	m	1293
531	Toro_Tegu	m	m	1293
532	Ben_Tey	g ɔ̃ː m	g ɔ̃ː m -	1294
533	Togo_Kan	g u m o	g u m o	1294
534	Bunoge	s aː m b a	s aː m b a	1297
535	Nanga	dʒ aː m b a	dʒ aː m b a	1297
536	Jamsay	l e m	l e m -	1337
537	Togo_Kan	l e w e	l e w e	1337
538	Bankan_Tey	k ɔ	- k - - ɔ	1373
539	Ben_Tey	k u	- k - - u	1373
540	Najamba	ŋ g o	ŋ g - - o	1373
541	Toro_Tegu	k u s o	- k u s o	1373
542	Bankan_Tey	j	j	1375
543	Ben_Tey	j	j	1375
544	Bunoge	k u l ɛ ŋ	k u l ɛ ŋ	1376
545	Najamba	k u l ɛ	k u l ɛ -	1376
546	Bunoge	k u l ɛ	k u l ɛ	1377
547	Najamba	k u l ɛ	k u l ɛ	1377
548	Mombo	k u n d a l e	k u n d a l e	1378
549	Penange	k u n d a l e	k u n d a l e	1378
550	Najamba	kʷ ɛ	kʷ ɛ	1417
551	Nanga	k ɔː	k ɔː	1417
552	Yorno_So	k aː	k aː	1417
553	Bunoge	p o l e	p o l e	1433
554	Mombo	p o l e	p o l e	1433
555	Penange	p o l e	p o l e	1433
556	Tiranige_Diga	p o l	p o l -	1433
557	Bunoge	ŋ g e	ŋ g e	1434
558	Najamba	ŋ g o	ŋ g o	1434
559	Tiranige_Diga	ŋ g e	ŋ g e	1434
560	Bankan_Tey	j	j	1453
561	Ben_Tey	j	j	1453
562	Bunoge	s eː l e w̃	s eː l e w̃	1454
