COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
117					kʰ a r i		kʰ a r i	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1040	pʰ u i b u			pʰ o i b u				
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
872	pʰ u ŋ k a			pʰ u ŋ k a				
134	dʒ a p							dʒ a p
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
463	t o			t o				
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
854	p a i pʰ u			p a i p u				p e p u
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2110	a l o				a l o	ʔ a l o		
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
238	kʰ a l u			kʰ a l u				kʰ a l u
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2203					a kʰ ə n		n a kʰ ə n	
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
562	s a ŋ k a			s a ŋ k a				
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2173		b i n tʃ u		b i n tʃʰ a m				
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1577			ɾ i				ɾ i	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
388	g u w a			g o w a				
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1169	o t p a			o t p a				
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
1575	ɾ i j a m a			ɾ i j a m a				
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
1807			tʃʰ i n l a			tʃʰ i n l a		
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
582	p u r tʃ i			p u r tʃ i				
1585			l a m	l a m			l a m	
2083			z a m b o		z a m b o			
908	l j a k p u			l e k p u				j a k p u
1627	d̪ u l u l a			d o l u				
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2323						kʰ o d̪ i l o		kʰ o l o
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
962	s e m				s e m			s e m
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
445	n a ɾ i k o l							n a ɾ i k o l
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
517	t i ŋ p u			t i ŋ p u				
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
2350					tʃ o kʰ ə n			tʃʰ o l a n
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2063		tʰ a kʰ u				tʰ a kʰ u		
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
2296				tʰ o g tʃʰ a m				t o k p a n
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
210	g o i	g o i	g o i	g o i	g o i			g o i
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
856			k j a k p a				k j a k p a	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
2404	pʰ a l o		pʰ a w o					pʰ a l o
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1809					tʃ i kʰ e n		tʃ i kʰ e n	
590	n a			n a				n a
1088	j o n			j o n				j o n
2554		d̪ u ɾ i				d̪ u ɾ i		
1161	a m	a m	a m		a m	a m	a m	a m
2624	d̪ u n ts i				d u n tʃ i			
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
266	j i			j i				
1264				z o ɾ				z o ɾ
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2053		u n tʃ u		ŭ n tʃʰ a m				
2277			ŋ j e w o			ŋ j e w o		
2608					j a m l o k		j a m l o k	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
202					t o ŋ t e			t o ŋ t e
1798					dʒ o ŋ		dʒ o ŋ	
66			z a m i ŋ			z a m i n		z a m i n z i m b u
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
1014			g e s t̪ u j a			g e s t̪ u r		
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1379	s i	s i	s i	s i	s i	s i		s i
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
2149					n u p kʰ ə n		n u p kʰ ə n	
153	l i ʃ i ŋ			l i ʃ i ŋ				
373	k o b i	k o b i				k o b i		
1133		j u		j u	j u	j u	j u	
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
2422	j a k p o		j a k p o					
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
2		a ʃ i			a ʃ i		a ʃ i	
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
2219		ʃ e ʃ u				ʃ e ʃ u		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1770		tʃ j a ŋ			o tʃ a n			
728	tʰ a ŋ p u							tʰ a ŋ p u
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
310	a l e j a k			a l a k				a l j a k
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
637			a u	a u	a u	a w u	a u	a u
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
74				n a n	n a n			
635	a t a			a t a				
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
1672	l e m a			l e m a				
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
989	tʃʰ a b u l a			tʃʰ a b u				
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2055					u kʰ e n		u kʰ e n	
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
2646		h a ŋ j a				h a ŋ j a		
1118		tʃʰ u i						tʰ u l i
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1760	s a h̥	s a h̥	s a	s a				
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2312		g o tʃ u				g o tʃ u		
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
454			kʰ u r l a	k u r b a n		kʰ u r l a		
483	w a	w a	w a		w a	w a	w a	w a
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
