COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
448-1	ʔ ə d ə m ə ə ə ə																		
449-1	ʔ a a ə ə a																		
491-1	ʔ ɨ n g ə t																		
596-1	n ə a a																		
4-1	ʔ a ə t ə a a																		
8-1	ʔ ə g ə ɨ ə a a																		
106-1	ʔ ə s a																		
290-1	ʔ ə g ə s ə																		
489-1	ʔ a ə ə ə ə ə																		
602-1	ʔ ɨ n																		
2-1	ʔ ə ə ə																		
3-1	ʔ ɨ s a r a																		
213-1	ʔ a r ə s																		
486-1	n ə ə ə																		
647-1	ʔ ə ɨ ə a																		
10-1	ʔ ɨ n a a r																		
110-1	ʔ a a ə a																		
152-1	ʔ a s a																		
211-1	ʔ ə s ə																		
328-1	s ə t ə ə																		
333-1	ʔ ɨ s ɨ r																		
334-1	ʔ a ə b ə s a																		
410-1	j a a ə a a																		
540-1	ʔ ə a																		
109-1	ʔ ɨ n t ə																		
153-1	ʔ ə a ə ə ə ə ə																		
250-1	ʔ ə t ə w ə a																		
289-1	ʔ ɨ																		
326-1	ʔ ə ə																		
594-1	ʔ ə ə																		
154-1	ʔ ə ə r ə s ə																		
245-1	ʔ a ə ə ə ə																		
247-1	ʔ ɨ n ə ə r a r ɨ																		
286-1	s ə g a r																		
643-1	j a ɲː a a																		
62-1	ʔ ə a																		
288-1	ʔ ɨ ə																		
416-1	ʔ ə ɨ																		
5-1	ʔ ə																		
61-2		d ə m																	
63-2		d a tʼ ɨ n																	
107-2		d ɨ m ə																	
112-2		d ə m ə a																	
331-2		n ɨ g u																	
377-2		ɨ ə kʼ o																	
381-2		ɨ ə a n																	
417-2		r ɨ																	
451-2		s ə a																	
454-2		d a ɨ r																	
484-2		s ɨ d ɨ s																	
535-2		d a s ɨ r																	
543-2		s o s																	
593-2		d a m a																	
640-2		m a n																	
1-2		d ə m ə r ə																	
65-2		d ɨ m																	
163-2		d ə																	
212-2		d ɨ n																	
244-2		d a r a																	
248-2		m ɨ l																	
293-2		f ə r ə s																	
373-2		ɨ ɨ m a																	
408-2		d ə r a																	
414-2		d ɨ m a																	
642-2		n ɨ a																	
60-2		n ə f ə s ə																	
115-2		l a m																	
209-2		s ɨ m ɨ n a a																	
242-2		d a m ɨ s																	
415-2		d ɨ n a																	
450-2		s ə r																	
490-2		tʼ ə a																	
645-2		d a																	
160-2		d ə r ə a a																	
208-2		d ɨ n ɨ l a																	
378-2		ʔ a n ə a a																	
379-2		s ə d ə n a																	
409-2		d a ə r																	
598-2		d ɨ ə																	
646-2		ʔ a n ə																	
210-2		d ɨ h o n a																	
215-2		a																	
285-2		m ɨ tʼ a a																	
380-2		ʔ a d ɨ n a																	
412-2		s a ɨ n																	
496-2		ɨ ɨ a ə ə a a																	
64-2		d a ə o r a																	
251-2		f ɨ ə a a																	
294-2		ɨ m a																	
597-2		m ə n ə d ə n a																	
7-2		d a l a a																	
158-2		d ə m ɨ																	
296-2		w ɨ a a a																	
375-2		s ə																	
541-2		kʼ ə d ɨ																	
113-2		d ɨ a																	
252-2		ə																	
330-2		d ə l																	
449-2		d a ɨ a ə a																	
491-2		d ɨ n ə a																	
545-2		ə ə a a a a																	
596-2		n ə a ə																	
4-2		ɨ ɨ ə r a a a a																	
106-2		m ə ɨ a																	
254-2		ʔ ɨ m a a																	
290-2		d a ə ə																	
602-2		m ɨ n																	
2-2		ɨ ɨ l ə m																	
3-2		d ɨ n a a																	
213-2		d a r ə s a																	
486-2		n ə d ə ə																	
10-2		tʼ ɨ ɨ a a r																	
152-2		w a s o																	
211-2		m ɨ s ɨ																	
328-2		s ə d ə ə a																	
333-2		m ɨ s ɨ r																	
334-2		d a m ə a																	
540-2		l ə a a																	
109-2		d ɨ n a																	
250-2		ɨ ə w ə a																	
289-2		kʼ ɨ																	
326-2		m ə o																	
154-2		a f ə r ə s ə																	
247-2		d ɨ n u r a r ɨ a																	
286-2		d ə g ə r																	
418-2		ə ə ə																	
416-2		kʼ ə																	
455-2		m a a a a a																	
456-2		ə ə a ə ə a																	
495-2		a a a a																	
61-3			s ə																
63-3			ʔ a t a																
107-3			g a g ə g a																
112-3			x a s ə a																
331-3			ʔ ə g a s																
377-3			m a g ə r ə																
381-3			ʔ a a																
417-3			ə a z																
451-3			s ə g a t																
454-3			m a g a ə																
484-3			s ə t a ə ə																
535-3			ʔ a g ə ə																
543-3			s ə ə ə																
593-3			ʔ a t ə																
640-3			x g a ə																
1-3			ʒ ə s ə r ə m																
65-3			x a																
163-3			s ə t ə																
212-3			ʔ ə ə																
244-3			ʔ a ə a ə a																
248-3			m ə a a																
293-3			s ə s ə z																
373-3			g ə g a																
408-3			g a g a																
414-3			ʒ ə t a g a l																
601-3			ʔ ə g ə																
642-3			m ə a g a																
60-3			s ə s ə s ə m																
115-3			s ə t a m																
209-3			s ə ə a																
242-3			m a a ə ə																
415-3			s ə g a																
450-3			s ə t																
490-3			ʒ ə t r ə																
638-3			s ɨ ə																
645-3			g a z																
75-3			ʔ a g a																
160-3			s ə s ə g																
208-3			m a t a a g ə																
214-3			ʔ a g																
218-3			ʔ a a g ə p																
378-3			b a t g ə t																
379-3			s ə g ə																
409-3			g ə g ə s ə																
497-3			s ə																
598-3			x g ə																
646-3			ʔ a t ə																
164-3			ʔ ə g ə																
210-3			s ə p a ə g ə																
215-3			ʔ a a ə g ə																
256-3			s a g a																
285-3			ʔ ə g a																
332-3			s ə g a																
380-3			ʔ ə g g a																
412-3			x a x ə t																
496-3			m ɨ ə s ə ə g ə																
64-3			ʒ a g a																
67-3			ʒ a a																
169-3			s ə s ə s ə m																
251-3			s ə ə g																
461-3			t																
547-3			s a g a																
597-3			s ə t ə g ə																
655-3			x a t																
7-3			g a ə g a																
158-3			g a t a a s																
168-3			ʔ a g a																
296-3			s ə x ə tʃ																
372-3			g ə g ə																
374-3			s ə g a ə l ə																
375-3			ʔ ə ə																
385-3			x ɨ s ə																
411-3			t ɨ a a a																
500-3			ʔ a g a																
6-3			s ə a g a g a																
17-3			ʔ ə g a																
123-3			s ə s ə																
252-3			ʔ ə g ə g ə																
421-3			s a s ə																
448-3			ʔ ə g a s ə ə g ə																
449-3			m a s ə																
545-3			x ɨ x a																
596-3			ʔ ə g ə																
653-3			s ə t a																
4-3			m a ə ə ə																
254-3			ʒ ə ə a																
290-3			m a g ə ʃ ə a																
339-3			ʔ ə g a r																
460-3			m ɨ ə ə																
489-3			s ə ə a a g a																
552-3			s ɨ																
652-3			ʔ ə ə ə t a																
119-3			b a a g a g a																
298-3			x ə g																
340-3			g ə ə g ə																
458-3			s ə a g ə s ə																
459-3			ʔ a s ə																
607-3			ʔ ə g a a																
609-3			ʔ a g a																
647-3			m ə ə ə ə ə a																
10-3			ʔ ə g a a ə																
15-3			ʔ a a a t																
18-3			ʔ ɨ g a s ə																
73-3			ʔ ə g ə r ə m																
76-3			a ə g																
110-3			x a x a																
121-3			ʔ a g ə																
167-3			g a s ə																
255-3			g a ə g s ə																
297-3			g a a ə z																
299-3			g a a ə z																
338-3			s ə g a																
342-3			ʔ ə g a																
344-3			s ə s ə m																
410-3			s a t ə																
540-3			s ə g a																
550-3			s ə a g a																
153-3			s ə t ə ə ə ə a a																
219-3			g ə g a																
250-3			s ə s ə																
301-3			g a g ə g a																
74-3			g s ə g ə																
120-3			ʔ a ə g a																
122-3			g a x																
220-3			s ə g a z																
245-3			kʼ ə g ə g ə																
300-3			x a																
341-3			g ə n ə r ə																
549-3			s ə t t a t g a ə																
610-3			x a t g a																
118-3			ʔ ə g ə																
221-3			ʒ ə p ə p ə																
420-3			ʔ a a g a ə																
455-3			m ə ə ə a																
495-3			m ə tʃ																
498-3			t ə ə ə g ə a																
61-4				d a															
63-4				ʔ a ə ə															
107-4				g a ə r ə															
112-4				d a ə ə															
331-4				ʔ a g a															
377-4				b a a ə															
381-4				ʔ a ə															
417-4				d a															
451-4				d a															
454-4				ʔ a a r															
484-4				d a d a ə															
535-4				ʔ a r															
543-4				d a ʔ ə															
593-4				ʔ a															
640-4				m a a															
1-4				d a ə r ə															
65-4				d a ə															
163-4				d a d ə ə															
408-4				d a ə ə															
414-4				ʔ a ə g ə ə															
601-4				ʔ a ə															
642-4				ʔ a															
60-4				ʔ a ə ə															
115-4				ʔ ə r ə															
450-4				ʔ ə ə															
490-4				ʔ a ə ə															
638-4				ʔ a ə															
645-4				g a															
75-4				ʔ a a															
160-4				d a r ə ə															
378-4				ʔ a n ə ə d ə															
379-4				ʔ a d ə ʔ ə ə															
409-4				g a ə ə ə															
497-4				d a ə															
598-4				d a ə															
646-4				ʔ a ə ə															
164-4				b a ə ə															
332-4				ʔ a g a															
380-4				ʔ a															
412-4				d a ʔ ə d ə															
64-4				d a ə ə															
67-4				ʔ a															
169-4				ʔ a ə ə ə															
461-4				d a ə															
547-4				ʔ a ə d															
597-4				ʔ a m ə a b ə ə															
655-4				ʔ a m ə															
158-4				d a															
168-4				ʔ a															
372-4				g a n a															
374-4				ʔ ə ə ə ə ə															
375-4				ʔ a ə															
385-4				ʔ a d ə d															
411-4				ʔ a															
500-4				ʔ a ə															
541-4				d a d ə															
6-4				m a r g ə m ə															
17-4				ʔ a ə															
330-4				d a															
421-4				b a j ə															
449-4				ʔ a ə ə															
545-4				ʔ a a ə															
596-4				ʔ a g ə															
653-4				b a d ə d															
4-4				g a a ə															
8-4				d a a a															
106-4				ʔ ə ə ə															
339-4				b a ʔ ə d ə															
489-4				ʔ a ə ə ə j ə															
652-4				ʔ ə ə ə ə d ə															
119-4				ʔ a n g a d ə															
340-4				g a a ə															
458-4				d a n g ə ə															
486-4				d a d ə j ə d															
607-4				ʔ a ə															
609-4				ʔ a ə															
15-4				ʔ a ə ə															
18-4				ʔ a ʔ a j ə															
73-4				ʔ a ə ə r ə															
76-4				ʔ a a ə ə															
110-4				d a d ə d															
121-4				d a g ə															
167-4				g a j ə															
334-4				d a															
342-4				ʔ a ə															
344-4				ʔ a ə															
410-4				ʔ a															
550-4				ʔ a n ə ə															
612-4				d a															
120-4				ʔ a g ə															
122-4				ʔ ə ə															
341-4				ʔ a n ə ə j ə															
549-4				ʔ a ə															
610-4				ʔ a r ə ə d															
61-5					ʔ ə m														
63-5					ʔ a a ə a a a														
107-5					g a m ə g a														
112-5					ʔ a nː ə m a														
331-5					ʔ a g a ə ə ə														
377-5					ʔ a a a ə ə nː ə														
381-5					ʔ a g a ə ə ə														
417-5					a a a														
451-5					s ə r ə g a ə ə														
454-5					ʔ a a s ə r ə														
484-5					ʔ a r a ə ə ə ə														
535-5					ʔ a s a ə ə ə														
543-5					s a r ə ə ə ə														
593-5					ʔ a ə ə ə ə														
640-5					a a a nː ə														
1-5					ʔ ə nː ə nː ə m														
65-5					ʔ a a ə ə a														
163-5					s ə m ə m ə														
212-5					ʔ a a ə														
244-5					ʔ a r ə r ə ə ə ə														
248-5					a a a ə ə a ə														
293-5					s ə r ə m														
373-5					a a a g a ə														
408-5					ʔ a nː ə r a														
414-5					ʔ a g a nː a l a														
601-5					ʔ ə r ə m ə ə ə														
642-5					ʔ a ə a a a														
60-5					ʔ ə s ə m ə m														
115-5					ʔ ə m a m														
209-5					s a a ə ə ə ə ə														
242-5					ʔ a a ə ə ə ə ə														
415-5					ʔ a g a ə														
450-5					s ə m ə m ə														
490-5					ʔ ə m ə nː ə m														
638-5					s a a nː ə m														
645-5					g a a														
75-5					ʔ a a b a nː ə														
160-5					ʔ ə m ə m a														
208-5					ʔ a ə a ə g ə g a														
214-5					ʔ a a a ə														
218-5					ʔ a a ə ə ə ə														
378-5					ʔ a nː a ʔ ə m a														
379-5					ʔ ə m a ə ə m a														
409-5					g ə a s ə m ə														
497-5					ʔ ə m ə a														
598-5					ʔ a ə ə ə m														
164-5					ʔ ə m a s ə m														
210-5					ʔ ə a ə ə m ə														
215-5					ʔ a a ə ə g ə m														
256-5					ʔ a g a														
285-5					ʔ a g a ə														
332-5					ʔ ə n g a r ə														
380-5					ʔ ə a a ə a														
496-5					ʔ a a ə a ə ə a ə ə m ə ə ə ə														
64-5					ʔ a g a nː ə														
67-5					ʔ a a a a a														
169-5					ʔ ə a b ə s ə m a														
251-5					ʔ ə m ə m ə														
294-5					ʔ a a ə ə ə ə ə a ə														
461-5					ʔ a a ə														
547-5					ʔ a g a ə														
597-5					ʔ ə a ə a b ə nː ə														
655-5					ʔ a a ə ə ə ə														
7-5					ʔ a a g a														
168-5					ʔ a g a r														
296-5					ʔ a a ə ə ə a														
372-5					g ə m ə ə m														
374-5					ʔ ə m a ə ə a a ə														
375-5					s ə m ə ə														
385-5					ʔ a g ə m														
411-5					s a a ə ə ə ə ə														
500-5					ʔ a g a ə a														
6-5					ʔ ə m g a m a														
17-5					ʔ ə g a m														
113-5					z ə ə ə														
123-5					ʔ a g ə m ə														
252-5					ʔ ə g ə m ə m														
421-5					b a g ə														
448-5					ʔ ə g a nː ə s ə m ə ə m														
449-5					ʔ a a ə ə m														
545-5					ʔ a nː a a a														
596-5					ʔ ə g ə														
653-5					ʔ ə nː a m														
4-5					g a a ə ə a ə														
8-5					ʔ ə ʔ ə ə a m ə														
290-5					ʔ a g ə s ə ə														
339-5					ʔ ə nː ə m a														
460-5					ʔ a ə ə ə ə a														
489-5					a a ə m ə ə g a														
552-5					ʔ a ə ə ə														
602-5					z ə ə ə ə														
652-5					ʔ ə m ə ə m ə g a														
3-5					ʔ a ə a ə ə														
119-5					ʔ a a g a g a														
298-5					ʔ ə ʔ ə ə a														
340-5					g a ə a ə ə														
458-5					ʔ ə m g ə nː ə														
459-5					ʔ a ə ə g ə														
486-5					g ə m ə m ə m														
607-5					ʔ ə a a a a														
609-5					ʔ a g a														
647-5					ʔ a a ə ə ə ə ə														
15-5					ʔ a a ə ə m a														
18-5					ʔ a a a g ə														
73-5					ʔ ə a ə ə s ə m														
76-5					ʔ a a ə ə g a														
110-5					ʔ a g a a														
121-5					ʔ a g ə														
152-5					ʔ a a a														
167-5					g a g ə														
255-5					a a ə dː a r ə														
297-5					g a a ə ə m														
299-5					g a a ə ə m														
334-5					ʔ a ə ə ə nː ə														
338-5					ʔ ə a ə ə a ə														
342-5					ʔ ə nː a														
344-5					g ə s ə m														
410-5					ʔ a a a r ə														
550-5					ʔ ə m ə ə a														
612-5					s ə ə ə ə ə ə														
219-5					ʔ ə g a ə														
250-5					ʔ ə l ə m ə ə														
301-5					ʔ a g ə g a														
74-5					a a ə g ə														
120-5					ʔ a ə g a														
220-5					ʔ ə g a ə														
245-5					ʔ ə ə ə m ə														
300-5					a a a ə ə														
341-5					ʔ ə m ə ə m ə m														
549-5					s ə ə a g a ə ə ə														
643-5					g ə m ə ə														
118-5					ʔ ə g ə														
420-5					ʔ ə ə ə a ə														
455-5					ʔ ə ə ə ə a														
495-5					ʔ a ə ə ə														
61-6						d ə m													
63-6						ʔ ə d m ɨ m													
107-6						g ɨ m ə l													
112-6						d ə b ə n													
331-6						n ə g ə ə s													
377-6						b ɨ ə g ə l													
381-6						ʔ ɨ ħ ə d													
417-6						r ə s													
451-6						s ə b b ə d													
454-6						ħ ə r d ə r													
484-6						s ɨ d ɨ s ə ə													
535-6						ʔ ə s ə r													
543-6						s ə l ə s d													
593-6						ħ ə m ə s													
640-6						m ə ə n													
1-6						d ə m ə r ə													
163-6						s ə t ə m ə													
212-6						ʔ ə n													
244-6						ʔ ə r b ə ʕ d													
248-6						m ɨ ɨ l ə ə													
293-6						s ə r ə s													
373-6						g ɨ ə m ə l													
408-6						b ə ʕ ə r													
601-6						ʔ ə r ə b ə ʔ													
642-6						n ɨ ə ə s													
60-6						n ə n ə s ə													
115-6						ʔ ə ə ə m													
242-6						ʔ ə m ə s ə													
415-6						s ɨ l ə m													
450-6						s ə r ə ʔ													
490-6						ʔ ə b ə ə ə													
638-6						s ə r d ə													
645-6						ə ə													
75-6						ʕ ə m ə ə l													
208-6						ʔ ɨ n g ə g ə ʕ ə													
214-6						ʔ ə b ə													
218-6						ʔ ə n s ə n													
409-6						ʕ ə r d ə r													
497-6						g ə m ə m													
598-6						g ə l ʔ ə t													
646-6						ʔ ɨ n ə t ə													
215-6						d ə ə ə ə ə ə d													
256-6						ʔ ə m ə													
294-6						ʔ ə ə ə ə ə ɨ m ə													
655-6						ʔ ə ʔ ə s ə t													
158-6						ʔ ə m ə s													
372-6						s ə n ə ə r													
375-6						s ə b													
411-6						m ə ə r ə ʔ ə s													
500-6						ʔ ɨ m n													
541-6						ʔ ə d ɨ													
113-6						b ə n													
252-6						r ə g ə b ə													
330-6						g ə l d m													
448-6						f ə d ə m ə ə ə ə ə ə													
106-6						m ə s ə													
290-6						ħ ə g ə s ə													
460-6						ʔ ə ə ə ə t ə													
552-6						ʔ ə ə ə													
602-6						m ə ə ə													
2-6						g ɨ ɨ l ə m													
298-6						ə ə ʕ ə t ə													
486-6						ʔ ə d ə m ə													
211-6						m ɨ s ə d													
333-6						m ə s ə r													
334-6						ħ ə n b ə s ə													
612-6						ʔ ə r ə b ə t													
289-6						l ɨ b													
326-6						m ə ʔ ə d													
594-6						ʔ ə ə ə ə ə													
154-6						ʔ ə f ə r ə s ə													
286-6						s ə g ə r													
418-6						b ə r b ə r													
615-6						m ə													
288-6						r ə ʔ ə s													
5-6						ʔ ə b ə ə													
61-7							w ə												
63-7							w ə s ə												
107-7							w ə s ə												
112-7							w ə s ə												
331-7							w ɨ s ə s												
377-7							w s ɨ s ə ə												
381-7							w ə ə												
417-7							w ə s												
451-7							s ə s ə ə												
454-7							w ə s ə												
484-7							s ɨ s ə s												
535-7							w ɨ s ə												
543-7							s ə s s												
593-7							w ə s ə s												
640-7							w ɨ ə												
1-7							w ə s ə s ə												
65-7							w ə s												
163-7							s ə s ə												
212-7							w ə s												
244-7							w ə s ə												
248-7							w s ə ə ə												
293-7							w ə s ə s												
373-7							w s ə s												
408-7							w ə s ə												
414-7							w ɨ s x ə												
601-7							w ə s												
642-7							w ɨ s s												
60-7							w ə s ə s ə												
115-7							s ə s ə ə												
209-7							s ə s ə												
242-7							w ə s ɨ s												
415-7							s ə s												
450-7							s ə s												
490-7							w ə s ə												
638-7							s ɨ s ə												
645-7							w ə												
75-7							w ə s ɨ												
160-7							w ə s ə												
208-7							w ɨ s ə ə												
214-7							w ə												
218-7							w ɨ s s ə												
378-7							w ə s j ə												
379-7							s ə s ə ə												
409-7							w ə s ə												
497-7							w ə												
598-7							x ə ə												
646-7							w ə s x ə												
164-7							w ə s ə												
210-7							s ə x ə ə												
215-7							w ə s ə ə												
256-7							w ə s												
285-7							w ɨ s												
332-7							s ə s ɨ												
380-7							w ə x ə												
412-7							s ə x ə												
496-7							w ə s ɨ s ə ɨ ə s												
64-7							w ə s ə												
67-7							w ə												
169-7							w ə s s ə s ə												
251-7							w ə s												
294-7							w ɨ s ɨ ə s												
461-7							w ə ə												
547-7							w ə s												
597-7							w ə s s ə												
655-7							w ɨ s ɨ s												
7-7							w ə s ə												
158-7							s ə s ɨ s												
168-7							w ɨ s												
296-7							w ə s ə												
372-7							x ə s												
374-7							s ə s ə s												
385-7							w ɨ s ə												
411-7							w ɨ												
500-7							w ɨ s												
6-7							w ə s ə												
17-7							w ə x												
123-7							s ə s ə												
252-7							w ə j ə ə												
421-7							x ɨ s ə												
448-7							w ə s s s ə s ə												
449-7							s ə s s ə s												
491-7							w ə s												
545-7							x ɨ s												
596-7							s ə s ə												
653-7							x ə x												
8-7							w ə s ə s												
254-7							w ə ə ə												
290-7							s ə s ə s ə ə												
460-7							s ɨ ə ɨ s												
489-7							w s ə ɨ ə												
552-7							s ɨ s												
652-7							w ə s ə s												
3-7							s ɨ s j ə												
119-7							w ə s ə												
298-7							w ɨ ə ə												
340-7							w w ə ə												
458-7							s ə s ə s ə												
459-7							w ə s s												
486-7							w ɨ x												
607-7							w ə s ə												
609-7							x ɨ x												
10-7							w ɨ s ə												
15-7							w ɨ s ɨ												
18-7							w ɨ s ə												
73-7							w ə s ə s ə												
76-7							w ə w ə s												
110-7							x ɨ x												
121-7							x ɨ s ə												
152-7							s ɨ s												
167-7							x ɨ s ə												
255-7							w w ə s s ə												
297-7							w ə s ə												
299-7							w ə s ə												
338-7							w ə s ɨ s												
342-7							s ə s												
344-7							w ə s												
410-7							s ə s s ə												
540-7							s ə s ə												
550-7							w ə s ɨ												
153-7							s ə s ə s ɨ s												
219-7							w ə s												
250-7							s ə s ə ə												
301-7							w ə s ə												
326-7							ə ɨ												
74-7							w s ə ə												
120-7							w ə ə												
122-7							x ɨ s ə												
220-7							w ə s												
245-7							w s ə s ə s ə												
300-7							w ə ɨ												
341-7							w ə ɨ x ə												
549-7							s ə s s ɨ s j ə												
610-7							w ɨ x												
643-7							ɨ ə s ə												
118-7							w ə ə												
221-7							w ə s ə ə												
420-7							w ə s ə												
455-7							s ə ə												
495-7							ə ə ə ə												
61-8								s ə ə											
63-8								h a s ɨ ə											
107-8								g a ə r a											
112-8								j a s ə g ə											
331-8								s ɨ g a s ə											
377-8								b ɨ kʼ a ə r ə											
381-8								m a ə ə											
417-8								r a s											
451-8								s ə m a ə											
454-8								h a a ɨ r ə											
484-8								s ɨ s ə s i ə ə											
535-8								m a s ɨ r ə											
543-8								s ɨ s ə ə											
593-8								h a m ə s											
640-8								m w a ə ə											
1-8								j ə b ə r ə m											
65-8								h ɨ ə											
163-8								s ə s ə											
212-8								s ə s ə											
244-8								h a s a ə ə ə											
248-8								m ə r a ə											
293-8								s ə s ə ə											
373-8								kʼ ɨ a ə											
408-8								b a ə r a											
414-8								j ə b a n a l ə											
601-8								s ə r ə ə											
642-8								ɨ ə s g a s											
60-8								s ə s ə s ə ə											
115-8								s ə g a ə											
209-8								s ɨ w ə ə											
242-8								dʒ a s ə s ə ə											
415-8								s ɨ s a ə											
450-8								s ə s ə											
490-8								s ə b w ə ə											
638-8								s ɨ n ə ə											
645-8								g a ə											
75-8								dʒ a m b a r ə											
160-8								s ə s ə m ə											
208-8								ʔ ɨ s a i ə g a ə											
214-8								h a b a ə											
218-8								m ɨ s s ɨ r ə											
378-8								j a n g ə ʃ ə											
379-8								s ə ə ə											
409-8								g ə ə ə											
497-8								s ə ə											
598-8								s w ə ə											
646-8								h a a ə ə											
164-8								b ə n ə ə											
210-8								s ə s w ə r ə											
215-8								j a a ə ə ə											
256-8								dʒ ɨ g a											
285-8								m ɨ g a ə											
332-8								s ə g a r ə											
380-8								h ə s ə w ə											
412-8								s a s ə ə ə											
496-8								ɨ ɨ r s ə b ə ə											
64-8								j a b a ə											
67-8								w ɨ r ə											
169-8								s ə s ə s ə m ə											
251-8								s ə ə ə ə											
294-8								dʒ ɨ mː ə i i i i ə											
461-8								s ə											
547-8								w ɨ s a ə											
597-8								s ə m a ə s ə											
655-8								m ɨ s ə											
7-8								l a l g a											
158-8								s ə s a s ə											
168-8								ʔ ɨ g a ə											
296-8								s ə s a ə ə											
374-8								b ə s ə a ə											
385-8								w ɨ s ə ə											
500-8								ʔ ɨ m a r ə											
6-8								m ə s g a g ə											
17-8								s ə s a r											
123-8								s ə s ə ə											
252-8								ʔ ə j ə ə ə											
421-8								b ɨ s ə											
448-8								m ə b a n s ə a ə ə ə											
449-8								m a s ə ə											
545-8								m ɨ s ə ə											
596-8								s ə g ə											
653-8								b ə g ə ə											
4-8								g a a a ə											
8-8								m ə s ə a a a ə											
254-8								dʒ ə mː a ə											
290-8								h a g ə s ə ə											
339-8								b ə n ə r ə											
460-8								m ɨ a a											
489-8								b w ə r ʔ a g a											
552-8								s ɨ ə											
652-8								j ə s ə ə m ə g a											
3-8								m ɨ a a j ə											
119-8								j a s g a g a											
298-8								ʔ a ə ə											
340-8								g a ə a ə ə											
458-8								s ə s g ə s ə											
459-8								h a ə s ə											
607-8								ʔ ə g a a ə											
609-8								ʔ ɨ g a											
10-8								m ɨ s ə ə											
15-8								ʔ a s ə m ə											
18-8								j ɨ j a ə											
73-8								ʔ ə s ə r ə m											
76-8								a w ə s ə											
121-8								ʔ a g ə											
167-8								g a s ə											
255-8								m a ə s j ə											
297-8								g a s ə ə											
299-8								g a s ə ə											
338-8								s ə m ɨ ə											
342-8								m ə g a											
344-8								s ə s ə m											
410-8								m a s ə											
540-8								m ə g ə											
550-8								s ə s ə a ə											
219-8								g ə g a ə											
250-8								s ə s ə ə ə											
301-8								g a s ə g ə											
74-8								g a ə ʃ ə											
120-8								ʔ a g a											
122-8								g a g a											
220-8								ʔ ə w a ə											
245-8								kʼ ə s ə s ə											
300-8								s a ə ə											
341-8								ʒ ə s ə ə ə m											
549-8								s ə s ə a a ə											
610-8								ʒ ə r g a ə											
643-8								g ɨ z ə ə											
118-8								ʔ ə s ə											
221-8								ʒ ə b ə r ə											
420-8								ʔ ə s a ə											
455-8								ʔ ə g ə											
495-8								m ə ə											
498-8								h ə a a a ə a											
61-9									ə ə										
63-9									ʔ ə g ə										
107-9									ʔ ə ə										
112-9									ʔ ə g ə										
331-9									ʔ ə g ə										
377-9									ə ə ə g ə ə										
381-9									ʔ ə g a										
417-9									ə ə										
451-9									ʔ ə										
454-9									ʔ ə g a ə										
484-9									ʔ ə g										
535-9									ʔ ə g a										
543-9									ʔ ə ə										
593-9									ʔ ə g ə										
640-9									ə ə ə										
1-9									ʔ ə b a ə										
65-9									ʔ ə										
163-9									ə ə j										
212-9									ʔ ə										
244-9									ʔ ə g ə										
248-9									ə ə ə										
