COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
484-5					s ɨ tʼ ɨ r t														
535-5					ʔ a s ɨ r														
543-5					s ɨ ə t														
593-5					ʔ a m e sː														
640-5					m w ə nː														
1-5					tʼ ə bː ə r ə m														
65-5					t ɨ n														
163-5					s ə tʼ ə														
212-5					ʔ e n														
244-5					ʔ a r ə t														
248-5					m ɨ r a														
293-5					f ə r ə														
373-5					kʼ ɨ m a r														
408-5					b ə r a														
414-5					d ɨ bː a kʼ ɨ r a														
601-5					ʔ ə r o b														
642-5					n ɨ m ə a sː														
60-5					n ə tʼ ə z ə m														
115-5					m ə l a m														
209-5					s ɨ o t														
242-5					ʔ a m ɨ r t														
415-5					z ɨ r ə														
450-5					s ə r														
490-5					tʼ ə bː w ə m														
61-6						m ə mː													
63-6						ʔ a ɨ													
107-6						k ə mː ə l													
112-6						t ə b n a													
331-6						sʼ ɨ w u s													
377-6						b ʔ ə n b a l													
381-6						ʔ ɨ ħ ə n t													
417-6						r ə nː													
451-6						sʼ ə b b ɨ t u													
454-6						ħ a z a r													
484-6						sʼ ɨ ʔ ə s t u													
535-6						ʔ a s ɨ r													
543-6						sʼ ə n u s t u													
593-6						ħ a m ɨ s													
640-6						m b ə n													
1-6						kʼ ə b ə n ə													
163-6						s ə n m ə													
212-6						ʔ u n													
244-6						ħ a r ʔ ə t u													
248-6						m w ɨ ə b u													
293-6						m ə r ə													
373-6						kʼ b u mː ə													
408-6						b ɨ n u r a													
601-6						ħ ə n b													
642-6						m ɨ a s													
60-6						m ə n ə s ə													
115-6						e a m													
242-6						ʔ ɨ m ɨ s t u													
415-6						z ɨ mː a													
450-6						m ə r													
490-6						t ə b kʼ ə													
61-7							d ə m												
63-7							ʔ a ɨ m												
107-7							g a m ə r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b ə kʼ ə r ə												
381-7							ʔ a t												
417-7							r a m												
451-7							s ə b a t												
454-7							ʔ a t ɨ r												
484-7							s ɨ d a s t												
535-7							ʔ a h ɨ r												
543-7							s ə s t												
593-7							ʔ a m ə s												
640-7							m w a n												
1-7							d ə b ə r ə m												
65-7							tʼ ɨ												
163-7							s ə j ə												
212-7							ʔ ə n												
244-7							ʔ a r ə t												
248-7							m ə r a												
293-7							f ə r ə m												
373-7							kʼ ɨ m a r												
408-7							b a r a												
414-7							d ə bː a kʼ ɨ r a												
601-7							ʔ ə r ə												
642-7							n ɨ n f a s												
60-7							n ə n ə s ə m												
115-7							ʔ ə r a m												
209-7							s ɨ m e t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							s ə r												
490-7							tʼ ə w ə m												
61-8								d e m											
63-8								ʔ a tʼ ɨ m											
107-8								g ɨ m ə r a											
112-8								d a b ə r a											
331-8								n ɨ g w ʃ											
377-8								b ɨ kʼ u r ə											
381-8								ʔ a t											
417-8								x a z											
451-8								s ə b a t											
454-8								ʔ a tʼ ɨ r											
484-8								s ɨ h ɨ r t											
535-8								ʔ a h ɨ r											
543-8								s ɨ t											
593-8								ʔ a m a s											
640-8								m w a n											
1-8								tʼ ə b ə r ə m											
65-8								tʼ ɨ											
163-8								s ɨ t ə											
212-8								ʔ e n											
244-8								ʔ a r ə t											
248-8								m ɨ r a											
293-8								f ɨ r ə z											
373-8								kʼ ɨ m a r											
408-8								b a w r a											
414-8								tʼ ɨ b a kʼ a r a											
601-8								ʔ ə r ɨ											
642-8								n ɨ a s											
60-8								n ə n ə s ə m											
115-8								ʔ e r a m											
209-8								s ɨ m w a t											
242-8								ʔ a m ɨ s t											
415-8								z ɨ m a											
450-8								s ɨ r											
490-8								tʼ ə b w ə m											
61-9									d ə r										
63-9									ʔ a x ɨ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ɨ k w ə r										
377-9									b ə kʼ u r a										
381-9									ʔ a t										
417-9									r u n										
451-9									s ə b ə t										
454-9									ʔ a tʼ ɨ r										
484-9									s ɨ tʼ ɨ r t										
535-9									ʔ a x ɨ r										
543-9									s a a t										
593-9									ʔ a m a s										
640-9									m ə n										
1-9									tʼ ə b ə r ə										
65-9									tʼ ɨ										
163-9									s ə ə										
212-9									ʔ u n										
244-9									ʔ a r ə t										
248-9									m u r e										
293-9									b ə r ə r										
373-9									kʼ e m a r										
408-9									b ə r a										
414-9									d ə b a kʼ a r a										
601-9									ʔ ə r ə										
642-9									n ə a s										
60-9									n ə m ə s ə										
209-9									s ɨ ə t										
242-9									ʔ a r ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ ə b ə										
61-10										t eː									
63-10										ʔ ɨ ə									
107-10										kʼ ə m ə n a									
112-10										d ə m ə n									
331-10										m ɨ u ʃ									
377-10										b ə kʼ aːi̯									
381-10										ʔ aː									
417-10										ɨ ɨ ʃ									
451-10										m ə a b a t									
454-10										ʔ ɨ t u r									
484-10										m ɨ ħ ə r t									
535-10										ʔ a r ə r									
543-10										m ə ʃ t									
593-10										ʔ a r aː ʃ									
640-10										m ʔ aː n									
1-10										d ə m ə r ə									
65-10										t ə b									
163-10										m ə ħ aːi̯									
212-10										ʔ u n									
244-10										ʔ a r b aː									
248-10										k u a u									
293-10										m ə r a ʃ									
373-10										k u aː									
408-10										b ɨ ħ r									
414-10										t ə b o kʼ o n a									
601-10										w a r ə b									
115-10										u ɨ ħ									
209-10										m eː m eː									
242-10										ʔ a u ʃ t									
415-10										m eː ʃ eː									
490-10										d ɨ b a									
61-11											d ə m								
63-11											ʔ a ɨ m								
107-11											g ɨ m ɨ r a								
112-11											d a m ə r a								
331-11											n ɨ g w ɨ n								
377-11											b ə kʼ o r ə								
381-11											ʔ h a d								
417-11											a u m								
451-11											s ə a d								
454-11											ʔ a ɨ r								
484-11											s ɨ d ɨ r ɨ ɨ								
535-11											ʔ a z ɨ r								
543-11											s ə ə ɨ d								
593-11											ʔ ɨ m ʔ a r								
640-11											m a n								
1-11											d ə b ə r ə								
65-11											d ɨ								
163-11											s ə t ə								
212-11											ʔ ɨ n								
244-11											ʔ a r ə t								
248-11											m u r ʔ a								
293-11											f ə r ə								
373-11											kʼ ɨ m a r								
408-11											b ɨ w ɨ r a								
414-11											d a n o k ɨ r a								
601-11											ʔ ə r o ɨ ə								
642-11											ʔ ɨ a a r								
60-11											n ə n ə r ə								
115-11											ʔ ə r a m								
209-11											s ɨ w ə a								
242-11											ʔ a m ɨ								
450-11											ʔ ə r ʔ a								
490-11											d ə b j ə								
61-12												d ə n							
63-12												ʔ a n ɨ m							
107-12												k a n a l a							
112-12												d a b ə n a							
331-12												n ɨ u ə							
377-12												b j u kʼ u l ə							
381-12												ʔ a t							
417-12												l u n							
451-12												s ə b a t							
454-12												ʔ a tʼ ɨ r							
484-12												s ɨ tʼ a n t							
535-12												ʔ a m ɨ r ə							
543-12												s ə ə ʃ t							
593-12												ʔ a n b u r							
640-12												m u n							
1-12												d ə n ə l ə m							
65-12												d u n							
163-12												s ə t ə ə							
212-12												ʔ u n							
244-12												ʔ a u a							
248-12												m k u l a							
293-12												m ə r ə n							
373-12												kʼ u m a r							
408-12												b ə m r a							
414-12												d ə b a kʼ a m a							
601-12												ʔ a r o							
642-12												m ɨ n a							
60-12												n ə n ə z ə							
115-12												l a n n							
209-12												s u m ɨ							
242-12												ʔ a n ɨ n							
415-12												z ɨ n a m							
450-12												z ə l							
490-12												tʼ ə b ə							
61-13													d ə m						
63-13													ʔ a ɨ m						
107-13													kʼ a m ə r a						
112-13													d a b ə n a						
331-13													n ɨ g i s						
377-13													b ə kʼ ə r ə						
381-13													ʔ a t						
417-13													r ə z						
451-13													s ə b a t						
454-13													ʔ a ɨ r						
484-13													s ɨ d ɨ n t						
535-13													ʔ a s ɨ r						
543-13													s a ʃ t						
593-13													ʔ a m a s						
640-13													m w a n						
1-13													tʼ ə b ə r ə						
65-13													tʼ ɨ						
163-13													s ə ə						
212-13													ʔ e n						
244-13													ʔ a r ə t						
248-13													m ə r a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a r						
408-13													b ə r a						
414-13													tʼ ɨ b a kʼ a r a						
601-13													ʔ ə r ə b						
642-13													n ɨ a s						
60-13													n ə r ə z ə						
115-13													ʔ ə j a e						
209-13													s ɨ m a t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a						
450-13													s ə r						
490-13													tʼ ə w ə						
61-14														d ə m					
63-14														ʔ a ɨ m					
107-14														g a m ə l					
112-14														d a b ə n a					
331-14														l ɨ g w ə s					
377-14														b ɨ kʼ ə r ə					
381-14														ʔ a					
417-14														l u s					
451-14														s ə b e t					
454-14														ʔ a tʼ ɨ r					
484-14														s ɨ d ɨ n t					
535-14														ʔ a s ɨ					
543-14														s ə s					
593-14														ʔ a m i s					
640-14														m a n					
1-14														d ə b ə r ə m					
65-14														tʼ ɨ n					
163-14														s ə j ə					
212-14														ʔ ɨ n					
244-14														ʔ a l ə					
248-14														m i l a					
293-14														f ə r ə m					
373-14														kʼ ɨ a r					
408-14														b a r a					
414-14														d ɨ b a ʔ u mː a					
601-14														ʔ ə r ə					
642-14														n ɨ a s					
60-14														n ə rː ə s ə m					
115-14														l ə n a m					
209-14														s ɨ m ɨ					
242-14														ʔ a n ɨ					
415-14														s ɨ n ə					
450-14														s ə r					
490-14														tʼ ə b j ə m					
61-15															t ə m				
63-15															ʔ a n i e				
107-15															g a m ə r a				
112-15															d a b a n a				
331-15															s ɨ g ɨ s				
377-15															b a kʼ a a i				
381-15															ʔ a				
417-15															r i ʃ				
451-15															s ə t				
454-15															ʔ a n g i r				
484-15															s a g ɨ ʃ				
535-15															ʔ a ʃ ɨ r				
543-15															s a s t o				
593-15															h a m i r				
640-15															m a				
1-15															d ə g ə l ə				
65-15															t i				
163-15															s ə tʃ e				
212-15															ʔ ɨ n				
244-15															ʔ a r a				
248-15															m u lː i				
293-15															s a r i s				
373-15															kʼ u m a r				
414-15															d ə h a t a r a				
601-15															ʔ a r ɨ b a a				
642-15															m ɨ h a				
60-15															s ə r ə z ə				
115-15															s a a				
209-15															s i m a t o				
242-15															ʔ a m ɨ s				
415-15															s ɨ ʃ a				
450-15															s ə r				
490-15															t ə b e				
61-16																t o m			
63-16																ʔ ɨ a m			
107-16																k ə m ə r			
112-16																k ə n ə n e			
331-16																w ɨ o s			
377-16																b ə kʼ ɨ ə o			
381-16																ʔ ɨ a t			
417-16																w o s			
451-16																w ə b ə t			
454-16																ħ ɨ ə r bː t			
484-16																w ɨ t ɨ t			
535-16																ʔ ɨ r ɨ r			
543-16																w ə l ə s t			
593-16																ħ a m o s			
640-16																w h ə n			
65-16																t ɨ t			
163-16																w ə t e			
212-16																ʔ o n			
244-16																ħ ɨ r ʔ a t			
248-16																m ɨ ə o			
293-16																w ə r ə			
373-16																k ɨ m o			
408-16																b ɨ h ɨ r ai̯			
414-16																t ɨ ɨ t ai̯			
601-16																w ə r ɨ b a t			
642-16																w a a o			
209-16																w ə b ə ɨ t			
242-16																ħ ə m ɨ ɨ t			
415-16																w ɨ n o			
450-16																h ə r m ai̯			
61-17																	q ə m		
63-17																	ʔ a s ə		
107-17																	q ə m ə r		
112-17																	q ə m ə n ə		
331-17																	m ɨ o ʃ		
377-17																	b ʔ ə i		
381-17																	ʔ ɨ a		
417-17																	m ə		
451-17																	s ə b ɨ b t i		
454-17																	ħ a a r i i		
484-17																	q ɨ m a		
535-17																	ʔ a r ə r i		
543-17																	s ə l s		
593-17																	ħ a m ə ʃ		
640-17																	m ə n		
1-17																	q ə m ə r ə		
65-17																	q ə		
163-17																	q ə ə		
212-17																	ʔ a n		
244-17																	ħ a r b ʔ ə		
248-17																	m ə a ə		
293-17																	q ə r ə		
373-17																	q ɨ m a i		
408-17																	b ə r ə		
414-17																	q ə ə		
601-17																	ħ a r ə b		
642-17																	m ɨ a		
60-17																	m ə m ə ə		
115-17																	m ə		
209-17																	q ə r ə t		
415-17																	m ɨ r a		
450-17																	q ə r ʔ i		
61-18																		t ə m	
63-18																		ʔ a n ɨ m	
107-18																		kʼ ɨ m e r ə	
112-18																		d a b ə n e	
331-18																		m ɨ u s	
377-18																		b ə kʼ r e	
381-18																		ʔ a	
417-18																		r ɨ s	
451-18																		s ə h u b o t	
454-18																		ʔ a n tʃʼ i r	
484-18																		s ɨ ɨ s t	
535-18																		ʔ a s i r	
543-18																		s ə s t	
593-18																		ʔ a m i s	
640-18																		m a n e	
1-18																		d a b aː r ə	
65-18																		t ɨ b	
163-18																		s ə tʃ e	
212-18																		ʔ ɨ n	
244-18																		ʔ a r a	
248-18																		m u l a	
293-18																		f ə r ə s	
373-18																		kʼ u m a r	
408-18																		b a r ə	
414-18																		d ə o kʼ o mː a	
601-18																		ʔ a r b	
642-18																		m ɨ a s	
60-18																		s ə s ə z ə	
115-18																		s a o	
209-18																		s ɨ m e t	
242-18																		ʔ a m ɨ s	
415-18																		s ɨ n a	
450-18																		s ə r ə	
490-18																		d ə b e	
61-19																			t i m
63-19																			ʔ a i
107-19																			g a m i l ə
112-19																			d ə m ə n a
331-19																			m ɨ g u
377-19																			b ə kʼ i o
381-19																			ʔ u t
417-19																			m i
451-19																			s ə ɨ t
454-19																			ʔ a n t ɨ r
484-19																			s a h ɨ r t
535-19																			ʔ a r i r
543-19																			s i r t
593-19																			ʔ a m i s
640-19																			m ɨ n
1-19																			d ə ə l i
65-19																			t i b
163-19																			s aː t ə
212-19																			ʔ a n
244-19																			ʔ a r i t
248-19																			m u u i
293-19																			f ə r i r
373-19																			kʼ u i i r
408-19																			b a r i
414-19																			d ə b a kʼ a a
601-19																			ʔ a r o b a
642-19																			m ɨ i
60-19																			s ə n ə s i
115-19																			ʔ ə
209-19																			s i m i t
242-19																			ʔ a m ɨ s t
415-19																			s ɨ n i
450-19																			s ə r
490-19																			t ə ə
