COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
215-3			ɔ ⁴³				
220-3			tʰ a ³¹				
237-3			m ɔ				
239-3			s a m ³				
242-3			tsʰ a ³				
248-3			g j au ⁵²				
252-3			g a ³¹				
255-3			b j ɔ ²				
271-3			tʰ au ³¹				
275-3			j a ŋ ³				
277-3			w au ŋ ³¹				
281-3			g a e ³¹				
283-3			l a ³²				
295-3			tʰ a ⁵³				
300-3			g a ŋ ³¹				
302-3			a ⁵³				
309-3			j o ʔ ³²				
312-3			a ³¹				
313-3			l o ⁵³				
314-3			d u m ²				
315-3			tʰ a ŋ ³				
330-3			a u ³²				
333-3			s j ɔ m ³¹				
338-3			m j o k ³²				
346-3			s a ⁵³				
348-3			j o ʔ ⁵³				
352-3			d j a ŋ ³				
1-4				m o ʔ ⁵			
4-4				l o ³²			
18-4				m j ɪ ⁵			
19-4				m o̰ ʔ ⁵			
44-4				j æu ʔ ³²			
50-4				s ɪ ⁵			
62-4				s a ʔ ⁵⁴			
70-4				d g ɪ n ⁵			
75-4				m j æu ʔ ³²			
97-4				d ɪ ³²			
112-4				b o ³²			
122-4				m j æu ʔ ³²			
127-4				kʰ i o ⁵			
132-4				b j ɔ ʔ ⁵⁴			
133-4				n o ʔ ⁵⁴			
135-4				n o ʔ ⁵			
142-4				d z o ³¹			
143-4				n ɔ ʔ ⁵⁴			
149-4				au ⁵			
152-4				n a ⁵⁴			
157-4				b o ³			
183-4				ʔ o ³			
184-4				n au ḭ ⁵⁴ ⁵			
185-4				d e ³²			
189-4				m j ɔ ʔ ⁵⁴			
192-4				n o̰ ʔ ⁵⁴			
195-4				j o ³			
200-4				ɪ ⁵			
216-4				s ɪ n ⁵			
218-4				j e ʔ ⁵⁴			
225-4				s a ⁵⁴			
235-4				g j o ʔ ⁵			
244-4				s j o ⁵⁴			
253-4				m o ³¹			
270-4				m o ʔ ⁵			
278-4				m l ɪ ⁵			
279-4				j o ⁵			
285-4				g j ɪ n ⁵			
308-4				d o ⁵			
322-4				m o ³²			
325-4				kʰ o ʔ ⁵			
337-4				m j e ⁵			
341-4				d z o ⁵			
347-4				s æu ʔ ⁵⁴			
362-4				j o̰ ʔ ⁵			
391-4				j au ʔ ³²			
394-4				s ɔ ʔ ⁵⁴			
397-4				dʒ au t ³			
443-4				m j e ʔ ³²			
460-4				s a ʔ ⁵⁴			
463-4				j o̰ ʔ ⁵			
464-4				ɪ ³²			
473-4				s e ⁵⁴			
476-4				g j æu ʔ ⁵⁴			
481-4				tsʰ au ⁴³			
494-4				g o ⁵			
496-4				kʰ ɪ ⁴			
516-4				j o ³²			
522-4				n ɔ ʔ ⁵⁴			
523-4				pʰ j o ʔ ⁵			
524-4				j o ²			
540-4				b o ³²			
3-4				b l a ʔ ⁵			
6-4				kʰ o ⁵			
7-4				tʰ au ⁵			
20-4				n e ʔ ⁵⁴			
39-4				m j a t ⁵⁴			
51-4				n j ḭ ⁵			
64-4				g o ŋ ⁵			
65-4				g æu ʔ ⁵⁴			
66-4				d z o ³²			
71-4				s a ³²			
72-4				b o ²			
76-4				j o ³			
77-4				m ɪ ʔ ⁵			
78-4				m o ʔ ⁵			
82-4				kʰ ɪ ⁵			
87-4				s o̰ ʔ ⁵⁴			
93-4				j e ³²			
94-4				m o ʔ ⁵			
119-4				j e ³²			
124-4				pʰ j ɪ ʔ ⁴³			
136-4				l e ɔ ³¹			
137-4				kʰ j au ʔ ⁵			
139-4				m a ³²			
144-4				s o ʔ ⁵⁴			
145-4				tʰ au ³			
146-4				m o ʔ ⁵⁴			
150-4				g j ɔ ʔ ⁵⁴			
154-4				m o ⁵			
165-4				g ɪ n ⁵			
166-4				g j o ³⁵			
169-4				g j ɪ n ⁴³			
170-4				b j o ³⁵			
174-4				j e ²			
181-4				m j ɔ ʔ ³²			
193-4				b o ³			
205-4				s j t ⁵			
206-4				m ʃ o t ⁵			
212-4				kʰ ɔ ʔ ⁵⁴			
217-4				m au ³²			
224-4				n j o ŋ ⁵			
228-4				b o ⁵			
238-4				o ʔ ⁵			
241-4				b o ³²			
246-4				kʰ j o ³			
256-4				ʔ i t ³²			
257-4				b a ʔ ³²			
272-4				m o ³			
273-4				ʔ a ³²			
274-4				m e ⁴			
286-4				kʰ e n ⁵			
289-4				b au ²			
294-4				a k ⁵			
301-4				j ɔ ʔ ⁵⁴			
306-4				kʰ l o ʔ ⁵			
307-4				n ɪ ⁵⁴			
321-4				tʰ au ⁴			
331-4				m j o ³²			
332-4				l ɪ ³²			
335-4				g j o ⁵			
336-4				m j o ³²			
340-4				m o ʔ ⁵			
342-4				m j ɔ ŋ ⁵			
360-4				d o ʔ ⁵			
389-4				n o ŋ t ⁵			
395-4				j o ⁵			
401-4				s a ⁵⁴			
404-4				d ɪ n ³¹			
408-4				d o ⁵			
409-4				j e ⁵			
413-4				kʰ ɪ n ⁵			
421-4				m j æu ʔ ³²			
425-4				ɪ ʔ ⁵			
430-4				tʰ j t ⁵⁴			
442-4				tʰ au ⁵			
447-4				tʰ au ³			
456-4				b o ³			
458-4				s u ³			
469-4				kʰ o ʔ ⁵			
470-4				b a k ³²			
475-4				j ɔ ³²			
477-4				n a ɪ ŋ ⁵ ⁵			
478-4				d n ɪ t ²			
480-4				g o ʔ ⁵			
485-4				m j o ³⁵			
495-4				m o ³²			
499-4				m j o ³¹			
500-4				m j ɔ ⁵			
501-4				tʰ au ⁵			
507-4				s a ʔ ⁵⁴			
510-4				ɪ ⁵			
511-4				j a ʔ ⁵⁴			
521-4				s o ʔ ⁵			
525-4				n j ɔ ⁵			
538-4				a o ʔ ⁵			
539-4				kʰ ɪ n ⁵			
544-4				g j æu ʔ ⁵⁴			
550-4				d o ʔ ⁵⁴			
562-4				m j ɪ ³²			
568-4				kʰ a ⁵			
2-4				b au ³			
11-4				b a ŋ ³²			
12-4				d j i ʔ ³²			
22-4				g e ³²			
28-4				b ɔ ³¹			
29-4				tʰ ɪ t ³			
30-4				l j ³²			
42-4				o t ⁵			
46-4				m ɪ ²			
52-4				d ɔ ʔ ³²			
55-4				b ɔ ³			
69-4				n au t ³²			
79-4				g ɪ n ⁵			
83-4				d o i ʔ ⁵			
86-4				ɪ ʔ ⁵			
89-4				s a ⁴			
90-4				b o ʔ ⁵⁴			
91-4				dʒ e ³²			
92-4				tʰ a ⁵			
106-4				b au t ³²			
125-4				g a ʔ ⁵			
148-4				ɪ ⁴			
163-4				g a ⁴²			
173-4				g ɪ ³			
179-4				ɣ j t ³²			
186-4				s a ⁵			
187-4				l au ³			
197-4				m au e t ⁵			
211-4				d ɪ t ⁵			
220-4				tʰ au ³			
237-4				s ɔ ²			
239-4				l a ³²			
242-4				b a ʔ ³²			
248-4				kʰ ɪ ʔ ⁵			
252-4				g a ³²			
255-4				b j o ⁵			
271-4				tʰ o ʔ ⁵			
275-4				m a ʔ ⁵			
277-4				dʒ z o ⁵			
281-4				g a a ³²			
283-4				l a ⁵⁴			
295-4				b au k ⁵⁴			
300-4				g a ⁴²			
302-4				dʒ j a ʔ ⁵			
309-4				j au ʔ ⁵⁴			
312-4				dʒ a ʔ ³²			
314-4				tsʰ au ³			
315-4				tʰ o̰ ²			
330-4				au o ⁵			
333-4				s ʔ e ³²			
338-4				m j ɔ ʔ ³²			
346-4				s a ⁵			
348-4				a ʔ ⁵			
352-4				kʰ j a ŋ ³			
1-5					m i ³¹		
4-5					j a ³¹		
18-5					v ai i ³¹		
19-5					m a ³¹ ⁵⁵		
44-5					j a k ⁵⁵		
50-5					ɲ j j a		
62-5					s ai t		
70-5					p h o ³¹		
75-5					m a a ʔ ⁵⁵		
97-5					a		
112-5					p a ³¹		
122-5					m j e k ⁵⁵		
127-5					k ai a		
132-5					j a ʔ ³¹		
133-5					m j a ʔ ⁵⁵		
135-5					v a ³¹		
142-5					sʰ o a		
143-5					j a ʔ ³¹		
149-5					h ai ʔ		
152-5					ɲ o t ³¹		
157-5					p a ³¹		
183-5					p a ³¹		
184-5					j a ³¹ ³¹		
185-5					s ai ³¹		
189-5					m j a ʔ ⁵⁵		
192-5					j a ʔ ³¹		
195-5					j a ³¹		
200-5					a ³¹		
216-5					ɲ ɹ a ³¹		
218-5					j ai ʔ ³¹		
225-5					s ai		
235-5					j a ʔ ³¹		
244-5					ɲ o a		
253-5					ɲ j a ³¹		
270-5					m a ³¹ ⁵⁵		
278-5					v i ⁵⁵		
279-5					ai a ³¹		
285-5					ai a ⁵⁵		
308-5					o a ³¹		
322-5					m a		
325-5					a ³¹		
337-5					v j e ⁵⁵		
341-5					p a		
347-5					ʃ a k ³¹		
362-5					j a ʔ ³¹		
391-5					j ai ³¹		
394-5					m ai ʔ ³¹		
397-5					pʰ ai ³¹		
443-5					m j a ʔ ⁵⁵		
460-5					s e t		
463-5					j a ʔ ⁵⁵		
464-5					s ai		
473-5					s ai		
476-5					j a k ⁵⁵		
481-5					sʰ ai t		
494-5					a ³¹		
496-5					m j a ⁵⁵		
516-5					j a		
522-5					m e k ³¹		
523-5					j a ʔ ⁵⁵		
524-5					j a ³¹		
540-5					p a ³¹		
39-5					m j e ³¹		
64-5					a ⁵⁵		
65-5					w o ʔ ³¹		
66-5					p a		
71-5					p a t		
72-5					p a		
76-5					a a ³¹		
77-5					m j a ʔ ³¹		
78-5					j j a ʔ ³¹		
82-5					p k o		
87-5					j a ʔ ³¹		
93-5					ɹ e ⁵⁵		
100-5					s a ⁵⁵		
116-5					j a ³¹		
119-5					v e ³¹		
124-5					j a ʔ ⁵⁵		
136-5					ɲ i ai		
139-5					m e		
144-5					m j a ʔ ³¹		
145-5					k e		
146-5					m a ³¹		
165-5					j a ⁵⁵		
171-5					j a		
193-5					p a ³¹		
212-5					a ʔ ³¹		
214-5					l ai ³¹		
238-5					v e a ʔ ³¹		
241-5					p a ³¹		
246-5					ə a		
256-5					ʃ ai		
257-5					p a		
272-5					j a ³¹		
274-5					m e ³¹		
289-5					k i		
294-5					h e ³¹		
301-5					j a ʔ ⁵⁵		
306-5					pʰ a e ³¹		
321-5					k i ³¹		
331-5					j a a		
332-5					j a ³¹		
336-5					v o a ⁵⁵		
340-5					m o ³¹		
360-5					tʰ e ³¹		
376-5					s h a ʔ ³¹		
395-5					j a t ⁵⁵		
401-5					s e		
409-5					j a t		
425-5					p j a ʔ ³¹		
430-5					sʰ ai ³¹		
442-5					sʰ a ³¹		
447-5					k a		
456-5					k a ³¹		
458-5					tʰ e t		
469-5					a ³¹		
470-5					pʰ a ŋ		
478-5					sʰ e		
495-5					m k a		
501-5					sʰ e ³¹		
506-5					j a ŋ ³¹		
507-5					m e ʔ ³¹		
509-5					l ai ³¹		
510-5					a a a ³¹		
511-5					m e ʔ ³¹		
521-5					p a ʔ ⁵⁵		
538-5					e a ³¹		
539-5					j a ³¹		
544-5					j a ʔ ⁵⁵		
550-5					k o ³¹		
562-5					m j a ⁵⁵		
568-5					kʰ e		
11-5					kʰ o ⁵⁵		
12-5					e e ŋ ³¹		
46-5					k ə ³¹		
83-5					e e ³¹		
91-5					pʰ e		
106-5					k e		
120-5					s a o ʔ ³¹		
209-5					a		
215-5					k o ʔ		
242-5					kʰ a ŋ		
281-5					pʰ a u		
283-5					j ai e ³¹		
302-5					k a a ⁵⁵		
312-5					k a ʔ ⁵⁵		
313-5					j k a ʔ ³¹		
315-5					k e		
348-5					m a ³¹		
352-5					k a a ³¹		
1-6						m w a	
4-6						j aː	
18-6						m a	
19-6						m r a	
44-6						h r au k	
50-6						h j w a	
62-6						s a ts	
70-6						kʰ a	
75-6						m l au	
97-6						h a	
112-6						p aː	
122-6						m j au k	
127-6						k a ai	
132-6						k j a	
133-6						l a	
135-6						m w a	
142-6						s a a	
143-6						h j a	
149-6						tʰ a	
152-6						s a	
157-6						p aː	
183-6						m aː	
184-6						h n a	
185-6						h u	
189-6						k j a	
192-6						h n a	
195-6						j aː	
200-6						p aˀ	
216-6						kʰ j a	
218-6						j a k	
225-6						s a k	
235-6						k a a	
244-6						s a aˀ	
253-6						m w aˀ	
270-6						m a	
278-6						m r a	
279-6						k a a	
285-6						kʰ j a	
308-6						h k a a	
322-6						m j aˀ	
325-6						k w a	
337-6						m r a	
341-6						aː	
347-6						k au	
362-6						k j a	
391-6						j au k	
394-6						s a k	
397-6						t a	
443-6						m j a	
460-6						s a	
463-6						r a	
464-6						t a	
473-6						s a	
476-6						k j au k	
481-6						tsʰ u	
494-6						kʰ w aː	
496-6						kʰ r a	
516-6						j aː	
522-6						s a k	
523-6						k r a	
