COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2456-1	k ɔ r u															
2514-1	t u s u															
2666-1	s i j i															
2817-1	a n i															
3132-1	t u u															
3300-1	ɛ w a															
3976-1	dʒ o s															
4152-1	k a r a															
4361-1	t e															
4570-1	t u w															
4648-1	j ɛ															
5318-1	dʒ i															
5673-1	t e r															
5887-1	j a m															
446-1	k ɔ n d ɔ r ɔ															
521-1	k a t u															
1108-1	k a j ɔ															
1124-1	i r a															
1745-1	t a j a															
1823-1	k ɔ r															
2143-1	b a															
2265-1	u r ɔ															
2392-1	d b ɔ s u															
2579-1	t ɔ															
2774-1	k a n u															
3339-1	k a r a															
3550-1	t i n i r															
4024-1	z i a															
4219-1	t a m u															
4240-1	k e r i															
4259-1	k uː r e															
4738-1	k u n d a															
5197-1	ɛ r u															
5447-1	g i s e															
5531-1	t i r u															
5733-1	n u															
5828-1	k a r̃ u															
562-1	s u m z															
998-1																
1022-1	b i n i															
1023-1	k e															
1205-1	j e															
1275-1	t															
1578-1	n u m															
2063-1	i r ɛ															
2334-1	ɛ s u															
2798-1	t i r̃ ɛ j															
3252-1	d m b e r															
3463-1	k r a															
715-2		dʒ u j i														
1089-2		n a														
1319-2		n ɔ														
1398-2		s u g u														
1557-2		g i r ɔ														
1626-2		w a w														
1840-2		t i r i														
2247-2		g ɔ														
4677-2		k u r ɔ j														
5162-2		m i r ɔ														
5406-2		t a i														
359-2		g a r u														
1577-2		g i r ɔ														
2196-2		n a r a														
2230-2		s i j ɔ														
2533-2		b a r i														
3605-2		k a a														
3866-2		t ɔ s u														
4553-2		t a														
4822-2		k u m ɔ														
5254-2		dʒ u r ɔ														
503-2		k i r ɛ j														
1356-2		m a w														
1881-2		n u m u j														
2084-2		j a ɛ														
2420-2		g u r ɔ														
3218-2		b u s u														
3372-2		n a ɔ														
3718-2		a r i														
4135-2		b a r i j̃														
4694-2		g u s u														
807-2		k o m i														
2320-2		k a r ɛ														
2476-2		k u														
2842-2		dʒ i g u														
4081-2		dʒ a m b i														
4313-2		n ɛ														
4460-2		s i j ɔ														
5514-2		n i n dʒ ɛ														
5810-2		b i r i														
93-2		dʒ ɔ														
260-2		b i r ɔ														
385-2		dʒ ɛ m ɛ														
890-2		a m b i r i														
1336-2		t u r ɔ														
1703-2		b ɔ														
1769-2		t ɛ m b i														
2162-2		b ɛ r ɛ														
2635-2		s ɔ														
2735-2		k a n r i														
3031-2		t ɛ g i														
4591-2		k ɛ r i														
5301-2		b ɛ r u														
5605-2		t i m ɛ j̃														
296-2		dʒ a m b i														
463-2		t u m u														
762-2		b a n a k u														
1432-2		t a r i														
1474-2		t ɔ														
1788-2		s i r i														
2044-2		t i m ɛ														
2713-2		t ɛ m ɛ l ɛ r ɛ														
3219-2		b a s a														
3425-2		j ɔ														
4184-2		n ɛ j i														
4629-2		n u i														
4759-2		n i j ɛ														
4904-2		n u m a														
4960-2		k i n u r u														
4980-2		t ɔ t i														
5059-2		k u r ɔ														
5125-2		dʒ ɔ n dʒ i														
5339-2		b a														
5549-2		t a w a														
5771-2		dʒ u g u														
5905-2		t i r i														
5938-2		a l u ɔ														
1-2		b ɛ														
483-2		k u s u														
629-2		t ɔ														
667-2		ɛ w ɛ														
1254-2		t u u r u														
1415-2		n ɛ														
1542-2		n u														
1683-2		s i j														
1898-2		b u r o														
2551-2		r i														
2901-2		t u i														
2957-2		m a i														
3048-2		b i j ɔ														
3251-2		b a r a														
3885-2		t ɛ r i														
4402-2		j i														
5081-2		dʒ i n dʒ r i														
5622-2		b ɛ r i j ɛ j														
6006-2		b i r a														
43-2		s a i														
135-2		t u l u														
158-2		m t ɔ s u														
194-2		b ɛ j̃														
221-2		ɛ s u														
650-2		b ɛ s i														
1152-2		t i w ɛ														
1374-2		k ɔ r ɔ														
1452-2		g a r a														
1862-2		i s i														
2108-2		n i j														
2636-2		m														
2880-2		k u m dʒ ɔ														
2924-2		b ɔ r i														
2941-2		b i r i														
3405-2		dʒ ɛ ɛ j̃														
3959-2		t u r u														
4066-2		g ɔ r ɔ														
4535-2		s u w ɔ														
4888-2		s a m i n a														
5180-2		s ɛ m b i														
5751-2		t i j ɛ														
5981-2		a r a														
114-2		t ɔ j														
702-2		ɔ g ɔ n ɔ ɔ														
851-2		k u														
872-2		ɛ n dʒ ɛ														
952-2		g u r u u														
2179-2		i														
2351-2		k a w														
2496-2		n u														
4609-2		k u r ɔ a i														
4740-2		g u n ɔ n														
4921-2		s a m a														
5982-2		g u dʒ u														
978-2		t a m														
999-2		j i														
1052-2		n a m u														
1989-2		m ɛ n ɛ														
2456-2		k ɔ r i														
2666-2		s i j i														
2817-2		a l i														
3132-2		t u n u														
3300-2		ɛ w ɛ														
3977-2		dʒ ɔ dʒ i														
3978-2		dʒ ɔ dʒ i														
4260-2		ɔ m b i														
4278-2		k u n dʒ u														
4334-2		u s u														
4361-2		t e g														
4570-2		g ɔ														
4648-2		j ɔ														
5673-2		t u m a														
5887-2		j a m														
446-2		k o dʒ ɔ r ɔ														
1108-2		k j ɔ														
1124-2		k r ɔ														
1237-2		k u														
1745-2		d a j a														
1823-2		k ɔ ɔ														
2143-2		b a														
2265-2		u r a														
2392-2		l ɔ s u														
2579-2		t ɔ														
2902-2		j i														
3197-2		k i														
3339-2		k a r a														
3550-2		t i i														
3943-2		dʒ a l a														
4240-2		w ɔ r u														
5197-2		ɛ r u														
5531-2		t i r ɛ														
5733-2		n i														
409-2		g u r u														
562-2		s u m ɔ														
1022-2		b i r i														
1205-2		j ɔ														
1275-2		t														
1524-2		k u r ɔ														
1578-2		n u m														
2063-2		i r ɛ														
2798-2		t i r̃ ɛ j̃														
3088-2		n ɛ r u														
715-3			d u													
1089-3			n a													
1319-3			n aː e													
1398-3			s u g u l e													
1557-3			g i e													
1626-3			k a g e													
1840-3			d e n													
2247-3			g e													
4677-3			k u l e n i													
5162-3			m i n l e													
5406-3			d aː n d i													
359-3			k a l a													
1577-3			g i e													
2196-3			n a l e													
2533-3			b a r g e													
3866-3			k o dʒ i													
4553-3			d a ŋ g e e													
5254-3			d u l ɛ													
503-3			k i a													
1881-3			n aː m													
2084-3			j a i													
2420-3			k u l ɛ													
3218-3			p u g u dʒ e													
3372-3			n a m a													
3718-3			k a r a													
2320-3			k a n ɛ													
2476-3			k a g e													
3719-3			m i													
4460-3			k aː													
5514-3			n ɛ n d e													
890-3			g a m b i l i													
1336-3			d e g e													
1703-3			b aː													
2162-3			p aː													
2635-3																
2735-3			d aː n a m a													
762-3			b a l a ŋ g u													
1788-3			s e e													
2713-3			t a m b a n d a r e													
3219-3			p a u													
4629-3			t aː aː i													
4904-3			ŋ aː aː m													
5125-3			d aː n i													
5771-3			d u g u													
5938-3			k a l u n a													
1898-3			p u l u													
2901-3			t aː m i													
2957-3			m a n d e													
3048-3			b i e													
5081-3			p i n i													
6006-3			p o r i													
716-3			j e													
1152-3			d i g ɛ													
1789-3			t aː m a													
2083-3			k a n i													
2108-3			p aː ŋ i													
2618-3			k ɛ l ɛ													
2880-3			k u n d u g a													
2941-3			b i l a													
3405-3			k ɛ m ɛ													
3811-3			l e													
5583-3			ŋ a ŋ g e													
5751-3			d i j ɛ													
2442-3			t aː m a													
2496-3			d aː													
4921-3			s a b e													
196-3			k u l e													
3639-3			d a w a													
3905-3			aː													
3977-3			m a n d e													
3978-3			m a n d e													
4361-3			k aː i													
5532-3			p i n i													
1237-3			d i n g e													
1579-3			k m b u l e													
2143-3			aː aː													
2774-3			k a n a													
3198-3			s ɛ m e													
3534-3			d o n i													
3550-3			k i n a g i													
3684-3			k i n d a													
3943-3			k a l ɛ													
4259-3			g aː m ɛ													
4611-3			k a m ɔ													
4983-3			s o n d i													
5656-3			m a n d i													
5830-3			j e													
1026-3			l e i													
1170-3			g a n d e													
1187-3			d u r a													
1275-3			m													
1454-3			s e l e e													
1668-3			b i i													
1841-3			g e													
1970-3			p u l a													
2977-3			k ɔ m b e													
3301-3			k e b a													
3498-3			n i													
715-4				d i												
1089-4				n a n a												
1319-4				n i												
1398-4				s u n u r u												
1557-4				k i r e												
1626-4				w a g a												
1840-4				t i r u												
2247-4				k a												
4677-4				k u r u j												
5162-4				m i r e												
5406-4				t aː n u												
359-4				k a r a												
1577-4				g i r e												
2196-4				n a r a												
2230-4				s i r o												
2533-4				b a r a												
3605-4				k a n a												
3866-4				o r u												
4553-4				t a a a												
4822-4				k u m o												
5254-4				d u r ɔ												
503-4				k i r e												
1356-4				m a												
1881-4				n u m a												
2084-4				j aː a a												
2420-4				k u r ɔ												
3218-4				u u												
3718-4				a r a												
4135-4				b a r u												
4694-4				k u s u												
807-4				k ɔ m												
2320-4				k a n a												
2842-4				tʃ i r u												
4313-4				n ɛ m												
4460-4				s u j												
5514-4				n ɛ n ɛ												
5810-4				i r u												
93-4				d ɔ												
260-4				b ɛ r a												
385-4				g ɛ m ɛ												
890-4				a m i r u												
1769-4				t ɛ m ɛ												
2162-4				b ɛ r u												
2635-4				s o												
2735-4				tʃ a n a												
3031-4				d ɛ g a												
5301-4				b ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				d a m a												
463-4				d u m u												
762-4				b a n a k u r u												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i m e												
3219-4				b aː s a												
4120-4				k o r o												
4184-4				n e												
4423-4				d ɔ r ɔ												
4629-4				n u n ɔ												
4759-4				n i e												
4904-4				n u n ɔ												
4960-4				g i n a r a												
4980-4				t a												
5059-4				g u r u												
5125-4				ɔ n ɔ												
5549-4				t a w a												
5771-4				u ɣ u												
5922-4				b i r ɛ												
1-4				b ɛ												
629-4				d ɛ												
667-4				ɛ w ɛ												
1254-4				d a m u r u												
1415-4				n a												
1542-4				n a												
1683-4				s i e												
1898-4				b u r u												
2551-4				r a												
3251-4				b a r a												
3885-4				d ɛ r ɛ												
5622-4				b ɛ r u e j												
6006-4				b a r a												
43-4				s a												
135-4				tʃ ɛ a a												
158-4				m ɔ u												
221-4				a r u												
650-4				ɛ u												
1374-4				k a n ɔ												
1452-4				g a r a												
1789-4				n u m o												
1862-4				i r u												
2108-4				n a												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				k ɛ												
4888-4				s a m n a												
5180-4				s ɛ m ɛ												
5583-4				d a n a												
5981-4				a r a												
25-4				a r s ɛ a												
114-4				d ɔ r ɔ												
702-4				ɔ g ɔ n u r o												
851-4				g ɔ												
872-4				a n a												
952-4				k u r a												
1941-4				k i r a												
2442-4				n u w̃ o												
3448-4				b u d u												
3482-4				m i i d ɛ												
3497-4				n a												
3588-4				k ɔ r ɔ												
4101-4				a r a												
4293-4				j ɔ w ɔ												
4520-4				j ɛ r u												
4609-4				k ɔ r ɔ w a												
4740-4				g u n ɔ n												
4781-4				s a a a												
5982-4				k u s u												
196-4				tʃ ɛ r a												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n a m u												
1070-4				l u ɣ o												
1298-4				a m a												
1989-4				m a n a												
2145-4				d o												
2306-4				a m a												
2456-4				k ɔ r u												
2514-4				d u r u												
3132-4				d u n												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s u												
4039-4				d ɔ r u												
4278-4				k u n u												
4361-4				t e g e												
4570-4				d ɔ												
5318-4				ɛ r a												
5673-4				a m a												
5752-4				t i												
521-4				k u o												
685-4				s ɔ r ɔ												
744-4				l a w a												
1646-4				ɔ g a												
1745-4				d a j a												
2066-4				n a n a												
2216-4				j aː												
2265-4				u l ɔ												
2579-4				dʒ a												
2958-4				m o												
3197-4				k a												
3339-4				k a r a												
3812-4				i n a												
4219-4				t e m e												
4337-4				s u m												
5197-4				e r u												
5531-4				i r e												
5733-4				n i												
409-4				g a r u												
1002-4				r ɛ												
1022-4				b i n i												
1238-4				i n u												
1612-4				n u m ɔ												
2334-4				a s u												
2396-4				n a												
2553-4				b a n a												
2671-4																
2798-4				a r e												
2978-4				k u r ɔ												
3407-4				a m												
715-5					d u											
1089-5					n a											
1319-5					n ɛː											
1398-5					s u g u l j e											
1557-5					g i r e											
1626-5					w a g a											
1840-5					d u n e											
2247-5					g u											
4677-5					k u l e n i											
5162-5					m i n l e											
5406-5					d i n d e											
359-5					k a r a											
1577-5					g i r e											
2196-5					n a l e											
2230-5					b i g e											
3605-5					k a n d a											
3866-5					o d e											
4553-5					d a ŋ g g e											
4822-5					k u m b e											
5254-5					d u l ɛ											
1356-5					m a l											
1881-5					n u m											
2084-5					j a g i											
2420-5					k u l ɛ											
3218-5					p u g u dʒ a											
3372-5					n a m a											
3718-5					a r a											
4135-5					b u n i											
4694-5					g u dʒ g e											
2476-5					k ɔ e											
2842-5					d i g i											
3719-5					m i											
4081-5					d u m b u											
5514-5					n e n d e											
260-5					b i n d i											
385-5					d u m b e											
890-5					k a m b i l i											
1703-5					b a											
1769-5					d e m b e											
2735-5					d u n d a m a											
4591-5					d u r e											
5301-5					b u l e											
63-5					k a r a											
296-5					b u m b e											
463-5					b u m b e											
762-5					b a n a ŋ g u i											
1788-5					s e											
3219-5					b u s e											
4120-5					k ɔ l o											
4759-5					n o e e											
4960-5					g u n e e e											
5059-5					g u j e											
5549-5					b a l e											
5771-5					j u g u											
5905-5					b u e											
5938-5					a r e n a											
1415-5					n g e											
1542-5					n u e											
1898-5					p u l o											
2551-5					r e											
2957-5					m a n d e											
3048-5					b i j e											
4402-5					b e											
5081-5					b i n n u i											
6006-5					p o r i											
135-5					d u n d e											
194-5					b u											
716-5					j ɛː											
2083-5					k a n i											
2618-5					k a l ɛ											
2880-5					k u n d u g a											
3113-5					u g e											
3136-5					b u n e											
3405-5					ɛ m ɛ											
3572-5					b u r i											
4535-5					d u g ɛ											
5751-5					d i j ɛ											
851-5					g u e											
2179-5					n d e											
2351-5					b i e											
2496-5					n e n											
3448-5					u ŋ d e											
4781-5					s a n d a											
4921-5					s a m b j e											
196-5					k u l e											
789-5					g a n a											
931-5					i g e											
1298-5					g a l e m b a											
2145-5					d e											
3639-5					d o w a											
3977-5					m o n d i											
3978-5					m a n d e											
4260-5					b u g u											
5200-5					g e											
5532-5					i n i											
5866-5					g a b g e											
432-5					g a n e											
446-5					g u ŋ g u g e											
521-5					k u dʒ u											
1124-5					e l e l e											
1237-5					p i n d e											
1579-5					m b u l a											
1748-5					j e											
2774-5					k a n i											
3198-5					s e m ɛ											
3339-5					b u											
3534-5					d o n i											
3550-5					i n g i											
3684-5					k i n d a											
3944-5					b e g a											
4611-5					k ɔ m ɔ											
4738-5					g u n d e											
4983-5					s o n d i											
5447-5					g i e											
5656-5					m o n d i											
5830-5					j ɔː											
1074-5					n u g u											
1170-5					k a n d e											
1187-5					u r u											
1454-5					s a l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k o m b a											
3252-5					b u b u											
3301-5					i b a											
3463-5					w ɛː											
3498-5					n i											
715-6						d i ɛ										
1089-6						n a ɛ										
1319-6						n i ɛ										
1398-6						s u g u n dʒ ɛ										
1557-6						g i b ɛ										
1626-6						j a g ɛ										
1840-6						d a n ɛ										
2247-6						g o										
4677-6						g u l ɛ j ɛ										
5162-6						m i n d ɛ										
5406-6						d ɔ n d ɛ										
359-6						g a l a										
1577-6						g i j ɛ										
2196-6						n a l ɛ										
2230-6						dʒ ŋ g ɛ										
2533-6						b a n g ɛ										
3605-6						g a n d a										
4553-6						d a ŋ g g ɛ										
4822-6						g u m b ɛ										
5254-6						d u l ɛ										
503-6						g i n a ɛ										
1356-6						m a j ɛ										
1881-6						n u m ɛ										
2084-6						j a b ɛ										
2420-6						g u l ɛ										
3218-6						p u d ɛ										
3372-6						n a m a										
3718-6						k a j a										
4135-6						b a n ɛ ɛ										
4694-6						g u d g ɛ										
807-6						g ɔ n d ɛ										
2320-6						g a n ɛ										
2842-6						d i g ɛ										
3719-6						m ɛ										
4081-6						d a m b ɛ										
4313-6						n i m ɛ										
4460-6						n i j ɛ										
5514-6						n e n d ɛ										
5810-6						p i n l ɛ										
93-6						d ɛ										
890-6						dʒ a m b i l ɛ										
1336-6						d ŋ g ɛ										
1703-6						b a ɛ										
4591-6						d a g ɛ										
5605-6						d i ɛ ɛ										
63-6						g a d a										
296-6						d aː m b ɛ										
463-6						d u m b ɛ										
762-6						b a n a ŋ g u l ɛ										
3425-6						j ɛ										
4120-6						g a l ɛ										
4423-6						d ɔ l ɛ										
4759-6						n i i j ɛ										
4904-6						n s u n d ɛ										
4960-6						g i n n d ɛ										
5125-6						dʒ u n dʒ ɛ										
5339-6						p a g ɛ										
5771-6						j ŋ g u										
5922-6						b i d ɛ										
5938-6						a d u n a										
483-6						g ɔ dʒ ɛ										
1542-6						n d ɛ										
1683-6						s i j ɛ										
2551-6						d ɛ										
2957-6						m a n d ɛ										
3048-6						b i j ɛ										
4402-6						j ɛ										
5081-6						p i n dʒ a b ɛ										
5622-6						k ɛ g ɛ ɛ										
650-6						p a dʒ ɛ										
716-6						j ɛ										
1152-6						d i j ɛ										
1789-6						n u m ɛ										
1862-6						i d ɛ										
2618-6						g a l ɛ										
2880-6						g u n d ŋ g ɛ										
2924-6						b ɔ ɛ										
3136-6						j a g ɛ										
3405-6						d e m ɛ										
3811-6						l ɛ										
4535-6						s u g ɛ										
4888-6						s a m u n ɛ										
5751-6						d i j ɛ										
2179-6						n d ɛ										
2442-6						n u m ɛ										
3482-6						m i b i d o										
4202-6						k o a g ɛ										
4781-6						t a n d ɛ										
4921-6						k a b g ɛ										
5982-6						g u dʒ ɛ										
408-6						j a m b i										
526-6						d a j a g ɛ										
789-6						g a n a										
1298-6						g u l u m b i										
1942-6						j ɛ										
2666-6						dʒ ŋ g ɛ										
3015-6						n a n d ɛ										
3905-6						n u ɛ										
3977-6						m e n d ɛ										
3978-6						m u n d ɛ										
4152-6						b i n g o										
4334-6						aː n										
4648-6						j ɛ										
5200-6						i l e										
5318-6						d a ɛ										
5532-6						g i n ɛ										
5673-6						dʒ a ŋ g o										
5866-6						g a a d ɛ										
66-6						g a										
432-6						g a n ɛ										
446-6						dʒ a ŋ g g ɛ										
1579-6						u m b a l ɛ										
1748-6						j ɛ										
1823-6						g ɔ ɛ										
2902-6						j ɛ										
3684-6						g e n d e										
3812-6						b u ŋ g ɛ										
3943-6						p u l ɛ										
4259-6						g a m ɛ										
4611-6						g a m ɛ										
4738-6						g u n d ɛ										
4983-6						t e n d ɛ										
5447-6						g i d ɛ										
5656-6						m a n d ɛ										
5830-6						j ɛ										
5868-6						g a g ɛ										
348-6						i d e										
998-6						ɛ										
1023-6						j ɛ										
1074-6						n a g a										
1172-6						g a l ɛ										
1205-6						j ɛ										
1668-6						p i n ɛ										
1841-6						g o										
2063-6						ɛ										
2671-6						n d ɛ										
2977-6						g e m b ɛ										
3256-6						i n e										
3287-6						s a n a										
3301-6						i b i										
3498-6						n i										
715-7							d i									
1089-7							n a									
1319-7							n ɔ									
1398-7							s u r i n i									
1557-7							k i r i									
1626-7							k a g a									
1840-7							t i r i									
2247-7							k ɔ									
4677-7							k i r i									
5162-7							m i n r i									
5406-7							t ɛ n d i									
359-7							k a r i									
1577-7							k i r i									
2196-7							n a r a									
2230-7							s i r i									
2533-7							b a r i i									
3605-7							k a n d a									
3866-7							k ɔ s i									
4553-7							t ɛ r g i									
4822-7							k u m b ɔ									
5254-7							d i r i									
503-7							k i r i									
1356-7							m a j									
1881-7							n u m i									
3372-7							n a m a									
3718-7							k a r i									
4135-7							b a r a									
4694-7							k i s i									
807-7							k ɔ m b i									
2320-7							k a n i									
2476-7							k i r i									
2842-7							d i j a									
3719-7							m i									
4081-7							d a m b i									
4313-7							n ɛ n									
4460-7							s i r ɔ									
5514-7							k ɛ n d i									
5810-7							b i n r i									
93-7							d ɔ									
260-7							b i n r i									
385-7							t ɛ m b ɛ									
890-7							k a m b i r i									
1336-7							t ɛ k a									
1703-7							b ɔ									
1769-7							t ɛ m b i									
2162-7							b ɛ r i									
2635-7							s ɔ									
2735-7							d a n d a									
3031-7							d ɛ r i									
4591-7							k ɛ r i									
5301-7							b ɛ r i									
5605-7							t i m i									
296-7							t a m b i									
463-7							d i m b i									
1432-7							t a r i									
1474-7							t ɔ r									
1788-7							s i r i									
2044-7							d i m b i									
2713-7							t ɛ m b ɛ n d ɛ r ɛ									
3425-7							j i									
4184-7							n ɛ									
4423-7							d ɔ r i									
4629-7							n u n m a									
4759-7							n ɔ j i									
4904-7							n i m a									
4960-7							t i n n r i									
5059-7							k u r i									
5125-7							k ɔ n d i									
5339-7							b a r a									
5549-7							t a r a									
5771-7							t u g i									
5905-7							t i r i									
5922-7							b i r i									
1-7							b ɛ									
483-7							k ɔ s i									
667-7							ɛ r ɛ									
1542-7							n i									
1683-7							s i									
1898-7							b u r i									
2551-7							r i									
2901-7							t u n d i									
2957-7							m a n d i									
3048-7							b i j a									
3251-7							b a r a									
3885-7							d ɔ r i									
4402-7							j i									
5081-7							b ɛ n d i r i									
5622-7							b ɛ r i j i									
6006-7							b i r a									
43-7							s a									
135-7							t u n d i									
158-7							m b ɔ s i									
194-7							b ɛ									
221-7							ɛ s i									
650-7							b ɛ s i									
1152-7							t i r ɛ									
1374-7							k ɔ r d ɔ									
1452-7							k a r a									
1862-7							i s i									
2083-7							k a r g i									
2108-7							n i									
2880-7							k ɛ n d i i									
2924-7							b ɔ r ɛ									
2941-7							b i r i									
3113-7							t i g i									
3136-7							t a r i									
3405-7							t ɛ m ɛ									
3572-7							b ɛ r i									
3751-7							b i i									
3959-7							t ɔ r i									
4066-7							k ɔ r ɔ									
4535-7							s u r ɔ									
5180-7							s ɛ m b i									
5583-7							d a n d i									
5981-7							a r a									
25-7							k a t i b i g i									
114-7							d ɔ r i									
702-7							ɔ g ɔ r ɔ ɔ									
872-7							ɛ n d i									
1941-7							k i r i									
2179-7							n d i									
2351-7							b a r a									
2496-7							n i									
3588-7							k ɔ r i									
4202-7							k ɔ r i i									
4609-7							k ɔ r i g ɔ									
4921-7							s a m b i									
408-7							k ɔ m b i									
526-7							d ɛ ɛ a g i									
545-7							i r i									
978-7							t a m									
999-7							j i									
1052-7							n a m b i									
1070-7							d u g i									
1942-7							j ɛ									
2456-7							k ɔ r i									
2514-7							d u s i									
2666-7							s i j i									
2817-7							a n d i									
3300-7							ɛ r i									
3977-7							k ɔ n dʒ i									
3978-7							k ɔ n dʒ i									
4039-7							d i r									
4152-7							k i r i									
4260-7							ɔ m b i									
4278-7							k u n dʒ i									
4648-7							j ɛ									
5752-7							d i									
5866-7							k ɛ g n g ɛ									
5887-7							j a m i									
446-7							k ɔ n k ɔ r ɔ									
1108-7							k u j ɔ									
1646-7							ɔ g i									
1748-7							j ɛ									
1823-7							k ɔ r ɔ									
2143-7							b a									
2392-7							n ɔ s i									
2579-7							d ɔ									
2902-7							j i									
3197-7							k i									
3339-7							k a r a									
3944-7							k ɛ g ɛ									
4240-7							k ɔ r i									
4337-7							t u m									
4738-7							k ɛ n d i									
4983-7							t ɛ n d i									
5197-7							ɛ r i									
5447-7							k n s i									
5656-7							t ɔ n d i									
5733-7							n i									
5828-7							k a g i									
5868-7							k ɛ ŋ i									
245-7							k i ŋ i									
562-7							s u m d ɔ									
1170-7							t u n d i									
1205-7							j ɛ									
1524-7							k ɔ r i									
2063-7							i r ɛ									
2334-7							ɛ s i									
2671-7							n									
3088-7							t i r i									
3252-7							ɛ m b ɛ									
3463-7							k d i									
715-8								d u								
1089-8								n a								
1319-8								n e j								
1398-8								s u g u l e								
1557-8								g i r e								
1626-8								w a g a								
1840-8								d e n								
2247-8								g e								
4677-8								k u l e								
5162-8								m i n d ɛ								
5406-8								d aː n d i								
359-8								k a r a								
1577-8								g i r e								
2196-8								n a l e								
2230-8								n i g e								
2533-8								b a n e								
3605-8								k a n d a								
3866-8								o d i								
4553-8								d a ŋ g j e								
4822-8								k u m b e								
5254-8								d i l ɔ								
1881-8								n u m o								
2084-8								j a n i								
2420-8								k u l ɛ								
3218-8								p u n d u								
3372-8								n a m a								
3718-8								a r a								
4694-8								g u d a u								
2320-8								k a n a								
2476-8								k o g								
2842-8								d i g e								
3719-8								m i								
4081-8								d u m b j								
4313-8								n e m ɔ								
5514-8								n e n d e								
385-8								d ɛ m b ɛ								
1336-8								d e g e								
1769-8								d ɛ m b ɛ								
2735-8								d aː n d a m a								
3031-8								d n ɔ								
4591-8								d aː r e								
