COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
927-2		ŋ a̱ n ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l e ŋ ²¹							
877-2		s e ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ o ²¹							
595-2		tʰ a ŋ ⁵¹							
660-2		v u t ²¹							
642-2		tʃʰ u ŋ ²¹							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t o̱ ʔ ⁵⁵							
337-2		v a ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		s u m ²¹							
718-2		ʃ i n ²¹							
811-2		kʰ au ²¹							
458-2		tʰ u ŋ ²¹							
884-2		tʃ i̱ ⁵⁵							
205-2		k u̱i ⁵¹							
499-2		n e ⁵¹							
706-2		s ă ²¹							
920-2		u ŋ ²¹							
36-2		p j a ŋ ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			l a m ³¹						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m əi ³¹						
221-3			j a̱ p ⁵⁵						
202-3			k u ³¹						
935-3			ŭ ³¹						
93-3			t a ³¹						
7-3			p ɛ̃ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			t a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t ɔ ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ³¹						
891-3			t a̱ ŋ ³⁵						
528-3			ɣ ɔ ⁵⁵						
797-3			k j a̱u ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ⁵⁵						
896-3			ts ɔ̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			ŋ a̱ ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ ø ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɛ̃ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			x a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k ɔ̱ ³⁵						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l i ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			ɣ a ʔ ³¹						
194-3			ɣ a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			kʰ j a ⁵⁵						
312-3			kʰ ɔ ³¹						
436-3			m j a ³¹						
927-3			ŋ ɛ̱̃ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s u m ³¹						
718-3			ʃ ɔ n ³⁵						
811-3			kʰ au ³¹						
458-3			tʰ au ŋ ³⁵						
884-3			t i̱ ³⁵						
205-3			k au ʔ ³¹						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			au ŋ ³⁵						
36-3			p j ɔ̃ ⁵⁵						
665-4				ŋ o ³¹					
495-4				n ou ⁵⁵					
838-4				j ɔː ³³					
438-4				l ə̆ ⁵⁵					
334-4				l ɔ ʔ ³¹					
360-4				l ei ³³					
394-4				m j eːi ³³					
221-4				j u̱ː p ⁵⁵					
202-4				k ou ³³					
935-4				w o ³³					
93-4				l ə ŋ ⁵⁵					
7-4				p a n ³³					
664-4				v aː ŋ ³¹					
246-4				k ɔ̱ ʔ ⁵⁵					
547-4				s ə̱ k ⁵⁵					
555-4				j ɔ̱ m ³³					
464-4				m ou ³³					
119-4				m j i ⁵³					
835-4				n a̱ p ⁵⁵					
79-4				t ɔː ʔ ³¹					
693-4				ŋ aːu ³¹					
477-4				ŋ j ei ⁵⁵					
891-4				tʰ əː ŋ ⁵³					
528-4				w ɔː ⁵³					
797-4				k j u̱ː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j aː p ³¹					
896-4				ts ɔ̱ t ⁵⁵					
452-4				m j u k ³¹					
580-4				s ɔ t ⁵⁵					
833-4				n o̱ ³³					
390-4				m a ŋ ³³					
696-4				ŋ ə ³¹					
86-4				t u ŋ ³¹					
384-4				m aː n ⁵⁵					
61-4				ts a n ³¹					
536-4				ʃ ɔ̱ ʔ ⁵⁵					
731-4				ʃ ɿ ⁵⁵					
779-4				w o̱ ⁵⁵					
589-4				kʰ u ŋ ³³					
680-4				ŋ ɔ̱ ʔ ⁵⁵					
658-4				w ɔ m ³¹					
456-4				m j aː ŋ ³¹					
183-4				k j iː ³³					
785-4				kʰ ɔː ⁵⁵					
714-4				u̱ ³³					
331-4				n u ⁵⁵					
206-4				j o ³¹					
930-4				ŋ a̱ː p ⁵⁵					
353-4				l ei ³¹					
161-4				k aː ŋ ³¹					
814-4				kʰ ui ⁵⁵					
179-4				k j ɔ ʔ ³¹					
194-4				j ɔː ʔ ³¹					
727-4				s a ŋ ³¹					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³¹					
53-4				p ɔ m ³¹					
59-4				t ɔː ʔ ³¹					
506-4				pʰ ɔːi ³¹					
29-4				p əː ³¹					
316-4				tʰ ɔ ʔ ⁵⁵					
389-4				m j aː ŋ ³¹					
118-4				m o ⁵⁵					
312-4				kʰ ɔ ⁵⁵					
490-4				ŋ j ei ⁵⁵					
436-4				l a̱ ŋ ³³					
927-4				ŋ a̱ n ³³					
383-4				m ɔ ʔ ³¹					
211-4				j a m ³¹					
873-4				ʃ ə̱ː ŋ ³³					
371-4				l ə ŋ ³¹					
877-4				s ɛ̱ ⁵³					
344-4				l a m ³¹					
666-4				ŋ ³³					
595-4				tʃʰ a m ⁵⁵					
660-4				w uː t ³¹					
642-4				tʃʰ aː ŋ ⁵³					
257-4				kʰ j a m ³³					
167-4				k j ɔː ³³					
880-4				t aː p ³¹					
337-4				w o ³¹					
484-4				n a ŋ ³¹					
574-4				s ɔ m ⁵⁵					
718-4				ʃ ɛ̱ n ⁵⁵					
811-4				kʰ aːu ⁵⁵					
458-4				tʰ uː ŋ ⁵⁵					
884-4				tʃ ei ⁵³					
499-4				n ɛː ³¹					
706-4				s ə̆ ⁵⁵					
920-4				ɔː ŋ ⁵⁵					
36-4				p j a̱ p ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u k ³¹				
838-5					j o ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a ³⁵				
394-5					m j i k ⁵⁵				
221-5					j a p ³¹				
202-5					k u k ³¹				
935-5					a̱u ³⁵				
93-5					ts ɔ̆ ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ m ³¹				
464-5					m u k ⁵⁵				
119-5					ts a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t u ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a̱ ŋ ⁵⁵				
528-5					ɣ u ³¹				
797-5					k j a̱u k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s a t ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ɔi ³¹				
86-5					t au ŋ ³¹				
384-5					m ə ŋ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					s o ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					a̱				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ̱ ʔ ⁵⁵				
353-5					l a ³¹				
161-5					k ɔ̃ ³¹				
814-5					k u̱i ³⁵				
194-5					ɣ ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					tʰ ɔ ʔ ⁵⁵				
389-5					m j ɔ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ u ³⁵				
490-5					n a ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ a̱ ŋ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɛ̱ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ i ŋ ³⁵				
458-5					tʰ au ŋ ³⁵				
884-5					t a̱ ⁵⁵				
205-5					k au k ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					au ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						nʰ a c			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						m u n ⁵			
221-6						i p			
202-6						k ui̯ ⁵			
935-6						u ⁵			
93-6						c a ⁵			
7-6						p a n ⁵			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s a c			
555-6						i m			
464-6						m ui̯ ⁵			
119-6						c a ɲ			
835-6						nʰ a p			
79-6						t ʊ ⁵			
693-6						ŋ ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ r ɔ k			
493-6						n a c			
217-6						r j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s ui k			
833-6						nʰ a			
390-6						m a ŋ ⁵			
696-6						ŋ u j			
86-6						t ɔ ŋ			
731-6						s i ⁵			
680-6						ŋʰ a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
206-6						j a			
353-6						l i j			
814-6						kʰ u j ⁵			
179-6						k r a k			
29-6						p a c			
389-6						m r a ŋ			
118-6						m a ʔ			
490-6						n i j ʔ			
436-6						m j a ⁵			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						w a			
484-6						n a ŋ			
574-6						s u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k ɔ k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							ˀn i k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							n e ²		
221-7							j i p ⁴		
202-7							g u ²		
935-7							ʔ ʊ ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							s i k ⁴		
555-7							ˀj i m ¹		
464-7							m u ²		
119-7							dz i ŋ ¹		
835-7							ˀn a p ⁴		
79-7							d o ²		
693-7							ŋ u ¹		
477-7							n a p ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk r u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ˀts u t ⁴		
452-7							m j u k ⁴		
580-7							s u t ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a m ¹		
536-7							ˀs a k ⁴		
731-7							ʃ e ²		
779-7							ʔ a ¹		
589-7							t a ŋ ¹		
680-7							ˀŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g r e ²		
785-7							k a ²		
714-7							ʔ ʊ ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							ˀŋ a p ⁴		
353-7							l i ¹		
161-7							g a ŋ ¹		
814-7							ˀk ui ²		
179-7							g r a k ⁴		
194-7							r a k ⁴		
727-7							ʃ a ŋ ¹		
260-7							k j a p ⁴		
144-7							g a m ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ³		
312-7							k o ²		
490-7							n i ³		
436-7							m j a ²		
927-7							ˀŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ ³		
660-7							w a p ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀt a p ⁴		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							s u m ²		
718-7							ʃ a n ²		
811-7							ˀk u ²		
458-7							t u ŋ ²		
884-7							ˀt i ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							ʃ a ¹		
920-7							ʔ u ŋ ²		
36-7							b j a ŋ ¹		
665-8								ŋ ɑ ²²	
495-8								n o ⁵³	
838-8								h n i ʔ ⁴	
438-8								l ɑ ⁵³	
334-8								l ɛ ʔ ⁴	
360-8								l e ⁵⁵	
394-8								m e ⁵⁵	
221-8								e ʔ ⁴	
202-8								kʰ ɛ ⁵⁵	
935-8								u ⁵⁵	
93-8								sʰ ɑ̃ ⁵⁵	
7-8								p u ²²	
664-8								w ĩ ²²	
246-8								kʰ ɛ ʔ ⁴	
547-8								t θ i ʔ ⁴	
555-8								ẽ ²²	
464-8								m o ⁵⁵	
119-8								m ɑ ⁵³	
835-8								h n ɑ ʔ ⁴	
79-8								t w ɑ ⁵⁵	
693-8								ŋ o ²²	
477-8								n e ⁵³	
891-8								tʰ ɛ ⁵³	
528-8								t θ i ⁵⁵	
797-8								tɕʰ ɑu ʔ ⁴	
493-8								n i ʔ ⁴	
217-8								j ɑ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j ɑu ʔ ⁴	
580-8								t θ ɑi ʔ ⁴	
833-8								n̥ ɑ ²²	
390-8								o ²²	
696-8								ŋ w e ²²	
86-8								tɕʰ ɑ̃i ⁵⁵	
384-8								m ɑ ⁵³	
61-8								t ɑ̃ ²²	
536-8								t θ ɑ ⁵³	
731-8								w ɛ ʔ ⁴	
779-8								tɕ e ²²	
589-8								tʰ i ʔ ⁴	
680-8								ŋ̊ ɛ ʔ ⁴	
658-8								w ũ ²²	
456-8								m j ĩ ⁵⁵	
183-8								tɕ i ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								u ²²	
331-8								tɕ ɑ ⁵⁵	
206-8								j ɑ ⁵³	
930-8								ɑ ʔ ⁴	
353-8								l ɛ ²²	
161-8								b ɑ ʔ ⁴	
814-8								kʰ w e ⁵⁵	
179-8								tɕ ɛ ʔ ⁴	
194-8								j ɛ ʔ ⁴	
727-8								l e ⁵⁵	
260-8								m j ɛ ʔ ⁴	
144-8								kʰ w ɛ ⁵⁵	
53-8								p õ ²²	
59-8								t ɛ ʔ ⁴	
506-8								p e ʔ ⁴	
316-8								tʰ ɑ ʔ ⁴	
389-8								m j ĩ ²²	
118-8								m ɑ ⁵³	
312-8								kʰ w ɑ ⁵⁵	
490-8								n e ⁵³	
436-8								m j ɑ ⁵⁵	
927-8								n̥ ɪ̃ ⁵⁵	
211-8								n ɑ ⁵⁵	
371-8								l ɛ ⁵⁵	
877-8								s ɑ ²²	
344-8								l ɑ̃ ²²	
666-8								ŋ ɑ ⁵⁵	
595-8								t θ ɑ̃ ⁵⁵	
660-8								w u ʔ ⁴	
642-8								tɕʰ ĩ	
257-8								tɕʰ ɑ̃ ²²	
167-8								tɕ ɑ ⁵⁵	
880-8								k ɑ ʔ ⁴	
337-8								j w ɑ ²²	
574-8								t θ õ ⁵⁵	
718-8								t θ ɑ̃ ⁵⁵	
811-8								kʰ o ⁵⁵	
458-8								tʰ ɑ̃u ⁵⁵	
884-8								tɕ o ⁵⁵	
205-8								k ɑu ʔ ⁴	
499-8								n i ²²	
706-8								t θ ɛ ⁵⁵	
920-8								j ɑ̃u ⁵⁵	
36-8								ẽ ²²	
665-9									ŋ ɔ ⁵⁵
495-9									ɲ ɔ n ³⁵
838-9									n̥ ɤ k ⁵⁵
438-9									ɲ ɔ ʔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l̥ ai ³⁵
394-9									n i ³¹
221-9									i t ⁵⁵
202-9									k au ³¹
935-9									u ³¹
93-9									s ɔ ŋ ³⁵
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									x ɔ ʔ ⁵⁵
547-9									ʂ ɯ k ⁵⁵
555-9									i n ⁵⁵
464-9									m au ³¹
119-9									m ɔ ³¹
835-9									n̥ a p ⁵⁵
79-9									t o ³¹
693-9									ŋ au ⁵⁵
477-9									n̥ a ³¹
891-9									t ɯ ŋ ⁵⁵
528-9									ʐ o ⁵⁵
797-9									tʃʰ u ʔ ⁵⁵
493-9									n ɤ k ⁵⁵
217-9									j a p ⁵⁵
896-9									tʃʰ u t ⁵⁵
452-9									ɲ u ʔ ⁵⁵
580-9									ŋ̊ ɔ ʔ ⁵⁵
833-9									n̥ a p ³¹
390-9									m ɔ ŋ ³¹
696-9									ŋ ui ⁵⁵
86-9									t u ŋ ⁵⁵
384-9									m̥ a n ³⁵
61-9									ʈʂ a ŋ ³¹
536-9									s ɔ ʔ ⁵⁵
731-9									ʂ ɿ ³¹
779-9									tʰ ɛ ³¹
589-9									t u ⁵¹
680-9									ŋ̊ ɔ ʔ ⁵⁵
658-9									o m ⁵⁵
456-9									m̥ ʐ a ŋ ³¹
183-9									k ɯ ³¹
785-9									x ɔ ³¹
714-9									ʂ a m ⁵⁵
331-9									l ɔ ³¹
206-9									j ɔ ³¹
930-9									a p ⁵⁵
353-9									l ai ⁵⁵
161-9									p ɔ ŋ ⁵⁵
814-9									f ui ³¹
179-9									k ʐ ɔ ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									v ui ³¹
260-9									kʰ ʒ a p ⁵⁵
144-9									ʈʂ ɯ ŋ ⁵⁵
53-9									p u m ⁵⁵
59-9									t ɔ ʔ ⁵⁵
506-9									pʰ i ⁵⁵
29-9									p i ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ʐ a ŋ ⁵⁵
118-9									m ɔ ³¹
312-9									x o ³¹
490-9									n ai ³⁵
927-9									ŋ̊ a n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s ɤ ŋ ⁵⁵
371-9									l i ŋ ³¹
877-9									s a ³⁵
344-9									l a m ⁵⁵
666-9									ŋ ɔ ³¹
595-9									ts ɔ ³¹
660-9									u t ⁵⁵
642-9									ʈʂʰ a ŋ ³⁵
257-9									kʰ ʐ a m ⁵⁵
167-9									k ʐ ɔ ³¹
880-9									ʈʂʰ a p ³⁵
337-9									o ⁵⁵
484-9									n ɔ ŋ ⁵⁵
574-9									s u m ³¹
718-9									ʂ a n ³¹
811-9									ʈʂʰ ɔ ³¹
458-9									tʰ u ŋ ³¹
884-9									p a ʔ ⁵⁵
205-9									k u ʔ ⁵⁵
499-9									n a ⁵⁵
706-9									ç ɔ ⁵⁵
920-9									u ŋ ³¹
36-9									k a ŋ ³¹
