COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
50	p au ⁵⁵						b u ¹		
49	p au ³¹	p u ²¹	p u ³¹	p j i ³³	p u k ³¹				p ɛ ⁵⁵
658	ɔ m ⁵⁵	v a m ⁵¹		w ɔ m ³¹	v ɛ̃ ³¹	w a m	w a m ¹	w ũ ²²	o m ⁵⁵
738			t ui ³¹				d ui ²		
248	x a m ⁵⁵					kʰ a m	ˀk a m ¹		
94	ʈʂ w a ³¹		tʃ a ³¹				dʒ a ²		
180	tɕ a m ³¹	k j a m ²¹	k j ɛ̃ ³¹				g j a m ²		
129		tʃ i ŋ ⁵⁵	tʃ a ŋ ³⁵	tʃ əː ŋ ⁵⁵	tʃ a ŋ ⁵⁵		dʒ i ŋ ³		
80	t au ³¹		t au ³¹	t ou ³³	t u k ³¹		d u ²		
456	m̥ ʐ a ŋ ³¹	m j a ŋ ⁵¹	m j ɔ̃ ³¹	m j aː ŋ ³¹	m j ɔ̃ ³⁵		m j a ŋ ²	m j ĩ ⁵⁵	m̥ ʐ a ŋ ³¹
102	t i ³¹		t ai ³¹				d ai ²		
780	a ³¹						ʔ ɛ ²		
822	kʰ o k ⁵⁵	l o̱ ʔ ⁵⁵	l a̱ ʔ ⁵⁵	l ɔ ʔ ⁵⁵	l ɔ̱ ʔ ⁵⁵				kʰ o ʔ ³⁵
183	k ʐ ə ³¹	k o̱ ²¹	k ɔ̱ ³⁵	k j iː ³³		k r i ⁵	g r e ²	tɕ i ⁵⁵	k ɯ ³¹
925	m̥ ɔ ʔ ⁵⁵						ˀm a k ⁴		
52	p ui ⁵⁵	tʃʰ o ʔ ⁵⁵	tʃʰ a ʔ ⁵⁵	p ei ³¹	p a ³¹		b ui ¹		
7	p a n ³¹	p a n ²¹	p ɛ̃ ³¹	p a n ³³	p ə ŋ ³⁵	p a n ⁵	b a n ²	p u ²²	p a n ³¹
786						kʰ a ⁵	ˀk a ²		
785	x ɔ ³¹	kʰ o ²¹	kʰ a ³¹	kʰ ɔː ⁵⁵	kʰ ɔ ³⁵		k a ²	kʰ ɑ ⁵⁵	x ɔ ³¹
147			kʰ a ³⁵				k a ³		
10	ʂ a m ⁵⁵	p a t ²¹		p aː t ³¹				p ɛ ⁵⁵	p a t ⁵⁵
714	ʐ i t ⁵⁵	u ⁵¹		u̱ ³³	a̱	u	ʔ ʊ ¹	u ²²	ʂ a m ⁵⁵
253	x a t ⁵⁵	kʰ a t ⁵⁵		kʰ a t ⁵⁵			k a t ⁴		
251			kʰ ɛ ʔ ⁵⁵		kʰ ɛ ʔ ⁵⁵		k a p ⁴		
569	s ui ³¹	s ui ²¹		s ui ⁵⁵	s a ³⁵	s u j ⁵	ˀs ui ²		s ui ³¹
573			s ui ³⁵				s ui ³		
283	kʰ ʐ au ³¹	kʰ j ui ²¹	kʰ j u ³⁵	kʰ j aːu ⁵³			k j u ³	tɕʰ o ⁵⁵	kʰ ʐ au ³¹
281		kʰ j ui ⁵¹	kʰ j u ⁵⁵	kʰ j ou ³³	kʰ j u k ⁵⁵		k j u ¹	tɕʰ o ²²	
45	p ʐ w a ⁵⁵				p j ɔ ³¹	p r a	b r a ¹		
46		p j o ⁵¹	p j a ⁵⁵	p j u ³¹			b j a ¹	n ɛ ʔ ⁴	p ʐ ɔ ⁵⁵
697		ŋ j ui ⁵¹		ŋ j aːu ³¹		ɲ ui̯	ɲ u ¹		ɲ au ⁵⁵
698			ŋ j u ŋ ⁵⁵				ŋ j u ŋ ¹		
699					ŋ j u k ³¹		ŋ j u ¹		
335	o ʔ ⁵⁵		v a ʔ ³¹		v ɔ ʔ ³¹	w a k	w a k ⁴		
331	l ɔ ³¹	l o ²¹	l a ³¹	n u ⁵⁵	l ɔ ³⁵		l a ²	tɕ ɑ ⁵⁵	l ɔ ³¹
664	ɔ ŋ ⁵⁵	v a ŋ ⁵¹	v ɔ̃ ⁵⁵	v aː ŋ ³¹	v ɔ̃ ³¹	w a ŋ	w a ŋ ¹	w ĩ ²²	o ŋ ⁵⁵
538			s a ʔ ⁵⁵				s a k ⁴		
288	m̥ ʐ a ŋ ³¹					kʰ j i j ⁵	ˀk j i ²		
789		k j o̱ ²¹	k j a̱ ⁵⁵	k j o̱ ³³					
377	l u m ³¹	n i̱ k ⁵⁵		n ə̱ k ⁵⁵		l u m ⁵		l õ ⁵⁵	l u m ³¹
246	k ʐ a ŋ ⁵⁵	k j a̱ ŋ ⁵¹	k a̱ ʔ ⁵⁵	k ɔ̱ ʔ ⁵⁵	k ɔ̱ ʔ ⁵⁵	kʰ a k	ˀk a k ⁴	kʰ ɛ ʔ ⁴	x ɔ ʔ ⁵⁵
547	ʂ ə k ⁵⁵	s i k ⁵⁵	s a k ⁵⁵	s ə̱ k ⁵⁵	s a k ⁵⁵	s a c	s i k ⁴	t θ i ʔ ⁴	ʂ ɯ k ⁵⁵
550					s a̱ k ⁵⁵		ˀs i k ⁴		
127	ʈʂ a p ⁵⁵	tʃ a p ²¹	tʃ ɛ ʔ ³¹	tʃ aː p ³¹	tʃ ɛ ʔ ³¹		dʒ a p ⁴		
9			p ɛ ʔ ³¹		p ɛ ʔ ³¹				
244		kʰ e ²¹		kʰ ɛː ⁵⁵	kʰ ai ³⁵		k ai ²	kʰ ɛ ⁵⁵	
501		pʰ o ⁵⁵	p a̱ ³⁵	pʰ o ⁵³		pʰ a ʔ	ˀp a ³	pʰ ɑ ⁵³	p o ³¹
148	k a n ³¹		kʰ a ʔ ⁵⁵	kʰ a ʔ ⁵⁵	k a ŋ ³⁵		g a n ²	k ɑ̃ ⁵⁵	k a n ⁵¹
66			t ɛ ʔ ³¹		t ɛ ʔ ³¹		d a p ⁴		
67	t a t ⁵⁵	t a t ²¹		t a̱ː p ⁵⁵			d a t ⁴	t ɑ ʔ ⁴	ʈʂ a p ³⁵
206		j o ⁵¹	j a ⁵⁵	j o ³¹	j ɔ ³¹	j a	j a ¹	j ɑ ⁵³	j ɔ ³¹
395			m i ³¹		m i ³⁵	m i ⁵	m e ²		
652	oi ⁵⁵	v ui ⁵¹			v ai ³¹	w ai	w ai ¹	w ɛ ²²	ui ⁵⁵
653			v ɛ ⁵⁵				w ɛ ¹		
930	n ai ³⁵	ŋ a̱ p ⁵⁵	ŋ ɛ̱ ʔ ⁵⁵	ŋ a̱ː p ⁵⁵	ŋ ɛ̱ ʔ ⁵⁵		ˀŋ a p ⁴	ɑ ʔ ⁴	a p ⁵⁵
220	ȵ̥ a ŋ ³¹	j a̱ ŋ ²¹	j ɔ̃ ³¹	ŋ j a ŋ ³³	j ɔ̃ ³⁵		j a ŋ ²		ɲ̊ a ŋ ³¹
99					ts ɔ ⁵⁵	c a ʔ			
353		l ai ⁵¹	l i ⁵⁵	l ei ³¹	l a ³¹	l i j	l i ¹	l ɛ ²²	l ai ⁵⁵
279					kʰ j i ³¹		k j e ¹		
161	k w a ŋ ⁵⁵	k a ŋ ⁵¹	k ɔ̃ ⁵⁵	k aː ŋ ³¹	k ɔ̃ ³¹		g a ŋ ¹	b ɑ ʔ ⁴	p ɔ ŋ ⁵⁵
162	k o ⁵⁵						g o ¹		
814	x ui ³¹	kʰ ui ²¹		kʰ ui ⁵⁵	k u̱i ³⁵	kʰ u j ⁵	ˀk ui ²	kʰ w e ⁵⁵	f ui ³¹
649	o ³¹		v a ³¹		v ɔ ³⁵	w a ⁵			o ³¹
179	k ʐ w a ʔ ⁵⁵	v o ʔ ²¹	ɣ a ʔ ³¹	k j ɔ ʔ ³¹		k r a k	g r a k ⁴	tɕ ɛ ʔ ⁴	k ʐ ɔ ʔ ⁵⁵
192		k j o̱ ʔ ⁵⁵	k j a̱ ʔ ⁵⁵	k j ɔ̱ ʔ ⁵⁵	k j ɔ̱ ʔ ⁵⁵	kʰ j a k	ˀk j a k ⁴		
500			pʰ a ³⁵		pʰ ɔ ⁵⁵		p a ³		
194	ʐ w a ʔ ⁵⁵	v o ʔ ²¹	ɣ a ʔ ³¹	j ɔː ʔ ³¹	ɣ ɔ ʔ ³¹		r a k ⁴	j ɛ ʔ ⁴	ʐ ɔ ʔ ⁵⁵
727	oi ³¹	ʃ a ŋ ⁵¹	ʃ ɔ̃ ⁵⁵	s a ŋ ³¹	ʃ ɔ̃ ³¹		ʃ a ŋ ¹	l e ⁵⁵	v ui ³¹
588	k ə ŋ ³⁵						g i ŋ ³		
781		a m ⁵¹	ɛ̃ ⁵⁵	ŋ a̱ m ³³	ɛ̃ ³¹		ʔ a m ¹		
599	tʰ o ŋ ³¹					tʰ ʊ ŋ ⁵	ˀt o ŋ ²		
600							t o ŋ ²	tʰ w ĩ ⁵⁵	
115	tɕ e n ³¹			pʰ ɔ n ⁵⁵			dz a n ²	tɕ ĩ ²²	t ɛ n ³¹
615	tsʰ au ³¹				ts u̱ k ⁵⁵	tʃʰ ui̯ ⁵	ˀts u ²		
826		l i̱ ŋ ⁵¹	l a̱ ŋ ⁵⁵	l ə̱ ŋ ³³	l a̱ ŋ ³¹				l ai ⁵⁵
260	tɕʰ a p ⁵⁵	kʰ j a p ⁵⁵	kʰ j ɛ ʔ ⁵⁵	kʰ j a p ⁵⁵	kʰ j ɛ ʔ ⁵⁵		k j a p ⁴	m j ɛ ʔ ⁴	kʰ ʒ a p ⁵⁵
233		j u ʔ ²¹	j au ʔ ³¹	j u̥ ʔ ³¹	j au k ³¹		j u k ⁴	j ɑu ʔ ⁴	j u ʔ ⁵⁵
346		l a̱ ŋ ⁵¹	l ɔ̃ ⁵⁵	l a ŋ ³¹	l ɔ̃ ³¹				
555	i n ⁵⁵	j u̱ m ⁵¹	j a̱ m ⁵⁵	j ɔ̱ m ³³	j a̱ m ³¹	i m	ˀj i m ¹	ẽ ²²	i n ⁵⁵
144	ts e ŋ ⁵⁵	k a m ⁵¹	k ɛ̃ ⁵⁵	k a m ³¹	k ɛ̃ ³¹		g a m ¹	kʰ w ɛ ⁵⁵	ʈʂ ɯ ŋ ⁵⁵
562	pʰ ʐ ai ⁵⁵	s a n ²¹		s ə̱ ŋ ⁵⁵	s a ŋ ³⁵		s i ŋ ²	t θ ɛ ⁵⁵	ʂ ɯ ŋ ³¹
561						s a ɲ ⁵	ˀs i ŋ ²		
564			s a ŋ ³⁵				s i ŋ ³		
188		s e ŋ ⁵¹	k j a ŋ ³¹			k j a ɲ ⁵		tɕ ĩ ⁵⁵	
31	p ʐ a ŋ ⁵⁵	p j o̱ ʔ ⁵⁵	p j a ʔ ³¹		p j ɔ ʔ ³¹		b j a k ⁴	p ɑ ⁵⁵	pʰ ʐ a ³⁵
53	p u m ⁵⁵	p u m ⁵¹	p a m ⁵⁵	p ɔ m ³¹	p a m ³¹		b u m ¹	p õ ²²	p u m ⁵⁵
59	t ɔ ʔ ⁵⁵	t o ʔ ²¹	t a ʔ ³¹	t ɔː ʔ ³¹	t ɔ ʔ ³¹		d a k ⁴	t ɛ ʔ ⁴	t ɔ ʔ ⁵⁵
506	pʰ ə k ⁵⁵	pʰ e k ⁵⁵	pʰ a k ⁵⁵	pʰ ɔːi ³¹	pʰ a k ⁵⁵		p i k ⁴	p e ʔ ⁴	pʰ i ⁵⁵
661						w a t	w a t ⁴		
464	m au ³¹	m au ²¹	m au ³¹	m ou ³³	m u k ⁵⁵	m ui̯ ⁵	m u ²	m o ⁵⁵	m au ³¹
386	m ei ³¹	m ə ²¹	m ɛ ʔ ³¹	m ə k ³¹	m ɛ ʔ ³¹		m a t ⁴	m i ⁵⁵	
864	pʰ ʐ a ³¹	p j e̱ ²¹			p j ɛ̱ ³⁵		ˀp r ɛ ²	b i ⁵⁵	pʰ ɛ ³¹
866			p j ɛ̱ ³⁵				ˀp j ɛ ³		
29	p ə k ⁵⁵	p i k ²¹	p a k ³¹	p əː ³¹	p a k ³¹	p a c	b i k ⁴		p i ⁵⁵
316	tʰ ɔ ʔ ⁵⁵	tʰ ɔ ʔ ⁵⁵	kʰ j a ⁵⁵	tʰ ɔ ʔ ⁵⁵	tʰ ɔ ʔ ⁵⁵		t a k ⁴	tʰ ɑ ʔ ⁴	tʰ ɔ ʔ ⁵⁵
514		pʰ j e ⁵⁵	pʰ j ɛ ³⁵	pʰ j ɛː ⁵³	pʰ j ɛ ⁵⁵		p j ɛ ³		
57			p u ŋ ³¹	p u ŋ ³¹				b u ⁵³	
684		ŋ j o ʔ ²¹	ŋ j a ʔ ³¹	ŋ j ɔː ʔ ³¹	ŋ j ɔ ʔ ³¹		ŋ j a k ⁴	tɕ ɛ ʔ ⁴	ʈʂ ɔ ʔ ⁵⁵
126	ʈʂ w a ʔ ⁵⁵	tʃ o ʔ ²¹	tʃ a ʔ ³¹	tʃ ɔː ³¹	tʃ ɔ ʔ ³¹		dʒ a k ⁴		
742	ʂ ɿ ⁵⁵						ʃ ai ¹		
389	m ʐ w a ŋ ⁵⁵	m j a ŋ ⁵¹		m j aː ŋ ³¹	m j ɔ̃ ³¹	m r a ŋ	m r a ŋ ¹	m j ĩ ²²	m ʐ a ŋ ⁵⁵
388		m a ŋ ⁵¹	m ɔ̃ ⁵⁵	m a ŋ ³¹	m ɔ̃ ³¹				
808						kʰ j ɔ ŋ ⁵	ˀk j u ŋ ²		
804	ʈʂʰ au ³¹	kʰ j u ŋ ²¹	kʰ j au ŋ ³⁵	kʰ j u ŋ ⁵⁵			k r u ŋ ²	tɕʰ ɑ̃u ⁵⁵	kʰ ʐ o ŋ ³¹
618		ts a̱u ²¹	t a̱u ³¹	ts a̱ːu ⁵⁵	tʃʰ u k ⁵⁵		tʃ u ²	sʰ o ⁵⁵	ʈʂʰ au ³¹
616	kʰ ʐ ɔ ŋ ³¹						ˀtʃ u ²		
803					kʰ j au ŋ ³⁵		k j u ŋ ²		
137	k ɔ ⁵⁵	k o ⁵¹	k a ⁵⁵		k ɔ ³¹				k ɔ ŋ ³¹
118	m ɔ ʔ ³¹	m o ⁵⁵		m o ⁵⁵	m ɔ ⁵⁵	m a ʔ	m a ³	m ɑ ⁵³	m ɔ ³¹
119	ts e ŋ ³⁵	m j i̱ ⁵⁵	t a ŋ ⁵⁵	m j i ⁵³	ts a ŋ ³¹	c a ɲ	dz i ŋ ¹	m ɑ ⁵³	m ɔ ³¹
835	n̥ a p ⁵⁵	n a̱ p ⁵⁵	n ɛ̱ ʔ ⁵⁵	n a̱ p ⁵⁵	n ɛ̱ ʔ ⁵⁵	nʰ a p	ˀn a p ⁴	h n ɑ ʔ ⁴	n̥ a p ⁵⁵
895		tʃ a̱ p ⁵⁵		tʃ a̱ p ⁵⁵			ˀtʃ a t ⁴	tɕ ɑ ʔ ⁴	ɲ̊ a p ⁵⁵
641			tʃ ɛ̱ ʔ ⁵⁵		tʃ ɛ̱ ʔ ⁵⁵		ˀtʃ a p ⁴		
566	s o ³¹				x u ³⁵		ˀr o ²		
565		x u ⁵⁵	s ɔ ³⁵	x u ⁵⁵		s ʊ ⁵	ʃ o ²	s i ⁵⁵	s o ³¹
79	t o ³¹	t o ²¹	t ɔ ³¹	t ɔː ʔ ³¹	t u ³⁵	t ʊ ⁵	d o ²	t w ɑ ⁵⁵	t o ³¹
693	ŋ au ⁵⁵	ŋ au ⁵¹	ŋ au ⁵⁵	ŋ aːu ³¹	ŋ u k ³¹	ŋ ui̯	ŋ u ¹	ŋ o ²²	ŋ au ⁵⁵
312	x o ³¹	kʰ o ²¹	kʰ ɔ ³¹	kʰ ɔ ⁵⁵	kʰ u ³⁵		k o ²	kʰ w ɑ ⁵⁵	x o ³¹
844	pʰ ɔ ⁵⁵	p o̱ ⁵¹	p a̱ ⁵⁵	p ɔ̱ː ³³	p ɔ̱ ³¹				
247			kʰ a ʔ ⁵⁵		kʰ ɔ ʔ ⁵⁵	kʰ a k	k a k ⁴		
656	ɔ m ³⁵		v ɛ̃ ³⁵	w uː m ⁵⁵	v ɛ̃ ⁵⁵		w a m ³		o m ³⁵
468		n o ʔ ²¹	n a ʔ ³¹	n əː k ³¹	n ɔ ʔ ³¹	n a k		n ɛ ʔ ⁴	n ɯ k ⁵⁵
490	n i ʔ ³¹	ŋ j i ⁵⁵		ŋ j ei ⁵⁵	n a ⁵⁵	n i j ʔ	n i ³	n e ⁵³	n ai ³⁵
491			ŋ j i ³⁵				ŋ j i ³		
477	ȵ e n ³¹	ŋ j i ⁵⁵	n ɛ ʔ ³¹	ŋ j ei ⁵⁵	n ɛ ʔ ³¹	n a p	n a p ⁴	n e ⁵³	n̥ a ³¹
546		s a ŋ ⁵¹	s ɔ̃ ⁵⁵	s a̱ ŋ ³³	s ɔ̃ ³¹		s a ŋ ¹		tʃʰ o ŋ ³¹
533			ʃ ɿ ⁵⁵				ʃ e ¹		
160	k ə ŋ ³¹							p ĩ ⁵⁵	p ɔ ŋ ³¹
369	l ə k ⁵⁵	l i k ²¹	l a k ³¹	l ə k ³¹	l a k ³¹		l i k ⁴		l ɔ ʔ ⁵⁵
858			p j ɛ̱ ʔ ⁵⁵		p j ɛ̱ ʔ ⁵⁵		ˀp j a t ⁴	p j õ ⁵⁵	
330	l ɔ ⁵⁵	l o ⁵¹	l a ⁵⁵						
436	ȵ ɔ ³¹	m j o ²¹	m j a ³¹	l a̱ ŋ ³³	m j ɔ ³⁵	m j a ⁵	m j a ²	m j ɑ ⁵⁵	
926						nʰ a ŋ ⁵	ˀn a ŋ ²		
927	ŋ̊ a n ⁵⁵	ŋ a̱ n ⁵¹	ŋ ɛ̱̃ ⁵⁵	ŋ a̱ n ³³	ŋ a̱ ŋ ³¹		ˀŋ a n ¹	n̥ ɪ̃ ⁵⁵	ŋ̊ a n ⁵⁵
743						s i j	ʃ i ¹		
125	p a n ³¹			t uː ³³	t au ³⁵	t u ⁵	d ʊ ²	t u ⁵⁵	tʰ j au ⁵¹
635	x au ³¹	tʃʰ o ʔ ⁵⁵		tʃ au ⁵³			ˀtʃ a k ⁴	tɕʰ ɛ ʔ ⁴	c ɔ ⁵⁵
636			tʃʰ a ʔ ⁵⁵		tʃʰ ɔ ʔ ⁵⁵		tʃ a k ⁴		
816			kʰ ui ³⁵				k ui ³		
314	x ʐ w a ⁵⁵	m a ⁵⁵		pʰ j a ŋ ⁵⁵	kʰ j ɔ ³¹		k r a ¹	p ɔ ²²	m ɔ ³¹
383	m ɔ ʔ ⁵⁵	m o ʔ ²¹	m a ʔ ⁵⁵	m ɔ ʔ ³¹	m ɔ ʔ ³¹	m a k	m a k ⁴		m ɔ ʔ ⁵⁵
774						s ɔ k	ˀs u k ⁴		
776		ʃ u ʔ ⁵⁵	ʃ au ʔ ⁵⁵	ʃ uː k ⁵⁵	ʃ au k ⁵⁵		ʃ u k ⁴	t θ ɑu ʔ ⁴	ʂ u ʔ ⁵⁵
777	ʂ o ʔ ⁵⁵						ʃ o k ⁴		
169	k ʐ w a ³⁵				k j ɔ ⁵⁵		g r a ³		
170		k j o ⁵⁵	k j a ³⁵	k j ɔː ⁵⁵		k j a ʔ	g j a ³	tɕ ɑ ⁵³	k ʐ ɔ ³⁵
823	l̥ a p ⁵⁵	l a̱ p ⁵⁵	l ɛ̱ ʔ ⁵⁵	l a̱ː p ⁵⁵	l ɛ̱ ʔ ⁵⁵		ˀl a p ⁴		l̥ a p ⁵⁵
471	n a m ³¹	n a m ⁵¹		n aː m ³¹		n a m ⁵	n a m ²	ȵ̥ ĩ ⁵⁵	ɲ̊ a ŋ ⁵⁵
473	n̥ a m ⁵⁵	n a̱ m ⁵¹	n ɛ̱̃ ⁵⁵	n a̱ m ³³			ˀn a m ¹		n̥ a m ⁵⁵
469			n ɛ̃ ⁵⁵		n ɛ̃ ³¹	n a m			
741						rʰ i j ʔ	ˀr i ³		
211	ʑ a m ⁵⁵	j a m ⁵¹	j ɛ̃ ⁵⁵	j a m ³¹	j ɛ̃ ³		j a m ¹	n ɑ ⁵⁵	j a m ⁵⁵
723	ɕ e t ⁵⁵	a ²¹		ʃ ɛ̱ t ⁵⁵				ɕ i ʔ ⁴	ç ɛ ʈ ⁵⁵
720						rʰ j a t	ˀr j a t ⁴		
721			ʃ ɛ ʔ ⁵⁵				ʃ a p ⁴		
719					ʃ ɛ ʔ ⁵⁵		ˀr j a p ⁴		
904			tʰ ai ⁵⁵				t ai ¹		
