COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
490-1	n ŋ ⁵⁵								
436-1	m Ø o ŋ Ø								
927-1	ŋ Ø n ³¹								
383-1	m ɯ ʔ ³¹								
211-1	Ø a Ø ³¹								
873-1	Ø ŋ ³¹								
877-1	Ø Ø ⁵⁵								
344-1	l̥ a Ø ³¹								
666-1	ŋ o Ø								
595-1	Ø ŋ a ŋ ⁵⁵								
660-1	Ø ʈ ³¹								
642-1	Ø Ø ŋ								
257-1	Ø a Ø ³¹								
167-1	k Ø ɯ Ø								
880-1	Ø o ʔ ⁵⁵								
484-1	n ɯ ŋ ³¹								
574-1	ŋ Ø Ø m ³¹								
718-1	ŋ p Ø n ⁵⁵								
811-1	Ø Ø ³¹								
458-1	Ø u ŋ ⁵⁵								
884-1	Ø Ø ⁵⁵								
205-1	k o ʔ ⁵⁵								
499-1	n Ø ³¹								
706-1	ŋ Ø ɯ ⁵⁵								
920-1	ŋ u ŋ ⁵⁵								
36-1	p Ø Ø ŋ ³⁵								
12-1	p ŋ Ø ŋ ³¹								
350-1	l̥ ɯ ŋ ŋ ⁵⁵								
4-1	p o n ⁵⁵								
342-1	tʃʰ u ʔ ³¹								
280-1	p ŋ Ø ³¹								
612-1	ʈ Ø ŋ ⁵⁵								
459-1	m Ø Ø ŋ ³¹								
569-1	Ø Ø ⁵⁵								
283-1	Ø tʃʰ Ø Ø								
148-1	Ø ʔ ³⁵								
652-1	Ø ŋ								
220-1	ŋ Ø o ŋ Ø								
562-1	Ø Ø ŋ ⁵⁵								
31-1	p Ø Ø ʔ ⁵⁵								
386-1	m ɯ ³¹								
804-1	Ø tʃʰ u ŋ ³¹								
369-1	l̥ Ø k ³¹								
125-1	Ø Ø Ø								
314-1	Ø tʃʰ Ø ⁵⁵								
823-1	l̥ o Ø ⁵⁵								
471-1	Ø Ø m ³¹								
40-1	p Ø Ø ŋ ⁵⁵								
393-1	m o ŋ ⁵⁵								
272-1	Ø Ø ŋ ⁵⁵								
463-1	ŋ m Ø ³¹								
1-1	p o ³¹								
214-1	Ø Ø m Ø								
123-1	Ø u ŋ ³¹								
512-1	ŋ Ø Ø k ⁵⁵								
518-1	Ø Ø Ø ³¹								
878-1	Ø o ⁵⁵								
849-1	Ø Ø ʈ ⁵⁵								
524-1	Ø u ʔ ³¹								
90-1	ʈ ɤ ⁵⁵								
541-1	Ø Ø n ŋ								
933-1	ŋ ŋ Ø ³¹								
467-1	n o ³¹								
49-1	p Ø Ø ŋ ³¹								
822-1	l̥ Ø ʔ ⁵⁵								
52-1	Ø Ø ⁵⁵								
377-1	n o k ⁵⁵								
127-1	Ø Ø Ø ³¹								
67-1	Ø a ʈ ⁵⁵								
864-1	Ø Ø Ø Ø								
126-1	Ø o ʔ ³¹								
656-1	Ø ɔ ʈ ⁵⁵								
635-1	Ø Ø ʔ ⁵⁵								
473-1	Ø o m ³¹								
98-1	p o ⁵⁵								
445-1	m Ø u ŋ								
379-1	l̥ u Ø ⁵⁵								
665-2		ɤ ⁵⁵							
495-2		n̥ Ø ³¹							
838-2		ŋ ɤ Ø ⁵⁵							
438-2		tʃʰ ɔ Ø ⁵⁵							
334-2		l ɤ ʔ ⁵⁵							
360-2		l i Ø							
394-2		Ø n Ø ³¹							
221-2		a p ³⁵							
202-2		k Ø ŋ Ø							
935-2		ŋ au Ø							
93-2		t ɤ ŋ ³⁵							
7-2		p Ø n̥ Ø							
664-2		Ø ⁵⁵							
246-2		k n ɤ k ³⁵							
547-2		ŋ Ø ɤ k ³⁵							
555-2		a Ø ⁵⁵							
464-2		Ø Ø ŋ ³¹							
119-2		ŋ n Ø ɲ ³¹							
835-2		ŋ n̥ ɤ p ³⁵							
79-2		t ŋ Ø ŋ Ø							
693-2		Ø ŋ ⁵⁵							
477-2		n̥ n Ø Ø							
891-2		t ɤ ɲ ³¹							
528-2		ŋ tʃʰ ɤ ⁵⁵							
797-2		k tʃʰ ɔ Ø ³⁵							
493-2		n̥ ɤ k ⁵⁵							
217-2		ɤ p ⁵⁵							
896-2		Ø a t ³⁵							
452-2		Ø au Ø ⁵⁵							
580-2		ŋ Ø a t ³⁵							
833-2		n̥ a ŋ ³⁵							
390-2		Ø n Ø Ø							
696-2		ŋ au ⁵⁵							
86-2		t au ⁵⁵							
384-2		Ø Ø ŋ ³⁵							
61-2		t ɤ Ø							
536-2		ŋ Ø ɔ ʔ ³⁵							
731-2		p i ŋ ³¹							
779-2		ŋ ɔ ³⁵							
589-2		i n ⁵⁵							
680-2		Ø ʔ ³⁵							
658-2		Ø Ø ⁵⁵							
456-2		Ø tʃʰ Ø Ø							
183-2		k ɤ Ø							
785-2		ɔ ³⁵							
714-2		ŋ au ŋ							
331-2		l ɔ ³⁵							
206-2		ɤ Ø							
930-2		i ŋ ³⁵							
353-2		l i ³¹							
161-2		k n Ø ŋ ⁵⁵							
814-2		x ŋ au ³⁵							
179-2		k ɤ ʔ ³⁵							
194-2		Ø ʔ ⁵⁵							
727-2		ŋ Ø Ø							
260-2		Ø ʔ ³⁵							
144-2		x ŋ Ø ⁵⁵							
53-2		p Ø Ø ⁵⁵							
59-2		t ɔ ʔ ⁵⁵							
506-2		p ɤ k ⁵⁵							
29-2		p ɤ k ³¹							
316-2		ɔ ʔ ³⁵							
389-2		Ø ɤ ⁵⁵							
118-2		Ø ɔ ³¹							
312-2		ŋ Ø ³⁵							
490-2		n̥ n i ³¹							
436-2		Ø ɤ ŋ ³¹							
927-2		Ø ŋ ³⁵							
383-2		Ø ɔ ʔ ³¹							
211-2		tʃʰ ɤ Ø ³⁵							
873-2		Ø ɤ ɲ ³⁵							
371-2		l ɤ Ø							
877-2		Ø Ø ³⁵							
344-2		l ɤ Ø ⁵⁵							
666-2		ɤ Ø							
595-2		ŋ ŋ Ø ³¹							
660-2		ɔ ʔ ⁵⁵							
642-2		Ø Ø ³⁵							
257-2		tʃʰ ɤ Ø ³⁵							
167-2		Ø ɔ Ø							
880-2		t Ø ʔ ³¹							
337-2		n Ø ɤ ³¹							
484-2		n̥ n ɤ ³¹							
574-2		ŋ Ø au Ø ³⁵							
718-2		ŋ p Ø n̥ ³⁵							
811-2		Ø ³⁵							
458-2		Ø Ø ³⁵							
884-2		t a ³¹							
205-2		k ɔ Ø ³⁵							
499-2		n̥ ɤ ⁵⁵							
706-2		ŋ x ɤ ³⁵							
920-2		ŋ Ø ³⁵							
36-2		p Ø ³⁵							
12-2		p i ⁵⁵							
350-2		l n ɤ ŋ ³⁵							
4-2		p Ø n̥ ³¹							
342-2		tʃʰ Ø Ø ³¹							
280-2		i Ø							
638-2		n Ø Ø ³⁵							
729-2		n Ø i Ø							
72-2		i n Ø							
612-2		Ø n Ø ³⁵							
459-2		Ø ɤ ɲ ⁵⁵							
569-2		Ø Ø ŋ ³⁵							
283-2		tʃʰ Ø Ø							
501-2		p Ø Ø							
652-2		Ø ⁵⁵							
220-2		Ø Ø							
233-2		Ø k Ø							
562-2		n tʃʰ Ø ŋ ³¹							
31-2		p tʃʰ Ø ⁵⁵							
386-2		Ø Ø ʔ Ø							
684-2		tʃʰ ɤ ʔ Ø							
804-2		au ŋ ³⁵							
618-2		t Ø ³¹							
565-2		Ø ɤ ³⁵							
468-2		n̥ ɤ ʔ ⁵⁵							
369-2		l ɤ k ³¹							
314-2		n Ø ³¹							
776-2		n Ø Ø k ³⁵							
170-2		k Ø ³⁵							
823-2		Ø Ø p ³⁵							
471-2		n̥ Ø Ø Ø							
249-2		i n ³⁵							
367-2		l i ³⁵							
414-2		Ø n Ø Ø							
503-2		p ɤ ³⁵							
40-2		p ɤ ɲ ³⁵							
647-2		Ø i ³¹							
105-2		t i Ø							
141-2		k Ø Ø							
272-2		tʃʰ Ø ⁵⁵							
463-2		ŋ Ø Ø ⁵⁵							
1-2		p ɤ ⁵⁵							
349-2		ŋ l i n Ø							
214-2		tʃʰ Ø Ø							
841-2		j n Ø ŋ ³⁵							
123-2		t au ŋ ³¹							
646-2		Ø Ø ³¹							
433-2		Ø n ɤ ɲ ⁵⁵							
512-2		Ø k ³⁵							
518-2		p tʃʰ au ⁵⁵							
878-2		Ø ɔ ³⁵							
849-2		p Ø t ³⁵							
524-2		p au Ø ³⁵							
90-2		t ɔ ŋ ³⁵							
541-2		x Ø n̥ ³⁵							
933-2		Ø ³⁵							
164-2		k Ø Ø							
686-2		n ɲ Ø p Ø							
467-2		n̥ ɔ Ø							
201-2		k ɔ k ³¹							
784-2		n a k ³¹							
487-2		j Ø ³⁵							
504-2		p n ɤ ʔ ³¹							
49-2		p n i ŋ Ø							
822-2		l a ʔ ³⁵							
52-2		p Ø ŋ ⁵⁵							
281-2		Ø ³¹							
46-2		p tʃʰ Ø n ³¹							
377-2		l au x ³¹							
127-2		Ø i p ³¹							
67-2		t Ø t ³⁵							
192-2		x a ʔ ³¹							
864-2		p ɤ Ø							
126-2		Ø n ɤ ʔ ³¹							
546-2		Ø i ŋ ³⁵							
635-2		Ø ŋ Ø							
473-2		Ø Ø Ø ³⁵							
3-2		p Ø ³⁵							
98-2		p n Ø ³¹							
445-2		Ø Ø ⁵⁵							
608-2		Ø Ø n ⁵⁵							
210-2		ɤ ʔ Ø							
140-2		x Ø ³¹							
868-2		Ø Ø ³⁵							
520-2		p au ³¹							
166-2		k Ø k ³¹							
48-2		p ɤ ³⁵							
270-2		tʃʰ ɔ ŋ ³⁵							
379-2		l au ³⁵							
55-2		p Ø p n							
665-3			ŋ ɔ ³¹						
495-3			n̥ u ŋ ³⁵						
838-3			ŋ tʃʰ i ŋ Ø						
438-3			ŋ l ɔ Ø Ø						
334-3			l ɔ Ø Ø						
360-3			l Ø Ø Ø						
394-3			Ø Ø Ø Ø ⁵⁵						
221-3			Ø Ø p ⁵⁵						
202-3			k u ŋ Ø						
935-3			Ø u Ø						
93-3			Ø ɔ Ø ⁵⁵						
7-3			p i n̥ Ø						
664-3			Ø ŋ ³¹						
246-3			k Ø Ø Ø Ø						
547-3			ŋ Ø i k ⁵⁵						
555-3			Ø Ø Ø ³¹						
464-3			m u ŋ ⁵⁵						
119-3			ŋ Ø ŋ ³⁵						
835-3			ŋ n̥ i p ⁵⁵						
79-3			Ø ŋ o Ø Ø						
693-3			ŋ u ŋ ³¹						
477-3			n̥ Ø ɯ Ø ⁵⁵						
891-3			Ø i ŋ Ø ³⁵						
528-3			ŋ tʃʰ ɔ ³¹						
797-3			k tʃʰ o Ø ⁵⁵						
493-3			n̥ i k Ø						
217-3			Ø Ø Ø p Ø						
896-3			Ø Ø Ø ³⁵						
452-3			m Ø u Ø Ø						
580-3			ŋ Ø u Ø ⁵⁵						
833-3			n̥ u Ø ³¹						
390-3			m Ø i ŋ Ø						
696-3			ŋ ŋ Ø Ø ³¹						
86-3			Ø u ŋ ³¹						
384-3			m i n̥ ³⁵						
61-3			Ø i Ø ³¹						
536-3			Ø Ø ɔ Ø Ø						
779-3			Ø ɔ ³¹						
589-3			ɯ Ø ³¹						
680-3			u Ø ³⁵						
456-3			m tʃʰ i Ø ³¹						
183-3			k Ø ɤ Ø						
785-3			ɔ Ø						
331-3			l ɔ Ø						
206-3			Ø ɔ ³¹						
930-3			ɔ p ³⁵						
353-3			l Ø Ø ³¹						
161-3			k Ø i Ø ³¹						
179-3			t ŋ Ø Ø Ø Ø						
194-3			ŋ Ø Ø Ø						
727-3			ɤ Ø ³¹						
260-3			k Ø i p ⁵⁵						
144-3			t Ø Ø n Ø						
53-3			p u m Ø						
59-3			Ø ɔ Ø Ø						
506-3			Ø i k ⁵⁵						
29-3			p i k Ø						
316-3			Ø ɔ Ø ⁵⁵						
312-3			Ø o Ø						
436-3			Ø Ø ɔ ŋ Ø						
927-3			Ø n̥ ⁵⁵						
383-3			m ɔ Ø Ø						
211-3			Ø i Ø ³¹						
873-3			Ø i ŋ ⁵⁵						
371-3			l Ø Ø						
877-3			Ø Ø ³⁵						
344-3			l i Ø Ø						
666-3			ŋ i Ø						
595-3			Ø ɤ Ø Ø						
660-3			ɔ Ø Ø						
642-3			Ø Ø Ø ³⁵						
257-3			k tʃʰ i Ø ⁵⁵						
167-3			Ø Ø ɔ Ø						
880-3			k u Ø ⁵⁵						
337-3			Ø Ø i ³¹						
484-3			n̥ Ø i ŋ Ø						
574-3			ŋ Ø u m Ø						
718-3			Ø Ø Ø n̥ Ø						
811-3			Ø Ø						
458-3			Ø Ø ŋ Ø						
884-3			ʈʂ Ø Ø ⁵⁵						
205-3			k u Ø ³¹						
499-3			n̥ Ø Ø						
706-3			Ø Ø Ø ⁵⁵						
920-3			Ø Ø ŋ Ø						
36-3			p Ø i Ø ⁵⁵						
12-3			p Ø Ø Ø						
350-3			l Ø i ŋ Ø ³⁵						
4-3			p Ø n̥ ³¹						
342-3			o Ø Ø						
638-3			Ø ɤ Ø ³⁵						
729-3			Ø Ø Ø Ø ³¹						
72-3			Ø Ø Ø						
283-3			tʃʰ Ø Ø						
501-3			Ø ɔ Ø ³⁵						
148-3			k i s ⁵⁵						
220-3			ŋ Ø Ø ŋ Ø						
233-3			Ø Ø Ø Ø						
31-3			p tʃʰ Ø Ø ³¹						
386-3			n Ø ŋ Ø						
684-3			tʃʰ ɔ Ø Ø						
804-3			u Ø Ø						
618-3			Ø u Ø ³⁵						
565-3			Ø u ⁵⁵						
468-3			n̥ i Ø ³¹						
369-3			l i k Ø						
776-3			Ø Ø u Ø ³⁵						
170-3			k tʃʰ ɔ Ø ⁵⁵						
823-3			l̥ Ø p ⁵⁵						
249-3			Ø Ø ³¹						
414-3			m Ø Ø Ø Ø ³⁵						
647-3			Ø Ø Ø ³¹						
105-3			ʈʂ Ø Ø						
393-3			m ɔ ŋ ⁵⁵						
141-3			k Ø ³¹						
272-3			tʃʰ i ŋ ⁵⁵						
463-3			ŋ n Ø ³¹						
1-3			p ɔ ³¹						
349-3			ŋ l Ø Ø ³¹						
214-3			Ø i m Ø						
841-3			s Ø u Ø ³⁵						
646-3			Ø Ø Ø ³⁵						
433-3			n i Ø Ø						
512-3			Ø Ø Ø k ⁵⁵						
878-3			Ø u Ø						
524-3			Ø u Ø Ø						
668-3			ŋ Ø Ø						
164-3			k ɤ Ø ³⁵						
686-3			Ø ŋ tʃʰ ɤ p Ø						
201-3			k Ø i Ø Ø						
784-3			Ø Ø i n̥ ⁵⁵						
487-3			Ø Ø Ø ⁵⁵						
504-3			Ø ɔ Ø ³⁵						
49-3			p Ø ŋ ³¹						
822-3			l̥ o Ø ⁵⁵						
52-3			p i ŋ ⁵⁵						
281-3			Ø Ø ŋ Ø						
46-3			Ø tʃʰ Ø Ø ³¹						
127-3			ʈʂ Ø p Ø						
192-3			k Ø u Ø ³⁵						
126-3			ʈʂ Ø Ø Ø Ø						
656-3			ɔ ŋ ³⁵						
546-3			Ø Ø Ø ⁵⁵						
473-3			n̥ u m Ø						
3-3			Ø Ø ɔ Ø						
608-3			ŋ ɯ Ø ³¹						
210-3			Ø ɔ Ø Ø						
868-3			Ø ɔ Ø						
166-3			k Ø i k ³¹						
48-3			p Ø Ø Ø ³¹						
270-3			tʃʰ ɤ Ø ³¹						
379-3			l u Ø ⁵⁵						
55-3			p Ø p Ø						
665-4				ɔ ⁵⁵					
495-4				Ø u Ø ³⁵					
838-4				Ø ɔ Ø ⁵⁵					
438-4				Ø Ø ɔ Ø ⁵⁵					
334-4				l ɔ Ø ⁵⁵					
360-4				l Ø Ø Ø					
394-4				Ø Ø Ø Ø					
221-4				Ø Ø p ⁵⁵					
202-4				Ø u Ø Ø					
935-4				Ø Ø Ø					
93-4				ʈ Ø Ø Ø					
7-4				p Ø Ø Ø					
664-4				Ø a Ø ⁵⁵					
246-4				x Ø Ø ⁵⁵					
547-4				Ø p Ø Ø ⁵⁵					
555-4				Ø Ø ⁵⁵					
464-4				Ø u Ø Ø					
119-4				Ø ɛ ŋ ⁵⁵					
835-4				Ø Ø a p ⁵⁵					
79-4				t Ø u Ø					
693-4				u Ø ⁵⁵					
477-4				Ø Ø Ø Ø					
891-4				ʈ Ø ŋ Ø ³¹					
528-4				Ø tʃʰ u ⁵⁵					
797-4				x tʃʰ ɛ Ø ⁵⁵					
493-4				Ø Ø Ø ⁵⁵					
217-4				Ø Ø a p ⁵⁵					
896-4				t Ø ʈ ⁵⁵					
452-4				Ø Ø ɔ Ø ⁵⁵					
580-4				Ø ŋ Ø Ø ⁵⁵					
833-4				Ø Ø Ø ⁵⁵					
390-4				Ø Ø a Ø Ø					
696-4				Ø au Ø ⁵⁵					
86-4				t ɔ ⁵⁵					
384-4				Ø a ³⁵					
61-4				t a Ø ⁵⁵					
536-4				Ø p Ø Ø ⁵⁵					
731-4				t au Ø Ø					
779-4				Ø ɔ ⁵⁵					
589-4				Ø Ø ⁵⁵					
680-4				Ø Ø ⁵⁵					
658-4				Ø Ø Ø ⁵⁵					
456-4				Ø Ø a Ø Ø					
183-4				Ø Ø Ø Ø					
785-4				a Ø					
714-4				Ø au Ø ⁵⁵					
331-4				l a Ø					
206-4				Ø ɔ ⁵⁵					
930-4				a p ⁵⁵					
353-4				l a Ø ⁵⁵					
161-4				Ø Ø a Ø ⁵⁵					
814-4				Ø Ø au Ø Ø					
179-4				Ø Ø ɛ Ø ⁵⁵					
194-4				Ø a Ø ⁵⁵					
727-4				l a Ø ⁵⁵					
260-4				Ø a p ⁵⁵					
144-4				Ø Ø a Ø ⁵⁵					
53-4				p ɔ Ø ⁵⁵					
59-4				t a Ø ⁵⁵					
506-4				Ø a Ø ⁵⁵					
29-4				p Ø Ø ⁵⁵					
316-4				Ø Ø ɔ Ø ⁵⁵					
389-4				Ø Ø Ø a Ø ⁵⁵					
118-4				Ø ɔ Ø ³⁵					
312-4				Ø u Ø					
490-4				Ø Ø Ø Ø ³⁵					
436-4				Ø Ø ɔ Ø					
927-4				Ø ⁵⁵					
383-4				Ø a Ø ⁵⁵					
211-4				Ø a Ø ⁵⁵					
873-4				Ø Ø ⁵⁵					
371-4				l a ŋ Ø					
877-4				Ø a ³⁵					
344-4				l a Ø ⁵⁵					
666-4				ɛ Ø					
595-4				Ø Ø a Ø ³¹					
660-4				Ø a t ⁵⁵					
642-4				Ø a Ø ³⁵					
257-4				tʃʰ a Ø ⁵⁵					
167-4				Ø Ø a Ø					
880-4				t a Ø ⁵⁵					
337-4				Ø Ø ɛ ⁵⁵					
484-4				Ø Ø a Ø ⁵⁵					
574-4				Ø Ø u Ø Ø					
718-4				Ø p Ø Ø Ø					
811-4				Ø Ø					
458-4				Ø Ø Ø					
884-4				ʈʂ Ø Ø ³¹					
499-4				Ø Ø ⁵⁵					
706-4				Ø Ø ɔ ⁵⁵					
920-4				Ø Ø Ø					
36-4				p Ø a Ø ⁵⁵					
12-4				p Ø Ø Ø ⁵⁵					
350-4				l Ø a Ø Ø ³⁵					
4-4				p Ø Ø ⁵⁵					
342-4				tʃʰ Ø Ø ⁵⁵					
280-4				Ø Ø a Ø ⁵⁵					
638-4				Ø Ø a p ⁵⁵					
729-4				Ø Ø Ø Ø ⁵⁵					
72-4				ʈ a Ø ⁵⁵					
612-4				ʈ Ø a Ø Ø					
459-4				Ø Ø Ø ŋ ⁵⁵					
569-4				Ø Ø Ø Ø					
283-4				tʃʰ Ø Ø					
501-4				p ɔ ⁵⁵					
148-4				Ø Ø Ø Ø					
220-4				Ø a Ø Ø					
233-4				Ø Ø Ø ⁵⁵					
562-4				Ø tʃʰ Ø Ø ⁵⁵					
386-4				Ø a Ø Ø					
684-4				tʃʰ ɛ Ø ⁵⁵					
804-4				Ø Ø Ø					
618-4				t Ø Ø ⁵⁵					
565-4				Ø Ø ⁵⁵					
468-4				Ø ɔ Ø ⁵⁵					
369-4				l Ø Ø ⁵⁵					
125-4				ʈ a Ø Ø					
314-4				Ø Ø a ⁵⁵					
776-4				Ø Ø Ø Ø ⁵⁵					
170-4				Ø tʃʰ ɛ ⁵⁵					
823-4				l a p ⁵⁵					
471-4				Ø a Ø ³¹					
249-4				a Ø ⁵⁵					
367-4				l Ø Ø ⁵⁵					
414-4				Ø Ø ⁵⁵					
503-4				p a ⁵⁵					
40-4				p Ø Ø ŋ ⁵⁵					
647-4				Ø Ø ⁵⁵					
105-4				t Ø ⁵⁵					
393-4				Ø a Ø ⁵⁵					
141-4				Ø a ⁵⁵					
272-4				tʃʰ a Ø ³¹					
463-4				Ø Ø Ø ⁵⁵					
1-4				p ɔ ⁵⁵					
349-4				Ø l a Ø ⁵⁵					
214-4				Ø a Ø Ø					
841-4				Ø Ø t ⁵⁵					
123-4				t au Ø ⁵⁵					
646-4				Ø Ø Ø ⁵⁵					
433-4				Ø Ø ⁵⁵					
512-4				Ø Ø Ø Ø ⁵⁵					
518-4				Ø Ø u ⁵⁵					
878-4				t Ø Ø					
849-4				Ø a ʈ ⁵⁵					
524-4				Ø Ø Ø ⁵⁵					
90-4				t a Ø ³¹					
541-4				Ø a Ø Ø					
933-4				Ø Ø					
668-4				a ⁵⁵					
164-4				Ø a Ø ⁵⁵					
686-4				Ø tʃʰ a p ⁵⁵					
467-4				Ø ɔ ⁵⁵					
201-4				x tʃʰ ɔ x ⁵⁵					
784-4				Ø Ø Ø x ⁵⁵					
487-4				Ø Ø ³¹					
504-4				Ø Ø ɔ Ø ⁵⁵					
49-4				p u Ø Ø					
822-4				l Ø Ø ⁵⁵					
52-4				p ɔ Ø ⁵⁵					
281-4				tʃʰ u Ø ⁵⁵					
46-4				p tʃʰ ɔ Ø ⁵⁵					
377-4				l au Ø ³⁵					
127-4				ʈʂ a p ⁵⁵					
67-4				t a ʈ ⁵⁵					
192-4				x tʃʰ Ø x ⁵⁵					
126-4				ʈʂ Ø ɛ Ø ⁵⁵					
656-4				Ø a Ø ³⁵					
546-4				Ø a Ø ⁵⁵					
635-4				ɛ Ø Ø					
473-4				Ø a Ø ⁵⁵					
3-4				p ɛ ⁵⁵					
98-4				p Ø a ³¹					
608-4				ʈ a Ø ⁵⁵					
210-4				Ø ɛ Ø Ø					
140-4				x tʃʰ Ø ⁵⁵					
868-4				Ø ɛ ⁵⁵					
520-4				p Ø au ⁵⁵					
48-4				p Ø Ø Ø ⁵⁵					
270-4				tʃʰ a Ø ⁵⁵					
379-4				l au Ø ⁵⁵					
665-5					ɔ ³¹				
495-5					Ø Ø Ø ³⁵				
838-5					ŋ Ø ɤ k ⁵⁵				
438-5					n l̥ ɔ ʔ Ø				
334-5					l ɔ ʔ ⁵⁵				
360-5					l̥ Ø n Ø				
394-5					Ø Ø Ø n Ø				
221-5					Ø p ³⁵				
202-5					k Ø Ø				
935-5					n Ø Ø				
93-5					Ø ɯ Ø Ø				
7-5					p ɤ Ø Ø				
664-5					Ø ŋ ³¹				
246-5					k Ø ɔ ʔ ⁵⁵				
547-5					ŋ Ø ɯ k ³⁵				
555-5					Ø Ø ³¹				
464-5					Ø Ø Ø				
119-5					Ø ɤ ɲ ³¹				
835-5					ŋ n̥ Ø p ³⁵				
79-5					Ø ŋ ɔ n Ø				
693-5					Ø ³¹				
477-5					n̥ Ø Ø n Ø				
891-5					Ø ɯ n ³⁵				
528-5					ŋ Ø ɔ ³¹				
797-5					k Ø ɔ Ø ³⁵				
493-5					Ø ɯ k ⁵⁵				
217-5					n Ø Ø p ⁵⁵				
896-5					Ø Ø Ø ³⁵				
452-5					Ø ai Ø ⁵⁵				
580-5					ŋ Ø u ʔ ³⁵				
833-5					Ø ɤ Ø ³¹				
390-5					Ø n ɤ ŋ Ø				
696-5					ŋ Ø Ø ³¹				
86-5					Ø ai ³¹				
384-5					Ø Ø Ø ³⁵				
61-5					Ø Ø Ø ⁵⁵				
536-5					ŋ Ø ɤ ʔ Ø				
731-5					Ø Ø ŋ ³¹				
779-5					ŋ ɔ Ø				
589-5					Ø ɤ ŋ ⁵⁵				
680-5					u ʔ ³⁵				
658-5					ɤ Ø ⁵⁵				
456-5					Ø Ø ŋ ³¹				
785-5					k ɔ ³¹				
714-5					Ø Ø n ⁵⁵				
331-5					l̥ ɔ ³¹				
206-5					Ø ɔ ⁵⁵				
930-5					Ø Ø p ³⁵				
353-5					l Ø n ⁵⁵				
161-5					k n Ø ŋ ³¹				
814-5					k ŋ Ø n ³¹				
194-5					Ø n ɔ ʔ ⁵⁵				
727-5					Ø ŋ ⁵⁵				
260-5					Ø Ø p ³⁵				
144-5					Ø ŋ ɤ Ø ³¹				
53-5					p ɔ Ø ³¹				
59-5					Ø ɔ ʔ ⁵⁵				
506-5					Ø Ø k ³¹				
29-5					p ɯ k ⁵⁵				
316-5					n Ø ɔ ʔ ³⁵				
389-5					Ø Ø Ø ɤ ⁵⁵				
118-5					Ø ɔ n ³¹				
312-5					k ŋ ɔ ³¹				
490-5					Ø Ø Ø n n ³¹				
436-5					Ø ɔ ŋ Ø				
927-5					Ø Ø ³¹				
383-5					Ø ɔ ʔ Ø				
211-5					Ø Ø Ø ³¹				
873-5					Ø ɯ ³¹				
371-5					l Ø ŋ ³¹				
877-5					Ø Ø ³⁵				
344-5					l Ø Ø ³¹				
595-5					Ø ŋ Ø ŋ ³⁵				
660-5					Ø ʔ ⁵⁵				
642-5					Ø Ø ŋ ³⁵				
257-5					Ø Ø Ø Ø ³¹				
167-5					Ø ɔ Ø				
