COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
4-1	p a n ⁵⁵								
342-1	ʐ u ʔ ³¹								
280-1	tʃʰ j ⁵⁵								
612-1	tʰ ɔ ŋ								
459-1	m j i ŋ								
569-1	s ui ³¹								
283-1	kʰ j au ³¹								
148-1	k a n ⁵⁵								
652-1	w ⁵⁵								
220-1	j a ŋ ³¹								
562-1	s a ŋ ⁵⁵								
31-1	p j a ʔ								
386-1	m ə ⁵⁵								
804-1	kʰ j u ŋ ³¹								
369-1	l i k ³¹								
125-1	t u au								
314-1	m a ³¹								
823-1	l a p ⁵⁵								
471-1	n a m ⁵⁵								
40-1	p j i ŋ								
393-1	m a ŋ								
272-1	kʰ j a ŋ ⁵⁵								
463-1	m au ²²								
1-1	p ɔ ³¹								
214-1	j a m ³¹								
123-1	t u t								
512-1	j ɯ k ⁵⁵								
518-1	pʰ j u ⁵⁵								
878-1	t ɔ ³¹								
849-1	pʰ a t ⁵⁵								
524-1	pʰ u ʔ ⁵⁵								
90-1	tʰ ɑ ʔ								
541-1	s a n ³¹								
933-1	ŋ au ⁵⁵								
467-1	n ɔ ³¹								
49-1	p u ⁵⁵								
822-1	l o ʔ ⁵⁵								
52-1	tʃʰ o ʔ								
377-1	l u k ⁵⁵								
127-1	tʃ a p ³¹								
67-1	t a p ⁴								
864-1	pʰ ɛ ³¹								
126-1	tʃ a ʔ ²¹								
656-1	o m ³⁵								
635-1	c ɔ ʔ								
473-1	n a m ⁵⁵								
98-1	ʃ ɔ ³¹								
445-1	m j o ²²								
379-1	l u ³⁵								
323-1	kʰ j u p ⁵⁵								
485-1	n a ŋ								
357-1	l̥ ɤ ⁵⁵								
432-1	m a k ³¹								
80-1	t ou ³³								
10-1	p a t ⁵⁵								
335-1	v a ʔ ³¹								
649-1	o ³¹								
115-1	t ɛ n ³¹								
137-1	k ɔ ŋ ³¹								
844-1	p o̱ ⁵¹								
723-1	ç ɛ ʈ ⁵⁵								
494-1	n ɤ ŋ ³¹								
196-1	k ʐ o ʔ ⁴								
376-1	l u m ⁵⁵								
466-1	n a ³¹								
75-1	t a ŋ ³⁵								
552-1	k a n ²¹								
208-1	j ɔ ³¹								
180-1	k j a m ²¹								
253-1	kʰ a t ⁵⁵								
45-1	p r a ³¹								
665-2		ŋ ɔ ³¹							
495-2		n u ³⁵							
838-2		j a k							
438-2		l j ɔ ʔ							
334-2		l ɔ ʔ ³¹							
360-2		l i ³⁵							
394-2		m j ³¹							
221-2		j i p ⁵⁵							
202-2		k u ³¹							
935-2		u ³¹							
93-2		ts a ŋ							
7-2		p a n							
664-2		v ŋ ŋ							
246-2		k ɔ̱ ʔ ⁵⁵							
547-2		s a k ⁵⁵							
555-2		j i m ⁵⁵							
464-2		m au ³¹							
119-2		m a ŋ							
835-2		n a p ⁵⁵							
79-2		t o ³¹							
693-2		ŋ au ⁵⁵							
477-2		n a ei							
891-2		tʰ əː ŋ ⁵⁵							
528-2		ʐ o ⁵⁵							
797-2		k j u k ⁵⁵							
493-2		n a k ³¹							
217-2		j a p ⁵⁵							
896-2		ts ɔ̱ t ⁵⁵							
452-2		m j u k ³¹							
580-2		s ɔ t ⁵⁵							
833-2		n a ³³							
390-2		m a ŋ							
696-2		ŋ ui ⁵⁵							
86-2		t u ŋ ⁵⁵							
384-2		m a n ⁵⁵							
61-2		t a ŋ ³¹							
536-2		s a ʔ ⁵⁵							
731-2		ʃ ɿ ⁵⁵							
779-2		w a ⁵⁵							
589-2		tʰ u ŋ							
680-2		ŋ ɔ̱ ʔ ⁵⁵							
658-2		w ɔ m ³¹							
456-2		m j a ŋ ³¹							
183-2		k j iː							
785-2		kʰ ɔ ³¹							
714-2		u							
331-2		l ɔ ³¹							
206-2		j a ³¹							
930-2		ŋ a p ⁵⁵							
353-2		l i ³¹							
161-2		k a ŋ ³¹							
814-2		kʰ ui ³¹							
179-2		k ʐ ɔ ʔ							
194-2		j a ʔ ³¹							
727-2		ʃ a ŋ							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵⁵							
53-2		p u m ³¹							
59-2		t ɔ ʔ ³¹							
506-2		pʰ i k ⁵⁵							
29-2		p a k							
316-2		tʰ ɔ ʔ ⁵⁵							
389-2		m j a ŋ							
118-2		m ɔ ⁵⁵							
312-2		kʰ ɔ ³¹							
490-2		n i ei							
436-2		m j a ³¹							
927-2		ŋ a̱ n							
383-2		m ɔ ʔ ³¹							
211-2		j a m							
873-2		s a ŋ ⁵⁵							
371-2		l a ŋ ³¹							
877-2		s ɛ ³⁵							
344-2		l a m							
666-2		ŋ a ³¹							
595-2		t a ⁵⁵							
660-2		w uː ʔ ³¹							
642-2		tʃʰ a ŋ							
257-2		kʰ j a m							
167-2		k j ɔ ³¹							
880-2		t a p ⁴							
337-2		w a ³¹							
484-2		n a ŋ							
574-2		s u m ³¹							
718-2		ʃ a n ⁵⁵							
811-2		kʰ au ³¹							
458-2		tʰ u ŋ ³¹							
884-2		tʃ i ⁵⁵							
205-2		k u ʔ ⁴							
499-2		n ɛ ³¹							
706-2		ʃ ɔ ⁵⁵							
920-2		u ŋ ⁵⁵							
36-2		p j a̱ ³¹							
12-2		p i ⁵⁵							
350-2		l aː ŋ ³⁵							
4-2		p a n ³¹							
342-2		ʐ u k ³¹							
280-2		kʰ j ei							
638-2		tʃʰ a ʔ ⁵⁵							
729-2		ʃ ɿ ³³							
72-2		j a t							
612-2		tʰ a ŋ ⁵⁵							
459-2		m j i ŋ ³¹							
569-2		s ui ⁵⁵							
283-2		kʰ j u ³¹							
501-2		pʰ o ⁵³							
652-2		w ai							
220-2		j a ŋ ³³							
233-2		j u ʔ ³¹							
562-2		s ə̱ ŋ ⁵⁵							
31-2		p j a ʔ							
386-2		m ə k ³¹							
684-2		ŋ j a ʔ ³¹							
804-2		kʰ j u ŋ							
618-2		ts u ⁵⁵							
565-2		s o ⁵⁵							
468-2		n a k ³¹							
369-2		l ə k ³¹							
314-2		pʰ j a							
776-2		ʃ u k ⁵⁵							
170-2		k j a ³⁵							
823-2		l a p ⁵⁵							
471-2		n a m ³¹							
249-2		kʰ uː ⁵⁵							
367-2		l e̱i ⁵⁵							
414-2		m i e̱ːi							
503-2		pʰ a ⁵⁵							
40-2		p j əː ŋ ⁵⁵							
647-2		tʃʰ e ⁵⁵							
105-2		t i ³¹							
141-2		k ai ³¹							
272-2		kʰ j a ŋ ⁵³							
463-2		m au ⁵⁵							
1-2		p ɔ ³¹							
349-2		l aː ŋ ³³							
214-2		j a m ³³							
841-2		n u t ⁵⁵							
123-2		t u ³¹							
646-2		tʃʰ i ⁵⁵							
433-2		m i ŋ ³¹							
512-2		pʰ j əː k ⁵⁵							
518-2		pʰ j u ³³							
878-2		t ɔ ³¹							
849-2		pʰ a t ⁵⁵							
524-2		pʰ u k ⁵⁵							
90-2		t ɔ ⁵³							
541-2		s a n ⁵⁵							
933-2		ŋ au ⁵⁵							
164-2		k a ŋ							
686-2		ŋ j a ʔ ³¹							
467-2		n ɔː ³¹							
201-2		k j uː k ³¹							
784-2		j u̱ː k ⁵³							
487-2		n ai eːi							
504-2		pʰ ɔ ʔ ⁵⁵							
49-2		p j ³¹							
822-2		l ɔ ʔ ⁵⁵							
52-2		p ei ³¹							
281-2		kʰ j u ³³							
46-2		p j u ³¹							
377-2		l u m ⁵⁵							
127-2		tʃ aː p ³¹							
67-2		t a p ⁵⁵							
192-2		k j ɔ̱ ʔ ⁵⁵							
864-2		pʰ ʐ a							
126-2		tʃ a ʔ							
546-2		s a̱ ŋ ³³							
635-2		tʃ au ⁵³							
473-2		n a m ³³							
3-2		p a ⁵⁵							
98-2		ʃ o ⁵⁵							
445-2		m j u							
608-2		tsʰ a m							
210-2		j a ʔ ³¹							
140-2		k j i̱ ⁵⁵							
868-2		ʃ ɔː ⁵⁵							
520-2		p j u̱ ³³							
166-2		k a k ³¹							
48-2		p j i ŋ ³¹							
270-2		kʰ j a ŋ ³³							
379-2		l u t ⁵⁵							
55-2		p u p ⁴							
603-2		tsʰ o ⁵⁵							
323-2		kʰ j uː p ⁵⁵							
485-2		n a ŋ ³¹							
432-2		m a k ³¹							
76-2		t ə ŋ ³³							
837-2		n ɔ̱̃ ŋ							
681-2		ŋ ɔ ʔ ⁵⁵							
129-2		tʃ əː ŋ ⁵⁵							
10-2		p aː t ⁵⁵							
697-2		ŋ j aːu							
244-2		kʰ ɛː ⁵⁵							
781-2		ŋ a̱ m ³³							
826-2		l ə̱ ŋ ³³							
514-2		pʰ j ɛ ⁵³							
137-2		k ɔ ⁵⁵							
895-2		tʃ a̱ p ⁵⁵							
844-2		p ɔ̱ː ³³							
723-2		ɕ ɛ̱ t ⁵⁵							
22-2		p j ⁵⁵							
505-2		pʰ aː ŋ ³³							
333-2		l ɔː ⁵⁵							
30-2		p ə ŋ ⁵⁵							
853-2		p j i̱ː							
507-2		p ə̱ː k ⁵⁵							
308-2		k j a k ⁵⁵							
894-2		sʰ a ʔ ⁴							
788-2		k ə̱ k ⁵⁵							
834-2		n ɛ̱ː ⁵⁵							
787-2		k a̱ː t ⁵⁵							
190-2		k j ɛ ³¹							
552-2		ʂ ə ŋ ⁵⁵							
208-2		j ɔ ³¹							
180-2		tɕ a m ³¹							
253-2		kʰ a t ⁵⁵							
665-3			ŋ ɔ ³¹						
495-3			n u k ³¹						
838-3			j o ³¹						
438-3			m j ɔ ʔ ³¹						
334-3			l ɔ ʔ ³¹						
360-3			l a ³⁵						
394-3			m j i k ⁵⁵						
221-3			j a p ³¹						
202-3			k u k ³¹						
935-3			a̱u ³⁵						
93-3			ts ɔ̆ ³⁵						
7-3			p ə ŋ ³⁵						
664-3			v ɔ̃ ³¹						
246-3			k ɔ̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j a̱ m ³¹						
464-3			m u k ⁵⁵						
119-3			ts a ŋ ³¹						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t u ³⁵						
693-3			ŋ u k ³¹						
477-3			n ɛ ʔ ³¹						
891-3			t a̱ ŋ ⁵⁵						
528-3			ɣ u ³¹						
797-3			k j a̱u k ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			ts a̱ t ⁵⁵						
452-3			m j au k ³¹						
580-3			s a t ⁵⁵						
833-3			n ɔ̱ ³¹						
390-3			m ɔ̃ ³⁵						
696-3			ŋ ɔi ³¹						
86-3			t au ŋ ³¹						
384-3			m ə ŋ ⁵⁵						
61-3			t ɛ̃ ³¹						
536-3			s o ʔ ⁵⁵						
779-3			ɔ ³¹						
589-3			tʰ ɔ̃ ³¹						
680-3			ŋ ɔ̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³⁵						
183-3			k r i						
785-3			kʰ ɔ ³⁵						
331-3			l ɔ ³⁵						
206-3			j ɔ ³¹						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l a ³¹						
161-3			k ɔ̃ ³¹						
179-3			k r a ʔ						
194-3			ɣ ɔ ʔ ³¹						
727-3			ʃ ɔ̃ ³¹						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ³¹						
53-3			p a m ³¹						
59-3			t ɔ ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ ɔ ʔ ⁵⁵						
312-3			kʰ u ³⁵						
436-3			m j ɔ ³⁵						
927-3			ŋ a̱ ŋ ³¹						
383-3			m ɔ ʔ ³¹						
211-3			j ɛ̃ ³						
873-3			x a ŋ ³¹						
371-3			l a ŋ ³⁵						
877-3			s ɛ ⁵⁵						
344-3			l ɛ̃ ³¹						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ⁵⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ⁵⁵						
257-3			kʰ j ɛ̃ ³¹						
167-3			k j ɔ ³⁵						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			v ɔ ³¹						
484-3			n ɔ̃ ³¹						
574-3			s u m ⁵⁵						
718-3			ʃ i ŋ ³⁵						
811-3			kʰ au ⁵⁵						
458-3			tʰ au ŋ ³⁵						
884-3			t a̱ ⁵⁵						
205-3			k au k ³¹						
499-3			n ɛ ³¹						
706-3			ʃ ɔ ³¹						
920-3			au ŋ ³⁵						
36-3			p j ɔ̃ ³¹						
12-3			p i k ³¹						
350-3			l ɔ̃ ⁵⁵						
4-3			p ə ŋ ³¹						
342-3			ɣ au k ³¹						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			ʃ i̱ k ³¹						
72-3			t ɔ̃ ³⁵						
283-3			kʰ j au ³¹						
501-3			pʰ o ⁵³						
148-3			k a ŋ ³⁵						
220-3			j ɔ̃ ³⁵						
233-3			j au k ³¹						
31-3			p j ɔ ʔ ³¹						
386-3			m ɛ ʔ ³¹						
684-3			ŋ j ɔ ʔ ³¹						
804-3			kʰ j u ŋ ²						
618-3			tʃʰ u k ⁵⁵						
565-3			s o ⁵⁵						
468-3			n ɔ ʔ ³¹						
369-3			l a k ³¹						
776-3			ʃ au k ⁵⁵						
170-3			k j a ⁵⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ³¹						
414-3			m i j						
647-3			tʃʰ i j						
105-3			tʃ i ⁵						
393-3			m ɔ̃ ⁵⁵						
141-3			k ai ³¹						
272-3			kʰ j ɔ̃ ⁵⁵						
463-3			m au						
1-3			p ɔ ³¹						
349-3			l ɔ̃ ³⁵						
214-3			j ɛ̃ ³⁵						
841-3			n a̱ t ⁵⁵						
646-3			tʃʰ i k ⁵⁵						
433-3			m a ŋ ³¹						
512-3			pʰ j a k ⁵⁵						
878-3			t ɔ̱ ³⁵						
524-3			pʰ au k ⁵⁵						
668-3			ŋ ai ³¹						
164-3			k ɔ̃ ³⁵						
686-3			ŋ j ɛ ʔ ³¹						
201-3			k j u k						
784-3			j a̱ k ⁵⁵						
487-3			n ai ⁵⁵						
504-3			pʰ ɔ ʔ ⁵⁵						
49-3			p u k ³¹						
822-3			l ɔ̱ ʔ ⁵⁵						
52-3			p a ³¹						
281-3			kʰ j u k ⁵⁵						
46-3			p j a ¹						
127-3			tʃ ɛ ʔ ³¹						
192-3			k j ɔ̱ ʔ ⁵⁵						
126-3			tʃ ɔ ʔ ³¹						
656-3			v ɛ̃ ⁵⁵						
546-3			s ɔ̃ ³¹						
473-3			n a m ¹						
3-3			p ɔ ⁵⁵						
608-3			tsʰ ɛ̃ ³¹						
210-3			j ɔ ʔ ³¹						
868-3			x ɔ ³⁵						
166-3			k a k ³¹						
48-3			p j i ŋ						
270-3			kʰ j ɔ̃ ³¹						
379-3			l u ³⁵						
55-3			p a p ³¹						
323-3			kʰ j u p ⁵⁵						
485-3			n ɔ̃ ³⁵						
357-3			l a̱i ³¹						
432-3			m a k ³¹						
837-3			n ɔ̱̃ ³¹						
681-3			ŋ ɔ ʔ ³¹						
129-3			tʃ a ŋ ⁵⁵						
80-3			t u k ³¹						
335-3			v ɔ ʔ ³¹						
649-3			v ɔ ³⁵						
781-3			ɛ̃ ³¹						
826-3			l a̱ ŋ ³¹						
514-3			pʰ j ɛ ⁵⁵						
137-3			k ɔ ³¹						
844-3			p ɔ̱ ³¹						
505-3			pʰ ɔ̃ ³¹						
33-3			p j ɛ̃ ³¹						
30-3			p a ŋ ⁵⁵						
853-3			p j						
507-3			p a̱ k ⁵⁵						
308-3			kʰ j a k ⁵⁵						
894-3			ˀts a t ⁴						
788-3			k a̱ k ⁵⁵						
834-3			n a̱i ⁵⁵						
131-3			c i m						
190-3			k j ɛ ³¹						
376-3			l u m						
466-3			n ɔ ³¹						
75-3			t a ŋ ³⁵						
552-3			k a ŋ ³⁵						
180-3			g j a m ²						
665-4				ŋ a ⁵⁵					
495-4				n au ³⁵					
838-4				j o k					
438-4				l j a					
334-4				l a ʔ ⁴					
360-4				l i ²¹					
394-4				m i ³¹					
221-4				j t p					
202-4				k au ³¹					
935-4				u ³¹					
93-4				s a ³¹					
7-4				p a n ²¹					
664-4				v a ŋ					
246-4				k a ʔ ⁵⁵					
547-4				s i k ⁵⁵					
555-4				i m m					
464-4				m au ³¹					
119-4				m a ŋ					
835-4				n a p ⁵⁵					
79-4				t o ³¹					
693-4				ŋ au ⁵⁵					
477-4				n a p					
891-4				tʰ i ŋ ⁵⁵					
528-4				r o ⁵⁵					
797-4				k j u ʔ ⁵⁵					
493-4				n i k ⁴					
217-4				j a p ⁵⁵					
896-4				ts u t ⁵⁵					
452-4				m j u ʔ					
580-4				s o̱ ʔ ⁵⁵					
833-4				n a ⁵¹					
390-4				m a ŋ					
696-4				ŋ u ⁵⁵					
86-4				t u ŋ ⁵⁵					
384-4				m a n ⁵⁵					
61-4				t a ŋ					
536-4				s a ʔ ⁵⁵					
731-4				ʃ i ²¹					
779-4				a ⁵¹					
589-4				tʰ u ŋ					
680-4				ŋ a ʔ ⁵⁵					
658-4				w a m					
456-4				m j a ŋ					
183-4				k r ²¹					
785-4				kʰ ɔ ³¹					
714-4				u					
331-4				l ɔ ³¹					
206-4				j a ³¹					
930-4				ŋ a p ⁵⁵					
353-4				l ai ⁵⁵					
161-4				k a ŋ ⁵¹					
814-4				kʰ ui ²¹					
179-4				r a ʔ ⁴					
194-4				v a ʔ ⁴					
727-4				ʃ a ŋ					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ⁵⁵					
53-4				p u m ⁵⁵					
59-4				t ɔ ʔ ⁴					
506-4				pʰ e k ⁵⁵					
29-4				p i k					
316-4				tʰ ɔ ʔ ⁵⁵					
389-4				m j a ŋ					
118-4				m ɔ ⁵⁵					
312-4				kʰ o ³¹					
490-4				n i i					
436-4				m j a ³¹					
927-4				ŋ a n ⁵¹					
383-4				m a ʔ ⁵⁵					
211-4				j a m					
873-4				x i ŋ ⁵⁵					
371-4				l a ŋ ³¹					
877-4				s ɛ ⁵⁵					
344-4				l a m					
666-4				ŋ a ³¹					
595-4				tʰ a ŋ					
660-4				v u t ⁴					
642-4				tʃʰ a ŋ					
257-4				kʰ j a m					
167-4				k j ɔ ³¹					
880-4				t a ʔ ⁵⁵					
337-4				v a					
484-4				n a ŋ					
574-4				s u m ³¹					
718-4				ʃ a n ²¹					
811-4				kʰ au ³¹					
458-4				tʰ u ŋ ²¹					
884-4				tʃ i̱ ⁵⁵					
499-4				n ɛ ⁵⁵					
706-4				ʃ ɔ ⁵⁵					
920-4				u ŋ ²¹					
36-4				p j a ŋ ³¹					
12-4				p i ⁵⁵					
350-4				l a ŋ ³⁵					
4-4				p a n ⁵⁵					
342-4				v u ʔ ²¹					
280-4				k j ²¹					
638-4				tʃʰ a p ⁵⁵					
729-4				ʃ i ⁵¹					
72-4				v a t					
612-4				tʰ a ŋ ²¹					
459-4				m j i ŋ ⁵¹					
569-4				s ui ²¹					
283-4				kʰ j u ²¹					
501-4				pʰ o ⁵⁵					
148-4				k a n ²					
220-4				j a ŋ ²¹					
233-4				j u ʔ ⁴					
562-4				s a ŋ ²¹					
386-4				m ə ²¹					
684-4				ŋ j a ʔ ²¹					
804-4				kʰ j u ŋ ²¹					
618-4				ts a̱u ³¹					
565-4				s o ⁵⁵					
468-4				n a ʔ ²¹					
369-4				l i k ²¹					
125-4				t u ⁵					
314-4				m a ⁵⁵					
776-4				ʃ u ʔ ⁵⁵					
170-4				k j a ³⁵					
823-4				l a p ⁵⁵					
471-4				n a m ⁵¹					
249-4				kʰ a m					
367-4				l a̱i ²¹					
414-4				m i i̱					
503-4				pʰ a ²¹					
40-4				p j i ŋ ⁵⁵					
647-4				tʃʰ i ⁵⁵					
105-4				t i ³¹					
393-4				m ɔ ŋ					
141-4				k ai ⁵⁵					
272-4				kʰ j a ŋ ⁵⁵					
463-4				m au ⁵¹					
1-4				p ɔ ⁵¹					
349-4				l a ŋ ⁵¹					
214-4				j a m ²¹					
841-4				n u t ⁵⁵					
123-4				t u t					
646-4				tʃʰ i ²¹					
433-4				m i ŋ					
512-4				pʰ j i k ⁵⁵					
518-4				pʰ j u ⁵¹					
878-4				t o̱ ³¹					
849-4				pʰ a t ⁵⁵					
524-4				pʰ u ʔ ⁵⁵					
90-4				t o̱ ʔ					
541-4				s a n ²¹					
933-4				ŋ j u̱i					
668-4				ŋ ai					
164-4				k a ŋ					
686-4				ŋ j a p ⁴					
467-4				n o ⁵¹					
201-4				k j u ʔ ²¹					
784-4				j o̱ k ⁵⁵					
487-4				n ai ⁵⁵					
504-4				p a ʔ ⁵⁵					
49-4				p u ³¹					
822-4				l o̱ ʔ ⁵⁵					
52-4				tʃʰ o ʔ					
281-4				kʰ j u ⁵¹					
46-4				p j o ⁵¹					
377-4				l u m ⁵⁵					
127-4				tʃ a p ²¹					
67-4				t a t ⁴					
192-4				k j o̱ ʔ ⁵⁵					
126-4				tʃ a ʔ ²¹					
656-4				a m ³⁵					
546-4				s a ŋ ⁵¹					
635-4				tʃʰ o ʔ ⁴					
473-4				n a m ⁵¹					
3-4				p o ⁵¹					
98-4				ʃ o ²¹					
608-4				u a					
210-4				j a ʔ ⁴					
140-4				k j i ²¹					
868-4				x a ²¹					
520-4				p j u̱ ⁵¹					
48-4				p j i ŋ ⁵¹					
270-4				kʰ j a ŋ ⁵¹					
379-4				l u ⁵⁵					
603-4				tsʰ o ⁵⁵					
323-4				kʰ j u p ⁵⁵					
485-4				n a ŋ					
432-4				m a k ²¹					
76-4				ts u ŋ ²¹					
681-4				ŋ a ʔ ⁵⁵					
129-4				tʃ i ŋ ⁵⁵					
80-4				t u ³¹					
10-4				p a t ²¹					
697-4				ɲ j ui					
244-4				kʰ e ²¹					
781-4				a m ⁵¹					
115-4				tɕ e n ³¹					
826-4				l i̱ ŋ ⁵¹					
514-4				pʰ j ɛ ⁵⁵					
895-4				tʃ a̱ p ⁵⁵					
844-4				p o̱ ⁵¹					
723-4				a ²¹					
505-4				pʰ a ŋ ⁵¹					
33-4				p j a m					
333-4				l o ⁵⁵					
30-4				p i ŋ ⁵⁵					
853-4				p j i̱					
507-4				p i k ⁵⁵					
788-4				k j k ʔ					
834-4				n e̱ ⁵⁵					
787-4				k a̱ t ⁵⁵					
190-4				k j ɛ ⁵¹					
253-4				kʰ a t ⁵⁵					
665-5					ŋ a ⁵⁵				
495-5					n au ³⁵				
838-5					l a m ³¹				
438-5					m j a ʔ ³¹				
334-5					l a ʔ ³¹				
360-5					l i ³¹				
394-5					m əi ³¹				
221-5					j a̱ p ⁵⁵				
202-5					k u ³¹				
935-5					ŭ ³¹				
93-5					t a ³¹				
7-5					p ɛ̃ ³¹				
664-5					v ɔ̃ ⁵⁵				
246-5					k a̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ m ⁵⁵				
464-5					m au ³¹				
119-5					t a ŋ ⁵⁵				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ɔ ³¹				
693-5					ŋ au ⁵⁵				
477-5					n ɛ ʔ ³¹				
891-5					t a̱ ŋ ³⁵				
528-5					ɣ ɔ ⁵⁵				
797-5					k j a̱u ʔ ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					ts ɔ̱ t ⁵⁵				
452-5					m j au ʔ ³¹				
580-5					ŋ a̱ ʔ ⁵⁵				
833-5					n a̱ ⁵⁵				
390-5					m ɔ̃ ³¹				
696-5					ŋ ø ⁵⁵				
86-5					t au ŋ ⁵⁵				
384-5					m ɛ̃ ³⁵				
61-5					t ɛ̃ ⁵⁵				
536-5					x a ʔ ⁵⁵				
731-5					ʃ ɿ ³¹				
779-5					a ⁵⁵				
589-5					tʰ ɔ̃ ⁵⁵				
680-5					ŋ a̱ ʔ ⁵⁵				
658-5					w a m				
456-5					m j ɔ̃ ³¹				
785-5					kʰ a ³¹				
714-5					u ¹				
331-5					l a ³¹				
206-5					j a ⁵⁵				
930-5					ŋ ɛ̱ ʔ ⁵⁵				
353-5					l i ⁵⁵				
161-5					k ɔ̃ ⁵⁵				
814-5					kʰ ui ³¹				
194-5					ɣ a ʔ ³¹				
727-5					ʃ ɔ̃ ⁵⁵				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ⁵⁵				
53-5					p a m ⁵⁵				
59-5					t a ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					kʰ j a ⁵⁵				
389-5					m j a ŋ				
118-5					m a ʔ				
312-5					kʰ ɔ ³¹				
490-5					n i ³				
436-5					m j a ³¹				
927-5					ŋ ɛ̱̃ ⁵⁵				
383-5					m a ʔ ⁵⁵				
211-5					j ɛ̃ ⁵⁵				
873-5					x a ŋ ⁵⁵				
371-5					l a ŋ ³¹				
877-5					s ɛ ³⁵				
344-5					l ɛ̃ ⁵⁵				
595-5					tʰ ɔ̃ ³⁵				
