COGID	dutch	english	french	german
584-1	h aː k ə			
-1153-1	r ɔ n d			
700-1	t w ɛ l v			
875-1	d uː z ə n t			
1559-1	v l ə			
1565-1	m aː r			
1968-1	h ɛ l f t			
-350-1	p aː r r			
1478-1	b uː d ə			
1469-2		s æ n t		
2047-2		s ɔ n		
2054-2		d ɔ n t r		
1375-2		l ɪ ɡ t		
760-2		w aɪ n t		
756-2		s n eɪ r		
726-2		m aʊ d r		
1351-2		ɡ r ɔ t + f eɪ d		
1353-2		ɡ r ɔ t aɪ m aʊ d		
412-2		s w aɪ n r r eɪ d		
406-2		s w aɪ n r r aʊ		
1005-2		s d ɪ f ɔː f d		
1012-2		s d ɪ f + m aʊ d		
1016-2		w iː d n̩		
1069-2		s k		
509-2		f ɔː l		
693-2		m iː l əʊ ɛ		
2179-2		n eɪ tʃ t		
1753-2		f ɪ tʃ		
1131-2		w ɔ l f		
1198-2		b eɪ r t		
2032-2		h ɔː r n		
2241-2		n eɪ z		
2244-2		l iː f		
610-2		k n ɪ		
945-2		h ɑː r t		
1534-2		l eɪ k l̩		
384-2		s ʌ b l̩		
1650-2		n ɔ t		
1663-2		s t l		
2279-2		l aɪ n		
471-2		s eɪ		
1385-2		s eɪ d		
792-2		j uː k		
1111-2		m æ tʃ t		
197-2		s ʌ d		
2020-2		l æ ŋ		
867-2		h ɔ n t		
1970-2		f ɔ l		
1230-2		d r r d		
2017-2		n ɪ w		
968-2		w eɪ l l̩		
1674-2		l æ n t		
1671-2		h iː v l̩ l		
829-2		k l iː f		
1025-2		w əʊ d r		
1027-2		s ə		
1832-2		r iː r		
-1816-2		s t eɪ j eɪ		
-335-2		l əʊ ɡ aʊ n		
1043-2		s d r aɪ m		
423-2		s d ɛ n		
2049-2		m eɪ n		
2062-2		s d ɔː r m		
2065-2		r eɪ ɡ l̩ əʊ b ʌ ɡ		
1368-2		s ɡ d n̩ r		
1365-2		d æ r		
754-2		r eɪ ɡ l̩		
768-2		w eɪ d		
1211-2		f ɔː r r		
106-2		m æ n		
-98-2		b eɪ v ə		
719-2		f eɪ d r		
1341-2		s aɪ n		
-2027-2		t æ n t		
-2026-2		n eɪ f		
409-2		s w aɪ n l̩ r n̩ z n̩		
402-2		s w aɪ n r d ɔ t t d		
1014-2		s d ɪ v + d ɔː t t r		
1059-2		w aɪ		
120-2		s d æ l		
2194-2		ɔ t d		
2199-2		k ɑː l f		
2197-2		s ɡ f p		
1523-2		s ʌ p		
512-2		m ɑː v ə		
2141-2		h ɛ n		
2147-2		ɡ æ n +		
814-2		k r eɪ		
810-2		d ʌ v		
1758-2		m ʌ tʃ		
1760-2		r ɑː m		
1620-2		f aɪ n		
1282-2		w ɑː l f		
1136-2		f ɔ k		
1309-2		l əʊ tʃ		
1307-2		n eɪ t		
1305-2		f l aɪ		
711-2		w eɪ tʃ p		
1442-2		f l ɪ ɡ		
62-2		m ʌ k		
-73-2		m ʌ ŋ k ɪ d n̩		
1810-2		h iː t		
1805-2		f l eɪ s		
1813-2		h ɑː r		
1811-2		b l aʊ t		
690-2		r iː p		
2177-2		h iː f t		
246-2		w æ ŋ əʊ k r æ r		
249-2		ʌ b l̩ aɪ l n̩		
1506-2		n eɪ z l̩ əʊ l ɔː k l̩		
2242-2		m ɔ n t		
2245-2		t ɔ ŋ		
2174-2		s ʌ l d r		
603-2		eɪ l ɔː ɔː		
601-2		h əʊ n t		
615-2		f æ ŋ l̩ r		
901-2		k l iː r		
608-2		f ɔː t		
596-2		t eɪ n		
937-2		b ɔː r tʃ d		
936-2		n eɪ v l̩ l		
646-2		l ɔː ŋ		
947-2		l eɪ v l̩ r		
1606-2		h iː f		
472-2		n ɪ s		
1535-2		s w iː t		
1546-2		s p w k l̩		
1959-2		s l eɪ p		
694-2		s n əʊ r k l̩		
1961-2		d r aɪ m		
323-2		l eɪ v l̩		
1885-2		ɡ r ɑː f		
2156-2		f r r eɪ k l t r h aɪ t		
1903-2		w ɔ n t		
525-2		s w ɑː l ɔː ŋ		
276-2		l eɪ m		
274-2		d iː f		
278-2		b l aɪ n t		
258-2		b r ɔ ŋ k l̩ ŋ k		
256-2		n əʊ k t		
383-2		eɪ z		
207-2		r ɑː p		
376-2		d r ɪ ŋ k l̩		
2014-2		r eɪ z d		
2009-2		ʌ v l̩		
2003-2		k eɪ z l̩ l		
2024-2		p æ n		
1321-2		k ɔ p		
1976-2		t æ ŋ		
1243-2		m eɪ l t aɪ n̩		
1265-2		p ɪ l		
1261-2		s n̩ v l̩		
655-2		b r aɪ t		
650-2		d aɪ ɡ		
1532-2		k n eɪ d		
-36-2		s ʌ p		
34-2		b aɪ n		
-1647-2		f aɪ ɡ		
-1615-2		ʌ l ɪ		
125-2		f æ d		
1659-2		h aɪ n ɪ k		
1661-2		m iː l k		
1676-2		b ʌ t r		
480-2		b r æ d k eɪ ŋ		
1466-2		k l eɪ d ɔː ŋ		
2277-2		w ɔ l		
2271-2		f iː l t		
2293-2		l eɪ r		
624-2		s p aɪ n		
628-2		s p aɪ n d l̩ l		
626-2		w eɪ v l̩		
633-2		n eɪ l l̩		
1185-2		s ʌ aʊ d r eɪ k		
1179-2		h aʊ t		
2168-2		k ɑː m		
1952-2		d ɔː r		
899-2		l aɪ d r		
922-2		b eɪ d		
-934-2		l æ m p		
916-2		d r ɔ ɡ		
1726-2		f æ l t		
2108-2		p l ɔː b l̩		
1133-2		f ɔː r		
2114-2		s p eɪ d		
1272-2		r ɔ ɡ l̩		
1979-2		ɡ r eɪ tʃ		
1989-2		h iː p		
-2260-2		p l æ n t		
70-2		b ʌ k		
-89-2		w aɪ n l̩ s t ɔ		
-12-2		p aɪ p		
713-2		s æ f		
747-2		n eɪ z l̩ l		
308-2		d ɔː n		
289-2		b eɪ n d		
1930-2		b r eɪ k l̩		
1928-2		s f l aɪ d		
858-2		s p r eɪ k k		
1577-2		ʌ p + h eɪ ŋ l̩		
908-2		w æ s		
648-2		b ɔː r		
1855-2		s p r h iː l		
657-2		h əʊ m r		
2058-2		n eɪ b l̩ l		
949-2		s m aɪ d		
1642-2		ɡ ʌ t		
1640-2		s iː l v l̩ r		
1633-2		s s		
1630-2		t aɪ n		
993-2		ɡ l eɪ tʃ		
-2121-2		r ɔ l		
1692-2		f æ l		
1694-2		d r ɔ p l̩		
1062-2		s eɪ ŋ k l̩		
476-2		s w aɪ m		
1051-2		f l ɪ b l̩		
1075-2		b l eɪ s		
135-2		ɡ l aɪ d		
-134-2		d æ n t l̩		
1839-2		w ɛ + b eɪ		
1097-2		t ɑː r ɔ k əʊ k ʌ m		
1777-2		f ɔ l b l̩		
1434-2		b r æ ŋ l̩		
1417-2		l aɪ d		
1424-2		r aʊ d		
778-2		p eɪ d		
790-2		b r ɔ k		
1223-2		p æ d l̩ l		
1117-2		s aɪ l l̩		
1411-2		h ɑː v l̩		
1407-2		h æ l d h		
1390-2		d aɪ ŋ		
2086-2		ɡ ɑː v l̩		
2082-2		t ɑː r ɔ k w ə v b		
576-2		s ʌ k l̩		
579-2		f aɪ n d		
581-2		f ɔː r l̩ l ɪ v		
-1791-2		r eɪ		
-225-2		p r eɪ t		
-2284-2		p l əʊ k		
1479-2		ʌ p		
847-2		h iː ɡ		
659-2		b ʌ d		
860-2		m aɪ d		
213-2		r eɪ ɡ t		
1286-2		f ɑː r		
1293-2		w eɪ tʃ d		
474-2		d aɪ k		
467-2		d s n		
1177-2		d ɪ p		
584-2		h eɪ k		
-1153-2		r ɔ n t		
700-2		t w əʊ l f		
875-2		d ʌ v n t		
1559-2		æ l		
1565-2		m eɪ r		
1968-2		h ɑː l f t		
-350-2		p eɪ r		
1469-3			ʃ o ʀ e	
2047-3			ʃ o ʀ	
2054-3			t y ʀ t y ʀ	
1375-3			l i z	
760-3			v i ʀ e	
756-3			ʀ ɛ u ʀ	
726-3			e y t ʀ	
1351-3			b ʀ i ɛ f u t ʀ ʀ	
1353-3			b ʀ i ʀ i e y t ʀ	
412-3			f v a ɡ ʀ ʀ i t l	
406-3			ʃ v a ɡ ʀ ʀ i ʀ l	
1005-3			ʀ ɛ b ʀ i v t t ʀ	
1012-3			ʀ ɛ s ʀ i e y t ʀ	
1016-3			v i t y ʀ	
1069-3			i ʀ	
509-3			f u a	
693-3			e y a u ʀ e	
2179-3			ʀ i ʀ ɛ	
1753-3			f i k	
1131-3			v t a f	
1198-3			b s ʀ i	
2032-3			v a ʀ ʀ	
2241-3			ʀ u t	
2244-3			l ə z	
610-3			ʀ l b	
945-3			ʃ o ʀ	
1534-3			l i k	
384-3			ʃ a ɡ	
1650-3			ʀ y e	
1663-3			ʃ o l y	
2279-3			l i ʀ ʀ	
471-3			ʃ o t	
1385-3			ʃ t	
792-3			e o k	
1111-3			ʀ o z ɛ	
197-3			ʃ y t	
2020-3			l o z	
867-3			v a ʀ t ʀ i	
1970-3			f ʀ l	
1230-3			t y ʀ t	
2017-3			ʀ y	
2183-3			ʀ ɛ b ʀ	
1521-3			ʀ ʀ k	
1755-3			v a ʀ e	
1760-3			ʀ i ɛ	
1196-3			ʀ o z	
575-3			o z l b	
2014-3			ʀ i ʀ ɛ	
1321-3			k y e	
1265-3			f l	
588-3			f a o z	
1469-4				z a n t ə
2047-4				ʃ ɔ n
2054-4				ʃ ɔ n t r r
1375-4				l ɪ t t
760-4				v ɪ n t
756-4				ʃ n eː ə
726-4				m yː d ə r
1351-4				ɡ r au t + ts aː d ə r
1353-4				ɡ r au t + m yː d ə r
412-4				ʃ ɛ oː n + b aː n
406-4				ʃ ɔ oː n + m ɛː d
1005-4				ʃ t ai p ts aː d ə r
1012-4				ʃ t ɔy f + m yː d ə r
1016-4				v iː t ɔy ə n ə
1069-4				ɪ k
509-4				f a l ə
693-4				m yː l + ɛ
2179-4				n ɛ ʃ t
1753-4				f ɪ s t
1131-4				v ɔ l f
1198-4				b aː r t ə
2032-4				h oː r n
2241-4				n ʊ s
2244-4				l ɪ pf
610-4				k n iː
945-4				h a r ə
1534-4				l ɪ k ə
384-4				ʃ ɔy ɡ ə
1650-4				n ɔ t
1663-4				ʃ ɔ l
2279-4				l ɪ n ə n
471-4				z eː ə ə
1385-4				z aː t ə
792-4				j ʊ k
1111-4				m ɛ s t
197-4				z uː d ə
2020-4				l a ŋ
867-4				h ɔ n t ə r t
1970-4				f ɔ l
1230-4				d ɛ r ə ə
2017-4				n iː v n
968-4				v ai l t l t
1674-4				l a n t ə
1671-4				h aː f ə l
829-4				k l ɪ f
1025-4				v aː t ə r
1027-4				z iː n
1832-4				r au f
-1816-4				a s t ə aː n
-335-4				l aː ɡ ai n ə
1043-4				ʃ t r au m
423-4				ʃ t ai n
2049-4				m ai n
2062-4				ʃ t ɔ r m
2065-4				r ai ɡ ə m + b oː ɡ
1368-4				ʃ ɛː aː d ɔy
1365-4				t au v n
754-4				r ai ɡ ə
768-4				v ɛ r r
1211-4				f oː r r
106-4				m a n
-98-4				b ɛ b iː ə
719-4				f aː d ə r
1341-4				ʃ oː n
-2027-4				ts a t t ə
-2026-4				n eː f
409-4				ʃ ɔ oː n + ʃ oː n iː
402-4				ʃ ɔ oː n + t ɔ ɔ t l r ə
1014-4				ʃ t ɔy f + d ɔ ɡ t ə r
1059-4				v ai n
120-4				ʃ t a l
2183-4				ʃ t ai r
2194-4				ɔ s t
2199-4				k aː l f
2197-4				ʃ ɡ aː pf
1523-4				z ʊ ɡ
1521-4				b ɔ k ə
512-4				m ɛ r ai ə
2141-4				h ɛ n
2147-4				ɡ a n s
814-4				k r eː
810-4				t ɔy f ə
1755-4				h ʊ n t
1758-4				m ɔy s ə
1620-4				f ɪ n
1282-4				v a l f ɪ
1136-4				f ɔ s t
1309-4				l yː s n
1307-4				n ai t
1305-4				f l au n
711-4				v ɛ ʃ p n
1442-4				f l iː ɡ
62-4				m ɪ ɡ
-73-4				m ʏ ʃ k ai t
1810-4				h ai t ə
1805-4				f l ɛ s t
1813-4				h aː r r
1811-4				b l uː t ə
690-4				r ɪ pf
2177-4				h oː f t
246-4				v ɛ ŋ r + b r au
249-4				oː ɡ l l ɪ t
1506-4				n ɔ s t f l yː ɡ ə l
2242-4				m ʊ n t
2245-4				ts ɔ ŋ ə
1196-4				n ɛ k ə
2174-4				ʃ ɛː l t ə r
575-4				ɔ k s ə l
603-4				ɛ l ə + b oː ɡ
601-4				h a n t ə
615-4				f ɪ ŋ ə r r
901-4				k l au ə
608-4				f oː t
596-4				ts ai n
937-4				b r ʊ s t
936-4				n aː f ə l
646-4				l ɔ ŋ ə
947-4				l iː f ə r
1606-4				h ʏ pf n
472-4				ʃ iː z l n
1535-4				z v ɛ t ə
1546-4				ʃ p ɔy ɡ ə
1959-4				ʃ l aː p ə
694-4				ʃ n ɔ r k ə
1961-4				t r au m ə
323-4				l ai f ə f
1885-4				ɡ r aː f ə
2156-4				f ə l + k au + h ai t
1903-4				v ʊ n t ə
525-4				z v ɛ l ɪ ŋ ə
276-4				l a m ɛ x
274-4				t oː f
278-4				b l ɪ n t ə
258-4				t r ɔ ŋ k ə
256-4				n aː k s t
383-4				ʃ t ə
207-4				r ai pf n
376-4				t r ɪ ŋ k ə
2014-4				r ɛ d t ə
2009-4				au f ə n
2003-4				k ɛ t ə l
2024-4				p a n
1976-4				ts ɛ ŋ s
1243-4				m aː l + ts ai t
1261-4				z iː f ə
655-4				b r au t ə
650-4				t ai ɡ
1532-4				k n t ə ə
-36-4				ʃ au pf n
34-4				b oː n
-1647-4				f iː ɡ
-1615-4				ɔ l iː ə
125-4				f ɛ t
1659-4				h oː n ɪ ŋ
1661-4				m ɛ l k ə
1676-4				b au t ə r
480-4				t r a ŋ k ə
1466-4				k l ai d ɪ ŋ
2277-4				v ɔ l
2271-4				f ɪ l t
2293-4				l ɛ r r
624-4				ʃ p ɪ n ə
628-4				ʃ p ɪ n t ə l
626-4				v ai f ə
633-4				n aː l t
1185-4				ʃ ɛː oː n + m aː k ə r
1179-4				h oː t
2168-4				k a m
1952-4				t ɔy r
899-4				l a t ə r
922-4				b ɛ t ə
-934-4				l a m pf n
916-4				ts r ɔ f
1726-4				f ɛ l t ə
2108-4				p l yː ɡ ə
1133-4				f oː r ə n
2114-4				ʃ pf aː t ə
1272-4				r ɔ ɡ ə
1979-4				ɡ r ɛ s n
1989-4				h oː x
-2260-4				p l a n t ə
70-4				b ʏ k ə
-89-4				v ɪ ŋ ə r
-12-4				pf ɔ pf n
713-4				ʃ a p n
747-4				n ɛ t ə l
308-4				t oː n
289-4				b ɪ n t ə
1930-4				b r ɛ k ə
1928-4				ʃ p l iː t ə
858-4				ʃ t + ɛ ɛ k ə
1577-4				h p + h a ŋ ə
908-4				v ɔ s ə
648-4				b au r ə
1855-4				h s + h ʊ l
657-4				h a m ə r
2058-4				n aː ɡ ə l
949-4				ʃ m ɪ ts iː
1642-4				ɡ a l t
1640-4				z ɪ l f ə r
1633-4				ʃ z ə r
1630-4				ts ɪ n
993-4				ɡ l ɛ s n
-2121-4				r ɔ l ə
1692-4				f a l ə
1694-4				t r ɪ p ə l
1062-4				z ɪ ŋ k ə
476-4				z v ɛ m ə
1051-4				f l iː ɡ ə
1075-4				b l aː l ə
135-4				ɡ l ai t ə
-134-4				t a n s ə
1839-4				v ɛ + ɡ ai n
1097-4				ts ə r ɪ ɡ + k au m
1777-4				f ɔ l ɡ ə
1434-4				b r ɛ ŋ ə
1417-4				l ai t ə
1424-4				r ai t ə
778-4				p a t ə
790-4				b r ɪ ɡ
1223-4				p ɛ t ə l
1117-4				z iː l
1411-4				h ɛ b ə
1407-4				f a s t + h
1390-4				t ɪ ŋ ə
2086-4				ɡ aː f ə
2082-4				ts ai r l + ɡ ai f ə
576-4				z uː k ə
579-4				f ɪ n t ə
581-4				f ə r ə l iː
-1791-4				r iː k ə
-225-4				p r ai ʃ n
-2284-4				p l aː b ə
1479-4				au f ə n ə
847-4				h oː ɡ
659-4				b oː t ə m
860-4				m ɪ t ə n
213-4				r ai t ə
1286-4				f ɛ r
1293-4				v ɛ ʃ t ə
474-4				t ɪ k ə
467-4				ʃ ai n
1177-4				t ai p n
588-4				f l a k
584-4				h aː k ə
-1153-4				r ɔ n t ə
700-4				ts v aː l f ə
875-4				t ɔy z ə n t
1559-4				a l ə
1565-4				m ɛ r
1968-4				h ɛ l f t
-350-4				pf eː r r
1478-4				b au t ə m
