COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5081-3			b i n d i													
6006-3			p i s o													
716-3			j ɛ													
1152-3			t i b ɛ													
1789-3			n u m a													
2083-3			k a n i													
2108-3			n a j													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ u													
2941-3			b i l i													
3405-3			ɛ m ɛ													
3811-3			l e													
5583-3			t a ŋ g i													
5751-3			t i j ɛ													
2442-3			n u m aː													
2496-3			n u d													
4921-3			s a m b aː													
196-3			k u l ɛ													
3639-3			t u w a													
3905-3			n u													
3977-3			m s dʒ dʒ i													
3978-3			m m dʒ dʒ e													
4361-3			t e g e													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			u b u l l													
2143-3			b aː													
2774-3			k a n i													
3198-3			s ɛ m ɛ													
3534-3			k e n i													
3550-3			i n i													
3684-3			k i n dʒ a													
3943-3			p a l u													
4259-3			g ɔː m ɛ													
4611-3			k ɔː m ɔ													
4983-3			s o n dʒ i													
5656-3			m s n dʒ i													
5830-3			j ɛ													
1026-3			l i													
1170-3			g a dʒ dʒ e													
1187-3			u r u													
1275-3			t aː													
1454-3			s eː l e													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k u b ɛ a													
3301-3			e b a													
3498-3			n k													
715-4				d i												
1089-4				n aː												
1319-4				n ɛː												
1398-4				s u ɣ u r u												
1557-4				ɣ i r e												
1626-4				w a g a												
1840-4				t i n i												
2247-4				g o												
4677-4				k u r e j												
5162-4				m i r̃ ɛ												
5406-4				t aː n d u												
359-4				g a r u												
1577-4				ɣ i r e												
2196-4				n a r a												
2230-4				s i g e												
2533-4				b a r a												
3605-4				k a n d a												
3866-4				o dʒ u												
4553-4				t aː g u												
4822-4				k u m b o												
5254-4				d u r ɔ												
503-4				k i r̃ e												
1356-4				m aː w̃												
1881-4				n u m i												
2084-4				j aː aː ɛ												
2420-4				k u r ɔ												
3218-4				aː u dʒ u												
3718-4				a r a												
4135-4				b a n u												
4694-4				g u dʒ u												
807-4				k o m b												
2320-4				k a ŋ ɛ												
2842-4				d i g u												
4313-4				n ɛ m												
4460-4				s ɔ j												
5514-4				n ɛ n d ɛ												
5810-4				aː i r ɛ												
93-4				d ɔ												
260-4				b ɛ r ɛ												
385-4				dʒ ɛ m b ɛ												
890-4				a m b r r i												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d aː n a												
3031-4				d ɛ g ɛ												
5301-4				aː ɛ r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m b i												
463-4				d u m b u												
762-4				b a n a k k r												
1432-4				t a r u												
1474-4				t ɔ n												
2044-4				d i m b												
3219-4				aː aː dʒ u												
4120-4				k o r o												
4184-4				ɲ aː												
4423-4				d ɔ r̃ ɔ												
4629-4				n u ŋ ɔ												
4759-4				n i j e												
4904-4				n u ŋ aː												
4960-4				dʒ i n aː dʒ u												
4980-4				t ɔ												
5059-4				g u s o												
5125-4				ɔ n dʒ ɔ												
5549-4				t a w a												
5771-4				dʒ u g u												
5922-4				b i r ɛ												
1-4				aː ɛ												
629-4				d ɛː												
667-4				ɛ w ɛ												
1254-4				dʒ a m d u r u												
1415-4				ɲ ɛ												
1542-4				n u												
1683-4				s i												
1898-4				aː u r o												
2551-4				r i												
3251-4				s a r a												
3885-4				d ɛ r ɛ												
5622-4				aː ɛ r e j												
6006-4				aː o r̃ a												
43-4				s aː												
135-4				t u n d u												
158-4				m ɔ s u												
221-4				ɛ s u												
650-4				b e dʒ i												
1374-4				k ɔ ŋ ɔ ɔ												
1452-4				g aː r a												
1789-4				n u m aː												
1862-4				i dʒ i												
2108-4				n a j												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				aː ɛ j												
4888-4				s a m n a												
5180-4				s ɛ m b ɛ												
5583-4				t a ŋ g i												
5981-4				a r̃ a												
25-4				a r ɛ s ɛ g												
114-4				d ɔ j ɛ												
702-4				ɔ g ɔ ɲ ɔ ŋ												
851-4				k tʃ												
872-4				ɛ n dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m aː												
3448-4				b tʃ d u												
3482-4				m i s i d ɛ												
3497-4				n aː												
3588-4				k ɔ r ɔ												
4101-4				a r̃ a												
4293-4				dʒ ɔ b ɔ												
4520-4				aː e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				s a dʒ a												
5982-4				k u dʒ u												
196-4				k u r ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t a m												
999-4				j ɛ												
1052-4				n aː m b u												
1070-4				l u g o												
1298-4				g u r u m b												
1989-4				m ɛ n ɛ												
2145-4				dʒ o												
2306-4				a m a												
2456-4				k ɔ l i												
2514-4				d u s u												
3132-4				d u ŋ g												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s dʒ												
4039-4				d ɔ n u												
4278-4				k u n dʒ u												
4361-4				t e g e												
4570-4				g ɔ tʃ												
5318-4				d ɔ r ɔ												
5673-4				d ɛ m b ɛ												
5752-4				t ɛː												
521-4				k aː dʒ e												
685-4				b o r̃ ɔ												
744-4				l a b a												
1646-4				ɔ g u												
1745-4				dʒ a j a												
2066-4				n a ŋ a												
2216-4				j aː												
2265-4				u r o												
2579-4				d o												
2958-4				m o m												
3197-4				k aː												
3339-4				k a r a												
3812-4				s i n g i												
4219-4				t e m b e												
4337-4				s o m												
5197-4				ɛ r u												
5531-4				i r̃ e												
5733-4				n iː												
409-4				g o r u												
1002-4				r ɛ												
1022-4				b i r i												
1238-4				i s u												
1612-4				n u m b ɔ												
2334-4				ɛ s u												
2396-4				n ɛ												
2553-4				b a ŋ u												
2671-4				n d												
2798-4				e r̃ e												
2978-4				k u r ɔ												
3407-4				ɛ m												
715-5					d u											
1089-5					n aː											
1319-5					n ɛː											
1398-5					s u ŋ u l											
1557-5					g i r e											
1626-5					w a g e											
1840-5					t u n i											
2247-5					g b											
4677-5					k u l e j											
5162-5					m i n e											
5406-5					t aː n d i											
359-5					g a l e											
1577-5					g i r e											
2196-5					n a l e											
2230-5					s u g e											
3605-5					k a n d a											
3866-5					o dʒ u											
4553-5					t a g e											
4822-5					k u m b e											
5254-5					d u l ɔ											
1356-5					m aː p											
1881-5					n u m											
2084-5					j aː b i											
2420-5					k u l ɛ											
3218-5					p u s u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n e											
4694-5					g u dʒ u											
2476-5					k s											
2842-5					d i g u											
3719-5					m i											
4081-5					d a m b u											
5514-5					n ɛ n d ɛ											
260-5					b ɛ r e											
385-5					d ɛ m b ɛ											
890-5					a m b s r k											
1703-5					b aː											
1769-5					t ɛ m b e											
2735-5					d aː n a											
4591-5					t ɛː r e											
5301-5					p ɛː l k											
63-5					k a r a											
296-5					dʒ a m b i											
463-5					d u m b u											
762-5					b a n a k k l											
1788-5					s e											
3219-5					p aː s u											
4120-5					k o l o											
4759-5					n k j e											
4960-5					ŋ i n aː dʒ e											
5059-5					g u s o											
5549-5					t a w a											
5771-5					dʒ u g u											
5905-5					t u n u											
5938-5					a d u n a											
1415-5					ɲ ɛː											
1542-5					n k											
1898-5					p u l o											
2551-5					r e											
2957-5					m a n d e											
3048-5					b i j e											
4402-5					j ɛ											
5081-5					b i n d u											
6006-5					p o r o											
135-5					t u n d u											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n i											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u g											
3113-5					t e g e											
3136-5					j a r a											
3405-5					ɛ m ɛː											
3572-5					b ɛ r u											
4535-5					s u g ɛ											
5751-5					t i j ɛ											
851-5					k ɔ											
2179-5					n d ɛ											
2351-5					b aː b a											
2496-5					n u n											
3448-5					b s d u											
4781-5					s a dʒ dʒ											
4921-5					s a m b e											
196-5					k u l ɛ											
789-5					g a n a											
931-5					b ɛː											
1298-5					g u r u m b a											
2145-5					dʒ s											
3639-5					t o w a											
3977-5					m n n dʒ i											
3978-5					m m n dʒ e											
4260-5					ɔ m b e											
5200-5					ɛ l i											
5532-5					i n k											
5866-5					k a s aː											
432-5					k a n											
446-5					g o n g e											
521-5					k b dʒ o											
1124-5					e l e											
1237-5					i n dʒ ɛː											
1579-5					n b u l e											
1748-5					j e											
2774-5					k a n a											
3198-5					s ɛ m ɛ											
3339-5					k a l a											
3534-5					k o n i											
3550-5					u n u i											
3684-5					k i n dʒ a											
3944-5					k o s											
4611-5					k ɔ m ɔ											
4738-5					g u n d a											
4983-5					s o n dʒ i											
5447-5					g i dʒ e											
5656-5					m n n dʒ i											
5830-5					j ɛ											
1074-5					n u g u											
1170-5					g a dʒ e											
1187-5					u r u u											
1454-5					s e l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k o b b a											
3252-5					m m b ɛ											
3301-5					e b a											
3463-5					w ɛː											
3498-5					n iː											
715-6						d u										
1089-6						n aː										
1319-6						n dʒ										
1398-6						s u ŋ u l u										
1557-6						g i dʒ e										
1626-6						s a g a										
1840-6						t i ŋ										
2247-6						g o										
4677-6						k u l o j										
5162-6						m i n ɛ										
5406-6						t aː n d i										
359-6						k a l a										
1577-6						g i dʒ e										
2196-6						n a l a										
2230-6						s i g o										
2533-6						b a l a										
3605-6						k a n d a										
4553-6						t a g a										
4822-6						k u m b o										
5254-6						d u l ɛ										
503-6						k i n a										
1356-6						m a j										
1881-6						n u m d										
2084-6						j aː p i										
2420-6						k u l ɛ										
3218-6						p u dʒ u										
3372-6						n a m a										
3718-6						a ɛ a										
4135-6						b a n i										
4694-6						g u dʒ u										
807-6						k o m b										
2320-6						k a ŋ ɛ										
2842-6						d i g u										
3719-6						m ɛ										
4081-6						d a m b i										
4313-6						n ɛ m										
4460-6						s ɛ j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛ										
93-6						d ɔ										
890-6						a m b s ɛ k										
1336-6						t e g e										
1703-6						b aː										
4591-6						t aː dʒ a										
5605-6						t i m a										
63-6						k a dʒ a										
296-6						dʒ a m b a										
463-6						d u m b u										
762-6						b a n a k k l										
3425-6						j b										
4120-6						k o l o										
4423-6						d o n ɛ										
4759-6						n i j e										
4904-6						n u ŋ a										
4960-6						dʒ i n aː dʒ i										
5125-6						ɛ n dʒ dʒ										
5339-6						p a g a										
5771-6						dʒ u g u										
5922-6						b i l a										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n ɛ										
1683-6						s i j										
2551-6						l ɛ										
2957-6						m a n d e										
3048-6						b i j e										
4402-6						j i										
5081-6						b i n d i										
5622-6						p e l ɛ j										
650-6						b e dʒ i										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m a										
1862-6						i dʒ i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u g										
2924-6						p o l										
3136-6						j a l a										
3405-6						ɛ m ɛ										
3811-6						l e										
4535-6						s u g ɛ										
4888-6						s a m n d										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m a										
3482-6						m i s i d ɛ										
4202-6						g o l o										
4781-6						s a dʒ dʒ										
4921-6						s a m b aː										
5982-6						k u dʒ u										
408-6						j o m b u										
526-6						d a ɛ a g a										
789-6						g aː n a										
1298-6						g u ɛ u m b a										
1942-6						j e										
2666-6						s i g i										
3015-6						n a n d a										
3905-6						n aː										
3977-6						m n dʒ dʒ										
3978-6						m ŋ dʒ dʒ										
4152-6						k i n a										
4334-6						s ɔ l										
4648-6						j e										
5200-6						ɛ l										
5318-6						d ɔ l ɔ										
5532-6						i n i										
5673-6						d e m a										
5866-6						k a dʒ a										
66-6						k a										
432-6						k a n										
446-6						g o ŋ g o										
1579-6						e m b l l u										
1748-6						j e										
1823-6						g o o										
2902-6						j ɛ										
3684-6						k i n dʒ										
3812-6						p i n g u										
3943-6						p a l i										
4259-6						g ɛ m ɛ										
4611-6						k d m ɛ										
4738-6						g u n d a										
4983-6						s o n dʒ i										
5447-6						g i dʒ e										
5656-6						m n dʒ dʒ										
5830-6						j ɛː										
5868-6						k a										
348-6						k e dʒ e										
998-6						b o										
1023-6						j e										
1074-6						n u g e										
1172-6						g u l o										
1205-6						j e										
1668-6						b i n i										
1841-6						g e										
2063-6						i l ɛ										
2671-6						n dʒ o										
2977-6						k o b ɛ										
3256-6						e m a										
3287-6						a n u										
3301-6						e b a										
3498-6						n i										
715-7							d i									
1089-7							n aː									
1319-7							n ɔ									
1398-7							s u g i r									
1557-7							g i r e									
1626-7							t a g a									
1840-7							t i n i									
2247-7							g o									
4677-7							k u r o j									
5162-7							m i r̃ ɛ									
5406-7							t aː n d i									
359-7							g a r i									
1577-7							g i r e									
2196-7							n a r a									
2230-7							s i g o									
2533-7							b a r a									
3605-7							k a n d a									
3866-7							o s i									
4553-7							t a g i									
4822-7							k u m b o									
5254-7							d i r ɔ									
503-7							k i r̃ e									
1356-7							m a t									
1881-7							n u m i									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a n i									
4694-7							g u s u									
807-7							k ɔ m ɔ									
2320-7							k a n ɛ									
2476-7							k k									
2842-7							d i g i									
3719-7							m ɔ									
4081-7							d a m b i									
4313-7							n ɛ m									
4460-7							s ɔ j									
5514-7							n ɛ n d ɛ									
5810-7							p i r ɛ									
93-7							d ɔ									
260-7							b ɛ r ɛ									
385-7							d ɛ m b ɛ									
890-7							a m b r r i									
1336-7							t e g e									
1703-7							b aː									
1769-7							t ɛ m b ɛ									
2162-7							b ɛ r ɛ									
2635-7							s o									
2735-7							d aː n a									
3031-7							d ɛ g ɛ									
4591-7							t aː r i									
5301-7							p ɛ r i									
5605-7							t i m ɛ									
296-7							dʒ a m b i									
463-7							d u m b i									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s aː									
2044-7							d i m b									
2713-7							t ɛː m d ɛ r ɛ									
3425-7							j k									
4184-7							n aː									
4423-7							d ɔ r̃ ɔ									
4629-7							n u n ɔ									
4759-7							n k j ɛ									
4904-7							n u n a									
4960-7							g i n aː d i									
5059-7							g u s o									
5125-7							ɔ n d ɔ									
5339-7							p a g a									
5549-7							t a b a									
5771-7							dʒ u g i									
5905-7							t i n i									
5922-7							b i r ɛː									
1-7							p ɛː									
483-7							g o s i									
667-7							ɛ b ɛ									
1542-7							n d									
1683-7							s iː									
1898-7							p u r o									
2551-7							r i									
2901-7							t u n g i									
2957-7							m a n d i									
3048-7							b i j e									
3251-7							b a r a									
3885-7							t ɛ r ɛ									
4402-7							j i									
5081-7							b i n d i									
5622-7							p ɛ r ɛ j									
6006-7							p i r̃ a									
43-7							s aː									
135-7							t u n d i									
158-7							m ɔ s i									
194-7							b ɛ									
221-7							ɛ s u									
650-7							b e s i									
1152-7							t i b ɛ									
1374-7							k ɔ n ɔ									
1452-7							g aː r a									
1862-7							i s i									
2083-7							k a n i									
2108-7							n a j									
2880-7							k i n dʒ i g									
2924-7							p o r									
2941-7							b i r i									
3113-7							t e g e									
3136-7							j a r a									
3405-7							ɛ m ɛ									
3572-7							b ɛ r i									
3751-7							p ɛ j									
3959-7							t o r i									
4066-7							g ɔ r̃ ɔ									
4535-7							s u g ɔ									
5180-7							s ɛ m b ɛ									
5583-7							t a n g i									
5981-7							a r̃ a									
25-7							a s ɛ s ɛ d									
114-7							d ɔ j̃ ɔ									
702-7							ɔ g ɔ n ɔ									
872-7							ɛ n dʒ ɛ									
1941-7							k i r i									
2179-7							n d ɛ									
2351-7							b a b a									
2496-7							n u									
3588-7							k ɔ r ɔ									
4202-7							g o r o									
4609-7							k ɔ r ɔ									
4921-7							s a m b aː									
408-7							j a m b i									
526-7							d g ɔ a									
545-7							i r i									
978-7							t a m									
999-7							j ɛ									
1052-7							n aː m b									
1070-7							l i g o									
1942-7							j e									
2456-7							k ɔ r ɔ									
2514-7							d u s i									
2666-7							s i g i									
2817-7							a n g aː									
3300-7							ɛ w aː									
3977-7							m t n dʒ i									
3978-7							m m n dʒ e									
4039-7							d ɔ n i									
4152-7							k i r̃ e									
4260-7							ɔ m b i									
4278-7							k u n dʒ u									
4648-7							j e									
5752-7							t ɛː									
5866-7							k a s a									
5887-7							j a m a									
446-7							g o n g o r									
1108-7							j ɔ									
1646-7							ɔ g u									
1748-7							j ɛ									
1823-7							g o r									
2143-7							b a									
2392-7							n o s i									
2579-7							d ɔ									
2902-7							j ɔ									
3197-7							k aː									
3339-7							k a r a									
3944-7							k ɔ r ɔ									
4240-7							w e r i									
4337-7							s ɔ m									
4738-7							g u n d a									
4983-7							s aː n d i									
5197-7							e r i									
5447-7							g i s e									
5656-7							m k n dʒ i									
5733-7							n iː									
5828-7							j a n a									
5868-7							k a									
245-7							t ɔ r ɔ									
562-7							s i m ɔ									
1170-7							g a n dʒ a									
1205-7							j e									
1524-7							k ɔ r									
2063-7							i r ɛ									
2334-7							ɛ s i									
2671-7							n s									
3088-7							ɲ ɛ r̃ i									
3252-7							ɛ m b ɛ									
3463-7							d aː									
715-8								d u								
1089-8								n aː								
1319-8								n ɔ								
1398-8								s u n u l								
1557-8								g i r e								
1626-8								w a g a								
1840-8								t k n								
2247-8								g o								
4677-8								k u l e j								
5162-8								m i n e								
5406-8								t aː n d i								
359-8								g a l a								
1577-8								g i r e								
2196-8								n a l o								
2230-8								s i g e								
2533-8								b a r a								
3605-8								k a n d a								
3866-8								o dʒ i								
4553-8								t a g u								
4822-8								k u m b e								
5254-8								d k l ɔ								
