COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5715								k ɛ r ɔ	i r e			g i r̃ i	g i n ɛ			g ɛ r̃ ɛ
1669				d e m e r e			d e m b i r e		d e m b e r e			d e m e r e				
1944					tʃ i r e					tʃ i lː iː				tʃ i r u		
3569	w o	w														
3446	k ɛ r ɛ j	tʃ ɛ r ɛ j					k ɛː r ɛ									
684	ɲ a n	ɲ a r̃ i	ɲ aː ŋ i				ɲ aː r̃ i									
4151	g i m b e r e						g o m b o r o									
386	m	m														
1071	l u w o						l u g o									
2304			ʔ a m a n a		a m a n a			a m a n a								
2819			ŋ aː ŋ aː						a ŋ u		a n a					
6005	n ɔ r̃ ɔ	n ɔ r̃ ɔ j̃														
525					t a dʒ u			t a dʒ i								
4335			s oː n dʒ a		s o j n d a			s o j n d a								
3391					dʒ o ŋ g u	d a g uː										
3621	ɲ a n	ɲ a r̃ u														
4363					d a m i	d a m		d a m			d a m				d a m	
5640			d eː g a		n ɛː ŋ g a			n e g a			n iː ŋ g a					
414					s o j											s ɔ j
5423	ɔ s ɔ	ɔ s ɔ								ɔ d ɔ			ɔ d ɔ	oː s u		
2130										a n g e						a n g e
4007	ɔ r̃ ɔ	ɔ r̃ ɔ														
2865				w ɔː					w ɔː					w ɔ w		
828	j							j e								
613	m a			m aː					m aː					m a j̃		
3116									k u w ɔ			k u w ɔ				
4117	k e s u	tʃ e s u					k eː s i									
5693					d u g u			d u g u								
3842		g u							g u							
4422			s oː l e		s oː l e											
4498	ɛ r u m			e r u			ɛ r i		e r u							
450										dʒ e n dʒ e					dʒ e n dʒ u	
4739	m	m														
4099	b o n d u	b o l u					b o n d i									
4649		e w					e w									
1235	n̩ dʒ e r u						n ɛ r̃ i									
829		tʃ e l eː							k e l e							
5082			p i n i		p i n d i						p i dʒ i					
4783									r a					r u		
1378					k u n d a l e			k u n d a l e								
5393												dʒ i j e	g i j e		z i j e	
1790				ĩː								ĩ				
3322								n uː		n ɔː						
5233										m u g o			m u g o	m u g u	b u g o	
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
3935															k u n j e	k u j iː
4864	a w a	a w a														
4						k u n dʒ ɛ					k u n dʒ o					
2026	n̩ d ɔ s ɔː	l ɔ s ɔː					l ɔ s ɔ									
4867				l uː r o								l uː r o				
1644	ɔ w̃ m	ɔ w							ɔ w							
1184	ɔː r ɔ	ɔː r ɔ								d ɔ r ɔ						
1863	m	m														
242			l ɛ					l ɛ			l ɔ					
362			g a		k a nː i											
2999						d ɔ g ɛ	d ɔ g ɔ			d o g ɔ					d ɔ g ɔ	
4925										w a r a					w a d a	
929	j	j														
4843	o r u	o r u					o r i		o r u m							
928	ɔ m b ɔ	o m b o					ɔː m b ɔ									
4409														w ɔ	w ɔ	
2773	b a r m i n a	b a r m ɛ					b a r m i			b a r m i						
4872							b u m b a		b u m b ɔ							
3921	t a n d a	t a l a														
2284	m	m														
1377			k u l ɛ			k u l ɛ										
5060			k a m g a								k a m					
2758						n ɔ g ɔː	l ɔ g ɔ									
2775			b a r m i		b a r i m i			b a r m i			b a r i m i					
2926				s i r u					s i r u							
3465			j aː			s aː g e				sʷ aː					sʷ aː	
309	d i j̃ a w̃	d i j̃ a w													d i j a	
3389	a j aː	a j aː												a j̃ a		
5712					t u n d u		t u n d i		d iː n dʒ i							
2283	b ɛ r u	b ɛ r i		b ɛ r u			b ɛ r i									
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
1156													j i m ɛ			j i w̃ ɛ
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
5496	k a m b o													k a m		
5272	t e	t e g e		t e g u					t e g u					t e g u		
5391			dʒ u		dʒ õː	d iː		dʒ o m		d oː						
4163										tʃ i n aː			t a nː aː		dʒ e ɲ u	
600										i d i l u	i dʒ i l i		dʒ oː l u			
1916	dʒ e			dʒ ɛ											dʒ e n	
4336				s i					s u							s u
5692				a n a					a l a			a n a		a l a		a n a
347				tʃ ɛ r ɛ						tʃ ɛ r ɛ	tʃ ɛ r ɔ			tʃ ɛ r u		
3320		m													m	
981						j e g e							j e g e			
5381							m aː n d i			m aː n d i						
4804						p a l ɛː									b e l e	
5124	ɔ z i													ɔ̃ s u		
1456										g a			g a			g a
891								k oː						k u	k o	
3924				m a t ĩː					m o t ĩː							
3640				l aː r u w a					l aː rʷ a	g a r a				l aː r a		
4536				b ɛː					b ɛː			b ɛː				
4160						p ɛ l ɛ					ɛː l ɛ					
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
5106	b ɛ n d i							b u n d e					b ɛ n d ɛ			
5962							j u r		j u r							
4297					r e			r e								
2754	ɔ ŋ g ɔ r ɔ	ɔ ŋ g ɔ r ɔ								ɔ n g ɔ						
314							d u g i									d u g u
2561													n d a		n d ɛ	
4008			k ɛ		g eː	k e ŋ g e		g e ŋ								
2497			d e		d e						d o					
360	m	m														
5710			p i ŋ g i								p i g i					
787		n i w̃ ɛ		n i w̃ e					n i w̃ e					n i w̃ a		
3813				r̃ e			r̃ i		r e			r̃ i				
5286													s ɔː			s ɔː
4947										ɔ j̃				ɔ j̃		
3752	m	m														
668			s ɔː w ɛ					s ɔ g ɛ								
3841		l aː w a		l aː w a					l aː w a							
117					dʷ ɛː			dʷ ɛː			dʷ ɛː					
2822						dʒ a							d uː			
2109					k ɛː dʒ ɔ	k ɛː dʒ ɛ j		k ɛ dʒ ɔ		k ɛ d ɛ						
4441		b aː r i		b aː r a			b aː r i					b aː r i				
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
1433			p o l e		p o l e			p o l e			p o l					
5923			w a l e		w a l e						w a l e					
5424	k ɔ r ɔ	g ɔ r ɔ					k ɔ r ɔ				ɔ l ɔ		k ɔ l ɔ			
5464	m ɔː						m ɔː									
241			d ɔ g u		d ɔ g ɛ			d ɔ g u								
4364							t i ŋ i					t i ŋ ɛ				
3979				s u r̃ o					u s u r̃ u							
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
1236	m	m														
618												u dʒ ɔ	u d ɔ			u dʒ ɔ
3011	b a n d a j	b a n a j̃		b a n a					b a l a							
5735					m iː			m iː			m iː					
3467				ɛː					ɛː							
5199			d e n dʒ i								n iː n dʒ i					
2704												n uː				n ɔː
1208				g a m a					g a m			g a m i				g a m a
2843					l e			l ɛ								
3670										ɲ i				n i		
4340										m ɔ			u m ɔ			
1704				d eː								d e			d eː	
3685							k i r̃ e		k i r̃ e			k i r̃ i				
159			ɲ a m i					ɲ a m								
1109			p eː										p i j e			p iː
4610		g oi					g o									
2180			t a b e					t a b e								
2336			p ɔː l ɔ		p ɔ l ɔ			p ɔː l ɔ								
4655						o b i									o b i	
1137													w oː b u			w o b u
3180						d u n d ɛ		d u n d ɛ								
4277	k aː s u													g ãː s u		
2866					g j ɛː			g i j ɛ								
4421	t i j ɛ	t i j ɛ														
4811												u dʒ u				u dʒ i
5939				ɛː r u			ɛː r i		ɛː r u							
5198	m	m														
1510												n aː				n a
5645													n eː		n ɔː	
3922	j	j														
2441	n aː	n aː					n aː	nʷ ɛː								
3258								j o g o			j o g e					
1581							n ɔː							ŋ		
3706						s a ŋ			n i ŋ	n a n				n i ŋ		
2007	j	j̃														
3519						o eː				o e					o j e	
4026					g i b a	g i b a										
2699					n aː g a			nʷ aː g a								
1899						p u n ɛ					p u n i				p u n	p u j
527						t a b uː							t a b u			
1475	t o w	t ɔ w					t ɔ ŋ ɔ									
5023											t eː n i		t e nː e			t e n ɛ
2127			n o l o		n o l o	n a l e		n o l o								
4052	b a s a						b a s a		b a s a	b a d a		b a dʒ a				
1500	g oː m	g oː m														
3357			p a n a ŋ g e								ɲ aː ŋ g e					
5151													n a m			n a m
144													o nː u	t u ŋ ɔ		o n ɔ
5498			k a b a l a		k a b a			k a b a l a								
3518					sʷ aː			sʷ aː								
448				n ɛ j̃					n ɛ m			n ɛ		n e ŋ		
3406			ŋ g e					ŋ g e			ŋ g e					
178		k o m b iː	k o b a l i		k o m b o l i					k o b e						
2067					i dː ɛ			i l d ɛ			i d i				i d ɛ	
1375	j	j														
3772	t u m a	t u w̃ ɔ					t u m a				t o m a				t u m a	
5955	j a									j aː				j̃ a		
5465		m uː j̃ i		m u ŋ o					m u j̃ o			m u ŋ o				m u j̃
2029						n aː									n aː	
5018					ɔ n d ɔ			ɔ n d ɔ								
5865			g u b a					g u b a								
4380		tʃ ɛː											d ɛ			
224					j aː g a			j a g a			j a g a					
3551				b o n						b o n g o		b ɔ̃	b o j			b o j
115	ɔ j̃	ɔ j̃														
5467					d u g ɛ			d u g ɔ		d i g ɛ				d i g u		
3807	p iː r̃ i				b ãː		p iː								p i l	
5480			ʔ o g a					o g a			aː g a					
468														d u n u	d o n u	
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
3285				a n											a n	
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
1057											k ɔː n i	k ɔ n u	k ɛ ɲː ɛ		tʃ e ɲ e	
3070		a j i					a j i									
3356	ɲ ɛ j̃	ɲ ɛ j̃														
60	a r	a r														
3182												d ɛ n	d ɛ nː ɛ			d ɛ n ɛ
5675							k ɛ n dʒ i			ɛ n d ɛ						
389									n				n ɛ	n		n ɛ
3014					n aː g a			nʷ aː								
1580				p a r̃ a								b a r̃ a				p a l a
4161						ŋ g o					ŋ g e					
3			k a n i		k a n i			k a n								
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
4721												k a r a	k a l a		g a l a	g a l a
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
3470													iː j ɛ			j eː
594	u s i r̃ iː	u s u n iː					u s i r i									
3923			d ɔː b e					d ɔː w eː								
1476					k o l o			k u l u								
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
5961					g i b i	g i b u		i b i								
4462					s ɔː l i			s ɔː l i								
4102					k u m a ŋ g a			k u m aː ŋ g a								
2181				oː					oː			o				
786		n i		n i					n i							
3851										a b ɛ			a b i j ɛ		ɔ b i j ɛ	a b ɛː
5983			w a j a		w a j a			w a j a								
4922				s a r u										s a r u		s a r u
871	m	m														
5831				ɲ ɛ								ɲ ɛ				
5738										i n dʒ e					i n dʒ u	
4571			t u m b u										d u m b u		d u m b u	
4659										iː		iː				
5551						d o ŋ g i								d o g u		
2126		t i j a					t i j a									
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
4865	m	m														
3358				ɲ aː	ɲ aː		ɲ aː	ɲ aː								
2558									s u g u					s u t u		
64					k a r a			k a r a			k a r a					
3133	m	m														
2110											tʃ ɛː dʒ ɔ				tʃ ɛ z ɔ	
2461												dʒ e r e	dʒ e l e			dʒ e l e
4444					r e			r e								
3179					j ɔ l ɛ						j ɔ l ɔ					
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
2355				a n					a n				a n			
3427			ŋ g e		ŋ g e	ŋ g o					g e					
1204	k e r i	k e r i					k e r i			g e r iː						
5357	k ɔ n	k ɔ̃ː				k o ŋ g o	k ɔ									
5516									l ɛ l ɛ					l e l a		
3318	n ɔː n iː					n o n d iː	n ɔ n d i				n oː n d i					
5846	o s o s oː	oː s o														
2698				ɔ g u			ɔ g i						ɔ g u			
3591						m ɔː					m ɔː					
5144				n iː					n iː							
1501			n i g e		n i g e			n i g e			n i g e					
1376			k u l ɛ ŋ			k u l ɛ										
3624							d ɛː n d ɛ			d ɛ n d ɛ					d e n d aː	
2665	u r o	u r o														
3342									s u g ɔ			s u g ɔ				s u g ɔ
5657				s u r̃ ɔ					u s u r̃ u							
4807								j e						j		
570						s u n dʒ u					s u n dʒ u					
1206			g a m b a										k a b i		g a m b u	
3428				ɲ uː								ɲ uː				
5606			t i l i ŋ g e		t i n i ŋ g ɔ			t i n d i g ɔ			t i l ŋ g ɔ					
4905					n ɔː			n ɔː			nʷ ɛː					n ɛː
5146						u dʒ u ŋ g o				u d u g o						
2888													j o ŋ o l o			j u ŋ o l o
21	d aː b a				d e b u			d aː b a								
1153				n u w̃ o					n u w̃ o							
1544													j oː			j oː
4054													b i n dʒ e			b i ɲ ɛ
5573										t a m b a r a			t a m b a l a			
1923					g ɛː n ɛ	g ɔ ŋ ɛ		g iː n a		g e n e						
951		j a r					j a r		j a r							
5888			j ɔ		j ɔː	j ɛː		j ɔ̀:							j ɛ	
4443					ɲ a ŋ g u			ɲ a g u								
3795						g a b u					g a w					
246									n ɔː						n ɔ	
4480		k u j o			k u j e											
3622				d aː ɣ a	d oː			d o g o				d aː g a				
2372	b e r u				b e l e		b e r i				b e l					
6008				j ɔ r ɔ								j ɔ r ɔ	ɔː l ɔ			j u l ɔ
2824						g aː		a g a						k a		
3573						d u m i		dʒ a m a								
5468													d i n ɛ		d i ŋ ɛ	
1795													j			j
4155		tʃ i r̃ ɛ j̃		tʃ i r̃ e										dʒ i m r o		
3001													p a d a	p a s u		
5375		m aː n i		m aː n a					m aː l a			m a n u g u			m aː n ɛ	
2734	o s u											s uː				
5321			s e		s iː						s e g e					
4572					d u ŋ g u			d u ŋ g u r i								
1530									p eː r e					p e r e		
197				b ɛ w			b ɛː		b ɛ w							
3627													j a ŋ a	j̃ aː ŋ a		
3221							k ɛ n d ɛ						k i n d ɛ			
3325												b ɔː n ɔ	b ɔ n d u		b ɔ n d u	b ɔ n ɔ
3157	t i n i	t i n i														
5450				k a m a								k a m a				k a m a
4038			k oː g e		k oː g e											
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
1294		g ɔ̃ː m										g u m o				
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
1337				l e m								l e w e				
4242				b ɔ r ɔ								b ɔ r ɔ				
3659	m	m														
4223						d e b i									d ɛ b u	
1729										iː		iː				
982						l e							l u			
2477				d a r̃ a											d a r̃ a	
5792				t ɛ m									d ɛ			
3514	o m	o m														
5143				n i					n i			n u				
1126		n iː		n iː			n iː		n iː							
5678													b o n d o			b o n ɔ
1943			p i lː e					p i l								
892													p a t r ɔ		b a d u	
5361									k iː				k i d ɛ		k i	k i dʒ ɛ
1726						i b i									i b i	
5219	k a ŋ							k a n			k a n					
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
5956	p e m b i						p e m b i									
2375					ŋ g e	ŋ g o					ŋ g e					
5535															i n	ɛ n
4821	k u	k u		k i					k u			k u				
4695			gʷ i								gʷ iː					
2867												d a r̃ a	d a a			d aː
3049				i ɲ e					i n dʒ e							
4479	k o		k eː				k oː	kʷ eː			k oː					
4383				k i			k ɛː		k ɛː			k o	k ɛ b ɛ			
1988	m̩ b u n d o		p u n d e		p u n d e			p u n d u								
909	j i	j i					j iː									
5078	p i r e									p i r i m		p u r o	b o r o			
1502				d u n					d u ŋ			d u ŋ u				d u ŋ u
4714					k oː l o			k oː l o								
2585									d ɛ̃ː			d i				
3590					p a r u			p a r o								
4162								s ɛ j̃			s e					
1453	j	j														
4647	ei															ɛː
4485												t ũ		a t u		
832				m o	m o											
1922			n i	ɲ uː								ɲ uː				
3343										n i ŋ g e					n i ŋ	
5287													s ɔː			s ɔː
3091				ɲ ɛ n											ɛ n	
3286					w a l a			w a l a								
2353			t o r i					t o r i								
1724				l ɛː					l ɛː							l ɛː
5798															ɔ l	ɔ l
5570				dʒ ɛ n ɛ ŋ ɛ					dʒ ɛ n i ŋ g ɛ							
2881				n ɛ ŋ ɛ								n e ŋ e r e		n i ŋ o		
954					a l e			a l e								
571						s u n dʒ i					s u n dʒ o					
180							t u m a								t i m e	
4314	m	m										m ɛː				
2419	k u j a	k u j ɔ					k i j a									
2637					s o ɲ o			s o n dʒ o			s o ɲ o					
5359				tʃ ɛː						tʃ ɛ						
1417						kʷ ɛ	k ɔː									k aː
4764													j e			j eː
5794							j ɛ						j aː			
327	n iː m				i n i	n iː										
2217						i n					u n				u n	
2338										s ɛ		s ɛ̃	s i ɛ		s i j ɛ	
2756			b a l a		w a l a			w a l a			b a n a					
913					w eː			w eː								
3906				i n e n			i n e n		i n e r̃ u							
3535				k aː					k aː			k ã		k a		
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
5482						ɛ ŋ g u			u ŋ g u							
1533													i s e		i z ɛ	
2599			ʔ i g e		i g e			i g e			iː g e					
3666						n a l a					ɔː l a		ɔ l ɔ			
2862	dʒ ɛ									dʒ ɛ					dʒ ɛ	
3283	a r̃ a						a r̃ a			a r̃ a		a r̃ a				
915									ĩː			ĩ	iː			iː
1945						p i r i					p i r i					
1503				d a ŋ a					d a ŋ a							
2863		dʒ i j ɛ				dʒ i j ɛ	dʒ i j ɛ				dʒ ɛ j ɔ					
5043										t o n d oː			t o n d o l o		t o n d o l o	t o n o l o
361			k a r		k a r a			k a r a								
2030									k u w ɔ			k u w ɔ		k u w ɔ		k u b ɔ
2374				ɔ j ɔ					ɔ j ɔ							
3721				w a					w a							
3840	m	m						m ɛ								
4154		k uː								gʷ ãː						
1613					j ɛ g ɛ		j ɛ g ɛ									
2617	k i j a	tʃ i j a					k i r a									
1027				w e					w e							
5963										z i b e			dʒ i b u		z i b e	dʒ i b u
334									s a s a j					s a j		s i s aː
4294		j ɔ ɣ ɔ					j ɔ g ɔ				j o					
1373	k ɔ	k u				ŋ g o								k u s o		
4985			s ɛː		sʷ ɛː	sʷ ɛ		sʷ ɛː								
5038			g u l ɛ		k ɔ l ɛ		k ɔ r ɔ	g ɔ l ɔ			k ɔ l ɔ ŋ					
548						o n dʒ uː					u n dʒ i					
4384				k o w								k oː		k o w		
3361										z a					z a	
4501			d ɛ n dʒ i								n iː n dʒ i					
4522						p ɛ g ɛ	p ɛ r g ɛ									
1723			d i w ɛ		n iː w ɛ			n iː g ɛ								
568					n e n d e l e			n e n d i l e		n i n d u g o					n i n d u g o	
3069	z ɛ													s o		
3426			s eː		s eː											
743			j a b e					j a j e			j a j o					
2335	m										m ɔː					
3483			m i n dʒ i l i					m i n dʒ i l i								
3637	t eː s u	t eː s i					t eː s iː									
3533		m oː									ɔ m ɔ					
1667		d u g u														d u g u
959										a r̃ a					b a r a	
1001			g e		g e						g o					
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
5481				j o g o	ɔ g ɔ							j o g o	j o g o			j o g o
3790	g a w						g a		g a w						g a w	g a w
1033												k i g i	k i g i			k i g i
3704				k aː n a								k aː n a				k a n aː
5969															s ɔ ŋ	s ɔ j
5479	ɛ j̃	ɛ j̃								ɛ j̃						
5707	t oː						n̩ d o									
3089			j a w		j a w			j a w								
5231								ɲ iː n i			j iː n i					
2027			s e		s iː			s i g e								
412				j aː								j aː t ũ		j a		
1129				o m n o					o m d o							
2			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
2619				tʃ i r ɛ						tʃ i l a				tʃ i r a	tʃ e l a	
2268						i l ɛ				i l ɛ	e l e				ʔ ə l ɛ	
4389										tʃ ɛ b d ɛ					tʃ ɛ b z ɛ	
1192													dʒ i m		tʃ i ŋ	dʒ i m
1824			g e n i		g e n i			g e n i								
5739												d iː	d iː			d iː
687						j a n d i					j aː n d o				j a n d u	
4982		n iː							n iː							
4845			b o r a lː a								b u r a d a					
2696	ɔ w̃								ɔ w							
3853													n ɛ		e n e	
3135			n a m b a l a					b a l a								
430		k i m dʒ ɛ					k ɛ m dʒ i									
2267					d i g ɛ			d i g ɛ								
3710													n i m ɛ m		n i m ɛ m	
3395									l o j			l o			ɔ j̃	l oː
4844	m	m														
2550		b a ŋ g i								b a ŋ g i						
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
