COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1646		tʃ o	tʃ o	tʃ o			tʃ o	
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
66			z a m i ŋ			z a m i n		z a m i n z i m b u
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2063		tʰ a kʰ u				tʰ a kʰ u		
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
962	s e m				s e m			s e m
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
311		d a			d a	d a	d a	
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
483	w a	w a	w a		w a	w a	w a	w a
854	p a i pʰ u			p a i p u				p e p u
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
2615	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i	ɾ i
117					kʰ a r i		kʰ a r i	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
517	t i ŋ p u			t i ŋ p u				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
1629					ŋ o n b u		ŋ o n b u	
388	g u w a			g o w a				
1577			ɾ i				ɾ i	
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2203					a kʰ ə n		n a kʰ ə n	
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
864		g o ŋ			g o ŋ			
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1161	a m	a m	a m		a m	a m	a m	a m
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1654	l i	l i	l i	l i	l i	l i		l i
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
202					t o ŋ t e			t o ŋ t e
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
1575	ɾ i j a m a			ɾ i j a m a				
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
266	j i			j i				
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
1352	g u	g u	g u	g u	g u	g u	g u	
67				n a n	n a n			
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
238	kʰ a l u			kʰ a l u				kʰ a l u
1603		r a	r a		ɾ u	r a	ɾ u	
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1585			l a m	l a m			l a m	
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
72	d̪ a n		d̪ a n			d̪ a n		
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1133		j u		j u	j u	j u	j u	
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1807			tʃʰ i n l a			tʃʰ i n l a		
2312		g o tʃ u				g o tʃ u		
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
153	l i ʃ i ŋ			l i ʃ i ŋ				
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
635	a t a			a t a				
2		a ʃ i			a ʃ i		a ʃ i	
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
1169	o t p a			o t p a				
2404	pʰ a l o		pʰ a w o					pʰ a l o
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
445	n a ɾ i k o l							n a ɾ i k o l
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
310	a l e j a k			a l a k				a l j a k
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
2277			ŋ j e w o			ŋ j e w o		
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1950	z u	z u	z u	z u	z u	z u	z u	z u
1040	pʰ u i b u			pʰ o i b u				
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2201		n a ʃ u				n a ʃ u		
1049	b u		b u	b u	b u	b u	b u	b u
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2268				s e m pʰ e k a				s e m pʰ e l a n
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1798					dʒ o ŋ		dʒ o ŋ	
1014			g e s t̪ u j a			g e s t̪ u r		
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
1897	s e	s e	s j e	s e	s e	s e	s e	s e
2489		pʰ a k p o	pʰ a k p o					
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
2158					p i r kʰ ə n		p i r kʰ ə n	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
872	pʰ u ŋ k a			pʰ u ŋ k a				
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
1118		tʃʰ u i						tʰ u l i
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1809					tʃ i kʰ e n		tʃ i kʰ e n	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2608					j a m l o k		j a m l o k	
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
2219		ʃ e ʃ u				ʃ e ʃ u		
1486	p a s a g o ŋ			p a s a g o m				
1602	tʃ a			tʃ a				tʃ a
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
1627	d̪ u l u l a			d o l u				
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
863	s e		s e	s e				
454			kʰ u r l a	k u r b a n		kʰ u r l a		
2053		u n tʃ u		ŭ n tʃʰ a m				
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
2492		ʃ e ʃ u				ʃ e ʃ u		
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
2358			ʔ i w o			ʔ i w o		
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
2296				tʰ o g tʃʰ a m				t o k p a n
2407					pʰ a kʰ e n		pʰ a kʰ e n	
1088	j o n			j o n				j o n
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
590	n a			n a				n a
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
373	k o b i	k o b i				k o b i		
74				n a n	n a n			
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2149					n u p kʰ ə n		n u p kʰ ə n	
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
134	dʒ a p							dʒ a p
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1264				z o ɾ				z o ɾ
2083			z a m b o		z a m b o			
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
2034						g o k u	g o kʰ e n	
1547	j a s			j a s				j a s
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
2646		h a ŋ j a				h a ŋ j a		
