COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2029-1	k a ŋ									
2051-1	tɕ o ²¹									
2074-1	k u ⁴⁴									
2085-1	m ə˞ ³³									
2130-1	p ə˞ ⁴⁴									
2245-1	ʈʂ ou ⁴²									
2269-1	m e ³³									
2280-1	s u ³¹									
2291-1	s e n									
2316-1	tɕ i ⁴⁴									
2364-1	ʈʂ i ³³									
2395-1	ʈʂʰ ə˞ ³⁵ ³⁵									
2406-1	tɕʰ j ə˞ ³⁵									
2417-1	k u ⁴²									
2428-1	k a ŋ									
2450-1	ʈʂ o ²¹									
2484-1	ɕʰ i ⁴⁴									
2495-1	k u ²¹									
2565-1	t i ³⁵									
2611-1	j ou ⁴⁴									
2632-1	w a ⁴⁴ ⁴⁴									
2644-1	w a ⁴⁴									
2674-1	m õ ³³									
2698-1	ʂ o ³³									
2709-1	n e ²¹									
2720-1	tɕ o ⁴²									
2772-1	k ə˞ ⁴⁴									
2791-1	tɕ e ə˞ ³⁵									
2837-1	ts i ³⁵									
2859-1	ʂ j e n									
2889-1	tɕ i ³³									
2900-1	k u ³³									
2928-1	ʈʂʰ o ŋ									
2941-1	kʰ ɯ ⁵⁵									
2998-1	ts i ³³									
3031-1	tʰ o ³³									
3052-1	t ɯ ³¹									
3064-1	t u ²¹									
3084-1	tʰ ə˞ ⁴⁴									
3117-1	ts i ⁴²									
3128-1	k ə˞ ⁴²									
3150-1	t e ⁴²									
3161-1	ʈʂ ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k ə˞ ⁴²									
3308-1	kʰ e ³⁵									
3340-1	ʈʂ ou ⁴⁴									
3362-1	ts i ³⁵									
3409-1	m i ³³									
3454-1	k õ ŋ ³⁵									
3493-1	s ou ⁴⁴									
3536-1	ʂ j w ³⁵									
3548-1	f o ⁴²									
3645-1	ʂ u ³⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l u ²¹									
3779-1	k o ⁴²									
3813-1	x e n ³⁵									
3835-1	ʂ j ³⁵									
3855-1	p ə˞ ²¹									
3885-1	s w e ⁴⁴									
3907-1	pʰ ə˞ ⁵⁵									
3942-1	ts i ³³									
3953-1	ʈʂʰ j ə˞ ³⁵									
4023-1	ʂ j ə˞ ³⁵									
4034-1	ʈʂ ɯ ³⁵									
4143-1	ʈʂ ou ⁴²									
4185-1	m ou ⁴⁴									
4227-1	ʈʂʰ i ³⁵									
4238-1	ʈʂ u ²¹									
4249-1	k a ŋ									
4271-1	ts i ⁴²									
4304-1	tɕ o ⁴²									
4315-1	t ou ³³									
4336-1	ʈʂ i ⁴²									
4400-1	s a ŋ									
4411-1	x e n ³⁵									
4441-1	l u ²¹									
4557-1	kʰ u ³⁵									
4591-1	j o ŋ ³³									
4602-1	ɣ ɯ ³¹									
4687-1	x e n ³⁵									
4720-1	k ə˞ ³⁵									
4731-1	ʈʂ e ⁴²									
4763-1	ʈʂ ɯ ²¹									
4918-1	ʈʂʰ ɯ ³¹									
4976-1	t ɯ ⁴⁴									
4998-1	ɕʰ ɥ i ³³									
5037-1	t ɯ ⁴²									
5048-1	ts ɯ ⁴⁴									
5100-1	m ou ²¹									
5111-1	p ə˞ ⁴²									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ i ³⁵									
5192-1	tɕ o ²¹									
5225-1	n u ³¹									
5236-1	tʰ i ³³									
247-1	p ɯ ²¹									
289-1	s i ⁴⁴									
338-1	k w e ³¹									
378-1	ʈʂʰ ɯ ²¹									
621-1	k w a ⁴⁴									
632-1	n õ ³³									
645-1	p a ⁴²									
742-1	k ə˞ ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	ʈʂʰ o ŋ ³⁵									
809-1	pʰ ou ³¹									
853-1	kʰ õ ŋ									
916-1	ʈʂ õ ŋ									
960-1	m i ³⁵									
1001-1	k ɯ ³⁵									
1074-1	x ou ³⁵									
1130-1	pʰ ə˞ ⁴⁴									
1184-1	ʂ i ³⁵									
1230-1	kʰ w a ³³ ³³									
1263-1	m ɯ ⁴²									
1423-1	k õ ŋ ³⁵									
1433-1	m ɯ ²¹									
1462-1	w ẽ e ³³									
1629-1	f ʯ ³⁵									
1682-1	ɕʰ o ŋ ³⁵									
1706-1	tɕ j a ⁴²									
1925-1	tɕ ɯ ³³									
1991-1	tɕ o ³³									
2040-1	p ou ³³									
2107-1	x ou ³¹									
2118-1	p ɯ ³³									
2141-1	ʂ o õ ŋ									
2540-1	tɕ o ²¹									
2576-1	m ə˞ ³³									
2664-1	m ɯ ⁴⁴									
2753-1	ɕʰ j õ ŋ									
2848-1	tɕ i ⁴²									
2870-1	ɣ ɯ ³³									
2871-1	s w a ⁴⁴									
2952-1	w a ⁴⁴ ⁴⁴									
3020-1	p ɯ ³³									
3214-1	p ə˞ ³³ ³³									
3285-1	tʰ a ⁴⁴									
3373-1	ʈʂʰ ə˞ ⁴⁴									
3397-1	j a ⁴⁴									
3443-1	k ɯ ²¹									
3566-1	k ə˞ ⁴⁴									
3590-1	s a ⁴⁴									
3601-1	k ə˞ ⁴²									
3634-1	ts o ³³									
3689-1	k ə˞ ³³									
3964-1	x ə˞ n ³⁵									
4056-1	t a ⁴²									
4102-1	ʈʂʰ u ³¹									
4326-1	k ɯ ³³									
4412-1	m ə˞ ²¹									
4511-1	tɕ ə˞ ⁴⁴ ⁴⁴									
4581-1	k ɯ ³⁵									
4676-1	ʈʂʰ u ⁵⁵									
4688-1	m ə˞ ²¹									
4708-1	ou ⁴⁴									
4814-1	ts i ⁴²									
4844-1	ʈʂʰ ou ⁴⁴									
4854-1	k ou ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n ³⁵									
5027-1	ʈʂ ou ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k w a ⁴⁴									
5248-1	tʰ i ³³									
82-1	ʈʂʰ ou ⁴⁴									
132-1	x a ⁴²									
141-1	ŋ u ³¹									
227-1	tɕʰ i ⁴⁴									
359-1	w ẽ n ²¹									
379-1	p e ²¹									
422-1	tɕ i ³⁵									
979-1	s e ⁴⁴									
1046-1	ts ou ⁴²									
1274-1	ɯ ³³									
1315-1	ts w ə˞ n ³³									
1337-1	k õ ²¹									
1390-1	j ɯ ⁴⁴									
1651-1	ʈʂʰ ɯ ²¹									
1693-1	tɕ a ³¹									
1742-1	x ɯ ³³									
1851-1	s w a ŋ ³⁵									
1958-1	t ã ²¹									
1980-1	w e e ³⁵									
32-2		m a ⁴⁴								
53-2		t ɛ ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts u ŋ ²²								
267-2		tɕ ɛ ɛ								
316-2		p ɯ ²²								
327-2		ɣ ɯ ²²								
348-2		ts o ⁴⁴								
400-2		z o ²¹								
452-2		q a ⁴⁴								
463-2		qʰ a ⁴⁴								
512-2		t o ⁴²								
534-2		ts u ⁴⁴								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k u ²¹								
689-2		m a ⁴²								
700-2		m ɛ ⁴²								
775-2		p ɛ ɛ ⁴²								
786-2		q ɛ ⁵⁵								
820-2		t o ⁴²								
839-2		t i ²¹								
863-2		qʰ o ²²								
896-2		q a ⁵⁵								
929-2		t i ²¹								
1015-2		s u ⁵⁵								
1035-2		ts u ²²								
1107-2		s a ⁴⁴								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		l õ ²¹								
1294-2		q a ⁵⁵								
1326-2		ts u i								
1348-2		tɕ i ⁴²								
1401-2		s ɛ ⁴² ⁴²								
1451-2		s ɛ ²²								
1473-2		t w ɛ ²² ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɯ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		ɕ ɛ ⁵⁵ ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k u ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		s õ ŋ ⁵⁵								
1762-2		s w a ⁴²								
1773-2		t ɯ ⁴⁴								
1794-2		k õ ⁵⁵								
1805-2		z i ⁴²								
1816-2		s u ²²								
1862-2		ts i ⁵⁵								
1885-2		qʰ a ⁴⁴								
1914-2		ɕ i ²²								
1936-2		p ɯ ²²								
1969-2		ɕ ɛ ⁵⁵								
2018-2		ts õ ²¹								
2029-2		q a ⁵⁵								
2051-2		tɕ u ²¹								
2074-2		q o ⁴⁴								
2085-2		m a ²²								
2130-2		p a ⁴⁴								
2245-2		t o ⁴²								
2269-2		m ɛ ²²								
2280-2		s o ⁴²								
2291-2		s ɛ ⁴² ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		z i ²²								
2395-2		tɕʰ a ⁵⁵								
2406-2		tsʰ j a ⁵⁵								
2417-2		k o ⁴²								
2428-2		q a ⁵⁵								
2450-2		t õ ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		k o ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j u ⁴⁴								
2632-2		ŋ a ⁴⁴ ⁴⁴								
2644-2		ŋ a ⁴⁴								
2674-2		m õ ²²								
2698-2		s u ²²								
2709-2		n ɛ ²¹								
2720-2		ts o ⁴²								
2772-2		q a ⁴⁴								
2791-2		tɕ a ⁴⁴								
2837-2		ts ɛ ⁵⁵								
2859-2		ɕ ɛ ⁵⁵ ⁵⁵								
2889-2		tɕ i ²² ²²								
2900-2		k u ²²								
2928-2		tsʰ u ⁵⁵								
2941-2		qʰ ɯ ⁵⁵								
2998-2		ts ɛ ²²								
3031-2		tʰ u ²²								
3052-2		t ɯ ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts ɛ ⁴²								
3128-2		q a ⁴²								
3150-2		t ɛ ⁴²								
3161-2		t i ²²								
3172-2		ts ɛ ²²								
3263-2		j a ⁴⁴								
3274-2		q a ⁴²								
3308-2		qʰ ɛ ⁵⁵								
3340-2		ts u ⁴⁴								
3362-2		ts ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		q u ⁵⁵								
3493-2		s u ⁴⁴								
3536-2		s o ⁵⁵								
3548-2		f u ⁴²								
3645-2		s u ⁵⁵								
3678-2		tsʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k u ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		ɕ ɛ ⁵⁵								
3855-2		p a ²¹								
3885-2		s w ɛ ⁴⁴								
3907-2		pʰ a ⁵⁵								
3942-2		ts i ²²								
3953-2		tɕʰ a ⁵⁵								
4023-2		ɕ j a ⁵⁵								
4034-2		t i ⁵⁵								
4143-2		t u ⁴²								
4185-2		m u ⁴⁴								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		t o ²¹								
4249-2		q a ⁵⁵								
4271-2		ts ɛ ⁴²								
4304-2		ts o ⁴²								
4315-2		t õ ²²								
4336-2		t i ⁴²								
4400-2		s a ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		l o ²¹								
4557-2		qʰ o ⁵⁵								
4591-2		j õ ŋ ²²								
4602-2		ɣ ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q a ⁵⁵								
4731-2		t ɛ ⁴²								
4763-2		t i ²¹								
4918-2		tsʰ ɯ ⁴²								
4976-2		t ɯ ⁴⁴								
4998-2		ɕ ɥ i ²²								
5037-2		t ɯ ⁴²								
5048-2		ts i ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		qʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		tɕ o ²¹								
5225-2		n o ⁴²								
5236-2		tʰ i ²²								
64-2		pʰ a ⁴² ⁴²								
104-2		x w a ⁴⁴								
247-2		p i ²¹								
289-2		s ɛ ⁴⁴								
338-2		q w ɛ ⁴²								
378-2		t i ²¹								
412-2		t a ⁵⁵								
621-2		q w a ⁴⁴								
632-2		n õ ²²								
645-2		p a ⁴²								
742-2		k a ⁴⁴								
752-2		ŋ ɯ ²¹								
799-2		ts u ⁴²								
809-2		pʰ o ⁴²								
853-2		ɥ õ ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		qʰ u ⁴⁴								
1097-2		qʰ u ⁴⁴								
1184-2		s ɛ ⁵⁵								
1230-2		qʰ w a ŋ ²²								
1263-2		m ɯ ⁴²								
1423-2		qʰ õ ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w i ²²								
1545-2		ts ɛ ²²								
1706-2		tɕ j a ⁴²								
1925-2		ts i ²²								
1991-2		ts õ ²²								
2040-2		b õ ²²								
2107-2		x o ⁴²								
2118-2		b ɯ ²²								
2141-2		ɕ o õ ⁵⁵								
2540-2		tɕ o ²¹								
2576-2		m a ²²								
2742-2		s ɛ ²²								
2753-2		ɕ j õ ⁵⁵								
2870-2		ɣ ɯ ²²								
2871-2		s w a ⁴⁴								
2952-2		ŋ a ⁴⁴								
3020-2		p ɯ ²²								
3214-2		p a ²² ²²								
3285-2		tʰ a ⁴⁴								
3330-2		n u ²¹								
3373-2		tɕʰ a ⁴⁴								
3397-2		j a ⁴⁴								
3433-2		k o ²¹								
3443-2		k ɯ ²¹								
3566-2		q a ⁴⁴								
3590-2		s a ⁴⁴								
3601-2		q a ⁴²								
3634-2		ts u ²² ²²								
3689-2		q a ²²								
3964-2		x a ⁵⁵								
4056-2		t a ⁴²								
4102-2		tɕʰ u ⁴²								
4412-2		m a ²¹								
4511-2		tɕ a ⁴⁴								
4581-2		q ɯ ⁵⁵								
4688-2		m a ²¹								
4708-2		u ⁴⁴								
4814-2		ts ɛ ⁴²								
4844-2		tsʰ u ⁴⁴								
4929-2		j ɯ ²¹								
5027-2		t u ⁴⁴								
5071-2		m ɯ ⁴⁴								
5083-2		q w a ⁴⁴								
5248-2		tʰ i ²²								
4378-2		x ɯ ²²								
11-2		tɕ o ⁴²								
65-2		m a ⁴² ⁴²								
82-2		tɕʰ u ⁴⁴								
132-2		x a ⁴²								
141-2		ŋ o ⁴²								
359-2		ŋ w ɛ ²¹								
422-2		tɕ i ⁵⁵								
907-2		n õ ²¹								
979-2		s ɛ ⁴⁴								
1046-2		ts u ⁴²								
1056-2		q a ²² ²²								
1274-2		ɯ ²²								
1315-2		ts w a ²² ²²								
1337-2		q õ ²¹								
1390-2		j i ⁴⁴								
1651-2		t i ²¹								
1693-2		tɕ a ⁴² ⁴²								
1851-2		s w a ŋ								
32-3			m æ ⁵⁵							
53-3			t i ²¹							
93-3			k ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts o ²² ²²							
267-3			ts i ɛ							
316-3			p ɯ ²²							
327-3			ɣ ɯ ²²							
348-3			ts o ⁵⁵							
400-3			z o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			t o ⁴³							
534-3			ts o ⁵⁵							
556-3			qʰ u ²²							
568-3			x ɯ ⁵⁵							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ²⁴							
656-3			k o ²¹							
678-3			k o ²¹							
689-3			m æ ⁴³							
700-3			m ɛ ⁴³							
775-3			p j ɛ ²⁴							
786-3			q ɛ ²⁴							
820-3			t o ⁴³							
839-3			t ɯ ɯ							
863-3			qʰ o ²²							
896-3			q æ ²⁴							
929-3			t ɯ ⁴³							
1015-3			ɕ o ²⁴							
1035-3			ts o ²²							
1107-3			ɕ æ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			l o ²¹							
1294-3			q a ²⁴ ²⁴							
1326-3			ts u ²²							
1348-3			dz i ⁴³							
1401-3			s ɛ ⁴³							
1451-3			ɕ i ²²							
1473-3			t w ɛ ²² ²²							
1507-3			tsʰ i ²⁴							
1532-3			q ɯ ²⁴							
1543-3			ɕ i ²²							
1575-3			ɕ i ɛ ²⁴ ²⁴							
1618-3			p ɯ ²¹							
1640-3			k o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ o ²¹ ²⁴							
1762-3			s w a ⁴³							
1773-3			t ɯ ⁵⁵							
1794-3			k o ²⁴ ²⁴							
1805-3			z i ⁴³							
1816-3			s o ²²							
1862-3			ts i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ i ²²							
1936-3			p ɯ ²²							
1969-3			ɕ i ɛ ²⁴							
2018-3			ts o ²¹ ²¹							
2029-3			q a ²⁴ ²⁴							
2051-3			ts o ²¹							
2074-3			q o ⁵⁵							
2085-3			m æ ²²							
2130-3			p æ ⁵⁵							
2245-3			t o o							
2269-3			m ɛ ²²							
2280-3			ɕ o ⁴³							
2291-3			s ɛ ⁴³ ⁴³							
2316-3			ts i ⁵⁵							
2364-3			t i ²²							
2395-3			tʰ æ ²⁴							
2406-3			tsʰ j æ ²⁴							
2417-3			k o ⁴³							
2428-3			q a ²⁴ ²⁴							
2450-3			t o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			t i ²⁴							
2611-3			j o ⁵⁵							
2632-3			ŋ a a ⁵⁵							
2644-3			ŋ a ⁵⁵							
2674-3			m o ²²							
2698-3			ɕ j ²²							
2709-3			n ɛ ²¹							
2720-3			ts j ²¹							
2772-3			q æ ⁵⁵							
2791-3			ts j æ ²⁴							
2837-3			ts i ²⁴ ²⁴							
2859-3			ɕ i ɛ ²⁴ ²⁴							
2889-3			tɕ i ²²							
2900-3			k o ²²							
2928-3			tsʰ o ²⁴							
2941-3			qʰ ɯ ²⁴							
2998-3			ts i ²²							
3031-3			tʰ u ²²							
3052-3			t ɯ ⁴³							
3064-3			t o ²¹							
3084-3			tʰ æ ⁵⁵							
3117-3			ts i ²¹							
3128-3			q æ ²¹							
3150-3			t ɛ ²¹							
3161-3			t j ²²							
3172-3			ts i ²²							
3263-3			j a ⁵⁵							
3274-3			q æ ⁴³							
3308-3			qʰ ɛ ²⁴ ²⁴							
3340-3			t o ⁵⁵							
3362-3			ts i ²⁴							
3409-3			m i ²²							
3454-3			q o ²⁴ ²⁴							
3493-3			s o ⁵⁵							
3536-3			ɕ j ²⁴ ²⁴							
3548-3			f o ⁴³							
3645-3			ɕ u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k o ⁴³							
3813-3			x ɛ ²⁴ ²⁴							
3835-3			ɕ i ɛ ²⁴							
3855-3			p æ ²¹							
3885-3			ɕ w ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ æ ²⁴ ²⁴							
4023-3			ɕ j æ ²⁴							
4034-3			t i ²⁴							
4143-3			t i o							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			t o ²¹							
4249-3			q a ²⁴ ²⁴							
4271-3			ts i ²¹							
4304-3			ts o ²¹							
4315-3			t o ²²							
4336-3			t i ⁴³							
4400-3			s a ²⁴ ²⁴							
4411-3			x ɛ ²⁴ ²⁴							
4441-3			l o ²¹							
4557-3			qʰ o ²⁴							
4591-3			j o o ²²							
4602-3			ɣ ɯ ⁴³							
4687-3			x ɛ ²⁴ ²⁴							
4720-3			q æ ²⁴							
4731-3			t i ⁴³							
4763-3			t ɯ ⁴³							
4918-3			tsʰ ɯ ⁴³							
4976-3			t ɯ ⁵⁵							
4998-3			ɕ ɥ i ²²							
5037-3			t ɯ ⁴³							
5048-3			ts ɯ ²⁴							
5100-3			m o ²¹							
5111-3			p æ ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			tɕ i ²⁴							
5192-3			ts j ²¹							
5225-3			n o ⁴³							
5236-3			tʰ i ²²							
64-3			pʰ æ ⁴³ ⁴³							
104-3			x w a ⁵⁵							
247-3			p ɯ ²¹							
289-3			ɕ i ⁵⁵							
338-3			q w ɛ ⁴³							
378-3			t ɯ ²¹							
412-3			t æ ²⁴							
621-3			q w a ⁵⁵							
632-3			n o ²²							
645-3			p a ²¹							
742-3			k æ ⁵⁵							
752-3			ŋ ɯ ²¹							
763-3			tʰ j ²⁴ ²⁴							
799-3			ts o ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴ ²⁴							
916-3			t o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			x o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			kʰ o ⁵⁵							
1130-3			pʰ æ ⁵⁵							
1184-3			ɕ i ²⁴							
1230-3			qʰ w a ²² ²²							
1263-3			m ɯ ⁴³							
1423-3			qʰ o ²⁴ ²⁴							
1433-3			m ɯ ²¹							
1462-3			ŋ w i ²²							
1545-3			ts i ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ o ²¹ ²⁴							
1706-3			dʑ j a ⁴³							
1925-3			ts ɯ ²²							
1991-3			ts o ²² ²²							
2040-3			p o ²²							
2107-3			x o ⁴³							
2118-3			p ɯ ²²							
2141-3			ɕ j o ⁵⁵							
2540-3			ts o ²¹							
2576-3			m æ ²²							
2664-3			m ɯ ⁵⁵							
2742-3			ɕ i ²²							
2753-3			ɕ j o ²⁴							
2848-3			ts i ²¹							
2870-3			ɣ ɯ ²²							
2871-3			s w a ⁵⁵							
2952-3			ŋ a a ⁵⁵							
3020-3			p ɯ ²²							
3214-3			p æ ²² ²²							
3285-3			tʰ a ⁵⁵							
3330-3			n o ²¹							
3373-3			tʰ æ ⁵⁵							
3397-3			j a ⁵⁵							
3433-3			k o ²¹							
3443-3			q ɯ ²¹							
3566-3			q æ ⁵⁵							
3590-3			s a ⁵⁵							
3601-3			q æ ²¹							
3634-3			ts o ²² ²²							
3689-3			q æ ²²							
3964-3			x æ ²⁴ ²⁴							
4056-3			t a ²¹							
4102-3			tʰ u ⁴³							
4326-3			q ɯ ²²							
4412-3			m æ ²¹							
4511-3			tɕ j æ ⁵⁵							
4581-3			q ɯ ²⁴							
4676-3			tʰ u ²⁴							
4688-3			m æ ²¹							
4708-3			o ⁵⁵							
4814-3			ts i ²¹							
4844-3			tsʰ o ⁵⁵							
4854-3			k o ²¹ ²²							
4929-3			j ɯ ²¹							
4940-3			t w ɛ ²⁴ ²⁴							
5027-3			t o ⁵⁵							
5071-3			m ɯ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			x ɯ ²²							
11-3			ts o ²¹							
65-3			m æ ⁴³ ⁴³							
82-3			tʰ o ⁵⁵							
132-3			x a ⁴³							
141-3			²¹ o ⁴³							
227-3			tsʰ i ⁵⁵							
359-3			ŋ u i ²¹							
379-3			p i ²¹							
422-3			ts i ²⁴							
907-3			n o ²¹							
979-3			s ɛ ⁵⁵							
1046-3			ts o ⁴³							
1056-3			q æ ²² ²²							
1274-3			ɯ ²²							
1390-3			j ɯ ⁵⁵							
1651-3			t ɯ ⁴³							
1693-3			tɕ a ⁴³ ⁴³							
1742-3			x ɯ ²²							
1958-3			t i ⁴³							
1980-3			ʔ u ɛ ²⁴							
32-4				m æ ²⁴						
53-4				dz i ¹²						
93-4				g ɯ ¹²						
216-4				s w a ²⁴						
236-4				ts u ŋ ²²						
267-4				tɕ j e n						
316-4				p u ²²						
327-4				ɣ u ²²						
348-4				ts u ²⁴						
400-4				z ao ¹²						
452-4				q æ ²⁴						
463-4				qʰ a ²⁴						
512-4				d ao ⁴²						
534-4				ts u ²⁴						
556-4				qʰ u ²²						
568-4				x ɯ ²⁴						
588-4				s w a ²⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				g u ¹²						
678-4				g o ¹²						
689-4				m æ ⁴²						
700-4				m e ⁴²						
775-4				p j e n						
786-4				q e ⁵⁵						
820-4				dz u ⁴²						
839-4				d i ¹² ¹²						
863-4				qʰ u ²²						
896-4				q æ ⁵⁵						
929-4				dz i ⁴²						
1015-4				s u ⁵⁵						
1035-4				ts u ²²						
1107-4				s æ ²⁴						
1173-4				ɕ i ²²						
1195-4				ɕ i ²²						
1241-4				m e ¹²						
1252-4				l o ¹²						
1294-4				q a ŋ						
1326-4				ts y ²² ²²						
1348-4				dʑ i ⁴²						
1401-4				s e n ⁴²						
1451-4				s i ²²						
1473-4				t w e ²²						
1507-4				tɕʰ i ⁵⁵						
1532-4				q u ⁵⁵						
1543-4				s i ²² ²²						
1575-4				s j n n						
1618-4				b ɯ ¹²						
1640-4				k u ²⁴						
1671-4				ɕ i ²⁴						
1731-4				s u ŋ ¹²						
1762-4				s w a ⁴² ⁴²						
1773-4				t u ²⁴						
1794-4				k u ŋ ⁵⁵						
1805-4				z i ⁴²						
1816-4				s u ²²						
1862-4				ts i ⁵⁵						
1885-4				qʰ æ ²⁴						
1914-4				s i ²² ²²						
1936-4				p ɯ ²²						
1969-4				s j n n						
2018-4				ts o ŋ ¹²						
2029-4				q a ŋ						
2051-4				dz u ¹²						
2074-4				q ao ²⁴						
2085-4				m æ ²²						
2130-4				p æ ²⁴						
2245-4				dz u ²¹						
2269-4				m e ²²						
2280-4				s u ⁴²						
2291-4				s e n ⁴²						
2316-4				tɕ i ²⁴						
2364-4				dz i ²²						
2395-4				tsʰ a n ¹²						
2406-4				tɕʰ j æ ⁵⁵						
2417-4				k u ⁴²						
2428-4				q a ŋ						
2450-4				dz o ¹²						
2484-4				ɕ i ²⁴						
2495-4				g u ¹²						
2565-4				tɕ i ¹²						
2611-4				j u ²⁴						
2632-4				w a a ²⁴						
2644-4				w a ²⁴						
2674-4				m u ²²						
2698-4				s u ²²						
2709-4				n e ¹²						
2720-4				dz o ²¹						
2772-4				q a ²⁴						
2791-4				tɕ j ²⁴ ⁵⁵						
2837-4				ts i n ⁵⁵						
2859-4				ɕ j n n						
2889-4				tɕ i ²² ²²						
2900-4				k u ²²						
2928-4				tsʰ u ŋ						
