COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5254-7							d u r i									
503-7							k i r̃ i									
1356-7							m a									
1881-7							n u m b									
3372-7							n a m b									
3718-7							a r i									
4135-7							b a									
4694-7							g u s i									
807-7							k ɔ m b i									
2320-7							k a w									
2476-7							k o									
2842-7							d u g i									
3719-7							m ɔ									
4081-7							d a m b i									
4313-7							n ɛ									
4460-7							s u									
5514-7							n aː n d i									
5810-7							p i r i									
93-7							d u									
260-7							b ɛ r d i									
385-7							k ɛ m b i									
890-7							a m b i									
1336-7							t e g e									
1703-7							b i									
1769-7							t ɛ m b i									
2162-7							b ɛ r i									
2635-7							s i									
2735-7							d a dʒ a									
3031-7							d ɛ g ɛ									
4591-7							t ɔ r i									
5301-7							p ɛ r i									
5605-7							t u m b									
296-7							k a m b i									
463-7							d u m b i									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s e									
2044-7							d i m b i									
2713-7							t ɛ m b									
3425-7							j e									
4184-7							k aː									
4423-7							d ɔ r i									
4629-7							n u n i									
4759-7							n aː									
4904-7							n u n									
4960-7							g i									
5059-7							g u r o									
5125-7							ɔ n dʒ i									
5339-7							p a g a									
5549-7							t a w a									
5771-7							j u g i									
5905-7							t u									
5922-7							b i r i									
1-7							p o									
483-7							g o									
667-7							ɛ									
1542-7							n aː									
1683-7							s i									
1898-7							p u r i									
2551-7							k o									
2901-7							t u n i									
2957-7							m a									
3048-7							b i									
3251-7							s a									
3885-7							d ɛ									
715-8								d u								
1089-8								n a								
1319-8								n ɔː								
1398-8								s u g u								
1557-8								g e l e								
1626-8								w a g a								
1840-8								t i n								
2247-8								g e								
4677-8								k u l e								
5162-8								m i n ɛ								
5406-8								t o n d a								
359-8								g a l a								
1577-8								g e l e								
2196-8								n a l a								
2230-8								s u g e								
2533-8								b a r a a								
3605-8								k a n a a								
3866-8								m m u								
4553-8								t a g								
4822-8								k u m								
5254-8								d u l ɔ								
1881-8								n u m								
2084-8								j eː b								
2420-8								k u l ɛ								
3218-8								p u n u								
3372-8								n a m a								
3718-8								a m a								
4694-8								g u n u								
2320-8								k a								
2476-8								k ɛ								
2842-8								d i g u								
3719-8								m								
4081-8								d a m								
4313-8								n ɛ m								
5514-8								n ɛ n								
385-8								d ɛ m								
1336-8								t e g e								
1769-8								t ɛ m								
2735-8								d a n a								
3031-8								d ɛ g ɛ								
4591-8								t o								
5301-8								p o								
63-8								k a								
1788-8								s a								
2713-8								t o								
4120-8								k ɔ l ɔ								
4184-8								n aː								
4759-8								n i								
5059-8								g u								
5771-8								j u g u								
5938-8								a m u dʒ								
629-8								d o								
1415-8								ɲ aː								
1898-8								p u								
2551-8								l o								
2957-8								m a n d a								
3048-8								b a								
715-9									d u							
1089-9									n a							
1319-9									n ɔ							
1398-9									s u g g							
1557-9									g i r i							
1626-9									b a g a							
1840-9									t i r u							
2247-9									g ɔ							
4677-9									k u r u							
5162-9									m i r e							
5406-9									t aː n a							
359-9									g a r a							
1577-9									g i r i							
2196-9									n a r a							
2230-9									s u g e							
2533-9									b a r a							
3605-9									k a n a							
3866-9									d s u							
4553-9									t a g a							
4822-9									k u m							
5254-9									d u r ɔ							
503-9									k i r a							
1356-9									m a							
1881-9									n u m							
2084-9									j aː							
2420-9									k u r u							
3218-9									p u s u							
3372-9									n a m o							
3718-9									a r a							
4135-9									b a n a							
4694-9									g u s u							
807-9									k ɔ							
2320-9									k a							
2476-9									k ɔ							
2842-9									d i g e							
4081-9									d a m b a							
4313-9									n ɛ m							
4460-9									s u							
5810-9									p i r i							
93-9									d ɔ							
260-9									b ɛ r ɛ							
385-9									dʒ ɛ m							
890-9									a m							
1336-9									t e g e							
1703-9									b ɛ							
1769-9									t e m b ɛ							
2162-9									b ɛ							
2635-9									s u							
2735-9									d a n a							
3031-9									d ɛ g ɛ							
4591-9									t e r a							
5301-9									p ɛ r u							
5605-9									t i m o							
63-9									k a r a							
296-9									dʒ a m							
463-9									d u m b							
762-9									b a n a							
1432-9									t a r u							
1474-9									t ɔ							
1788-9									s u							
2044-9									d i m							
2713-9									t e m							
3219-9									p aː							
3425-9									j ɔ							
4120-9									k o r o							
4184-9									n ɛ							
4423-9									d ɔ							
4629-9									n u							
4759-9									n i							
4904-9									n u							
4960-9									g i							
4980-9									t ɔ							
5059-9									g u							
5125-9									ɔ n							
5339-9									p a g a							
5549-9									t a							
5771-9									dʒ u g u							
5905-9									t i							
5922-9									b i r							
1-9									p ɛ							
483-9									g e							
629-9									d ɔ							
667-9									ɛ							
1254-9									s a							
1415-9									n ɛ							
1542-9									n u							
1683-9									s u							
1898-9									p u							
2551-9									r i							
2901-9									t u							
3251-9									s a							
3885-9									d ɛ							
715-10										d u						
1089-10										n a						
1319-10										n ɔ						
1398-10										s u g u						
1557-10										g i r ɛː						
1626-10										b a g a						
1840-10										t i n						
2247-10										g o						
4677-10										k u l e						
5162-10										m i n						
5406-10										t a n d i						
359-10										g a r a						
1577-10										g i r ɛː						
2230-10										s u g e						
2533-10										b a r a						
3605-10										k a n d a						
3866-10										o d u						
4822-10										k u m b u						
5254-10										d u l						
503-10										k i n						
1356-10										m a						
1881-10										n u m						
2084-10										j a m a						
2420-10										k u l						
3218-10										p u d u						
3372-10										n a m aː						
4135-10										b a n a						
4694-10										g u d u						
807-10										k o m						
2320-10										k a						
2476-10										k u						
2842-10										d i g e						
3719-10										m i						
4081-10										d a m b a						
4313-10										n ɛ m						
4460-10										s u						
5514-10										n ɛ n d i						
5810-10										p i l e						
93-10										d ɔ						
260-10										b ɛ r ɛ						
385-10										z ɛ m b ɛ						
890-10										a m b a						
1336-10										t e g e						
1703-10										b a						
1769-10										t ɛ m b ɛ						
2162-10										b ɛ						
2635-10										s o						
2735-10										d a n d a						
3031-10										d ɛ g ɛ						
4591-10										t a r e						
5301-10										p ɛ r						
5605-10										t i m						
63-10										k a r a						
296-10										z a m b a						
463-10										d u m						
762-10										b a n a						
1432-10										t a r						
1474-10										t o						
2044-10										d i m						
2713-10										t ɛ m						
3219-10										p a						
3425-10										j i						
4120-10										k o						
4423-10										d ɔ						
4629-10										n u						
4759-10										n i						
4904-10										n u						
4960-10										g i n g						
4980-10										t i						
5059-10										g u						
5125-10										ɔ n dʒ ɔ						
5339-10										p a						
5549-10										t a						
5905-10										t i						
5922-10										b i r a						
5938-10										a d i						
1-10										p ɛ						
483-10										g o						
629-10										d ɛ						
667-10										ɛ						
1254-10										d a						
1415-10										n ɛ						
1542-10										n u						
1683-10										s i						
1898-10										p u l a						
2551-10										l i						
2901-10										t u						
2957-10										m a n d i						
3048-10										b i						
3251-10										s a						
3885-10										d ɛ						
715-11											d u					
1089-11											n a n					
1319-11											n o					
1398-11											s u g g					
1557-11											g i l i					
1626-11											w a g a					
1840-11											t i ŋ g					
2247-11											g ɔ					
4677-11											k u l ɔ					
5162-11											m i dʒ i					
5406-11											t a n d u					
1577-11											g i l i					
2196-11											n a n a					
2230-11											s u g ɔ					
2533-11											b a r a					
3605-11											k a n a a					
3866-11											o n u					
4553-11											t a g g a					
4822-11											k u m b					
5254-11											d u l ɔ					
503-11											k i					
1356-11											m a					
1881-11											n u m					
2084-11											j o n i					
2420-11											k u l ɔ					
3218-11											p u l u					
3372-11											n a m a					
3718-11											a r a					
4135-11											b a n					
807-11											k o m					
2320-11											k a n					
2476-11											k u					
2842-11											d i g ɔ					
3719-11											m ɔː					
4081-11											d a m b a					
4313-11											n uː m					
4460-11											s u j					
5514-11											n uː n d o					
5810-11											p i l ɔ					
260-11											b o					
890-11											a m b					
1336-11											t o g e					
1703-11											b a					
2735-11											d a n a					
4591-11											t i r i					
63-11											k a r a					
463-11											d u m b u					
762-11											b a n a					
1788-11											s a					
2713-11											t i m b ɔ					
3425-11											j o					
4120-11											k o					
4184-11											n o					
4423-11											d i n ɔ					
4759-11											n i					
4980-11											t i					
5125-11											o n dʒ o					
5339-11											p a g a					
5549-11											t a					
5771-11											j o g ɔ					
5938-11											a n u					
1415-11											j o					
1542-11											n u					
1683-11											s eː					
2957-11											m a n					
3048-11											b i					
715-12												d u				
1089-12												n a				
1319-12												n ɔ				
1398-12												s u g u				
1557-12												g i r i				
1626-12												s a g a				
1840-12												t i n				
2247-12												g o				
4677-12												k u r u				
5162-12												m i r̃ i				
5406-12												t a n a				
359-12												g a r a				
1577-12												g i r i				
2196-12												n a r u				
2230-12												s i g u				
2533-12												b a r a				
3605-12												k a n a				
3866-12												o dʒ u				
4553-12												t a g a				
4822-12												k u m u				
5254-12												d u r ɔ				
503-12												k i r̃ i				
1356-12												m a ŋ				
2084-12												j a				
2420-12												k u r u				
3218-12												p u d u				
3718-12												a r a				
4135-12												b a n				
4694-12												g u dʒ u				
807-12												k oː				
2320-12												k a ŋ a				
2476-12												k oː				
3719-12												m i				
4460-12												s ɔ				
5514-12												n ɛ n ɛ				
5810-12												p i r i				
93-12												d ɔ				
385-12												dʒ ɛ m ɛ				
890-12												a m a				
1769-12												t ɛ m ɛ				
2162-12												b ɛ				
2635-12												s ɔ̃				
3031-12												d ɛ g ɛ				
4591-12												t a				
5301-12												p ɛ				
5605-12												t i n i				
63-12												k a r a				
296-12												dʒ a m a				
463-12												d u m u				
762-12												b a n a				
1432-12												t a r a				
1474-12												t ɔ				
2044-12												d i n i				
2713-12												t ɛː m ɛ ɛ				
3219-12												p u				
4120-12												k oː r o				
4184-12												ɲ ɛ				
4423-12												d ɔ r u				
4629-12												n u ŋ u				
4904-12												n u ŋ u				
4960-12												g i n				
4980-12												t e				
5125-12												ɔ n dʒ				
5549-12												t a w ɔ				
5771-12												dʒ u g u				
5905-12												t i				
5922-12												b i r i				
1-12												p ɛ				
629-12												d o				
667-12												ɛ				
1254-12												dʒ a				
1415-12												ɲ ɛ				
2551-12												r u				
2901-12												t u				
3885-12												d ɛ				
715-13													d u			
1089-13													n a			
1319-13													n ɛ			
1398-13													s u g u			
1557-13													g i r u			
1626-13													w a g a			
1840-13													t i n u			
2247-13													g o			
4677-13													k u l u			
5162-13													m i n ɛ			
5406-13													t a n d a			
359-13													g a l a			
1577-13													g i r u			
2196-13													n a n a			
2230-13													s i g u			
2533-13													b a r u			
3605-13													k a n a a			
3866-13													o d u			
4553-13													t a g u			
4822-13													k u m u			
5254-13													d u l ɔ			
503-13													k i n ɛ			
1356-13													m a			
2084-13													j a b			
2420-13													k u l u			
3218-13													b u d d u			
3372-13													n a m a			
3718-13													a l a			
4135-13													b a n a			
4694-13													g u d u			
807-13													k ɛ m			
2320-13													k a n ɛ			
2476-13													k u			
2842-13													d i g u			
3719-13													m o			
4081-13													d a m b			
4313-13													n ɛ m			
4460-13													s ɔ			
5514-13													n ɛ n d ɛ			
5810-13													b i l u			
93-13													d ɔ			
260-13													b ɛ			
385-13													dʒ ɛ m ɛ			
1336-13													t e g e			
1703-13													b a			
1769-13													t ɛ m b ɛ			
2162-13													b ɛ l ɛ			
2635-13													s o			
3031-13													d ɛ g ɛ			
4591-13													t a l u			
5301-13													p ɛ l u			
5605-13													t i m			
63-13													k a			
762-13													b a n a			
1432-13													t a l u			
1474-13													t ɔ			
1788-13													s e			
2044-13													d i m ɛ			
2713-13													t i m b			
3219-13													b a d u			
3425-13													j u			
4120-13													k ɛ l o			
4184-13													n ɛ			
4423-13													d ɔ			
4629-13													n u			
4980-13													t ɔ			
5059-13													g u			
5125-13													ɔ n d			
5339-13													p a g a			
5905-13													t i n			
5922-13													b i r u			
5938-13													a d u			
1-13													p ɛ			
483-13													g o			
667-13													ɛ			
1254-13													dʒ a			
1415-13													n ɛ ɛ			
1683-13													s i			
2901-13													t u			
3251-13													j a			
3885-13													d ɛ			
715-14														d u		
1089-14														n a		
1319-14														n i		
1398-14														s u g u		
1557-14														g i r u		
1626-14														w a g u		
1840-14														t i ŋ u		
2247-14														g u		
4677-14														k u r u j		
5162-14														m i ŋ u		
5406-14														t a n u		
359-14														g a r u		
2196-14														n a r̃ a		
2230-14														s u g u		
2533-14														b a r a		
3605-14														k a r̃ u		
3866-14														t s u		
4553-14														t a r̃ u		
4822-14														k u m		
503-14														k i r̃ u		
1356-14														m a		
1881-14														n a m		
2084-14														j a r		
2420-14														k u r u		
3372-14														n a m a		
3718-14														a r a		
4135-14														b a r̃ u		
4694-14														g u s u		
807-14														k u m		
2476-14														k u		
2842-14														d i g u		
3719-14														m		
4081-14														d a m		
4313-14														n a m		
4460-14														s u		
5810-14														p e r u		
93-14														d ɔ		
260-14														b ɛ r u		
385-14														t a m		
1703-14														b a		
2162-14														b ɛ r u		
2635-14														s o		
2735-14														d a r̃ a		
3031-14														d e g u		
5301-14														p e r u		
5605-14														t i m a		
296-14														t a m		
1432-14														t a r u		
1474-14														t u		
1788-14														s		
2044-14														d i m		
3425-14														j		
4184-14														ɛ a		
4423-14														d ɔ r u		
4629-14														n u		
4904-14														n u		
4980-14														t u		
5059-14														g u		
5339-14														p a		
5905-14														t i		
5922-14														b i r u		
5938-14														a r̃ u		
483-14														g u s u		
629-14														d i		
1254-14														t a		
1898-14														p u		
3251-14														b a		
715-15															d u j	
1089-15															n a	
1319-15															n o	
1398-15															s u g u   u	
1557-15															g i l e	
1626-15															b a g u	
1840-15															t i	
2247-15															g o	
4677-15															k u l u	
5162-15															m i n ɔ	
5406-15															t aː n d u	
359-15															g a l a   a	
1577-15															g i l e	
2196-15															n a r̃ a   a	
2230-15															s i g	
2533-15															b a r a	
3605-15															k a n d a	
3866-15															o z u	
4553-15															t a g u	
4822-15															k u m b	
5254-15															d u l u	
503-15															k i r̃ ɔ	
1356-15															m a	
1881-15															n u m	
2084-15															j a	
2420-15															k u l u	
3218-15															p u d u	
3372-15															n a m a	
4135-15															b a n	
4694-15															g u z u	
807-15															k o m	
2842-15															d i g u	
3719-15															m	
4081-15															d a m b a	
4313-15															n ɛ m	
5514-15															n ɛ n	
5810-15															p i l	
93-15															d ɔ	
260-15															b i d ɛ	
385-15															z ɛ m b	
1336-15															t e g e	
1769-15															t ɛ m b ɛ	
2162-15															b ɛ d ɛ	
2635-15															s ɔ	
2735-15															d a n	
3031-15															d ɛ g ɛ	
5605-15															t i m ɛ	
63-15															k a	
296-15															z u m b	
762-15															b a n a	
1432-15															t a l	
1474-15															t ɔ	
2044-15															d i m	
2713-15															t i m	
3219-15															p aː	
3425-15															j ɛ	
4120-15															k o l o	
4423-15															d ɔ r̃ ɔ	
4629-15															n u ŋ	
4759-15															n i j ɛ	
4904-15															n u ŋ	
4960-15															g i n	
4980-15															t o	
5339-15															p a	
5549-15															t a b a	
5905-15															t i	
5922-15															b i l ɛ	
5938-15															a d u	
1-15															p ɛ	
483-15															g o	
629-15															d ɛ	
667-15															ɛ	
1254-15															z u	
1542-15															n	
2901-15															t u ŋ	
2957-15															m a n	
3048-15															b i j	
3251-15															b aː	
3885-15															d ɛ	
715-16																d u
1089-16																n a
1319-16																n ɛ
1398-16																s u g u
1557-16																g i r u
1626-16																w a g a
1840-16																t i n ɛ
2247-16																g o
4677-16																k u l
5162-16																m i n ɛ
5406-16																t a n a
359-16																g a r a
1577-16																g i r u
2196-16																n a l a
2230-16																s u g o
2533-16																b a r a
3605-16																k a n a
3866-16																o dʒ u
4553-16																t a g a
4822-16																k u m u
5254-16																d u l ɔ
503-16																k i r̃
1356-16																m a
1881-16																n u m
2084-16																j aː
2420-16																k u l
3218-16																p u d u
3372-16																n a m a
3718-16																a r a
4135-16																b a r̃ a
4694-16																g u dʒ u
807-16																k ɔ m
2320-16																k a ŋ a
2476-16																k u d
2842-16																d i g u
3719-16																m
4081-16																d a m a
4313-16																n ɛ m
4460-16																s u j
5514-16																n ɛ n ɛ
5810-16																p i l
93-16																d ɔ
260-16																b ɛ
890-16																a m
1336-16																t e g e
1703-16																b a
1769-16																t ɛ m ɛ
2162-16																b ɛ
2635-16																s o
2735-16																d a n a
3031-16																d ɛ g ɛ
4591-16																t a l u
5301-16																p ɛ r
5605-16																t i m ɛ
63-16																k a r a
296-16																dʒ a m
463-16																d u m
1432-16																t a r
1474-16																t ɔ
1788-16																s e
2044-16																d i m
3219-16																p a
3425-16																j
4120-16																k ɔ l
4184-16																n ɛ
4423-16																d ɔ l ɔ
4960-16																g i n ɛ
4980-16																t ɔ
5059-16																g u
5125-16																ɔ n dʒ
5339-16																p a g a
5549-16																t a b a
5771-16																dʒ u g u
5905-16																t i
5922-16																b i r u
1-16																p ɛ
483-16																g e
629-16																d ɛ
667-16																ɛ
1254-16																dʒ a
1683-16																s u
2551-16																l u
2901-16																t u
3251-16																s a
3885-16																d ɛ
