COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2735-4				d a n a												
3031-4				d ɛ												
5301-4				l ɛ r u												
5605-4				t i												
63-4				k a r a												
296-4				dʒ a m a												
463-4				d u m												
762-4				b a n a												
1432-4				t a r u												
1474-4				t ɔ												
2044-4				d i												
3219-4				l aː												
4120-4				k o												
4184-4				ɲ ɛ												
4423-4				d u												
4629-4				n u ŋ												
4759-4				n i												
4904-4				n u ŋ												
4960-4				g i												
4980-4				t ɔ												
5059-4				g u												
5125-4				ɔ n n												
5549-4				t a												
5771-4				dʒ u												
5922-4				b i r u												
1-4				ɲ u												
629-4				d i												
667-4				ɛ w												
1254-4				dʒ a												
1415-4				ɲ ɛ												
1542-4				n iː												
1683-4				s i												
1898-4				m u												
2551-4				r e												
3251-4				s a												
3885-4				d e												
5622-4				m ɛ												
6006-4				l u												
43-4				s aː												
135-4				t u n												
158-4				m ɔ												
221-4				ɛ w												
650-4				b ɛ												
1374-4				k i												
1452-4				g a r u												
1789-4				n u m												
1862-4				i												
2108-4				n a												
2636-4				m												
3113-4				t e												
3136-4				j a r a												
3751-4				m u												
4888-4				s a												
5180-4				s i												
5583-4				t a												
5981-4				a n a												
25-4				a												
114-4				d ɔ												
702-4				ɔ												
851-4				k u												
872-4				ɛ n ɛ												
952-4				k i												
1941-4				k i												
2442-4				n u												
3448-4				b o												
3482-4				m i												
3497-4				n a												
3588-4				k i r u												
4101-4				a												
4293-4				dʒ ɔ												
4520-4				m u												
4609-4				k i r u												
4740-4				g u												
4781-4				s a												
5982-4				k i												
196-4				k i												
545-4				i												
931-4				b ɛ												
978-4				t a												
999-4				j												
1052-4				n a												
1070-4				l u												
1298-4				g u												
1989-4				m e												
2145-4				dʒ ɛ												
2306-4				a m												
2456-4				k i												
2514-4				d u												
3132-4				d u												
3300-4				ɛ w												
3774-4				t iː												
3976-4				s i												
4039-4				d i												
4278-4				k i												
4361-4				t e												
4570-4				g u												
5318-4				d ɔ												
5673-4				d u												
5752-4				t iː												
521-4				k i												
685-4				b o												
744-4				l a												
1646-4				ɔ												
1745-4				dʒ a												
2066-4				n a												
2216-4				j a												
2265-4				s												
2579-4				d i												
2958-4				m												
3197-4				k i												
3339-4				k a												
3812-4				m i												
4219-4				t e												
4337-4				s i												
5197-4				ɛ												
5531-4				m												
5733-4				n iː												
409-4				m												
1002-4				l u												
1022-4				m i												
1238-4				m												
1612-4				n iː												
2334-4				ɛ w												
2396-4				n iː												
2553-4				b a												
2671-4				n ɛ												
2798-4				m												
2978-4				k i												
3407-4				m w												
715-5					d u											
1089-5					n a											
1319-5					n ɛː											
1398-5					s u n u											
1557-5					g i n e											
1626-5					w a g a											
1840-5					t i											
2247-5					g o											
4677-5					k u l e											
5162-5					w i											
5406-5					t aː n d e											
359-5					g a l a											
1577-5					g i											
2196-5					n a l a											
2230-5					s i g e											
3605-5					k a n d a											
3866-5					s o l											
4553-5					t a g a											
4822-5					k u m b u											
5254-5					d u l ɛ											
1356-5					w a											
1881-5					n u l i											
2084-5					j ɔː n o											
2420-5					k u l ɛ											
3218-5					p u n e											
3372-5					n a											
3718-5					a a a											
4135-5					b a n a											
4694-5					g u n u											
2476-5					k o											
2842-5					d i g e											
3719-5					w i											
4081-5					d a m a a a											
5514-5					n ɛː n d e											
260-5					b o n e											
385-5					g u											
890-5					a m b											
1703-5					b a											
1769-5					t ɛ											
2735-5					d a n a											
4591-5					k a n a											
5301-5					p o											
63-5					k a											
296-5					w a											
463-5					d u m b u											
762-5					b a n a											
1788-5					s i											
3219-5					p o											
4120-5					k o l e											
4759-5					n i											
4960-5					g i n i											
5059-5					g u ɔ											
5549-5					t a											
5771-5					j u g u											
5905-5					t i											
5938-5					a n											
1415-5					s aː											
1542-5					n ɛː											
1898-5					p u n e											
2551-5					j a											
2957-5					w a n d e											
3048-5					b i											
4402-5					j ɔː											
5081-5					b i n d e											
6006-5					p o l a											
135-5					k u n d e											
194-5					b ɛ											
716-5					j ɔː											
2083-5					k a											
2618-5					k ɔ l ɛ											
2880-5					k u n d											
3113-5					t e											
3136-5					j a											
3405-5					w m b											
3572-5					b u											
4535-5					s o g a											
5751-5					t i ɔ											
851-5					g e											
2179-5					n o e											
2351-5					p a											
2496-5					n u											
3448-5					b u l a											
4781-5					s a											
4921-5					s a											
196-5					k u l e											
789-5					g a											
931-5					b u											
1298-5					g u											
2145-5					j o											
3639-5					w u											
3977-5					w i											
3978-5					w i											
4260-5					ɔ m b a											
5200-5					j l e											
5532-5					i n m											
5866-5					k a											
432-5					k a											
446-5					g e											
521-5					k e											
1124-5					j											
1237-5					i n d a											
1579-5					w m b a											
1748-5					j o											
2774-5					k a											
3198-5					s o											
3339-5					k a											
3534-5					k u											
3550-5					j n d											
3684-5					k i											
3944-5					k ɔ											
4611-5					k ɔ											
4738-5					g u n d											
4983-5					s o											
5447-5					g i											
5656-5					w i											
5830-5					j ɔː											
1074-5					n i											
1170-5					g a											
1187-5					n i											
1454-5					s i											
1841-5					g e											
1970-5					p u											
2977-5					k o											
3252-5					w m b a											
3301-5					w m a											
3463-5					w a											
3498-5					n i											
715-6						d u										
1089-6						n a										
1319-6						n a										
1398-6						s u n d										
1557-6						g i n										
1626-6						b a g a										
1840-6						t i ŋ g										
2247-6						g ɛː										
4677-6						k u dʒ ɛ										
5162-6						m i n d										
5406-6						t e n d i										
359-6						g a l ɛ										
1577-6						g i n										
2196-6						n a n a										
2230-6						s u g ɛ										
2533-6						b a n										
3605-6						k a n d a										
4553-6						t a g a										
4822-6						k u m b ɛ										
5254-6						d u m ɛ										
503-6						k ɛː n d										
1356-6						m a g										
1881-6						n a m										
2084-6						j a g ɛ										
2420-6						k u l ɛ										
3218-6						p u dʒ ɛ										
3372-6						n a m										
3718-6						a a i										
4135-6						b a n d										
4694-6						g u dʒ ɛ										
807-6						k o m										
2320-6						k a ŋ										
2842-6						d i g ɛ										
3719-6						m										
4081-6						d a m b a										
4313-6						n a										
4460-6						s ɛ j ɛ										
5514-6						n a n d e										
5810-6						p i l ɛ										
93-6						d a										
890-6						a m b a										
1336-6						t e g e										
1703-6						b a										
4591-6						t e										
5605-6						t i m b										
63-6						k a										
296-6						dʒ a m										
463-6						d u m b										
762-6						b a n d										
3425-6						j a										
4120-6						k o										
4423-6						d e n ɛ										
4759-6						n a										
4904-6						n g ŋ										
4960-6						g i										
5125-6						ɔ n										
5339-6						p a g a										
5771-6						d u g ɛ										
5922-6						b a										
5938-6						a n i										
483-6						g e										
1542-6						n g										
1683-6						s a										
2551-6						n i										
2957-6						m a n d a										
3048-6						b a										
4402-6						j a										
5081-6						b a n d i										
5622-6						p i										
650-6						b a										
716-6						j a										
1152-6						t e										
1789-6						n a m										
1862-6						i										
2618-6						k ɛː										
2880-6						k u n d										
2924-6						p a										
3136-6						j a										
3405-6						t										
3811-6						l a										
4535-6						s u										
4888-6						s a m										
5751-6						t i j ɛ										
2179-6						n a										
2442-6						n a										
3482-6						m i										
4202-6						g o										
4781-6						s a										
4921-6						s a										
5982-6						g u										
408-6						j a										
526-6						d										
789-6						g e										
1298-6						g u										
1942-6						j a										
2666-6						s u										
3015-6						n a										
3905-6						n a										
3977-6						n										
3978-6						n										
4152-6						k ɛː										
4334-6						s a										
4648-6						j a										
5200-6						t										
5318-6						d ɔ										
5532-6						i n										
5673-6						d a										
5866-6						k a										
66-6						k ɛː										
432-6						k a										
446-6						g o										
1579-6						n a										
1748-6						j a										
1823-6						g o										
2902-6						j a										
3684-6						k ɛː										
3812-6						p a										
3943-6						p a										
4259-6						g o										
4611-6						k o										
4738-6						g e										
4983-6						s a										
5447-6						g e										
5656-6						n										
5830-6						j a										
5868-6						k a										
348-6						k ɛː										
998-6						b a										
1023-6						j a										
1074-6						n a										
1172-6						g e										
1205-6						j a										
1668-6						b a										
1841-6						g e										
2063-6						i										
2671-6						n a										
2977-6						k ɛː										
3256-6						n										
3287-6						n n										
3301-6						n										
3498-6						n a										
715-7							d u									
1089-7							n aː									
1319-7							n ɛ									
1398-7							t u m i									
1557-7							g ɛ r i									
1626-7							k a r a									
1840-7							t i									
2247-7							g ɔ									
4677-7							k u r i									
5162-7							m ɛ									
5406-7							t u n d i									
359-7							k a r i									
1577-7							g ɛ r i									
2196-7							n a r a									
2230-7							t u									
2533-7							b a r i									
3605-7							k a r d i									
3866-7							t ɛ i									
4553-7							t a									
4822-7							k u m b i									
5254-7							d u r i									
503-7							k i									
1356-7							m a m									
1881-7							n u									
3372-7							n a									
3718-7							a r i									
4135-7							b a r i									
4694-7							k u s i									
807-7							k ɔ									
2320-7							k a									
2476-7							k ɛ									
2842-7							d ɛ									
3719-7							m aː									
4081-7							d a									
4313-7							n ɛ									
4460-7							t u m a									
5514-7							n ɛ n d i									
5810-7							t iː									
93-7							d u									
260-7							b ɛ r d i									
385-7							dʒ ɛ m b i									
890-7							a									
1336-7							t e m ɔ									
1703-7							b a									
1769-7							t ɛ m b i									
2162-7							b ɛ r i									
2635-7							t u									
2735-7							d a n a									
3031-7							d ɛ									
4591-7							t ɛ r i									
5301-7							t ɛ r i									
5605-7							t i m b									
296-7							dʒ a									
463-7							d u m b i									
1432-7							t a									
1474-7							t u									
1788-7							t u									
2044-7							d ɛ									
2713-7							t ɛ									
3425-7							j ɛ									
4184-7							t aː									
4423-7							d u m i									
4629-7							n u m									
4759-7							n u									
4904-7							n u m									
4960-7							k ɛ									
5059-7							k u m i									
5125-7							t n d ɔ									
5339-7							t a									
5549-7							t a									
5771-7							dʒ u m o									
5905-7							t u									
5922-7							b ɛ r i									
1-7							t iː									
483-7							k u									
667-7							t aː									
1542-7							n u m a									
1683-7							t u									
1898-7							t u r i									
2551-7							b ɛ									
2901-7							t u m									
2957-7							m a									
3048-7							b i									
3251-7							b a r a									
3885-7							t ɛ r i									
4402-7							j ɛ									
5081-7							b i									
5622-7							t ɛ r i									
6006-7							t iː									
43-7							t u									
135-7							t u n d i									
158-7							t aː									
194-7							b ɛ									
221-7							t aː i									
650-7							b ɛ									
1152-7							t u m a									
1374-7							k ɔ									
1452-7							k a									
1862-7							t									
2083-7							k a									
2108-7							n a									
2880-7							k u n d i									
2924-7							t iː									
2941-7							b i									
3113-7							t u									
3136-7							j a r a									
3405-7							t m b									
3572-7							b ɛ r i									
3751-7							t iː									
3959-7							t u									
4066-7							k ɔ									
4535-7							t u m ɔ									
5180-7							t ɛ m b i									
5583-7							t a									
5981-7							a									
25-7							a a									
114-7							d u m									
702-7							t g ɔ									
872-7							t n d i									
1941-7							k ɛ									
2179-7							n d i									
2351-7							b iː									
2496-7							n u m a									
3588-7							k ɔ r ɔ									
4202-7							k ɔ r i									
4609-7							k ɔ r i									
4921-7							t a									
408-7							j ɛ m b i									
526-7							t u									
545-7							t aː i									
978-7							t u									
999-7							j ɛ s									
1052-7							n aː									
1070-7							t u m ɔ									
1942-7							j ɛ									
2456-7							k ɔ r i									
2514-7							t u m i									
2666-7							t u									
2817-7							a									
3300-7							t aː									
3977-7							t u d i									
3978-7							t u d a									
4039-7							d u									
4152-7							k ɛ									
4260-7							t u b a									
4278-7							k u m d i									
4648-7							j ɛ									
5752-7							t u									
5866-7							k a r a									
5887-7							j a									
446-7							t ɛ									
1108-7							j ɔ									
1646-7							t u									
1748-7							j ɛ									
1823-7							k ɔ									
2143-7							b a									
2392-7							t u									
2579-7							d u									
2902-7							j ɛ									
3197-7							k ɔ									
3339-7							k a									
3944-7							k ɔ									
4240-7							t u s i									
4337-7							t u									
4738-7							k u m d i									
4983-7							t u									
5197-7							t aː i									
5447-7							k ɛ									
5656-7							t u d a									
5733-7							n aː									
5828-7							j a									
5868-7							k a									
245-7							t u									
562-7							t u m a									
1170-7							t a									
1205-7							j ɛ									
1524-7							k ɔ									
2063-7							t									
2334-7							t aː i									
2671-7							t a i									
3088-7							t aː i									
3252-7							t aː i									
3463-7							t u									
715-8								d u								
1089-8								n a								
1319-8								n ɔː								
1398-8								s u g u								
1557-8								g e l e								
1626-8								w a g a								
1840-8								t i n								
2247-8								g e								
4677-8								k u l e								
5162-8								m i n ɛ								
5406-8								t aː n d i								
359-8								g a l a								
1577-8								g e l e								
2196-8								n a l a								
2230-8								s i g e								
2533-8								b a r a a								
3605-8								k a n d a								
3866-8								o m l								
4553-8								t a g a								
4822-8								k u m b								
5254-8								d u l ɔ								
1881-8								n u								
2084-8								j aː m i								
2420-8								k u l ɔ								
3218-8								p u n u								
3372-8								n a m a								
3718-8								a r a								
4694-8								g u l ɔ								
2320-8								k a l a  a a a  e a a a a a a a a								
2476-8								k u								
2842-8								d i g u								
3719-8								m i								
4081-8								d a m b a								
4313-8								n e								
5514-8								n e n n								
385-8								p u m								
1336-8								t e g e								
1769-8								t ɛ m								
2735-8								d a n a								
3031-8								d u g ɔ								
4591-8								t eː m ɔ								
5301-8								p u								
63-8								k a r a								
1788-8								s i								
2713-8								t eː								
4120-8								k o l o								
4184-8								ɲ aː								
4759-8								n e								
5059-8								g u n e								
5771-8								p u g u								
5938-8								a d m a								
629-8								d o								
1415-8								ɲ aː								
1898-8								p u n o								
2551-8								p e								
2957-8								m a n d a								
3048-8								b i								
6006-8								p u								
135-8								t u n d								
716-8								j e								
1152-8								t i								
2083-8								k a n a								
2618-8								k ɛ								
2636-8								m iː								
2880-8								k u n d								
2941-8								b i l ɛ								
3405-8								p m b								
3811-8								l e								
4535-8								s u g ɔ								
4888-8								s a m								
5751-8								t i								
851-8								p e								
4202-8								g e								
4781-8								s a								
4921-8								s a								
196-8								k u l ɛ								
408-8								j								
789-8								p e a								
1942-8								j e								
2145-8								p ɛː								
2456-8								k e								
3639-8								t eː								
3977-8								p n								
3978-8								p n								
4278-8								k u n ɔ								
5532-8								p n d								
521-8								p ɛ								
1124-8								p								
1579-8								p b								
2774-8								p a								
3198-8								p o								
3534-8								p u								
3550-8								p n a								
3684-8								p i								
3812-8								p i								
4611-8								p ɛ								
4738-8								p e n d								
4983-8								p o								
5656-8								p n								
5830-8								p e								
1026-8								p e								
1074-8								p e g e								
1170-8								p e								
1187-8								p u m								
1454-8								p o								
1841-8								p e								
1970-8								p u								
2671-8								p e								
2977-8								p ɛ								
3301-8								p								
3463-8								p eː								
3498-8								p e								
715-9									d u							
1089-9									n aː							
1319-9									n i							
1398-9									s u g u							
1557-9									g u r e							
1626-9									w a g a							
1840-9									t i n u							
2247-9									g o							
4677-9									k u l e							
5162-9									m i r e							
5406-9									t aː l a							
359-9									g a r a							
1577-9									g u r e							
2196-9									n a l a							
2230-9									s u g u							
2533-9									b a r a							
3605-9									k a l a							
3866-9									o d u							
4553-9									t a g a							
4822-9									k u m b							
5254-9									d u l ɔ							
503-9									k i r u							
1356-9									m aː							
1881-9									n u m							
2084-9									j aː							
2420-9									k u l ɛ							
3218-9									p u u u							
3372-9									n a m a							
3718-9									a r a							
4135-9									b a l u							
4694-9									g u s u							
807-9									k o m							
2320-9									k a l							
2476-9									k u							
2842-9									d e g u							
4081-9									d a m b							
4313-9									n ɛ m							
4460-9									s u							
5810-9									p u r e							
93-9									d e							
260-9									b ɛ r e							
385-9									s ɛ m							
890-9									a m b							
1336-9									t e g ɛ							
1703-9									b a							
1769-9									t e m b ɛ							
2162-9									b ɛ r ɛ							
2635-9									s o							
2735-9									d a l a							
3031-9									d e g ɛ							
4591-9									t aː r							
5301-9									p ɛ l u							
5605-9									t i r e							
63-9									k a r a							
296-9									dʒ a m							
463-9									d u m							
762-9									b a l							
1432-9									t a r							
1474-9									t ɔ							
1788-9									s e							
2044-9									d e							
2713-9									t ɛː m							
3219-9									p aː							
3425-9									j ɔ							
4120-9									k o							
4184-9									n aː							
4423-9									d o r ɔ							
4629-9									n u							
4759-9									n i							
4904-9									n u							
4960-9									g u n							
4980-9									t ɔ							
5059-9									g u							
5125-9									ɔ n							
5339-9									p a g a							
5549-9									t a w							
5771-9									j u g u							
5905-9									t i							
5922-9									b i r							
1-9									p ɛ							
483-9									g o							
629-9									d o							
667-9									ɛ w ɛ							
1254-9									s a							
1415-9									n ɛ							
1542-9									n							
1683-9									s e							
1898-9									p u							
2551-9									r e							
2901-9									t u							
3251-9									s a r a							
3885-9									d e r							
4402-9									j							
5081-9									b i n							
5622-9									p ɛ							
43-9									s a							
158-9									m aː							
194-9									b ɛ							
221-9									ɛ							
716-9									j							
1374-9									k ɔ							
1452-9									g a							
1789-9									n u m o							
1862-9									i							
2108-9									n							
2618-9									k ɛ							
2636-9									m aː							
2941-9									b ɛ							
3113-9									t e g							
3136-9									j a r							
3572-9									b ɛ r							
3811-9									l e							
3959-9									t o							
4066-9									g ɔ							
4888-9									s a							
5180-9									s a m							
5583-9									t a							
5981-9									a							
25-9									a							
114-9									d e							
702-9									ɔ g ɔ							
851-9									k u							
872-9									ɛ n							
952-9									k u							
1941-9									k uː							
2442-9									n u							
3448-9									b ɛ							
3497-9									n							
3588-9									k ɔ							
4101-9									a							
4202-9									g o							
4293-9									k ɔ							
4520-9									p u							
4609-9									k ɔ r							
4740-9									g u							
4921-9									s a							
5982-9									k u							
978-9									t iː							
1052-9									n							
1070-9									l u							
1942-9									j							
1989-9									m aː							
2145-9									k o							
2306-9									a							
2456-9									k ɔ							
2514-9									d u							
2666-9									s u							
3132-9									d u							
3300-9									ɛ w							
3774-9									t iː							
3976-9									s a							
4039-9									d e							
