COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1579-3			j a m													
2143-3			b a g													
2774-3			k a n a													
3198-3			s e m b													
3534-3			k aː g a													
3550-3			p o													
3684-3			k a n a													
3943-3			p a l a													
4259-3			g e													
4611-3			k a l b													
4983-3			s e g a													
5656-3			k i l a													
5830-3			j a													
1026-3			j a													
1170-3			g a													
1187-3			d a													
1275-3			d aː													
1454-3			s e n e													
1668-3			b a n e													
1841-3			g e													
1970-3			p a l ɛ													
2977-3			k a g a													
3301-3			j a													
3498-3			d a													
4442-3			d aː ŋ													
4479-3			k a n													
5038-3			k e													
5391-3			d a													
5888-3			j a													
6007-3			p a n a													
178-3			k a g a													
684-3			j a l g													
1257-3			k a g ɛ													
1433-3			p a g ɛ													
1501-3			d a													
1684-3			s e													
1864-3			k a													
1988-3			p a													
2046-3			g e													
2127-3			d a g ɛ													
2599-3			j o													
2756-3			w a l a													
2775-3			b a													
3254-3			d u													
3427-3			g aː e													
3465-3			s a l													
4008-3			g a m													
4053-3			g a													
4985-3			j e													
5569-3			p a l a													
5606-3			d aː													
5640-3			d e n e													
5906-3			d aː n g e													
2-3			k a m b													
3-3			k a n a													
42-3			k a													
241-3			d e													
242-3			j a													
361-3			k a l a													
651-3			d e													
701-3			j a													
743-3			j a													
873-3			s e ŋ a													
1001-3			g e													
1053-3			k a l a													
1109-3			p a n													
1206-3			k a													
1207-3			g e													
1434-3			j aː e													
715-4				d i												
1089-4				n a												
1319-4				n ɛ												
1398-4				s u												
1557-4				g ɛ r u												
1626-4				w a m a												
1840-4				s i												
2247-4				g u												
4677-4				k u												
5162-4				m i n a												
5406-4				s aː n												
359-4				g a												
1577-4				g ɛ r u												
2196-4				n a n a												
2230-4				s i												
2533-4				s a r u												
3605-4				k a n a												
3866-4				o												
4553-4				s a												
4822-4				k u												
5254-4				d u												
503-4				k i												
1356-4				m a												
1881-4				n u												
2084-4				j e												
2420-4				k u												
3218-4				s a												
3718-4				a r u												
4135-4				s a n a												
4694-4				g u												
807-4				k o												
2320-4				k a												
2842-4				d i												
4313-4				n ɛ												
4460-4				s i												
5514-4				n ɛ n												
5810-4				s i r u												
93-4				d ɔ												
260-4				dʒ ɛ												
385-4				dʒ ɛ												
890-4				a m												
1769-4				s ɛ												
2162-4				dʒ ɛ												
2635-4				s i												
2735-4				d a n a												
3031-4				d ɛ												
5301-4				s a												
5605-4				s i												
63-4				k a												
296-4				dʒ ɛ m a												
463-4				d u												
762-4				dʒ a n a												
1432-4				s a												
1474-4				s ɔ												
2044-4				d i												
3219-4				s a												
4120-4				k o												
4184-4				ɲ ɛ												
4423-4				d a												
4629-4				n u												
4759-4				n i												
4904-4				n u												
4960-4				dʒ ɛ												
4980-4				s i												
5059-4				g u												
5125-4				ɔ												
5549-4				s a												
5771-4				dʒ ɛ												
5922-4				dʒ i r u												
1-4				dʒ a												
629-4				d a												
667-4				ɲ												
1254-4				dʒ ɛ												
1415-4				ɲ ɛ												
1542-4				n ɛ												
1683-4				s i												
1898-4				s a												
2551-4				s ɔ												
3251-4				s a												
3885-4				d ɛ												
5622-4				dʒ a												
6006-4				s a												
43-4				s i												
135-4				s u												
158-4				m a												
221-4				dʒ												
650-4				dʒ ɛː												
1374-4				k ɔ												
1452-4				g u r u												
1789-4				n u												
1862-4				i												
2108-4				n ɛ												
2636-4				m												
3113-4				s ɛ												
3136-4				j a												
3751-4				dʒ a												
4888-4				s a												
5180-4				s i												
5583-4				s a												
5981-4				a												
25-4				a												
114-4				d ɔ												
702-4				ɔ g												
851-4				g u												
872-4				ɲ n ɛ												
952-4				k aː												
1941-4				k i												
2442-4				n ɛ												
3448-4				dʒ ɛː												
3482-4				m i												
3497-4				n ɛ												
3588-4				k ɔ												
4101-4				a												
4293-4				dʒ ɛ												
4520-4				dʒ a												
4609-4				k ɔ												
4740-4				g u												
4781-4				s a												
5982-4				k aː												
196-4				k												
545-4				i												
931-4				dʒ ɛː												
978-4				dʒ a												
999-4				ɲ e												
1052-4				n ɛ												
1070-4				l u												
1298-4				g u												
1989-4				m ɛ												
2145-4				dʒ ɛ												
2306-4				a												
2456-4				k ɔ												
2514-4				d u												
3132-4				d u												
3300-4				ɲ												
3774-4				s i												
3976-4				s i												
4039-4				d a												
4278-4				k												
4361-4				dʒ ɛ												
4570-4				g u												
5318-4				d ɔ												
5673-4				d a												
5752-4				dʒ ɛː												
521-4				k												
685-4				s ɛː												
744-4				l ɛː												
1646-4				ɔ												
1745-4				dʒ ɛ												
2066-4				n ɛ												
2216-4				j e												
2265-4				s												
2579-4				d a												
2958-4				m												
3197-4				k												
3339-4				k a												
3812-4				dʒ i												
4219-4				dʒ ɛ												
4337-4				s i												
5197-4				ɲ												
5531-4				dʒ												
5733-4				n ɛ												
409-4				dʒ e												
1002-4				dʒ u												
1022-4				dʒ i												
1238-4				i												
1612-4				n ɛ												
2334-4				dʒ												
2396-4				n ɛ												
2553-4				dʒ ɛː												
2671-4				n ɛ												
2798-4				dʒ												
2978-4				k												
3407-4				ɲ												
3551-4				dʒ ɛː												
3683-4				dʒ i												
4220-4				k												
4383-4				k												
4440-4				dʒ i												
4651-4				d a												
4711-4				dʒ e												
4821-4				k												
5272-4				dʒ ɛ												
5375-4				m a												
5465-4				m												
5481-4				dʒ e												
5497-4				ɲ												
5641-4				l ɛː												
5692-4				a												
347-4				dʒ ɛ												
448-4				n ɛ												
567-4				ɲ e												
613-4				m a												
787-4				n ɛ												
1126-4				n ɛ												
1208-4				dʒ												
1502-4				dʒ u												
1669-4				dʒ												
1971-4				dʒ a												
2283-4				dʒ ɛː												
2354-4				dʒ i												
2619-4				dʒ i												
2714-4				dʒ i												
3011-4				dʒ ɛː												
3159-4				ɲ e												
3199-4				k												
3319-4				dʒ ɛː												
3358-4				ɲ ɛ												
3535-4				k												
3622-4				dʒ a												
3640-4				dʒ aː												
3813-4				dʒ ɔ												
4441-4				dʒ ɛː												
4498-4				dʒ												
4986-4				dʒ e												
5036-4				dʒ ɛ												
5109-4				dʒ ɛː												
5390-4				dʒ a												
5425-4				dʒ e												
5847-4				dʒ												
6008-4				dʒ e												
62-4				dʒ												
197-4				dʒ ɛː												
331-4				s i												
412-4				dʒ e												
482-4				dʒ ɛ												
786-4				dʒ ɛ												
715-5					d u											
1089-5					n aː g											
1319-5					n aː											
1398-5					s o g u											
1557-5					g i r e											
1626-5					w a g a											
1840-5					t i ŋ g											
2247-5					g o											
4677-5					k u l e											
5162-5					n iː l d											
5406-5					t aː n d u											
359-5					g a l u											
1577-5					g i r e											
2196-5					n a l a											
2230-5					s iː g e											
3605-5					k a n a a											
3866-5					s o l											
4553-5					t a											
4822-5					k u n o											
5254-5					d u l e											
1356-5					n a											
1881-5					n u l a											
2084-5					j ɛː g e											
2420-5					k u l e											
3218-5					p u ŋ e											
3372-5					n a n a											
3718-5					a a a											
4135-5					k a n a											
4694-5					g u ŋ u											
2476-5					k aː											
2842-5					d i g u											
3719-5					n iː											
4081-5					d a n a a											
5514-5					n ɛ n d u											
260-5					p i r e											
385-5					n e											
890-5					a m a											
1703-5					k a g											
1769-5					t aː											
2735-5					d a n a											
4591-5					t aː g e											
5301-5					p ɔ											
63-5					k a											
296-5					n a											
463-5					d u											
762-5					k a n a											
1788-5					s iː											
3219-5					p ɔ											
4120-5					k aː l o											
4759-5					n i l e											
4960-5					g i n i											
5059-5					g u l											
5549-5					t a											
5771-5					j u g u											
5905-5					t i											
5938-5					a n u n d											
1415-5					s o											
1542-5					n u											
1898-5					p u											
2551-5					k e											
2957-5					n a n d											
3048-5					k i											
4402-5					j ɛː											
5081-5					p i n d											
6006-5					p i j e											
135-5					t u n d u											
194-5					k a											
716-5					j ɛ											
2083-5					k a											
2618-5					k aː l e											
2880-5					k u n d											
3113-5					t e											
3136-5					j a											
3405-5					k aː a											
3572-5					k a											
4535-5					s iː											
5751-5					t i j											
851-5					g e											
2179-5					n d											
2351-5					p a											
2496-5					n u											
3448-5					s a l u											
4781-5					s iː g a											
4921-5					s a											
196-5					k u											
789-5					g a g											
931-5					s a											
1298-5					g u											
2145-5					s o											
3639-5					t u l											
3977-5					s iː n d											
3978-5					s iː											
4260-5					j o b a											
5200-5					j l											
5532-5					s n i											
5866-5					k a											
432-5					k a											
446-5					g e											
521-5					k e l e											
1124-5					j											
1237-5					s n d e											
1579-5					s											
1748-5					j o											
2774-5					k a											
3198-5					s iː											
3339-5					k a											
3534-5					s i n d											
3550-5					s i d											
3684-5					k aː											
3944-5					k aː											
4611-5					k aː											
4738-5					g u											
4983-5					s iː n d											
5447-5					g i											
5656-5					s iː n d											
5830-5					j ɛː											
1074-5					n i g e											
1170-5					g a											
1187-5					s											
1454-5					s iː											
1841-5					g e											
1970-5					p ɔ											
2977-5					k aː											
3252-5					s aː b a											
3301-5					s i a											
3463-5					s aː											
3498-5					n i											
4363-5					d a											
5038-5					s aː											
5228-5					s a											
5229-5					s											
5391-5					s aː											
5481-5					j o j											
5793-5					s aː a a											
5888-5					j ɛː											
6007-5					p ɔ											
178-5					s aː b a											
568-5					s i											
569-5					s i											
1257-5					s aː											
1433-5					s ɔ l e											
1501-5					n i											
1684-5					s iː											
1787-5					n aː											
1864-5					s aː											
1923-5					s e											
1988-5					s ɔ											
2046-5					s e											
2067-5					s i											
2109-5					s aː											
2127-5					s i											
2372-5					s a											
2599-5					s i e											
2756-5					s a											
2775-5					s a											
3254-5					s i											
3319-5					s a											
3358-5					s o g											
3427-5					s g e											
3622-5					s i l											
3658-5					s i											
3807-5					s a											
4008-5					s e											
4053-5					s i											
4280-5					j a											
4630-5					n o											
4848-5					s n d											
4905-5					s aː											
4985-5					s aː											
5467-5					s i											
5606-5					s aː											
5640-5					s i											
2-5					s aː g d											
3-5					s aː											
21-5					s i											
26-5					s a											
64-5					s aː											
117-5					s o											
224-5					j a g a											
241-5					s ɔ											
312-5					s a											
327-5					s											
361-5					s aː											
651-5					s i											
873-5					s iː											
1001-5					s e											
1053-5					s aː											
1207-5					s e											
715-6						d u										
1089-6						n aː										
1319-6						n o										
1398-6						s u g dʒ										
1557-6						g i										
1626-6						d a g i										
1840-6						t e										
2247-6						g e										
4677-6						k u l ɛ										
5162-6						m i n dʒ										
5406-6						t a n dʒ										
359-6						g a l i										
1577-6						g i										
2196-6						n a l a										
2230-6						s u g i										
2533-6						b a m										
3605-6						k a l dʒ a										
4553-6						t a g i										
4822-6						k u m b u										
5254-6						d u l ɛ										
503-6						k i										
1356-6						m a										
1881-6						n u										
2084-6						i a										
2420-6						k u l ɛ										
3218-6						p u										
3372-6						n a m										
3718-6						a l										
4135-6						b a										
4694-6						g u										
807-6						k o										
2320-6						k a l u										
2842-6						d i g i										
3719-6						m i										
4081-6						d a m b u										
4313-6						n e										
4460-6						s u										
5514-6						n e n dʒ ɛ										
5810-6						p i										
93-6						d n										
890-6						a m b ɛ										
1336-6						t e g i										
1703-6						b e										
4591-6						t e										
5605-6						t e										
63-6						g a l										
296-6						d a m										
463-6						d u m b u										
762-6						b e										
3425-6						i a										
4120-6						k o										
4423-6						d e										
4759-6						n a										
4904-6						n u ŋ										
4960-6						g i										
5125-6						n n										
5339-6						p a g i										
5771-6						i u										
5922-6						b e										
5938-6						a l u										
483-6						g o										
1542-6						n g n										
1683-6						i u										
2551-6						g i										
2957-6						m a										
3048-6						b e										
4402-6						i a										
5081-6						p e n dʒ										
5622-6						p ɛ										
650-6						b e										
716-6						i a										
1152-6						t e b ɛ										
1789-6						n u										
1862-6						i n										
2618-6						k a l ɛ										
2880-6						k u n dʒ a										
2924-6						p i										
3136-6						i a l										
3405-6						p l b										
3811-6						n a										
4535-6						s u										
4888-6						s aː m i										
5751-6						t e										
2179-6						n u o										
2442-6						n u										
3482-6						m i										
4202-6						g o										
4781-6						s aː										
4921-6						s aː m b										
5982-6						g u										
408-6						i a m b										
526-6						d a o										
789-6						g o										
1298-6						g u										
1942-6						i a										
2666-6						s u										
3015-6						n a										
3905-6						n a										
3977-6						m b										
3978-6						m a										
4152-6						g a										
4334-6						i u n dʒ										
4648-6						i a										
5200-6						p l i										
5318-6						d a g ɛ										
5532-6						i n										
5673-6						d a										
5866-6						g a										
66-6						g a										
432-6						k a										
446-6						g o										
1579-6						d aː u										
1748-6						i a										
1823-6						g o										
2902-6						i a										
3684-6						k a										
3812-6						p a										
3943-6						p e										
4259-6						g e										
4611-6						k a										
4738-6						g u										
4983-6						i u										
5447-6						g i										
5656-6						m b										
5830-6						i a										
5868-6						g a										
348-6						k a										
998-6						p a										
1023-6						i a										
1074-6						n a										
1172-6						g u										
1205-6						i a										
1668-6						b e										
1841-6						g o										
2063-6						i n										
2671-6						n a										
2977-6						g a										
3256-6						p b l										
3287-6						g l										
3301-6						i e m										
3498-6						n a										
4363-6						d a m										
4442-6						t e										
4941-6						n n										
5228-6						b e										
5229-6						i e										
5391-6						d a										
5793-6						d e										
5888-6						i a										
1373-6						g g o										
1727-6						i a										
1899-6						p i										
1923-6						g o										
1971-6						p e										
2046-6						g o										
2109-6						g a										
2127-6						n a										
2268-6						i n i										
2714-6						g a										
2863-6						d a										
2999-6						d a g i										
3318-6						n a										
3427-6						g g o										
3465-6						i aː										
3706-6						n aː										
4008-6						g a										
4053-6						g a										
4205-6						g n										
4280-6						g a										
4848-6						n										
4985-6						i a										
5357-6						g a										
5569-6						p i										
5906-6						t e										
327-6						i a										
616-6						i n										
687-6						i a										
1417-6						g aː										
1434-6						d g o										
715-7							d u j a									
1089-7							n ɛ									
1319-7							n ɛ									
1398-7							k u g i									
1557-7							g i r i									
1626-7							k o g ɔ									
1840-7							t i ŋ i									
2247-7							g o s									
4677-7							k u n a									
5162-7							m i n i									
5406-7							t eː n d i									
359-7							g o r a									
1577-7							g i r a									
2196-7							n a r̃ i									
2230-7							k i									
2533-7							b a r a									
3605-7							k eː n d i									
3866-7							d									
4553-7							t eː									
4822-7							k u m b									
5254-7							d u n a									
503-7							k i									
1356-7							m a n									
1881-7							n u m b									
3372-7							n a m a									
3718-7							a									
4135-7							b a n i									
4694-7							g u n i									
807-7							k eː m b									
2320-7							k eː r									
2476-7							k eː j									
2842-7							d i									
3719-7							m ɛ									
4081-7							d ɛ m b a									
4313-7							n ɛ m b									
4460-7							k ɔ g a									
5514-7							n ɛ n d ɛ									
5810-7							p ɛ									
93-7							d ɛ									
260-7							b ɛ n d i									
385-7							d ɛ m b									
890-7							a m b a									
1336-7							t eː ŋ ɔ									
1703-7							b a									
1769-7							t ɛ m b									
2162-7							b ɛ n ɛ									
2635-7							k ɔ									
2735-7							d									
3031-7							d ɛ g ɛ									
4591-7							t eː r a									
5301-7							p ɛ r i									
5605-7							t i m b									
296-7							d a m b a									
463-7							d u m b									
1432-7							t eː n a									
1474-7							t ɔ ŋ ɔ									
1788-7							k i									
2044-7							d i m b									
2713-7							t eː m b									
3425-7							j ɛ j									
4184-7							ŋ ɛ									
4423-7							d ɔ n ɔ									
4629-7							n u n i									
4759-7							n ɛ									
4904-7							n u n i									
4960-7							g i									
5059-7							g o g o									
5125-7							ɔ g d ɔ									
5339-7							p ɛ									
5549-7							t eː									
5771-7							d u g o									
5905-7							t i ŋ i									
5922-7							b i									
1-7							p ɛ r									
483-7							g o ŋ i									
667-7							ɛː									
1542-7							n ɛ g ɛ									
1683-7							k i									
1898-7							p u g i									
2551-7							k ɛ									
2901-7							t u n i									
2957-7							m a n d i									
3048-7							b o									
3251-7							b ɛ r i									
3885-7							d ɛ									
4402-7							j ɛ									
5081-7							b i n d i									
5622-7							p ɛ n a									
6006-7							p ɛ									
43-7							k ɔ									
135-7							t u n d i									
158-7							m ɔ g ɔ									
194-7							b o									
221-7							k									
650-7							b o									
1152-7							t i g o									
1374-7							k eː ŋ									
1452-7							g ɛ r a									
1862-7							i									
2083-7							k eː n									
2108-7							n ɛ ŋ ɛ									
2880-7							k eː n d i									
2924-7							p ɛ									
2941-7							b o									
3113-7							t eː ŋ ɔ									
3136-7							j ɛ r a									
3405-7							k									
3572-7							b ɛ									
3751-7							p ɛ r									
3959-7							t ɔ n a									
4066-7							g o									
4535-7							k u g ɔ									
5180-7							k ɛ m b									
5583-7							t eː ŋ									
5981-7							a									
25-7							d o									
114-7							d ɛ g a									
702-7							ɔ g ɔ									
872-7							ɛː									
1941-7							k i									
2179-7							n ɛ i									
2351-7							b ɛ									
2496-7							n u n									
3588-7							k eː ŋ a									
4202-7							g o									
4609-7							k ɔ r a									
4921-7							k a m b									
408-7							j ɛ m b									
526-7							d ɛ									
545-7							i ɛ i									
978-7							t eː m b									
999-7							j ɛ s									
1052-7							n ɛ m b									
1070-7							l u g o									
1942-7							j ɛ									
2456-7							k eː ŋ a									
2514-7							d ɛ n i									
2666-7							k i									
2817-7							d									
3300-7							k									
3977-7							m g n a									
3978-7							m g n a									
4039-7							d ɛ									
4152-7							k i									
4260-7							ɔ g b a									
4278-7							k eː n d									
4648-7							j ɛ									
5752-7							t eː r									
5866-7							k eː									
5887-7							j ɛ									
446-7							g o									
1108-7							j eː									
1646-7							ɔ g i									
1748-7							j ɛ									
1823-7							g o									
2143-7							b o									
2392-7							l ɔ									
2579-7							d ɛ									
2902-7							j ɛ									
3197-7							k eː									
3339-7							k eː									
3944-7							k eː ŋ e									
4240-7							k o s a									
4337-7							d ɔ									
4738-7							g o n d i									
