COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
143-2		ŋ ɔ̰ ʔ ⁵⁴					
149-2		ʔ u					
152-2		ŋ o ³					
157-2		p o̰ ³¹					
183-2		ʔ u ³					
184-2		n au ʔ ⁴²					
185-2		tsʰ a m					
189-2		m j ɔ ʔ ³²					
192-2		n o̰ ⁴¹					
195-2		n ɔ ³					
200-2		kʰ ə n					
216-2		s a ŋ ³²					
218-2		l ɔ ʔ ³²					
225-2		s a ŋ ³¹					
235-2		kʰ i e ⁵³					
244-2		s w i					
253-2		m i ²					
270-2		m ḭ ⁴					
278-2		m a̰ ŋ ³¹					
279-2		w a ²					
285-2		j a̰ m ³¹					
308-2		b j e ³²					
322-2		m i ³¹					
325-2		kʰ au ³¹					
337-2		m j a ŋ					
341-2		d z ɔ ⁴					
347-2		ʃ o ʔ ³¹					
362-2		ɣ i ²					
391-2		j a̰ p ⁵					
394-2		m ɔ ʔ ³¹					
397-2		tʃʰ i t					
443-2		n j a̰ p ⁵					
460-2		s a ʔ ⁵⁴					
463-2		w i ³					
464-2		ʔ au ŋ ⁴					
473-2		s a m ⁴²					
476-2		kʰ j u k ⁵³					
481-2		tsʰ e ⁵³					
494-2		k i ³⁵					
496-2		x a ŋ ³					
516-2		w e ³⁴					
1-3			m au ³⁴				
4-3			l a̰ ⁵				
18-3			m j ɛ n				
19-3			n i ⁴⁵				
44-3			l u ʔ ³				
50-3			x j ŋ n				
62-3			s ai k ⁵				
70-3			p a n ³⁴				
75-3			m j n ʔ				
97-3			tʃʰ a ŋ				
112-3			tsʰ ɔ ³¹				
122-3			m j u ʔ ⁴²				
127-3			kʰ w i ³¹				
132-3			w a ʔ ³¹				
133-3			n u ³				
135-3			n au ⁵				
142-3			d z w i ³¹				
143-3			ŋ ɔ̰ ʔ ⁵²				
149-3			ʔ u ʔ				
152-3			ŋ ⁴³				
157-3			p ṵ ³¹				
183-3			ʔ u ⁴⁵				
184-3			n u ʔ ⁴²				
185-3			tsʰ a m ³				
189-3			m j ɔ ʔ ³²				
192-3			n ɔ̰ ³				
195-3			n ɔ ³				
200-3			k ei ⁵				
216-3			s ɛ̰ n ⁵				
218-3			l ɔ ʔ ³²				
225-3			s ai ŋ ³¹				
235-3			kʰ j ei ³				
244-3			s w i ⁵				
253-3			m ɛ ³				
270-3			m i ʔ				
278-3			m j e ŋ ³¹				
279-3			w a ³				
285-3			j n m				
308-3			t j ḛ ⁵				
322-3			m j ³¹				
325-3			kʰ au ³¹				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ³				
347-3			ʃ o ʔ ⁵²				
362-3			j i ³¹				
391-3			j ɛ̰ p ⁵				
394-3			m ɔ ʔ ³¹				
397-3			tʃʰ i ⁵				
443-3			n j ɔ̰ p ⁵²				
460-3			s a t ⁵²				
463-3			w i ³				
464-3			ʔ u ŋ ⁵				
473-3			s ɔ m ⁵³				
476-3			kʰ j u k ⁵³				
481-3			tsʰ e ³				
494-3			k u ⁵⁴				
496-3			x e ŋ ³				
516-3			w e ³				
1-4				m au ³			
4-4				l a ²³			
18-4				m j a n			
19-4				n i ʔ			
44-4				l au ʔ ³			
50-4				x a ŋ ³			
62-4				s a k ⁵			
70-4				p a n			
75-4				m j ɔ ʔ			
97-4				tʃʰ a ŋ			
112-4				tsʰ a ³¹			
122-4				m j au ʔ ³²			
127-4				kʰ w i ³¹			
132-4				w a ʔ ³¹			
133-4				n u ³			
135-4				n au ²³			
142-4				d w i ³¹			
143-4				ŋ ɔ̰ ʔ ⁵²			
149-4				ʔ u ²³			
152-4				ŋ ə			
157-4				p a ³¹			
183-4				ʔ u			
184-4				n au ʔ ²³			
185-4				tsʰ a m			
189-4				m j a ʔ			
192-4				n ã ³			
195-4				n ɔ ³			
200-4				k i n			
216-4				s a ŋ ²³			
218-4				l ɔ ʔ			
225-4				s a ŋ ³¹			
235-4				kʰ j i ³			
244-4				s w i			
253-4				m ɛ ³			
270-4				m i ⁵²			
278-4				m a ŋ ³¹			
279-4				w a ²³			
285-4				j a̰ m ²³			
308-4				t ṵ ḭ			
322-4				m i ³¹			
325-4				kʰ au ³¹			
337-4				m j a ŋ ³¹			
341-4				d a ⁵²			
347-4				ʃ o ʔ			
362-4				ɣ i ²³			
391-4				j a̰ p ³			
394-4				m a ʔ			
397-4				tʃʰ i ²³			
443-4				n j æ̰ p ⁵²			
460-4				s a ʔ ⁵²			
463-4				w i ³			
464-4				ʔ a ŋ ³			
473-4				s a m ³			
476-4				kʰ j au k ⁵³			
481-4				tsʰ ai ³			
494-4				k o̰ ²³			
496-4				x a ŋ ⁴³			
516-4				w e ⁵²			
1-5					m au ³		
4-5					l ə ⁵		
18-5					m j a n		
19-5					n i ⁴⁵		
44-5					l au k		
50-5					x a ŋ ⁵³		
62-5					s a k ⁵		
70-5					p a n ⁴		
75-5					m j ɔ ʔ		
97-5					tʃʰ a ŋ		
112-5					tsʰ ɔ ⁵		
122-5					m j au ʔ ³²		
127-5					kʰ w i		
132-5					w a ʔ ³¹		
133-5					n ɔ ³		
135-5					n au ³		
142-5					d z w i ³¹		
143-5					ŋ ɔ̰ ʔ ⁵²		
149-5					ʔ u		
152-5					ŋ ə		
157-5					p ɔ ⁵		
183-5					ʔ u		
184-5					n au ʔ ⁴²		
185-5					tsʰ a m		
189-5					m j ɔ ʔ ³²		
192-5					n ɔ ³		
195-5					n ɔ ³		
200-5					k a n		
216-5					s a ŋ ⁴²		
218-5					l ɔ ʔ ³²		
225-5					s a ŋ		
235-5					kʰ j e ⁵³		
244-5					s w i		
253-5					m ɛ ³		
270-5					m i ⁴		
278-5					m a ŋ ³¹		
279-5					w a ³¹		
285-5					j a̰ m ⁵³		
308-5					t a ⁵		
322-5					m i ³¹		
325-5					kʰ au ⁵		
337-5					m j a ŋ		
341-5					d z ɔ ³		
347-5					ʃ au ʔ		
362-5					ɣ i ³¹		
391-5					j a̰ p ⁵		
394-5					m a ʔ		
397-5					tʃʰ i ⁵		
443-5					n j ṵ p ⁵²		
460-5					s a t ⁵²		
463-5					w ai ³		
464-5					ʔ au ŋ ⁵³		
473-5					s u m ³		
476-5					kʰ j au k ⁵³		
481-5					tsʰ e ³		
494-5					k ɔ̰ ⁵³		
496-5					x a ŋ ⁴³		
516-5					w e ⁵²		
1-6						m au ³	
4-6						l a ⁵	
18-6						m j eɪ n	
19-6						n i ³¹	
44-6						l au ʔ ³	
50-6						x a ŋ ⁵⁵	
62-6						s ai k ⁵	
70-6						p a n ⁴	
75-6						m j o ʔ ³¹	
97-6						tʃʰ a ŋ	
112-6						tsʰ a ³¹	
122-6						m j u ʔ ³²	
127-6						kʰ w i ³¹	
132-6						w u ʔ ³¹	
133-6						n u ³	
135-6						n au ³¹	
142-6						d z w i ³¹	
143-6						ŋ ɔ̰ ʔ ⁵²	
149-6						ʔ u ʔ	
152-6						ŋ ə ³	
157-6						p a ³¹	
183-6						ʔ u ³¹	
184-6						n au ʔ ⁴²	
185-6						tsʰ a m	
189-6						m j ɔ ʔ ³²	
192-6						n a ³	
195-6						n ɔ ³	
200-6						k i n	
216-6						s a ŋ ³¹	
218-6						l ɔ ʔ ³²	
225-6						s ai ŋ ³¹	
235-6						kʰ i ⁵⁵ ⁵³	
244-6						s w i	
253-6						m i ³	
270-6						m i ⁴	
278-6						m ai ŋ ³¹	
279-6						w a ⁵⁵	
285-6						j a̰ m ⁵⁵	
308-6						b j e ⁵	
322-6						m i ³¹	
325-6						kʰ au ³¹	
337-6						m j a ŋ	
341-6						d z a ³	
347-6						ʃ o ʔ ³¹	
362-6						ɣ i ³¹	
391-6						j a̰ p ⁵	
394-6						m ɔ ʔ ³¹	
397-6						tʃʰ i ⁵	
443-6						n j a p ⁵²	
460-6						s ḛ ʔ ⁵²	
463-6						w i ³	
464-6						ʔ ɔ ŋ ³¹	
473-6						s a m ³	
476-6						kʰ j u k ⁵³	
481-6						tsʰ e ³	
494-6						k i ³¹	
496-6						x a ŋ ⁴³	
516-6						w e ³¹	
1-7							m au ³
4-7							l a ⁵
18-7							m j a n
19-7							n j eː
44-7							l o k ³
50-7							x a ŋ ⁵²
62-7							s ai k ⁵
70-7							p a n ⁴
75-7							m j o ʔ
97-7							tʃʰ a ŋ
112-7							tsʰ o ⁵
122-7							m j au k ³²
127-7							kʰ w i
132-7							w u ʔ ³
133-7							n u ³
135-7							n au ⁴
142-7							d z i ³¹
143-7							ŋ ɔ̰ ʔ ⁵²
149-7							ʔ u ʔ ⁵³
152-7							ŋ ə
157-7							p a ⁵
183-7							ʔ u
184-7							n o ʔ ⁴²
185-7							tsʰ a m
189-7							m j ɔ ʔ
192-7							n ũ ³
195-7							n ai ³
200-7							g i n
216-7							s a ŋ ⁵
218-7							l ɔ̰ ʔ
225-7							s ai ŋ
235-7							kʰ j e
244-7							s w i
253-7							m ɛ ⁴
270-7							m ḭ ⁴
278-7							m j a ŋ ³¹
279-7							w a ⁴
285-7							j a̰ m ⁴
308-7							b j e ⁵
322-7							m i ⁴
325-7							kʰ au ⁵
337-7							m j a ŋ ³¹
341-7							d z ɔ ³
347-7							ʃ o ʔ ³¹
362-7							j i ³¹
391-7							j a̰ p ⁴²
394-7							m ɔ ʔ ³¹
397-7							tʃʰ i ⁵
443-7							n j ø p ⁵²
460-7							s a ʔ ⁵²
463-7							w i ³¹
464-7							ʔ au ŋ ⁵⁴
473-7							s a m ³
476-7							kʰ j au k ⁵³
481-7							tsʰ e ³
494-7							g i ³
496-7							x j a ŋ ³
516-7							w e ²
