COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1021-5					p a ³¹		
327-5					p j a ⁵⁵		
657-5					n a ³¹		
1151-5					l ʊ ʔ ³¹		
969-5					kʰ i ⁵⁵		
215-5					ʃ w i ³¹		
2841-5					m i ⁵⁵		
1595-5					m ai ŋ ⁵⁵		
2030-5					m j o ⁵⁵		
609-5					m ʊ ʔ ³¹		
311-5					m j a ʔ ³¹		
1315-5					ʃ i ʔ ⁵⁵		
832-5					w e ³¹		
193-5					n u ʔ ³¹		
1856-5					n ɛ ³¹		
185-5					kʰ a ³¹		
2181-5					m u ³¹		
2375-5					l o ʔ ³¹		
1093-5					ʃ ai ŋ ⁵⁵		
2551-5					sʰ u ³¹		
1029-5					ʃ i ³¹		
2038-5					ʔ a		
84-5					w a ³¹		
2405-5					p j o		
1048-5					ʃ w e ³¹		
1793-5					pʰ j u ʔ ⁵⁵		
1479-5					n u ³¹		
292-5					l i ³¹		
2457-5					m i ³¹		
165-5					ŋ a ³¹		
2813-5					t ɔ ŋ ⁵⁵		
253-5					ʔ o ³¹		
1669-5					n a ʔ ⁵⁵		
369-5					p a ³¹		
1188-5					l a ŋ ³¹		
1409-5					ʃ ai ŋ ³¹		
1506-6						l aˀ	
546-6						n eˀ	
944-6						p a n	
1495-6						m j au k	
592-6						k eː	
1755-6						w a k	
496-6						n w aː	
758-6						tsʷ ai	
909-6						ŋ aː	
1021-6						pʰ aː	
327-6						p r a	
657-6						n aː	
1151-6						l a k	
969-6						kʰ r e	
215-6						s w eː	
2841-6						m j w iː	
1595-6						m a ɲ	
2030-6						m r a ŋ	
609-6						m a k	
311-6						m r u p	
1315-6						s a t	
832-6						w eː	
193-6						n a k	
1856-6						n i	
185-6						kʰ aː	
2181-6						m w iː	
2551-6						tsʰ uː	
1029-6						s iː	
2038-6						ʔ ə	
84-6						w aː	
2405-6						p a ŋ	
1727-6						m r e	
1048-6						s w a n	
1973-6						tsʰ aː	
1793-6						pʰ r uˀ	
1479-6						n w iˀ	
299-6						kʰ j w i	
2457-6						m r iː	
2813-6						t au ŋ	
1535-6						kʰ r a ŋ	
147-6						p j aː	
815-6						m j a k	
253-6						ʔ uː	
793-6						m j a k	
369-6						p aː	
134-6						n aː	
1188-6						l u m	
1409-6						s a ɲ	
1506-7							l ə ⁴
546-7							n i ⁴⁵
944-7							b a n ³²
1495-7							m j u ʔ ³²
592-7							kʰ w i ³¹
1755-7							w a ʔ ³¹
496-7							n ɔ ³
758-7							d z w i ³¹
909-7							ŋ ɔ t ³
1021-7							b ɔ ³¹
327-7							pʰ ə t ⁵
657-7							n ɔ ³
1151-7							l ɔ ʔ ³²
969-7							kʰ j i ⁵³
215-7							s w i ⁴²
2841-7							m i ³
1595-7							m j ɪ ŋ ³¹
2030-7							m j a ŋ ³¹
609-7							m ɔ ʔ ⁵²
311-7							m j ṵ p ⁵⁴
1315-7							s a t ⁵
832-7							v e ⁵³
193-7							n ɔ ʔ ³
1856-7							n e ³²
185-7							kʰ ɔ ⁵³
2181-7							m au ³
2375-7							l u ʔ ³
1093-7							h ɯ ŋ ⁵³
2551-7							d z u ³¹
1029-7							ʃ i ³¹
84-7							w a ³¹
2405-7							pʰ u ŋ ³
1727-7							m i ³
1048-7							s ʊ n ⁵⁴
1973-7							tsʰ ɔ ³¹
1793-7							b j u ⁵³
1479-7							n au ³
292-7							l w i ³¹
299-7							kʰ j w i ⁵³
2457-7							m i ³¹
165-7							ŋ ɔ̰ ʔ ⁵⁴
2813-7							d u ŋ ³¹
1535-7							k j a̰ ŋ ⁵³
147-7							b j ɔ ³¹
815-7							m j ɔ ʔ ³²
253-7							ʔ u ³⁴
793-7							m j ɔ ʔ ³²
1669-7							n ɔ ⁵³
369-7							b u ³
134-7							n ʊ̰ t ⁵
1188-7							l u m ³¹
1409-7							s i n ⁴²
