COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
254	n u k ⁴²	n au ʔ ²³	n o ʔ ⁵¹	n au ʔ ⁴²			n u ʔ ⁵
1135	tsʰ a m ³		tsʰ æ m ⁵³	tsʰ e ⁴¹		tsʰ a m	tsʰ a m ⁵³
977	ŋ a ³		ŋ ə ³	ŋ a ³		n aˀ	ŋ ɔ t ³
1560	n ṵ ə̰ t ⁵⁴		n o̰i ʔ ⁵²	n a̰ t ⁵⁴		h n u t	n ʊ̰ t ⁵
729	tʰ u ŋ ⁵		tʰ u ŋ ⁵³	tʰ au ŋ ²		t au ŋ	tʰ u ŋ ⁴
887	n j æ̰ ṵ ⁵	n j a̰u ŋ ²³	n j a̰u ⁵	n j o̰ ʔ ⁵			n j w i ³¹
241	ʃ e ³	ʃʰ u	ʃ e ⁵⁴	ʃ ɪ ⁴³			ʃ ə ⁴³
843	tsʰ ɨu ³		tsʰ u ³²	tsʰ au ³¹		tsʰ i	tsʰ u ⁴³
780	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
1442		k ai ⁵²	g e ⁵¹	g ai ³¹		k j aː	g e ³¹
854	ʔ a ³	ʔ a	ʔ a ³		ʔ ə		ʔ ə
855	b a ⁵		pʰ o ʔ ⁵³	pʰ ɔ ⁴³	pʰ a	pʰ aˀ	
2886	n u ⁵	n au ŋ ⁵²	n õ ŋ ⁵	n au ŋ ³²		n uˀ	
2659	w ʊ ³	w a ²³	w ə ⁴		w a ⁵⁵		w a ³¹
1925		kʰ j a ⁵²	kʰ j ɔ ⁴	kʰ j ɔ ⁵¹	kʰ ə		kʰ j ɔ ⁵³
1223		j a̰ m ²³	j ɛ̰ m ⁴	j a̰ m ³¹		ʔ i m	ʔ j ṵ m ⁵³
1907	l ɔ ʔ ³²		l ɔ̰ ʔ ³	l o ʔ ³²		l a k	l ɔ ʔ ³²
1529	tsʰ ɔ m ³		tsʰ æ m ⁴³	tsʰ a m ⁴¹		tsʰ u m	tsʰ u m ⁵³
2217	n a m ³¹		n æ m ³¹	n j e ³	n ɛ ⁵⁵	n a mˀ	
2726	ŋ au ³¹		ŋ au ³¹		ŋ u ⁵⁵	ŋ w i	ŋ au ³²
2425		m j ṵ ŋ ³	m j au ⁵³	m j u ʔ ³		m j w i	m j w i ³²
275	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
2398	dʒ ɔ̰ p ⁵³		dʒ w ɛ p ⁴²	dʒ a̰ p ⁵⁴		ts u p	tʃʰ u p ⁴³
404	kʰ j ɛ n ³		kʰ j e ⁴³	kʰ ɪ n ⁴³		kʰ j ai	kʰ ɪ n ⁴²
12	g j u k ⁴²		g j o k ³²	g j æu ʔ ⁴³		k r au k	g j u ʔ ³²
22	j ɔ̰ ³²	j a ⁵²	j ɔ ²¹	j o ³⁵			j ɔ ⁵¹
1296	j ɔ ³		j ɔ ³²		j a ³¹	j aː	j ɔ ⁵³
2103	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
1336	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
449	l ɔ ³¹		l ɔ ³¹	l o ³		l aː	l e ⁴³
1816	d w a n ³	ts a̰ n ²³	d w e n ³			t w a n	dʒ ṵ n ⁵
826	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
2693	tʃʰ ei ⁵	tʃʰ ə ²³	tʃʰ e ⁴³	tʃʰ i t ⁵⁴			tʃʰ i ⁵³
2852	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
2052	ʔ u ŋ ⁵	ʔ a ŋ ³	ʔ õ ŋ ⁵⁴	ʔ au n ⁴			ʔ ṵ ŋ ⁵³
2368	kʰ au ⁵		kʰ au ³		kʰ o ³¹	kʰ w iː	kʰ au ⁵²
1682	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
1005	n j ei ³	m i ⁵²	m j e ⁴		ɲ i ³¹		m i ³²
917	ŋ ³	ŋ a ⁵²		ŋ ɔ ³⁵		ŋ aː	ŋ ɔ ³²
2164	kʰ j u k ⁵³		kʰ j o k ⁵³	kʰ j æu k ⁵⁴		kʰ r au k	kʰ j u ʔ ⁵³
1652	g au ³⁴	k au ⁵²	g au ³			k w iː	g au ³²
2468	n j a̰ ŋ ³	m j ṵ̃ ³	m j ã ŋ ³²	m j a̰ ³			m j a̰ ŋ ³¹
2526	b u ³		b o ³	b o ³	p a ³¹	p aː	
2781	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
1955		l a ŋ ²³	l ə ŋ ⁴		l a ŋ ³¹	l u m	l i ŋ ³²
1896	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
2383	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
2501	h au ³		h au ³	ʔ ai ³¹		h w i	h e ⁵³
1633	ʔ a ³		ʔ a ³	ʔ a ²		ʔ ə	ʔ ə ³
1634	s ai k ⁵⁴		s ə k ⁵³	s a k ⁵		s a ts	s ɪ k ⁵⁴
286	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
1948	b w ɔ p ³¹		b w ɛ p ²	b a p ³⁴		p u p	b ʊ p ³
2601	n j u ŋ ³		m j o ŋ ³	m j æu ŋ ⁴⁵		m r a ŋ	m j u ŋ ⁵³
418		ts a̰ m ³		dʒ a̰ m ³¹		t i m	d u m ⁴²
1488			ŋ ãɪ ³	ŋ ɪ n ⁴²		h n a ŋ	ŋ a̰ n ⁵³
1830			s ə ŋ ⁴³	s a ŋ k ⁵³	s ə	s a k	
1644	n j ɛ n ³⁵	m j a n ²³	m j eː ŋ ⁵				m j ɪ n ³⁴
2878		ʔ a ŋ ³	ʔ ai ²⁵	ʔ a ³²			ʔ ə ³
1918	l a ŋ ³²	l a ŋ ⁵²	l a̰ ŋ ³¹				l a ŋ ³¹
2021			b a ŋ ²³	b a ŋ ³		p a ŋ	b a ŋ ³
2022			l ai ³²	l ai ³²		l ai	l ai ³¹
642	pʰ ə ⁵		pʰ ə ⁵	b ə t ³			pʰ w i ²
1990			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
2631		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
2040			ʃ i ⁵		s i ³¹	ts eˀ	ʃ ɪ ³
1115			m j ɔ ʔ ²	m j o ʔ ²⁴	m j o ʔ ³¹		m j ɔ ʔ ³¹
1575	m au ³¹		m au ³¹		m u ⁵⁵		m ai ³
1303			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
1710	pʰ ɔ ³		pʰ ɔ ʔ ³	pʰ ɔ ⁵²			pʰ ɔ ⁵⁴
708	l a̰ m ⁵		l æ m ⁵	l e ⁴			l a m ⁵⁴
1047	h u ⁵		h ø ⁵	h au ³			h u ³
1049			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
1884	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
561	tsʰ a t ⁵³		ts a̰ ḭ ʔ ⁵¹			tsʰ a t	tsʰ ə ³
753	tsʰ a ŋ ³		tsʰ a ŋ ²	tsʰ a ⁵³		tsʰ a ŋ	
867	m au ⁴⁵		m au ³⁵		m j ai		m au ³¹
952	d a ŋ ³		d a ŋ ³	d a ⁴			d a ŋ ⁵³
699	ʔ u ʔ ⁵³				ʔ u ³¹	ʔ uˀ	ʔ u ³
378	g j ɔ ʔ ³¹	ɣ ɔ ʔ ²³	g j ɔ ʔ ³²	ɣ ɔ ʔ ³²			
2247	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
2248	n j i ³¹	m e ³	m j ũ ⁴¹	m o̰i ³²			
1273	b au ³				p u ³¹	p w iː	b au ³¹
329		l ẽ ³	l æ m ²¹	l e ³¹			l a̰ m ⁵³
1167	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
978	l a ŋ ³		l a ŋ ³	l a ²			l a ŋ ³¹
395	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
1	w o m ³		w ɛ m ³			w a m	β w a m ³
2	d au ³	t au ⁵²	d au ³²				d au ³¹
1610	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³	tʃʰ o ʔ ⁵⁴			tʃʰ ɔ ʔ ⁵⁴
1187	n a̰ ḭ k ⁵⁴	n a k ⁵²	n ə k ⁵⁴				n ɪ̰ k ⁵
1435	tsʰ ɔ t ⁵³	ts a̰ ʔ ⁵²	ts o̰i ʔ ⁵³			tsʰ u t	
1278	ʔ u ³			ʔ au ³¹		ʔ u	ʔ u ⁵¹
2515	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
2516	b au ⁵	p au ⁵²	b au ⁴				b au ³
1325	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
1204			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
1875	n a m ³¹		n a m ³¹			n a m	n a m ³²
2432		p au ⁵²	b j e ³¹	b au ³¹			b w i ³²
2431	g j ɛ̰ ³	k j ɛ ³	k j ṵ ⁵	g j œ ²			
1441		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
1739	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹			
1542	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
385	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
2275	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
1263		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
740	ʔ a ³	ʔ a ³	ʔ a ⁴				ʔ a ⁴⁵
1781	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
1101	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
518			l e ³	l a ³		l eː	l ai ³
54	n j ɔ̃ ³		m j ɔ̃ ³		m j a ³¹		m j ɔ ³¹
2820	n j ɔ ʔ ⁴³		m j ɔ ʔ ³	m j ɔ ʔ ³²			m j ɔ ʔ ³
480			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	
2258	dʒ ei ³		dʒ e ⁴³	tʃʰ ɔ ³			tʃʰ ɪ ³²
2862	h a m ⁵		h a m ⁴	h e ⁴			h a m ²¹
1380	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²			j ɔ ʔ ³²
1349		s j ɛ ²³			ʃ i	s iˀ	s e ⁵³
995	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
23		n a̰ k ⁵²	n ə k ³²	n a̰ k ⁵⁴			n ɪ k ⁵
2195		j a̰ p ³	j ø p ⁴²	j a̰ p ⁵			j ṵ p ⁵
1467	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
2015	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹			g i n ³¹
1063	d j ɔ ³¹		b j u ³¹	b j ɔ ³¹			b j ɔ ⁵¹
2682	s u ⁵		s ɔ ⁴	s u ⁵			s ɔ ⁵²
766	w a ŋ ³¹		w a ŋ ³¹	w a ³²		w a ŋ	
2148	n j ɔ p ⁴¹	n a p ⁵²		n a p ⁴			m j u p ³⁴
2582	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
121	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹			g u ŋ ³
2339			kʰ ɔ ʔ ⁵²	kʰ o ʔ ⁵⁴		k a	kʰ ɔ ʔ ⁵
2349	tʰ au ⁵		tʰ au ⁴			tʰ w iː	tʰ au ⁵²
2608	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
2853	d z w i ³		d z ɨ ²¹	d z ø i ⁵			d z w i ⁵³
772	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³			tʰ ai ⁵⁴
1681	d ai ³	t a ⁵²	d ai ³	d e ³			
1981	d e ³		d u ³¹	d au ³		t u	
2282	dʒ j ɛ n ³		dʒ e ŋ ³²	dʒ ɪ n ³²			dʒ ɪ n ³¹
1199			l e ³²	l a ⁵		l eː	l ai ⁵³
2390	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
1106	g i ³¹		g e ³¹	g ai ²			g e ³¹
2750	kʰ a ⁴		kʰ a ²⁴	kʰ ø ⁵		k aˀ	
1507	m ṵ ⁵		m ɔ ⁵³				m ɔ ⁴
1829	k a n ²			g e n ⁴			g a n ²
1390			l æ̰ p ⁵³			h l j a p	l a̰ p ⁴
2877		j ə ²³		j ɛ ʔ ²³		j a	
2614		m a ²³		m ɔ ³⁵			m a ³
2868	d z a n ⁴²			d z ɪ n ³¹			d z a n ⁵¹
681	tʰ u ʔ ⁵⁴		tʰ u ʔ ⁵²				tʰ ɔ ʔ ⁵
1665	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
1566	tʰ ɔ m ⁵		tʰ ø m ⁵	tʰ a m ³²			
1567	b ɔ p ⁴³		b ø p ²¹	b a p ³²			
643	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
1941		k i ⁵²	g i ²	g i ²			
1370		f a ʔ ⁵²	f o ʔ ⁵³	f o ʔ ⁵			
2039	dʒ ei ⁵⁴			dʒ i t ⁴⁵			dʒ i ⁴
92			m j u k ³	m a̰ k ⁴²		m r a ts	
1302			l a ³²	l ə ²			l ə ²
100			m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
2590				kʰ a ²	k ə	k j aː	
1494	l ai ³⁴		l a ³				l ə ³
1843		n a ʔ ⁵²	n ɔ̃ ʔ ³				ŋ ɔ ³
180	ŋ a t ³¹		ŋ ai t ³				ŋ a t ³²
173	s w a t ⁵⁴			s ai t ⁵⁴			s ʊ t ⁵
638	b ɛ ³		b ə ³			b a	
2318		k o ŋ ⁵²	g a ŋ ³²				g ɔ ŋ ³²
2325	s o t ⁵			s ai t ⁵			s ʊ t ⁵
2492	g w a n ⁵			k a̰ n ³			g ɔ ŋ ²¹
2239	n ə ³		n ə ³²	n ə ²			
959	kʰ u ŋ ⁵		kʰ o ŋ ⁵				kʰ u ŋ ³¹
2006	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
2007	g au ⁵		g au ⁵		k o ³¹		
816	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³			
810	k ṵ k ⁵⁴		g o k ⁵³				k ṵ ʔ ⁵
658		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
135	m i ⁴²		m ɨ ³²				m w i ³¹
68	kʰ o ŋ ³		kʰ o ŋ ³¹				kʰ u ŋ ⁵³
49			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
1326	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
2097	k a̰ ŋ ³		g a ŋ k ⁵²	k a̰u ŋ ⁴			
1876			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
2653					sʰ i ³¹	s eː	ʃ i ⁵³
1011	d j ɛ n ³¹		b j e ŋ ⁵³	b j ɪ n ²¹			
1012	tʃʰ a ŋ ⁵		tʃʰ a ŋ ⁵	tʃʰ a ²			
2808			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
2294			g e ⁵	g i t ³			g i ⁴³
1763	ʔ u ⁵			ʔ au ²			ʔ u ³
1764	kʰ ɨ ʔ ⁵³		kʰ o ʔ ⁵³				kʰ u ʔ ⁵⁴
201	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
413		p ṵ ⁵²		b au ²			b u ³¹
2716			g ai n ³	g ɪ n ⁴			k a n ³²
2714	j ɔ ʔ ³¹		j ɔ̰ ʔ ³				w ɔ ʔ ³
651	tsʰ au ⁵			tsʰ o ⁵⁴		tsʰ w iː	
2068				kʰ j æ p ⁵		kʰ j u p	kʰ j u p ⁵⁴
443			b i ⁵	b j e ³²	pʰ j e ³¹		
467	ʔ au ⁵		ʔ au ⁵			ʔ w iː	
1745	tʰ u ŋ ⁵		tʃʰ a ŋ ⁴⁵				tʰ u ŋ ³⁴
1746	k j ḛ ḭ ³		g e ³¹				g i ⁵³
61	j a p ⁴²		j æ p ³				v a p ⁵
351	pʰ ə ³					pʰ aˀ	b j ɔ ³
1342	ʃ a m ³		ʃ æ m ³				ʃ a m ⁵³
1043			g i ³	kʰ i ⁵⁴			g i ³¹
2537	ʃ ɛ t ⁵³		ʃ i ʔ ³¹				ʃ ɪ t ⁵
481			d z au ⁵³	d z o̰ ʔ ⁵⁴			d z au ³²
277			ʃ ɛ ³¹	ʃ ɛ ³¹			ʃ e ³¹
2476	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
43				d a ⁴³	tʰ u ³¹		t a̰u ³¹
998				m ḭ t ⁵⁴		m eˀ	m ḭ ⁵³
2675	l a ŋ ⁵		l a ŋ ³				l a ŋ ³⁴
1062	s i ³		s ə ³				ʃ ə ⁴
2355	j a p ³¹					r a p	j a̰ p ³¹
1807	l a ŋ ³		l a ŋ ²				l a ŋ ⁵³
931			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
2836				s a t ⁵⁴		s u t	s ʊ t ⁵⁴
456	dʒ au ʔ ³¹	ts a̰ ʔ ⁵²	dʒ a ʔ ⁵³				
1789	l ɨ̰ ṵ ³	l i ²³	l u ³²				
2110			b ə k ²	b a k ³²		p a ts	
1250	ʃ o ⁵		ʃ o ⁵				ʃ ɔ ³
1251	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
1720	d j ei ³		tʃʰ j ɛ ²	tʃʰ i ⁴			
1721				b ḭ ʔ ⁵⁴		p eː	b i ⁵³
720		ʃ ɛ t ⁵²	ʃ e t ⁵³				ʃ ɪ̰ t ⁵
2558	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
157	g u ⁵⁴	k o̰ ²³					k ɔ̰ ⁵³
2122		l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
2177	g j i ⁵		g i ⁴				g i ⁴³
1617	n i ³				n e ³¹	n iː	
2544		tʃʰ ḛ ³	d z i ⁵¹	tʃʰ e ⁴¹			
2873		p a ²³	b ɔ ⁴	b o ³⁵			
537	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
574			g ə ⁵	g ə ²		kʷ a	
1217			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
1159	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
2202	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵				
2709			n ə ŋ ²	n e ⁵		n a n	
209	dʒ ɛ t ³¹			dʒ i t ⁵³			dʒ ɪ t ³²
1590	tʃʰ j ɛ n ³		tʃʰ e n ³²				tʃʰ ɪ n ⁵³
2751	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
417	dʒ ə ³²		dʒ ɛ ⁵³				
1828	j a ŋ ⁵³				j ʊ ŋ		
2578			g w ɛ m ³				g u m ⁵³
2075			j ø p ³				v ʊ p ³
1645				m ḭ ⁵	m eɪ ³¹		
2613	j ɔ ³¹		j ɔ ⁴²				
