COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
78-1	m au ³¹						
82-1	pʰ ə ŋ ⁴⁵						
87-1	ŋ ɔ ³						
93-1	l a m ⁵						
94-1	m e ³						
100-1	s oi n ⁴²						
116-1	l o ³						
119-1	w u m ³⁴						
124-1	b j u ³						
136-1	l i ³						
137-1	kʰ j w i						
144-1	s oi t ⁵³						
145-1	d o ŋ ⁵¹						
146-1	m au ³⁵						
150-1	g j ɔ ʔ ³²						
154-1	m j ũ ⁴¹						
165-1	kʰ æ m ⁵²						
166-1	pʰ j ɔ ⁴²						
169-1	k j a̰ ŋ ⁵²						
170-1	b j ɔ ³						
171-1	j a ŋ ³						
174-1	l æ m ²¹						
181-1	m j ɔ ʔ ⁴						
193-1	b ə ³						
205-1	n o̰i ʔ ⁵³						
206-1	m ɨ ³²						
212-1	tʃʰ ɔ ʔ ⁵⁴						
214-1	l ɛ m ³¹						
217-1	ʔ u ⁴						
224-1	n j a̰u ⁵						
228-1	b au ⁴						
238-1	j au ⁴¹						
241-1	ʃ ɔ ³¹						
246-1	k j ṵ ⁵						
256-1	ʔ a						
257-1	pʰ o ʔ ⁵³						
272-1	m ɔ ⁴						
273-1	ʔ a ⁴						
274-1	m a ŋ ⁴						
286-1	kʰ æ m ⁴						
289-1	kʰ o ŋ ⁴²						
294-1	ʔ u ⁵						
301-1	j ɔ̰ ʔ ³						
306-1	kʰ j u p ⁵³						
307-1	ŋ æ̃ p ⁵³						
321-1	tʰ a ŋ ⁴						
331-1	m j ɔ̃ ³¹						
332-1	l æ̰ m ³						
335-1	g j ɔ ³¹						
336-1	n æ m ³¹						
340-1	ŋ au ³²						
342-1	m j w i ⁵³						
360-1	dʒ u p ⁴²						
376-1	s ɛ ⁵²						
389-1	n ə k ³²						
395-1	n o ²³						
401-1	ʃ i ³²						
404-1	d z o ŋ ²						
408-1	d ɔ ²						
409-1	l ɔ ³¹						
413-1	d e n ³						
421-1	m j o p ³²						
425-1	b j e						
430-1	tʃʰ i ⁴³						
442-1	d u ³						
447-1	tʰ o ŋ ⁴						
456-1	g ɔ ⁴						
458-1	ʃ o ⁵						
469-1	kʰ au ³						
470-1	d ai ³						
475-1	ŋ ɔ						
477-1	n j ẽ ʔ ⁵³						
478-1	ʃ e t ⁵						
480-1	g au ³						
485-1	m j ɔ ³⁵						
495-1	ŋ e ³¹						
499-1	m j a̰ ŋ ³²						
500-1	n j ɛ̃ m ³²						
501-1	tʰ u ³²						
506-1	dʒ a p ⁵³						
507-1	n ɔ̃ ʔ ³						
509-1	l ə ŋ ⁴						
510-1	b j ə ŋ ³⁴						
511-1	l ɔ̰ ʔ ³						
521-1	h au ³						
525-1	n j w i ³¹						
538-1	tʃʰ w au ³¹						
539-1	dʒ ɪ n ³²						
544-1	k j o̰ ʔ ⁵³						
550-1	tʰ ɔ ʔ ⁵⁴						
562-1	m j o ŋ ³						
568-1	g e ³¹						
2-1	kʰ o ŋ ³¹						
11-1	s ə ŋ ⁴³						
12-1	j ɔ ʔ ³¹						
22-1	g o ŋ ⁵¹						
28-1	b a ³¹						
1-2		m au ³					
4-2		l a ⁴³					
18-2		m j ḭ n					
19-2		n i ³¹					
44-2		l u ʔ ³					
50-2		x a ŋ ⁴²					
62-2		s a k ⁵					
70-2		p a n ⁴					
75-2		m j o ʔ ³¹					
97-2		tʃʰ a ŋ					
112-2		tsʰ o ³¹					
122-2		m j u ʔ ³²					
127-2		kʰ w i					
132-2		w a ʔ ³¹					
133-2		n u ³					
135-2		n au ŋ					
142-2		d z w i ³¹					
143-2		ŋ ɔ̰ ʔ ⁵⁴					
149-2		ʔ u					
152-2		ŋ o ³					
157-2		p o̰ ³¹					
183-2		ʔ u ³					
184-2		n au ʔ ⁴²					
185-2		tsʰ a m					
189-2		m j ɔ ʔ ³²					
192-2		n o̰ ⁴¹					
195-2		n ɔ ³					
200-2		kʰ ə n					
216-2		s a ŋ ³²					
218-2		l ɔ ʔ ³²					
225-2		s a ŋ ³¹					
235-2		kʰ i e ⁵³					
244-2		s w i					
253-2		m i ²					
270-2		m i ⁴					
278-2		m a̰ ŋ ³¹					
279-2		w a ²					
285-2		j a̰ m ³¹					
308-2		b j e ³²					
322-2		m i ³¹					
325-2		kʰ au ³¹					
337-2		m j a ŋ					
341-2		d z ɔ ⁴					
347-2		ʃ o ʔ ³¹					
362-2		ɣ i ²					
391-2		j a̰ p ⁵					
394-2		m ɔ ʔ ³¹					
397-2		tʃʰ i t					
443-2		n j a̰ p ⁵					
460-2		s a ʔ ⁵⁴					
463-2		w ai ³					
464-2		ʔ au ŋ ⁴					
473-2		s a m ⁴²					
476-2		kʰ j u k ⁵³					
481-2		tsʰ e ⁵³					
494-2		k i ³⁵					
496-2		x a ŋ ³					
516-2		w e ³⁴					
522-2		n ɔ ʔ ³					
523-2		pʰ j u ³					
524-2		n e ³¹					
540-2		kʰ ɔ ⁵					
3-2		b i ³¹					
6-2		k i ⁵³					
7-2		dʒ a̰ m					
20-2		n a p ³²					
39-2		m i ʔ ³					
51-2		ŋ w ⁴²					
72-2		ʔ a ³					
94-2		m i e					
100-2		s ʊ n ⁵⁴					
116-2		l ə ³					
136-2		l w i ³					
137-2		kʰ j w i					
139-2		m i ³¹					
150-2		ɣ ɔ ʔ ³²					
154-2		m i ³¹					
166-2		pʰ j ɔ ³¹					
169-2		k j a̰ ŋ ²¹					
170-2		b j ɔ ²					
171-2		j a ŋ ³					
174-2		l e m					
181-2		m j ɔ ʔ ³					
205-2		n a̰ t ⁵⁴					
206-2		m o̰ k					
214-2		l a m ³¹					
217-2		ʔ u ³¹					
224-2		n j w ʔ ⁵					
228-2		b au ŋ					
246-2		g j œ ²					
256-2		ʔ ə					
257-2		pʰ a					
273-2		ʔ a ²					
286-2		kʰ a m ³					
307-2		ŋ a̰ p ⁵⁴					
335-2		g j ɔ ⁵					
342-2		m j w i ³					
376-2		s ɛ ⁵³					
389-2		n a̰ k ⁵⁴					
404-2		d z au ŋ ³					
408-2		d u ⁴²					
413-2		d a n ⁵⁴					
421-2		n j a p ⁴					
430-2		tʃʰ i t					
458-2		ʃ o ⁵⁴					
470-2		d e ³					
475-2		ŋ ɔ					
477-2		n j ḭ ʔ ⁵⁴					
478-2		ʃ ø ʔ ⁵					
480-2		g au k					
485-2		m j ɔ ⁴⁵					
495-2		ŋ ai ²³					
499-2		m j a̰ ŋ					
500-2		n j a̰ m ⁵					
506-2		dʒ a p ⁵⁴					
509-2		l i ŋ					
525-2		n j w ⁴²					
22-2		g u ŋ ³¹					
28-2		b a ³¹					
1-3			m au ³⁴				
4-3			l a̰ ⁵				
18-3			m j ɛ n ³⁵				
19-3			n i ⁴⁵				
44-3			l u ʔ ³				
50-3			x j ŋ n				
62-3			s ai k ⁵				
70-3			p a n ³⁴				
75-3			m j n ʔ				
97-3			tʃʰ a ŋ ⁵				
112-3			tsʰ ɔ ³¹				
122-3			m j u ʔ ⁴²				
127-3			kʰ w i ³¹				
132-3			w a ʔ ³¹				
133-3			n u ³				
135-3			n au ⁵				
142-3			d z w i ³¹				
143-3			ŋ ɔ̰ ʔ ⁵²				
149-3			ʔ u ʔ				
152-3			ŋ ⁴³				
157-3			p ṵ ³¹				
183-3			ʔ u ⁴⁵				
184-3			n u ʔ ⁴²				
185-3			tsʰ a m ³				
189-3			m j ɔ ʔ ³²				
192-3			n ɔ̰ ³				
195-3			n ɔ ³				
200-3			k ei ⁵				
216-3			s ɛ̰ n ⁵				
218-3			l ɔ ʔ ³²				
225-3			s ai ŋ ³¹				
235-3			kʰ j i ³				
244-3			s w i ⁵				
253-3			m ɛ ³				
270-3			m i ʔ				
278-3			m j e ŋ ³¹				
279-3			w a ³				
285-3			j ḛ n m				
308-3			t j ḛ ⁵				
322-3			m i ³¹				
325-3			kʰ au ³¹				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ³				
347-3			ʃ o ʔ ⁵²				
362-3			j i ³¹				
391-3			j ɛ̰ p ⁵				
394-3			m ɔ ʔ ⁵²				
397-3			tʃʰ i ⁵				
443-3			n j ɔ̰ p ⁵²				
460-3			s a t ⁵²				
463-3			w i ³				
464-3			ʔ u ŋ ⁵				
473-3			s ɔ m ⁵³				
476-3			kʰ j u k ⁵³				
481-3			tsʰ e ³				
494-3			k u ⁵⁴				
496-3			x e ŋ ³				
516-3			w e ³				
522-3			n ɔ ʔ ³¹				
523-3			pʰ j u ³				
524-3			n e ³¹				
540-3			kʰ ɔ ⁵				
3-3			p w i ³				
6-3			k i ²				
7-3			dʒ ə m				
20-3			n a p ³				
39-3			m i t				
51-3			ŋ w i ⁴²				
64-3			k ɔ ³¹				
65-3			k ṵ ʔ ⁵⁴				
66-3			d z u ³¹				
71-3			ʃ i ³¹				
72-3			ʔ a ³²				
76-3			w a ³¹				
77-3			n i k ⁴				
78-3			m au ³¹				
82-3			pʰ ɨ ŋ ⁵				
87-3			ŋ ɔ ʔ ³				
93-3			l a m ⁵				
94-3			m i ³				
100-3			s o n ³				
116-3			l u ³				
119-3			w ɔ m ³¹				
124-3			t j ṵ ³				
136-3			l w i ³¹				
137-3			kʰ j w ³				
139-3			m i ³¹				
144-3			s a t ⁵⁴				
145-3			d u ŋ ³¹				
146-3			m au ⁴⁵				
150-3			g j ɔ ʔ ³²				
154-3			m j i ³¹				
165-3			g w a n				
166-3			pʰ j ɔ ⁴²				
169-3			k j a̰ ŋ ³				
170-3			b j ɔ ³				
171-3			j a ŋ ³				
174-3			l a m ³				
181-3			m j ɔ ʔ ⁴³				
193-3			b ə ⁴				
205-3			n ɔ̰ t ⁵⁴				
206-3			m i ⁴²				
212-3			tʃʰ ɔ ʔ ⁵⁴				
214-3			l a m ³¹				
217-3			ʔ u ³				
224-3			n j w ṵ ⁵				
228-3			b au ⁵				
238-3			j æu ³				
241-3			ʃ ɔ ³¹				
246-3			g j ɛ̰ ³				
256-3			ʔ a				
257-3			b a ⁵				
272-3			m ɔ ⁵				
273-3			ʔ a ³				
274-3			m a ŋ ³				
286-3			kʰ a m ⁵				
289-3			kʰ o ŋ ³				
294-3			ʔ u ⁵				
301-3			j ɔ ʔ ³¹				
306-3			kʰ j u p ⁵¹				
307-3			ŋ a̰ p ⁵⁴				
321-3			tʰ a ŋ ⁵				
331-3			m j ɔ̃ ³¹				
332-3			l a̰ m ³				
335-3			g j ɔ ⁴¹				
336-3			n a m ³¹				
340-3			ŋ au ³²				
342-3			m j w i ³				
360-3			dʒ u p ⁵³				
376-3			s ɛ ⁵³				
389-3			n a̰ k ⁵³				
395-3			n ɔ ³¹				
401-3			ʃ i ³				
404-3			d z o̰ ŋ ³				
408-3			d u ³				
409-3			l ɔ ³¹				
413-3			d a n ³				
421-3			n j ɔ p ⁴¹				
425-3			d j e				
430-3			tʃʰ i ⁵				
442-3			d u ³				
447-3			tʰ u ŋ ⁵				
456-3			g ɔ ⁵				
458-3			ʃ o ⁵				
469-3			kʰ au ⁵				
470-3			d ai ³				
475-3			ŋ ɔ				
477-3			n j ɛ̰ ⁵³				
478-3			ʃ j t ⁵				
480-3			g au ³⁴				
485-3			m j ɔ ³⁵				
495-3			ŋ i ³¹				
499-3			m j a̰ ŋ ³				
500-3			n j æ̰ m ⁴¹				
501-3			tʰ u ³				
506-3			d a ə ³¹				
507-3			n ɔ ʔ ³²				
509-3			l ai ŋ				
510-3			b j e ŋ ³⁴				
511-3			l ɔ ʔ ³				
521-3			h au ³				
525-3			n j w i				
538-3			tʃʰ w ³				
539-3			dʒ ɪ n ³				
544-3			k j ṵ ʔ ⁵⁴				
550-3			tʰ u ʔ ⁵⁴				
562-3			m j u ŋ ³				
568-3			g i ³¹				
2-3			kʰ o ŋ ³²				
11-3			s ai ³⁵				
12-3			j a ŋ ⁵³				
22-3			k u ŋ ⁵¹				
28-3			b a ³¹				
1-4				m au ³			
4-4				l a ²³			
18-4				m j a n ²³			
19-4				n i ʔ			
44-4				l u ʔ ³			
50-4				x a ŋ ³			
62-4				s a k ⁵			
70-4				p a n ⁵²			
75-4				m j ɔ ʔ			
97-4				tʃʰ a ŋ ³¹			
112-4				tsʰ a ³¹			
122-4				m j au ʔ ³²			
127-4				kʰ w i ³¹			
132-4				w a ʔ ³¹			
133-4				n u ³			
135-4				n au ²³			
142-4				d w i ³¹			
143-4				ŋ ɔ̰ ʔ ⁵²			
149-4				ʔ u ²³			
152-4				ŋ ə			
157-4				p a ³¹			
183-4				ʔ u			
184-4				n au ʔ ²³			
185-4				tsʰ a m			
189-4				m j a ʔ			
192-4				n ã ³			
195-4				n ɔ ³			
200-4				k i n			
216-4				s a ŋ ²³			
218-4				l ɔ ʔ ⁵²			
225-4				s a ŋ ³¹			
235-4				kʰ i ³			
244-4				s w i			
253-4				m ɛ ³			
270-4				m i ⁵²			
278-4				m a ŋ ³¹			
279-4				w a ²³			
285-4				j a̰ m ²³			
308-4				t ḭ ²³			
322-4				m i ³¹			
325-4				kʰ au ³¹			
337-4				m j a ŋ ³¹			
341-4				d a ɔ			
347-4				ʃ o ʔ			
362-4				ɣ i ²³			
391-4				j a̰ p ³			
394-4				m a ʔ ⁵²			
397-4				tʃʰ i ²³			
443-4				n j æ̰ p ⁵²			
460-4				s a ʔ ⁵²			
463-4				w i ³			
464-4				ʔ a ŋ ³			
473-4				s a m ³			
476-4				kʰ j au k ⁵³			
481-4				tsʰ ai ³			
494-4				k o̰ ²³			
496-4				x a ŋ ⁴³			
516-4				w e ⁵²			
522-4				n a ʔ ³			
523-4				pʰ j u ³			
524-4				n e ³¹			
540-4				kʰ a ²³			
3-4				p w i ³			
6-4				k ḭ ⁵³			
7-4				ts a̰ m			
20-4				n a p			
39-4				m i ³			
51-4				ŋ w i			
64-4				k o ³¹			
65-4				k ṵ k ⁵			
66-4				d z u ³¹			
71-4				ʃ i ³¹			
72-4				ʔ a			
76-4				w a ³¹			
77-4				m i k ³²			
78-4				m au ³¹			
82-4				pʰ u ŋ			
87-4				ŋ ɔ ʔ			
93-4				l a m ⁵			
94-4				m e ³			
119-4				w a m ³¹			
124-4				b j u ³			
136-4				l w i ³¹			
137-4				kʰ j w ³			
139-4				m i ³¹			
144-4				s a t ⁵			
145-4				d u ŋ ³¹			
146-4				m au ³¹			
150-4				ɣ ɔ ʔ ³²			
154-4				m e i ³¹			
165-4				g ɔ ŋ ²¹			
166-4				pʰ j ɔ ³			
169-4				k j a̰ ŋ ³			
170-4				p j ɔ ⁵²			
174-4				l ẽ m			
181-4				m j a ʔ ²³			
193-4				b ə ³			
205-4				n au t			
206-4				m i ⁵²			
212-4				tʃʰ ɔ ʔ ⁵⁴			
217-4				ʔ u ³			
224-4				n j a̰u ŋ			
228-4				p au ⁵²			
238-4				j ḭ ³²			
241-4				ʃ ɔ ³¹			
246-4				k j ɛ ³			
256-4				ʔ a			
257-4				pʰ a ³			
272-4				m ɔ ³			
273-4				ʔ a ³			
274-4				m a ŋ			
286-4				kʰ a m ²³			
289-4				kʰ o ŋ ⁵³			
294-4				ʔ u ⁵			
301-4				j ɔ ʔ ³			
306-4				kʰ j u p ⁵⁴			
307-4				ʔ a̰ p ⁵²			
321-4				tʰ a ŋ			
331-4				m j ɔ̃ ³¹			
332-4				l a̰ m ³			
335-4				k j ɔ			
336-4				n a m ³¹			
340-4				ŋ au ³¹			
342-4				m j w i ³			
360-4				dʒ u p ⁴³			
389-4				n a̰ k ⁵²			
395-4				n ɔ ³¹			
401-4				ʃ i ⁴³			
404-4				d z aː ŋ ³			
408-4				t ɔ ⁵²			
409-4				l ɔ ³¹			
413-4				ts a n ²³			
421-4				n j a p ⁵²			
425-4				b j e			
430-4				tʃʰ e ²³			
442-4				d u ³			
447-4				tʰ u ŋ ⁵³			
456-4				g ɔ ³			
458-4				ʃ o ⁵²			
469-4				kʰ au ⁵²			
470-4				t a ⁵²			
475-4				ŋ a			
477-4				n j a̰u t ⁵²			
478-4				ʃ ɛ t ⁵²			
480-4				k au ⁵²			
485-4				m j ɔ ⁵²			
495-4				ŋ ai ³			
499-4				m j a̰ ŋ			
500-4				n j a̰ m ⁵²			
501-4				tʰ u ⁴³			
507-4				n ɪ ʔ ³²			
510-4				b j i ŋ ³⁴			
511-4				l ɔ ʔ ³			
521-4				h au ³			
525-4				n j w i			
538-4				tʃʰ au ⁵³			
539-4				dʒ j n ³¹			
544-4				k j ṵ ʔ ⁵⁴			
550-4				tʰ ɔ ʔ ³¹			
562-4				m j u ŋ ³			
568-4				g e ³¹			
2-4				kʰ o ŋ ⁵³			
11-4				s ə ŋ			
12-4				j ɔ ʔ ³²			
22-4				k u ŋ ⁵²			
28-4				b w i ³			
1-5					m au ³		
4-5					l ḛ ⁵		
18-5					m j a n		
19-5					n ʔ		
44-5					l au ʔ ³		
50-5					x a ŋ ³		
62-5					s a k ⁵		
70-5					p a n ⁴		
75-5					m j ɔ ʔ		
97-5					tʃʰ a ŋ		
112-5					tsʰ ɔ ⁵		
122-5					m j au ʔ ³²		
127-5					kʰ w i		
132-5					w a ʔ ⁵²		
133-5					n au ³		
135-5					n au ²³		
142-5					d z i ³¹		
143-5					ŋ ɔ̰ ʔ ⁵²		
149-5					ʔ u		
152-5					ŋ ə		
157-5					p a ⁵		
183-5					ʔ u		
184-5					n au ʔ ⁴²		
185-5					tsʰ a m		
189-5					m j ɔ ʔ ³²		
192-5					n ã ³		
195-5					n ɔ ³		
200-5					k i n		
216-5					s a ŋ ⁵		
218-5					l ɔ ʔ ³²		
225-5					s a ŋ		
235-5					kʰ i e ⁵³		
244-5					s w i		
253-5					m ɛ ³		
270-5					m i ⁴		
278-5					m a ŋ ³¹		
279-5					w a ²³		
285-5					j a̰ m ²³		
308-5					t ḭ ⁵		
322-5					m i ⁵²		
325-5					kʰ au ⁵		
337-5					m j a ŋ		
341-5					d z ɔ		
347-5					ʃ au ʔ		
362-5					ɣ i ³¹		
391-5					j a̰ p ⁵		
394-5					m a ʔ ⁵²		
397-5					tʃʰ i ⁵		
443-5					n j æ̰ p ⁵²		
460-5					s a t ⁵²		
463-5					w ai ³		
464-5					ʔ au ŋ ³		
473-5					s u m ³		
476-5					kʰ j au k ⁵³		
481-5					tsʰ e ³		
494-5					k o̰ ²³		
496-5					x a ŋ ⁴³		
516-5					w e ⁵²		
522-5					n a ʔ ³		
523-5					pʰ j u ³		
524-5					n e ³		
540-5					kʰ ɔ ⁵		
39-5					m i ³		
64-5					k ɔ ŋ ³¹		
65-5					k ṵ k ⁵⁴		
66-5					d z u ⁴		
71-5					ʃ i ⁴³		
72-5					ʔ a ³		
76-5					w o ⁴		
77-5					m i k ⁴²		
78-5					m au ³¹		
82-5					pʰ au ŋ ⁴		
87-5					ŋ ɔ ʔ		
93-5					l a m		
100-5					s au n ²³		
116-5					l a ³		
119-5					w a m		
124-5					b j u ³		
136-5					l w i ³		
139-5					m i ⁵²		
144-5					s ai t ⁵⁴		
145-5					d au ŋ ³¹		
146-5					m au eː		
165-5					g a̰ n ³		
171-5					j a ŋ		
193-5					b ə ³		
212-5					tʃʰ ɔ ʔ ⁵⁴		
214-5					l a m ⁵²		
238-5					j o k		
241-5					ʃ ɔ ⁵		
246-5					g j ɛ ³		
256-5					ʔ a		
257-5					pʰ a		
272-5					m ɔ ⁴		
274-5					m a ŋ		
289-5					kʰ o ŋ		
294-5					ʔ u ⁵		
301-5					j ɔ ʔ ³		
306-5					kʰ j u p ⁵		
321-5					tʰ a ŋ		
331-5					m j ɔ̃ ³		
332-5					l a̰ m		
336-5					n a m ³¹		
340-5					ŋ au ³²		
360-5					dʒ u p ⁵⁴		
376-5					s ɛ ⁵³		
395-5					n ɔ ³¹		
401-5					ʃ i t		
409-5					l ɔ ³¹		
425-5					p j e		
430-5					tʃʰ i ²³		
442-5					d u ³		
447-5					tʰ au ŋ ⁵		
456-5					g ɔ		
458-5					ʃ o ⁵		
469-5					kʰ au ʔ		
470-5					d a ³		
478-5					ʃ ɛ t ⁵		
495-5					ŋ ai ³¹		
501-5					tʰ u ³		
506-5					dʒ ḛ p ⁵²		
507-5					n o ʔ ³²		
509-5					l a ŋ		
510-5					b j a ŋ ³⁴		
511-5					l ɔ ʔ ³		
521-5					h au ³		
538-5					tʃʰ au k		
539-5					dʒ ɪ n ³²		
544-5					k j ṵ ʔ ⁵⁴		
550-5					tʰ ɔ ʔ ⁵⁴		
562-5					m j u ŋ ³		
568-5					g e ³¹		
11-5					s a ŋ		
12-5					j ɔ ʔ ⁴¹		
1-6						m au ³	
4-6						l a ³¹	
18-6						m j ³¹ n	
19-6						n i ³¹	
44-6						l au ʔ ³	
50-6						x a ŋ ⁵⁵	
62-6						s ai k ⁵	
70-6						p a n ⁴	
75-6						m j o ʔ ³¹	
97-6						tʃʰ a ŋ	
112-6						tsʰ a ³¹	
122-6						m j u ʔ ³²	
127-6						kʰ w i ³¹	
132-6						w ʊ ʔ ³¹	
133-6						n u ³	
135-6						n au ³¹	
142-6						d z w i ³¹	
143-6						ŋ ɔ̰ ʔ ⁵²	
149-6						ʔ u ³¹	
152-6						ŋ ə ³	
157-6						p a ³¹	
183-6						ʔ u ³¹	
184-6						n au ʔ ⁴²	
185-6						tsʰ a m	
189-6						m j ɔ ʔ ³²	
192-6						n a ³	
195-6						n ɔ ³	
200-6						k i n	
216-6						s a ŋ ³¹	
218-6						l ɔ ʔ ³²	
225-6						s ai ŋ ³¹	
235-6						kʰ i ⁵⁵ ⁵³	
244-6						s w i	
253-6						m i ³	
270-6						m i ⁴	
278-6						m ai ŋ ³¹	
279-6						w a ⁵⁵	
285-6						j a̰ m ⁵⁵	
308-6						b j e ³¹	
322-6						m i ³¹	
325-6						kʰ au ³¹	
337-6						m j a ŋ	
341-6						d z ɔ	
347-6						ʃ o ʔ ³¹	
362-6						ɣ i ʔ	
391-6						j a̰ p ⁵	
394-6						m ɔ ʔ ⁵²	
397-6						tʃʰ i ʔ	
443-6						n j a p ⁵²	
460-6						s ḛ ʔ ⁵²	
463-6						w i ³	
464-6						ʔ ɔ ŋ ³¹	
473-6						s a m ³	
476-6						kʰ j u k ⁵³	
481-6						tsʰ e ³	
494-6						k i ³¹	
496-6						x a ŋ ⁵⁵	
516-6						w e ³¹	
522-6						n ɔ ʔ ³¹	
523-6						pʰ j u ³	
524-6						n e ³¹	
540-6						kʰ a ⁵	
3-6						b w i ³	
6-6						k ḭ ⁵³	
7-6						dʒ a̰ m	
20-6						n a p ³	
39-6						m i i ⁵⁵	
51-6						ŋ w i	
64-6						kʰ ɔ ³¹	
65-6						k ṵ ʔ ⁵⁴	
66-6						d z u ⁴	
71-6						ʃ i ³¹	
72-6						ʔ a	
76-6						w a ³¹	
77-6						m i k ³¹	
78-6						m u ⁵⁵	
82-6						pʰ j ŋ	
87-6						ŋ ɔ ʔ ³¹	
93-6						l ɛ m	
94-6						m e ³	
100-6						s w n ³¹	
116-6						l a ³¹	
119-6						w e m	
124-6						b j u ʔ	
137-6						kʰ j o ³	
139-6						m i ³¹	
144-6						s a t ⁵⁴	
145-6						d u ŋ ³¹	
146-6						m au ai	
150-6						ɣ ɔ ʔ ³²	
154-6						m j i ³¹	
165-6						g ɛɪ n ³¹	
166-6						pʰ j ɔ ⁴²	
169-6						k j a̰ ŋ ³	
170-6						b j ɔ ³	
171-6						j o ŋ	
174-6						l e m	
181-6						m j ɔ ʔ ³	
193-6						b ə ³	
205-6						n au t ⁵⁴	
206-6						m i k	
212-6						tʃʰ ɔ ʔ ⁵⁴	
214-6						l a m ³¹	
217-6						ʔ u ³	
224-6						n j a̰u ʔ ⁵	
228-6						b au ⁵²	
238-6						ɹ u ³¹	
241-6						ʃ ɔ ³¹	
246-6						k j ai ³	
257-6						pʰ a	
272-6						m ɔ ⁴	
273-6						ʔ a ³	
274-6						m a ŋ	
286-6						kʰ a m ³	
289-6						kʰ au ŋ ⁵⁵	
294-6						ʔ u ʔ	
301-6						r ɔ ʔ ³¹	
306-6						kʰ j a p ³¹	
307-6						ŋ a̰ ʔ ⁵⁴	
321-6						tʰ a ŋ	
331-6						m j a ³	
332-6						l a̰ m	
335-6						g j ɔ ⁵	
336-6						n ɛ m	
340-6						ŋ au ³²	
342-6						m j u ʔ ³	
360-6						dʒ a p ³¹	
376-6						s i ⁵³	
389-6						n a̰ k ⁵⁴	
395-6						n a ʔ	
401-6						ʃ i ʔ	
404-6						d z au ŋ ³	
408-6						d ɔ ⁵²	
409-6						l ʊ ʔ	
413-6						d u n ³	
421-6						n a p ⁴	
425-6						p j e ³¹	
442-6						d u ³¹	
447-6						tʰ u ŋ ⁵	
456-6						g ɔ ³¹	
469-6						kʰ o ³¹	
470-6						t o ³	
475-6						ŋ ɔ	
477-6						n j ḭ ʔ ⁵³	
480-6						g au k	
485-6						m j ɔ ³⁵	
495-6						ŋ ai i	
499-6						m j a̰ ³	
500-6						n j a̰ m ⁵²	
501-6						tʰ u ³	
506-6						dʒ a p ⁵⁵	
507-6						n ʊ ʔ ³²	
509-6						l a ŋ ³¹	
510-6						b j ai ŋ ³⁴	
511-6						l ɔ ʔ ³	
521-6						h ʊ n	
525-6						n j o̰ ³¹	
538-6						tʃʰ a ⁵⁵	
539-6						dʒ ɪ n ³²	
544-6						k j ṵ ʔ ³¹	
550-6						tʰ u ʔ ⁵⁴	
562-6						m j u ŋ	
568-6						g e ³¹	
2-6						kʰ o ŋ ⁵¹	
11-6						s ə ŋ	
1-7							m au ³
4-7							l a ⁵
18-7							m j a n
19-7							n j ³¹
44-7							l o k ³
