COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
319-2		v e ³					
2564-2		s a m ³					
2060-2		n a̰u t ⁵²					
2483-2		tʰ ai ³					
1451-2		m j a ⁵²					
2210-2		ŋ ai ³					
1416-2		x a ŋ ²³					
2768-2		pʰ j u ³					
1121-2		n j ṵ ŋ ³					
2417-2		p w i ³					
2361-2		k ḭ ³					
1659-2		k a̰ː ⁵²					
680-2		p w i ³					
2733-2		w ã ŋ ³					
670-2		m i ³					
1988-2		ʃ a ³					
2134-2		n w i ³					
1285-2		t a̰ ʔ ⁵²					
1554-2		p a m ²³					
2630-2		s a k ⁵²					
1075-2		tʃʰ a ŋ ²³					
2588-2		l a ⁵²					
1424-2		ʃ au n ²³					
424-2		pʰ j a ³					
958-2		j o ŋ					
254-2		n au ʔ ²³					
887-2		n j a̰u ŋ ²³					
241-2		ʃʰ u					
1442-2		k ai ⁵²					
854-2		ʔ a					
2886-2		n au ŋ ⁵²					
2659-2		w a ²³					
1925-2		kʰ j a ⁵²					
1223-2		j a̰ m ²³					
2425-2		m j ṵ ŋ ³					
22-2		j a ⁵²					
2103-2		n e ²³					
1816-2		ts a̰ n ²³					
826-2		k j a ²³					
2693-2		tʃʰ ə ²³					
2052-2		ʔ a ŋ ³					
1005-2		m i ⁵²					
917-2		ŋ a ⁵²					
1652-2		k au ⁵²					
1506-3			l a ⁵				
546-3			n j eː ⁵				
944-3			b ai n ⁴				
1495-3			m j o k ³²				
592-3			kʰ w e ³²				
1755-3			w u ʔ ³				
496-3			n ũ ³				
758-3			d z i ⁵²				
909-3			ŋ ə ³				
1021-3			p u ⁵				
327-3			pʰ ə ⁵³				
657-3			n ai ³				
1151-3			l ɔ̰ ʔ ³				
969-3			kʰ j e ⁵³				
215-3			s oi ⁵				
2841-3			m e ⁴				
1595-3			m j ə ŋ ³¹				
2030-3			m j a ŋ ³¹				
609-3			m ɔ ʔ ²¹				
311-3			n j ø p ⁵³				
1315-3			s a̰i ʔ ⁴²				
832-3			w e ²				
193-3			n ɔ̃ ʔ ³				
1856-3			n e ³¹				
185-3			kʰ ɔ ⁴				
2181-3			m au ³				
2375-3			l o k ³				
1093-3			ʃ ə ŋ ⁵²				
2551-3			d z u ⁴				
1029-3			ʃ i ⁴				
2038-3			ʔ a ³				
84-3			w ɔ ³				
2405-3			pʰ ə ŋ ⁴⁵				
1727-3			m j e ŋ ³²				
1048-3			s oi n ⁴²				
1973-3			tsʰ o ⁵				
1793-3			b j u ³				
1479-3			n au ⁴				
292-3			l i ³				
299-3			kʰ j au ³²³				
2457-3			m e ³				
165-3			ŋ ɔ̰ ʔ ⁵²				
2813-3			d o ŋ ⁵¹				
1535-3			k j a̰ ŋ ⁵²				
147-3			b j ɔ ³				
815-3			m j ɔ̃ ʔ ⁴				
793-3			m j ɔ̃ ʔ ⁴				
1669-3			n ũ ³				
369-3			b ə ³				
134-3			n o̰i ʔ ⁵³				
1188-3			l ɛ m ²				
1409-3			s ə ŋ ⁵				
1583-3			s ə ŋ ⁴				
924-3			ʃ u ⁵				
2800-3			m e ⁴				
2788-3			m ɔ̃ ⁴				
741-3			m a ŋ ⁴				
602-3			kʰ æ m ⁴				
1933-3			kʰ o ŋ ⁴²				
1626-3			ŋ æ̃ p ⁵³				
902-3			tʰ a ŋ ⁴				
895-3			m ɪ ⁴				
2224-3			kʰ au ⁵				
2305-3			l æ̰ m ³				
1177-3			g j ɔ ³¹				
691-3			d z ɔ ³				
617-3			ʃ j o ʔ ³¹				
1702-3			n o ²³				
1468-3			tʃʰ e ⁵				
567-3			ʃ e ³²				
2157-3			d z o ŋ ²				
506-3			d ɔ ²				
1086-3			b j e ³				
578-3			d u ³				
1800-3			tʰ o ŋ ⁴				
530-3			g ɔ ⁴				
2564-3			s ɛ m ³				
2060-3			n j ẽ ʔ ⁵³				
2483-3			tsʰ e ³				
1451-3			m j õ ³⁵				
2210-3			ŋ e ³¹				
1416-3			ʃ j ə ŋ ⁴³				
2508-3			tʰ u ³²				
554-3			n ɔ̃ ʔ ³				
1036-3			b j ə ŋ ⁴				
1895-3			l ɔ̰ ʔ ³				
2768-3			pʰ j u ⁴³				
1121-3			n j au ³¹				
631-3			k j o̰ ʔ ⁵³				
2085-3			tʰ ɔ ʔ ⁵²				
2182-3			kʰ o ŋ ³¹				
2417-3			b e ⁵¹				
2361-3			k ḭ ⁵³				
1518-3			n æ p ³²				
1659-3			g o ŋ ⁵¹				
680-3			b ø ⁵³				
2733-3			w a ŋ ³¹				
670-3			m j ḛ ⁵³				
2134-3			ŋ ⁵²				
1285-3			d ɔ ʔ ⁵²				
1554-3			b ɛ m ⁵¹				
2630-3			s ə k ⁵⁴				
268-3			g o ŋ ³				
109-3			g o k ⁵³				
1850-3			g j ɛ m ⁵¹				
98-3			ŋ ɔ ³				
1709-3			s a ŋ ⁵⁴				
707-3			kʰ ə ⁵				
1075-3			tʃʰ a ŋ ⁵⁴				
1696-3			k o̰ k ⁵³				
2588-3			l o ³				
1424-3			ʃ e n ⁵				
424-3			pʰ j ɔ ⁴²				
958-3			j a ŋ ³				
254-3			n o ʔ ⁵¹				
1135-3			tsʰ æ m ⁵³				
977-3			ŋ ə ³				
1560-3			n o̰i ʔ ⁵²				
729-3			tʰ u ŋ ⁵³				
887-3			n j a̰u ⁵				
241-3			ʃ e ⁵⁴				
843-3			tsʰ u ³²				
780-3			kʰ ei ⁵				
1442-3			g e ⁵¹				
854-3			ʔ a ³				
855-3			pʰ o ʔ ⁵³				
2886-3			n õ ŋ ⁵				
2659-3			w ə ⁴				
1925-3			kʰ j ɔ ⁴				
1223-3			j ɛ̰ m ⁴				
1907-3			l ɔ̰ ʔ ³				
1529-3			tsʰ æ m ⁴³				
2217-3			n æ m ³¹				
2726-3			ŋ au ³¹				
2425-3			m j au ⁵³				
275-3			s ɔ ʔ ⁵³				
2398-3			dʒ w ɛ p ⁴²				
404-3			kʰ j e ⁴³				
12-3			g j o k ³²				
22-3			j ɔ ²¹				
1296-3			j ɔ ³²				
2103-3			n ãɪ ⁴				
1336-3			tʰ o ʔ ⁵³				
449-3			l ɔ ³¹				
1816-3			d w e n ³				
826-3			g j ɔ ⁴				
2693-3			tʃʰ e ⁴³				
2852-3			m ɔ ⁵				
2052-3			ʔ õ ŋ ⁵⁴				
2368-3			kʰ au ³				
1682-3			j o k ³²				
1005-3			m j e ⁴				
2164-3			kʰ j o k ⁵³				
1652-3			g au ³				
1506-4				l o̰ ⁴³			
546-4				n a ³¹			
944-4				p ḛ n ⁴			
1495-4				m j æu ʔ ³¹			
592-4				kʰ a ²			
1755-4				v ɔ ʔ ³²			
496-4				n o ŋ ⁴			
758-4				d z œ i ³¹			
909-4				ŋ o ³			
1021-4				p o̰ ³			
327-4				pʰ ə t ³²			
657-4				n o ³			
1151-4				l o ʔ ³²			
969-4				kʰ i t ⁵³			
215-4				s a ²			
2841-4				m j ɪ ²			
1595-4				m a̰ ŋ ³¹			
2030-4				m j a ⁴			
609-4				m o ʔ ³²			
311-4				n j a̰ p ⁵			
1315-4				s ḛ ʔ ⁵⁴			
832-4				w a ³⁴			
193-4				n o ʔ ²¹			
1856-4				n e ³			
185-4				kʰ o ⁵			
2375-4				l au ⁴³			
1093-4				x a ŋ ⁴²			
2551-4				d z au ⁴			
1029-4				ʃ i ⁴³			
2038-4				ʔ a ³			
84-4				v o ⁴			
2405-4				pʰ au ŋ ⁴			
1727-4				m i ²³			
1973-4				tsʰ o ⁴³			
1793-4				p j ṵ ⁵²			
292-4				l œ i ³			
299-4				kʰ j o ʔ ⁵²			
2457-4				m ḭ ⁴³			
165-4				ŋ ɔ̰ ʔ ⁵⁴			
2813-4				d au ŋ ⁴¹			
1535-4				g j a̰ ²¹			
147-4				b j ɔ ²			
815-4				m j ɔ ʔ ³			
253-4				ʔ au ³			
793-4				m j ɔ ʔ ³²			
1669-4				n o̰ ⁴¹			
369-4				b ə ³²			
134-4				n a̰ ḭ ʔ ⁵⁴			
1409-4				s a ŋ ³²			
1583-4				s a ŋ ⁴³			
924-4				ʃ ɔ ³²			
2800-4				m ḭ ⁴			
2788-4				m ɔ ⁴			
741-4				m a ²			
602-4				kʰ a m ³			
1933-4				kʰ au ŋ ³¹			
1626-4				ŋ ḛ ʔ ⁵⁴			
902-4				tʰ a ³²			
895-4				m i ⁴³			
2305-4				l e ³²			
1177-4				g j o ⁵			
691-4				d z o ⁴			
1702-4				n o ²³			
1468-4				tʃʰ i t ⁵⁴			
567-4				ʃ i t ⁵⁴			
2157-4				d z au ŋ ³			
506-4				d u ⁴²			
1086-4				p j i t ⁵⁴			
578-4				d au t ⁴			
1800-4				tʰ au n ⁵			
530-4				g o ³⁴			
319-4				w ai ³			
2564-4				s a m ⁴²			
2060-4				n a̰ ḭ ʔ ⁵⁴			
2483-4				tsʰ e ⁵³			
1451-4				m j ɔ ⁴⁵			
2210-4				ŋ ai ²³			
1416-4				x a ŋ ³			
2508-4				tʰ au ³			
554-4				n o ʔ ⁴³			
1036-4				b j a ŋ ³⁴			
1895-4				l o ʔ ³			
2768-4				pʰ j u ³			
1121-4				n j o̰ ʔ ⁴²			
631-4				k j a̰u ʔ ⁵³			
2085-4				tʰ o ʔ ⁵⁴			
2182-4				g au ŋ ⁵¹			
2417-4				b a ³¹			
2361-4				g i ⁵²			
1518-4				n ɛ ʔ ³²			
1659-4				g au ³¹			
680-4				b a ³¹			
2733-4				w a ³²			
670-4				m i ʔ ³			
2134-4				ŋ oi ⁴²			
1285-4				t o̰ ʔ ⁵⁴			
1554-4				b a m ³¹			
2630-4				s a k ⁵			
268-4				g ɔ ŋ ³¹			
109-4				k a̰u ʔ ⁵⁴			
1850-4				ɣ a m ⁵¹			
98-4				ŋ o ʔ ³			
1709-4				s a ŋ ⁵²			
431-4				ʔ ʊ n ⁴²			
707-4				kʰ ə t ³			
1075-4				tʃʰ a ³			
1696-4				g au k ³²			
127-4				w e ⁴¹			
1424-4				ʃ ɪ n ²			
424-4				pʰ j ɔ ³¹			
254-4				n au ʔ ⁴²			
1135-4				tsʰ e ⁴¹			
977-4				ŋ a ³			
1560-4				n a̰ t ⁵⁴			
729-4				tʰ au ŋ ²			
887-4				n j o̰ ʔ ⁵			
241-4				ʃ ɪ ⁴³			
843-4				tsʰ au ³¹			
780-4				kʰ i ʔ ⁵⁴			
1442-4				g ai ³¹			
855-4				pʰ ɔ ⁴³			
2886-4				n au ŋ ³²			
1925-4				kʰ j ɔ ⁵¹			
1223-4				j a̰ m ³¹			
1907-4				l o ʔ ³²			
1529-4				tsʰ a m ⁴¹			
2217-4				n j e ³			
2425-4				m j u ʔ ³			
275-4				s ɔ ʔ ⁵⁴			
2398-4				dʒ a̰ p ⁵⁴			
404-4				kʰ ɪ n ⁴³			
12-4				g j æu ʔ ⁴³			
22-4				j o ³⁵			
2103-4				n ɪ n ⁵⁴			
1336-4				tʰ au k ⁵⁴			
449-4				l o ³			
826-4				g j o ⁵			
2693-4				tʃʰ i t ⁵⁴			
2852-4				m au ²⁵			
2052-4				ʔ au n ⁴			
1682-4				j æu ʔ ⁴²			
917-4				ŋ ɔ ³⁵			
2164-4				kʰ j æu k ⁵⁴			
1506-5					l a ³¹		
546-5					n i ³¹		
944-5					p ɛ ³¹		
1495-5					m j ai ŋ ⁵⁵		
592-5					kʰ w i ³¹		
1755-5					w ʊ ʔ ³¹		
496-5					n u ³¹		
758-5					sʰ w i ⁵⁵		
909-5					ŋ a ³¹		
1021-5					p a ³¹		
327-5					p j a ⁵⁵		
657-5					n a ³¹		
1151-5					l ʊ ʔ ³¹		
969-5					kʰ i ⁵⁵		
215-5					ʃ w i ³¹		
2841-5					m i ⁵⁵		
1595-5					m ai ŋ ⁵⁵		
2030-5					m j o ⁵⁵		
609-5					m ʊ ʔ ³¹		
311-5					m j a ʔ ³¹		
1315-5					ʃ i ʔ ⁵⁵		
832-5					w e ³¹		
193-5					n u ʔ ³¹		
1856-5					n ɛ ³¹		
185-5					kʰ a ³¹		
2181-5					m u ³¹		
2375-5					l o ʔ ³¹		
1093-5					ʃ ai ŋ ⁵⁵		
2551-5					sʰ u ³¹		
1029-5					ʃ i ³¹		
2038-5					ʔ a		
84-5					w a ³¹		
2405-5					p j o		
1048-5					ʃ w e ³¹		
1793-5					pʰ j u ʔ ⁵⁵		
1479-5					n u ³¹		
292-5					l i ³¹		
2457-5					m i ³¹		
165-5					ŋ a ³¹		
2813-5					t ɔ ŋ ⁵⁵		
253-5					ʔ o ³¹		
1669-5					n a ʔ ⁵⁵		
369-5					p a ³¹		
1188-5					l a ŋ ³¹		
1409-5					ʃ ai ŋ ³¹		
1583-5					ʃ ai ŋ ³¹		
924-5					ʃ a ³¹		
2800-5					m i ⁵⁵		
2788-5					m ai ³¹		
741-5					m o ³¹		
1933-5					kʰ au ŋ ⁵⁵		
902-5					tʰ o ³¹		
895-5					m i ³¹		
2224-5					kʰ u ³¹		
2305-5					l ɛ ⁵⁵		
617-5					ʃ o ʔ ³¹		
1702-5					n a ʔ ⁵⁵		
567-5					ʃ i ʔ ⁵⁵		
1086-5					p e ³¹		
578-5					t u ³¹		
1800-5					tʰ ɔ ŋ ³¹		
530-5					g a ³¹		
319-5					w i ʔ ⁵⁵		
2210-5					ŋ j i ⁵⁵		
2508-5					tʰ u ʔ ⁵⁵		
554-5					n ʊ ʔ ³¹		
1036-5					p j ai ŋ ³¹		
1895-5					l ʊ ʔ ³¹		
2768-5					pʰ j u ʔ ⁵⁵		
631-5					x o ʔ ³¹		
2085-5					t u ʔ ³¹		
670-5					m j i ⁵⁵		
1988-5					ʃ e		
268-5					kʰ o ³¹		
98-5					ŋ u ʔ ³¹		
431-5					ʔ ʊ n ³¹		
1696-5					k o ʔ ⁵⁵		
2588-5					l a ³¹		
127-5					w e ⁵⁵		
854-5					ʔ ə		
855-5					pʰ a		
2659-5					w a ⁵⁵		
1925-5					kʰ ə		
2217-5					n ɛ ⁵⁵		
2726-5					ŋ u ⁵⁵		
1296-5					j a ³¹		
2368-5					kʰ o ³¹		
1005-5					ɲ i ³¹		
1506-6						l aˀ	
546-6						n eˀ	
944-6						p a n	
1495-6						m j au k	
592-6						k eː	
1755-6						w a k	
496-6						n w aː	
758-6						tsʷ ai	
909-6						ŋ aː	
1021-6						pʰ aː	
327-6						p r a	
657-6						n aː	
1151-6						l a k	
969-6						kʰ r e	
215-6						s w eː	
2841-6						m j w iː	
1595-6						m a ɲ	
2030-6						m r a ŋ	
609-6						m a k	
311-6						m r u p	
1315-6						s a t	
832-6						w eː	
193-6						n a k	
1856-6						n i	
185-6						kʰ aː	
2181-6						m w iː	
2551-6						tsʰ uː	
1029-6						s iː	
2038-6						ʔ ə	
84-6						w aː	
2405-6						p a ŋ	
1727-6						m r e	
1048-6						s w a n	
1973-6						tsʰ aː	
1793-6						pʰ r uˀ	
1479-6						n w iˀ	
299-6						kʰ j w i	
2457-6						m r iː	
2813-6						t au ŋ	
1535-6						kʰ r a ŋ	
147-6						p j aː	
815-6						m j a k	
253-6						ʔ uː	
793-6						m j a k	
369-6						p aː	
134-6						n aː	
1188-6						l u m	
1409-6						s a ɲ	
1583-6						s a ɲ	
924-6						s aː	
2800-6						m aˀ	
2788-6						m a	
741-6						m aˀ	
602-6						kʰ aː	
1933-6						kʰ a ŋ	
1626-6						ʔ a p	
902-6						tʰ a ŋ	
895-6						m iː	
2224-6						kʰ w iː	
2305-6						h l a m	
1177-6						k r aː	
691-6						ts aː	
617-6						s au k	
1702-6						n a	
1468-6						tsʰ eː	
567-6						s e	
2157-6						tʰ w i ŋ	
506-6						t w aː	
1086-6						p eː	
578-6						t uː	
1800-6						tʰ au ŋ	
530-6						k aˀ	
319-6						w ai	
2564-6						s u m	
2060-6						h n a ts	
2483-6						tsʰ ai	
1451-6						m j aː	
2210-6						ŋ ai	
1416-6						h r a ɲ	
2508-6						tʰ u	
554-6						n a k	
1036-6						p r w i ŋ	
1895-6						l a k	
2768-6						pʰ r u	
1121-6						n j w i	
631-6						kʰ r au k	
2085-6						tʰ a k	
2182-6						k au ŋ	
1518-6						n a k	
670-6						m r e	
1988-6						s a	
2134-6						ŋ w e	
2630-6						s a ts	
268-6						k w i ŋ	
109-6						kʰ au k	
1850-6						k r i m	
1709-6						s a ŋ	
431-6						ʔ u n	
707-6						kʰ a	
127-6						w a m	
1424-6						s a n	
958-6						j a ŋ	
1135-6						tsʰ a m	
977-6						n aˀ	
1560-6						h n u t	
729-6						t au ŋ	
843-6						tsʰ i	
780-6						kʰ j eː	
1442-6						k j aː	
855-6						pʰ aˀ	
2886-6						n uˀ	
1223-6						ʔ i m	
1907-6						l a k	
1529-6						tsʰ u m	
2217-6						n a mˀ	
2726-6						ŋ w i	
2425-6						m j w i	
275-6						s a k	
2398-6						ts u p	
404-6						kʰ j ai	
12-6						k r au k	
1296-6						j aː	
1336-6						tʰ au k	
449-6						l aː	
1816-6						t w a n	
826-6						k j aˀ	
2852-6						h m uˀ	
2368-6						kʰ w iː	
1682-6						j au k	
917-6						ŋ aː	
2164-6						kʰ r au k	
1652-6						k w iː	
1506-7							l ə ⁴
546-7							n i ⁴⁵
944-7							b a n ³²
1495-7							m j u ʔ ³²
592-7							kʰ w i ³¹
1755-7							w a ʔ ³¹
496-7							n ɔ ³
758-7							d z w i ³¹
909-7							ŋ ɔ t ³
1021-7							b ɔ ³¹
327-7							pʰ ə t ⁵
657-7							n ɔ ³
1151-7							l ɔ ʔ ³²
969-7							kʰ j i ⁵³
215-7							s w i ⁴²
2841-7							m i ³
1595-7							m j ɪ ŋ ³¹
2030-7							m j a ŋ ³¹
609-7							m ɔ ʔ ⁵²
311-7							m j ṵ p ⁵⁴
1315-7							s a t ⁵
832-7							v e ⁵³
193-7							n ɔ ʔ ³
1856-7							n e ³²
185-7							kʰ ɔ ⁵³
2181-7							m au ³
2375-7							l u ʔ ³
1093-7							h ɯ ŋ ⁵³
2551-7							d z u ³¹
1029-7							ʃ i ³¹
84-7							w a ³¹
2405-7							pʰ u ŋ ³
1727-7							m i ³
1048-7							s ʊ n ⁵⁴
1973-7							tsʰ ɔ ³¹
1793-7							b j u ⁵³
1479-7							n au ³
292-7							l w i ³¹
299-7							kʰ j w i ⁵³
2457-7							m i ³¹
165-7							ŋ ɔ̰ ʔ ⁵⁴
2813-7							d u ŋ ³¹
1535-7							k j a̰ ŋ ⁵³
147-7							b j ɔ ³¹
815-7							m j ɔ ʔ ³²
253-7							ʔ u ³⁴
793-7							m j ɔ ʔ ³²
1669-7							n ɔ ⁵³
369-7							b u ³
134-7							n ʊ̰ t ⁵
1188-7							l u m ³¹
1409-7							s i n ⁴²
1583-7							s i ŋ ³¹
924-7							ʃ ɔ ³¹
2800-7							m i ³¹
2788-7							m ɔ ³
741-7							m a ŋ ⁵³
602-7							kʰ u m ³¹
1933-7							kʰ u ŋ ⁵³
1626-7							ʔ a̰ p ⁵
902-7							tʰ a ŋ ³¹
895-7							m ḭ ³¹
2224-7							kʰ au ³¹
2305-7							l a̰ m ⁵³
1177-7							g j ɔ ⁵³
691-7							d z ɔ ⁵³
617-7							ʃ u ʔ ⁵
1702-7							n ɔ ³¹
1468-7							tʃʰ i ³¹
567-7							ʃ i ⁴³
2157-7							d z u ŋ ³¹
506-7							d ɔ ³²
1086-7							b i ⁵³
578-7							d u ⁵³
1800-7							tʰ u ŋ ⁵³
530-7							g ɔ ³
319-7							β w i ³
2564-7							s u m ³²
2060-7							n j ɪ̰ t ⁵
2483-7							tsʰ e ⁵³
1451-7							m j ɔ ³
1416-7							h ɯ ŋ ⁴³
2508-7							tʰ u ⁴³
554-7							n ɪ k ³²
1036-7							b i ŋ ³⁴
1895-7							l ɔ ʔ ³
2768-7							pʰ j u ³²
1121-7							n j w i ³²
631-7							k j ṵ ʔ ⁵⁴
2085-7							tʰ ɔ ʔ ⁵⁴
2182-7							kʰ u ŋ ⁵³
2417-7							b w i ³
2361-7							k ḭ ⁵³
1518-7							n a p ³
1659-7							g u ŋ ⁵³
680-7							b a ³¹
2733-7							w a ŋ ³¹
1988-7							s u ³⁵
1285-7							d ɔ ʔ ⁵
1554-7							b u m ³¹
2630-7							s ɪ k ⁵
109-7							k ṵ ʔ ⁵
1850-7							g a m ⁵³
98-7							ŋ ɔ ⁴⁵
1709-7							s e ŋ ⁴
431-7							ʔ ʊ n ⁵³
707-7							kʰ ə t ⁵
1075-7							tʃʰ a ŋ ³¹
1696-7							g u ʔ ³²
2588-7							l ə ³²
127-7							v a m ³¹
1424-7							ʃ ɪ n ³¹
424-7							pʰ j ɔ ⁵³
958-7							j a ŋ ³²
254-7							n u ʔ ⁵
1135-7							tsʰ a m ⁵³
977-7							ŋ ɔ t ³
1560-7							n ʊ̰ t ⁵
729-7							tʰ u ŋ ⁴
887-7							n j w i ³¹
241-7							ʃ ə ⁴³
843-7							tsʰ u ⁴³
780-7							kʰ i ³¹
1442-7							g e ³¹
854-7							ʔ ə
2659-7							w a ³¹
1925-7							kʰ j ɔ ⁵³
1223-7							ʔ j ṵ m ⁵³
1907-7							l ɔ ʔ ³²
1529-7							tsʰ u m ⁵³
2726-7							ŋ au ³²
2425-7							m j w i ³²
