COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
194	s i r u s a r i	s i r o kʲ a	s i r e	s i r o i	s i r o i	sː u	s i r eː	s i r o i	s i r u s a ɴ	s i r o i
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
171		k u a	k a i w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː r a	k a w a
160	k u r ɨ r u r i		k ui r u			f iː ɭ			k w iː j u ɴ	
89		k iː	k e i	k e	k eː		k e	k e	k iː	k e
427							k a ŋ u	k a g u		k a ŋ u
167	θ e d a					t i d a			t iː d a	
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
106						p ɨ s a			h w i ɕ a	
78		a b u r a n i k u	a b u r a m i	a b u r a	a b u r a	a vː a	a b u r a	a b u r a n i k u		a b u r a m i
253	j uː ts ɨ	j o tsː u	j o i	j o tː u	j o tsː u	j uː ts ɨ	j o tsː u	j o tsː u	j uː ɕ i	j o tsː u
310	θ u	t o	t o	t o	t o	t u	t o	t o	t u	t o
159				j a r u			j a r u	j a r u		
269	ʔ i x i	i k e		i k e			e k e	i k e		
161	ʔʲ u r i	j u	j u i u	j uː	j uː		e o	j uː	ʔʲ u ɴ	j uː
49	o n a g u	o ɴ n a g o	o n a g o	o n a g o	o n a ŋ o			o ɴ n a	w i n a g u	o ɴ n a
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
379	k u s a r e θ a	k u s a r u a	k e sː a r e t a	k u s a tː a	k u s a tː a	f u s a r i t a m	k u s a tː a	k u s a tː a	k u tsː oː r u	k u s a tː a
304	ts ɨ z ɨ	ts u d a k i	ts u b a	t u b a	ts u b a	ts ɨ ts ɨ	ts u b a k e	ts u b a k i	ɕ i ɴ p eː	ts u b a
346	k u r a s a r i	k u r a kʲ a	k ui r e	k u r a i	k u r a i	fː a	k u r eː	k u r a i	k u r a s a ɴ	k u r a i
313	n a ɴ θ ɨ	d e	d e	d e	d e		d e	d e	u t i	d e
255		tɕ iː t o					tɕ iː t o			
15	ʔ a r ɨ		a iː	a r e	a r e		a r e	a r e	ʔ a r i	a r e
65		k u a	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
250		h o k u a	h o k a ɴ	h o k a n o	h o k a n o	p u k a n u	h o k a n o	h o k a n o ɴ		h o k a n o
330				ɕ u dʑ i ɴ	ɕ u dʑ i ɴ					ɕ u dʑ i ɴ
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
265							m o j a	m o j a		
233	ʔ a ɴ tɕ u ɴ x j a		a iː d o ɴ	a n o h i t o t a t i	a n o h i t o j a r a		a e r a	a n o h i t o t a tɕ i	ʔ a tː aː	a n o h i t o t a tɕ i
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
192		a o kʲ a	a o	a o i	a o i	a u	a w eː	a o i		a o i
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
190	h aː s a r i	a k a kʲ a	a i k e	a k a i	a k a i	a k a	a k eː	a k a i	ʔ a k a s a ɴ	a k a i
420	ʔ u θ ɨ r u r i	o t e r u	o ts u		o tɕ i r u	u t i ɭ	o tɕ i r u	o tɕ i r u	ʔ u t i j u ɴ	o kː o tɕ i r u
22		n a kː j a	n a k a	n a i	n a i		n eː	n a i	n eː ɴ	n a i
188	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a		j a m a
-136				n e r u	n e r u		n e r u	n e b u r u		
5					a ɴ t a					a n a t a
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
387				eː	eː		eː			iː
73	s i s i					s ɨː s ɨ			s i s i	
435	h u k u r i	h u k u	h u	h u k u	h u k u	fː u	ɸ u k u	h u k u	h u ts u ɴ	h u k u
382			ts u r u ɴ		ts u r u ts u r u		ts u r u ts u r u	ts u r a ts u r a		
268	ʔ u m i	u m i	u ɴ	u m i	u m i	i m	o m i	u m i	ʔ u m i	u m i
184	u a ts ɨ					u m a ts ɨ				
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
170	m ɨ z ɨ	m i z u	m iː	m i d u	m i z u	m i dz ɨ	m e z u	m i z u	m i dʒ i	m i z u
119	k i m o	k i m o	k i m o	k i m o	k i m o	ts ɨ m u		k i m o	tɕ i m u	k i m o
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
314		m o s i	m o ɕ i k a		m o s i	m u s ɨ	m o s i	m o s i	m u s i	m o s i
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
58		s a k a n a			s a k a n a					s a k a n a
280	n a g a m u ɴ								n a g a m u ɴ	
124	x a m u r i								k a n u ɴ	
290			t e		t eː				t iː	
211				eː	eː		eː	eː		iː
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
158					a ŋ e r u					a ŋ e r u
262	h i r u h i ɴ m a	h i r u m a	h i j i	h i r u m a	h i r u m a		ɸ i r u	h i r u m a	h w i r u	h i r u m a
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
426		k a m a r u		k a m u						
433	s i b u r u r i								ʃ i p u j u ɴ	
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
62	ʔ i ɴ		i ɴ	i n u	i n u	i n	e n o	i n u	ʔ i ɴ	i n u
272	ʔ a m ɨ	a m e	a m e	a m e	a m e ŋ a	a m i	a m e	a m e g a	ʔ a m i n u	a m e ŋ a
88	h i g i					pˢ ɨ g i				
343		k oː r u	k oː	k oː r u	k oː r u		k oː r u	k oː r u		k oː r u
287	h a g i	h a g i				k a r a p a dz ɨ				
239	ʔ i ts ɨ	i ts u	iː	i t u	i ts u	i ts ɨ	e ts u	i ts u	ʔ i ɕ i	i ts u
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
221	n aː	n a m i a	n a i	n a	n aː	n aː	n a	n a m a	n aː	n a m a e
210	m iː s a r i		n i k e			m ɨː			m iː s a ɴ	
195	k u r u s a r i	k u r o kʲ a	k u r e	k u r o i	k u r o i	f u	k u r eː	k u r o i	k u r u s a ɴ	k u r o i
266	x a z e	k a z e	k a i z e	k a z e	k a z e	k a dʒ i	k a z e	k a z e	k a dʒ i	k a z e
281	m u s i	m u s i m e	m ui ɕ	m u s i	m u s i	m u s ɨ	m o s i	m u s i	m u s i	m u s i
264	k i r i	k i r i	k i j i	k i r i	k i r i	ts ɨː			tɕ i r i	k i r i
376	w a r u s a r i	w a r u kʲ a	w a r i		w a r ui		w a r iː	w a r ui	w a sː a ɴ	w a r ui
11	w a x j a	w a r e ɴ i s a				b a n t iː			w a tː aː	
185	h w e	h i a	h e i	h a i	h a i	p a z ɨ	ɸ eː	h a i	h w eː	h a i
308	h a n a	h a n a	h a n a	h a n a	h a n a	p a n a	h a n a	h a n a	h a n a	h a n a
235	x j a s i		i k e ɴ						ts aː	
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
146	ʔ a kː u r i		a j u ɴ	a r u k u	a r u k u	a ɭ ɨ f u	a r u k u	a r u k u	ʔ a tsː u ɴ	a r u k u
297	ʔ w ɨː s ɨ b a		s u b a			s u b a			ʃ i b a	
276	ʔ a r a u r i	a r a u	a i r u	a r a u	a r a u	a r a u	a r a o	a r a u	ʔ a r a j u ɴ	a r a u
414	h u r u r i	h o r u	h o	h o r u	h o r u	p u ɭ	h o r u	h o r u	h u j u ɴ	h o r u
10	ʔʲ a					vː a			ʔʲ aː	
341		k oː r i	k oː i	k oː r i	k oː r i		k oː r i	k oː r i		k oː r i
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
84		o b a		o	oː		o	o		
178	m i tɕ a					m t a			ɴ ts a	
32				j o k e	j oː k e					
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
-107			h iː z a				ɸ u z a			
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
437					k o w a ŋ a r u					k o w a ŋ a r u
350	s e b a s a r i	s e b a kʲ a	s e m e	s e b a i	s e b a i		s e m eː	s e m a i	ʃ i b a s a ɴ	s e m a i
215		j o kː j a	j o k a							
1	w a ɴ	w a r e				b a n			w a ɴ	
288			a ɕ	a s i	a s i		a s i			a s i
305	tɕ i	tɕ i	tɕ i tɕ i	t i t i	tɕ i tɕ i	ts ɨː	tɕ i	tɕ i tɕ i	tɕ iː	o tɕ i tɕ i
248	ʔ a m a								ʔ a m a	
81	x o g a								k uː g a	
85	z u b u					dz uː			z uː	
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
54						b ɨ k i d u m			w i k i g a	
86			s iː b o							s i pː o
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
355					g o ts ui	u d a				
423	x a ɴ g e r u r i	k a ɴ g i a r u	k a ɴ g u	k a ɴ g a e r u	k a ɴ ŋ a e r u	k a ŋ g a i ɭ	k a ɴ ŋ a e r u	k a ɴ g a e r u	k a ɴ g eː j u ɴ	k a ɴ ŋ a e r u
101	h w a		h a	h a	h aː	p aː	ɸ a	h a	h aː	h a
244	x u m a					k o m a n			k u m a	
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
386						m a tː oː β u			m a tː oː b a	
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
307		m i	m iː	m i	m iː		m i	m i		m i
104		a s i	a ɕ	a s i	a s i		a s i	a s i		a s i
186	m eː r u r i	m i e r u	m o i j u	m o e r u	m o e r u	m ui ɭ	m o e r u	m o e r u	m eː j u ɴ	m o e r u
39			h u t e	h u t o i			ɸ u t eː			
430	h a x u r i	h a k u	h a	h a k u	h a k u	p a f u	h a k u	h a k u	h a ts u ɴ	h a k u
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
122				t a b e r u	t a b e r u					t a b e r u
2				a s i	w a t e					w a t a s i
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
12				a s i r aː	w a t e r a					w a t a s i t a tɕ i
404	n a g ɨ r u r i		n a g u				n a ŋ e r u	n a g e r u	n a g i j u ɴ	n a ŋ e r u
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
306	n a r i					n a ɭ			n a i	
179		tɕ i tɕ i		t u t i	ts u tɕ i		tɕ i tɕ i	ts u tɕ i		ts u tɕ i
191	ʔ oː s a r i								ʔ oː s a ɴ	
395	n i g i r i	n i g i r i	m iː	m i g i	m i ŋ i	n ts ɨ	m i ŋ i	m i g i	n i dʑ i r i	m i ŋ i
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
412	s e h e r u r i	s a k e r u	s a k u	ɕ a k e r u	s a k e r u	s a k i ɭ	s a k e r u	s a k e r u	s a k i j u ɴ	s a k e r u
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
45							k o m eː		g u m a s a ɴ	
56	tɕ u	h i t o	h iː t o	h i t o	h i t o	p ɨ t u	ɸ u t o		tsː u	h i t o
201	h i g u r u s a r i			h i j a i		p i ʃ i			h w iː s a ɴ	
455	ʔ i k i tɕ u r i	i k i t e	i k iː tɕː o	i k i tʲ uː	i k i t e r u		e k e tɕ o r u	i k i t o r u	ʔ i tɕ i ts oː ɴ	i k i t e r u
274	n eː θ a		n u r e i t a	n u r e t a	n u r e t a		n o r e t a	n u r e t a	ɴ d i t oː r u	n u r e t a
400	h i pː a r u r i	h i pː a r u	h i pː a	h i pː a r u	h i pː a r u	p i k a u	ɕ a b a r u	h i pː a r u	h w i ts u ɴ	h i pː a r u
345	w a r a b ɨ					j a r a b i			w a r a b i	
351	θ uː s a r i	t oː kʲ a	t o j e	t oː i	t o i	t uː	t o w eː	t oː k ui	t uː s a ɴ	t oː i
142	θ u b u r i		t o i	t o b u	t o b u		t o b u		t u b u ɴ	t o b u
394	h i dʑ a r i	h i d a r i	h i d a i	h i d a r i	h i d a r i	p ɨ d a ɭ	ɸ u d a r i	h i d a r i	h w i z a i	h i d a r i
138	s i mʲ u r i		s iː ɴ	s i n u r u	s i n u	s ɨ n	s i n o r u	s i n u	s i n u ɴ	s i n u
113	w a θ a					b a t a			w a t a	
199	ʔ a ts ɨ s a r i		a tɕ i	a t ui	a ts ui	a ts ɨ		a ts ui	ʔ a ɕ i s a ɴ	a ts ui
432			s u i u		s uː		s uː	s uː		s uː
173	ʔ i s i	i s i	iː ɕ	i s i	i s i	i s ɨ	e s i	i s i	ʔ i s i	i s i
347	k i r u r i	k i r u	k i t	k i r u	k i r u	ts ɨː ts ɨː	k i r u	k i r u	tɕ i j u ɴ	k i r u
443		s a g e r u		s a g e r u						
114	k u b i	k u b i	k ui	k u b i	k u b i		k u b i	k u b i	k u b i	k u b i
401	ʔ u s u r i	o s u	o i s		o s u	u s ɨ	o s u	o s u	ʔ u ɕ u ɴ	o s u
300	h u s u	h e tsː o g o	h e i s o	h e s o	h e s o		ɸ e s o	h e s o	h u s u	o h e s o
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
