COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
294-2		m ə kʼ kʼ																	
597-2		x ɨ n ə ə ə																	
7-2		x ɨ l g ɨ																	
158-2		kʼ ə m i s																	
296-2		ə ə s a t																	
375-2		s ə b																	
541-2		kʼ ə tʃʼ ɨ n																	
113-2		b ɨ n ɨ																	
252-2		r ə k ə b ə																	
330-2		kʼ ə l d																	
449-2		x ɨ f ə																	
491-2		d ɨ n g ə t																	
545-2		rː ɨ ɨ o m																	
596-2		n ə d ə																	
4-2		d ɨ o ə																	
106-2		m ə tʃ a																	
254-2		dʒ ɨ m a t																	
290-2		x a g ə ɨ ə																	
602-2		m ɨ n																	
2-2		k ɨ w ɨ																	
3-2		k ɨ n ə																	
213-2		ʔ a r a s																	
486-2		n ə f ə kʼ ə																	
10-2		ɨ kʼ ɨ r																	
152-2		x ɨ d o																	
211-2		m ɨ ʃ ə t																	
328-2		s ə l ə b ə																	
333-2		m ɨ s ɨ r																	
334-2		ʔ ɨ n b ə s ɨ																	
540-2		l ɨ b ɨ																	
109-2		g u n tʃʼ																	
61-3			d ə m																
63-3			ʔ a ʒ ɨ m																
107-3			g a m ə l a																
112-3			d a m ə r a																
331-3			n ɨ g w s																
377-3			b ə kʼ u ə ə																
381-3			ʔ a t																
417-3			r u z																
451-3			s ə b a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			s ɨ kʼ ɨ s t																
535-3			ʔ a s ɨ r																
543-3			s ə kʼ t																
593-3			ʔ a m u s																
640-3			m a a																
1-3			d ə p ə r ə m																
65-3			ʒ u m																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m a kʼ a																
293-3			tʃ ə r ə z																
373-3			kʼ ɨ m a																
408-3			b ə r a																
414-3			d ə b a kʼ u w a																
601-3			ʔ ə r ə																
642-3			n ə tʃʼ a s																
60-3			n ə dʒ ə s ə m																
115-3			kʼ ə r a m																
209-3			s ə m u t																
242-3			ʔ a m ɨ s t																
415-3			z ɨ n a m																
450-3			z ə r																
490-3			ʒ ə p w																
638-3			s ɨ n ə																
645-3			kʼ a l																
75-3			ʔ a m b ɨ r																
160-3			t ə r ə kʼ																
208-3			ʔ a n kʼ w ə																
214-3			ʔ a p																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə ʒ ə																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			h w e t																
646-3			ʔ a h ə																
164-3			b ə kʼ ə																
210-3			ʒ ə h w ə r ə																
215-3			ʔ a ʒ e a ə t																
256-3			t u k a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə p w a																
412-3			s a h ə n																
496-3			w ə r s ə n m ə t																
64-3			d a p o																
67-3			w ɨ r																
169-3			n ə z ə z ə m ə																
251-3			tʃ e kʼ																
461-3			ʒ ə m																
547-3			w a z a t																
597-3			ʔ e m ə n ə n																
655-3			m ɨ ə t																
7-3			ʔ a l g a																
158-3			kʼ ə m kʼ s																
168-3			ʔ ɨ m a r																
296-3			ə ə h u t																
372-3			k ə n tʃ ə r																
374-3			b ə kʼ ə w ə																
375-3			s ə b																
385-3			w ɨ ʒ ə t																
411-3			t ə r a s																
500-3			ʔ ɨ m ɨ r																
6-3			m ə r k a m a																
17-3			ʔ ə h ɨ r																
123-3			ə e m ə m																
252-3			n ə kʼ ə b ə																
421-3			b ɨ p ə																
448-3			kʼ ə ʒ a n s ə n b ə t																
449-3			ʔ a ʒ ə																
545-3			h ɨ n ə																
596-3			n ə g ə																
653-3			b ə t ə t																
4-3			g ɨ n ʒ ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ɨ r																
460-3			h ə ə t																
489-3			b ə r r u m a																
552-3			z ɨ																
652-3			ʔ e t ə t a																
119-3			ʔ a n g a tʃ a																
298-3			h u t																
340-3			g w ə tʃ ə																
458-3			d ə n g ə n ə																
459-3			ʔ a s o																
607-3			ʔ ə k w a																
609-3			ʔ ɨ p a																
647-3			t ə t ə ə																
10-3			ʒ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ə																
73-3			tʃ ə k w r r ə																
76-3			m w ə s a																
110-3			d a r a																
121-3			t ɨ k ə																
167-3			g ɨ ə																
255-3			kʼ w ə ə tʃ ə																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			m ə m a r																
342-3			m e n a																
344-3			kʼ ə s ə m																
410-3			kʼ a r e																
540-3			l ə b a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d a m															
63-4				ʔ a h m															
107-4				g a m ə d ə															
112-4				d a m ə a															
331-4				n ɨ g w															
377-4				b ɨ kʼ ɨ ə															
381-4				ʔ a t															
417-4				r ɨ e															
451-4				ə b a t															
454-4				ʔ a h ɨ r															
484-4				ɨ kʼ ɨ t															
535-4				ʔ a m ɨ r															
543-4				ɨ t															
593-4				ʔ a m ɨ															
640-4				m a ə															
1-4				d ə h ə r ə															
65-4				h ɨ															
163-4				a h ə															
408-4				b ə ə a															
414-4				d a b a kʼ ɨ ə															
601-4				ʔ ə r e															
642-4				n f a															
60-4				n a f ə ə															
115-4				d a m ə															
450-4				e ə r															
490-4				h ə h w															
638-4				ɨ n d															
645-4				kʼ a d															
75-4				ʔ a m b ɨ															
160-4				h a r ə kʼ															
378-4				ʔ a n g ə t															
379-4				m a h ə															
409-4				g ə t ə r ə															
497-4				t ə n															
598-4				h w d t															
646-4				ʔ a h ə															
164-4				b ə kʼ ə															
332-4				ʔ ə g ɨ r															
380-4				ʔ ə h w ə															
412-4				a h a n															
64-4				d a h ə															
67-4				w ɨ r															
169-4				n ə ə e ə															
461-4				h d															
547-4				w ɨ e a t															
597-4				ʔ ə m ə n ə															
655-4				m ɨ ɨ t															
158-4				kʼ a m ɨ															
168-4				ʔ ɨ m a r															
372-4				h ə n f ə r															
374-4				b ə kʼ e w e															
375-4				ə b															
385-4				w ɨ h ə t															
411-4				t r a															
500-4				ʔ ɨ m ɨ r															
541-4				kʼ a i n															
6-4				m ə ə h a m a															
17-4				ʔ ə h ɨ r															
330-4				kʼ a d d															
421-4				b ɨ t ə															
449-4				ʔ a h ə															
545-4				h ɨ n ɨ															
596-4				n ə g ə															
653-4				b ə t ɨ t															
4-4				g ɨ n mː ə															
8-4				kʼ ə b ə t e															
106-4				m a t a															
339-4				b ə kʼ n															
489-4				b w ə j i m m ə															
652-4				ʔ d t ə															
119-4				ʔ a n g a kʼ a															
340-4				g w a ɨ															
458-4				d ə n g ə n ə															
486-4				n ə h ə kʼ ə															
607-4				ʔ ə h w ə															
609-4				ʔ ɨ h a															
15-4				ʔ ɨ n ɨ m															
18-4				n ɨ kʼ e j ə															
73-4				ə t w ə ə															
76-4				m w ə m a															
110-4				d a t a															
121-4				t ɨ h ə															
167-4				g ɨ g ə															
334-4				ʔ a b a m a															
342-4				m d n a															
344-4				kʼ ə ə m															
410-4				kʼ a r d															
550-4				h ə n h ɨ r															
612-4				ʔ a s b															
61-5					d ə m														
63-5					ʔ a ʔ ɨ m														
107-5					g a m e e a														
112-5					d a b ə r a														
331-5					n ɨ g w s														
377-5					b ə kʼ u ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a h ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m a a														
1-5					d ə bː ə r ə m														
65-5					ʔ u														
163-5					s ə tʃ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u e a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a														
408-5					b o r a														
414-5					d ə b a kʼ u w a														
601-5					ʔ ə r o														
642-5					n ɨ f a s														
60-5					n ə f ə s ə														
115-5					ʔ ə m a m														
209-5					s ɨ m ɨ t														
242-5					ʔ a m ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					ʔ ə bː w														
638-5					s ɨ nː e														
645-5					kʼ a e														
75-5					ʔ a m b ɨ r														
160-5					ʔ ə r ə kʼ														
208-5					ʔ ɨ n kʼ w kʼ														
214-5					ʔ a b														
218-5					ʔ ɨ n z ɨ r														
378-5					ʔ a n g ə t														
379-5					u ə ʔ ə														
409-5					g e t ə r ə														
497-5					t ə n														
598-5					h w e tː														
164-5					b ə k ə														
210-5					u ə h w ə r														
215-5					ʔ a ʃ e ə ə t														
256-5					t u k a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə bː w a														
496-5					w u r s ə n ə t														
64-5					d a bː o														
67-5					w ɨ r														
169-5					n ə a ə z ə z ə														
251-5					f e kʼ														
294-5					m w kʼ kʼ														
461-5					ʔ e														
547-5					w ɨ z a t														
597-5					ʔ e m ə ə n														
655-5					m ɨ ʃ t														
7-5					ʔ a l g a														
168-5					ʔ ɨ m a r														
296-5					ə ə h u t														
372-5					k ə n f ə r														
374-5					b ə kʼ o w o														
375-5					s ə b														
385-5					w ɨ ʔ ə t														
411-5					t ə r a s														
500-5					ʔ ɨ m ɨ r														
6-5					m ə r k a m a														
17-5					ʔ ə h ɨ r														
113-5					b a m ə														
123-5					ʃ e m ə														
252-5					n ə k ə b ə														
421-5					b ɨ ʃ ə														
448-5					kʼ ə ʔ a m s ə n b ə t														
449-5					ʔ a k ə														
545-5					h ɨ nː o														
596-5					n ə g ə														
653-5					b ə tː ə t														
4-5					g ɨ r ʃ ə														
8-5					kʼ ə b ə tː o														
290-5					ʔ a g ə z ə														
339-5					b ə kʼ ɨ s														
460-5					h ɨ ɨ t														
489-5					b ə r r u m a														
552-5					z ɨ														
602-5					m ɨ m														
652-5					ʔ e tː ə a														
3-5					h ɨ nː ə														
119-5					ʔ a n g a tʃ a														
298-5					h u t														
340-5					g w ə tʃ tʃ														
458-5					d ə n g ə n ə														
459-5					ʔ a sː o														
486-5					nː ə ʔ ə kʼ ə m														
607-5					ʔ ə k w a														
609-5					ʔ ɨ h a														
647-5					t ə tː e ə e														
15-5					ʔ ɨ nː ɨ m														
18-5					nː ɨ kʼ ə														
73-5					tʃ ə k w r ə m														
76-5					m w ə s a														
110-5					d a tː a														
121-5					t ɨ k ə														
152-5					ʔ a o														
167-5					g ɨ ə ə														
255-5					kʼ w ə n tʃ ə														
297-5					g u n ə r														
299-5					g u n ə r														
334-5					ʔ a m b ə sː a														
338-5					m ə m ɨ r														
342-5					m e nː a														
344-5					kʼ ə s ə m														
410-5					kʼ a r e n a														
550-5					tʃ ə nː tʃ ɨ r														
612-5					ʔ a r														
61-6						d ə m													
63-6						ʔ a sː m													
107-6						g ɨ m ə l a													
112-6						d a b ə n a													
331-6						n ə g s s													
377-6						b ə kʼ l													
381-6						ʔ a d													
417-6						r ə z													
451-6						s ə b a ʔ													
454-6						ʔ a s ə r													
484-6						s i ʔ i s ʔ													
535-6						ʔ a s i r													
543-6						s ɨ s ə													
593-6						ʔ a m s s													
640-6						m a n													
1-6						d ə bː ə r ə													
163-6						s ə s ə													
212-6						ʔ i n													
244-6						ʔ a r b ə													
248-6						m ɨ l ə													
293-6						f ə r ə z													
373-6						kʼ ə m a l													
408-6						b ɨ r a ə													
601-6						ʔ ə r ɨ b													
642-6						n ə f ɨ s													
60-6						n ə f ə s ə													
115-6						ʔ ə m a													
242-6						ʔ a m i s ʔ													
415-6						z n a b													
450-6						z ə r													
490-6						sː ə bː ə													
638-6						s r e													
645-6						kʼ a l													
75-6						ʔ a m b													
208-6						ʔ ɨ n kʼ o ə													
214-6						ʔ a b													
218-6						ʔ i z z ə													
409-6						g ɨ t ə r													
497-6						ʔ ə n													
598-6						s w l ʔ													
646-6						ʔ a s ə													
215-6						ʔ a sː ɨ b ə													
256-6						ʔ ɨ m a													
294-6						m s kʼ													
655-6						m i ɨ ʔ													
158-6						kʼ ə m i s													
372-6						r ə n f ə r													
375-6						s ə b													
411-6						ʔ ə r a ə													
500-6						ʔ m													
541-6						kʼ ə s a n													
113-6						b ɨ n													
252-6						r ə ʔ ə b ə													
330-6						kʼ ə l d													
448-6						kʼ ə sː a ə ə b ə													
106-6						m ə s a													
290-6						ʔ a g ə z ə													
460-6						bː ə ə													
552-6						z i													
602-6						m i n													
2-6						ʔ s l ɨ m													
298-6						ʔ ə ʔ ə													
486-6						n ə sː ə kʼ ə													
211-6						m ɨ s e t													
333-6						m i s ɨ r													
334-6						ʔ a n b ə m a													
612-6						ʔ a r b b													
61-7							d ə m												
63-7							ʔ a ʒ ɨ m												
107-7							g a m e o a												
112-7							d a m ə r a												
331-7							n ɨ g w s												
377-7							a kʼ kʼ o												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə w a t												
454-7							ʔ a s ɨ r												
484-7							s ɨ kʼ ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a a												
1-7							d ə pː ə r ə												
65-7							ʒ u												
163-7							s ə tʃ ə												
212-7							ʔ e												
244-7							ʔ a r a ə t												
248-7							m u k a												
293-7							tʃ ə r ə z												
373-7							kʼ ɨ m a o												
408-7							tː o r a												
414-7							d ə pː a kʼ u w a												
601-7							ʔ ə r o												
642-7							o ɨ m a s												
60-7							n ə m ə s ə												
115-7							ʔ a r a m												
209-7							s ə m a t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a m												
450-7							z ə r												
490-7							ʒ ə pː w												
638-7							s ɨ n e												
645-7							kʼ a o												
75-7							ʔ a m s ɨ r												
160-7							t ə r ə kʼ												
208-7							ʔ a n kʼ w kʼ												
214-7							ʔ a pː												
218-7							ʔ ɨ n z												
378-7							ʔ a n g ə t												
379-7							ʒ ə m ə												
409-7							g e t ə r ə												
497-7							t ə n												
598-7							pː w e tː												
646-7							ʔ a pː a												
164-7							tː ə k ə												
210-7							ʒ ə pː w ə r												
215-7							ʔ a ʒ e ə t												
256-7							t u m a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ a pː w												
412-7							s a x ə												
496-7							w u r s ə n t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							ə ə z ə ə												
251-7							tʃ e kʼ ə												
294-7							m w kʼ kʼ												
461-7							ʒ e												
547-7							w ɨ z a t												
597-7							ʔ e m a n ə n												
655-7							m ɨ ə t												
7-7							ʔ a o g a												
158-7							kʼ ə m s												
168-7							ʔ ɨ m a r												
296-7							o a x u t												
372-7							k ə n tʃ ə r												
374-7							tː ə kʼ o w o												
385-7							w ɨ ʒ ə t												
411-7							t ə r a s												
500-7							ʔ ɨ m ɨ r												
6-7							m ə o k a m a												
17-7							ʔ ə x ɨ r												
123-7							ə e m ə												
252-7							n ə k ə ə												
421-7							tː ɨ pː a												
448-7							kʼ ə ʒ a s ə n ə t												
449-7							ʔ a ʒ ə												
491-7							d ɨ g ə t												
545-7							pː ɨ n o												
596-7							n ə g ə												
653-7							tʃ ə tː ɨ t												
8-7							kʼ ə tː ə tː o												
254-7							dʒ m a t												
290-7							ʔ a g ə z ə												
460-7							pː e t t												
489-7							w w r r tʃ m a												
552-7							z												
652-7							ʔ e tː a ə												
3-7							x ɨ n ə												
119-7							ʔ a n g a tʃ a												
298-7							x u t												
340-7							g w ə tʃ ə												
458-7							d ə n g ə n ə												
459-7							ʔ a s o												
486-7							n ə ʒ ə kʼ ə												
607-7							ʔ a k w a												
609-7							ʔ ɨ pː a												
10-7							ʒ ɨ kʼ u r												
15-7							ʔ ɨ n ɨ m												
18-7							n ɨ kʼ ə												
73-7							tʃ ə k w r r ə												
76-7							m w a s a												
110-7							d a t a												
121-7							t ɨ k ə												
152-7							ʔ a o												
167-7							g ɨ g ə												
255-7							kʼ w ə tʃ tʃ ə												
297-7							g u n ə r												
299-7							g u n ə r												
338-7							m ə m ɨ r												
342-7							m e n a												
344-7							kʼ ə s ə m												
410-7							kʼ a r e												
540-7							o e a												
550-7							dʒ ə n dʒ ɨ r												
61-8								d ə m											
63-8								ʔ a ʔ ɨ m											
107-8								g a m ə l a											
112-8								d a m ə r a											
331-8								n ɨ g w s											
377-8								b ə kʼ u ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə m a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ kʼ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a a											
1-8								d ə p ə r ə m											
65-8								ʔ ɨ m											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u e a											
293-8								tʃ ə r ə z											
373-8								kʼ ɨ m a a											
408-8								b o r a											
414-8								d ə b a kʼ u w a											
601-8								ʔ ə r o											
642-8								n ɨ tʃ a s											
60-8								n ə m ə s ə											
115-8								ʔ ə r a m											
209-8								s ɨ mː ɨ a											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a m											
450-8								z ə r											
490-8								ʔ ə p w											
638-8								s ɨ n ə											
645-8								kʼ a l											
75-8								ʔ a m b ɨ r											
160-8								h ə r ə kʼ											
208-8								ʔ a n kʼ w ə											
214-8								ʔ a m											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə h ə											
409-8								g e t ə r ə											
497-8								t ə n											
598-8								h w e t											
646-8								ʔ a m ə											
164-8								b ə kʼ ə											
210-8								ʒ ə h w ə r											
215-8								ʔ a ʒ e a ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə p w											
412-8								s a h ə n											
496-8								w ɨ r s ə n ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								m ə a ə z ə m ə											
251-8								tʃ e kʼ											
294-8								m w kʼ kʼ											
461-8								h ə m											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə n											
655-8								m ɨ ʃ t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								ə ə h u t											
374-8								b ə kʼ o w ə											
385-8								w ɨ ʒ ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə r k a m a											
17-8								ʔ ə h ɨ r											
123-8								ʃ ə m ə											
252-8								n ə kʼ ə m ə m											
421-8								b ɨ p ə											
448-8								kʼ ə ʒ a n s ə n b ə t											
449-8								ʔ a ʒ ə											
545-8								h ɨ n o											
596-8								n ə g ə											
653-8								b ə t ə t											
4-8								g ɨ n h ə											
8-8								kʼ ə b ə t o											
254-8								dʒ ɨ m a a											
290-8								ʔ a dʒ ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								h ɨ ə a											
489-8								b w r r tʃ m a a											
552-8								z ɨ											
652-8								ʔ ə t ə e											
3-8								h ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t											
340-8								g w ə tʃ tʃ											
458-8								d ə n g ə n ə											
459-8								ʔ a s o											
607-8								ʔ ə k w a											
609-8								ʔ ɨ p a											
10-8								h ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ ə											
73-8								tʃ ə k w r r ə											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ n ə											
255-8								kʼ w ə n tʃ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e ə a											
540-8								n e m a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a ʒ m										
107-9									g a m ə r a										
112-9									d a b ə r a										
331-9									n ə g w s										
377-9									b ə kʼ ɨ ə ə										
381-9									ʔ a t										
417-9									u z										
451-9									s ə b a t										
454-9									ʔ a s ɨ										
484-9									s ə ə ə s t										
535-9									ʔ a s ə										
543-9									s a s t										
593-9									ʔ a m u s										
640-9									m a a										
1-9									d ə p ə ə										
65-9									ʒ u										
163-9									s ə s ə										
212-9									ʔ ai̯ n										
244-9									ʔ a b ə t										
248-9									m u ɨ a										
293-9									tʃ ə ə z										
373-9									kʼ ə m a										
408-9									b a a										
414-9									d ə b a kʼ u w a										
601-9									ʔ ə a										
642-9									n ə tʃ a s										
60-9									n ə dʒ ə s ə										
209-9									s ə m ɨ t										
242-9									ʔ a m s t										
415-9									z r a b										
490-9									ʒ ə p w										
638-9									s ə n ai̯										
645-9									kʼ a r										
75-9									ʔ a m b										
160-9									ʔ ə ə kʼ										
208-9									ʔ a n kʼ w ɨ										
214-9									ʔ a b										
218-9									ʔ ə n w										
378-9									ʔ a n g ə t										
379-9									ʒ ə ʒ ə										
409-9									g ə t ə ə										
497-9									t ə n										
598-9									k ə ai̯ t										
646-9									ʔ a s ə										
164-9									b ə k ə										
210-9									ʒ ə p w ə										
215-9									ʔ a ʒ ə b ə										
256-9									t u k a										
285-9									m d a d										
332-9									ʔ ə g ə										
380-9									ʔ a p w										
412-9									s a m ə n										
496-9									w ə s ə n b ə t										
64-9									d a p a										
67-9									w ə										
169-9									n ə w ə z ə z ə										
251-9									tʃ ə kʼ										
294-9									m w ɨ kʼ										
461-9									ʒ ai̯										
547-9									w ə z a t										
597-9									ʔ ə m a n ə										
655-9									m ə r t										
7-9									ʔ a w g a										
168-9									ʔ ə m a r										
296-9									ə a p u t										
372-9									k ə n tʃ ə										
374-9									b ə kʼ ə w w										
375-9									s ə b										
385-9									w ə ʒ ə t										
411-9									t ə a s										
500-9									ʔ ə m ə										
541-9									kʼ ə s ə n										
6-9									m ə r k a m a										
17-9									ʔ ə p ə										
113-9									b ə n a										
123-9									a ə m ə										
252-9									n ə k ə b ə										
421-9									b ə p a										
448-9									kʼ ə ʒ a n s ə n b ə t										
491-9									d ɨ n g ə t										
545-9									p ə n a										
596-9									n ə g ə										
653-9									b ə t ə t										
4-9									g ɨ r ʒ ə										
8-9									kʼ ə b ə t a										
254-9									dʒ ɨ m a t										
339-9									b ə kʼ ə m										
489-9									b ə r s u m a										
552-9									w ɨ										
652-9									ʔ ə t a a										
119-9									ʔ a n g a tʃ a										
298-9									dʒ u t										
340-9									g w n tʃ ə										
458-9									d ə n g ə n ə										
459-9									ʔ a m a										
486-9									n ə m ə kʼ ə										
607-9									ʔ a k w a										
609-9									ʔ ə p a										
10-9									ə kʼ u										
15-9									ʔ ə n ə										
18-9									n ə kʼ										
73-9									tʃ ə k w ə ə										
76-9									m w ə s a										
110-9									d a t a										
121-9									t ə k ə										
167-9									g ə a ə										
255-9									kʼ w ə tʃ tʃ ə										
297-9									g u n ə r										
299-9									g u n ə r										
338-9									m ə m ə r										
342-9									m ai̯ n a										
344-9									kʼ ə s ə m										
550-9									dʒ ə n dʒ ə r										
612-9									ʔ a b										
61-10										d ə m									
63-10										ʔ aː s m									
107-10										g ə m i kʼ									
112-10										d ə b ə m aː									
331-10										m ə g w m									
377-10										b ə kʼ kʼ kʼ									
381-10										ʔ aː b									
417-10										r ə z									
451-10										m ə b a ə									
454-10										ʔ a m ə r									
484-10										m ə kʼ ə m									
535-10										ʔ aː m ə r									
543-10										m i kʼ ɨ									
593-10										ʔ aː m ə m									
640-10										m a ə									
1-10										ə ə l ə ʔ ə									
65-10										m ə b									
163-10										m ə ə ə									
212-10										ʔ i m									
244-10										ʔ aː r b ə									
248-10										m ə kʼ ə									
293-10										f ə r ə kʼ									
