COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1652-5					dʑ i ŋ											
576-5					ŋ w r̥											
1738-5					ɗ a k											
442-5					h oː m											
368-5					p j a ŋ											
1778-5					b a l̥											
957-5					n a b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					dʱ i h											
287-5					k j p											
321-5					kʰ əː h											
206-5					ɗ uː ʔ											
1950-5					ʔ tʰ											
665-5					oː r											
703-5					n uː ʔ											
1290-5					m j											
1391-5					kʰ a dʱ											
269-5					k a dʱ											
855-5					dʑ a n											
2078-5					s i											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j r n											
737-5					b r l̥											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						kʰ o r										
2181-6						n a m										
2060-6						ʔ oː m										
410-6						ɗ aːi̯										
1841-6						m m										
2017-6						h ei̯										
1004-6						r oː										
614-6						b o h										
686-6						b l eːi̯										
88-6						k a ʔ										
872-6						n o ŋ										
1891-6						ɗ oː										
68-6						s i m										
631-6						b r r										
594-6						k oː										
1759-6						h a ɲ										
805-6						k w ŋ										
756-6						h o k										
1201-6						m oː d										
2042-6						ʔ aːi̯										
1968-6						ɗ a ʔ										
2000-6						r oː ŋ										
17-6						ɓ e d										
4-6						əː m										
788-6						ɗ iː										
1219-6						k i m										
141-6						ʔ oː ŋ										
541-6						b r j a ŋ										
1687-6						h o r										
123-6						oː m										
1652-6						dʑ i ŋ										
576-6						ŋ a r										
1738-6						ɗ a k										
442-6						h oː m										
368-6						ɗ j a ŋ										
1778-6						p e d										
957-6						n a p										
1704-6						ʔ i ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d iː h										
287-6						k j p m										
321-6						kʰ əː h										
206-6						ɗ o ʔ										
1950-6						ʔ u										
665-6						oː r										
703-6						n o ʔ										
1290-6						m aːi̯										
1391-6						k a d										
269-6						k a d										
855-6						dʑ a n										
2078-6						s eːi̯										
2213-6						m iː										
1858-6						s a										
1151-6						k j əː r										
737-6						p r r										
1859-7							ŋ ai̯									
175-7							k a									
241-7							ʔ u ʔ									
2163-7							k u ai̯									
2181-7							n ə m									
2060-7							ʔ au̯ m									
410-7							t j									
1841-7							m m									
2017-7							h eu̯									
1004-7							d au̯									
614-7							p o h									
686-7							p l ɔː									
88-7							k a k									
872-7							n o ŋ									
1891-7							t au̯									
68-7							s iː m									
631-7							p l ai̯									
594-7							k au̯									
1759-7							h a n									
805-7							k ɔː n									
756-7							h o k									
1201-7							m ɔː d									
2042-7							ʔ au̯									
1968-7							t a ʔ									
2000-7							ɣ au̯ ŋ									
17-7							v a d									
4-7							eu̯ m									
788-7							t ai̯									
1219-7							k iː m									
141-7							ʔ au̯ ŋ									
541-7							p ai̯ j a ŋ									
1687-7							h u ai̯									
123-7							au̯ m									
1652-7							dʑ iː n									
576-7							ŋ ɔ ɣ									
1738-7							t a k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							b a d									
957-7							n a b									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							dʑ ɔ ŋ									
720-7							d ai̯ h									
287-7							k ə b									
321-7							uːi̯ o h									
206-7							t o k									
1950-7							ʔ u									
665-7							ɔː ai̯									
703-7							n o k									
1290-7							m j									
1391-7							k a d									
269-7							k a d									
855-7							dʑ a n									
2078-7							s ə									
2213-7							m ai̯									
1858-7							s a									
1151-7							k j ə ai̯									
737-7							b ai̯ d									
1859-8								ŋ ai̯								
175-8								g a								
241-8								ʔ u ʔ								
2163-8								kʰ u r								
2181-8								n a m								
2060-8								ʔ ɔː m								
410-8								ɗ j								
1841-8								m m								
2017-8								h eː								
1004-8								r aː								
614-8								b o h								
686-8								b l eː								
88-8								kʰ a ʔ								
872-8								n o ŋ								
1891-8								ɗ aː								
68-8								s iː m								
631-8								b r r								
594-8								g aː								
1759-8								h a ɲ								
805-8								g i ŋ								
756-8								h o k								
1201-8								m ɔː t								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								r aː ŋ								
17-8								v a t								
4-8								əː m								
788-8								ɗ ai̯								
1219-8								k iː m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h u r								
123-8								aː m								
1652-8								tɕ j ŋ								
576-8								ŋ a ai̯								
1738-8								ɗ a g								
442-8								h ɔː m								
368-8								ɗ j a ŋ								
1778-8								p a t								
957-8								n a p								
1704-8								ʔ iː ʔ								
304-8								j a m								
1796-8								tɕ a ŋ								
720-8								t ai̯ h								
287-8								g j p								
321-8								kʰ o h								
206-8								ɗ o ʔ								
1950-8								ʔ ɓ								
665-8								ɔː ai̯								
703-8								n o ʔ								
1290-8								m j								
1391-8								kʰ a t								
269-8								g a t								
855-8								tɕ a n								
2078-8								s a								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a ai̯								
737-8								p r t								
1859-9									ŋ iːu̯							
175-9									k a							
241-9									ʔ ui̯ ʔ							
2163-9									kʰ ui̯ r							
2181-9									n a m							
2060-9									ʔ ɔː m							
410-9									ɗ j							
1841-9									m ɛːu̯							
2017-9									h i							
1004-9									r oː							
614-9									b o h							
686-9									b l i							
88-9									g a ʔ							
872-9									n ui̯ ŋ							
1891-9									ɗ oː							
68-9									s iː m							
631-9									b l r							
594-9									k oː							
1759-9									h a n							
805-9									k i ŋ							
756-9									h ui̯ k							
1201-9									m ɔː d							
2042-9									ʔ j							
1968-9									ɗ a ʔ							
2000-9									r oː ŋ							
17-9									v a d							
4-9									ɨː m							
788-9									ɗ iːu̯							
1219-9									ɛːu̯ iː m							
141-9									ʔ oː ŋ							
541-9									b r j ɯː ŋ							
1687-9									h ui̯ r							
123-9									oː m							
1652-9									tɕ i n							
576-9									ŋ a r							
1738-9									ɗ a k							
442-9									h ɔː m							
368-9									ɗ j ɯː ŋ							
1778-9									b a d							
957-9									n a b							
1704-9									ʔ iː ʔ							
304-9									j a m							
1796-9									tɕ a ŋ							
720-9									d iːu̯ h							
287-9									k j b							
321-9									kʰ o h							
206-9									ɗ u ʔ							
1950-9									ʔ oːi̯							
665-9									ɔː r							
703-9									n o ʔ							
1290-9									m j							
1391-9									k ɔ d							
269-9									k a d							
855-9									tɕ a n							
2078-9									s i							
2213-9									m iːu̯							
1858-9									s a							
1151-9									k j ɔi̯ r							
737-9									b r d							
1859-10										ŋ iː						
175-10										kʰ a						
241-10										ʔ u ʔ						
2163-10										kʰ u r						
2181-10										ŋ a m						
2060-10										ʔ ɔː m						
410-10										ɗ j						
1841-10										m m						
2017-10										h e						
1004-10										r ɔː						
614-10										b ɔː h						
686-10										b l e						
88-10										kʰ a ʔ						
872-10										ŋ u ŋ						
1891-10										ɗ ɔː						
68-10										s j m						
631-10										b r r						
594-10										k ɔː						
1759-10										h i ŋ						
805-10										k i ŋ						
756-10										h ɔː kʰ						
1201-10										m u r̥						
2042-10										ʔ aː						
1968-10										ɗ a ʔ						
2000-10										r ɔː ŋ						
17-10										tɕʰ a r̥						
4-10										e m						
788-10										ɗ iː						
1219-10										h j m						
141-10										ʔ ɔː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										ɔː m						
1652-10										dʑ j ŋ						
576-10										ŋ a r						
1738-10										ɗ ɔ kʰ						
442-10										h ɔː m						
368-10										ɗ j a ŋ						
1778-10										b a r̥						
957-10										ŋ a ɓ						
1704-10										ʔ j ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										d iː h						
287-10										kʰ j b m						
321-10										b ə h						
206-10										ɗ u ʔ						
1950-10										ʔ u						
665-10										ɔː r						
703-10										ŋ ɔː ʔ						
1290-10										m j						
1391-10										kʰ ɔː d						
269-10										k a d						
855-10										dʑ a ŋ						
2078-10										s j						
2213-10										m iː						
1858-10										s a						
1151-10										k j a r						
737-10										b r r						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ u ʔ					
2163-11											k u r					
2181-11											n a m					
2060-11											ʔ au̯ m					
410-11											t ə					
1841-11											m m					
2017-11											h ə					
1004-11											d au̯					
614-11											b o h					
686-11											b l ə					
88-11											k ai̯ k					
872-11											n o ŋ					
1891-11											t au̯					
68-11											s iː m					
631-11											b ə r					
594-11											k au̯					
1759-11											h a n					
805-11											k ə n					
756-11											h u k					
1201-11											m au̯ d					
2042-11											ʔ j					
1968-11											t a ʔ					
2000-11											r au̯ ŋ					
17-11											v a d					
4-11											eu̯ m					
788-11											t ai̯					
1219-11											k iː m					
141-11											ʔ au̯ ŋ					
541-11											b r j a ŋ					
1687-11											h u r					
123-11											au̯ m					
1652-11											dʑ ə n					
576-11											ŋ ɔ r					
1738-11											t a k					
442-11											h au̯ m					
368-11											tʰ j a ŋ					
1778-11											b a d					
957-11											n a b					
1704-11											ʔ iː ʔ					
304-11											j a m					
1796-11											dʑ ɔ ŋ					
720-11											d ai̯ h					
287-11											k ə b					
321-11											k o k					
206-11											tʰ o k					
1950-11											ʔ u					
665-11											ɔː r					
703-11											n o k					
1290-11											m ə					
1391-11											k o ʔ					
269-11											k a d					
855-11											dʑ a n					
2078-11											s ə					
2213-11											m ai̯					
1858-11											s a					
1151-11											k j ə r					
737-11											b r t					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ u ʔ				
2163-12												kʰ u r				
2181-12												n a m				
2060-12												ʔ o m				
410-12												d j				
1841-12												m m				
2017-12												h ə				
1004-12												t ou̯				
614-12												b ou̯ h				
686-12												b l c				
88-12												g a ʔ				
872-12												n u ŋ				
1891-12												d ou̯				
68-12												s i m				
631-12												b a r				
594-12												g ou̯				
1759-12												h a ɲ				
805-12												g c ɲ				
756-12												h u ʔ				
1201-12												m o t				
2042-12												ʔ a				
1968-12												d a ʔ				
2000-12												r ou̯ ŋ				
17-12												v a t				
4-12												ə m				
788-12												d ɛ				
1219-12												g i m				
141-12												ʔ ou̯ ŋ				
541-12												b r j a ŋ				
1687-12												h u r				
123-12												ou̯ m				
1652-12												c c ɲ				
576-12												ŋ ɔ r				
1738-12												d a g				
442-12												h o m				
368-12												d j a ŋ				
1778-12												p a t				
957-12												n o p				
1704-12												ʔ i ʔ				
304-12												j o m				
1796-12												c ɔ ŋ				
720-12												t ɛ h				
287-12												g a p m				
321-12												kʰ o h				
206-12												d ou̯ ʔ				
1950-12												ʔ u				
665-12												o ɛ				
703-12												n ou̯ ʔ				
1290-12												m j				
1391-12												g o ʔ				
269-12												g a t				
855-12												c a n				
2078-12												s a				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a r				
737-12												p r t				
1859-13													k ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													p u r			
2181-13													n a m			
2060-13													ʔ o m			
410-13													d j			
1841-13													m m			
2017-13													h ə			
1004-13													t o			
614-13													b ou̯ h			
686-13													b l c			
88-13													g au̯ ʔ			
872-13													n ou̯ k			
1891-13													d o			
68-13													s i m			
631-13													p r r			
594-13													g o			
1759-13													h a n			
805-13													g c n			
756-13													h u ʔ			
1201-13													m o t			
2042-13													ʔ j			
1968-13													d a ʔ			
2000-13													r o k			
17-13													v a t			
4-13													ə m			
788-13													d ɛ			
1219-13													g i m			
141-13													ʔ o k			
541-13													p r j a k			
1687-13													h u r			
123-13													o m			
1652-13													c i n			
576-13													k ɔ ɛ			
1738-13													d a g			
442-13													h o m			
368-13													d j a k			
1778-13													p a t			
957-13													n o p			
1704-13													ʔ i ʔ			
304-13													j o m			
1796-13													c ɔ k			
720-13													t ɛ h			
287-13													g j p m			
321-13													p o h			
206-13													d ou̯ ʔ			
1950-13													ʔ u			
665-13													o ɛ			
703-13													n ou̯ ʔ			
1290-13													m j			
1391-13													g o ʔ			
269-13													g a t			
855-13													c a n			
2078-13													s a			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a ɛ			
737-13													p r t			
1859-14														ŋ ai̯		
175-14														g a		
241-14														ʔ u t		
2163-14														kʰ u r		
2181-14														n a m		
2060-14														ʔ o m		
410-14														ɗ j		
1841-14														m au̯		
2017-14														h eː		
1004-14														r aː		
614-14														b o h		
686-14														b l eː		
88-14														g a ʔ		
872-14														n o ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b l r		
594-14														g aː		
1759-14														h a ɲ		
805-14														g ɔː ŋ		
756-14														h o k		
1201-14														m u t		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														r aː ŋ		
17-14														v a dʱ		
4-14														əɯ̯ m		
788-14														ɗ ai̯		
1219-14														au̯ iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h u r		
123-14														aː m		
1652-14														tɕ iː ŋ		
576-14														ŋ a r		
1738-14														ɗ a g		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														p a dʱ		
957-14														n a p		
1704-14														ʔ iː t		
304-14														j a m		
1796-14														tɕ a ŋ		
720-14														dʱ ai̯ h		
287-14														g j p m		
321-14														kʰ o h		
206-14														ɗ o ʔ		
1950-14														ʔ u		
665-14														ɔː ai̯		
703-14														n o k		
1290-14														m j		
1391-14														g a t		
269-14														g a t		
855-14														tɕ a n		
2078-14														s ɔː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j ɔː r		
737-14														p r dʱ		
1859-15															ŋ ɛː	
175-15															g a	
241-15															ʔ əi̯ ʔ	
2163-15															kʰ əi̯ r	
2181-15															n a m	
2060-15															ʔ ou̯ m	
410-15															d ɛː	
1841-15															m m	
2017-15															h əɯ̯	
1004-15															r ou̯	
614-15															b ou̯ h	
686-15															b l c	
88-15															g a j̊	
872-15															n u ŋ	
1891-15															d ou̯	
68-15															s ɨi̯ m	
631-15															b r r	
594-15															g ou̯	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h u j̊	
1201-15															m ɔː t	
2042-15															ʔ j	
1968-15															d a ʔ	
2000-15															r ou̯ ŋ	
17-15															v a t	
4-15															əa m	
788-15															d ɛː	
1219-15															g ɨi̯ m	
141-15															ʔ ou̯ ŋ	
541-15															b r j a ŋ	
1687-15															h u r	
123-15															ou̯ m	
1652-15															tɕ ɨi̯ ɲ	
576-15															ŋ ɔ r	
1738-15															d a g	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															p a t	
957-15															n ou̯ p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j ou̯ m	
1796-15															tɕ ɔ ŋ	
720-15															t ɛː h	
287-15															g j p m	
321-15															kʰ o h	
206-15															d əi̯ j̊	
1950-15															ʔ u	
665-15															oː r	
703-15															n ou̯ j̊	
1290-15															m ɛː	
1391-15															g ou̯ t	
269-15															g a t	
855-15															tɕ a n	
2078-15															s a	
2213-15															m ɛː	
1858-15															s a	
1151-15															g j a au̯	
737-15															p r au̯	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ u ʔ
2163-16																p u r
2181-16																n a m
2060-16																ʔ ou̯ m
410-16																d j
1841-16																m m
2017-16																h ei̯
1004-16																r ou̯
614-16																b au̯ h
686-16																b l ei̯
88-16																g ɔ ʔ
872-16																n u ŋ
1891-16																d ou̯
68-16																s iː m
631-16																b r r
594-16																g ou̯
1759-16																h a ɲ
805-16																g iː n
756-16																h au̯ ʔ
1201-16																m u u
2042-16																ʔ j
1968-16																d a ʔ
2000-16																r ou̯ ŋ
17-16																v a t
4-16																əː m
788-16																d ɛː
1219-16																h iː m
141-16																ʔ ou̯ ŋ
541-16																b r j a ŋ
1687-16																h u r
123-16																ou̯ m
1652-16																tɕ iː n
576-16																ŋ ɔ ɛː
1738-16																d a g
442-16																h oː m
368-16																d j a ŋ
1778-16																p a t
957-16																n ou̯ p
1704-16																ʔ iː ʔ
304-16																j ou̯ m
1796-16																tɕ ɔ ŋ
720-16																t ɛː h
287-16																g j p m
321-16																p o h
206-16																d au̯ ʔ
1950-16																ʔ u
665-16																oː ɛː
703-16																n au̯ ʔ
1290-16																m j
1391-16																g ou̯ t
269-16																g a t
855-16																tɕ a n
2078-16																s a
2213-16																m ɛː
1858-16																s a
1151-16																g j a ɛː
737-16																p r d
