COGID	1	10	2	3	4	5	6	7	8	9
278-5					β					
745-5					β á k o					
3971-5					k a m a					
55-5					tʃ a m a					
94-5					g o k o					
2717-5					o s a a o s a a					
4139-5					m i n					
200-5					β i					
374-5					l w					
508-5					β o β u					
528-5					β i l i					
575-5					t a					
1303-6						p h				
1755-6						i m i				
448-6						s ɔ k ɔ ɔ				
1475-6						l l				
3397-6						s ɔ l ɔ				
2286-6						ɲ ɔ				
278-6						k				
2717-6						d d a ɔ d a				
2689-7							t a m a			
893-7							a n a			
1285-7							w a			
1303-7							f o m a			
2197-7							z a a			
2828-7							n a			
3572-7							z o n i			
1095-7							i m a			
1755-7							n e			
1789-7							k a a ŋ g a			
3519-7							t u m a			
3686-7							i b m b a			
4249-7							k u m i			
4451-7							v a i s i			
814-7							o m e			
1216-7							g a f a			
1475-7							g w a			
2026-7							t w e			
2775-7							u m a			
3826-7							z o k a			
4003-7							i v a			
4040-7							g e n i			
84-7							ɣ u u			
116-7							i k a			
181-7							g o ŋ g o			
419-7							o g a			
587-7							o á g o			
660-7							l e l a			
848-7							k á a			
1122-7							f n a			
1159-7							h a			
1374-7							n a a n e			
1396-7							z o f u			
1430-7							i ŋ s o			
1906-7							ɣ i a			
2177-7							f g a			
2419-7							z e k a			
3018-7							i a			
3275-7							k a a n a			
3441-7							z ŋ g a			
3464-7							f o n a			
3639-7							d t m a			
3885-7							ʃ m u			
4192-7							f i m p a			
745-7							t a k o			
3971-7							k a m a			
55-7							t a m a			
2717-7							k g a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							u m a			
575-7							t a a			
2689-8								β a β a		
1285-8								n w a		
1303-8								β o β a		
2197-8								β a r a		
2828-8								î n a		
3572-8								β o n i		
1755-8								n ô		
1789-8								k u r a ŋ g a		
3207-8								f u r a		
3519-8								t u a		
3686-8								i β a		
4249-8								k u β î		
4451-8								β i β i		
814-8								β o m t e		
1228-8								β w a		
2026-8								t w		
2775-8								β u m t a		
3826-8								ʃ o k a		
4040-8								g u n î		
181-8								β o ŋ β o		
660-8								r e r a		
848-8								k r a		
1083-8								r i r a		
1159-8								t a		
1350-8								r a		
1396-8								ʝ o β u		
1666-8								t u n ô		
2177-8								β β a		
2317-8								u a		
4260-8								β w a		
745-8								k ŋ k ô		
3971-8								k p a		
94-8								g ô k ô		
2717-8								ʃ t a ŋ g a		
4139-8								m i n a		
43-8								t k á		
575-8								t a a		
871-8								k u k a		
2689-9									t a m a	
893-9									a a n a	
1285-9									n z a	
1303-9									b o m a	
2197-9									s a l a	
2828-9									z e n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a ŋ k a	
3207-9									w ʊ̀ l a	
4249-9									k ʊ̀ m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									b o m b e	
1228-9									b w a	
1418-9									z i m a	
1475-9									k t a	
2026-9									s s e	
2775-9									b ʊ m b a	
3397-9									b o l	
3826-9									s o k a	
4003-9									i b a	
4040-9									g e n i	
4373-9									w i m i	
4384-9									i n o	
116-9									s i k a	
181-9									g ʊ̀ ʊ̀ ŋ g ʊ̀	
1083-9									l i l a	
1374-9									n a n e	
1430-9									i s o	
1666-9									p o a n o	
1767-9									k o k o	
1906-9									ŋ g i l a	
2177-9									p g e a	
2419-9									s e k a	
2750-9									e z i	
3018-9									s i l a	
3441-9									s ŋ g a	
3885-9									s ʊ̀ m ʊ	
3981-9									i b a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									s a k o	
55-9									s a m a	
94-9									s o s o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									r a m a	
2689-10										f a f a
893-10										a a n ɛ ɛ
1285-10										n f a
2197-10										f á l a
2828-10										f ɔ n a
1095-10										l i f a
1755-10										n o
3207-10										b ʊ l a
3519-10										f ʊ f a
448-10										n ʊ n ɛ
630-10										b ɛ ɛ l ɛ
1216-10										m a b ɛ a
1418-10										b ɛ b ɛ ɛ ɛ a
2775-10										f ʊ ʊ ɔ f a
3397-10										r ɔ l ɔ
4373-10										k ɛ b ɛ
4384-10										ɛ n ɛ
84-10										ʊ̀ ʊ m ʊ m ʊ
1083-10										l i l a
1122-10										b ɛ m a
2286-10										l a
2317-10										s ʊ s a
3018-10										m i l a
3275-10										χ á a n a
3464-10										b ɔ m a
3639-10										f i f i f ɛ l a
3885-10										b ʊ m ʊ̀
3981-10										i ɛ b ɛ ɛ a
94-10										χ
4139-10										m ɔ m a
43-10										f i ɛ k ʊ
374-10										a a l r a a
459-10										l ʊ m a
508-10										r ɔ r ʊ
871-10										d a k a
