ID	DOCULECT	TOKENS	ALIGNMENT	COGID
329	Muher	ʔ a f ə rː ə s ə m	ʔ a f ə rː ə s ə m	154
330	Tigre	ʔ a f r ə s a	ʔ a f - r ə s a -	154
331	Zway	f ə r ə s ə	f ə - - r ə s ə -	154
332	Amharic	w ɨ ʃː a	w ɨ ʃː a	155
333	Argobba	w ɨ ʃ a	w ɨ ʃ a	155
334	Kistane	w ɨ sː a	w ɨ sː a	155
335	Amharic	ʔ a h ɨ jː a	ʔ a h ɨ jː a	156
336	Argobba	ʔ a h ɨ j a	ʔ a h ɨ j a	156
337	Amharic	ʔ a lː ə m ə	ʔ a lː ə m ə	157
338	Geez	ħ ɨ l u m	ħ ɨ l u m -	157
339	Tigre	ħ a lː ə m	ħ a lː ə m -	157
340	Tigrigna	ħ a l ə m ə	ħ a l ə m ə	157
341	Chaha	b a n ə r ə m	b a n ə r ə m	166
342	Endegagn	b a nː ə r ə	b a nː ə r ə -	166
343	Ezha	b a nː ə s ə m	b a nː ə s ə m	166
344	Gura	b a n ə r ə m	b a n ə r ə m	166
345	Inor	b a n ə r ə	b a n ə r ə -	166
346	Chaha	g ɨ j ə	g ɨ j ə	167
347	Endegagn	g ɨ j ə	g ɨ j ə	167
348	Ezha	g ɨ jː ə	g ɨ jː ə	167
349	Gumer	g ɨ j ə	g ɨ j ə	167
350	Gura	g ɨ j ə	g ɨ j ə	167
351	Gyeto	g ɨ j ə	g ɨ j ə	167
352	Inor	g ɨ j ə	g ɨ j ə	167
353	Mesqan	g ɨ j ə	g ɨ j ə	167
354	Muher	g ɨ j ə	g ɨ j ə	167
355	Endegagn	d ə r ə w ə	d ə - - r - ə w ə	170
356	Gura	j ə b a r ʔ a w i	j ə b a r ʔ a w i	170
357	Gyeto	ʔ a b a r a w	ʔ a b a r - a w -	170
358	Inor	ʔ a b a r ʔ a w i	ʔ a b a r ʔ a w i	170
359	Geez	ħ ə r g ə s	ħ ə r g ə s	175
360	Harari	ħ aː s	ħ aː - - - s	175
361	Tigrigna	ħ a r g ə s	ħ a r g ə s	175
362	Geez	k ə l b	k ə l - b -	177
363	Tigre	k ə l ɨ b	k ə l ɨ b -	177
364	Tigrigna	k ə l b i	k ə l - b i	177
365	Geez	ʔ a d g	ʔ a d - g -	178
366	Tigre	ʔ a d ɨ g	ʔ a d ɨ g -	178
367	Tigrigna	ʔ a d g i	ʔ a d - g i	178
368	Geez	j ɨ b u s	j ɨ - b u s	179
369	Tigre	j ɨ b u s	j ɨ - b u s	179
370	Tigrigna	n ɨ kʼ w u s	n ɨ kʼ w u s	179
371	Gyeto	d a s ə	d a - - s ə -	184
372	Harari	d aː m ə s a	d aː m ə s a -	184
373	Kistane	d a s ə m	d a - - s ə m	184
374	Silte	d a s ə m	d a - - s ə m	184
375	Wolane	d a s aː	d a - - s aː -	184
376	Harari	kʼ oː tʃʼ a	kʼ oː tʃʼ a	186
377	Silte	kʼ oː tʃ e	kʼ oː tʃ e	186
378	Wolane	kʼ oː tʃ e	kʼ oː tʃ e	186
379	Zway	kʼ uː tʃ i	kʼ uː tʃ i	186
380	Harari	b u tʃ i	b u tʃ i	187
381	Silte	b uː tʃ o	b uː tʃ o	187
382	Wolane	b u tʃ o	b u tʃ o	187
383	Amharic	dʒ o r o	dʒ o r o	207
384	Argobba	dʒ o r o	dʒ o r o	207
385	Amharic	m ɨ ʃː ɨ t	m ɨ ʃː ɨ t	211
386	Argobba	m u ʃ e d	m u ʃ e d	211
387	Geez	m ɨ s e t	m ɨ s e t	211
388	Harari	m ə ʃ eː t	m ə ʃ eː t	211
389	Kistane	m ɨ ʃ ə r	m ɨ ʃ ə r	211
390	Silte	g ə bː a t	g ə bː a t	211
391	Tigre	m ɨ s e	m ɨ s e -	211
392	Tigrigna	m ɨ ʃ ə t	m ɨ ʃ ə t	211
393	Zway	m ɨ ʃ i t	m ɨ ʃ i t	211
394	Amharic	ʔ a r aː ʃ	ʔ a r aː ʃ - -	213
395	Argobba	ʔ a r aː ʃ	ʔ a r aː ʃ - -	213
396	Harari	ħ a r aː ʃ i	ħ a r aː ʃ - i	213
397	Kistane	ʔ a r a ʃ	ʔ a r a ʃ - -	213
398	Mesqan	ʔ a r a ʃ	ʔ a r a ʃ - -	213
399	Silte	ʔ a r aː ʃ i	ʔ a r aː ʃ - i	213
400	Tigre	ħ ə r ə s t ai̯	ħ ə r ə s t ai̯	213
401	Tigrigna	ħ a r ə s t ai̯	ħ a r ə s t ai̯	213
402	Wolane	ʔ a r a ʃ	ʔ a r a ʃ - -	213
403	Zway	ʔ a r aː ʃ i	ʔ a r aː ʃ - i	213
404	Amharic	tʃʼ ə rː ə s ə	tʃʼ ə rː ə s ə	216
405	Argobba	tʃʼ e rː ə s a	tʃʼ e rː ə s a	216
406	Silte	tʃʼ eː r ə s ə	tʃʼ eː r ə s ə	216
407	Wolane	tʃʼ eː r ə s ə	tʃʼ eː r ə s ə	216
408	Argobba	ʔ a w	ʔ a w	217
409	Harari	ʔ aː w	ʔ aː w	217
410	Chaha	g ə p a t	g ə p a t	219
411	Ezha	g ə bː a t	g ə bː a t	219
412	Gumer	g ə pː a t	g ə pː a t	219
413	Gura	g ə p a t	g ə p a t	219
414	Gyeto	g ə p a t	g ə p a t	219
415	Inor	g ə p a d	g ə p a d	219
416	Mesqan	g ə bː a t	g ə bː a t	219
417	Muher	g ə bː a t	g ə bː a t	219
418	Chaha	tʃ ə w a tʃ	tʃ ə w a tʃ	220
419	Ezha	tʃ ə w a tʃ	tʃ ə w a tʃ	220
420	Gumer	tʃ ə w a tʃ	tʃ ə w a tʃ	220
421	Gura	tʃ ə w a tʃ	tʃ ə w a tʃ	220
422	Gyeto	tʃ o w a tʃ	tʃ o w a tʃ	220
423	Inor	tʃ ə w a dʒ	tʃ ə w a dʒ	220
424	Muher	tʃ ə w a tʃ	tʃ ə w a tʃ	220
425	Chaha	dʒ ə p ə r ə	dʒ ə p ə r ə	221
426	Gumer	dʒ ə pː ə r ə	dʒ ə pː ə r ə	221
427	Gura	dʒ ə p ə r ə	dʒ ə p ə r ə	221
428	Gyeto	dʒ ə pː ə r ə	dʒ ə pː ə r ə	221
429	Inor	dʒ ə p ə r ə	dʒ ə p ə r ə	221
430	Mesqan	ʒ ə bː ə r ə	ʒ ə bː ə r ə	221
431	Ezha	f ə dʒː ə m	f ə dʒː ə m -	222
432	Geez	f ə sː ə m ə	f ə sː ə m ə	222
433	Muher	f ə dʒː ə m	f ə dʒː ə m -	222
434	Geez	ħ ə r m ə z	ħ ə r m ə z	224
435	Tigre	h a r m ə z	h a r m ə z	224
436	Tigrigna	ħ a r m a z	ħ a r m a z	224
437	Harari	ʔ a tʼ ə b i ɲː	ʔ a tʼ ə b i - ɲː -	227
438	Tigrigna	ʔ a s a b ɨ ʕ t i	ʔ a s a b ɨ ʕ t i	227
439	Kistane	tʃʼ ə rː ə s ə	tʃʼ ə rː ə s ə -	229
440	Tigre	w ə dː ə ʔ ə	w ə dː ə ʔ ə -	229
441	Tigrigna	w ə dː ə ʔ ə	w ə dː ə ʔ ə -	229
442	Zway	ʔ a tʃʼ i r aː kʼ	ʔ a tʃʼ i r aː kʼ	229
443	Amharic	ʔ a g ə ɲː ə	ʔ a g ə ɲː ə -	243
444	Harari	ʔ a g ə ɲ ə	ʔ a g ə ɲ ə -	243
445	Kistane	ʔ a g ə ɲː o	ʔ a g ə ɲː o -	243
446	Muher	ʔ a g ə ɲː ə m	ʔ a g ə ɲː ə m	243
447	Zway	g aː ɲ i	- - g aː ɲ i -	243
448	Amharic	kʼ ə b ə r o	kʼ - ə b ə r o	245
449	Chaha	kʼ ə w ə r ə	kʼ - ə w ə r ə	245
450	Ezha	kʼ ə w ə r ə	kʼ - ə w ə r ə	245
451	Gumer	kʼ ə w ə r ə	kʼ - ə w ə r ə	245
