ID	DOCULECT	TOKENS	ALIGNMENT	COGID
334	Gura	kʼ a w a	kʼ a w a	122
335	Inor	kʼ a w a	kʼ a w a	122
336	Mesqan	kʼ a w a	kʼ a w a	122
337	Muher	kʼ a w a	kʼ a w a	122
338	Chaha	ʃ e m ə	ʃ e m ə - -	123
339	Ezha	ʃ e m ə m	ʃ e m ə m -	123
340	Gumer	ʃ e m ə m	ʃ e m ə m -	123
341	Gura	ʃ e m ə ʔ	ʃ e m ə ʔ -	123
342	Gyeto	ʃ e m ə	ʃ e m ə - -	123
343	Harari	ʃ eː m ə kʼ a	ʃ eː m ə kʼ a	123
344	Kistane	s ə tʼ ə	s ə tʼ ə - -	123
345	Mesqan	ʃ e m ə	ʃ e m ə - -	123
346	Muher	ʃ ə m ə m	ʃ ə m ə m -	123
347	Silte	ʃ eː m e	ʃ eː m e - -	123
348	Wolane	ʃ e m e	ʃ e m e - -	123
349	Zway	ʃ i m i	ʃ i m i - -	123
350	Endegagn	d ə ʔ ə n ə	d ə ʔ ə n ə -	124
351	Inor	d ə ʔ ə r ə ʔ	d ə ʔ ə r ə ʔ	124
352	Geez	w a l d	w a l - d	126
353	Harari	w iː dʒ	w iː - - dʒ	126
354	Tigre	w ə l a d	w ə l a d	126
355	Harari	ʔ a d u rː u	ʔ a d u rː u	131
356	Silte	ʔ aː d ə n	ʔ aː d ə n -	131
357	Wolane	ʔ a d ə n	ʔ a d ə n -	131
358	Zway	ʔ a d u rː u	ʔ a d u rː u	131
359	Harari	w a z ə n a	w a z ə n a	132
360	Silte	w ə z ə n ə	w ə z ə n ə	132
361	Kistane	b ai̯	b ai̯ - -	133
362	Zway	b aː j u	b aː j u	133
363	Amharic	ʔ a l ə kʼː ə s ə	ʔ a l ə kʼː ə s ə	151
364	Argobba	l ə kʼː ə s ə	- - l ə kʼː ə s ə	151
365	Amharic	ʔ a zː o	ʔ a zː o	152
366	Argobba	ʔ a z o	ʔ a z o	152
367	Ezha	ʔ a zː o	ʔ a zː o	152
368	Gumer	ʔ a zː o	ʔ a zː o	152
369	Kistane	ʔ a zː o	ʔ a zː o	152
370	Mesqan	ʔ a zː o	ʔ a zː o	152
371	Muher	ʔ a zː o	ʔ a zː o	152
372	Wolane	ʔ a zː o	ʔ a zː o	152
373	Zway	ʔ a zː o	ʔ a zː o	152
374	Amharic	w ə sː ə n ə	w ə - - sː - ə n ə	153
375	Chaha	w ə w ə sː ɨ n	w ə w ə sː - ɨ n -	153
376	Gumer	w ə s n o t	w ə - - s n o t -	153
377	Inor	w ə sː ɨ n	w ə - - sː - ɨ n -	153
378	Kistane	w o w o sː ɨ n	w o w o sː - ɨ n -	153
379	Mesqan	w ə w ə sː ɨ n	w ə w ə sː - ɨ n -	153
380	Muher	w ə w ə sː ɨ n	w ə w ə sː - ɨ n -	153
381	Tigrigna	w ə sː ə n ə	w ə - - sː - ə n ə	153
382	Amharic	ʔ a f ə rː ə s ə	ʔ a f ə rː ə s ə -	154
383	Argobba	f ə rː ə s ə	f ə - - rː ə s ə -	154
384	Geez	ʔ a f r ə s ə	ʔ a f - r ə s ə -	154
385	Mesqan	b ə rː ə s ə	b ə - - rː ə s ə -	154
386	Muher	ʔ a f ə rː ə s ə m	ʔ a f ə rː ə s ə m	154
387	Tigre	ʔ a f r ə s a	ʔ a f - r ə s a -	154
388	Zway	f ə r ə s ə	f ə - - r ə s ə -	154
389	Amharic	w ɨ ʃː a	w ɨ ʃː a	155
390	Argobba	w ɨ ʃ a	w ɨ ʃ a	155
391	Kistane	w ɨ sː a	w ɨ sː a	155
392	Amharic	ʔ a h ɨ jː a	ʔ a h ɨ jː a	156
393	Argobba	ʔ a h ɨ j a	ʔ a h ɨ j a	156
394	Amharic	ʔ a lː ə m ə	ʔ a lː ə m ə	157
395	Geez	ħ ɨ l u m	ħ ɨ l u m -	157
396	Tigre	ħ a lː ə m	ħ a lː ə m -	157
397	Tigrigna	ħ a l ə m ə	ħ a l ə m ə	157
398	Amharic	kʼ ə m i s	kʼ ə m - i s -	158
399	Argobba	kʼ e m i s	kʼ e m - i s -	158
400	Chaha	kʼ ə m i s	kʼ ə m - i s -	158
401	Endegagn	kʼ ə m i s	kʼ ə m - i s -	158
402	Geez	kʼ ə m i s	kʼ ə m - i s -	158
403	Gumer	kʼ ə m i s	kʼ ə m - i s -	158
404	Gura	kʼ a m b i s	kʼ a m b i s -	158
405	Mesqan	kʼ ə m i s	kʼ ə m - i s -	158
406	Muher	kʼ ə m i s	kʼ ə m - i s -	158
407	Silte	kʼ ə m b i sː ə	kʼ ə m b i sː ə	158
408	Tigrigna	q ə m ɨ ʃ	q ə m - ɨ ʃ -	158
409	Wolane	kʼ ə m i s	kʼ ə m - i s -	158
410	Zway	kʼ ə m i s	kʼ ə m - i s -	158
411	Amharic	d ə r ə kʼ	d ə r ə kʼ -	160
412	Argobba	d ə r ə kʼ a	d ə r ə kʼ a	160
413	Chaha	tʼ ə r ə kʼ	tʼ ə r ə kʼ -	160
414	Endegagn	d ə r ə ʔ	d ə r ə ʔ -	160
415	Ezha	tʼ ə r ə kʼ	tʼ ə r ə kʼ -	160
416	Gumer	tʼ ə r ə kʼ	tʼ ə r ə kʼ -	160
417	Gura	tʼ ɨ r ə kʼ	tʼ ɨ r ə kʼ -	160
418	Gyeto	tʼ ə r ə kʼ	tʼ ə r ə kʼ -	160
419	Harari	d ə r ə kʼ	d ə r ə kʼ -	160
420	Inor	d ə r ə ʔ	d ə r ə ʔ -	160
421	Kistane	d ə r ə kʼ	d ə r ə kʼ -	160
422	Mesqan	tʼ ɨ r ə kʼ	tʼ ɨ r ə kʼ -	160
423	Muher	tʼ ə r ə ʔ	tʼ ə r ə ʔ -	160
424	Silte	d ə r ə kʼ	d ə r ə kʼ -	160
425	Wolane	d ə r ə kʼ ə	d ə r ə kʼ ə	160
426	Zway	d ə r ə kʼ	d ə r ə kʼ -	160
427	Chaha	b ə k ə m	b ə k - - ə m	164
428	Endegagn	b e kː ə	b e kː - - ə -	164
429	Ezha	b ə k ə m	b ə k - - ə m	164
430	Gumer	b ə kː j ə m	b ə kː - j ə m	164
431	Gura	b ə k ə m	b ə k - - ə m	164
432	Gyeto	b ə kʼ ə	b ə kʼ - - ə -	164
433	Harari	b ə kʼ a	b ə kʼ - - a -	164
434	Inor	b ə k ə	b ə k - - ə -	164
435	Kistane	b ə ʃː ə m	b ə ʃː - - ə m	164
436	Mesqan	b ə kː ə	b ə kː - - ə -	164
437	Muher	b ə kː j ə m	b ə kː - j ə m	164
438	Silte	b ə tʃ e	b ə tʃ - - e -	164
439	Tigrigna	b ə x ə j ə	b ə x ə j ə -	164
440	Wolane	b ə tʃ e	b ə tʃ - - e -	164
441	Zway	b aː tʃ i	b aː tʃ - - i -	164
442	Chaha	b a n ə r ə m	b a n ə r ə m	166
443	Endegagn	b a nː ə r ə	b a nː ə r ə -	166
444	Ezha	b a nː ə s ə m	b a nː ə s ə m	166
445	Gura	b a n ə r ə m	b a n ə r ə m	166
446	Inor	b a n ə r ə	b a n ə r ə -	166
447	Chaha	g ɨ j ə	g ɨ j ə	167
448	Endegagn	g ɨ j ə	g ɨ j ə	167
449	Ezha	g ɨ jː ə	g ɨ jː ə	167
450	Gumer	g ɨ j ə	g ɨ j ə	167
451	Gura	g ɨ j ə	g ɨ j ə	167
452	Gyeto	g ɨ j ə	g ɨ j ə	167
453	Inor	g ɨ j ə	g ɨ j ə	167
454	Mesqan	g ɨ j ə	g ɨ j ə	167
455	Muher	g ɨ j ə	g ɨ j ə	167
456	Chaha	ʔ ɨ m a r	ʔ ɨ m a r	168
457	Endegagn	ʔ ə w a n	ʔ ə w a n	168
458	Ezha	ʔ ɨ m a r	ʔ ɨ m a r	168
459	Gumer	ʔ ɨ m a r	ʔ ɨ m a r	168
460	Gura	ʔ ɨ m a r	ʔ ɨ m a r	168
