COGID	1	10	2	3	4	5	6	7	8	9
4003-2		dʒ v v								
4373-2		l i m i								
4384-2		i n o								
84-2		u l u u								
116-2		v i k a								
419-2		l o g a								
587-2		o w g o o								
660-2		l e l a								
848-2		k a l a								
1122-2		v i n a								
1159-2		ɲ a								
1350-2		l j a								
1374-2		n a a n e								
1906-2		i g g i l								
2419-2		s e k a								
2750-2		e e i i								
3441-2		s e e ŋ a								
3464-2		v o n a								
3639-2		t e t e m a								
3981-2		i m a								
4192-2		v i m m a								
4350-2		l e e l o								
278-2		v a								
3971-2		k a m a								
55-2		n a m a								
43-2		d i m u								
93-2		k o n o								
459-2		l u m a								
2689-3			ɲ a m a							
893-3			a n a							
1285-3			n w a							
1303-3			k o m a							
2197-3			s a l a							
2828-3			i ìì n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n e							
1789-3			x a l a f k a							
3207-3			f u l a							
3519-3			r u m a							
3686-3			f m m f							
4249-3			x u m i							
4451-3			β i s i							
448-3			j o n i							
630-3			β e e l e							
1216-3			k β β a							
1228-3			b w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β o l a							
4003-3			tʰ β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			i n o							
181-3			k o f k o							
419-3			l o k a							
587-3			o ŋ k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a a n e							
1396-3			s o β u							
1666-3			r a n o							
1767-3			f o x o							
1906-3			i ŋ k i l a							
2177-3			f k a x							
2286-3			l a							
2317-3			f u f a							
2750-3			e s i							
3275-3			x a a n							
3464-3			β o n a							
3639-3			r e r e m e l a							
3981-3			i m a							
4192-3			f i m m b							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			r a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			f a l w a							
508-3			f o f u							
528-3			β i l i							
2689-4				ɲ á m a						
893-4				a ɲ ɲ						
1285-4				ɲ w a						
3572-4				s ɔ ɲ e						
1755-4				ɲ o						
1789-4				k á l a a g a						
3686-4				e m m a						
4451-4				b e s e						
1216-4				k b b a						
4003-4				e b b						
419-4				l ɔ k a						
1122-4				b e ɲ a						
1430-4				e s ɔ						
1666-4				r á ɲ ɔ ɔ						
1767-4				k ɔ k ɔ						
55-4				ɲ a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
2689-5					f a m a					
893-5					a n d					
1285-5					n w a					
1303-5					g o m a					
2197-5					ʃ a l					
2828-5					ʃ i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l a					
3519-5					t u m a					
3686-5					f i m f					
4249-5					k u m i					
448-5					f u n i					
630-5					β e e l e					
814-5					g o m m e e					
1228-5					f w a					
1418-5					ʃ i m j					
2026-5					t w e					
2775-5					β u m m					
3397-5					β o l					
3826-5					ʃ o k					
4040-5					u e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					ʃ u u u l					
116-5					j i k					
587-5					o o g o o					
848-5					k á l					
1159-5					f a					
1350-5					l j a					
1396-5					s o β u					
1430-5					i s o					
1767-5					f o f o					
2286-5					l a					
2317-5					β u β a					
2419-5					s e k a					
2750-5					e ʃ i i					
3018-5					ʃ i l					
3275-5					k á á n					
3441-5					s a ŋ g a					
3885-5					tʃ u m o					
4192-5					β i m m p					
4260-5					s w a					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					f a m					
94-5					β o k o					
2717-5					g g ŋ g g					
4139-5					m i tʃ a					
200-5					β i					
374-5					f a l w					
508-5					f o f u					
528-5					β i l i					
575-5					t a					
1303-6						g ɔ m m				
1755-6						n ɔ				
448-6						ɲ ɔ d i				
1475-6						k ŋ				
3397-6						s ɔ l				
2286-6						l				
278-6						s				
2717-6						k k k g k				
2689-7							ɲ a b a			
893-7							a n n			
1285-7							n w a			
1303-7							ɣ o b a			
2197-7							z a o a			
2828-7							i i n			
3572-7							s o n i			
1095-7							o i b a			
1755-7							n e			
1789-7							k a o a a ŋ ɣ			
3519-7							t u b a			
3686-7							f m b f			
4249-7							k u b i			
4451-7							v i s i			
814-7							ŋ o m b e			
1216-7							ɣ v v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b			
3826-7							z o k a			
4003-7							i v v			
4040-7							ɣ e n i			
84-7							u u u			
116-7							f i k			
181-7							ɣ o o g ɣ o			
419-7							o o ɣ a			
587-7							o o ɣ ɣ o			
660-7							o e o a			
848-7							k á o a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n á a n e			
1396-7							z o v u			
1430-7							i s o			
1906-7							i ŋ ɣ i a a			
2177-7							ŋ ɣ a			
2419-7							z e k a			
3018-7							z i o a			
3275-7							k á a n			
3441-7							z e e g ɣ			
3464-7							v o n a			
3639-7							t e t e b e o			
3885-7							f u m o			
4192-7							v i b b			
745-7							t á k o			
3971-7							k a b a			
55-7							n a b a			
2717-7							ŋ a ŋ ŋ a			
4139-7							m i n a			
93-7							k o n o			
459-7							o u m a			
575-7							t a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʃ a r a		
2828-8								î î n		
3572-8								ʃ ô n î		
1755-8								n ɛ		
1789-8								k á r a ŋ g a		
3207-8								v u r a		
3519-8								t u m a		
3686-8								d m m v		
4249-8								k u m î		
4451-8								v î ʃ î		
814-8								ŋ ô m m ɛ		
1228-8								p w a		
2026-8								t w ɛ		
2775-8								v u m m a		
3826-8								ʃ ô k a		
4040-8								g ɛ n î		
181-8								g ô ô g ô ô		
660-8								r e r a		
848-8								k á r		
1083-8								r î r a		
1159-8								ɲ a		
1350-8								r w a		
1396-8								ʃ ô v u		
1666-8								t a n ô ô		
2177-8								ŋ g a		
2317-8								v u v a		
4260-8								ʃ w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								v ô k ô		
2717-8								ŋ g ŋ g g		
4139-8								m î d a		
43-8								d î m u		
575-8								t a		
871-8								t á m a		
2689-9									ʊ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									g o m a	
2197-9									s á l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l a a g g	
3207-9									b ʊ l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o m b e	
1228-9									i w a	
1418-9									s i m r	
1475-9									g w a	
2026-9									r w e	
2775-9									b ʊ b b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o o g g o	
1083-9									l i l a	
1374-9									n a á n e	
1430-9									i s o	
1666-9									r á n ʊ o	
1767-9									b o k o	
1906-9									i g g i l	
2177-9									g g á a	
2419-9									s e k a	
2750-9									e b i i	
3018-9									z i l a	
3441-9									s e e g g	
3885-9									s ʊ m o	
3981-9									i m a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									r á k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i s a	
200-9									b i	
528-9									b i l i	
871-9									r á m a	
2689-10										u a m a
893-10										a n̩ n̩
1285-10										n̩ w a
2197-10										s a l a
2828-10										s i n̩ a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										tɬ ʊ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										k a b a
1418-10										s i m a tɬ
2775-10										b ʊ m b a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										ʃ ʊ l ʊ l
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										s i l a
3275-10										χ á á n̩ a
3464-10										b ɔ n̩ a
3639-10										r ɛ r ɛ m a
3885-10										tɬ ʊ m ɔ
3981-10										i m a n̩
94-10										b ɔ χ ɔ
4139-10										m i n̩ a
43-10										s i m ʊ
374-10										a w w w
459-10										l ʊ m a
508-10										f ɔ f ʊ
871-10										r a m a
