COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
6006-1	p i r̃ u															
135-1	t u n d u															
158-1	m ɔ s u															
194-1	b ɛ															
221-1	ɛ s u															
650-1	b e z e															
1152-1	t u b															
1374-1	k ɔ ŋ g ɔ															
1452-1	g a r a															
1862-1	iː s u															
2083-1	k a n a															
2108-1	n a j															
2636-1	e															
2924-1	p e r u															
2941-1	b i r̃ u															
3405-1	m															
3751-1	p a j															
4066-1	g ɔ r̃ ɔ															
4535-1	s uː															
4888-1	s a m															
5583-1	t a ŋ g a															
5751-1	d i j ɛ															
5981-1	a r̃ a															
114-1	d ɔ j a															
851-1	k u ŋ															
1941-1	k u r e															
2179-1	t i															
2351-1	p a b a															
2496-1	uː															
3482-1	m i s iː d															
3497-1	n aː															
3588-1	k ɔ r ɔ															
4202-1	g oː r o															
4293-1	z ɔ b ɔ															
4921-1	s a m b a															
408-1	j a b uː															
545-1	u r u															
978-1	t o m u															
1052-1	n a m b u															
1070-1	l u g ɔ															
1942-1	j e															
2456-1	k ɔ r u															
2514-1	d u s u															
2666-1	s u j e															
2817-1	a ŋ̍ g a															
3132-1	d u ŋ g u															
3300-1	ɛ w a															
3976-1	s aː															
4152-1	k i r̃ a															
4361-1	t e g u															
4570-1	d ɔ j̃															
4648-1	j e															
5318-1	d ɔ r ɔ															
5673-1	d e m b e															
5887-1	j aː n a															
446-1	dʒ e ŋ g e															
521-1	k o dʒ u															
1108-1	j ɔ j o															
1124-1	i r e															
1745-1	dʒ a j a															
1823-1	g o n̩ d e															
2143-1	b a															
2265-1	u r ɔ															
2392-1	l o s u															
2579-1	d ɔ j															
2774-1	k a ŋ															
3339-1	k a r a															
3550-1	ɛ ŋ uː															
4024-1	z i b a															
4219-1	d e m b e															
4240-1	w e r u															
4259-1	ɔ															
4738-1	uː n d a															
5197-1	e r u															
5447-1	uː z e															
5531-1	dʒ r̃ u															
5733-1	n u															
5828-1	j a r̃ a															
562-1	s u m o s u															
998-1	e															
1022-1	p u r u															
1023-1	j i															
1205-1	j e															
1275-1	d aː															
1578-1	uː															
2063-1	i r ɛ															
2334-1	e s u															
2798-1	iː r̃ a j															
3252-1	m b ɛ															
3463-1	aː															
3683-1	k i r̃ e															
3772-1	t u															
3790-1	g a															
4052-1	b a s a															
4220-1	k u															
4440-1	t iː															
4479-1	k															
4711-1	j a r u															
4778-1	s a s a r u															
4821-1	k u															
4941-1	o j ɛ															
5272-1	t e g u															
5423-1	ɔ z i															
5424-1	k o r ɔ															
563-1	s u m o															
613-1	m aː j															
684-1	ɲ a n															
742-1	dʒ a r a															
1204-1	k e r u															
1373-1	k u s oː															
1787-1	n aː															
1988-1	p ɛ n d ɛ															
2283-1	b e r u															
2372-1	b e r e															
2441-1	n aː															
2598-1	j e j e															
2773-1	b a r m i															
3011-1	b a n a j															
3176-1	z ɔ r o															
3283-1	a r̃ a															
3318-1	n ɔː n d u															
3658-1	d i															
3807-1	p u l															
4037-1	s a n dʒ a															
4498-1	e r u															
4843-1	o r u m															
5078-1	p uː r m															
5357-1	k o															
5390-1	d u d o															
5790-1	ɔ r u															
21-1	d a b ɛ															
42-1	k dʒ															
61-1	k ɛ n d ɛ															
239-1	t u m b u															
309-1	d i j a															
327-1	n iː															
482-1	dʒ b dʒ i															
594-1	u s u n u															
701-1	m ɛ															
909-1	j u															
928-1	o m b o															
1184-1	d ɔ r ɔ															
715-2		u j														
1089-2		n a														
1319-2		n														
1398-2		s u ŋ g u														
1557-2		dʒ i r e														
1626-2		a w a														
1840-2		t eː n														
2247-2		k oː														
4677-2		k u r e j														
5162-2		m iː r̃ ɔ														
5406-2		t aː l a														
359-2		tʃ a r a														
1577-2		dʒ i r e														
2196-2		n a r̃ a														
2230-2		s u g o														
2533-2		b a r a														
3605-2		k a l a														
3866-2		o s u														
4553-2		t a g a														
4822-2		k u m o														
5254-2		d u l ɔ														
503-2		tʃ aː r a														
1356-2		m a j̃														
1881-2		n ɔ m iː														
2084-2		j aː														
2420-2		k u r ɔ														
3218-2		p ɔ s u														
3372-2		n a m a														
3718-2		a r a														
4135-2		b a r̃ o														
4694-2		g u s u														
807-2		tʃ ɔ m														
2320-2		k a ŋ														
2476-2		k uː														
2842-2		d i ɣ u														
4081-2		t a m														
4313-2		n ɛ m														
4460-2		s ɔ̃ː j														
5514-2		n ɛ m d ɛ														
5810-2		p i r e														
93-2		d ɔː														
260-2		p ɔ r e														
385-2		dʒ m ɛː														
890-2		a m b r ɔ														
1336-2		t e g e														
1703-2		b aː														
1769-2		t i m														
2162-2		b ɛː r ɔ														
2635-2		s o														
2735-2		d aː n a m														
3031-2		ɔ g														
4591-2		t aː r a														
5301-2		p e r u														
5605-2		t i m ɛ														
296-2		dʒ a m														
463-2		u m b eː														
762-2		b a n a tʃ u														
1432-2		t a r u														
1474-2		t ɔ w														
1788-2		s e														
2044-2		w m ɛː														
2713-2		t m ɛː n														
3219-2		p aː dʒ a														
3425-2		j ɔ														
4184-2		ɲ aː														
4629-2		n u w														
4759-2		n iː j ɔ														
4904-2		n u w a														
4960-2		dʒ i n aː dʒ o														
4980-2		t ɔ														
5059-2		g u j̃ o														
5125-2		ɔ ɲ ɔ dʒ ɔ														
5339-2		p a ɣ a														
5549-2		t a w														
5771-2		dʒ ɔ̃ː g ɔ̃ː														
5905-2		t eː n														
5938-2		a r u n a														
1-2		p e														
483-2		g o s u														
629-2		t ɔ														
667-2		ɛ w ɛ														
1254-2		dʒ a m a r u														
1415-2		dʒ j														
1542-2		n ɔ j̃														
1683-2		s iː j o														
1898-2		p a r̃ o														
2551-2		r a														
2901-2		t u w														
2957-2		m a n d i														
3048-2		b j i														
3251-2		s a r a														
3885-2		t ɔ r ɛ														
4402-2		j ɔ														
5081-2		p i n d u														
5622-2		p ɛ l e j														
6006-2		p ɔ r a														
43-2		s aː														
135-2		t u n u														
158-2		m ɔ dʒ a														
194-2		b ɛː														
221-2		ɛ s u														
650-2		b ɛ s o														
1152-2		t ɔ w ɛ														
1374-2		tʃ ɔ w														
1452-2		g aː r a														
1862-2		iː s u														
2108-2		n a j̃														
2636-2		m eː														
2880-2		k u n dʒ u														
2924-2		p o r u														
2941-2		b r a														
3405-2		m														
3959-2		t o r u														
4066-2		g ɔ r̃ ɔ														
4535-2		s u ɣ ɔ														
4888-2		s a m														
5180-2		s ɛ m b e														
5751-2		t j ɛː														
5981-2		a r̃ a														
114-2		ɔ j ɔ														
702-2		ɔ g ɔ dʒ u w														
851-2		g ɔ ŋ ɔ														
872-2		ɛː n dʒ ɛː														
952-2		tʃ u r ɔ														
2179-2		n d i														
2351-2		a b a														
2496-2		n u j̃														
4609-2		tʃ ɔ r ɔ w a j														
4740-2		g u n ɔ														
4921-2		s a m														
5982-2		tʃ u s u														
978-2		t a m														
999-2		j ɛ														
1052-2		n aː m u														
1989-2		m ɛ n ɛ														
2456-2		tʃ ɔ r ɔ														
2666-2		s u j i														
2817-2		a w n aː														
3132-2		u ŋ g a														
3300-2		ɛ w ɛ														
3977-2		m ɔ n dʒ i														
3978-2		m a n dʒ i														
4260-2		ɔ m b														
4278-2		k a r dʒ a														
4334-2		s ɔ ŋ														
4361-2		t e g e														
4570-2		t ɔ j̃														
4648-2		j i														
5673-2		d ɛː m ɔ														
5887-2		j aː r a														
446-2		ɣ i ŋ ɣ ɛ														
1108-2		tʃ o j o														
1124-2		eː l eː														
1237-2		iː n dʒ ɛ														
1745-2		dʒ a j														
1823-2		ɣ o r o														
2143-2		b a														
2265-2		u r a														
2392-2		l o s u														
2579-2		o j														
2902-2		j ɔ														
3197-2		tʃ aː														
3339-2		k a r a														
3550-2		ɔ̃ː n														
3943-2		p a r u														
4240-2		w o r u														
5197-2		ɛ t a														
5531-2		tʃ r̃ ɛ														
5733-2		n iː														
409-2		g ɔ ɛ a														
562-2		s u m o														
1022-2		p i l i														
1205-2		j i														
1275-2		t aː														
1524-2		k ɔ r														
1578-2		n u m														
2063-2		i r ɛ														
2798-2		ɛ r̃ ɛ j														
3088-2		ɔ r̃ ɔ̃ː														
3683-2		tʃ i r̃ o														
3772-2		t u m a														
4711-2		j a r a														
4778-2		s aː s a j u														
4821-2		tʃ ɔ̃ː														
4941-2		ɔ j ɛ														
5272-2		t ɛ g a														
5319-2		t o s ɔ̃ː														
5375-2		m aː n a g a														
5423-2		ɔ s u														
5424-2		tʃ ɔ r ɔ														
5465-2		m a j̃ o														
5497-2		ɛ w														
178-2		k o m b o l														
563-2		s u m o														
684-2		ɲ a r̃ u														
742-2		dʒ a r a														
787-2		n i w̃ ɛ														
1126-2		n iː														
1204-2		tʃ e r i														
1373-2		k u s o														
1787-2		n aː														
1969-2		j u g ɔ r ɔ														
2283-2		b ɛ r a														
2441-2		l aː														
2598-2		j e j														
2773-2		b a r m i l a														
2863-2		dʒ i j i														
3011-2		b a l a j														
3176-2		dʒ ɔ r ɔ														
3319-2		b a s a m														
4025-2		j ɔ̃ː w a														
4037-2		s a m dʒ a														
4441-2		b aː r a														
4843-2		o r u m														
5036-2		t r														
5357-2		k ɔ w ɔː														
5790-2		ɔ r u														
61-2		tʃ ɛ l ɛ														
136-2		tʃ ɔ l ɔ														
239-2		t u m o iː														
309-2		i j a w														
594-2		u s i r̃ i														
701-2		m														
786-2		n i														
909-2		j i														
928-2		ɔː m b ɔ														
951-2		j a r														
1184-2		ɔː r ɔ														
715-3			d aː j i													
1089-3			n aː m a													
1319-3			n ɔː													
1398-3			s u r̃ u													
1557-3			dʒ i r e													
1626-3			w a m a													
1840-3			t e n i													
2247-3			gʷ oː													
4677-3			k u l e j													
5162-3			m i r̃ ɛ													
5406-3			d aː l u													
359-3			k a l a													
1577-3			dʒ i r e													
2196-3			n a r̃ a													
2533-3			b a r a													
3866-3			oː s u													
4553-3			d aː g a													
5254-3			d u l a													
503-3			k i r̃ a													
1881-3			n aː m aː													
2084-3			j aː p i													
2420-3			k u l a													
3218-3			p aː s aː													
3372-3			n a m a													
3718-3			a r a													
2320-3			k a n a													
2476-3			k aː													
3719-3			m i													
4460-3			s aː j a													
5514-3			n ɛ m d ɛ													
890-3			a m i b i													
1336-3			d e g e													
1703-3			b aː													
2162-3			b i r i													
2635-3			s o													
2735-3			d aː m a													
762-3			b a n a k aː l aː													
1788-3			s e													
2713-3			d ɛː m i aː r ɛ													
3219-3			p aː s aː													
4629-3			n aː n a													
4904-3			n aː n a													
5125-3			ɔ n dʒ e													
5771-3			dʒ aː ŋ g aː													
5938-3			a d u n a													
1898-3			p u r̃ o													
2901-3			d aː n i													
2957-3			m a n d i													
3048-3			b e j e													
5081-3			p i n ɛ i													
6006-3			p i r̃ a													
716-3			j ɛ													
1152-3			d i w ɛ													
1789-3			n aː m a													
2083-3			k a r̃ a													
2108-3			n i j e													
2618-3			k ɛː l ɛ													
2880-3			k u n s u													
2941-3			b i r̃ u													
3405-3			ɛ m ɛ													
3811-3			l ɛ													
5583-3			t a ŋ g a													
5751-3			d i j ɛ													
2442-3			n aː m a													
2496-3			n u													
4921-3			s a m b a s													
196-3			k u l a													
3639-3			d u w a													
3905-3			n aː													
3977-3			m e n dʒ i													
3978-3			m a n d e													
4361-3			d e g aː													
5532-3			i n i													
1237-3			e n n ɛ													
1579-3			u m b o l o													
2143-3			b a													
2774-3			k a r̃ a													
3198-3			s ɛ m a													
3534-3			k i n i													
3550-3			i n i													
3684-3			k i m n a													
3943-3			p a l ɛ													
4259-3			g ɛ m u													
4611-3			k a m ɔ													
4983-3			s e n dʒ i													
5656-3			m e n i													
5830-3			j ɛ													
1026-3			r i m ɔ													
1170-3			g a n s e													
1187-3			d r o													
1275-3			d aː													
1454-3			s e l ʔ													
1668-3			b i n i													
1841-3			g e													
1970-3			p u l a													
2977-3			k e m b a													
3301-3			ɛ b a													
3498-3			d i													
4442-3			d u j a													
4479-3			k o													
5038-3			k ɔ l ɛ													
5391-3			n oː m													
5888-3			j ɛ													
6007-3			p u r̃ a													
178-3			k oː m b e l i													
684-3			n a r̃ i													
1257-3			k ɔ l ɔ													
1433-3			p e l e													
1501-3			d i g e													
1684-3			s i w oː													
1864-3			k ɔ g ɔ l ɛ													
1988-3			p u n d u													
2046-3			g e n d e													
2127-3			n e l e													
2599-3			iː g e													
2756-3			w a l a													
2775-3			b a r i m i													
3254-3			d a m a													
3427-3			n g e													
3465-3			s aː													
4008-3			k e n													
4053-3			dʒ i m b ɛ													
4985-3			sʷ ɛː													
5569-3			p a n d e													
5606-3			d i n i ŋ g ɛ													
5640-3			d ɛː ŋ g a													
5906-3			d e ŋ g e													
2-3			k ɛ m n ɔ													
3-3			k a n i													
42-3			k i s ɛ													
241-3			d ɔ w ɛ													
242-3			l ɛ													
361-3			k a r a													
651-3			d i n g e													
701-3			m													
743-3			j a j e													
873-3			s i n a													
1001-3			g e													
1053-3			k ɔː n d i													
1109-3			p i j e													
1206-3			g a m b u													
1207-3			g e													
1434-3			ŋ g e													
715-4				d u j i												
1089-4				n aː												
1319-4				ɲ ɔː												
1398-4				s u ɲ u r̃ u												
1557-4				dʒ i r e												
1626-4				w a ɲ												
1840-4				t e ɲ u												
2247-4				g o												
4677-4				k u r o j												
5162-4				m iː n ɛ												
5406-4				t aː n u												
359-4				k a l a												
1577-4				dʒ i r e												
2196-4				n a l a												
2230-4				s u g o												
2533-4				b a r a												
3605-4				k a n a												
3866-4				o s u												
4553-4				t aː g a												
4822-4				k u m o												
5254-4				d u l ɔ												
503-4				tʃ iː r̃ a												
1356-4				m a j												
1881-4				n u m												
2084-4				j aː p a												
2420-4				k u l ɛ												
3218-4				p u s u												
3718-4				a r a												
4135-4				b a r̃ o												
4694-4				g u s u												
807-4				k o m												
2320-4				k a ɲ ɛ												
2842-4				d i j u												
4313-4				n ɛ m												
4460-4				s u j e												
5514-4				n ɛ m d e												
5810-4				p i l ɛ												
93-4				d ɔː												
260-4				p e ɲ ɛ												
385-4				ɲ ɛ m b ɛ												
890-4				a m i r u												
1769-4				t ɛ m b ɛ												
2162-4				b ɛː l ɛ												
2635-4				s o												
2735-4				t aː n u m a												
3031-4				d ɛː g ɛ												
5301-4				p ɛː l u												
5605-4				t i m e												
63-4				k a r a												
296-4				ɲ a m												
463-4				d u m b u												
762-4				b a n a k ɲ												
1432-4				t aː r u												
1474-4				t ɔ ɲ o												
2044-4				d i m e												
3219-4				p aː ɲ u												
4120-4				k o r o												
4184-4				ɲ aː												
4423-4				t ɔ r̃ ɔ												
4629-4				n u ɲ ɛ												
4759-4				n iː j e												
4904-4				n u ɲ u												
4960-4				dʒ i ɲ aː ɲ												
4980-4				t ɔː												
5059-4				g u j o												
5125-4				ɔ ɲ ɔ ɲ												
5549-4				t a b a												
5771-4				ɲ u g u												
5922-4				b i r a												
1-4				p ɛː												
629-4				t ɔ												
667-4				ɛ w ɛ												
1254-4				ɲ a m n u												
1415-4				ɲ ɛː												
1542-4				n ɔ												
1683-4				s iː j e												
1898-4				p u r̃ o												
2551-4				r u												
3251-4				s a r a												
3885-4				t ɔ r ɛ												
5622-4				p e n e j												
6006-4				p o r a												
43-4				s aː m												
135-4				t u n u												
158-4				m ɔ ɲ u												
221-4				ɛ s u												
650-4				b ɛ s o												
1374-4				k ɔ ɲ g o												
1452-4				g aː r a												
1789-4				n u m												
1862-4				iː s i												
2108-4				n a j e												
2636-4				m ɛ												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛː j												
4888-4				s aː m u n												
5180-4				s e m b a												
5583-4				t a ŋ g a												
5981-4				a r̃ a												
25-4				a r u s ɛ												
114-4				d ɔ j ɛ												
702-4				ɔ g ɔ ɲ ɔ ɲ ɔ												
851-4				k u w̃												
872-4				ɛ ɲ ɛ												
952-4				k u r u												
1941-4				k iː r i												
2442-4				n u m												
3448-4				b uː d u												
3482-4				r̃ i s iː d ɛ ŋ g ɛ												
3497-4				n a r̃ a												
3588-4				k ɔ r ɔ												
4101-4				a r̃ u												
4293-4				dʒ ɔ b ɔ												
4520-4				p ɛ ɲ u												
4609-4				k ɔ r ɔ ɲ u												
4740-4				g u n ɔ												
4781-4				s aː dʒ o												
5982-4				k u ɲ u												
196-4				k u l ɛ												
545-4				u r u												
931-4				b ɛː j a												
978-4				t o m												
999-4				j e												
1052-4				n aː m u												
1070-4				l u g o												
1298-4				k u r̃ u m b a												
1989-4				m ɛ n ɛ												
2145-4				ɲ oː												
2306-4				a m b a												
2456-4				k ɔ r u												
2514-4				t u s u r u												
3132-4				d u ŋ g u												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s aː ɲ u												
4039-4				d ɔ r̃ u												
4278-4				k u ɲ u												
4361-4				t e g u												
4570-4				t ɔː k												
5318-4				d ɔ r ɔ												
5673-4				dʒ u m ɛ												
5752-4				t ɛː												
521-4				k oː ɲ ɛ												
685-4				s o r̃ ɔ												
744-4				l a b a												
1646-4				ɔ g i												
1745-4				ɲ a j a												
2066-4				n a ŋ												
2216-4				j aː j												
2265-4				u r ɔ												
2579-4				d o j												
2958-4				r̃ o m o												
3197-4				k ɔː												
3339-4				k a r a												
3812-4				p uː ŋ k uː												
4219-4				t ɛ m b ɛ												
4337-4				s i m b ɔ												
5197-4				e t u												
5531-4				ɲ i r̃ o												
5733-4				n iː												
409-4				g o r u												
1002-4				r u												
1022-4				p i n i												
1238-4				i s i												
1612-4				n u m b o												
2334-4				ɛ s i												
2396-4				n o												
2553-4				b a ŋ												
2671-4				n uː												
2798-4				ɛ r̃ a												
2978-4				k u r a												
3407-4				ɛ r̃												
3551-4				b o j ɣ o												
3683-4				tʃ i r̃ o												
4220-4				k uː												
4383-4				k ɛː b ɛ												
4440-4				t iː w												
4651-4				d ɛ ŋ i												
4711-4				j a r iː												
4821-4				k i												
5272-4				t e g u r u												
5375-4				m aː n a												
5465-4				m i ŋ												
5481-4				ɔ j ɔ												
5497-4				ɛ w												
5641-4				l e j												
5692-4				a n a												
347-4				tʃ ɛː r u												
448-4				n ɛ ŋ												
567-4				ɲ u ɲ ɛ												
613-4				r̃ a j												
787-4				n i w̃ e												
1126-4				n iː												
1208-4				ɣ a m a												
1502-4				d i ŋ i												
1669-4				d e m b r e												
1971-4				j u ɲ ɛ												
2283-4				b e r u												
2354-4				t i r ɛ												
2619-4				tʃ ɛ l a												
2714-4				s u r̃ u r̃												
3011-4				b a n a j												
3159-4				j ɛ l ɛ												
3199-4				k ɔ r ɔ ɲ												
3319-4				b u s e												
3358-4				ɲ aː												
3535-4				k aː												
3622-4				d aː ɣ o												
3640-4				l aː r a												
3813-4				r i												
4441-4				b aː r i												
4498-4				ɛ r u m												
4986-4				j u r ɔ												
5036-4				t o r o												
5109-4				l a ɣ a												
5390-4				d u r o												
5425-4				j ɔ ɣ ɔ												
5847-4				oː ɲ ɔ												
6008-4				ɔː u r ɔ												
62-4				k i r̃ a												
197-4				b ɛː w												
331-4				s a dʒ a												
412-4				j aː t u												
482-4				tʃ ɛ s u												
786-4				n i												
715-5					d u j i											
1089-5					n aː											
1319-5					n ɛː											
1398-5					s u n d u											
1557-5					dʒ i r e											
1626-5					w a ŋ g a											
1840-5					t e n											
2247-5					g oː											
4677-5					k o l e j											
5162-5					m i r̃ ɛ											
5406-5					t aː n d a											
359-5					k a l a											
1577-5					dʒ i r e											
2196-5					n a r̃ a											
2230-5					s u g e											
3605-5					k a n a											
3866-5					o s u											
4553-5					t aː ŋ g a											
4822-5					k u m o											
5254-5					d o l a											
1356-5					m a j ɛː											
1881-5					n u m u											
2084-5					j aː p a											
2420-5					k o l a											
3218-5					p u s u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n a											
4694-5					g u s u											
2476-5					k u											
2842-5					d i j u											
3719-5					m o											
4081-5					d a m a b a											
5514-5					n ɛ m d ɛ											
260-5					p ɛː r a											
385-5					dʒ e m a											
890-5					a m a r̃ o											
1703-5					b a											
1769-5					t ɛ m b a											
2735-5					d aː n a m a											
4591-5					t aː r a											
5301-5					p ɛː l o											
63-5					k a r a											
296-5					d a m a b a											
463-5					d u m b u											
762-5					b a n a k u l u											
1788-5					s e ĩː e											
3219-5					p aː d a											
4120-5					k o l e											
4759-5					n e j ɛ											
4960-5					dʒ u n aː dʒ e											
5059-5					g u j o											
5549-5					t a w a											
5771-5					d u g u											
5905-5					t u r̃ u											
5938-5					a d u n a											
1415-5					ɲ ɛː											
1542-5					n u											
1898-5					p u r̃ u											
2551-5					r u											
2957-5					m a n d i											
3048-5					b i j e											
4402-5					j e											
5081-5					p i n d i											
6006-5					p o r̃ a											
135-5					t u n d u											
194-5					b ɛː j											
716-5					j ɛː											
2083-5					k a r̃ a											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u											
3113-5					t e g e											
3136-5					j a r a											
3405-5					ɛ m ɛ j											
3572-5					b ɛ r o											
4535-5					s u g ɛ											
5751-5					t i j a											
851-5					k u w̃ o											
2179-5					n i											
2351-5					p a p a											
2496-5					n u j											
3448-5					b u d a											
4781-5					s a n d a											
4921-5					s a m b a											
196-5					k o l a											
789-5					g a m a											
931-5					b i j a											
1298-5					g u m a m b a											
2145-5					dʒ oː											
3639-5					t o w a											
3977-5					o n dʒ u											
3978-5					o n dʒ e											
4260-5					ɔ m u b a											
5200-5					e l i											
5532-5					i n u											
5866-5					k a m a											
432-5					k e n e											
446-5					dʒ e n g e											
521-5					k ɔː t o											
1124-5					e l e											
1237-5					e n dʒ ɛ											
1579-5					m b i l o											
1748-5					j e											
2774-5					k a n a											
3198-5					s e m ɛ											
3339-5					k a r a											
3534-5					tʃ a n a											
3550-5					u n i											
3684-5					k i n dʒ a											
3944-5					k o r̃ o											
4611-5					k ɔ m ɔ											
4738-5					g i n d a											
4983-5					s e n d i											
5447-5					g i z e											
5656-5					o n dʒ i											
5830-5					j ɛː											
1074-5					n i g e											
1170-5					g a n dʒ u											
1187-5					o r o											
1454-5					s e l a w̃											
1841-5					g e											
1970-5					p u ɲ a											
2977-5					k e m b a											
3252-5					ɛ m b ɛ j											
3301-5					ɛ b a											
3463-5					w a											
3498-5					n iː											
4363-5					d a m											
5038-5					k o l ɛ											
5228-5					b ɛ n d u											
5229-5					i n dʒ e											
5391-5					dʒ e											
5481-5					j o g o											
5793-5					s e m b o j											
5888-5					j ɛ											
6007-5					p u n a											
178-5					k e m b e											
568-5					n i n d i g o											
569-5					n e n d i g u											
1257-5					k o l o											
1433-5					p o l											
1501-5					n i g e											
1684-5					s i w ɔ											
1787-5					n ɛː											
1864-5					k ɔ g o l ɔ											
1923-5					g e ŋ e											
1988-5					p u n d o											
2046-5					g e n d e											
2067-5					i d ɛ											
2109-5					k ɛː dʒ ɛ j											
2127-5					n e l e											
2372-5					b e l u											
2599-5					iː g e											
2756-5					b a l a											
2775-5					b a g m i											
3254-5					d a m a											
3319-5					b u s a m											
3358-5					ɲ aː g a											
3427-5					ŋ g e											
3622-5					d aː g a											
3658-5					d i m ɛ											
3807-5					p u r̃ u											
4008-5					k e ŋ g e											
4053-5					dʒ i b ɛ											
4280-5					j a g a l a											
4630-5					n ɔ											
4848-5					ɔ n a n o											
4905-5					n ɛː											
4985-5					sʷ ɛː											
5467-5					p i ŋ g e											
5606-5					t i n i ŋ g e											
5640-5					n iː ŋ g a											
2-5					k aː n u											
3-5					k a n i											
21-5					d aː b a											
26-5					b i l o											
64-5					k a g a											
117-5					e ɛː											
224-5					j a ŋ g a											
241-5					d ɔ g u											
312-5					b a j											
327-5					n e m											
361-5					k a r a											
651-5					d i ŋ g e											
873-5					s iː n a											
1001-5					g o											
1053-5					k ɔ n d e											
1207-5					g e											
715-6						d u j i										
1089-6						n a m a										
1319-6						n ɛː										
1398-6						s u g u										
1557-6						dʒ i r e										
1626-6						w a g a										
1840-6						t e n u										
2247-6						g oː										
4677-6						k u l e j										
5162-6						m i r̃ ɛ										
5406-6						t aː l u										
359-6						g a l a										
1577-6						dʒ i										
2196-6						n a l a										
2230-6						s u g o										
2533-6						b a l a										
3605-6						k a n a										
4553-6						t a g a										
4822-6						k u m o										
5254-6						d u l ɔ										
503-6						tʃ i j e										
1356-6						m a j a										
1881-6						n u m										
2084-6						j aː p a										
2420-6						k o l a										
3218-6						p u s u										
3372-6						n a m a										
3718-6						a r a										
4135-6						b a n a										
4694-6						g u s u										
807-6						k o m										
2320-6						k a n										
2842-6						d i g u										
3719-6						m o										
4081-6						d a m a b a										
4313-6						n e m										
4460-6						s u j e										
5514-6						n e n ɛ										
5810-6						p i l ɛ										
93-6						d o										
890-6						a m i l u										
1336-6						t e g e										
1703-6						b a										
4591-6						tʃ aː l a										
5605-6						t i w̃ e										
63-6						k a r a										
296-6						dʒ a m										
463-6						d u m b u										
762-6						b a n a k u										
3425-6						j u										
4120-6						k o l										
4423-6						d ɔ r̃ ɔ										
4759-6						n i j e										
4904-6						n u n a										
4960-6						dʒ i n aː dʒ o										
5125-6						ɔ ɲ ɔ										
5339-6						p a ŋ g a										
5771-6						dʒ u g u										
5922-6						b i r e										
5938-6						a d u n a										
483-6						g o s u										
1542-6						n u j										
1683-6						s e j e										
2551-6						r̃ i										
2957-6						m a n d i										
3048-6						b i j a										
4402-6						j e										
5081-6						p i n dʒ i										
5622-6						p e l e j j										
650-6						b e dʒ e										
716-6						j ɛː										
1152-6						t i w ɛ										
1789-6						n u m										
1862-6						i s u										
2618-6						k ɛː l ɛ										
2880-6						s u n dʒ u g a										
