COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
67				n a n	n a n			
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1603		r a	r a		ɾ u	r a	ɾ u	
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2268				s e m pʰ e k a				s e m pʰ e l a n
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2		a ʃ i			a ʃ i		a ʃ i	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2110	a l o				a l o	ʔ a l o		
562	s a ŋ k a			s a ŋ k a				
2784			z i	z i		z i		z i
2407					pʰ a kʰ e n		pʰ a kʰ e n	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
1585			l a m	l a m			l a m	
1118		tʃʰ u i						tʰ u l i
872	pʰ u ŋ k a			pʰ u ŋ k a				
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2492		ʃ e ʃ u				ʃ e ʃ u		
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
153	l i ʃ i ŋ			l i ʃ i ŋ				
2323						kʰ o d̪ i l o		kʰ o l o
962	s e m				s e m			s e m
1760	s a h̥	s a h̥	s a	s a				
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2646		h a ŋ j a				h a ŋ j a		
582	p u r tʃ i			p u r tʃ i				
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
445	n a ɾ i k o l							n a ɾ i k o l
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
728	tʰ a ŋ p u							tʰ a ŋ p u
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2350					tʃ o kʰ ə n			tʃʰ o l a n
1547	j a s			j a s				j a s
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
202					t o ŋ t e			t o ŋ t e
1761					s a ʔ	s a h̥		
1629					ŋ o n b u		ŋ o n b u	
74				n a n	n a n			
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
1575	ɾ i j a m a			ɾ i j a m a				
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2624	d̪ u n ts i				d u n tʃ i			
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2489		pʰ a k p o	pʰ a k p o					
1807			tʃʰ i n l a			tʃʰ i n l a		
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
117					kʰ a r i		kʰ a r i	
2608					j a m l o k		j a m l o k	
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
454			kʰ u r l a	k u r b a n		kʰ u r l a		
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
2219		ʃ e ʃ u				ʃ e ʃ u		
2358			ʔ i w o			ʔ i w o		
388	g u w a			g o w a				
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2404	pʰ a l o		pʰ a w o					pʰ a l o
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1770		tʃ j a ŋ			o tʃ a n			
635	a t a			a t a				
