COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4259-1	dʒ e e															
4738-1	b e a d e															
5197-1	aː w̃ aː															
5447-1	g e e															
5531-1	t aː r̃ aː															
5733-1	a a															
5828-1	ɛ a ɛ ei															
562-1	s u m w̃ u															
998-1	e e															
1022-1	t aː w̃ aː															
1023-1	a a															
1205-1	a ɔː															
1275-1	m ei															
1578-1	ɔ ɔ ɔ uː															
2063-1	a a a															
2334-1	e m w̃															
2798-1	t a r̃ aː															
3252-1	ɔ m b e r															
3463-1	ɛ j a															
3683-1	t a j a															
3772-1	k ɔː j ɔː															
3790-1	e w̃															
4052-1	b e e															
4220-1	z w̃															
4440-1	m a ɛ															
4479-1	k ɔː															
4711-1	u e w a															
4778-1	t eː s u r e															
4821-1	m w̃															
4941-1	e e e															
5272-1	t aː s aː															
5423-1	ɔ r̃ aː															
5424-1	k ɔ r ɔː															
563-1	d u w̃ w̃															
613-1	ɔ a ɛ															
684-1	ɲ a n i															
742-1	k e r a															
1204-1	k e r a															
1373-1	t g aː s a															
1787-1	j j															
1988-1	k b n n d															
2283-1	dʒ e r u															
2372-1	k ɔː r u															
2441-1	j a															
2598-1	ɲ ei ɛ m															
2773-1	b a a a e s oː															
3011-1	t a n d a															
3176-1	t ɔ r ɔ															
3283-1	e u u															
3318-1	a e e r e															
3658-1	dʒ ɛ															
3807-1	k e b															
4037-1	ɲ a i d a															
4498-1	e e e o															
4843-1	a w̃ u s															
5078-1	b ɛ uː															
5357-1	g a n d j̃															
5390-1	k e m e															
5790-1	ɔ w̃ u															
21-1	k d															
42-1	k d															
61-1	k ɛ n d oː															
239-1	t a r d a															
309-1	dʒ i ɛ															
327-1	d n a r															
482-1	k a z u															
594-1	u s u r oː															
701-1	m o															
909-1	j a															
928-1	i m b oː															
1184-1	g ɔ r ɔ															
715-2		d aː j i														
1089-2		u aː w eː														
1319-2		u aː j u														
1398-2		a aː j u u u														
1557-2		tʃ aː aː aː														
1626-2		aː aː w aː														
1840-2		d aː aː eː														
2247-2		g aː m														
4677-2		d aː aː aː aː														
5162-2		u aː ŋ aː aː														
5406-2		b aː ŋ l ɔ														
359-2		tʃ aː aː aː j̃														
1577-2		d ɔ ɔ ɔ														
2196-2		u aː aː aː														
2230-2		a aː j aː														
2533-2		b aː aː dʒ aː														
3605-2		b aː aː dʒ aː														
3866-2		d aː s aː														
4553-2		d aː j aː														
4822-2		d aː aː dʒ aː														
5254-2		d u ɔ ɔ														
503-2		tʃ aː aː aː j														
1356-2		u aː aː u														
1881-2		u aː aː u ɔ u														
2084-2		aː aː ɛː dʒ aː														
2420-2		d aː aː aː														
3218-2		d ɔ g ɛː dʒ u														
3372-2		u ɔ u aː														
3718-2		d aː aː aː														
4135-2		b aː aː ɔ j̃														
4694-2		d aː s ŋ dʒ aː														
807-2		b aː ɔ dʒ ɔ														
2320-2		d ɔ w ɔ														
2476-2		d ɔ m j̃														
2842-2		d aː ŋ aː j̃														
4081-2		b u u j ɔ														
4313-2		a aː ŋ ɛ														
4460-2		a aː aː ɔ														
5514-2		uː i ŋ dʒ ɛ														
5810-2		b aː aː aː														
93-2		w aː														
260-2		b aː ɔ aː														
385-2		s aː a dʒ aː j̃														
890-2		b ɔ ɔ dʒ ɔ ɔ ɔ														
1336-2		d ɔ w ɔ														
1703-2		d ɔ j̃														
1769-2		d eː u dʒ ɔ														
2162-2		tʃ aː aː aː														
2635-2		w aː														
2735-2		b aː u dʒ ɛ j aː														
3031-2		d aː m aː														
4591-2		d ɔ ɔ ɔ														
5301-2		d aː aː aː														
5605-2		d aː aː aː j̃														
296-2		k aː u dʒ aː														
463-2		d ɔ ɔ dʒ ɔ														
762-2		b a ŋ a ŋ dʒ ŋ eː														
1432-2		d aː aː aː														
1474-2		d aː dʒ u														
1788-2		j u j ɔ														
2044-2		d aː aː dʒ aː														
2713-2		b ɔ ɔ dʒ ɛ l eː ɔ ɔ														
3219-2		d a w ɔ														
3425-2		ɔ u														
4184-2		a aː j														
4629-2		a aː aː ɛː aː														
4759-2		ɔ ɔ ŋ ɔ ɔ														
4904-2		u dʒ aː u dʒ eː														
4960-2		b u ŋ eː r eː														
4980-2		d aː m ɔ														
5059-2		d aː aː aː														
5125-2		b ɔ ŋ dʒ ɔ														
5339-2		d ɔ s u														
5549-2		d ɔ ɔ dʒ ɔ														
5771-2		e m ɔ														
5905-2		d u eː eː														
5938-2		b o dʒ o o ɛː o														
1-2		tʃ eː														
483-2		d e s u														
629-2		d aː m														
667-2		aː w eː														
1254-2		d a u g aː aː aː														
1415-2		ɔ tʃ ɔ														
1542-2		u dʒ ɔ j														
1683-2		a ɔ w ɔ														
1898-2		tʃ aː aː aː j̃														
2551-2		e oi														
2901-2		d u u g u														
2957-2		ɔ ɔ ŋ dʒ ɔ														
3048-2		k i j ɔ														
3251-2		tʃ aː aː aː														
3885-2		d e w a														
4402-2		ɔ ɔ														
5081-2		d u u dʒ u l ɔ														
5622-2		b aː aː i ɛ aː aː														
6006-2		k ɔ j ɔ														
43-2		a a ɛː ɛː														
135-2		b ɔ ɔ l ɔ														
158-2		aː g aː w aː														
194-2		d eː aː														
221-2		e s eː														
650-2		dʒ ɔ s i														
1152-2		t ɔ ɔ ɔ														
1374-2		b ɔ ɔ dʒ ɔ														
1452-2		d aː aː aː														
1862-2		e s eː														
2108-2		a aː w ɛ aː														
2636-2		a uː														
2880-2		b u ŋ s i s o														
2924-2		b u u o														
2941-2		d u w eː														
3405-2		dʒ u ɔ ɔ j̃														
3959-2		d u u eː														
4066-2		d u r eː														
4535-2		j u w ɔ														
4888-2		n ɔ m i ɔ ɔ														
5180-2		a a a dʒ u														
5751-2		t i j ɛː														
5981-2		a a a w														
114-2		t ɔ w a														
702-2		uː b u a u a u														
851-2		d u w a														
872-2		a a dʒ eː														
952-2		d aː aː dʒ dʒ aː														
2179-2		ɔ dʒ ɔ														
2351-2		b u j o														
2496-2		j ɔ j														
4609-2		b aː u l l aː eː														
4740-2		d aː aː aː														
4921-2		a e ɔ ɔ														
5982-2		d a ŋ s u														
978-2		tʃ aː aː i														
999-2		i aː														
1052-2		a aː aː dʒ u														
1989-2		d ɔ̃ː w														
2456-2		tʃ aː w aː														
2666-2		d e j eː														
2817-2		a ŋ g ɛː														
3132-2		b ɔ ɔ l oː														
3300-2		ɔ w ɔ														
3977-2		dʒ i ŋ dʒ ɛ														
3978-2		dʒ i ŋ dʒ ɛ														
4260-2		e u g eː														
4278-2		d u m dʒ u														
4334-2		u s ŋ ŋ														
4361-2		d aː g aː														
4570-2		g aː s u aː														
4648-2		j ɔ														
5673-2		d a a a														
5887-2		a a j u														
446-2		dʒ oː ŋ l ɔ r ɔ														
1108-2		tʃ e eː aː														
1124-2		ɔ oː ɔ														
1237-2		b u ŋ g i														
1745-2		d aː w a														
1823-2		b ɔ s o														
2143-2		k eː														
2265-2		a w a														
2392-2		u tʃ eː s u														
2579-2		g u m														
2902-2		ɔ ɔ														
3197-2		g oi														
3339-2		tʃ aː j aː														
3550-2		ɲ oː oː u o														
3943-2		p iː iː ɔ														
4240-2		a u j u														
5197-2		aː w aː														
5531-2		n aː aː aː														
5733-2		aː aː														
409-2		aː aː aː aː														
562-2		e u m l aː														
1022-2		tʃ aː aː aː														
1205-2		j ɔ														
1275-2		d ɛː														
1524-2		d ɔ̃ː w ɔ														
1578-2		n u a g i														
2063-2		i r ɛ														
2798-2		n aː r̃ ɛ j̃														
3088-2		tʃ e u eː														
3683-2		tʃ i r ɛ														
3772-2		t ɔ j ɔ														
4711-2		e aː w ɔ														
4778-2		s eː s i j ɔ														
4821-2		g a														
4941-2		ɔ j ɔ														
5272-2		tʃ aː aː														
5319-2		g e s eː														
5375-2		m ɔ̃ː m ɔ̃ː dʒ a														
5423-2		a r̃ aː														
5424-2		tʃ ɔ r ɔ														
5465-2		d ɔ̃ː m a														
5497-2		aː u														
178-2		b a u g o o o														
563-2		e u w ɔ														
684-2		ɲ a j i														
742-2		s u j a														
787-2		l aː aː aː														
1126-2		e oi														
1204-2		tʃ ɛ r i														
1373-2		dʒ g u s o														
1787-2		j j														
1969-2		d ɔ̃ː g ɔ̃ː l eː														
2283-2		tʃ ɛ j ɛ														
2441-2		w ɔ														
2598-2		ɲ ɛː ɛː ɛː														
2773-2		b ɔ i a i a														
2863-2		t i j i														
3011-2		tʃ a a l a j														
3176-2		a ɔ r ɔ														
3319-2		tʃ a w a a														
4025-2		ɔ̃ː i i														
4037-2		n oː ɛː														
4441-2		g ɔ̃ː j ɛ														
4843-2		e e u u														
5036-2		g ɔ̃ː m a														
5357-2		dʒ ɔ r̃ l j̃														
5790-2		ɔ w ɔ														
61-2		dʒ ɛ l ɛ														
136-2		tʃ ɔ̃ː l eː														
239-2		t oː i														
309-2		t u a a														
594-2		u s i j i														
701-2		m m														
786-2		n a														
909-2		j i														
928-2		ɔ w ɔ														
951-2		e e w														
1184-2		b ɔ r ɔ														
715-3			d aː m a													
1089-3			aː aː ŋ aː													
1319-3			aː aː l ɛ													
1398-3			aː aː aː aː aː aː													
1557-3			t aː aː aː													
1626-3			aː aː g aː													
1840-3			t aː aː aː													
2247-3			d aː													
4677-3			k aː aː aː ɛ i													
5162-3			aː aː u aː aː													
5406-3			d aː aː d aː													
359-3			t aː aː aː ŋ													
1577-3			t aː aː aː													
2196-3			u aː l aː													
2533-3			t aː aː b aː													
3866-3			ʔ aː aː													
4553-3			p aː ŋ a l ɛ													
5254-3			t aː l aː													
503-3			k aː aː aː ŋ													
1881-3			aː aː aː aː g a													
2084-3			aː u n l aː													
2420-3			k aː l aː													
3218-3			p u g u l u													
3372-3			aː aː aː aː													
3718-3			ʔ aː j a													
2320-3			k aː aː aː													
2476-3			k aː g aː													
3719-3			aː i													
4460-3			aː aː aː a													
5514-3			aː u u d u													
890-3			k aː aː b aː aː aː													
1336-3			t aː b aː													
1703-3			ŋ aː													
2162-3			t aː aː aː													
2635-3			aː aː													
2735-3			d aː aː b a m aː													
762-3			p aː aː u n dʒ u ŋ ŋ													
1788-3			s aː													
2713-3			p aː aː b a a b aː aː aː													
3219-3			t aː n u													
4629-3			aː aː aː b aː													
4904-3			aː u aː aː b aː													
5125-3			ŋ aː aː b aː													
5771-3			iː aː g aː l													
5938-3			ʔ u u u u dʒ g ɛ													
1898-3			p aː aː aː													
2901-3			t aː aː b aː													
2957-3			aː aː u d ɛ													
3048-3			d aː j e													
5081-3			p aː u a aː dʒ aː													
6006-3			p e l ɔ													
716-3			j ɛ													
1152-3			d o w u													
1789-3			aː aː aː aː													
2083-3			k a m a i													
2108-3			aː aː m b aː													
2618-3			k ɛ l ɛ													
2880-3			d aː u dʒ e dʒ ɛ													
2941-3			t aː aː a													
3405-3			ʔ u u ɛ													
3811-3			aː u													
5583-3			ŋ aː aː g aː													
5751-3			d u j ɛ													
2442-3			aː aː aː aː													
2496-3			aː aː aː													
4921-3			s a aː b l ɛ													
196-3			d u l ɛ													
3639-3			d a w a													
3905-3			u u ŋ													
3977-3			u ɛ n dʒ ɛ													
3978-3			u iː n d ɛ													
4361-3			ŋ aː ŋ aː													
5532-3			ʔ ɛ l ɛ													
1237-3			d u u dʒ u													
1579-3			ɛ u b ɔ l ɛ													
2143-3			t aː													
2774-3			g a n a													
3198-3			d e w ɛ													
3534-3			d u u													
3550-3			ʔ a n dʒ dʒ e													
3684-3			k ɛ u dʒ ɛ													
3943-3			ŋ aː aː aː													
4259-3			k u u ɛ													
4611-3			k ɛ l ɔ													
4983-3			s ɛ n ɛ													
5656-3			u ɛ n dʒ ɛ													
5830-3			j ɛ													
1026-3			n a b i													
1170-3			g eː aː d e													
1187-3			ʔ e w e													
1275-3			g b													
1454-3			s e l ɛ													
1668-3			b u u ɛ													
1841-3			g ɛ													
1970-3			d u l ɛ													
2977-3			k ɛ l b ɛ													
3301-3			d u b ɛ													
3498-3			u u													
4442-3			k u l ɛ													
4479-3			g a													
5038-3			p ɛ l ɔ													
5391-3			t u													
5888-3			j u													
6007-3			d u n ɛ													
178-3			k aː n a a l u													
684-3			s aː m a													
1257-3			p ɛ ɛ e l ɔ													
1433-3			p e l e													
1501-3			d e g ɛ													
1684-3			s ɛ l i													
1864-3			k ɔ g ɛ l ɛ													
1988-3			k g ɔ n d e													
2046-3			g eː n d ɛ													
2127-3			u ɔː l ɛ													
2599-3			ʔ e g e													
2756-3			w a j a													
2775-3			b a r e l i													
3254-3			p a l a a a													
3427-3			u g ɛ													
3465-3			u u g ɛ													
4008-3			k u l dʒ ɛ													
4053-3			k ɛ l ɛ													
4985-3			s e													
5569-3			p iː u g e													
5606-3			p i n n a l e													
5640-3			d iː n dʒ e													
5906-3			b iː ŋ g e													
2-3			k ɛ m n ɔ													
3-3			g a n													
42-3			k i b a													
241-3			d ɔː g ɛ													
242-3			w e													
361-3			k a j a													
651-3			d i n d e													
701-3			g g													
743-3			o a r e													
873-3			s e i													
1001-3			d e													
1053-3			k eː n d e													
1109-3			k n b b													
1206-3			t u m b u													
1207-3			g e													
1434-3			ŋ g ɛ													
715-4				d aː n u												
1089-4				aː aː n i												
1319-4				aː aː n a												
1398-4				l aː n a a u												
1557-4				g i i u												
1626-4				aː a ɣ ɛː												
1840-4				dʒ i n u												
2247-4				g ɛː n												
4677-4				s i aː a ɔː												
5162-4				aː i n a u												
5406-4				dʒ i a u ɔː												
359-4				g aː a u n												
1577-4				g ɛː ɛː ɛː												
2196-4				i a a a												
2230-4				l i n ɛː												
2533-4				p aː aː ɲ ɛː												
3605-4				g i a ɲ ɛː												
3866-4				g aː n i												
4553-4				d i g a n i												
4822-4				g i a ɲ ɛː												
5254-4				d aː ɛː ɛː												
503-4				s i aː u												
1356-4				aː a a ɛː												
1881-4				l i ɔː a r̃												
2084-4				aː i aː r̃ ɛː												
2420-4				s i a ɔː												
3218-4				dʒ a g r̃ eː												
3718-4				s aː i u												
4135-4				s aː ɛː ɔː												
4694-4				g i n r u												
807-4				g i a ɲ aː												
2320-4				g a n ɛː												
2842-4				d i r̃ u												
4313-4				a ɔː a ɔː												
4460-4				l aː ɔː u												
5514-4				aː aː a ɲ eː												
5810-4				g i n a u												
93-4				d ɛː												
260-4				d ɛː m a u												
385-4				dʒ ɛː a ɲ ɛː n												
890-4				g a a n i r u												
1769-4				dʒ ɛː a ɲ ɛː												
2162-4				p ɛː i eː												
2635-4				aː oː												
2735-4				d i a n u												
3031-4				d ɛː ɣ ɛː												
5301-4				s aː ɛː u												
5605-4				d i aː ɔː												
63-4				d ɛː ɛː ɛː												
296-4				d i a ɲ ɛː												
463-4				g i ɛː ɲ ɛː												
762-4				d a aː a ŋ a r̃ u												
1432-4				s ɛː ɛː u												
1474-4				dʒ i n n												
2044-4				d i a ɲ ɛː												
3219-4				d ɛː r̃ eː												
4120-4				d a a eː												
4184-4				aː i r u												
4423-4				d ɔː ɛː ɛː												
4629-4				aː i ɔ aː ɛː												
4759-4				l i ɛː a a												
4904-4				i ɔː i u ɔː												
4960-4				g ɛː a a n ɛː												
4980-4				d a ɣ ɔ												
5059-4				g u a u												
5125-4				g aː aː ɛː												
5549-4				d ɛː i n ɛː												
5771-4				d aː ɣ i n												
5922-4				s i r ɛː												
1-4				b ɛː												
629-4				d ɛː r												
667-4				oː w ɛː												
1254-4				dʒ aː ɛ s i a u												
1415-4				aː aː ɛː												
1542-4				ɛː ɔː ɛː n												
1683-4				j a e u												
1898-4				s u u u												
2551-4				l ɛː												
3251-4				s ɛː ɛː u												
3885-4				d ɛː aː ɛː												
5622-4				p i i u r u u												
6006-4				p a a a												
43-4				l aː n												
135-4				d a n m a												
158-4				l g i r u												
221-4				ɛː n ɛː												
650-4				dʒ a r̃ a												
1374-4				g ɛː aː ɛː												
1452-4				g ɛː ɛː u												
1789-4				n eː w̃ ɛː												
1862-4				ɛː n ɛː												
2108-4				i a g u												
2636-4				a ɛː												
3113-4				d ɛː ɣ ɛː												
3136-4				ɛː ɛː ɛː ɛː												
3751-4				d eː a												
4888-4				l a a ɔː a a												
5180-4				l aː a ɲ ɛː												
5583-4				d a ɛː ɣ ɛː												
5981-4				ɛː a ɛː n												
25-4				d i r u ɛ a r ɛː												
114-4				g ɛː eː ɛː												
702-4				aː g ɛː a u r̃ ɛː												
851-4				g ɛː ŋ ɔ												
872-4				ɛː aː ɲ ɛː												
952-4				s a a u r i												
1941-4				dʒ eː a eː												
2442-4				n ɔː w̃ ɛː												
3448-4				d a ŋ n eː												
3482-4				l ɛ r̃ ɛ ɔː eː												
3497-4				dʒ aː ɛː i												
3588-4				s i r i												
4101-4				i i i n												
4293-4				dʒ ɛː w̃ ɛː												
4520-4				s ɛː r i												
4609-4				s i i u u u u												
4740-4				g a a a												
4781-4				j a m n a												
5982-4				g a m r̃ ɛː												
196-4				d a a a												
545-4				e r i												
931-4				t ɛ w ɛː												
978-4				g e e u												
999-4				aː aː												
1052-4				n i i ɲ u												
1070-4				i u ɣ a												
1298-4				d a ɛ ɛ ɛ a												
1989-4				a a a eː												
2145-4				dʒ a j												
2306-4				a a n ɛː												
2456-4				g i r u												
2514-4				d ɛː r u												
3132-4				d ɛː r̃ ɲ												
3300-4				aː w e												
3774-4				s i r i												
3976-4				dʒ n ɛ eː												
4039-4				d eː r̃ u												
4278-4				d a a r̃ a												
4361-4				d a ɣ u												
4570-4				g i m u u												
5318-4				d ɛ r̃ ɔː												
5673-4				dʒ aː aː ɲ aː												
5752-4				n ɛː												
521-4				m o n o												
685-4				s i r o												
744-4				l ɛː w̃ ɛː												
1646-4				aː g ɛː												
1745-4				dʒ a a a												
2066-4				i ɛ ŋ a												
2216-4				i ɛː u												
2265-4				a a a												
2579-4				d a a												
2958-4				j i												
3197-4				b ɛː												
3339-4				m e u												
3812-4				k a a ɲ a												
4219-4				t i u o												
4337-4				l a a n ɔ												
5197-4				i r u												
5531-4				t i w u												
5733-4				n i												
409-4				s a r u												
1002-4				ɛ i												
1022-4				s i w u												
1238-4				oː n a												
1612-4				j a a a												
2334-4				ɛː r i												
2396-4				a a												
2553-4				d eː r̃ a												
2671-4				k n n												
2798-4				k a r̃ a												
2978-4				d eː ɛː ɛː												
3407-4				i a												
3551-4				dʒ aː m ɛ ɛː												
3683-4				tʃ i u												
4220-4				b i												
4383-4				g ɔ n ɛ												
4440-4				t ɔː												
4651-4				t i ŋ												
4711-4				i a u u												
4821-4				b i												
5272-4				s i r u												
5375-4				l eː a ɔ r eː												
5465-4				l a a i												
5481-4				j a m a												
5497-4				a a												
5641-4				l i i												
5692-4				oː i i												
347-4				tʃ tʃ u												
448-4				n i w̃												
567-4				j aː ɲ ɛ												
613-4				w ɔː												
787-4				n i w e												
1126-4				n e												
1208-4				d a m a												
1502-4				d a ŋ a												
1669-4				dʒ e ɔ e r ɔ												
1971-4				j aː g ɔː ɔː												
2283-4				tʃ m m u												
2354-4				s a a a												
2619-4				tʃ a r̃ u												
2714-4				k ɔː r ɔː ɔː												
3011-4				g a u ɲ u												
3159-4				a a a a												
3199-4				g ɛː ɛː ɛː n												
3319-4				g a m a r̃												
3358-4				n n												
3535-4				b i												
3622-4				dʒ a n a												
3640-4				i u u u u												
3813-4				oː ɛː												
4441-4				b ɔ r ɔ												
4498-4				ɛː r u												
4986-4				j ɛː o												
5036-4				g aː w̃ ɔ												
5109-4				l a ɣ a												
5390-4				d ɔ n u												
5425-4				a a ɣ a												
5847-4				l a n i												
6008-4				j aː r a												
62-4				k a u												
197-4				n ɛː												
331-4				j aː ɛ o												
412-4				n ɛ m												
482-4				k u												
786-4				n a												
715-5					d iː n ɛ											
1089-5					o iː j e											
1319-5					o iː i											
1398-5					o iː n o e e											
1557-5					d iː e e											
1626-5					iː iː j e											
1840-5					d iː e e											
2247-5					d iː b											
4677-5					k iː o iː o											
5162-5					o iː ŋ o e											
5406-5					t o e d e											
359-5					k e e o ũː											
1577-5					d iː e e											
2196-5					j iː e o											
2230-5					j iː g e											
3605-5					t e e d e											
3866-5					d iː d e											
4553-5					d iː ŋ ŋ g e											
4822-5					d o e d e											
5254-5					d iː e e											
1356-5					e e e e											
1881-5					o iː o u j i											
2084-5					iː iː ŋ e											
2420-5					k iː e e											
3218-5					p iː u e											
3372-5					j iː e e											
3718-5					p iː e o											
4135-5					t e e e e											
4694-5					d e j u g e											
2476-5					k iː e											
2842-5					t o j e u											
3719-5					e iː											
4081-5					t o e u g u											
5514-5					j iː e d e											
260-5					t e n e e											
385-5					tʃ e e d e a											
890-5					p uː o d u o u											
1703-5					d e e											
1769-5					t e e d e											
2735-5					p o o u e											
4591-5					t iː e e											
5301-5					tʃ e e e											
63-5					p o e o											
296-5					tʃ o e g o											
463-5					p o o o o											
762-5					p uː e e ŋ g e g											
1788-5					j iː											
3219-5					d uː e e											
4120-5					p o o o											
4759-5					u o e u u											
4960-5					k o o e g o											
5059-5					t u j e											
5549-5					p e o d o											
5771-5					iː iː o i											
5905-5					tʃ e j e											
5938-5					p iː m e e e											
1415-5					e d e											
1542-5					e i e ɛ											
1898-5					p o u u e											
2551-5					o o											
2957-5					j iː u d e											
3048-5					p iː j ɛ											
4402-5					u e											
5081-5					p u u a u d e											
6006-5					p iː o iː											
135-5					t u n d u											
194-5					d e j											
716-5					iː iː											
2083-5					p iː o i											
2618-5					s iː e o											
2880-5					p u u d u g u											
3113-5					t e g e											
3136-5					o o o o											
3405-5					iː u ɛ i											
3572-5					t e e e											
4535-5					j u j e											
5751-5					d iː iː e											
851-5					k o m o											
2179-5					u g e											
2351-5					tʃ e ɛ ɛ											
2496-5					j u ɛ											
3448-5					d e e g e											
4781-5					o o ŋ o											
4921-5					j o u ŋ u											
196-5					p iː l e											
789-5					t o e a											
931-5					tʃ o r e											
1298-5					p o o o a g a											
2145-5					d o a											
3639-5					d iː iː a											
3977-5					s iː n d iː											
3978-5					w iː n d e											
4260-5					o e d e											
5200-5					e e e											
5532-5					p iː e iː											
5866-5					d e o o u e											
432-5					dʒ e e j											
446-5					p u u g u g e											
521-5					k o o l											
1124-5					e u l e											
1237-5					p e e d e											
1579-5					n a b u a a											
1748-5					e ɛ											
2774-5					iː n i											
3198-5					s iː j ɛ											
3339-5					k u j ɛ											
3534-5					d e e ɛ											
3550-5					p iː n u d e											
3684-5					o d u											
3944-5					t ɛ ɛ ɛ											
4611-5					p iː e iː											
4738-5					g u n d u											
4983-5					s iː n i											
5447-5					g e b u											
5656-5					s iː n d iː											
5830-5					iː iː											
1074-5					n o g a i											
1170-5					u d u											
1187-5					d iː iː o											
1454-5					s iː l iː i											
1841-5					g e											
1970-5					p iː l ɛ											
2977-5					p o b e											
3252-5					t u g u g											
3301-5					d e b e											
3463-5					g w ɛ											
3498-5					n e											
4363-5					d a e g											
5038-5					p iː l iː											
5228-5					dʒ o o d u											
5229-5					dʒ e e g e											
5391-5					d u											
5481-5					o o g o											
5793-5					p o a u ɛ											
5888-5					e e											
6007-5					p iː n a											
178-5					k uː k g a a e											
568-5					ɲ e e d u l e											
569-5					ɲ e e d u l e											
1257-5					p o l ɛ e											
1433-5					p iː l e											
1501-5					n iː g ɛ											
1684-5					s a e e											
1787-5					j e											
1864-5					k o o o											
1923-5					g e r u											
1988-5					k p u ŋ d e											
2046-5					e n d u											
2067-5					o n d ɛ											
2109-5					g u b u u											
2127-5					w o l e											
2372-5					t ɛ ɛ ɛ											
2599-5					d iː g e											
2756-5					w a l a											
2775-5					p a a iː											
3254-5					p iː l a a											
3319-5					k u u u g											
3358-5					m aː											
3427-5					ŋ g e											
