COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1823-1	j ă m							
1832-1	kʰ ă a o a							
1842-1	j u ŋ							
1860-1	j ă u a a							
1869-1	j u ŋ tʃ a ŋ							
1888-1	j a p i							
1897-1	a l a							
1932-1	ă i n a ŋ o l a							
1950-1	n u							
1968-1	tʃ ă ŋ a a							
1978-1	kʰ u ŋ p a							
1987-1	n ă ŋ							
2015-1	j a ɾ k a a							
2118-1	m ă ŋ o a							
2238-1	j a i k a							
2507-1	kʰ i n o ŋ							
2526-1	a ă h̥							
2535-1	a j a							
2544-1	ʃ i ŋ							
2560-1	ʃ o ŋ u i tʃ i ŋ							
2569-1	kʰ a i u							
2578-1	n i tʃ i ŋ							
2596-1	ʃ u ŋ							
2615-1	ă i							
2663-1	kʰ i n i l a							
2690-1	n i h̥ a							
2719-1	u i k i							
2728-1	kʰ u tʃ u ŋ							
2747-1	j i ŋ k a a							
2756-1	j e i m u							
2774-1	kʰ ă j i ŋ							
19-1	n a i l a							
28-1	n a i l a							
89-1	ʃ u ŋ m u							
107-1	kʰ a t̪ i n i							
190-1	kʰ ă l i							
229-1	kʰ a							
257-1	kʰ a ŋ a							
338-1	b u u i							
436-1	j ă j u							
483-1	ă ă							
535-1	kʰ o m o							
571-1	kʰ a l u a i							
699-1	ʃ o ŋ m a							
845-1	o o k							
971-1	kʰ i k p u							
1049-1	tʃ u							
1161-1	ă a							
1180-1	a j ă							
1226-1	j a n i ŋ							
1235-1	n ă a n i ŋ							
1280-1	ʃ ă n a							
1352-1	g u							
1379-1	n i							
1415-1	a ă							
1636-1	kʰ a tʃ a							
1654-1	a i							
1680-1	kʰ u n tʃ i							
1725-1	tʃ a ŋ tʃ a							
2127-1	h ă ɾ k a							
2181-1	ʃ ă k l o							
2366-1	kʰ a j a k a							
2672-1	o a k a							
2681-1	kʰ ă l o m a							
55-1	kʰ a ɾ i a							
80-1	d̪ u ŋ k a							
116-1	kʰ u l u							
210-1	kʰ ă i							
319-1	tʃ o n k a							
453-1	tʃ a ŋ p u							
508-1	n a i							
754-1	a n i ŋ u a							
764-1	kʰ a j a ŋ u u a							
827-1	ʃ i n							
1244-1	ɾ u ŋ tʃ u ŋ m							
1460-1	ʃ o ŋ i							
1734-1	ʃ i ŋ p o							
2033-1	kʰ ă k p o							
2172-1	pʰ i l o							
2209-1	u t̪ aː ŋ u o							
2256-1	pʰ ă a							
2517-1	j ă ŋ a ŋ							
2654-1	pʰ u a o ŋ							
2737-1	n i ŋ k a							
415-1	h ă s o k							
1013-1	h ă m a							
1150-1	ʃ o ŋ a							
1584-1	n a l i l a							
10-2		tʰ a ŋ						
37-2		ɲ u ŋ						
46-2		ɲ u ŋ						
98-2		kʰ a ŋ tʃ e r i						
125-2		b e r a ŋ i a						
162-2		ɲ e i i						
171-2		kʰ o i i						
219-2		b i ŋ b u						
247-2		b a ŋ z u ŋ						
282-2		l u s u						
292-2		kʰ a ŋ						
301-2		ɲ i						
354-2		ɲ u i p a i						
363-2		ɲ i ŋ b u						
397-2		kʰ i tʰ i						
406-2		kʰ a ɲ u						
426-2		ɲ i a						
473-2		b i n tʰ a ŋ						
499-2		n i r i n						
526-2		kʰ a ŋ i						
544-2		kʰ u						
553-2		kʰ o tʰ a ŋ						
599-2		kʰ o e tʰ u						
608-2		b i r tʰ i						
617-2		ɲ e n						
645-2		a ɲ i						
663-2		ʃ i ŋ tʰ u r						
672-2		d̪ o ŋ b u						
681-2		ɲ e r i						
690-2		ɲ i ŋ						
708-2		b a z i ŋ b u						
717-2		dʒ o b u						
726-2		ɲ i						
744-2		e b i						
782-2		ɲ i						
791-2		ɲ i						
800-2		ɲ i						
809-2		ɲ o i z a ŋ						
836-2		n i						
881-2		ɲ i						
890-2		i a r i						
899-2		ɲ e r						
926-2		tʰ i r						
944-2		kʰ a r a ŋ						
953-2		u ɲ a r a						
980-2		ɲ a r u ŋ						
998-2		b u i						
1022-2		b ɲ a tʰ u r						
1031-2		b e n a ŋ kʰ u u						
1069-2		kʰ e e a n						
1079-2		ɲ ŋ kʰ a i a						
1098-2		ɲ a ŋ b u						
1117-2		tʰ u						
1141-2		ɲ i ŋ b u						
1189-2		ɲ a ŋ						
1198-2		ɲ u						
1208-2		ɲ e i a						
1217-2		l i ɲ i						
1253-2		i r i						
1271-2		ɲ o ɲ a						
1289-2		ɲ i ŋ						
1316-2		ɲ i ŋ						
1325-2		kʰ a						
1334-2		ɲ i ŋ a						
1343-2		b e n a ŋ						
1361-2		ɲ e n a ŋ						
1370-2		ɲ a ɲ u						
1388-2		ɲ i n u						
1397-2		tʰ u r						
1406-2		tʰ o ŋ						
1424-2		kʰ e l a ŋ t a r						
1433-2		ɲ e tʰ u						
1442-2		ɲ i						
1451-2		b a tʰ a r						
1468-2		b i a						
1477-2		ɲ a						
1502-2		ɲ i ŋ z u						
1511-2		ɲ u i e ŋ u						
1529-2		tʃʰ a r u						
1538-2		ɲ e r u						
1557-2		b i i tʰ u ŋ						
1618-2		i n tʃ a						
1663-2		ɲ u						
1689-2		ɲ o i						
1698-2		kʰ u ŋ						
1707-2		ɲ o ŋ z u ŋ						
1716-2		ɲ i ŋ						
1742-2		ɲ u tʰ i						
1751-2		b u ɲ e r a						
1778-2		r i						
1787-2		b u r tʰ u						
1823-2		ɲ e						
1832-2		kʰ a r a						
1842-2		ɲ u ŋ						
1860-2		ɲ a ŋ						
1869-2		ɲ e tʰ a ŋ						
1888-2		ʃ i ŋ b i						
1897-2		u b e						
1932-2		ɲ e n a ŋ z e u						
1950-2		ɲ u						
1968-2		ʃ o ŋ b a						
1978-2		kʰ u ŋ p a						
1987-2		ʃ i i						
2015-2		ɲ i e ʃ u						
2118-2		ɲ e ŋ a a m ŋ u						
2238-2		ɲ a r tʃ u						
2507-2		ʃ e ɲ u ŋ						
2526-2		ɲ e						
2535-2		u kʰ i						
2544-2		ʃ i ŋ						
2560-2		ɲ e ŋ i e z i ŋ						
2569-2		kʰ e i tʰ u r						
2578-2		ɲ i tʰ i ŋ						
2596-2		tʰ u ŋ						
2615-2		r i						
2663-2		ʃ e b i						
2690-2		ɲ e						
2719-2		i i i						
2728-2		g o tʰ u ŋ						
2747-2		ɲ e ŋ u						
2756-2		ɲ e r b u						
2774-2		b i ɲ i ŋ						
19-2		ɲ a ŋ e						
28-2		ɲ a ŋ e b a						
89-2		kʰ a ŋ b u						
107-2		i m i n						
145-2		b u ŋ p u						
190-2		tʃʰ u i						
229-2		kʰ a						
257-2		tʰ a ŋ a						
338-2		b r u ŋ						
436-2		ɲ a i i						
483-2		r a						
571-2		kʰ e l e n i						
699-2		b i ŋ b u						
845-2		r o						
971-2		dʒ i u						
1161-2		a r						
1180-2		s tʃʰ i						
1235-2		n a m z i ŋ						
1280-2		ʃ i ŋ a						
1307-2		ʃ e ʃ u						
1352-2		kʰ u						
1379-2		i						
1415-2		r a						
1636-2		b e tʃ a						
1654-2		r i						
1680-2		kʰ a n tʰ a						
1725-2		b i ŋ ʃ u						
2127-2		dʒ a r ʃ u						
2181-2		ʃ i l a						
2366-2		i a tʃ a n						
2672-2		i a kʰ a						
2681-2		b a l a ŋ b u						
55-2		d̪ u i b a						
80-2		b i ŋ kʰ a						
116-2		d̪ u r i						
154-2		ʃ i						
181-2		n e ŋ i m b						
210-2		g i i						
267-2		d i						
319-2		d̪ o ŋ ʃ a n						
389-2		g o a						
453-2		tʃʰ i ŋ u						
508-2		n a						
563-2		a ŋ b u						
764-2		kʰ a u a ŋ a a u m u						
819-2		e m b						
918-2		j a ŋ l u ŋ						
1244-2		b j r i ŋ t u ŋ						
1460-2		ɲ i ŋ						
1487-2		d̪ o tʰ a ŋ						
1521-2		d u						
2033-2		ʃ i n tʃ i						
2209-2		b e b i ŋ m i t u						
2256-2		pʰ u a						
2517-2		n i ŋ a						
2654-2		b a n tʃ i ŋ						
2737-2		n i a						
329-2		b a tʃ a ɾ a n						
464-2		o tʃ a ŋ						
581-2		b o						
591-2		n e g a ŋ						
627-2		tʃʰ a m a ŋ u i						
655-2		n a tʃ i l a						
873-2		b o ŋ b						
909-2		pʰ e l i						
990-2		d̪ o						
1013-2		pʰ a j a ŋ						
1133-2		i u						
1584-2		g a r i r a m						
10-3			dʒ a ŋ					
37-3			h a ŋ					
46-3			h a ŋ					
98-3			b a ŋ tʃ i e a					
125-3			b i w u ŋ o a					
162-3			a a ŋ o					
171-3			d̪ o ŋ a					
219-3			dʒ a ŋ p u					
247-3			d̪ a ŋ a u ŋ					
282-3			a u ŋ p u					
292-3			kʰ a ŋ					
301-3			o a					
354-3			j u r b a u					
363-3			j a m b u					
397-3			kʰ a ŋ p o					
406-3			kʰ a u ŋ					
426-3			j u k p a					
473-3			b i ŋ kʰ a ŋ					
499-3			z a u					
526-3			kʰ a ŋ p a					
544-3			kʰ u					
553-3			o tʰ a ŋ					
599-3			d̪ o r l a					
608-3			b a ŋ tʃ o					
617-3			o e ŋ					
645-3			a ŋ a					
663-3			z o ŋ b u r					
672-3			d̪ o ŋ p a					
681-3			a i r o					
690-3			o i ŋ					
708-3			tʰ a ŋ a u ŋ p u					
717-3			tʃ o k p u					
726-3			ʃ o					
744-3			a l a					
782-3			o o					
791-3			o a					
800-3			o a					
809-3			r o u ŋ u ŋ					
836-3			b b u					
881-3			o a					
890-3			r a o a					
899-3			ʃ e o					
926-3			tʃ a					
944-3			kʰ a r a ŋ					
953-3			a a a o a ŋ					
980-3			a a r u ŋ					
998-3			pʰ a a					
1022-3			b a a tʰ u o					
1031-3			b i n a ŋ kʰ u a					
1069-3			tʃ o u ŋ e					
1079-3			a i m a u a					
1098-3			j a ŋ b u					
1117-3			tʃ u ŋ					
1141-3			r i ŋ b u					
1189-3			o a ŋ					
1198-3			r u					
1208-3			ʃ a r a					
1217-3			a a ŋ i					
1253-3			a a					
1271-3			a o l a ŋ					
1289-3			o i ŋ					
1316-3			h a ŋ					
1325-3			kʰ a					
1334-3			ʃ i ŋ b a					
1343-3			b u i l a ŋ					
1361-3			u a n a ŋ					
1370-3			a a u ŋ					
1388-3			r a ŋ b a					
1397-3			tʃ u o					
1406-3			tʃ o ŋ					
1424-3			d̪ a r a ŋ a a r					
1433-3			ʃ u kʰ u					
1442-3			o a					
1451-3			b a l a					
1468-3			pʰ a k p a					
1477-3			ŋ a					
1502-3			ŋ a m u					
1511-3			j u ŋ a u ŋ p a					
1529-3			tʃ a r u					
1538-3			a o r u					
1557-3			tʃ o e b u ŋ					
1618-3			i ŋ tʃ a					
1663-3			z u r					
1689-3			ŋ o e					
1698-3			kʰ u ŋ					
1707-3			r o ŋ ŋ a ŋ					
1716-3			ŋ a m					
1742-3			a u u					
1751-3			b u ŋ o u a					
1778-3			z a					
1787-3			d̪ u r b u					
1823-3			o e					
1832-3			kʰ a r a a					
1842-3			o u ŋ					
1860-3			ŋ a m					
1869-3			j u ŋ b a ŋ					
1888-3			j a m b o					
1897-3			r u					
1932-3			u i n a ŋ o a					
1950-3			z u					
1968-3			d̪ o ŋ tʃ a u					
1978-3			kʰ u ŋ p a					
1987-3			l a					
2015-3			ŋ a m u					
2118-3			j u ŋ a a o o					
2238-3			ŋ a r l o					
2507-3			tʃ o n u ŋ					
2526-3			o e					
2535-3			r b a i					
2544-3			ʃ o ŋ					
2560-3			z o ŋ a i tʰ o ŋ					
2569-3			kʰ o ŋ tʰ u o					
2578-3			r i tʰ o ŋ					
2596-3			d̪ u ŋ					
2615-3			o a					
2663-3			i tʰ o					
2690-3			ʃ i					
2719-3			o i l o					
2728-3			kʰ o tʰ u ŋ					
2747-3			i ŋ b					
2756-3			ʃ o r b u					
2774-3			b o ŋ i ŋ					
89-3			d̪ a ŋ p u					
107-3			tʃ b tʰ a o ŋ					
145-3			tʃ u k p u					
190-3			b u tʃ o					
229-3			kʰ a					
257-3			dʒ a ŋ a					
436-3			a u o u					
483-3			o a					
535-3			z o o					
699-3			d̪ o ŋ p a					
845-3			o o l o					
971-3			tʃ i k p u					
1049-3			b u					
1161-3			a a					
1180-3			a tʃ a					
1226-3			o a ŋ o ŋ					
1235-3			ŋ a m o ŋ					
1280-3			tʃ i ŋ kʰ a ŋ					
1307-3			tʃ o k p a					
1352-3			kʰ u					
1379-3			z e					
1415-3			o a					
1636-3			b a tʃ a					
1654-3			o e					
1725-3			d̪ a ŋ tʃ a ŋ					
2127-3			tʃ a ŋ l o					
2181-3			tʃ a k a o					
2366-3			tʃ b a a k b o					
2672-3			o a l a					
2681-3			b a u ŋ p u					
116-3			tʰ u e a					
154-3			ʃ i					
181-3			i j u m b u					
210-3			tʃ o o					
267-3			tʃ a					
389-3			tʃ o g a					
563-3			dʒ a ŋ b u					
637-3			a l u					
764-3			d̪ a j a ŋ u u u a					
819-3			z a m b a					
827-3			l o					
918-3			j a ŋ o u ŋ					
1244-3			tʃ i r u ŋ b u ŋ					
1487-3			tʃ o k p a ŋ					
1521-3			tʃ u					
1734-3			l e m b u					
2033-3			tʃ o k p o					
2172-3			b i w o					
2209-3			tʃ e tʰ i ŋ b a o					
2256-3			pʰ u a o					
2517-3			l a m b a					
2654-3			pʰ i k b o ŋ					
2737-3			ʃ i a o l a					
329-3			tʃ a ŋ tʃ a ɾ a ŋ					
415-3			b a ŋ a i					
464-3			tʃ o a ŋ					
493-3			r i l o					
581-3			tʃ u i p a					
591-3			l a l a ŋ					
627-3			tʃ a a a ŋ a i a					
655-3			a tʃʰ i o a					
873-3			b u ŋ b u					
909-3			b a r a ɾ o					
1150-3			l o l o					
10-4				tʃ ĭ r				
37-4				n ĭ n				
46-4				n ĭ n				
98-4				kʰ ĭ r kʰ ĭ r a				
125-4				kʰ ĭ j a u a a				
162-4				ĭ ĭ i a ĭ				
171-4				kʰ ĭ ĭ a a				
219-4				kʰ ĭ r p u				
247-4				kʰ ĭ r ĭ a				
282-4				l ĭ r p u				
292-4				kʰ ĭ r				
301-4				ĭ ĭ				
354-4				l ĭ i k a tʃ ĭ				
363-4				l ĭ i tʃ u				
397-4				kʰ ĭ r tʃ ĭ				
406-4				kʰ ĭ m u n				
426-4				l ĭ g tʃ a				
473-4				kʰ ĭ r kʰ ĭ a				
499-4				l ĭ l ĭ n				
526-4				kʰ ĭ r tʃ a				
544-4				tʃ ĭ				
553-4				k ĭ tʃ ĭ ŋ				
599-4				k ĭ ă kʰ a r				
608-4				kʰ ĭ r tʃ u				
617-4				ĭ ĭ u				
645-4				ĭ ɲ ĭ				
663-4				l ĭ r tʃʰ u r				
672-4				kʰ ĭ r p a				
681-4				l ĭ u ĭ				
690-4				ɲ ĭ n				
708-4				kʰ ĭ n a ĭ a tʃ u				
717-4				tʃ ĭ k p u				
726-4				l ĭ				
744-4				ĭ tʃ ĭ				
782-4				l ĭ				
791-4				l ĭ				
800-4				l ĭ				
809-4				l ĭ i a ĭ u				
836-4				kʰ a z ĭ				
881-4				ĭ ĭ u				
890-4				ĭ ĭ ĭ a				
899-4				l ĭ r				
926-4				tʃ ĭ r				
944-4				kʰ ĭ r ĭ a				
953-4				a u ĭ u ĭ u				
980-4				ĭ ĭ u ĭ a				
998-4				kʰ ĭ tʃ i				
1022-4				k ɲ ĭ tʃʰ u r				
1031-4				kʰ ĭ n ĭ u k ĭ r a				
1069-4				ĭ z a a tʃʰ a				
1079-4				l tʃʰ ĭ a a				
1098-4				ĭ ĭ i p u				
1117-4				tʃ ĭ r				
1141-4				l ĭ i m u				
1189-4				l ĭ n				
1198-4				l ĭ m				
1208-4				l ĭ l ĭ				
1217-4				l ĭ i ĭ tʰ				
1253-4				ĭ a ĭ				
1271-4				l ĭ ă ĭ u				
1289-4				ɲ ĭ n				
1316-4				n ĭ u				
1325-4				kʰ ĭ r				
1334-4				l ĭ r m ĭ				
1343-4				n u ĭ n ĭ u				
1361-4				ĭ ĭ l ĭ u m				
1370-4				l ĭ ɲ u				
1388-4				l ĭ n ĭ				
1397-4				tʃ ĭ a				
1406-4				tʃ ĭ r				
1424-4				kʰ ĭ u ĭ u p ă a m m				
1433-4				l ĭ u				
1442-4				ĭ ĭ u				
1451-4				kʰ ĭ tʃ ĭ r				
1468-4				kʰ ĭ g p a				
1477-4				l ĭ				
1502-4				l ĭ u a u				
1511-4				l ĭ a ĭ r a				
1529-4				kʰ ĭ l u				
1538-4				l ĭ l u				
1557-4				tʃ ĭ ă kʰ u r				
1618-4				ĭ ĭ tʃ a				
1663-4				l ĭ r				
1689-4				ĭ ĭ ĭ				
1698-4				kʰ ĭ r				
1707-4				l ĭ i n ĭ ŋ				
1716-4				l ĭ a tʰ				
1742-4				l ĭ n ĭ				
1751-4				kʰ ĭ r ă u a				
1778-4				l ĭ				
1787-4				kʰ ĭ r kʰ u m				
1823-4				ĭ ĭ u				
1832-4				kʰ ĭ ĭ a ĭ				
1842-4				ĭ ĭ r				
1860-4				l ĭ a tʃʰ m				
1869-4				l ĭ p tʃʰ ĭ r				
1888-4				l ĭ r tʃ ĭ				
1897-4				a tʃ ĭ				
1932-4				l ĭ ɲ ĭ u ĭ a a				
1950-4				l ĭ				
1968-4				kʰ ĭ r tʃʰ ă u r m				
1978-4				k ĭ t p a m				
1987-4				ɲ ĭ r				
2015-4				l ĭ e tʃʰ ĭ				
2118-4				l ĭ u a e d̪ a u a				
2238-4				l ĭ e tʃʰ a m				
2507-4				kʰ ĭ ɲ ĭ u				
2526-4				ĭ ĭ				
2535-4				a kʰ ĭ				
2544-4				ɲ ĭ u				
2560-4				l ĭ ĭ u ĭ tʃ ĭ ŋ				
2569-4				kʰ ĭ tʰ u r				
2578-4				l ĭ tʃ ĭ ŋ				
2596-4				tʃ ĭ r				
2615-4				ĭ ĭ				
2663-4				k ĭ t ĭ				
2690-4				l ĭ a				
2719-4				ĭ ĭ tʃ ĭ				
2728-4				k ĭ tʃ u r				
2747-4				ɲ ĭ u tʃʰ a r				
2756-4				l ĭ r tʃ u				
2774-4				kʰ ĭ ɲ ĭ n				
19-4				l ĭ tʃʰ i a				
28-4				l ĭ tʃʰ i a				
89-4				kʰ u r tʃ u				
145-4				k ĭ g tʃʰ u r				
229-4				kʰ a				
257-4				kʰ a r a				
338-4				n ɲ u n				
436-4				l u l u				
535-4				l ĭ z a				
571-4				kʰ ă l ă n tʃ i				
699-4				kʰ u r kʰ a				
971-4				tʃ i t p u				
1049-4				tʃ u				
1180-4				a tʃ a				
1226-4				l ĭ z ĭ m				
1307-4				k ĭ n a a				
1352-4				tʃ u				
1379-4				n i				
1636-4				kʰ ĭ tʃ ĭ				
1654-4				a i				
1680-4				kʰ ĭ n tʃ a				
1725-4				tʰ ĭ ŋ tʃʰ ĭ m				
2672-4				u ă tʃ a				
55-4				kʰ ĭ ɲ a a				
80-4				kʰ u ŋ k a				
116-4				tʰ ĭ r u				
210-4				kʰ a i				
453-4				kʰ i n p u				
637-4				a tʃ u				
754-4				a l ă ŋ k u r				
764-4				ĭ u a a a u r a				
827-4				tʃ u n				
1244-4				u u a u tʃ u ŋ m a				
1460-4				l ă i a				
1734-4				l u a tʃ u				
2033-4				kʰ o g tʃʰ a m				
2209-4				u u ŋ tʃʰ u r tʃʰ a m				
2517-4				l a a tʃ a m				
2654-4				pʰ a n tʃ a ŋ				
493-4				i u tʃ a r				
1133-4				i i				
10-5					dʒ a ŋ			
37-5					ɾ a ŋ			
46-5					ɾ a ŋ			
98-5					kʰ a ŋ tʃ i l a			
125-5					e ŋ u ŋ ɾ a			
162-5					l e a ɾ i			
171-5					dʒ o m a a			
219-5					dʒ a ŋ p u			
247-5					dʒ a ŋ l o ŋ			
282-5					l u s p a			
292-5					kʰ a ŋ			
301-5					ɾ i			
354-5					m u m p a i			
363-5					ɾ a m b u			
397-5					kʰ a m tʃ i			
406-5					kʰ a kʰ a n			
426-5					e u k p a			
473-5					ɲ i ŋ a ŋ			
499-5					ɾ a m a ŋ			
526-5					g a ŋ a			
544-5					kʰ a			
553-5					g o t a ŋ			
599-5					g o i a ŋ			
608-5					kʰ a ŋ ʃ o			
617-5					j e ŋ			
645-5					a ɾ a			
663-5					ɾ o ŋ tʃ u a			
672-5					t o ŋ p a			
681-5					e i ɾ i			
690-5					ɾ i ŋ			
708-5					a ŋ ɾ i ŋ p u			
717-5					dʒ o k p a			
726-5					ʃ i			
744-5					a p a			
782-5					ɾ i			
791-5					ɾ a			
800-5					ɾ a			
809-5					e o m ɾ a ŋ			
836-5					ɾ i			
881-5					j a m			
890-5					ɾ a ɾ a			
899-5					ʃ e a			
926-5					d a m			
944-5					g a ɾ a ŋ			
953-5					e i a ɾ a ŋ			
980-5					a a ɾ o ŋ			
998-5					pʰ e i			
1022-5					g ɾ a kʰ u a			
1031-5					ɲ e ɾ a ŋ kʰ u e			
1069-5					o ɾ a ŋ a			
1079-5					z a a a			
1098-5					j a ŋ p u			
1117-5					kʰ o ŋ			
1141-5					ɾ i ŋ b u			
1189-5					ɾ a ŋ			
1198-5					a u o			
1208-5					ɾ a e a			
1217-5					ɾ a ɾ a			
1253-5					a m a			
1271-5					ɾ o ɾ a ŋ			
1289-5					ɾ i ŋ			
1316-5					ɾ a ŋ			
1325-5					kʰ a m			
1334-5					ɲ i ŋ b a			
1343-5					ɾ i ɾ a ŋ			
1361-5					j e ɾ a ŋ			
1370-5					ɾ a ɾ u ŋ			
1388-5					ɾ a ŋ a			
1397-5					d o ɾ			
1406-5					tʃ o ŋ			
1424-5					g a ɾ a ŋ p a e			
1433-5					ʃ e k a			
1442-5					j a m			
1451-5					e d a ŋ			
1468-5					pʰ a k p a			
1477-5					ɾ a ŋ			
1502-5					ɾ a m l a			
1511-5					m u j a ŋ a			
1529-5					a ɾ a			
1538-5					ʃ a l a			
1557-5					tʃ o i tʰ u ŋ			
1618-5					i a d a			
1663-5					z e m			
1689-5					a o i			
1698-5					kʰ o ŋ			
1707-5					m o ŋ ɾ a ŋ			
1716-5					ɾ a m			
1742-5					a u kʰ a			
1751-5					u ɾ i l a			
1778-5					ʃ a			
1787-5					dʒ u r p u			
1823-5					l e m			
1832-5					kʰ a e a a			
1842-5					ɾ o ŋ			
1860-5					ɾ a m			
1869-5					z u p t a ŋ			
1888-5					z a m p i			
1897-5					a e			
1932-5					ɾ a ɾ a ŋ l o p l e			
1950-5					ʃ a			
1968-5					t o ŋ t a k o			
1978-5					g u t p a n			
1987-5					ʃ a m			
2015-5					ɾ a m l a			
2118-5					ɾ o ŋ l o o ŋ e			
2238-5					ɾ a e l o n			
2507-5					tʰ a ɾ a ŋ			
2526-5					l e k			
2535-5					a a			
2544-5					ʃ i ŋ			
2560-5					ɾ o ŋ u i ɲ i ŋ			
2569-5					kʰ e ŋ p u a			
2578-5					u i ɲ i ŋ			
2596-5					tʰ o ŋ			
2615-5					ɾ i			
2663-5					g i t i n n			
2690-5					ɾ i ɾ a			
2719-5					ɾ i d i			
2728-5					g o t o ŋ			
2747-5					ɲ i ŋ o			
2756-5					z e ɾ p a			
2774-5					kʰ e ɲ a ŋ			
19-5					n a ŋ i a			
28-5					n a ŋ i a n			
89-5					g a ŋ p u			
107-5					ɲ a m i n			
145-5					tʰ u k p u			
190-5					u d i			
229-5					s a			
257-5					a ŋ a			
338-5					d ɾ u ŋ			
436-5					z a l a			
483-5					ɾ a			
535-5					z a m o			
571-5					g e ɾ e n tʃ i			
699-5					dʒ o ŋ b a			
845-5					ɾ o k			
971-5					d i d p o			
1049-5					b a			
1161-5					a m			
1180-5					ʃ tʃʰ a			
1226-5					u a ŋ a n			
1235-5					ɾ a m ɲ i ŋ			
1280-5					ɲ i ŋ a ŋ			
1307-5					dʒ e p k a			
1352-5					kʰ u			
1379-5					a ă			
1415-5					ɾ a			
1654-5					a a			
1680-5					g a ŋ tʃ u			
2127-5					dʒ a m l o			
2181-5					ɲ i d l o			
2366-5					j a kʰ a n			
2672-5					u a k a			
2681-5					pʰ a ɾ u ŋ b u			
80-5					d u ŋ a			
154-5					ʃ i			
181-5					ɾ i r u m p a			
210-5					g ă a			
267-5					dʒ i			
319-5					pʰ u d kʰ a n			
389-5					g o k a			
453-5					dʒ a ŋ p u			
508-5					o a m			
563-5					z a ŋ b u			
637-5					a ʔ u			
754-5					s n a ŋ kʰ u a			
819-5					z a m b a			
827-5					s a ʔ			
918-5					j a ŋ l u ŋ			
1244-5					g ɾ o ŋ tʃ u ŋ			
1460-5					n o ŋ a			
1487-5					dʒ o k p a ŋ			
1521-5					d u			
1734-5					z i m b u			
2033-5					g o k p o			
2172-5					i m e n			
2209-5					e ɲ a ŋ p i p o			
2256-5					pʰ i r l o			
2517-5					ɾ a m a			
2654-5					pʰ tʃ b o ŋ			
2737-5					ɾ i m a			
329-5					a ŋ a ɾ a n			
415-5					kʰ a m o n			
464-5					o a ŋ			
493-5					a a k o ŋ			
581-5					u i ʃ a			
591-5					l e g a ŋ			
627-5					g a r a ŋ a r i			
655-5					ʃ e tʃ i l a			
873-5					b u ŋ b e			
909-5					pʰ e l u l a			
990-5					dʒ o d o			
1013-5					g e m a ŋ			
1133-5					a u			
