COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
46-1	dʒ w ɛ ³²						
52-1	d j ɔ̰ ⁵						
55-1	d a m ⁵³						
69-1	f a ʔ ⁵³						
79-1	j a m ³						
83-1	s ə ³						
86-1	j ei ³¹						
89-1	s a ŋ ³						
90-1	pʰ ə ⁵						
91-1	ʔ u n ³						
92-1	kʰ ai t ⁵⁴						
106-1	g au ⁵						
120-1	dʒ ei ⁴²						
125-1	dʒ ɛ n ³						
148-1	d j a m ³						
173-1	pʰ ə ⁵						
179-1	ʔ au ³						
186-1	ŋ ai ³¹						
187-1	l a ³						
197-1	n a t ⁵						
209-1	kʰ j ɨ ŋ ⁵⁴						
210-1	j ɔ m ³						
211-1	d i ⁵						
213-1	n o k ³⁵						
215-1	dʒ ṵ ɛ ʔ ⁵⁴						
220-1	tʰ au ŋ ³						
237-1	s ɛ ⁵						
239-1	n a m ⁵						
242-1	s ai n ³						
248-1	kʰ j ɛ ⁵						
255-1	d j ṵ ³						
271-1	tʃʰ ə ⁵						
275-1	n o ŋ ⁵						
277-1	tʃʰ a ³						
295-1	kʰ u ŋ ³						
302-1	s au ³						
309-1	l ɔ̰ ʔ ³¹						
312-1	ʔ ə ³						
313-1	m a t ³²						
314-1	tsʰ a m ³						
315-1	tʃʰ a ³						
330-1	l a ³⁴						
333-1	s a m ³						
338-1	n j ɛ t ³²						
346-1	s j ɛ ⁵						
348-1	j a t ⁵						
353-1	d z au ŋ ³						
356-1	kʰ a n ³¹						
357-1	s ɔ ³⁵						
358-1	s a t ⁵⁴						
361-1	j ɔ̰ ʔ ³¹						
378-1	n j ɛ ⁵						
379-1	kʰ j a n ³						
388-1	k j ṵ k ⁵						
390-1	j ɔ ³¹						
398-1	d j ɔ̰ ³						
399-1	k j a n ³						
400-1	n a n ³						
403-1	d j ɛ ⁵						
405-1	j a p ⁴²						
406-1	tʰ ə ʔ ⁵³						
407-1	s ɔ ⁵						
410-1	j ɔ ŋ ³						
414-1	l a ŋ ³						
418-1	k j ɔ ⁵						
423-1	j ə ⁵						
431-1	k j ṵ ŋ ³						
435-1	kʰ u k ⁵⁴						
438-1	tʰ au ⁵						
448-1	d z ɔ ŋ ³						
449-1	dʒ ə ³						
453-1	m ɔ ŋ ⁵						
465-1	pʰ a ⁵						
471-1	j ṵ k ⁴²						
472-1	j ɛ ⁵						
474-1	m i ⁵						
482-1	d j ɔ̰ ³						
502-1	b ɔ ³¹						
503-1	tsʰ ə ⁵						
505-1	l a ³						
512-1	j ə ⁵						
515-1	d a n ³						
529-1	ʔ a ³						
530-1	s ai ʔ ⁵⁴						
535-1	b ə ³						
536-1	d w a ŋ ³						
542-1	b ə ³						
561-1	n j ɔ̰ ³						
563-1	ʃ a t ⁵⁴						
569-1	kʰ j a n ³						
5-1	m j ɔ ⁵						
16-1	j u p ⁴²						
27-1	d z a n ³¹						
40-1	ʃ a m ⁴³						
41-1	b ɔ ʔ ³¹						
1-2		m au ²³					
4-2		l o ²³					
18-2		m w i ²³					
19-2		³ w i ²³					
44-2		l au ʔ ⁵²					
50-2		sʰ a ŋ ²³					
62-2		s i ʔ					
70-2		p a n ²³					
75-2		m j au ŋ ²³					
97-2		tʃʰ o ŋ ³					
112-2		tsʰ i					
122-2		m j ḛ ʔ ³					
127-2		k a ⁵²					
132-2		ɣ a ʔ ⁵²					
133-2		n ⁵²					
135-2		n au ²³					
142-2		ts a ⁵²					
143-2		ŋ e ʔ					
149-2		ʔ i					
152-2		n a t ⁵²					
157-2		p i					
183-2		ʔ a					
184-2		n au ʔ ⁵²					
185-2		tsʰ i ³					
189-2		m j a ʔ ⁵²					
192-2		n a ⁵²					
195-2		n a					
200-2		ts i ³					
216-2		s i ³					
218-2		l o ʔ ⁵²					
225-2		ts i ²³					
235-2		k j i ³					
244-2		ts w i ²³					
253-2		m i ²³					
270-2		m w i ²³					
278-2		m i ²³					
279-2		ɣ a ⁵²					
285-2		ʔ a m ²³					
308-2		p i ²³					
322-2		m i ²³					
325-2		k au ⁵²					
337-2		m j o ŋ ²³					
341-2		ts a ⁵²					
347-2		sʰ au ʔ ⁵²					
362-2		j a ⁵²					
391-2		j i ²³					
394-2		m o ʔ ⁵²					
397-2		tʃʰ i ²³					
443-2		m j ḛ ²³					
460-2		s a t ⁵²					
463-2		ɣ a ⁵²					
464-2		j au ŋ ²³					
473-2		ts a m ³					
476-2		k j au ʔ ⁵²					
481-2		tsʰ i					
494-2		kʰ i ²³					
496-2		ʃʰ w i ²³					
516-2		ɣ ɛ ⁵²					
522-2		n a ʔ ⁵²					
523-2		p w i ²³					
524-2		n ⁵²					
540-2		k o ⁵²					
3-2		p au ⁵²					
6-2		k ḭ ⁵²					
7-2		t a m ²³					
20-2		n ɛ ²³					
39-2		m w i ²³					
51-2		ŋ j i ²³					
72-2		ʔ a					
94-2		m w i ²³					
100-2		ts w i n					
116-2		l o ⁵²					
136-2		l a i ²³					
137-2		k j a̰ ⁵²					
139-2		m w i ²³					
150-2		ɣ a ʔ ⁵²					
154-2		m a u ⁵²					
166-2		p ḛ ⁵²					
169-2		k j a ŋ ³					
170-2		p ḛ a ⁵²					
171-2		j o ŋ ⁵²					
174-2		l ɛ m ²³					
181-2		m j a ʔ ⁵²					
205-2		n a t ⁵²					
206-2		m au ²³					
214-2		l a m ⁵²					
217-2		ʔ a					
224-2		n j u ⁵²					
228-2		p au ŋ ²³					
246-2		k j ḛ ³					
256-2		ʔ a					
257-2		p a ²³					
273-2		ʔ a ⁵²					
286-2		k a m ²³					
307-2		ʔ a ²³					
335-2		k j a ⁵²					
342-2		m j u ²³					
376-2		ts i ʔ					
389-2		n a ²³					
404-2		t a ŋ ²³					
408-2		t a ²³					
413-2		t a n ²³					
421-2		³ j a ²³					
430-2		tʃʰ i ²³					
458-2		s i					
470-2		t o ʔ ⁵²					
475-2		m a ²³					
477-2		n j ²³					
478-2		k j i ²³					
480-2		k au ⁵²					
485-2		m j a ²³					
495-2		ŋ i ²³					
499-2		m a ²³					
500-2		³ ḛ m ²³					
506-2		ts ɛ ²³					
509-2		l a ŋ ²³					
525-2		n au ²³					
22-2		k au ŋ ⁵²					
28-2		p au ⁵²					
29-2		tʰ a ²³					
30-2		a o ŋ ⁵²					
35-2		l a ŋ ⁵²					
38-2		t a e					
46-2		tsʰ i					
52-2		t a ²³					
55-2		p a m ⁵²					
69-2		f a ²³					
125-2		kʰ i ³					
163-2		sʰ a n ⁵²					
173-2		p a̰ t ³					
179-2		ʔ a t ⁵²					
210-2		ɣ a m ³					
211-2		t ṵ ²³					
213-2		n a k ³					
215-2		ts a t ⁵²					
237-2		sʰ a ²³					
252-2		k ḛ ⁵²					
255-2		p a ⁵²					
275-2		³ au ŋ					
281-2		k j a ⁵²					
300-2		k a n ²³					
333-2		sʰ a m ³					
390-2		ḛ a ⁵²					
400-2		n a ³					
403-2		p w a ⁵²					
407-2		s a					
414-2		l a ŋ ³					
418-2		k j a ²³					
448-2		t a ²³					
472-2		ʔ a ³					
474-2		m i ²³					
505-2		l ɛ m ⁵²					
517-2		ts o ŋ ²³					
5-2		m a ²³					
21-2		k j a ⁵²					
23-2		w i ²³					
24-2		ʔ a ŋ ³					
34-2		ɣ ɛ ⁵²					
1-3			m ɨ ³				
4-3			l æ̰ p ⁵³				
18-3			m j e ŋ ⁵⁴				
19-3			n e ⁵³				
44-3			l o ʔ ⁴				
50-3			s ɨ ⁵				
62-3			s ɛ ʔ ⁴				
70-3			b æ n ³¹				
75-3			m j o ŋ ⁴				
97-3			d a ŋ ⁵				
112-3			tʰ ɔ ⁴				
122-3			m j ɛ ʔ ³				
127-3			g w i ⁴				
132-3			j o k ³				
133-3			n j ɔ̃ ³				
135-3			n ɨ ⁵				
142-3			d z ɨ ²¹				
143-3			ŋ ɔ ³				
149-3			j o ³				
152-3			ŋ ɔ ʔ ³				
157-3			b ɔ ⁴				
183-3			ʔ ⁴³				
184-3			n o k ³				
185-3			ʃ æ m ⁵⁴				
189-3			m j ɔ̃ ʔ ³¹				
192-3			n ɔ̃ ³				
195-3			n ɔ̃ ³				
200-3			g e ⁵				
216-3			s ɛ n ⁴				
218-3			l o ʔ ³²				
225-3			s ɛ ³				
235-3			g e ³¹				
244-3			s ə̰ ⁵				
253-3			m j e ³²				
270-3			m j e ³²				
278-3			m ai ŋ ⁴				
279-3			j ɔ ³				
285-3			j ḛ m ⁴				
308-3			pʰ j e ³²				
322-3			m j ɛ ²¹				
325-3			g o ⁵				
337-3			m j o ŋ ⁴				
341-3			d z ɔ ⁴⁵				
347-3			s o k ⁵³				
362-3			j ḛ ʔ ⁵³				
391-3			j ḛ ʔ ⁵³				
394-3			m ɔ ʔ ⁴				
397-3			tʃʰ e ⁵				
443-3			m j æ̰ p ⁵³				
460-3			s ai ⁵²				
463-3			j ɛ ³				
464-3			j o ŋ ³				
473-3			s a m ³				
476-3			kʰ j o ŋ ⁴				
481-3			d ɛ ²¹				
494-3			g ɔ ³				
496-3			tsʰ a ŋ ⁴				
516-3			j ɨ ⁵				
522-3			n o k ³²				
523-3			pʰ j u ³				
524-3			n e ³¹				
540-3			g ɔ ³				
3-3			b j e ³¹				
6-3			g a ²				
7-3			ts w ɛ m ³				
20-3			n æ p ³				
39-3			m j e ³²				
51-3			n ɨ ³				
64-3			g ɔ ³				
65-3			kʰ w e ⁵³				
66-3			d z u ⁴				
71-3			s ɨ ⁵				
72-3			ʔ ə ³				
76-3			j ɛ ³				
77-3			m j e ʔ ⁵³				
78-3			m ø m ⁴				
82-3			pʰ ɨ ⁵				
87-3			ŋ ɔ ⁴				
93-3			j ḛ m ⁵³				
94-3			m j e ³²				
100-3			s o n ⁴				
116-3			l o ⁵¹				
119-3			j ɨ ⁵				
124-3			pʰ j u ⁴				
136-3			l w i ⁴				
137-3			kʰ j o ŋ ⁴				
139-3			m j ɛ ²¹				
144-3			s oi ʔ ⁵³				
145-3			d a ŋ ⁵¹				
146-3			m au ⁴				
150-3			j ɔ ʔ ³				
154-3			m a ²				
165-3			s ɨ ⁵				
166-3			pʰ j ɛ ³				
169-3			kʰ j æ̰ ŋ ⁴				
170-3			b j a ²				
171-3			ɹ a ³				
174-3			l e ³²				
181-3			m j ɔ ⁴				
193-3			b ɔ ³				
205-3			n oi ʔ ⁵³				
206-3			m j e ⁴				
212-3			ʃ ɔ ʔ ⁵³				
214-3			l o ²				
217-3			ə̰ ɛ ³				
224-3			n j au ŋ ⁴				
228-3			b au ³				
238-3			j ø ⁵				
241-3			s ɔ ³				
246-3			g j ɛ ³				
256-3			j o ³				
257-3			pʰ j ɔ ⁴				
272-3			m ɔ ³⁵				
273-3			j æ̰ p ³				
274-3			m ɔ ³				
286-3			kʰ a m ⁴				
289-3			kʰ o ŋ ⁵¹				
294-3			ʔ w ɛ m ³				
301-3			j ɔ ʔ ⁴				
306-3			kʰ j æ p ⁵³				
307-3			n æ̰ p ⁵³				
321-3			tʰ ɔ ŋ ⁴				
331-3			m j ɔ ³				
332-3			l ai m ³				
335-3			g j ɔ ³				
336-3			n j ɛ m ³				
340-3			ŋ w ɛ m ³				
342-3			m j o ŋ ⁴				
360-3			dʒ ɔ p ⁵³				
376-3			s o ⁵				
389-3			n ə k ²				
395-3			n ɔ̃ ³				
401-3			s e ⁵				
404-3			d z o̰ ŋ ⁵¹				
408-3			d o ³				
409-3			l a ʔ ³²				
413-3			ts oi m ⁴				
421-3			n j ɔ̃ ʔ ³				
425-3			b j e ⁵³				
430-3			d z e ⁴³				
442-3			d w ɛ m ³				
447-3			tʰ u ŋ ⁴				
456-3			g ɔ ³				
458-3			s ɔ ³				
469-3			kʰ w e ⁵³				
470-3			d e ³²				
475-3			ŋ ɔ ³				
477-3			n j o k ⁵³				
478-3			s ɨ ⁵				
480-3			g au ³				
485-3			m j a ⁵⁴				
495-3			ŋ ɛ ³				
499-3			m j ⁵				
500-3			n j æ̰ p ⁵³				
501-3			tʰ w e ⁵³				
506-3			s oi ⁴³				
507-3			n o ʔ ⁴				
509-3			l a ŋ ⁴				
510-3			b j ɛ ŋ ⁴				
511-3			l o ʔ ⁴				
521-3			ʔ ai ⁵¹				
525-3			n j o ŋ ⁴				
538-3			d ɨ ⁵⁴				
539-3			s ɨ ⁵				
544-3			kʰ j o k ⁵³				
550-3			tʰ u ʔ ⁵³				
562-3			m j o ŋ ³⁴				
568-3			g a ŋ ³¹				
2-3			kʰ o ŋ ⁵³				
11-3			s ə ³				
12-3			j o ŋ ⁵¹				
22-3			g o ŋ ⁵¹				
28-3			b j e ³¹				
29-3			tʰ o ʔ ⁵³				
30-3			j ə ³				
35-3			l ə ŋ ⁵¹				
38-3			d z ə ⁴				
42-3			b w e ⁵³				
46-3			s ɨ ⁵				
52-3			d j e ⁵³				
55-3			b ɔ m ⁴				
69-3			f w e ⁵³				
79-3			g æ m ³				
83-3			tʃʰ w i ⁵³				
86-3			j e ⁴³				
89-3			s ai ŋ ³				
90-3			b ɔ ⁵¹				
92-3			kʰ ə ⁵				
106-3			g o k ⁵³				
120-3			tsʰ ⁵⁴				
125-3			j a ŋ ⁴				
148-3			d ə ³				
163-3			s e n ⁴				
173-3			pʰ ə ³				
179-3			ʔ o d ³				
186-3			ŋ ɔ ³				
187-3			l a ŋ ⁵¹				
197-3			n æ̰ p ⁵³				
209-3			kʰ j o ŋ ⁴				
210-3			j æ̰ m ³				
211-3			d ɨ ⁴²				
213-3			n æ̰ p ⁵³				
215-3			s ɛ ⁵³				
220-3			tʰ o ŋ ⁴				
237-3			ʃ e ⁵³				
239-3			n æ m ³				
242-3			s ɨ ⁵				
248-3			kʰ j e ⁵³				
252-3			g e ³²				
255-3			b j u ⁴				
271-3			tʃʰ oi ʔ ⁵³				
275-3			n o ŋ ³²				
277-3			tʃʰ ɛ ⁵³				
281-3			g j a ²¹				
283-3			l o ʔ ³¹				
295-3			kʰ o k ⁵³				
300-3			g a n ³¹				
302-3			s ɔ ⁵				
309-3			l o ʔ ³⁴				
312-3			ʔ au ³				
313-3			m oe ʔ ³				
314-3			tsʰ a m ³				
315-3			tʃʰ ɛ ⁵³				
330-3			l e ³²				
333-3			ʃ a m ³²				
338-3			m j ɔ ʔ ⁴				
346-3			s ə ⁵				
348-3			j ai t ⁴				
352-3			kʰ j o ŋ ⁴				
353-3			ʃ ɔ ⁵¹				
356-3			n æ m ⁵³				
357-3			s ɔ ʔ ⁵³				
358-3			s ai ⁵²				
361-3			j ɔ ʔ ³				
378-3			m o ³¹				
379-3			kʰ ə ⁵				
388-3			g j o k ⁵³				
390-3			j ɔ ²¹				
398-3			j ɔ ⁵¹				
399-3			g e n ³²				
400-3			n e ³²				
403-3			b j ɔ ²¹				
406-3			tʰ o ʔ ⁵³				
407-3			s ɔ ³				
410-3			j ɔ ³				
414-3			l o ŋ ⁵¹				
418-3			g j ɔ ⁴				
423-3			j o k ⁵³				
431-3			g j ɛ ŋ ⁴				
435-3			kʰ j a m ⁵³				
438-3			tʰ o ⁵³				
448-3			ts ɔ̃ ʔ ³				
449-3			d z u ⁴				
453-3			m ø m ³				
465-3			pʰ ə ⁵³				
471-3			j o k ³				
472-3			j ɛ ⁵³				
474-3			m j e ³²				
482-3			j ɔ ⁴³				
502-3			b ɔ ⁵¹				
503-3			tsʰ w e ⁵³				
505-3			l e ³²				
512-3			j ɔ ³				
515-3			d ãɪ ⁵²				
517-3			ts ə ⁵				
529-3			ʔ a ³				
530-3			s ə k ⁵³				
535-3			b ə ³				
536-3			d o ŋ ⁵¹				
542-3			b oe p ³				
561-3			n j ɛ m ⁵⁴				
563-3			ʃ i ⁵				
569-3			kʰ j ɛ ʔ ⁵³				
5-3			m ɨ ³				
8-3			ŋ e n ³²				
16-3			j æ p ⁵³				
21-3			g j ɔ ³				
23-3			j æ p ³				
24-3			ʔ ə ³				
27-3			d z e n ³²				
34-3			j i ³				
36-3			b a ŋ ³¹				
37-3			l e ³²				
40-3			tʰ ø m ⁵³				
41-3			b ɔ ʔ ³¹				
47-3			m oi ʔ ⁵⁴				
1-4				m au ŋ ²			
4-4				l e ³⁵			
18-4				m j ɪ n ⁴			
19-4				n a ⁴³			
44-4				l au k ³²			
50-4				s a n ⁴¹			
62-4				s e ʔ ⁵⁴			
70-4				b a n ³¹			
75-4				m j æu ŋ ⁴			
97-4				tʃʰ ɪ ³²			
112-4				tʰ o ³⁵			
122-4				m j æu ʔ ⁴			
127-4				g ḭ ⁴¹			
132-4				ɣ a t ²			
133-4				n au ²			
135-4				n au ²			
142-4				d z a̰u ⁵¹			
143-4				ŋ o̰ ʔ ⁵⁴			
149-4				ɣ au ŋ ²			
152-4				ŋ a t ²			
157-4				b au ²			
183-4				ʔ a̰ t ⁵			
184-4				n au ²			
185-4				tʃʰ e ⁴²			
189-4				m j a ʔ ³⁵			
192-4				n au ²			
195-4				n a ²			
200-4				g e n ²			
216-4				s a n ⁴			
218-4				l o̰ ʔ ⁵⁴			
225-4				s a ³⁴³			
235-4				g e ⁴¹			
244-4				s j ɪ ³⁵			
253-4				m ɪ n ³¹			
270-4				m j ²			
278-4				m a ³²			
279-4				ḭ a p ²			
285-4				ʔ a m ³⁵			
308-4				pʰ au ŋ ⁴			
322-4				m i ²			
325-4				g au ²			
337-4				m j æu ŋ ⁴			
341-4				d z o ³²			
347-4				s au ³⁵			
362-4				ɣ a ³⁵			
391-4				ɣ a p ²			
394-4				m o ʔ ⁵⁴			
397-4				tʃʰ i ³⁵			
443-4				m j au ʔ ⁵⁴			
460-4				s a t ²			
463-4				ɣ a t ²			
464-4				j au ŋ ²			
473-4				s a m ²			
476-4				g j au ʔ ⁴			
481-4				tʰ e ⁴¹			
494-4				g au ²			
496-4				h a ŋ ⁴			
516-4				ɣ e ²			
522-4				n a ʔ ²			
523-4				pʰ ø ⁵			
524-4				n ²			
540-4				g au ²			
3-4				b au ³¹			
6-4				g ḭ ²			
7-4				d e ⁴²			
20-4				n e ʔ ²			
39-4				m ɪ t ³			
51-4				n ḭ ⁵¹			
64-4				kʰ au ŋ ²			
65-4				kʰ æu ʔ ⁵⁴			
66-4				d z o ³²			
71-4				s ²			
72-4				ʔ a ²			
76-4				w a t ²			
77-4				m ø ʔ ⁵⁴			
78-4				m au ŋ ²			
82-4				pʰ œ i ³²			
87-4				ŋ a ⁴³			
93-4				j e ⁴²			
94-4				m e ⁴¹			
119-4				ɣ a m ³			
124-4				p j au ŋ ⁵⁴			
136-4				l au ²			
137-4				g j au ŋ ⁵⁴			
139-4				m ɪ t ²			
144-4				s a t ⁵⁴			
145-4				d a ³⁴³			
146-4				m au ³			
150-4				ɣ a k ³			
154-4				m j u ⁵¹			
165-4				s a m ³			
166-4				pʰ j e ⁴			
169-4				g j æu ŋ ⁴			
170-4				b j a ³			
174-4				l e ʔ ⁴²			
181-4				m j a ʔ ³⁵			
193-4				b au ²			
205-4				n o̰ ʔ ⁵⁴			
206-4				m ø ⁵			
212-4				ʃ a ⁵			
217-4				ḭ a̰ ⁴¹			
224-4				n j o̰ ŋ ⁵⁴			
228-4				b au ŋ ²			
238-4				j æu ŋ ⁴			
241-4				s ²			
246-4				g e ⁴¹			
256-4				ʔ o̰ ²			
257-4				pʰ ə ²			
272-4				m a ³⁵			
273-4				ʔ e ²			
274-4				m au ŋ ²			
286-4				g e ⁴²			
289-4				kʰ au ŋ ⁴			
294-4				ʔ au ŋ ²			
301-4				j o̰ ʔ ⁵⁴			
306-4				tʃʰ ø ⁵			
307-4				n æ p ²			
321-4				tʰ au ŋ ²			
331-4				m j a ³²			
332-4				l ḛ ⁴²			
335-4				g j a ²			
336-4				n au ²			
340-4				ŋ au ŋ ²			
342-4				m j æu ŋ ⁴			
360-4				s au p ²			
389-4				n ə ⁵⁴			
395-4				n o ³			
401-4				s i t ²			
404-4				d z a ³²			
408-4				d au ²			
409-4				l au ²			
413-4				d ø e n ⁴¹			
421-4				m j æu ʔ ³²			
425-4				b ḭ ʔ ⁵⁴			
430-4				tʃʰ i ³⁵			
442-4				d au ŋ ²			
447-4				tʰ au ŋ ²			
456-4				g au ŋ ³			
458-4				s o ³⁵			
469-4				kʰ au ²			
470-4				d e ʔ ²			
475-4				m ɔ ³			
477-4				ŋ a t ³			
478-4				s ɪ t ⁵			
480-4				g au ŋ ³			
485-4				m j æu ³²			
495-4				ŋ a ²			
499-4				m ²			
500-4				n j ḛ ⁴²			
501-4				tʰ au ŋ ²			
507-4				n a k ³²			
510-4				p j a ³⁴³			
511-4				l o̰ ʔ ⁵⁴			
521-4				h au ŋ ²			
525-4				n j au ŋ ⁵⁴			
538-4				tʃʰ au ŋ ⁴			
539-4				s ɪ n ⁴¹			
544-4				kʰ æu ʔ ⁴²			
550-4				tʰ au ŋ ²			
562-4				m a ³⁴³			
568-4				kʰ i ⁵⁴			
2-4				kʰ au ŋ ²			
11-4				s ɪ p ²			
12-4				ɣ a ³⁴³			
22-4				g au ŋ ³			
28-4				b au ³¹			
29-4				tʰ au ŋ ²			
30-4				j a ³²			
42-4				p a̰ t ⁵			
46-4				s o ²			
52-4				d a ⁴³			
55-4				b a m ⁴			
69-4				f ⁴⁵			
79-4				ɣ a m ³			
83-4				tʃʰ o ʔ ⁵⁴			
86-4				ʔ ḭ t ⁵			
89-4				s e ⁴²			
90-4				pʰ o ³			
91-4				ʔ a n ²			
92-4				kʰ ə ²			
106-4				kʰ au k ²			
125-4				ɣ a n ⁴			
148-4				d a ²⁵			
163-4				s e n ⁴			
173-4				pʰ ə ²			
179-4				ʔ a̰ ḭ t ⁵			
186-4				n j a ³²			
187-4				l a ²⁵			
197-4				n a ³²			
211-4				d au ²			
220-4				tʰ au ŋ ²			
237-4				ʃ e ²			
239-4				n e ⁴²			
242-4				tsʰ au ŋ ²			
248-4				kʰ i ⁵⁴			
252-4				g e ²			
255-4				b j a̰ ŋ ⁵⁴			
271-4				tʃʰ au ³			
275-4				n au ŋ ²			
277-4				tʃʰ e ⁴²			
281-4				g j a ³²			
283-4				l ɪ ⁴³			
295-4				kʰ au ŋ ⁵⁴			
300-4				ɣ e n ²			
302-4				s au p ²			
309-4				l o̰ k ³²			
312-4				ʔ au ŋ ²			
314-4				tsʰ a m ⁴			
315-4				tʰ au ŋ ²			
