COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
235-4				kʰ i t ⁵⁴			
244-4				s ai t ⁵⁴			
253-4				m i ⁴³			
270-4				m i ⁴			
278-4				m i ŋ ⁴			
279-4				v ɪ ⁴³			
285-4				j a̰ m ⁴			
308-4				p j i t ⁵⁴			
322-4				m i ³			
325-4				kʰ o ʔ ⁵⁴			
337-4				m j æu ŋ ⁴⁵			
341-4				d z ɔ ³²			
347-4				ʃ ɪ k ⁵³			
362-4				ɣ i t ⁴			
391-4				j a̰ p ⁴²			
394-4				m o ʔ ⁴³			
397-4				tʃʰ i t ⁵⁴			
443-4				n j o ʔ ⁵⁴			
460-4				s e ʔ ⁵⁴			
463-4				pʰ ø i ³¹			
464-4				j au ŋ ³			
473-4				s a m ³			
476-4				kʰ j æu ʔ ⁵⁴			
481-4				tʃʰ a ³¹			
494-4				g u ³¹			
496-4				ʃ a ³²			
516-4				pʰ ḭ ʔ ⁵⁴			
1-5					m u ³¹		
4-5					l a ³¹		
18-5					ɲ i ³¹		
19-5					n i ʔ ³¹		
44-5					l a ʔ ³¹		
50-5					tsʰ i ³¹		
62-5					s ə		
70-5					p a n ³¹		
75-5					m i ³¹		
97-5					ʃ e ⁵⁵		
112-5					tʰ a ³¹		
122-5					m j u ʔ ³¹		
127-5					kʰ i ³¹		
132-5					pʰ a ʔ ⁵⁵		
133-5					n o ³¹		
135-5					n o ³¹		
142-5					ʃ o i ³¹		
143-5					ŋ ʊ ʔ ³¹		
149-5					ɹ u ³¹		
152-5					ŋ i ʔ ⁵⁵		
157-5					pʰ a		
183-5					ʔ u ³¹		
184-5					n u ʔ ³¹		
185-5					ʃ ɛ ⁵⁵		
189-5					m j ʊ ʔ ³¹		
192-5					n a ³¹		
195-5					n a ³¹		
200-5					x i ³¹		
216-5					ʃ i ŋ ³¹		
218-5					l ʊ ʔ ³¹		
225-5					s ə		
235-5					kʰ i ʔ ⁵⁵		
244-5					ʃ w ai ʔ ³¹		
253-5					m j e ³¹		
270-5					m i ³¹		
278-5					m ai ŋ ³¹		
279-5					w a ³¹		
285-5					ʔ i ⁵⁵		
308-5					p i ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					ŋ ɔ ³¹		
341-5					sʰ a ³¹		
347-5					ʃ o ʔ ³¹		
362-5					r i ³¹		
391-5					j i ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ e ³¹		
443-5					n a ʔ ³¹		
460-5					ʃ a ʔ ³¹		
463-5					pʰ j i ⁵⁵		
464-5					ʔ ə		
473-5					ʃ o ⁵⁵		
476-5					kʰ ə		
481-5					ʃ o ⁵⁵		
494-5					x o ³¹		
496-5					tsʰ ɔ ŋ ³¹		
516-5					pʰ e ³¹		
1-6						m w iː	
4-6						l u	
18-6						m r a ɲ	
19-6						n a ts	
44-6						l au k	
50-6						r a ŋ	
62-6						s a ts	
70-6						p a n	
75-6						m r a ts	
97-6						kʰ j w iː	
112-6						tsʰ aː	
122-6						m r au k	
127-6						kʰ u	
132-6						pʰ u t	
133-6						n w i	
135-6						n w iː	
142-6						tsʰ w iː	
143-6						h ŋ a k	
149-6						ʔ u	
152-6						ŋ a	
157-6						p aː	
183-6						ʔ u	
184-6						n au k	
185-6						tsʰ a m	
189-6						m j a k	
192-6						n aːu	
195-6						n a	
200-6						kʰ j ai	
216-6						s aː	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ j eː	
244-6						s w e	
253-6						m r e	
270-6						m r e	
278-6						m r a ŋ	
279-6						pʰ u	
285-6						ʔ ə	
308-6						pʰ u	
322-6						m r iː	
325-6						kʰ w iː	
337-6						m j a ŋ	
341-6						tsʰ uː	
347-6						s a	
362-6						r w iː	
391-6						r a ts	
394-6						m a k	
397-6						tsʰ e	
443-6						h n a ts	
460-6						s u t	
463-6						pʰ u	
464-6						ʔ uˀ	
473-6						s aː	
476-6						kʰ r au k	
481-6						tsʰ eː	
494-6						tsʰ n	
496-6						r a ŋ	
516-6						pʰ w iː	
1-7							m au ³¹
4-7							l ɔ ³¹
18-7							m j i ŋ ³²
19-7							n i ³¹
44-7							l u ʔ ³²
50-7							β w i ŋ ³
62-7							s ɪ k ⁵⁴
70-7							b i n ³
75-7							m j ɔ ʔ ³
97-7							tʃʰ a ŋ ⁵³
112-7							tsʰ ɔ ⁵³
122-7							m j u ʔ ³²
127-7							kʰ w i ⁵³
132-7							pʰ ɔ ʔ ³
133-7							n au ³²
135-7							n au ³¹
142-7							d z w i ⁵³
143-7							ŋ ɔ ³
149-7							ʔ u ⁵³
152-7							ŋ ɔ ⁵³
157-7							b u ³
183-7							ʔ u ³¹
184-7							n u ʔ ³²
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n a ⁴⁵
195-7							n ɪ ³²
200-7							g i ⁴³
216-7							s ɪ n ³¹
218-7							l ɔ ʔ ³²
225-7							s ɪ ŋ ⁵³
235-7							kʰ i ⁵³
244-7							s u ³¹
253-7							m i ³²
270-7							m i ³
278-7							m j i ŋ ³²
279-7							w ə ³
285-7							ʔ a̰ m ³¹
308-7							b i ⁵³
322-7							m i ³¹
325-7							kʰ au ⁵²
337-7							m j ɔ ŋ ³²
341-7							d z ɔ ³¹
347-7							ʃ ɔ t ⁵⁴
362-7							β w i ⁴
391-7							ʔ ɪ̰ t ⁵
394-7							m ɔ ʔ ³
397-7							tʃʰ i ⁵³
443-7							m j u p ³⁴
460-7							s a t ⁵⁴
463-7							pʰ au ³¹
464-7							ʔ ɔ ŋ ³¹
473-7							s e ⁵³
476-7							kʰ j u ʔ ⁵⁴
481-7							tsʰ i ⁵³
494-7							β w i ⁴
496-7							β w i ŋ ³
516-7							pʰ ai ⁵³
