COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1049	b u		b u	b u	b u	b u	b u	b u
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1575	ɾ i j a m a			ɾ i j a m a				
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1654	l i	l i	l i	l i	l i	l i		l i
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
1761					s a ʔ	s a h̥		
2034						g o k u	g o kʰ e n	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
580	b l a s a							b l a s a
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
864		g o ŋ			g o ŋ			
373	k o b i	k o b i				k o b i		
2201		n a ʃ u				n a ʃ u		
1809					tʃ i kʰ e n		tʃ i kʰ e n	
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
2624	d̪ u n ts i				d u n tʃ i			
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1805	h a s o k l a							kʰ a s o
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
856			k j a k p a				k j a k p a	
1603		r a	r a		ɾ u	r a	ɾ u	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2173		b i n tʃ u		b i n tʃʰ a m				
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
2646		h a ŋ j a				h a ŋ j a		
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
210	g o i	g o i	g o i	g o i	g o i			g o i
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
1577			ɾ i				ɾ i	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1807			tʃʰ i n l a			tʃʰ i n l a		
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2489		pʰ a k p o	pʰ a k p o					
1897	s e	s e	s j e	s e	s e	s e	s e	s e
1778	z a	z a	z a	z a	z a	z a	z a	s a
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
1823	l e m	l e m	l e m	l e m	l e m	l e m	l e m	l e m
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
2055					u kʰ e n		u kʰ e n	
2219		ʃ e ʃ u				ʃ e ʃ u		
1770		tʃ j a ŋ			o tʃ a n			
1014			g e s t̪ u j a			g e s t̪ u r		
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
1602	tʃ a			tʃ a				tʃ a
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2053		u n tʃ u		ŭ n tʃʰ a m				
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
74				n a n	n a n			
1585			l a m	l a m			l a m	
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1379	s i	s i	s i	s i	s i	s i		s i
153	l i ʃ i ŋ			l i ʃ i ŋ				
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
2358			ʔ i w o			ʔ i w o		
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
517	t i ŋ p u			t i ŋ p u				
238	kʰ a l u			kʰ a l u				kʰ a l u
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
728	tʰ a ŋ p u							tʰ a ŋ p u
1133		j u		j u	j u	j u	j u	
989	tʃʰ a b u l a			tʃʰ a b u				
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
962	s e m				s e m			s e m
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
2492		ʃ e ʃ u				ʃ e ʃ u		
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
2350					tʃ o kʰ ə n			tʃʰ o l a n
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
863	s e		s e	s e				
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2083			z a m b o		z a m b o			
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
1161	a m	a m	a m		a m	a m	a m	a m
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
5						dʒ a ŋ		dʒ a ŋ
590	n a			n a				n a
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
908	l j a k p u			l e k p u				j a k p u
2268				s e m pʰ e k a				s e m pʰ e l a n
2422	j a k p o		j a k p o					
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
2222					ʃ e kʰ e n		ʃ e kʰ e n	
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
2203					a kʰ ə n		n a kʰ ə n	
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
445	n a ɾ i k o l							n a ɾ i k o l
637			a u	a u	a u	a w u	a u	a u
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
