COGID	dutch	english	french	german
111	k ɪ n t			k ɪ n t
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1719	h ɛ k			ɡ ə + h eː ɡ ə
1630	t ɪ n	t ɪ n		ts ɪ n
-2284	p l aː ts	p l eɪ s		p l a ts
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
635	v ɛ r v ə			f ɛ r b ə n
305	p aː l			pf aː l
2000	b l ɑ t			b l a t
2055	b l ɪ k s ə m			b l ɪ ts
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
1240	h iː l	h iː l		
608	v uː t	f ʊ t		f uː s
590	s ɔ k	s ɔ k		
1389			ʃ o z	z a x ə
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
205	ɑ r m + b ɑ n t			a r m + b a n t
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1417	l ɛɪ d ə	l iː d		l ai t ə n
-425	r ɔ ts	r ɔ k		
1565	m eː r	m ɔː r		m eː r
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
249	oː ɣ + l ɪ t	aɪ + l ɪ d		au ɡ ə n + l iː t
2107	h ɑ r k			h a r k ə
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
659	b oː d ə m	b ɔ t ə m		b oː d ə n
901	k l ɑu w	k l ɔː		k l au ə
34	b oː n	b iː n		b oː n ə
790	b r ʉ x	b r ɪ dʒ		b r ʏ k ə
431	k l ɪ ŋ k			k l ɪ ŋ k ə
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
2105		r eɪ k		r ɛ x ə n
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
1317	r ɔ t	r ɔ t n̩		
52	b ɑ k + s t eː n			b a k + ʃ t ai n
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
628	s p ɪ n d ə l	s p ɪ n d l̩		ʃ p ɪ n d ə l
716		b ɑː k		b ɔ r k ə
2192	k uː	k aʊ		
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
1900	z iː k	s ɪ k		
1047	b r ɔ n			b r ʊ n ə n
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
1295	h aː v ə r			h aː f ə r
276	l ɑ m	l ɑː m eɪ		l aː m
721			p ɛ ʀ	eː ə
-445		f æ m ə l ɪ		f a m iː l iː ə
2094		ʃ ʌ v l̩		ʃ au f ə l
1188	n ɑu w	n æ r əʊ		
467	d ʉ n	θ ɪ n		d ʏ n
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
576	z uː k ə	s iː k		z uː x ə n
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
