COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
2422	j a k p o		j a k p o					
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
635	a t a			a t a				
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
311		d a			d a	d a	d a	
2638		p e t̪ a r				b e t̪ a r		
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
562	s a ŋ k a			s a ŋ k a				
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
1088	j o n			j o n				j o n
2277			ŋ j e w o			ŋ j e w o		
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2624	d̪ u n ts i				d u n tʃ i			
1629					ŋ o n b u		ŋ o n b u	
2323						kʰ o d̪ i l o		kʰ o l o
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
1627	d̪ u l u l a			d o l u				
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
854	p a i pʰ u			p a i p u				p e p u
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
2489		pʰ a k p o	pʰ a k p o					
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
637			a u	a u	a u	a w u	a u	a u
2312		g o tʃ u				g o tʃ u		
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1585			l a m	l a m			l a m	
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
989	tʃʰ a b u l a			tʃʰ a b u				
2149					n u p kʰ ə n		n u p kʰ ə n	
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1133		j u		j u	j u	j u	j u	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2219		ʃ e ʃ u				ʃ e ʃ u		
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
210	g o i	g o i	g o i	g o i	g o i			g o i
1575	ɾ i j a m a			ɾ i j a m a				
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2350					tʃ o kʰ ə n			tʃʰ o l a n
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
864		g o ŋ			g o ŋ			
373	k o b i	k o b i				k o b i		
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
580	b l a s a							b l a s a
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1169	o t p a			o t p a				
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
1809					tʃ i kʰ e n		tʃ i kʰ e n	
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
1807			tʃʰ i n l a			tʃʰ i n l a		
872	pʰ u ŋ k a			pʰ u ŋ k a				
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2296				tʰ o g tʃʰ a m				t o k p a n
908	l j a k p u			l e k p u				j a k p u
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
202					t o ŋ t e			t o ŋ t e
310	a l e j a k			a l a k				a l j a k
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
454			kʰ u r l a	k u r b a n		kʰ u r l a		
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2173		b i n tʃ u		b i n tʃʰ a m				
2203					a kʰ ə n		n a kʰ ə n	
1798					dʒ o ŋ		dʒ o ŋ	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
865						z a s	z a s	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2055					u kʰ e n		u kʰ e n	
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
1602	tʃ a			tʃ a				tʃ a
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
67				n a n	n a n			
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
1118		tʃʰ u i						tʰ u l i
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
238	kʰ a l u			kʰ a l u				kʰ a l u
2554		d̪ u ɾ i				d̪ u ɾ i		
2006	s e m tʃ e n							s e m tʃ e n
74				n a n	n a n			
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1805	h a s o k l a							kʰ a s o
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
5						dʒ a ŋ		dʒ a ŋ
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
2404	pʰ a l o		pʰ a w o					pʰ a l o
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
1672	l e m a			l e m a				
463	t o			t o				
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
582	p u r tʃ i			p u r tʃ i				
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
728	tʰ a ŋ p u							tʰ a ŋ p u
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
