COGID	dutch	english	french	german
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
186	s x ʉ l t			ʃ ʊ l t
337	k aː p	k eɪ p		
280	b oː x			b oː ɡ ə n
1417	l ɛɪ d ə	l iː d		l ai t ə n
7	w oː n ə			v oː n ə n
240	v ə r + k oː p ə			f ɛ r + k au f ə n
801		f r ɔ ɡ		f r ɔ ʃ
1562	v eː l			f iː l
785	w iː l	w iː l		
1389			ʃ o z	z a x ə
-2270	r ɛ s t ə			r ɛ s t
850	t ɔ p	t ɔ p		
1397	h ɑu d ə			b ə + h a l t ə n
2127	d r aː j ə			d r eː ə n
635	v ɛ r v ə			f ɛ r b ə n
2253	k ɛ r v ə	k ɑː v		
