COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
252-2		m i dʑ u								
253-2		r o dʑ u								
254-2		i tɕ u tɕ u								
266-2		k a dʑ e								
267-2		n a g a r e r u								
268-2		u m h								
272-2		u m e g a								
276-2		u r a u kʲ								
281-2		m u s i								
304-2		tɕ u b u k								
305-2		tɕ i tɕ kʲ								
308-2		h a n a								
309-2		k u s a								
310-2		t o								
311-2		n i m								
342-2		r u k i								
346-2		k u r a kʲ								
347-2		k i r u								
348-2		h i r o kʲ a								
351-2		t o a a								
361-2		o m o ts a i								
379-2		k u s a r a a								
394-2		h i d a r i								
395-2		m i g i								
400-2		h i b a r u								
412-2		s a k e r u								
413-2		tɕ u k i s u s u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a m g a e r u								
430-2		h a k u								
435-2		h u k u								
446-2		s i t a a								
447-2		u e								
458-2		t o s i								
56-2		h i ts o kʲ								
65-2		k a a a								
70-2		t a n e								
75-2		k a a a								
114-2		k u b i								
119-2		k i m o								
161-2		r u								
171-2		k a a a								
188-2		r a m a								
196-2		r o r u								
262-2		h i r u m a m								
300-2		h e s o o								
313-2		d e a								
350-2		s e m a kʲ								
352-2		tɕ i k a kʲ								
396-2		h u r u s a								
401-2		o s u kʲ								
420-2		o tɕ oː r kʲ kʲ								
424-2		u t a u								
442-2		s i m e ts u k e r u								
455-2		i k e i r r u								
22-2		n a kʲ								
24-2		m n ts n a								
49-2		o n n g k kʲ								
78-2		a b u r a m i k								
89-2		k i								
149-2		k u r u								
183-2		h i								
192-2		a o kʲ								
250-2		h o k a n o m								
264-2		k i r i								
298-2		k e g a a a								
303-2		h a r a a a t a								
314-2		m o s i								
354-2		u tɕ u a a								
369-2		k i r e r u m								
376-2		a a r u m								
415-2		m u s u b u								
451-2		h o k oː r i								
456-2		tɕ u n a								
72-2		n i k u								
80-2		t a m a g o								
104-2		a s i								
118-2		s i m dʑ oː oː								
150-2		n e ts u r u								
204-2		i b a i								
14-3			k o e							
18-3			d a e							
35-3			h u t o ɴ u							
36-3			h u t a ts u							
48-3			n a g a							
60-3			t o							
63-3			s k a m							
64-3			k iː							
67-3			h a sː							
68-3			n e ɕ							
71-3			t iː							
76-3			h o n e							
83-3			ts u n o							
87-3			h a n e							
95-3			m e m i							
98-3			h a n a							
99-3			k u t iː							
-102-3			s u a							
103-3			ts u m e							
110-3			t e							
116-3			m u n e							
120-3			n o m u							
132-3			k iː k u							
139-3			k o i o s u							
140-3			o n o g							
156-3			t a h e iː							
168-3			ts u k iː							
169-3			h o s iː							
170-3			m e z u							
173-3			e s							
180-3			k u m o							
185-3			h e iː							
186-3			m d iː r							
187-3			m e t i							
190-3			a k a							
193-3			k i o							
194-3			s i o							
195-3			k u o							
216-3			m a i ɴ							
221-3			n k ɴ							
239-3			e ts u							
252-3			m iː h u							
253-3			i o h u							
254-3			e ts u ts u							
266-3			k a z e							
267-3			n a g a e iː u							
268-3			m ɴ							
272-3			a m e g							
276-3			a i a ui							
281-3			m ui s iː							
304-3			ts u m a k							
305-3			t iː h							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n i							
342-3			r u k u							
346-3			k u a							
347-3			k u u							
348-3			h u i o							
351-3			t oː k e							
361-3			d m o							
379-3			k u s a i							
394-3			h u d a i i							
395-3			n iː g i							
400-3			h k b a							
412-3			ɕ a k e iː u							
413-3			ts u k i s s u							
414-3			h o iː u							
422-3			h u k u i e i							
423-3			k a i g a e							
430-3			h a k u							
435-3			h u k							
446-3			s iː t a e							
447-3			u e							
458-3			t o s iː							
56-3			h u o							
62-3			e n ɴ							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k u s iː							
119-3			k u m o							
134-3			s u i o u							
138-3			s iː n ui							
146-3			a i u k u							
161-3			n u							
171-3			k a w a							
182-3			k e m ui sː u							
188-3			d a m a							
262-3			h iː iː u m a							
300-3			h u ɕ o o							
313-3			d e							
350-3			s e m a							
352-3			t iː k a							
396-3			h u i s							
401-3			d s u							
420-3			d t oː iː							
424-3			ui t a ui							
442-3			s e m e ts u k u							
455-3			e k u sː ts r							
15-3			a i e							
22-3			n a							
49-3			i n n g o o							
78-3			a u r a i							
89-3			k e							
130-3			m iː iː u							
149-3			k u r u							
175-3			s u n a							
183-3			h iː							
192-3			a d							
199-3			a ts i							
230-3			a n oː h i t o							
233-3			a n i h t o t a o							
250-3			h o k a n o							
264-3			k u u							
274-3			n u r e t a							
298-3			k e g a w a							
303-3			h a r a w a t a							
314-3			m o s iː							
354-3			a ts i							
369-3			k iː e tɕː							
376-3			w a i i							
418-3			n u k							
456-3			ts u n a							
59-3			e o							
72-3			n i k u							
80-3			t a m a g o							
104-3			a s i							
118-3			s i i z oː							
142-3			t o b u							
150-3			n e t u							
204-3			u b a							
14-4				k o r e						
18-4				d a r e						
35-4				h i t oː t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i t a m i						
64-4				k i						
67-4				h a sː						
68-4				n e s						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o d o g u						
156-4				t a h oː r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i z u						
173-4				i s i						
180-4				k u m o						
185-4				h eː i						
186-4				m o i r u						
187-4				m i t i						
190-4				a k a i						
193-4				k eː r o						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a ui a						
221-4				n a m						
239-4				i t u						
252-4				m oː s u						
253-4				dʑ o s u						
254-4				i t u t u						
266-4				k a z e						
267-4				n a g a r e r u						
268-4				u m h						
272-4				a m e g a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i a						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				r u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i a						
361-4				o m o o						
379-4				k u s a r u						
394-4				h i d a r i						
395-4				n i g i						
400-4				h i dʑ a r u						
412-4				s a k e r u						
413-4				t u k i s u s u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a m g a e r o						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u w						
458-4				t o s i						
56-4				h u t o						
62-4				i n o						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m eː						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i d o r o						
138-4				s i n o						
146-4				a r n k o						
161-4				d u						
171-4				k a w a						
182-4				k e m u s i						
188-4				dʑ a m a						
196-4				dʑ o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r ui s i						
424-4				u t o u						
442-4				s i m e t u k e u						
455-4				i k i t t r o						
15-4				a r e						
22-4				n a i						
24-4				m n ɴ n a						
49-4				o n n g g o						
78-4				a b u r a m i						
89-4				k eː						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a t ui						
230-4				a n oː h i t o						
233-4				a n d h o t o t a r						
250-4				h o k a n o						
264-4				k i i						
274-4				n u r e t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a t ui i						
369-4				k i r e r u						
415-4				m u s u b u						
418-4				n d						
451-4				h o k o i						
456-4				t u n a						
59-4				r o						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b o						
150-4				n e t u r u						
204-4				dʑ a i						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t k ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k iː					
67-5					h a n					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o j oː ŋ u					
156-5					t a t o tː					
168-5					ts u k i					
169-5					h o s i					
170-5					m i dʑ u					
173-5					i s i					
180-5					k u m o					
185-5					h eː i					
186-5					m o i r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui a					
221-5					n a m					
239-5					i ts u					
252-5					m iː tɕː u					
253-5					j o tɕː u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m h					
272-5					a m e ŋ					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					r u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː k a					
361-5					o m o i					
379-5					k u s a tː e a					
394-5					h i d a r i					
395-5					h iː ŋ i					
400-5					h i n a r u					
412-5					s a k e r u					
413-5					ts u k i s u s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a m ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					e e					
458-5					t o s i					
56-5					h iː t o					
62-5					i n oː					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i h oː r o					
138-5					s i n u r					
146-5					a tː u k u					
161-5					dʑ uː					
171-5					k a w a					
182-5					k e b u s i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui s i					
401-5					o s u					
420-5					o ts oː tː u r					
424-5					u t o u					
455-5					i k i t r r u					
15-5					a r e					
22-5					n a					
24-5					m n ɴ n a					
49-5					o h n ŋ o o					
78-5					a b u r a n i k					
89-5					k e					
130-5					m i tː u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui n					
230-5					a n oː h i t o					
233-5					a n oː h t o t a tɕ i					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k iː r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t e r u					
204-5					n a i					
14-6						k u t i				
18-6						d a t i				
35-6						pˢ u t u ts				
36-6						pˢ ɨ t a ts				
48-6						n a d a				
60-6						t u t				
63-6						s u t a m i				
64-6						k u				
67-6						pˢ ɨ pˢ				
68-6						n i r				
71-6						m ɨ				
76-6						pˢ u n i				
83-6						ts ɨ n u				
87-6						pˢ a n i i				
95-6						m ɨ m ɨ				
98-6						pˢ a n a				
99-6						k u m ɨ				
-102-6						s ɨ t a				
103-6						ts u m i				
110-6						t i				
116-6						m u n i				
120-6						n u m ɨ				
132-6						k ɨ k				
139-6						k u t u s ɨ				
140-6						t b u d				
156-6						t a t oː ɨː				
168-6						ts u k ɨ				
169-6						pˢ u s u				
170-6						m ɨː dz ɨ				
173-6						s				
180-6						k ɨ m u				
185-6						pˢ ɨ				
186-6						m u i t ɨ				
187-6						m ɨ m ɨ				
190-6						a k a				
193-6						k u t u				
194-6						s ɨ t u				
195-6						k ɨ t u				
216-6						m a t				
221-6						n aː m				
239-6						ts u				
252-6						m u s ɨ				
253-6						r u u ɨ				
254-6						ts u ts u				
266-6						k a ɨː i				
267-6						n a d a t i t				
268-6						mː m u				
272-6						a m i vː				
276-6						a t a u				
281-6						m u s ɨ				
304-6						ts ɨ β mː k				
305-6						m t m				
308-6						pˢ a n a				
309-6						k ɨ s a				
310-6						t u				
311-6						n t				
342-6						r u k				
346-6						k u t a				
347-6						k ɨ t ɨ				
348-6						pˢ ɨ t u				
351-6						t u k a				
361-6						t m u t				
379-6						k ɨ s a ɨː a				
394-6						pˢ ɨ d a t ɨ				
395-6						m ɨ d ɨ				
400-6						pˢ ɨ b a t				
412-6						s a k i t				
413-6						ts ɨ k s mː s				
414-6						pˢ u t				
422-6						pˢ ɨ k ɨ t i t				
423-6						k a n d a i				
430-6						pˢ a k				
435-6						pˢ ɨ k				
446-6						s u t a i				
447-6						mː i				
458-6						t u s ɨ				
56-6						pˢ u t u				
62-6						a n				
65-6						k a k a				
70-6						t a n i				
75-6						k a k				
96-6						m i				
101-6						pˢ aː				
119-6						k ɨ m u				
134-6						s u pˢ b u				
138-6						s ɨ n u				
146-6						mː t n uː				
171-6						k a k a				
182-6						k i m u r				
188-6						r a m a				
196-6						r u t ɨ				
401-6						t s				
420-6						t ts u t t				
442-6						s ɨ m i ts ɨ k i				
24-6						m u s n a				
78-6						a β ɨ t a n				
130-6						m k t ɨ				
192-6						a u				
199-6						mː ts d				
250-6						pˢ u k a n u				
264-6						k ɨ t ɨ				
314-6						m u s u				
369-6						k u t i t				
418-6						n u				
451-6						pˢ u k u t				
456-6						ts ɨ n a				
59-6						mː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ i t o ts u			
36-7							ɸ u t a tɕ u			
48-7							n a ŋ a			
60-7							t o r e			
63-7							s i r a m e			
64-7							k e			
67-7							ɸ a ŋ			
68-7							n e			
71-7							tɕ i			
76-7							ɸ o n e			
83-7							ts u n o			
87-7							ɸ a n e			
95-7							m i m i			
98-7							ɸ a n a			
99-7							k o tɕ e			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o d o ŋ u			
156-7							t a t e r			
168-7							ts u k i			
169-7							ɸ o s e			
170-7							m e d u			
173-7							e s i			
180-7							k u m o			
185-7							ɸ e i			
186-7							m o e r u			
187-7							m i tɕ e			
190-7							a k a i			
193-7							k oː r o			
194-7							s i r o			
195-7							k u r o			
216-7							m a r a			
221-7							n a m e			
239-7							e ts u			
252-7							m i tɕ u			
253-7							r o tɕ u			
254-7							e ts u ts u			
266-7							k a tɕ e			
267-7							n a ŋ a r e r u			
268-7							u m m			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m o s i			
304-7							ts u b a			
305-7							tɕ r m e			
308-7							ɸ a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							r o k e			
346-7							k u r a			
347-7							k e r u			
348-7							ɸ i r o i			
351-7							t oː a eː			
361-7							o m o t e			
379-7							k u s a r u			
394-7							ɸ i d a r i			
395-7							ɴ i ŋ e			
400-7							ɸ i n a r u			
412-7							s a k e r u			
413-7							ts u k e s u s u			
414-7							ɸ o r u			
422-7							ɸ u k u r e r u			
423-7							k a ɴ ŋ eː e r u			
430-7							ɸ a k u			
435-7							ɸ u k u			
446-7							s i t a			
447-7							u e			
458-7							t o s i			
56-7							ɸ i t o			
62-7							e n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							ɸ a			
114-7							k u b e			
134-7							s e d e r o			
138-7							s i n u			
146-7							u r u k u			
161-7							j uː			
171-7							k a w eː			
182-7							k e b o s e			
188-7							j a m a			
196-7							r o r u			
262-7							ɸ i r u m a			
300-7							ɸ e s o ŋ			
313-7							d e			
350-7							s e b a			
352-7							tɕ i k a			
396-7							ɸ u r iː s e			
401-7							o s u			
420-7							o ts oː r u			
424-7							o t o u			
442-7							s e m e ts u k e r			
455-7							e k e t ts r u			
15-7							u r e			
22-7							n a i			
24-7							m n ɴ n a			
78-7							a b u r a n e			
89-7							k e			
130-7							m i r u			
149-7							k u r u			
175-7							s o n a			
183-7							ɸ i			
192-7							a o i			
230-7							u n o ɸ i t o			
233-7							u n ɸ ɸ i t o tɕ a tɕ i			
250-7							ɸ o k a n o			
274-7							n uː r e t a			
298-7							k e ŋ a w eː			
303-7							ɸ a r a w a t a			
314-7							m o s i			
354-7							a ts iː			
369-7							k i r e r u			
376-7							w a r iː			
415-7							m u s u b u			
418-7							n uː k			
451-7							ɸ o k o r e			
456-7							ts u n a			
59-7							u o			
72-7							n i k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i ɴ z oː			
142-7							t o b u			
150-7							n e t e r			
204-7							i n a i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h a t g ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m e		
64-8								k i		
67-8								h w g		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o d o g u		
156-8								t a t a r		
168-8								ts u k i		
169-8								h o s i		
170-8								m e d u		
173-8								e s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m e tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui a		
221-8								n g i		
239-8								e ts u		
252-8								m iː dʑ u		
253-8								j o dʑ u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m h		
272-8								a m e g		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a i		
305-8								tɕ i i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								tɕ u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i		
361-8								o m o t i		
379-8								k u s a r a a		
394-8								h i d a r i		
395-8								ɴ i g i i		
400-8								h i n a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a k		
447-8								u w		
458-8								t o s i		
62-8								i n o		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h g		
114-8								k u b i		
119-8								k i m o		
134-8								s i d a r o		
138-8								s i n o		
146-8								a r u k u		
161-8								j u		
171-8								k a w a		
182-8								k e b u s i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o g		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui s		
401-8								o s a		
420-8								o ts oː r u		
424-8								u t a u		
442-8								s i m e ts u k e r u		
455-8								i k e t ts r u		
15-8								a r e		
22-8								n a ɴ		
24-8								ɴ n ts n a		
49-8								o n a g g		
78-8								a b u r a ɴ i		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui k		
230-8								a n o h i t o		
233-8								a n oː h i t o tɕ a tɕ i		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g e w a		
303-8								h a r a w a t a		
314-8								m o s i		
354-8								a ts ui i a		
376-8								w a r ui		
415-8								m u s u b u		
418-8								n uː		
451-8								h o k o r i		
59-8								e o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i ɴ z oː		
150-8								n e t e r u		
204-8								i n a i		
14-9									k u j i	
18-9									d a j i	
35-9									h i j u ts u ɴ	
36-9									h u j aː ts u	
48-9									n a g a ɴ	
60-9									t u j i ɴ	
63-9									ʃ i j a m i ɴ	
64-9									k i	
67-9									h aː b	
68-9									n i s	
71-9									ts i	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m i m u	
98-9									h a n a	
99-9									k u ts i	
-102-9									ʃ i j a	
103-9									ts u m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u	
132-9									k i k u	
139-9									k u ts u ʃ u	
140-9									u tː u g u	
156-9									t a t oː j u ɴ	
168-9									ts u k i	
169-9									h u ʃ i	
170-9									m i tː u	
173-9									i ʃ i	
180-9									k u m u	
185-9									h a i	
186-9									m u i j u	
187-9									m i ts u	
190-9									a k a ts ɴ	
193-9									k i j u ɴ ɴ	
194-9									ʃ i j u ɴ	
195-9									k u j u ɴ	
216-9									m a j s a	
221-9									n aː m	
239-9									i ts u	
252-9									m i s u	
253-9									p u s u	
254-9									i ts u ts u	
266-9									k a iː i	
267-9									n a g a j i j u	
268-9									u m t	
272-9									a m i g	
276-9									a ts a u	
281-9									m u s i ɴ	
304-9									ts u b a k	
305-9									ts i m ɴ	
308-9									h a n a	
309-9									k u ʃ a	
310-9									t u	
311-9									n t ɴ	
342-9									p u k i	
346-9									k u j a ɴ	
347-9									k i j u	
348-9									h i j u ɴ	
351-9									t k a	
361-9									u m u j s	
379-9									k u ʃ a iː a t a	
394-9									h i d a j t	
395-9									m i g u ɴ	
400-9									h i b a j u	
412-9									ʃ a k i j u	
413-9									ts u k a s a ʃ u ɴ	
414-9									h u j u	
422-9									h u k u j i j u	
423-9									k a ɴ g a i j u	
430-9									h a k u	
435-9									h u k u	
446-9									ʃ i t a	
447-9									ʔ i r	
458-9									t u s i	
56-9									h i j u	
62-9									i n u ɴ	
65-9									k a k a ɴ	
75-9									k a k a	
96-9									m i	
101-9									h aː	
114-9									k u b i	
119-9									k i m u	
134-9									ʃ i t u j u	
138-9									ʃ i n u r	
146-9									a iː u k u ɴ	
161-9									ʔʲ d ɴ	
171-9									k a k a ɴ	
182-9									k i m u iː i	
196-9									p u j u	
262-9									h i j u m a ɴ	
300-9									h i s u g	
313-9									d i ɴ	
350-9									ʃ i b a ɴ	
352-9									ts i k a ɴ	
396-9									h u j dʒ ʃ ɴ	
401-9									u ʃ u	
420-9									u ts oː iː u	
424-9									u t a u	
442-9									ʃ i m i ts u k i r u	
455-9									i k i t oː j u ɴ	
15-9									a j i	
22-9									n a ɴ ɴ	
24-9									z i ts n a ɴ	
49-9									u n n g g	
89-9									k i ɴ	
175-9									s u n a	
183-9									h i	
199-9									a ts	
230-9									a n u h t u ɴ	
233-9									a n u h t j u j a m ɴ	
264-9									k i j i	
274-9									n u j i t a	
314-9									m u ʃ i ɴ	
354-9									a ts ɴ	
376-9									k a j dʒ ɴ	
415-9									m u ʃ u b u	
451-9									h u k u j ɴ	
456-9									ts u n a	
59-9									i u	
142-9									t u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h w
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o d o ŋ u
156-10										t a t oː r u
168-10										ts u k i
169-10										h o s i
170-10										m i dʑ u
173-10										i s i
180-10										k u m o
185-10										h iː i
186-10										m o i r u
187-10										m i tɕ i
190-10										a k a i
193-10										k iː r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui s a
221-10										n s i
239-10										i ts u
252-10										m i h u
253-10										m o s u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m t
272-10										a m e n a
276-10										a r a u t
281-10										m u s i
304-10										ts u b a k i
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										m u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t o k a
361-10										o m o t a i
379-10										k u s a tː a t a
