COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
11069	l i n ¹		l i n ¹		l i n ¹				l i n ¹		l i n ¹	l i n ¹	l i n ¹	l i n ¹		
1678	k aː m ¹		k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹				k aː m ¹	k aː m ¹	k aː m ¹
7030		p u n ¹											p u n ¹			
4009		kʷ aːu ¹										q a ¹	kʷ aːu ¹			
1319				ɣ au ¹				ɣ au ¹	ɣ au ¹						ɣ au ¹	
9020				k aː ŋ ¹	ts j aː ŋ ¹	ts j aː ŋ ¹	k aː ŋ ¹					ts j e ŋ ¹				
8398		pʰ j a ¹											pʰ j a ¹			
3984	f a ŋ ¹			f a ŋ ¹			h w a ŋ ¹					v a ŋ ¹		f a ŋ ¹	f a ŋ ¹	
8261		ȶ i n ¹											ȶ i n ¹			
4499					z aːi ¹							z aːi ¹				
10796	m̥ u ¹		m̥ u ¹			m̥ u ¹				m̥ u ¹	m̥ u ¹	m̥ u ¹		m̥ u ¹	m̥ u ¹	m̥ u ¹
6277		l j u p ¹	ⁿd j u p ¹		ˀd j u p ¹	ˀd j u p ¹		ⁿd j u p ¹	ⁿd j u p ¹		ˀd j ə p ¹		l j ʊ p ¹		ˀd j u p ¹	
10543	ⁿd i n ¹	ⁿd i n ¹								ⁿd i n ¹			ⁿd i n ¹		ⁿd i n ¹	
3952	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	l u ŋ ¹						f u ŋ ¹			f u ŋ ¹	f u ŋ ¹	f u ŋ ¹	f u ŋ ¹
10510										ⁿd aː n ¹	t aː n ¹					ⁿd aː ŋ ¹
8191	t o k ¹	s o p ¹		t o k ¹									s o k ¹			
633	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹		j i ŋ ¹	j i ŋ ¹	j i ŋ ¹	j i ŋ ¹		j i ŋ ¹		j i ŋ ¹
4359			m ai ¹				m ai ¹	m ai ¹		m ai ¹	m ai ¹					
9233	s ai ¹	ts ai ¹								s ai ¹			z ai ¹	s əi ¹	z ai ¹	s ai ¹
1851	h j e ¹		h j a ¹					h j a ¹	h j a ¹							
6209	t a n ¹	t a n ¹	t a n ¹	t i n ¹		t j i n ¹							t aː n ¹	t j aː n ¹	t j a n ¹	t a n ¹
9201			ts aː p ¹					ts aː p ¹	ts aː p ¹	ts aː p ¹				ts aː p ¹	ts aː p ¹	
3533		t aːu ¹											t aːu ¹			
2053					q au ¹	q au ¹					q au ¹	q au ¹				
8159				h e ¹	h e ¹		h e ¹	h e ¹	h e ¹		h e ¹	h e ¹				
402				h̃ o ¹				h o ¹	h õ ¹							
470	t u ŋ ¹	t u ŋ ¹						t u ŋ ¹			t u ŋ ¹				t u ŋ ¹	t u ŋ ¹
10448		l j eu ¹			ɬ o ¹										l j o ¹	
5567	h j e ¹		h j a ¹	h j e ¹			h j a ¹	h j a ¹	h j a ¹						ɕ j a ¹	
5569						ȶʰ a ¹					ȶʰ a ¹					
3176	n aːu ¹			n aːu ¹										n aːu ¹		n aːu ¹
7014				h̃ j u ¹			h̃ j u ¹	h̃ j u ŋ ¹	h̃ j u ¹							
4535	kʰ u ¹		kʰ u ¹	kʰ u ¹				kʰ u ¹	kʰ u ¹							kʰ u ¹
1317		l j o k ¹								l j o k ¹	l j o k ¹		l j o k ¹	l j o k ¹		l j o k ¹
9321	ʔ u n ¹		ʔ u n ¹							ʔ u n ¹	ɣ u n ¹					ʔ u n ¹
8330		ŋ aː ŋ ¹		n i ŋ ¹	ˀŋ aː ŋ ¹	ˀŋ aː ŋ ¹	ŋ aː ŋ ¹				ˀŋ aː ŋ ¹		ŋ aː ŋ ¹			
7751			v j aː t ¹			v j aː t ¹		v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹	v j aː t ¹				
1974					ts j u p ¹				s u p ¹		s u p ¹					
11132		m õ ¹											m o ¹			
11083	ȶ ə n ¹		ȶ ə n ¹			ȶ ə n ¹				ȶ i n ¹	ȶ ə n ¹			ȶ ə n ¹	ȶ a n ¹	ȶ ə n ¹
9339		kʰ au ¹					kʰ au ¹									
8311	h a m ¹	h a m ¹	h a m ¹					h a m ¹	h a m ¹	h a m ¹			h a m ¹	h a m ¹	h a m ¹	h aː m ¹
6276	l i n ¹													l i n ¹		l i n ¹
3792		h aːu ¹											h aːu ¹			
2414					h aː n ¹	h aː n ¹					h aː n ¹					
7121						ʔ w a ¹						ʔ w a ¹				
2941		m ai ¹											m ai ¹			
6140			p ə n ¹	p ə n ¹			p ə n ¹	p ə n ¹	p ə n ¹							
1318				ɣ aː ŋ ¹				ɣ aː ŋ ¹	ɣ aː ŋ ¹			l aː ŋ ¹			ɣ aː ŋ ¹	
10686	u ¹		u ¹												u ¹	
4965					ʁ e p ¹	ʁ e p ¹					ɣ e p ¹	ʁ e p ¹				
7118	ɕ a ŋ ¹	h a ŋ ¹	h j a ŋ ¹				h j a ŋ ¹			ɕ a ŋ ¹			h a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹	ɕ a ŋ ¹
8548	q o n ¹	q o n ¹	q o n ¹				ȶ o n ¹			q o n ¹	q o n ¹		q o n ¹	q o n ¹	q o n ¹	q o n ¹
4237					q a ¹	q a ¹					q a ¹	q a ¹				
3917													ȶʰ a ¹		ȶʰ a ¹	
2358				qʰ ui ¹			qʰ ui ¹									
7465	h a k ¹					h a k ¹		h a k ¹			h a k ¹	h a k ¹				
2993	ȶ j u ¹		ȶ j u ¹	ȶ j u ¹	ȶ j u ¹	ȶ j u ¹				ȶ j u ¹	t u ¹	ȶ u ¹			ȶ j u ¹	ȶ j u ¹
3663					q aːu ¹	q aːu ¹					q aːu ¹	q aːu ¹				
6243		l i n ¹											l i n ¹			
1088	t u ¹	t u ¹	t j u ¹					t u ¹	t u ¹						t o ¹	t u ¹
8484			m aː ŋ ¹		m j aː ŋ ¹	m j aː ŋ ¹		m aː ŋ ¹	m aː ŋ ¹	m aː ŋ ¹	m j aː ŋ ¹	m j e ŋ ¹			m w a ŋ ¹	m aː ŋ ¹
10545				t j ui ¹	ˀd u ¹	ˀd u ¹	t j ui ¹				ˀd u ¹	ˀd u ¹				
6021			ʁ e ¹		ʁ e ¹	ʁ e ¹		ʁ e ¹	ʁ e ¹	ʁ e ¹	ʁ e ¹	ʁ e ¹				ʁ e ¹
1158				kʰ e ¹		q aːu ¹										
1679		ȶ ai ¹			ȶ ai ¹	ȶ ai ¹	ȶ ai ¹				ȶ ai ¹	ȶ ai ¹	ȶ ai ¹			
7420		p j a ¹					p j a ¹						p j a ¹			
4360						z a ¹										z a ¹
5521					ts j u m ¹		ȶ u m ¹					ts ə m ¹				
6733		kʰ j u ¹	ɕ j u ¹		ȶʰ j u ¹								kʰ j u ¹		ȶʰ j u ¹	
4273				v a ¹	v a ¹	v a ¹	v a ¹				v a ¹	v a ¹				
6309	l o ŋ ¹	q u n ¹	q o n ¹	k u n ¹			q w ə n ¹	m o n ¹	q o n ¹				q u n ¹			l o ŋ ¹
227				ɕ i ¹			ɕ i ¹									
6211					t i ¹			t i ¹	t i ¹		t i ¹	t i ¹				
3128			f j a ¹		f a ¹	f j a ¹					f j a ¹	f a ¹				
3988											ˀd o n ¹		t o ŋ ¹			
1787						m j au ¹					m j au ¹					
10766		h a ¹		ʔ ai ¹									h a ¹			
7032											t a ŋ ¹	t a ŋ ¹				
8382				h j u ¹			h j u ¹									
23				d aːu ¹							t aːu ¹					
3298								ŋ au ¹	ŋ a ¹							
4219		k a ¹			k a ¹							k a ¹				
6037		p aːu ¹											p aːu ¹			
9200		t j ə t ¹											t j ə t ¹			
172								k a ¹	k a ¹							
1383			h j ai ¹	h j ai ¹				h j ai ¹	h j ai ¹							
8208		l j o ¹											l j o ¹			
5082	m̥ ai ¹		m̥ ai ¹		m̥ ai ¹	m̥ ai ¹				m̥ ai ¹	m̥ ai ¹	m̥ ai ¹		m̥ əi ¹	m̥ ai ¹	m̥ ai ¹
10849				k ai ¹			k ai ¹									
8617								ⁿd ai ¹	ⁿd ai ¹							
7193					f aː n ¹	f aː n ¹		f aː n ¹			f aː n ¹	f aː n ¹				
5984			l o m ¹		l o m ¹	l o m ¹		l o m ¹	l o m ¹							
3318		f u ¹											f u ¹			
6159		k a ¹			k a ¹							k a ¹				
5962				j i ¹												j i ¹
3769								ⁿb aː n ¹	ⁿb aː n ¹							
9074	l j u k ¹		l j u k ¹					l j u k ¹	l j u k ¹	l j u k ¹				l j u k ¹	l j u k ¹	l j u k ¹
9402		ⁿd j a n ¹			ⁿd j a n ¹	ⁿd j a n ¹					ⁿd j a n ¹					ⁿd j a n ¹
10276				l o ¹			l o ¹					l ə ¹				
5723		kʰ a ¹											x a ¹			
6810			ⁿb j aːi ¹		ˀb j aːi ¹	ˀb j aːi ¹		ⁿb j aːi ¹	ⁿb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹	ˀb j aːi ¹		m j aːi ¹		ˀb j aːi ¹
5706		s e ŋ ¹											s e ŋ ¹			
7903				s a ¹			s a ¹									
3793					t u ¹	t u ¹					t u ¹					
4863		m u p ¹											m u p ¹			
7971	ʔ w e n ¹		ʔ w e n ¹			ʔ w e n ¹				ʔ w e n ¹		ʔ w eː n ¹		ʔ w i n ¹	ʔ w e n ¹	ʔ w e n ¹
10685	ⁿd j o ŋ ¹	t j o ŋ ¹	ⁿd j o ŋ ¹					ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹				ⁿd j o ŋ ¹	ⁿd j o ŋ ¹	ⁿd j o ŋ ¹
7504			f e ¹		v e ¹	v e ¹		f e ¹	f e ¹	f e ¹	v e ¹	v e ¹				
6420					ˀb j aː ŋ ¹	ˀb j aː ŋ ¹					ˀb j aː ŋ ¹	ˀm j e ŋ ¹	m aː ŋ ¹			
7972		v e n ¹			ˀb j e n ¹						ˀb e n ¹		v e n ¹			
1997			t j e p ¹					t j e p ¹		t j e p ¹	t j e p ¹		t j e ¹			
1973					l u ¹			l u ¹			l u ¹	l u ¹			l u ¹	
4143		ȶ o ¹											ȶ o ¹			
1382		q e n ¹			k i ŋ ¹	k i ŋ ¹					k i ŋ ¹		q e n ¹		k i n ¹	
5568		kʰ a ¹			kʰ a ¹							kʰ a ¹				
10655				au ¹			au ¹									
11181		ʔ j u ¹			ʔ j u ¹	ʔ j u ¹			ʔ j u ¹	j u ¹		j u ¹		ʔ j e ¹		
2822		ȵ u ŋ ¹											ȵ u ŋ ¹			
5911		p j a ¹		p j a ¹			p j a ¹						p j a ¹			
3794					t a ŋ ¹						t a ŋ ¹	t a ŋ ¹				
6854	ȶʰ j u ¹	kʰ j u ¹	ɕ j u ¹	s j u ¹			ɕ j u ¹	ɕ j u ¹	ɕ j u ¹	ȶʰ j u ¹			h j u ¹			
7800		k u ¹											k u ¹			
5928		tʰ j aːu ¹											tʰ j aːu ¹			
2725				h̃ j u ¹			h̃ j u ¹									
228					ts j aː ŋ ¹	ts j aː ŋ ¹		ȶ aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹	ȶ a ŋ ¹	ts j aː ŋ ¹				
9650						s ə n ¹					pʰ ə n ¹				s j a n ¹	
3195		l aːi ¹											l aːi ¹			
3628					ts ai ¹	ts ai ¹		ts ai ¹		ts ai ¹	ts ai ¹	ts ai ¹				
10485				m j aːu ¹			m j aːu ¹								m j aːu ¹	
493				f a n ¹												f a n ¹
9323				l j u ¹			l j u ¹	l j u ¹	l j u ¹						l j u ¹	
8207	s j e ŋ ¹		ɕ aː ŋ ¹	ɕ i ŋ ¹	s j aː ŋ ¹	s j aː ŋ ¹	ɕ j ə ŋ ¹	s j aː ŋ ¹		s j aː ŋ ¹					s j a ŋ ¹	s j aː ŋ ¹
2571												t i ¹	t i ¹	t i ¹		
7120				v a ¹	ˀb a ¹			v a ¹	v a ¹		ˀb a ¹					
6809		k ə n ¹			k ə n ¹		k ə n ¹						k ə n ¹		k ə n ¹	
10509								kʰ aːi ¹	kʰ aːi ¹		kʰ aːi ¹	kʰ aːi ¹				
3627		ȶ aː k ¹											ȶ aː k ¹			
9705					ɣ i ¹	ɣ i ¹					ɣ i ¹	ɣ i ¹				
1521							pʰ j aː n ¹	pʰ j aː n ¹	h j aː n ¹							
3179					ɕ o n ¹	ɕ o n ¹		h ɥ a n ¹	h j o n ¹			ɕ o n ¹			ɕ w a n ¹	
9400	h aː t ¹	h aː t ¹	h aː t ¹			h aː t ¹				h aː t ¹		h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹	h aː t ¹
9478					q e ¹	q e ¹					q e ¹	q e ¹				
7989		ʔ a n ¹		t w ə n ¹			h w ə n ¹	ʔ a n ¹					h a ŋ ¹			
8279			l a ¹				l a ¹			l a ¹						
1574				q oi ¹			q oi ¹									
10371		t i ¹		t a ¹		t i ¹	t ai ¹	t i ¹	t i ¹		t i ¹		t i ¹		t i ¹	
10172								q e ¹	q e ¹		q e ¹					
9807		q o p ¹			q o p ¹	q o p ¹	q o p ¹			q o p ¹		q o p ¹	q o p ¹	q o p ¹	q o p ¹	q o p ¹
10484			l aː k ¹						l aː k ¹		l aː k ¹					
5001		p aːu ¹											p j a ¹			
6418		ȶ aːi ¹												ȶ aːi ¹		
11180	ʔ ai ¹		ʔ i ¹	ʔ ai ¹			ʔ ai ¹	ʔ j au ¹			ʔ i ¹		ʔ ai ¹			ʔ ai ¹
9836	ˀd j e ŋ ¹		ˀd j aː ŋ ¹	ⁿd j ə ŋ ¹			ⁿd j ə ŋ ¹	ⁿd j aː ŋ ¹		ˀd j aː ŋ ¹						ˀd j aː ŋ ¹
2909			ˀn a ¹	n a ¹			n a ¹	n a ¹	n a ¹							ˀn a ¹
11071						k ai ¹	k ai ¹									
1519	ŋ̊ aːu ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹		ŋ̊ aː ŋ ¹	ŋ̊ aː n ¹					ŋ̊ aː n ¹		ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹	ŋ̊ aː n ¹
3264					qʰ aː n ¹	qʰ aː n ¹					qʰ aː n ¹	qʰ aː n ¹				
2087	s ɿ ¹															s ɿ ¹
2447		p ui ¹											p ui ¹			
3954					s i ¹	s i ¹		ɕ i ¹	ɕ i ¹		s i ¹	s i ¹				
1316	ʔ o ¹	ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹				ʔ o ¹	ʔ o ¹		ʔ o ¹	ʔ o ¹		ʔ o ¹
4708			ɕ i ¹	ɕ i ¹			ɕ i ¹						ȶʰ i ¹			
10054		h aː n ¹		h aː n ¹	h aː n ¹	h aː n ¹	h aː n ¹					h aː n ¹	h aː n ¹		h aː n ¹	
9018	ŋ ai ¹		ŋ̊ ai ¹							ŋ̊ ai ¹	ŋ̊ ai ¹			ŋ̊ əi ¹	ŋ̊ ai ¹	ŋ̊ ai ¹
6734				p o ¹		p o ¹	pʰ au ¹	p o ¹	p o ¹	p o ¹		p o ¹		p o ¹		p o ¹
9444					l a ¹							l a ¹				
10053	l j e ¹		l j a ¹					l j a ¹	l j a ¹	l j a ¹						l j a ¹
1381	ˀd j u p ¹													ˀd j u p ¹		ˀd j u p ¹
816	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹	ʔ u ¹				ʔ u ¹		ʔ u ¹	ʔ u ¹			ʔ u ¹
204							ⁿd ai ¹							ˀd aːi ¹		ˀd aːi ¹
4007	q a m ¹						q a m ¹	q a m ¹	q a m ¹	q a m ¹	q a m ¹			q a m ¹		q a m ¹
2996							t au ¹	ts au ¹	ts au ¹							
1417					ˀn a m ¹	ˀn a m ¹					ˀn a m ¹					
2589	m o n ¹						m w ə n ¹						m u n ¹	m u n ¹		m o n ¹
5602				p u ¹				p u ¹								
6853	t o ¹	t o ¹	t o ¹			t o ¹		t o ¹	t o ¹		t o ¹			t o ¹	t o ¹	t o ¹
1932	n a m ¹	n a m ¹		n a m ¹			n a m ¹						n a m ¹			
6855				t au ¹			t au ¹									
259								l ə t ¹			l ə t ¹					
7991					n̥ i ¹	n̥ i ¹				n̥ i ¹	n̥ i ¹	n̥ i ¹				
4587				t i ¹			t i ¹	t i ¹								
5189					k a m ¹	k a m ¹										k a m ¹
4538						f u ¹				f u ¹				f u ¹	f u ¹	
4255		ȶʰ a ¹			ts j a ¹	ts j a ¹					ts a ¹		ȶʰ a ¹			
10055					ⁿb j a ¹	ⁿb j a ¹					ⁿb j a ¹					
10717				ⁿd w ə ¹			ⁿd w ə ¹									
9704		f aːi ¹		f aːi ¹									f aːi ¹			
4358			p aːi ¹				p ai ¹	p aːi ¹	p aːi ¹	p aːi ¹	p aːi ¹		p aːi ¹			
5486		pʰ u ¹		pʰ u ¹				pʰ u ¹	pʰ u ¹				pʰ u ¹			
2723		ȵ ə n ¹				ˀȵ ə n ¹					ˀȵ ə n ¹	ˀȵ i n ¹				
2750		q u ¹														k u ŋ ¹
10297				ⁿd aː ŋ ¹			ⁿd aː ŋ ¹									
3697		l aːu ¹											l aːu ¹			
258				tʰ əː t ¹					tʰ j e t ¹							
7870					ts e k ¹							ts e k ¹				
6735				tsʰ aːi ¹		tsʰ aːi ¹	s ai ¹	tsʰ aːi ¹	tsʰ aːi ¹	tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹		tsʰ aːi ¹
6857														l aː k ¹	l aː k ¹	l aː k ¹
8952		m a ŋ ¹											m a ŋ ¹			
2995							n au ¹	n aːu ¹	n aːu ¹							
10734	u ¹		u ¹												u ¹	
3160		l j e ¹											l j e ¹			
67		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹		ŋ a m ¹		ŋ a m ¹	ŋ a m ¹	ŋ a m ¹			ŋ a m ¹	ŋ a m ¹		ŋ a m ¹
1715							h j ã ¹	h a ¹								
8380	h o ¹		h o ¹					h o ¹	h o ¹	h o ¹				h o ¹	h o ¹	h o ¹
7834				t a n ¹			t a n ¹									
3912				ts u m ¹		s u m ¹		s u m ¹	s u m ¹			s ə m ¹				
9073	ʔ u k ¹							ʔ u k ¹							ʔ u k ¹	
136	l j eu ¹		l j eu ¹	l j u ¹			l j əu ¹	l j eu ¹	l j eu ¹	l j eu ¹				l j eu ¹	l j eu ¹	l j eu ¹
7139				q u ŋ ¹			q u ŋ ¹									
2568	h i k ¹			h i ¹			h i ¹			h i k ¹			s i ¹			ɕ i k ¹
5258	t i ¹			t a ¹			t ai ¹	t i ¹	t i ¹				t i ¹		t i ¹	
7191	l j ə n ¹	l j ə n ¹	l j a n ¹						l j a n ¹	l j e n ¹			l j ə n ¹	l j ə n ¹	l j a n ¹	l j a n ¹
3790	l aːu ¹		l aːu ¹	l aːu ¹			l aːu ¹	l aːu ¹	l aːu ¹	l aːu ¹				l aːu ¹		l aːu ¹
3766		ʔ ai ¹		ʔ ai ¹		ʔ ai ¹	ʔ ai ¹	ʔ ai ¹	ʔ ai ¹				ʔ ai ¹			ʔ ai ¹
3987			ˀn o n ¹			ˀn o n ¹		n o n ¹	n o n ¹	ˀn o n ¹						ˀn o n ¹
1520				ȵ i t ¹						ˀȵ i t ¹		ˀȵ i t ¹				
495								ⁿb i n ¹								ˀb i n ¹
9784					qʰ eu ¹	qʰ eu ¹	qʰ au ¹				qʰ eu ¹	qʰ eu ¹				
10447	n a ŋ ¹		n a ŋ ¹							n a ŋ ¹						n a ŋ ¹
9805	l u p ¹		l u p ¹						l u p ¹							
5877		l au ¹											l au ¹			
3602	ˀm au ¹	m au ¹								ˀm au ¹						ˀm au ¹
5100		t j aː n ¹											t j aː n ¹			
9953					ˀd j o ¹						ˀd j o ¹	ˀd j o ¹				
8109			q o k ¹	k o k ¹												
1934		m e ¹											m e ¹			
2907	t a ¹	t a ¹								t a ¹				t a ¹	t a ¹	
8782	ɕ au ¹				ɕ au ¹	ɕ au ¹				ɕ au ¹	ɕ au ¹	ɕ au ¹		ɕ au ¹	ɕ au ¹	ɕ au ¹
5003							l o ŋ ¹						l u ŋ ¹			
3953					h ai ¹							h ai ¹				
1345		k au ¹		ɣ o ¹			ɣ au ¹						ɣ au ¹	ɣ au ¹	q u ¹	ɣ au ¹
108													t u ŋ ¹	t u ŋ ¹		
5826						h u ¹					h u ¹					
4041								ts u m ¹	ts u m ¹							
6107					k ə n ¹						k ə n ¹	k ə n ¹				
6020		ŋ e ¹											ŋ e ¹			
6019	v e ¹													v əi ¹	v e ¹	
10170					l aːu ¹	l aːu ¹					l aːu ¹	l aːu ¹				
3177		t a ¹					t a ¹						t a ¹			
566				t au ¹			t au ¹									
9634								pʰ w a ¹	pʰ w a ¹				pʰ w a ¹			
4057				k u ŋ ¹			k u ŋ ¹									
1572		q a m ¹											q a m ¹			
10450					k u ŋ ¹							k u ŋ ¹				
3499		k aːu ¹											k aːu ¹			
7466		ɣ a t ¹	ɣ a t ¹	ɣ a t ¹	ɣ ə t ¹		ɣ a t ¹		ɣ a t ¹	ɣ a t ¹			ɣ ə t ¹	ɣ ə t ¹		ɣ ɜ t ¹
2321				ts a p ¹			ȶ a p ¹	ts a p ¹	ts a p ¹			ts a p ¹				
9835		qʰ ai ¹											qʰ ai ¹			
3915						v j au ¹					v j au ¹					
1975								l j aː n ¹	l j aː n ¹							
10171							t i ŋ ¹	t i ŋ ¹								
7029	ʔ u n ¹		ʔ u n ¹					ʔ u n ¹	ʔ u n ¹	ʔ u n ¹				ʔ u n ¹	ʔ u n ¹	ʔ u n ¹
8281					ˀd a ¹			ȶ a ¹	ȶ a ¹		t a ¹	ˀd a ¹		ȶ a ¹	ȶ a ¹	ȶ a ¹
7100								kʰ a ŋ ¹	kʰ a ŋ ¹							
4271	ˀb ə ¹	m ə n ¹	p ə ¹					p ə ¹	p ə ¹					ˀm ə ¹	ˀb ə ¹	
8951	m j ə t ¹			m j a t ¹										m j ə t ¹	m j a t ¹	
6807	p i ¹			v i ¹			ⁿb i ¹								ˀb i ¹	
7158	ˀd a ¹	t a ¹			ⁿd a ¹	ˀd a ¹		ⁿd ə ¹		ˀd a ¹	ˀd a ¹	ˀd a ¹		ˀd a ¹	ˀd a ¹	
6935					ˀd aːi ¹	ˀd aːi ¹	d ai ¹				ˀd aːi ¹	ˀd ai ¹				
5402					m̥ a ¹	m̥ a ¹					m̥ a ¹	m̥ a ¹				
1956					ˀȵ aː m ¹	ˀȵ aː m ¹				ˀȵ aː m ¹	ˀȵ aː m ¹	ˀȵ aː m ¹			ˀȵ aː m ¹	ˀȵ aː m ¹
8312				h a ¹		h a ¹					h a ¹	h a ¹				
4011					ts o ŋ ¹	ts o ŋ ¹					ts o ŋ ¹	ȶ o ŋ ¹				
8954					ɣ ai ¹	ɣ ai ¹					ɣ ai ¹	ɣ ai ¹				
7192				qʰ a n ¹			qʰ a n ¹									
10689					t au ¹							ts ə ¹	ȶ e ¹			
8633					q eu ¹	q eu ¹		q eu ¹			q eu ¹	q eu ¹		q eu ¹		
9234			h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹	h aː ŋ ¹		h aː ŋ ¹	h aː ŋ ¹				
