COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
4576			s ẽ ²¹	ʐ ɛ ²¹	ʐ æ ⁴²				
54	t ɔ ⁴⁴				t o ⁵⁵	t o ⁴⁴			t o ³³
532		m i ⁴²	m i ⁴²	m i ³³		m i ⁴⁴			
1317		j ɛ̃ ³⁵	j ɯ̃ ⁵⁵						j i ⁵⁵
6544	t a ⁴²	t ã ⁴²				t a ³²		t a ⁴²	
3762		k ẽ ⁴²			tɕ a ⁴²		tɕ ɛ̃ ⁴²		
1195							j ɛ̃ ²¹	ɥ ɛ ⁴⁴	
4112		j ĩ ⁴⁴	j ɯ̃ ³³	j ɯ ⁴⁴					
774					t ɤ ³³		tʰ ɛ̃ ⁵⁵		
882		ts ɿ ³³	ts ɿ ³³				ts ɿ ³³		ts ɿ ³³
5390	ts ɯ ²¹	ts ɿ ²¹	ts ɯ ²¹	ts ɯ ²¹		ts ɿ ²¹	z ɿ ²¹		ts ɿ ²¹
496	ʈʂ ɤ ⁴⁴				tɕ o ⁵⁵	ts ɤ ⁴⁴	tɕ ɛ ⁴⁴	tsʰ o ³³	ts ɤ ⁴⁴
3236					b ɯ ³³		p ɯ ³³		
6841	ɣ ɯ ³³	ɣ ɯ ³³	ɣ ɯ ³³	ɣ ɯ ³³		ɯ ³³	ɣ o ⁴²	ʔ ɯ ³³	ɣ ɯ ³³
1192	v ɤ ²¹	v ɤ ²¹	v ɤ̃ ²¹	v ã ²¹		v ɤ ²¹			v ɤ ²¹
1657					l u ³¹				l ɤ ²¹
6172				n ɔ ³¹	n ɔ ⁴⁴				
3854	ŋ w a ⁴⁴	w ã ⁴⁴	w ã ⁴⁴	w ã ⁴⁴		w a ⁴⁴	w ã ⁴⁴	ŋ w a ⁴⁴	w a ⁴⁴
3183	ts ɔ ⁴²	ts ɔu ⁴²	ts ou ⁴²	ts u ³¹		ts ɔ ³²	ts ɔ ⁴²	ts ɔ ⁴²	ts ɔ ⁴²
564	f ɤ ⁴⁴	f ɤ ⁴⁴	f ɤ ⁴⁴			f ɤ ⁴⁴	f ɤ ⁴⁴	f ɤ ⁴⁴	f ɤ ⁴⁴
4635	ʈʂ ɔ ⁴²				tɕ a ⁴²	ts o ³¹	k w ɔ ⁴²	k ɔ ³¹	tɕʰ o ⁴²
1746			j ĩ ³³	j ɛ̃ ³³			j ɔ ³³		
3793	kʲ ɛ ⁴²	k ɛ̃ ⁴²	k ɛ ⁴²	k ɛ ⁴²		k ɛ ³²	kʲ ɛ̃ ⁴²	k ɛ ⁴²	kʲ ɛ ⁴²
294	p e ³³		p e ³³						
273		ts ɿ ³³	ts ɿ ³³	ts ɿ ⁴⁴	tɕ i ³¹		ts ɿ ³³		
2846		kʰ e ⁴⁴			qʰ æ ⁵⁵				
417	p ɯ ⁴⁴	p ɯ ⁵⁵	p o ⁵⁵	p u ⁵⁵		p o ⁵⁵	p ɔ ³⁵	p u ⁵⁵	
1337		x w a ⁵⁵	x w a ⁵⁵	x w a ⁵⁵					
565				ʐ ɛ ³¹	ʐ a ⁴⁴				
1365			v ɤ ⁵⁵		v ɤ ⁵⁵	ŋ ɤ ³⁵	ɛ ³⁵		v ɤ ³⁵
6048					t ɔ ⁵⁵				t ɔ ⁵⁵
3825			ɣ ou ²¹	ɔ̃ ²¹	õ ³¹	o ⁴²			ɔ ²¹
1748			k w ã ⁵⁵	k w ã ⁵⁵					
3344				k ã ⁵⁵	q a ⁵⁵				
5286		kʰ w ã ⁵⁵	kʰ w ã ⁵⁵	kʰ w ã ⁴⁴		kʰ w a ³⁵		kʰ w a ⁴⁴	
2342				tɕʰ ɛ ⁴⁴			tɕʰ ɛ̃ ²¹		ts a ⁴⁴
4894			ɕ o ²¹	ɕ o ³¹					
2730			ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²			ɣ ɯ ⁴²	
531	p ɔ ³¹								p e ²¹
5829	ɲ i ⁴⁴	j ĩ ⁴⁴	j ĩ ⁴⁴	j ĩ ⁵⁵	ɲ i ⁵⁵		n i ⁴⁴	ɲ i ⁴⁴	
1336		m i ⁵⁵	m i ⁵⁵	m i ⁵⁵		m i ³¹	m i ³¹		
4070						ts ɿ ³³	tɕ ɿ ³³		ts ɿ ³³
4159	tɕʰ i ⁵⁵	tɕʰ i ³³					tɕ ĩ ³⁵		ts ɿ ³³
6897	p e ²¹	pʰ ĩ ³¹		pʰ i ³³		p e ²¹			
948				v ɛ ³³	v e ³³				
3212	k a ³⁵			k e ⁵⁵	q ẽ ⁵⁵			k ɛ ³⁵	k a ³⁵
2991		f ɤ ³³	f ɤ ³³						
6066								ŋ w e ³³	w e ³³
5888	s ɔ ⁴⁴	tsʰ ou ⁴⁴	tsʰ ou ⁴⁴	tsʰ u ⁴⁴	ʈʰ u ⁵⁵				
1242	j ɯ ³⁵							j ɯ ³⁵	j ɯ ³⁵
6749	a ⁵⁵	a ⁵⁵			a ⁵⁵		a ⁵⁵	a ⁵⁵	
971						m i ⁵⁵	m i ⁵⁵	m i ⁵⁵	m i ⁵⁵
586		ts ɿ ³³	ts ɿ ³³	ts ɿ ⁵⁵					
2174	ɤ ³⁵		ɤ̃ ⁵⁵			ŋ ɤ ³⁵	ŋ ɯ ³⁵	ŋ ɯ ³⁵	ŋ ɤ ³⁵
33	t ɯ ²¹	t ɯ ²¹	t ɛ ²¹	t j ɯ ²¹	ʈ ɯ ³¹	t ɯ ²¹		t ɯ ²¹	t ɯ ²¹
663						j i ³¹			j i ³¹
1709		p ɔu ³³	p o ³³						
5853		ts ɿ ³³	ts ɿ ³³	ts ɿ ⁴⁴	tɕ i ³¹	ts ɿ ³³	ts ɿ ³³	ts ɿ ³³	ts ɿ ³³
1363	u ⁵⁵			u ⁵⁵					
441			s ɤ̃ ³¹	s ɔ̃ ⁴²	s õ ³¹				
5579		f ɛ ⁴⁴					f ɛ ⁴⁴	f ɛ ⁴⁴	
5901				ɕ õ ⁵⁵	ɕ õ ⁵⁵				
5947	t ɤ ³⁵	t w ɔ ⁵⁵	t ɤ̃ ⁵⁵	t u ⁵⁵		t u ³⁵	t ɯ ³⁵	t ɤ ³⁵	t ɤ ³⁵
2404	tɕ i ⁴²		tɕ i ⁴²	tɕ ĩ ⁴²		tɕ i ³²		tɕ i ⁴²	
2484		p ɔu ⁵⁵			p ɤ ⁵⁵		p ɔ ³⁵		
5229						s e ³²			s e ⁴²
5017	tsʰ ɔ ³¹	tsʰ ou ³¹	tsʰ õu ³¹	tsʰ ɔ ⁴²		tsʰ o ³¹	tsʰ ã ³¹	tsʰ ɔ ³¹	tsʰ o ³¹
141						t e ³³			t ɛ ³³
2330	ɕ ɔ ³⁵	ɕ õu ⁵⁵	ɕ õ ⁵⁵	ɕ o ⁵⁵		ɕ o ³⁵	ɕ ã ³⁵	ɕ ɔ ³⁵	ɕ o ³⁵
464						ɕ o ⁴²			ɕ o ⁴²
6878					l ao ³¹	l a ⁴⁴		l ao ²¹	
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
4634	kʰ w e ³³					kʰ w e ³³			
1215		s u ⁵⁵	s ɤ ⁵⁵	s u ⁵⁵	ɕ u ³³	s ɤ ³⁵	ɕ ɛ ³⁵	ʃ ɤ ³⁵	s ɤ ³⁵
3413					m i ³¹			m i ³³	
4276	p ɔ ³¹				p o ³³	p ɔ ²¹		p ɔ ³¹	
4637		n a ⁵⁵					n a ²¹	n a ⁴²	
6426	tsʰ ɔ ⁴⁴	s ou ⁴⁴	tsʰ ou ⁴⁴	tsʰ w ɔ ⁴⁴	tsʰ o ⁵⁵	tsʰ o ⁴⁴	tsʰ ɔ ³³		tsʰ o ⁴⁴
2830	ʂ e ⁴²	s ẽ ⁴²	s ẽ ⁴²	s ẽ ⁴²				s e ⁴²	s e ⁴²
1542				l e ⁵⁵	l o ⁵⁵				
3490					l a ⁴⁴	l ɔ ³⁵			l ɔ ³³
1710					m ɔ ³³	m ɯ ³³	m e ³³		m ɔ ³³
6751		xʰ a ³¹	x ɛ̃ ³¹	x ɛ̃ ⁴²	x ã ⁴²	x ɛ ³¹		x e ³¹	x a ³¹
2482	a ⁵⁵	a ⁵⁵		a ⁴⁴	a ⁵⁵			a ⁴⁴	
4435	tʰ a ⁴⁴	tʰ a ⁴⁴	tʰ a ⁴⁴	tʰ a ⁴⁴		tʰ a ⁴⁴	tʰ a ⁴⁴		tʰ a ⁴⁴
3721	tɕ i ³¹	tɕ i ³¹	tɕ i ³¹	tɕ i ³¹	tɕ i ³¹			tɕ i ³¹	tɕ i ³¹
1774	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
1707	ʂ e ⁴²	s ẽ ⁴²		s ɛ̃ ⁴²				s ɛ ⁴²	
6129	v ɤ ³³			v ɛ ⁴⁴				v ɤ ³³	v ɤ ³¹
5511	ts ɿ ²¹	ts ɿ ³¹	ts ɿ ²¹	ts ɿ ³³		tɕ i ⁴²	ts ɿ ³¹	ts ɿ ²¹	ts ɿ ²¹
2483	l ɔ ²¹					l ɔ ³¹			l ɔ ³¹
6381	p ɯ ⁴⁴		p ɯ ⁴⁴	p ɯ ⁴⁴				p ao ⁴⁴	p ɯ ⁴⁴
3355	p i ³⁵	p i ⁵⁵	p i ⁵⁵	pʰ ao ⁴⁴		p i ³⁵	p i ³⁵	p i ³⁵	p i ³⁵
3668				k a ⁴⁴					tɕ a ⁴⁴
4678	m a ²¹	m a ²¹	m a ²¹	m a ²¹		m a ²¹	m a ²¹		m a ²¹
3234	k ɔ ²¹	k ɔ ²¹	k o ²¹	k ɔ ²¹		k ɔ ²¹		k ao ²¹	k ɔ ²¹
6517	s ɿ ³⁵	sʰ ɯ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵			s ɿ ³³		
4812	z ɔ ²¹	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²		ɣ ou ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²
6058	n a ⁵⁵	n a ⁵⁵	n a ⁵⁵				n a ⁵⁵	n a ⁵⁵	
4925		f ɤ ³³	f ɤ ³³						
1315	y ⁵⁵							y ⁵⁵	
3246	n a ²¹	n a ²¹	n a ²¹	n a ³¹		n a ²¹	n a ²¹	n a ²¹	n a ²¹
6803					a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵
3473	k ɤ ²¹								k ɤ ²¹
183					tɕ ã ³¹			tɕʰ i ³¹	
703				ts e ⁴⁴	ts ɛ ⁴⁴				
6606			ɣ ou ³³			ɣ u ³³	ɣ ã ³³		u ³³
1539	tɕ y ³¹							tɕ o ³¹	
2979	ʈʂ ɤ ³¹	ts w ɔ̃ ⁴²	ts ɤ̃ ²¹	ts ɔ ²¹	tɕ ʊ ³¹	ts ɤ ²¹	tɕ ɛ̃ ³¹		ts ɤ ²¹
1944			t w ɛ ⁴⁴	t w ɛ ⁴⁴					
517	ts ɿ ⁵⁵				tɕ ɛ̃ ⁵⁵			ts ɿ ⁵⁵	
2340	ɔ ³¹	u ³¹	õ ²¹	ɔ̃ ²¹		o ²¹			ɔ ²¹
3248		sʰ w a ⁴⁴	s w a ⁴⁴			ʃ w a ⁴⁴		s w a ⁴⁴	s w a ⁴⁴
5682	tsʰ u ³³	tsʰ u ³³	tsʰ u ³³	tsʰ u ³³		tʃʰ u ³³	tsʰ u ³³	tsʰ u ³³	tsʰ u ³³
4892	j i ³⁵	j ĩ ²¹							
4788	v ɤ ³³	v ɤ ³³	v ɤ ³³			v ɤ ³³		v ɤ ³³	v ɤ ³³
822	ʈʂ w e ⁴⁴	ts w e ⁴⁴	ts w e ⁴⁴	ts w e ⁴⁴	t w ɛ ⁵⁵		ts w e ⁴⁴		ts w e ⁴⁴
5299	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ ĩ ⁵⁵	ʑ u ⁵⁵	ɕ i ³⁵		s e ⁵⁵	ɕ i ³⁵
3875		ts ɿ ⁵⁵			ts ɯ ³¹	tsʰ ɛ ³³		ts ɿ ³³	tsʰ ɛ ³³
1164		sʰ e ⁴⁴	s e ⁴⁴	s e ⁴⁴	s æ ⁵⁵				
6729	ɕ y ³³	ɕ y ³³	s o ⁵⁵	ɕ y ³³			ɕ y ³³	ɕ y ³³	ɕ y ³³
957		p ɔu ³¹			b o ⁴⁴		p a ³¹	p ao ²¹	
739	k u ²¹		k u ²¹	k u ²¹		k u ²¹			k u ²¹
2453		tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	ʈʂʰ ɛ ⁵⁵	tɕʰ i ⁴⁴	tɕʰ ɛ ⁴²	tɕʰ i ³³	ɕ i ⁴⁴
462	tɕ i ³⁵	tɕ ĩ ³⁵	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	ts ẽ ⁵⁵		tɕ ĩ ³⁵	tɕ i ³⁵	
1299	z ɿ ³¹	z ɿ ³¹	s ɿ ³¹	ʐ ɯ ³³		s ɿ ³¹		z ɿ ³¹	z ɿ ³¹
351	t ɯ ⁴²	t ɯ ⁴²				t ɯ ⁴²	t ɯ̃ ⁴²	t ɯ ²¹	t ɯ ³²
3168	s e ³³	s e ³³	s ẽ ³³	s w ɛ̃ ⁵⁵		z ɯ ⁴⁴	z ɛ̃ ²¹	z ɿ ³³	s e ³³
6254				n ɛ ⁴⁴	n æ̃ ⁴²				
2912				i ⁵⁵				i ⁴⁴	n ɯ ⁵⁵
2540	ʈʂʰ e ⁴⁴						tsʰ e ⁴⁴	tsʰ ɛ ⁴⁴	
3170					t ɯ ⁵⁵	t ɯ ⁴⁴	t ou ⁴⁴	t ɯ ³³	
352		m ɔu ³³			m ɯ̃ ⁵⁵	m ɯ ³¹	m ɔ ⁴²	m o ³³	m ɯ ³¹
1094		ts ou ⁴⁴	ts ou ⁴⁴	ts u ⁴⁴		ts o ⁴⁴	ts ɔ ⁴⁴	ts u ⁴⁴	ts o ⁴⁴
6547							kʰ w e ³¹		kʰ w e ³¹
5694		v ɤ ⁴²	v ɤ ⁴²			f ɤ ⁴²	ɤ ⁴²		v ɤ ⁴²
1216		ts ɿ ³³					ts ɿ ³³		
3375	kʲ e ³¹	k e ⁴²	k ẽ ³¹	k e ³³		k e ³¹	kʲ ẽ ²¹	k e ³¹	
3139	k ɤ ²¹	k w ɔ ²¹	k ɤ ³¹	k w ɛ ³¹		k ɤ ²¹	k ɯ ²¹	k ɤ ²¹	k ɤ ³³
3781		kʰ a ⁴⁴		kʰ a ⁴⁴					
2856	k ɤ ⁴⁴	k w ɔ ⁴⁴	k ɤ ⁴⁴	k o ⁵⁵	q õ ⁵⁵	k ɤ ⁴⁴		k ɤ ⁴⁴	k ɤ ⁴⁴
1942	t o ⁴⁴	t ou ⁴⁴			t u ⁵⁵	t o ⁴⁴		t o ⁴⁴	t o ⁴⁴
1822						p i ²¹			p i ³¹
4026	z ɿ ⁴²			ʐ ɛ ³¹	ʐ a ⁴²	s ɿ ³¹		tɕʰ i ⁴²	
6806								n a ⁴⁴	n a ⁴⁴
1874	p j a ⁴⁴	p j a ⁴⁴	p j a ⁴⁴	p j a ⁴⁴		p j a ⁴⁴	p j a ⁴⁴	p j a ⁴⁴	p j a ⁴⁴
2215	m u ²¹	m ɯ ²¹	m o ²¹	m ɯ ²¹		m u ²¹	m ou ²¹	m u ²¹	m u ²¹
6545			tɕʰ ɛ ⁴⁴		tɕʰ a ⁵⁵				
1318				x ã ³³	x a ⁴²				
1174	p e ⁴²		p e ⁴²	p e ³³		p e ³²			p e ⁴²
6379	ʂ ɯ ⁴⁴	s ɯ ⁴⁴	s ɯ ⁴⁴	s ɛ ⁴⁴	ɕ ĩ ⁵⁵	s ɯ ⁴⁴			s ɯ ³¹
967	n i ⁵⁵	n i ³⁵	n i ⁵⁵	n i ⁵⁵					
139			s ẽ ³³	s w ẽ ³³					
840		tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴						
3585	p i ³³	p i ³³	p i ³³	p ĩ ⁴⁴		p i ³³	p i ³³	p i ³³	p i ³³
3213				k u ²¹	k ɤ ³¹				
2485			a ³¹			a ³¹	a ³¹		a ³¹
721	tsʰ w ɛ ⁴⁴	tɕʰ w ɛ ⁴⁴	tsʰ w ɛ ⁴⁴	tɕʰ w ɛ ³³		tʃʰ w ɛ ⁴⁴	tɕʰ w ɛ ⁴⁴	tsʰ w ɛ ⁴⁴	tsʰ w ɛ ⁴⁴
3474			ts ou ⁴²				ts ou ⁴²		
6875	kʰ ɤ ⁵⁵		kʰ ɤ ⁵⁵	kʰ u ⁵⁵		kʰ ɤ ⁵⁵	kʰ ɛ ⁵⁵		kʰ ɤ ⁵⁵
5889						ɕ u ³³	s u ³³	s w ɔ ³³	s ɔ ³³
6519						f e ⁴⁴			f ɤ ³¹
5150		p ɛ ⁴²						p ɛ ⁴²	
6916				l a ⁴²					l a ⁴²
5430				pʰ a ⁴⁴	pʰ a ⁴⁴				
5287				ɕ ĩ ⁴⁴		ɕ i ³⁵			
3064	ʈʂ ɔ ⁴²	ts ɔu ⁴²	ts o ⁴²	ts u ³¹		ts o ⁴²	ts ou ⁴²	ts ao ³¹	ts o ⁴²
2563	ʈʂ ɯ ⁴²		ts ɯ ⁴²	ts ɯ̃ ⁴²	tʰ ɯ̃ ⁴²			tsʰ ai ³¹	
53	t e ³³	t j ɛ ³³	t ĩ ³³	t j ɛ̃ ³³			t ĩ ³³	t i ³³	
6616	ɔ ²¹					ɔ ²¹			ɔ ²¹
1570	n a ³¹	n a ²¹	n a ²¹	n a ²¹		n a ²¹	n a ³¹	n a ³¹	n a ³¹
1843		ɣ ɔu ⁴²	ɣ ou ⁴²			ɔ ⁴²			ɔ ⁴²
1743	p i ²¹						p i ³¹		
440	p ɛ ³¹	p ɛ̃ ³¹	p ɛ̃ ³¹	p æ̃ ⁴²		p ɛ ³¹	p ɛ̃ ³¹	p ɛ ³¹	p ɛ ³¹
720	s ɤ ³⁵	s w ɔ ³⁵	s ɤ ⁵⁵	s ɿ ⁴⁴		s ɿ ³⁵	s ɤ ³⁵	ʃ ɤ ³⁵	s ɿ ³⁵
1583			kʰ w ɛ ⁵⁵					kʰ w ɛ ⁵⁵	
1443		t a ⁴²	t a ⁴²	t a ⁴²	t a ⁴⁴		t a ⁴²		
3488	kʲ e ³⁵	k e ⁵⁵	k e ⁵⁵	k e ⁵⁵		k e ³⁵	kʲ i ³⁵	k e ³⁵	k e ³⁵
2577		w a ⁴²	w a ⁴²						
3873	kʲʰ ɛ ⁵⁵	kʰ ɛ ⁵⁵	kʰ ɛ ⁵⁵	kʰ ɯ ⁵⁵		kʰ ɯ ³³	kʰ ɯ ³³	kʰ ɛ ⁵⁵	kʰ ɯ ⁵⁵
1666	ɯ ³³	ɯ ³³	ɯ̃ ³³		ɯ̃ ³³	ɯ ³³	ẽ ³³	ʔ ɯ ³³	
3703	v ɤ ³³	v ɤ ³³	v ɤ ³³		v ʊ ³³	v ɤ ³³		v ɤ ³³	v ɤ ³¹
374	p j a ⁴²	p j a ⁴²	p j a ⁴²	p j a ⁴²		p j a ⁴²	p j a ⁴²	p j a ⁴²	
3065	kʰ ɯ ³⁵	k ɯ ⁵⁵	k ɯ ⁵⁵	k ɯ ⁵⁵		k ɯ ³⁵	k ɯ ³⁵	k ɯ ³⁵	k ɯ ³⁵
2564		tʰ e ³³				tsʰ e ³³	tsʰ e ⁵⁵		tsʰ ɛ ³³
4160		l ɯ ²¹	l ɛ ²¹			l ɯ ³¹			
1334	x ɔ ³⁵				x ɔ ⁵⁵	x ɔ ³⁵	x ɔ ³⁵	x ɔ ³⁵	x ɔ ³⁵
3303	k ɯ ³³		k ɯ ³³			k ɯ ³³	k ɯ ³³	k ɯ ³³	
2807	p ɯ ⁵⁵	v ɯ ⁵⁵			b ɔ ⁵⁵	v ɯ ⁵⁵	p ou ⁵⁵	p ɯ ⁵⁵	p ɯ ⁵⁵
6874	j i ³¹	j ĩ ⁴⁴	j ĩ ³³		j i ⁴²	j i ³⁵	j ɔ ³³	j i ²¹	j i ³⁵
6719	pʰ ɛ ⁵⁵	pʰ ɛ̃ ⁵⁵				pʰ ɛ ⁵⁵	pʰ j ɛ ⁵⁵	pʰ ɛ ⁵⁵	
4030		f ɤ ⁴⁴	f ɤ ⁴⁴		f ʊ ⁵⁵	f ɤ ⁴⁴	f ɤ ⁴⁴		f ɤ ⁴⁴
1742	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
5673						ŋ a ³⁵	n j a ⁴²	ɲ a ⁴⁴	ɲ a ⁴⁴
4621				ɕ y ³³			ɕ y ³³	ɕ y ³³	
1745		t õ ⁴²				t ɔ ⁴⁴			t o ³²
3396		m ɛ ²¹	m ɛ ²¹	m æ ²¹		m ɛ ²¹	m ɛ ²¹		m ɛ ²¹
6605	ŋ ɔ ³³	ŋ ɔu ³³						ʁ ɔ ³³	
5274	ʈʂʰ ɛ ³³	tsʰ ɛ̃ ³³	tsʰ ɛ̃ ³³	tsʰ ɛ̃ ⁴⁴		tsʰ ɛ ³³	tsʰ ɛ̃ ³³	tsʰ ɛ ³³	tsʰ ɛ ³³
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
3826					s õ ⁵⁵			s ɿ ⁵⁵	
2194	kʰ w a ³³	kʰ w ã ³³	kʰ w ã ³³	kʰ w ã ⁴⁴	qʰ ɔ̃ ³³		kʰ w ã ³³	kʰ w a ³³	
