COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
896-4				t aːu t ⁵⁵					
452-4				m j uː ʔ ³¹					
580-4				ŋ əː ʔ ⁵⁵					
833-4				n t ³¹					
390-4				m a ŋ ³³					
696-4				ŋ uː ³¹					
86-4				t aːu ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t a m ³¹					
536-4				p a n ⁵⁵					
731-4				ʃ t ⁵⁵					
779-4				ɔː ³¹					
589-4				kʰ uː ŋ ³¹					
680-4				ŋ t ʔ ⁵⁵					
658-4				w a m ³¹					
456-4				m j a ŋ ³³					
183-4				k t ⁵⁵					
785-4				kʰ ɔː ³³					
714-4				ʃ uː ³¹					
331-4				l ɔː ³³					
665-5					ŋ ɔ ³¹				
495-5					n u̱ k ⁵⁵				
838-5					ŋ ɔ k ³⁵				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a̱ ³⁵				
394-5					n i k ³⁵				
221-5					j a̱ ʔ ⁵⁵				
202-5					k u̱ k ³⁵				
935-5					a ³⁵				
93-5					ts a k ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a m ³¹				
464-5					m u̱ k ³⁵				
119-5					ts a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ³⁵				
693-5					ŋ u̱ k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ³¹				
797-5					k ɣ au k ³¹				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					ts a̱ tʰ ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ̱ k ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ k ³¹				
86-5					t a ŋ ³¹				
384-5					m ə ŋ ⁵⁵				
61-5					t ɛ̃ ³¹				
536-5					s ɔ ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̃ k ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v a̱ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					l a ³¹				
331-5					l ɔ ³⁵				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						j a k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						n i ⁵			
221-6						j a p			
202-6						k ui̯ ⁵			
935-6						u ⁵			
93-6						tʃʰ a ⁵			
7-6						p ʊ t ⁵			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s a k			
555-6						j a m			
464-6						m ui̯ ⁵			
119-6						tʃʰ a ɲ			
835-6						n a p			
79-6						t ʊ ⁵			
693-6						ŋ ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ r ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s u t			
833-6						n a			
390-6						m a ŋ ⁵			
696-6						ŋ u			
86-6						t u ŋ			
731-6						s i ⁵			
680-6						j a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							r a ⁴		
438-7							a j a k ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m j i ²		
221-7							j a p ⁴		
202-7							g u ²		
935-7							ʔ u ²		
93-7							dz i ŋ ³		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a ŋ ⁴		
547-7							s i k ⁴		
555-7							ˀj a n ¹		
464-7							m u ²		
119-7							t a k ¹		
835-7							r a p ⁴		
79-7							d a ²		
693-7							ˀŋ u ¹		
477-7							ˀŋ a k ⁴		
891-7							d i ŋ ³		
528-7							a ¹		
797-7							ˀk r a k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ts a t ⁴		
452-7							m j u k ⁴		
580-7							n a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ˀŋ a ¹		
86-7							d a ŋ ¹		
384-7							m a n ³		
61-7							d a m ¹		
536-7							s a k ⁴		
731-7							ʃ i ²		
779-7							ʔ a ¹		
589-7							t a ŋ ¹		
680-7							ˀŋ a k ⁴		
658-7							w a m ²		
456-7							m j a ŋ ²		
183-7							g u ³		
785-7							k a ²		
714-7							i ⁴		
331-7							l a ²		
665-8								ŋ ɑ ²²	
495-8								n o ⁵³	
838-8								j i ʔ ⁴	
438-8								m j ɑ ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								t e ⁵⁵	
394-8								e ⁵⁵	
221-8								i ʔ ⁴	
202-8								tɕʰ o ⁵⁵	
935-8								u ⁵⁵	
93-8								t ɑ ²²	
7-8								p ĩ ²²	
664-8								w ĩ ²²	
246-8								t ɛ ʔ ⁴	
547-8								t θ i ⁴	
555-8								j i ²²	
464-8								m o ⁵⁵	
119-8								j e ²²	
835-8								h θ ɑ ʔ ⁴	
79-8								t j e ⁵⁵	
693-8								ŋ o ⁵³	
477-8								ɑ ʔ ⁵³	
891-8								tʰ i ⁵³	
528-8								θ i ²²	
797-8								tɕ o ʔ ⁴	
493-8								n i ⁴	
217-8								h j ɛ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j o ʔ ⁴	
580-8								t θ o ʔ ⁴	
833-8								t ɑ ²²	
390-8								m ĩ ²²	
696-8								ŋ j e ²²	
86-8								t o ⁴	
384-8								m ĩ ⁵³	
61-8								sʰ ĩ ⁵⁵	
536-8								t θ ɛ ʔ ⁴	
731-8								t e ⁵⁵	
779-8								tɕ ɛ ²²	
589-8								kʰ ĩ ⁴	
680-8								t ɑ ʔ ⁴	
658-8								w ĩ ²²	
456-8								m j ĩ ⁵⁵	
183-8								i ⁵⁵	
785-8								kʰ ɛ ⁵⁵	
714-8								t i ²²	
331-8								l ɑ ⁵⁵	
665-9									ŋ ɔ ³¹
495-9									n au ³⁵
838-9									ʐ i ⁵⁵
438-9									l a ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l i ³¹
394-9									n i ³¹
221-9									i p ³⁵
202-9									k au ³¹
935-9									u ³¹
93-9									k a ³¹
7-9									p a n ³¹
664-9									a ŋ ⁵⁵
246-9									k a ʔ ⁵⁵
547-9									ʂ i ʔ ³¹
555-9									i ⁵⁵
464-9									m au ³¹
119-9									k i ³⁵
835-9									n̥ a p ⁵⁵
79-9									k o ³¹
693-9									ŋ au ⁵⁵
477-9									n a ³¹
891-9									tʰ ʂ ŋ ³⁵
528-9									i o ³¹
797-9									ʐ o ʔ ⁵⁵
493-9									n i ʔ ⁵⁵
217-9									ʐ a p ⁵⁵
896-9									k o t ³⁵
452-9									k ʐ u ʔ ⁵⁵
580-9									ʂ au ʔ ³⁵
833-9									n̥ a ³⁵
390-9									m j a ŋ ³¹
696-9									ŋ au ⁵⁵
86-9									k u ŋ ⁵⁵
384-9									m a n ³⁵
61-9									k a ³¹
536-9									s a ⁵⁵
731-9									k i ³¹
779-9									k a ⁵⁵
589-9									tʰ a ŋ ³⁵
680-9									k a ʔ ³⁵
658-9									a m ⁵⁵
456-9									k ʐ a ŋ ³¹
183-9									ʐ i ³¹
785-9									k ɔ ³¹
714-9									j au ³⁵
331-9									l ɔ ³¹
