COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
344-1	l a m ⁵⁵								
666-1	ŋ a ³¹								
595-1	tʰ w a ŋ ³⁵								
660-1	o p ³¹								
642-1	tʰ a ŋ ³⁵								
257-1	ʐ a m ⁵⁵								
167-1	k ʐ a ³¹								
880-1	tʰ a p ⁵⁵								
484-1	n w a ŋ ⁵⁵								
574-1	ʐ au m ³¹								
718-1	ʂ a n ³¹								
811-1	x au ³¹								
458-1	tʰ au ŋ ³¹								
884-1	tʰ i ³⁵								
205-1	k au ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	ʂ a ⁵⁵								
920-1	au ŋ ³¹								
36-1	p a ŋ ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n au ²¹							
838-2		i k ²¹							
438-2		m l o ʔ ²¹							
334-2		l o ʔ ⁵⁵							
360-2		l a̱i ²¹							
394-2		m j i ²¹							
221-2		j i p ⁵¹							
202-2		k ui ʔ ²¹							
935-2		ui ²¹							
93-2		l a ²¹							
7-2		p a n ²¹							
664-2		m a ŋ ⁵¹							
246-2		k o̱ ʔ ⁵⁵							
547-2		s a k ²¹							
555-2		j i m ⁵¹							
464-2		m au ²¹							
119-2		j o̱ ŋ ²¹							
835-2		n a̱ p ⁵⁵							
79-2		t a ⁵¹							
693-2		a ²¹							
477-2		ŋ j o̱ ²¹							
891-2		i̱ n ⁵⁵							
528-2		a̱u ui ⁵¹							
797-2		k v e ʔ ⁵⁵							
493-2		n i k ²¹							
217-2		j a p ⁵¹							
896-2		u t ⁵⁵							
452-2		m v u ʔ ²¹							
580-2		s o̱ ʔ ⁵⁵							
833-2		n o̱ ⁵¹							
390-2		m a ŋ ²¹							
696-2		ŋ a ²¹							
86-2		t u ŋ ⁵¹							
384-2		m ə n ⁵⁵							
61-2		u m ⁵¹							
536-2		s o̱ ʔ ⁵⁵							
731-2		ʃ i ⁵¹							
779-2		o ⁵¹							
589-2		kʰ u ŋ ⁵¹							
680-2		o̱ ʔ ⁵⁵							
658-2		a m ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		i̱ ⁵¹							
331-2		n o ²¹							
206-2		j o ⁵¹							
930-2		a̱ p ⁵⁵							
353-2		l a̱i ⁵¹							
161-2		k j a ŋ ⁵¹							
814-2		kʰ ui ⁵¹							
179-2		ʔ o̱ ʔ ²¹							
194-2		v o ʔ ²¹							
727-2		ʃ a ŋ ²¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵¹							
53-2		p a m ⁵⁵							
59-2		t o ʔ ²¹							
506-2		pʰ i k ⁵¹							
29-2		p i k ²¹							
316-2		tʰ o ⁵⁵							
389-2		m m a̱ ŋ ⁵¹							
118-2		m o ⁵⁵							
312-2		kʰ e̱ ²¹							
490-2		ŋ j i̱ ⁵⁵							
436-2		m l o ²¹							
927-2		a̱ n ⁵¹							
383-2		m o ʔ ⁵¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l a̱i n ²¹							
877-2		s e ⁵⁵							
344-2		l a̱ m ⁵¹							
666-2		ŋ o ⁵¹							
595-2		tʰ a ²¹							
660-2		ts u ⁵¹							
642-2		tʃʰ a̱ ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a̱ t ⁵⁵							
337-2		a o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		ts ui m ⁵⁵							
718-2		ʃ a̱ n ⁵¹							
811-2		kʰ au ²¹							
458-2		tʰ u ŋ ²¹							
884-2		tʃ o̱ ʔ ²¹							
205-2		k au ʔ ²¹							
499-2		n e ⁵¹							
706-2		ʃ o ⁵¹							
920-2		au ŋ ²¹							
36-2		p j a p ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			n a ³⁵						
838-3			j ɔ̃ ³¹						
438-3			m j a ʔ ³⁵						
334-3			l a ʔ ³¹						
360-3			l a ³¹						
394-3			n i ³⁵						
221-3			j a p ⁵⁵						
202-3			k a ⁵⁵						
935-3			i ³¹						
93-3			t a̱ ³⁵						
7-3			p ɛ̃ ŋ ⁵⁵						
664-3			v ɔ̃ ⁵⁵						
246-3			k ɛ̱ ʔ ⁵⁵						
547-3			j a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m a ³⁵						
119-3			j a ŋ ⁵⁵						
835-3			j ɛ̱ ʔ ⁵⁵						
79-3			t i ³¹						
693-3			ŋ a ⁵⁵						
477-3			n ɛ ʔ ³⁵						
891-3			t j ŋ ³⁵						
528-3			i i̱ ⁵⁵						
797-3			k j u ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n a t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			j a ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ⁵⁵						
696-3			ŋ ɔ̃ ⁵⁵						
86-3			t a ŋ ⁵⁵						
384-3			m ɛ̃ ŋ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			j ɔ̃ ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ ɔ̃ ⁵⁵						
680-3			n a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k i a̱ ⁵⁵						
785-3			kʰ a ³⁵						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			n ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			s ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ i ³⁵						
436-3			m j a ³¹						
927-3			n a̱ ŋ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			m a ŋ ⁵⁵						
371-3			l a ŋ ⁵⁵						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a̱ ³¹						
595-3			tʰ ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ʔ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ⁵⁵						
880-3			tʃ a̱ ʔ ⁵⁵						
337-3			i a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			j au m ³⁵						
718-3			ʃ ɛ̃ ŋ ³⁵						
811-3			kʰ u ³⁵						
458-3			tʰ au ŋ ³⁵						
884-3			t a̱ ³⁵						
205-3			k a ʔ ³¹						
499-3			n ɛ ⁵⁵						
706-3			i a ⁵⁵						
920-3			au ŋ ³⁵						
36-3			p j ɔ̃ ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n ³¹					
838-4				j ɔː ³¹					
438-4				m l ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l ⁵⁵					
394-4				j ⁵⁵					
221-4				j p ³¹					
202-4				k ³¹					
935-4				uː ⁵⁵					
93-4				⁵⁵					
7-4				p a n ⁵⁵					
664-4				a ŋ ³¹					
246-4				k j ŋ ⁵⁵					
547-4				s k ⁵⁵					
555-4				j m ³¹					
464-4				m ⁵⁵					
119-4				j ŋ ³¹					
835-4				n p ⁵⁵					
79-4				t ɔː ⁵⁵					
693-4				ŋ ³¹					
477-4				ŋ j ʔ ³¹					
891-4				ŋ ⁵⁵					
528-4				ɔː ³¹					
797-4				k j ʔ ⁵⁵					
493-4				n k ³¹					
217-4				j a p ³¹					
896-4				t ⁵⁵					
452-4				m j uː ʔ ³¹					
580-4				ŋ ʔ ⁵⁵					
833-4				n ³¹					
390-4				m a ŋ ⁵⁵					
696-4				ŋ uː ³¹					
86-4				ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				a m ³¹					
536-4				p a n ⁵⁵					
731-4				ʃ ⁵⁵					
779-4				³¹					
589-4				kʰ uː ŋ ³¹					
680-4				ŋ ʔ ⁵⁵					
658-4				a m ³¹					
456-4				m j a ŋ ⁵⁵					
183-4				k ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				uː ⁵⁵					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ p ⁵⁵					
353-4				l ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ ⁵⁵					
179-4				ɔː ʔ ⁵⁵					
194-4				ɔː ʔ ³¹					
727-4				ʃ a ŋ ³¹					
260-4				kʰ j a p ⁵⁵					
144-4				k a m ³¹					
53-4				p uː m ³¹					
59-4				t ɔː ʔ ³¹					
506-4				pʰ k ⁵⁵					
29-4				p k ³¹					
316-4				⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ ɔː ⁵⁵					
490-4				ŋ j ⁵⁵					
436-4				m j ɔː ⁵⁵					
927-4				ŋ n ³¹					
383-4				m ɔː ʔ ³¹					
211-4				j a m ⁵⁵					
873-4				ŋ ³¹					
371-4				l ŋ ⁵⁵					
877-4				s ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ ɔː ⁵⁵					
595-4				a ŋ ⁵⁵					
660-4				uː t ³¹					
642-4				uː ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j ɔː ⁵⁵					
880-4				t ʔ ⁵⁵					
337-4				a ³¹					
484-4				n a ŋ ³¹					
574-4				ʃ uː m ⁵⁵					
718-4				ʃ n ⁵⁵					
811-4				kʰ ⁵⁵					
458-4				uː ŋ ⁵⁵					
884-4				tʃ ⁵⁵					
499-4				n ³¹					
706-4				ʃ ³¹					
920-4				uː ŋ ⁵⁵					
36-4				p j a ŋ ³¹					
665-5					ŋ ɔ ³¹				
495-5					n u̱ ⁵⁵				
838-5					n a k ³⁵				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³⁵				
394-5					n i ³⁵				
221-5					j a̱ pʰ ³¹				
202-5					k u̱ k ⁵⁵				
935-5					³⁵				
93-5					ts a k ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j a m ³¹				
464-5					m u̱ ³⁵				
119-5					ts a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ³⁵				
693-5					ŋ u̱ ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j ³¹				
797-5					kʰ ɣ au k ³¹				
493-5					n a k ³¹				
217-5					j ɛ ʔ ⁵⁵				
896-5					ts au tʰ ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ̱ tʰ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ³¹				
86-5					t a ŋ ³¹				
384-5					m ə ⁵⁵				
61-5					tʃ ə k ³¹				
536-5					s ɔ ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					ɔ ³¹				
589-5					tʰ ɔ̃ k ³¹				
680-5					n ɔ̱ ʔ ⁵⁵				
658-5					v ɔ m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					k ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					n ɛ̱ ʔ ⁵⁵				
353-5					l i k ⁵⁵				
161-5					k ɔ̃ ³¹				
814-5					k ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ə ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ³¹				
29-5					p a k ³¹				
316-5					tʰ ɔ ⁵⁵				
389-5					m j ɔ̱̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					k u̱ ³⁵				
490-5					n i ⁵⁵				
436-5					m j a ³⁵				
927-5					n ɛ̱ ³¹				
383-5					m ɔ ʔ ⁵⁵				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ³¹				
660-5					v ɛ ʔ ³¹				
642-5					tʃʰ ɔ̃ k ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ⁵⁵				
337-5					ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɔ ³⁵				
458-5					tʰ a ŋ ³⁵				
884-5					t i k ⁵⁵				
205-5					k au k ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						j i k			
438-6						m j a k			
334-6						l a k			
360-6						l i j ⁵			
394-6						n i ⁵			
221-6						j i p			
202-6						k ui̯ ⁵			
935-6						u ⁵			
93-6						tʃʰ a ⁵			
7-6						p ʊ n			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s i k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						tʃʰ a ɲ			
835-6						n a p			
79-6						t ʊ ⁵			
693-6						ŋ ui̯			
477-6						n a p ⁵			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ ⁵			
797-6						kʰ r ɔ k			
493-6						n i k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s u t			
833-6						n a			
390-6						m a ŋ ⁵			
696-6						ŋ u			
86-6						t u ŋ ⁵			
731-6						s i ⁵			
680-6						j a k			
658-6						w a m			
183-6						k r i ⁵			
714-6						u			
206-6						j a			
353-6						l i j			
814-6						kʰ u ⁵			
179-6						k r a k			
29-6						p i k			
389-6						m r a ŋ			
118-6						m a ʔ ⁵			
490-6						n i j ʔ ⁵			
436-6						m j a ⁵			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						a a			
484-6						n a ŋ			
574-6						s u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						kʰ ɔ k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							j a ⁴		
438-7							j a ⁴		
334-7							l a k ⁴		
360-7							l i ²		
394-7							m j i ²		
221-7							r a t ⁴		
202-7							g u m ²		
935-7							ʔ ui ²		
93-7							dz a ŋ ⁴		
7-7							b a n ²		
664-7							w a ŋ ²		
246-7							ˀk a ŋ ⁴		
547-7							r i k ⁴		
555-7							j i m ¹		
464-7							m u ²		
119-7							t m i ³		
835-7							m a t ⁴		
79-7							d a ŋ ²		
693-7							ŋ u ¹		
477-7							n a ⁴		
891-7							d i k ³		
528-7							r a ¹		
797-7							ˀk j i k ⁴		
493-7							n i k ⁴		
217-7							j a t ⁴		
896-7							ˀts a t ⁴		
452-7							m j u k ⁴		
580-7							m a k ⁴		
833-7							ˀɲ a ⁴		
390-7							m a ŋ ²		
696-7							ŋ a ²		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a n ²		
536-7							r a k ⁴		
731-7							ˀs e ²		
779-7							ʔ a ¹		
589-7							t a ŋ ⁴		
680-7							ˀŋ a k ⁴		
658-7							w a m ²		
456-7							m j a ŋ ²		
183-7							g r a ³		
785-7							k a ²		
714-7							i ⁴		
331-7							l a ²		
206-7							j a ¹		
930-7							ŋ a t ⁴		
353-7							ˀl i ¹		
161-7							g a ŋ ⁴		
814-7							ˀk ʊ ²		
179-7							g a k ⁴		
194-7							a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k j a t ⁴		
144-7							g a n ²		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i ⁴		
29-7							ˀp i ¹		
316-7							k j a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ⁴		
312-7							k a ²		
490-7							n e ⁴		
436-7							j a ŋ ²		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ⁴		
873-7							ˀr i ŋ ¹		
371-7							ˀl i ŋ ²		
877-7							s ɛ ³		
344-7							l a m ¹		
666-7							ŋ ²		
595-7							t a ŋ ²		
660-7							w a t ⁴		
642-7							tʃ a ŋ ³		
257-7							k ˀj a m ¹		
167-7							g j a ²		
880-7							d a t ⁴		
337-7							a a ¹		
484-7							n a ŋ ¹		
574-7							r u m ²		
718-7							r i m ²		
811-7							ˀk u ²		
458-7							t u ŋ ³		
884-7							d i ³		
205-7							g u k ⁴		
499-7							ˀn ɛ ¹		
706-7							r a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ⁴		
665-8								n ɛ ²²	
495-8								n ɛ ⁵⁵	
838-8								j ɛ ʔ ⁵⁵	
438-8								m j ɛ ʔ ⁵⁵	
334-8								l ɛ ʔ ⁴	
360-8								l ɛ ⁵⁵	
394-8								n e ⁵⁵	
221-8								ɛ ʔ ⁴	
202-8								tɕʰ ɛ ⁵⁵	
935-8								ɛ ⁵⁵	
93-8								t i ⁴	
7-8								p ɛ ⁵⁵	
664-8								ɛ ²²	
246-8								kʰ ɛ ʔ ⁵⁵	
547-8								θ i ʔ ⁴	
555-8								ɛ ²²	
464-8								m ɛ ⁵⁵	
119-8								i ²²	
835-8								n ɛ ʔ ⁴	
79-8								t ɛ ⁵⁵	
693-8								n ɛ ²²	
477-8								n i ʔ ⁵⁵	
891-8								t i n ⁵⁵	
528-8								t i ²²	
797-8								j ɛ ʔ ⁴	
493-8								n i ʔ ⁴	
217-8								j ɛ ʔ ⁴	
896-8								sʰ ɑ ʔ ⁴	
452-8								m j ɛ ʔ ⁴	
580-8								θ ɑ ʔ ⁴	
833-8								n ɛ ²²	
390-8								m ɛ ⁵⁵	
696-8								n ɛ ²²	
86-8								t ɛ ²²	
384-8								m ɛ ⁵⁵	
61-8								sʰ ɛ ²²	
536-8								p ɛ ʔ ⁵⁵	
731-8								θ e ⁵⁵	
779-8								ɛ ²²	
589-8								kʰ ɛ ʔ ²²	
680-8								t ɛ ʔ ⁴	
658-8								ɛ ²²	
456-8								m j ɛ ⁵⁵	
183-8								k i ⁵⁵	
785-8								kʰ ɛ ⁵⁵	
714-8								ɛ ²²	
331-8								l ɛ ⁵⁵	
206-8								j ɛ ²²	
930-8								ɛ ʔ ⁴	
353-8								l ɛ ²²	
161-8								k ɛ ²²	
814-8								kʰ ɛ ⁵⁵	
179-8								k t i ʔ ⁴	
194-8								ɛ ʔ ⁴	
727-8								θ ɛ ²²	
260-8								j ɛ ʔ ⁴	
144-8								k ɛ ²²	
53-8								p ɛ ²²	
59-8								t ɛ ʔ ⁴	
506-8								p ɛ ʔ ⁴	
316-8								ɛ ʔ ⁴	
389-8								m j i ²²	
118-8								m ɛ ⁵⁵	
312-8								kʰ i ⁵⁵	
490-8								n i ⁵⁵	
436-8								m j t ⁵⁵	
927-8								n ɛ ²²	
211-8								j ɛ ²²	
371-8								l ɛ ⁵⁵	
877-8								θ ɛ ⁵⁵	
344-8								l ɛ ²²	
666-8								n ɛ ⁵⁵	
595-8								t ɛ ⁵⁵	
660-8								ɛ ʔ ⁴	
642-8								t ɛ ⁵⁵	
257-8								j ɛ ²²	
167-8								j i ⁵⁵	
880-8								t ɛ ʔ ⁴	
337-8								i ²²	
574-8								t ɛ ⁵⁵	
718-8								θ e ⁵⁵	
811-8								tɕʰ ɛ ⁵⁵	
458-8								t ɛ ⁵⁵	
884-8								t i ⁵⁵	
205-8								k ɛ ʔ ⁵⁵	
499-8								n ɛ ²²	
706-8								θ i ²²	
920-8								ɛ ⁵⁵	
36-8								ɛ ²²	
665-9									ŋ ɔ ³¹
495-9									n au ³⁵
838-9									ʈʂ u ⁵⁵
438-9									ɲ̊ l ɔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l u ³¹
394-9									n i ³¹
221-9									u p ⁵⁵
202-9									k au ŋ ⁵¹
935-9									au ³¹
93-9									ts a ³¹
7-9									p a n ³¹
664-9									o ŋ ⁵⁵
246-9									k ʐ a ŋ ³¹
547-9									ʂ u k ³¹
555-9									u ŋ ⁵⁵
464-9									m au ³¹
119-9									ts u ³⁵
835-9									n n̥ ɔ p ⁵⁵
79-9									t u ⁵⁵
693-9									ŋ au ⁵⁵
477-9									n ɔ ⁵⁵
891-9									k ɯ ŋ ³⁵
528-9									ʂ u ³⁵
797-9									k ʐ u ʔ ⁵⁵
493-9									n ɯ k ⁵⁵
217-9									ɲ̊ k a p ⁵⁵
896-9									ʈʂʰ u t ⁵⁵
452-9									ʈʂ u ʔ ⁵⁵
580-9									ʂ u ʔ ³⁵
833-9									n̥ ɔ ³⁵
390-9									m ɔ ŋ ³¹
696-9									ŋ au ⁵⁵
86-9									t au ŋ ⁵⁵
384-9									m ɔ n ³⁵
61-9									k a n̥ ³⁵
536-9									n p o n̥ ⁵⁵
731-9									s i ³¹
779-9									ɔ ³¹
589-9									k a ŋ ³⁵
680-9									k ɔ ʔ ³⁵
658-9									ɔ m ⁵⁵
456-9									k ʈʂ a ŋ ⁵⁵
183-9									k ç u ⁵¹
785-9									k ɔ ³¹
714-9									au ʈ ⁵⁵
331-9									l ɔ ³¹
206-9									k ɔ ³¹
930-9									k ɔ p ³⁵
353-9									l u ⁵⁵
161-9									k ʐ ɔ ŋ ⁵⁵
814-9									k au ³¹
179-9									ʐ ŋ ɔ ʔ ⁵⁵
194-9									ʈʂ ɔ ʔ ⁵⁵
727-9									o ŋ ⁵⁵
260-9									k ʐ a p ⁵⁵
144-9									k ʐ a ŋ ⁵⁵
53-9									p au m ⁵⁵
59-9									t ɔ ʔ ³⁵
506-9									p u k ⁵⁵
29-9									p ɯ k ⁵⁵
316-9									k ɔ ʔ ⁵⁵
389-9									m k ç ɔ ŋ ⁵⁵
118-9									m ɔ ³⁵
312-9									k u ⁵¹
490-9									n u ³⁵
927-9									k ɔ n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									k a m ⁵⁵
873-9									s u ŋ ⁵⁵
371-9									l u ŋ ⁵⁵
877-9									s u ³⁵
344-9									l a m ⁵⁵
666-9									ŋ ɔ ³¹
595-9									a ŋ ⁵⁵
660-9									o t ⁵⁵
642-9									k a ŋ ³⁵
257-9									k ʐ a m ⁵⁵
167-9									k ʐ ɔ ⁵¹
880-9									t a ʔ ³⁵
337-9									n ɤ ɔ ³¹
484-9									n ɔ ŋ ⁵⁵
574-9									ʂ au m ³¹
718-9									ʂ o n ³¹
811-9									k au ³¹
458-9									k au ŋ ³¹
884-9									ʈʂʰ u ŋ ⁵⁵
205-9									k ʐ ŋ ³¹
499-9									n u ⁵⁵
706-9									ʂ ɔ ³¹
920-9									au ŋ ³¹
36-9									p ʐ a ŋ ³⁵
