COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
62-1	ʔ n u r									
70-1	θ a n ɨ r									
96-1	m ɨ r									
101-1	h a r									
114-1	k u b i r									
119-1	k i m u r									
134-1	s i k u r u r									
138-1	s i n u r									
146-1	a r ʔ k u r									
161-1	g u r									
182-1	k ɨ m u u i									
188-1	g a m a r									
196-1	g u r u r									
262-1	h i r u m a									
300-1	h ɨ k u r									
313-1	ʔ ɨ r									
350-1	ʔ ɨ m a ʔ									
352-1	ts i k a ʔ									
396-1	h u r ui r									
401-1	u s u r									
420-1	u θ u r u r									
424-1	u θ a u r									
442-1	s i m ɨ r u i i r									
455-1	ʔ k ʔ i u u r									
15-1	a r ɨ r									
49-1	u ɴ n g g									
130-1	m i r u r									
149-1	k u r u r									
175-1	ui u n a r									
199-1	a θ ui r									
230-1	a n u h ʔ θ u									
233-1	a n u h i θ u i a									
264-1	k i r i r									
274-1	n u r ɨ θ a r									
298-1	k ɨ g a e a r									
303-1	h a u a w a θ a r									
354-1	a θ ui r									
369-1	k i r i r u									
376-1	w a r ui r									
415-1	m u u u b u r									
418-1	n ui i									
456-1	θ ɨ n a r									
59-1	ʔ θ r									
118-1	u i ɴ aː ui e									
142-1	θ u b u r									
14-2		k o r e								
18-2		d a r e								
35-2		h ui ts o tɕ u								
36-2		h u ts a tɕ u								
48-2		n a g a i								
60-2		t o r i								
63-2		s i r a m u								
64-2		k i								
67-2		h a b								
68-2		n e r								
71-2		tɕ i								
76-2		h o n e								
83-2		ts u n o								
87-2		h a n e								
95-2		m i m i								
98-2		h a n a								
99-2		k u tɕ i								
-102-2		s i tː a								
103-2		ts u m e								
110-2		t e								
116-2		m u n e								
120-2		n o m u								
132-2		k i k u								
139-2		k o r o s u								
140-2		o h o g u								
156-2		t a r u								
168-2		tɕ u k i								
169-2		h o s i								
170-2		m i h u								
173-2		i ɕ i								
180-2		k u m o								
185-2		h a								
186-2		m o e r u								
187-2		m i tɕ i								
190-2		a k a i								
193-2		k d r o								
194-2		s i r o u								
195-2		k u r o u								
216-2		m a r u								
221-2		n a m								
239-2		i tɕ u								
252-2		m i tɕ u								
253-2		h o tɕ u								
254-2		i tɕ u tɕ u								
266-2		k a tɕ e								
267-2		n a g a r e r u								
268-2		u m i								
272-2		a m e g a								
276-2		a r a u								
281-2		m u ɕ i								
304-2		ts u b a								
305-2		tɕ w tɕ u								
308-2		h a n a								
309-2		k u s a								
310-2		t o								
311-2		n i								
342-2		h u k u								
346-2		k u r a u								
347-2		k i r i								
348-2		h i r o i								
351-2		t oː i a								
361-2		o m o i								
379-2		k u s a r a								
394-2		h i d a r i								
395-2		m i g i								
400-2		h i aː a r u								
412-2		ɕ a k e r u								
413-2		ts u k i ɕ a ts u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a g a e r u								
430-2		h a k u								
435-2		h u k u								
446-2		s i t a								
447-2		u w sː								
458-2		t o ɕ i								
56-2		h i tː o								
65-2		k a a a								
70-2		t a n e								
75-2		k a a a								
114-2		k u b i								
119-2		k i m o								
161-2		j u								
171-2		k a a a								
188-2		h a m a								
196-2		h o r u								
262-2		h i r u m a								
300-2		h e s o								
313-2		d e								
350-2		s e m a u								
352-2		tɕ i k a u								
396-2		h u r u								
401-2		o ɕ u								
420-2		o r u r u								
424-2		u t a u								
442-2		s i m e r u k u								
455-2		i k i o r u								
22-2		n a i								
24-2		m i a n a								
49-2		o n n g								
78-2		a b u r a u								
89-2		k e								
149-2		k u r u								
183-2		h i								
192-2		a o i								
250-2		h o k a n o m								
264-2		k w r i								
298-2		k e g a a a								
303-2		h a r a a a t a								
314-2		m o ɕ i								
354-2		a tɕ u								
369-2		k i r e r u								
376-2		w a r u								
415-2		m u s u b u								
451-2		h o k o r u								
456-2		ts u n a								
72-2		n i k u								
80-2		t a m a g o								
104-2		a ɕ i								
118-2		ɕ i tɕ oː								
150-2		n e tɕ oː r u								
204-2		ɨ ɨ a u								
14-3			k o e							
18-3			d a e							
35-3			h b t o ɴ							
36-3			h u t a s							
48-3			n a g a							
60-3			t o							
63-3			s a ɴ							
64-3			k							
67-3			h a b							
68-3			n e							
71-3			tɕ							
76-3			h o n e							
83-3			ts u n o							
87-3			h a n e							
95-3			m m							
98-3			h a n a							
99-3			k u tɕ							
-102-3			s t a							
103-3			ts u m e							
110-3			t e							
116-3			m n e							
120-3			n o m u							
132-3			k k u							
139-3			k o o s u							
140-3			o j o g u							
156-3			t a e							
168-3			ts u k							
169-3			h o s							
170-3			m e z u							
173-3			e s							
180-3			k u m o							
185-3			h a a							
186-3			m o e u							
187-3			m tɕ							
190-3			a k a							
193-3			k i o							
194-3			s o							
195-3			k u o							
216-3			m a i							
221-3			n a ɴ							
239-3			e ts u							
252-3			m h u							
253-3			o h u							
254-3			e ts u ts u							
266-3			k a z e							
267-3			n a g a e u							
268-3			u m							
272-3			a m e g							
276-3			a a u							
281-3			m u s							
304-3			ts u a							
305-3			tɕ ɴ							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n							
342-3			u u k							
346-3			k u a							
347-3			k ui							
348-3			h o							
351-3			t oː e							
361-3			o i o							
379-3			k u s a sː a							
394-3			h d a r							
395-3			n g							
400-3			h b a							
412-3			s a k e u							
413-3			u u k s a s							
414-3			h o u							
422-3			h u k u e r							
423-3			k a i g a e r u							
430-3			h a k u							
435-3			h u k u							
446-3			s t a							
447-3			u e b							
458-3			t o s							
56-3			h t o							
62-3			e n u							
65-3			k a e a							
70-3			t a n e							
75-3			k a e a							
96-3			m b							
101-3			h a							
114-3			k u							
119-3			k m o							
134-3			s o							
138-3			s n u							
146-3			a r a k u							
161-3			j u							
171-3			k a e a							
182-3			k e e u							
188-3			j a m a							
262-3			h u m a							
300-3			h e s o							
313-3			d e							
350-3			s e m a							
352-3			tɕ k a							
396-3			h u i ɴ							
401-3			o s							
420-3			o a e r u							
424-3			u t a u							
442-3			s m e u u k e							
455-3			k ɴ u							
15-3			a e							
22-3			n a k							
49-3			o n n g g							
78-3			a u a							
89-3			k e							
130-3			m r u							
149-3			k							
175-3			s u n a							
183-3			h iː							
192-3			a o							
199-3			a u i							
230-3			a iː o h a t o							
233-3			a n o h t o a tɕ							
250-3			h o k a n o							
264-3			k i							
274-3			n u e t a							
298-3			k e g a e a							
303-3			h a a e a t a							
314-3			m o s							
354-3			a ɴ i							
369-3			k e e							
376-3			e a i							
418-3			n oː							
456-3			t u n a							
59-3			u o							
72-3			n k							
80-3			t a m a g o							
104-3			a s							
118-3			s ɴ z oː							
142-3			t o m u							
150-3			n e sː e							
204-3			z a							
14-4				k o r e						
18-4				d a r e						
35-4				h ui t o t u						
36-4				h u t a s u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a sː						
68-4				n e s						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o j o g u						
156-4				t a o r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i h u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k j r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui						
221-4				n a m						
239-4				i t u						
252-4				m i s u						
253-4				j o s u						
254-4				i t u t u						
266-4				k a sː e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e g						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t t t						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				j u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i o						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i sː a r u						
412-4				s a k e r u						
413-4				t u s i s a						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u eː j						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m ui						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i o r u						
138-4				s i n u						
146-4				a r i k u						
161-4				j u						
171-4				k a w a						
182-4				k e m u u i						
188-4				j a m a						
196-4				j o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e m a i						
352-4				t i k a i						
396-4				h u r ui						
424-4				u t a u						
442-4				s i m e t u k e r						
455-4				i k i a o r u						
15-4				a r e						
22-4				n a s						
24-4				m i ɴ n a						
49-4				o n n g g						
78-4				a b u r a						
89-4				k e						
130-4				m i r u						
149-4				k u r u						
175-4				s u n a						
183-4				h i						
192-4				a o i						
199-4				a t ui						
230-4				a n o h i o						
233-4				a n o h i t o t a						
250-4				h o k a n o						
264-4				k i r i						
274-4				n u r e t a						
298-4				k e g a w a						
303-4				h a r a w a t a						
354-4				a t ui						
369-4				k i r e r o						
415-4				m u s u b u						
418-4				n oː						
451-4				h o k o r i						
456-4				t u n a						
59-4				i j						
72-4				n i k u						
80-4				t a m a g o						
104-4				a s i						
142-4				t o b u						
150-4				n e t e r u						
204-4				ɨ sː a i						
14-5					k o r e					
18-5					d a r e					
35-5					h sː t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m					
64-5					k i					
67-5					h a r					
68-5					n e e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o j o ŋ u					
156-5					t a o r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a					
239-5					i ts u					
252-5					m i ts u					
253-5					j o ts u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					j u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i ɨ a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u k b					
458-5					t o s i					
56-5					h u t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i o r u					
138-5					s i n u					
146-5					a r ts k u					
161-5					j u					
171-5					k a w a					
182-5					k e m u u i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o ts i r u					
424-5					u t a u					
455-5					i k i s o r u					
15-5					a r e					
22-5					n a n					
24-5					m i ɴ n a					
49-5					o n n ŋ o					
78-5					a b u r a n i					
89-5					k e					
130-5					m i r u					
149-5					k u r u					
175-5					s u n a					
183-5					h i					
192-5					a o i					
199-5					a ts ui					
230-5					a n o h i o					
233-5					a n o h t o t a					
250-5					h o k a n o					
264-5					k i r i					
274-5					n u r e t a					
298-5					k e ŋ a w a					
303-5					h a r a w a t a					
314-5					m o s i					
369-5					k i r e r u					
376-5					w a r ui					
415-5					m u s u b u					
418-5					n oː					
451-5					h o k o r i					
72-5					n i k u					
80-5					t a m a ŋ o					
104-5					a s i					
118-5					s i ɴ z oː					
142-5					t o b u					
150-5					n e t oː r u					
204-5					iː ɨ a i					
14-6						f u n i				
18-6						t a n i				
35-6						p b t u ts				
36-6						p mː t a ts ɨ				
48-6						n a g a				
60-6						t u n				
63-6						s i r a m i				
64-6						f				
67-6						p a t				
68-6						n i				
71-6						ts				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m i m				
98-6						p a n a				
99-6						f ɨ ts				
-102-6						s i t a				
103-6						ts ɨ m i				
110-6						t i				
116-6						m ɨ n i				
120-6						n u m ɨ				
132-6						f f ɨ				
139-6						f u r u s ɨ				
140-6						u ts u g ɨ				
156-6						t a vː i ɨ				
168-6						ts ɨ f a				
169-6						p u s i				
170-6						m i dz ɨ				
173-6						i iː				
180-6						f ɨ m u				
185-6						p i				
186-6						m u i n ɨ				
187-6						m i ts				
190-6						a f a				
193-6						f n u				
194-6						s i n u				
195-6						f ɨ n u				
216-6						m a r				
221-6						n a				
239-6						i ts ɨ				
252-6						m dz ɨ				
253-6						ts u dz ɨ				
254-6						i ts ɨ ts ɨ				
266-6						f a dz i				
267-6						n a ɴ a n i n ɨ				
268-6						mː m				
272-6						a m i				
276-6						a n a mː				
281-6						m ɨ s				
304-6						ts ɨ b a				
305-6						ts				
308-6						p a n a				
309-6						f ɨ s a				
310-6						t u				
311-6						n				
342-6						t ɨ f				
346-6						f ɨ n a				
347-6						f i n ɨ				
348-6						p ɭ u				
351-6						t d a				
361-6						u m u				
379-6						f ɨ vː a r i				
394-6						p u a n				
395-6						m dz				
400-6						p ɴ a ɨ				
412-6						s a f i n ɨ				
413-6						a ɨ a s dz ɨ				
414-6						p u n ɨ				
422-6						p ɨ f ɨ ɭ i ɨ				
423-6						f a n g i i ɨ				
430-6						p a f ɨ				
435-6						p ɨ f ɨ				
446-6						s a t a				
447-6						mː ɴ b				
458-6						t u s				
56-6						p t u				
62-6						i n ɨ				
65-6						f a a				
70-6						t a n i				
75-6						f a a				
96-6						m b				
101-6						p a				
119-6						f i m u				
134-6						s i vː u ɨ				
138-6						s n ɨ				
146-6						a n mː ɨ				
171-6						f a a				
182-6						f i m ɨ iː i				
188-6						ts a m a				
196-6						ts u r ɨ				
401-6						u s ɨ				
420-6						u ts t ɨ				
442-6						s i m i ts ɨ f				
24-6						m n n				
78-6						a b ɨ n a				
130-6						m ɨ				
192-6						a u				
199-6						a ts a				
250-6						u f a n u				
264-6						f i n i				
314-6						m u iː				
369-6						f i n i				
418-6						n u				
451-6						p u f u n				
456-6						ts ɨ n a				
59-6						vː u				
14-7							k o r e			
18-7							d a r e			
35-7							ɸ i t o			
36-7							ɸ o t a tɕ			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s i r a m			
64-7							k i			
67-7							h a r			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k o tɕ i			
-102-7							s i t a			
103-7							ts o m e			
110-7							t e			
116-7							m o n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a e r			
168-7							ts u k i			
169-7							h o s i			
170-7							m i z u			
173-7							i s i			
180-7							k u m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a			
193-7							k j r o			
194-7							s i r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a			
239-7							i ts u			
252-7							m i tɕ u			
253-7							j o tɕ u			
254-7							i ts u ts u			
266-7							k a t e			
267-7							n a ŋ a r e r u			
268-7							o m i			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m o s i			
304-7							ts u b a			
305-7							tɕ i tɕ			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j o k i			
346-7							k o r a			
347-7							k i r u			
348-7							h i r o			
351-7							t oː			
361-7							o m o			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i ɨ a r u			
412-7							s a k e r u			
413-7							ts u k i s a u			
414-7							h o r u			
422-7							h u k u r e r u			
423-7							k a ŋ a e r u			
430-7							h a k u			
435-7							h u k u			
446-7							s i t a			
447-7							u h b			
458-7							t o s i			
56-7							h i t o			
62-7							i n i			
65-7							k a			
70-7							t a n e			
75-7							k a			
96-7							m oː			
101-7							h a			
114-7							k o b i			
134-7							s i j o r			
138-7							s i n u			
146-7							a r e k u			
161-7							j u			
171-7							k a			
182-7							k e m o o i			
188-7							j a m a			
196-7							j o r u			
262-7							h i r u m a			
300-7							h e s o			
313-7							d e			
350-7							s e b a			
352-7							tɕ i k a			
396-7							h u r iː			
401-7							o s u			
420-7							o r e r u			
424-7							o t a u			
442-7							s i m e ts u k e r			
455-7							i k i s e r			
15-7							a r e			
22-7							n a a			
24-7							m i ɴ n a			
78-7							a b u r a i			
89-7							k e			
130-7							m i r i			
149-7							k u r u			
175-7							s o n a			
183-7							h i			
192-7							a o			
230-7							a n o ɸ i t o			
233-7							a n o ɸ i t o t tɕ			
250-7							ɸ o k a n o			
274-7							n u r e t a			
298-7							k e ŋ a iː			
303-7							ɸ a r a a t			
314-7							m o s i			
354-7							a iː			
369-7							k i r e r o			
376-7							ɴ a r iː			
415-7							m u s u b u			
418-7							n uː			
451-7							h o k o r i			
456-7							ts u n a			
59-7							u o			
72-7							n i k u			
80-7							t a m a ŋ o			
104-7							a s i			
118-7							s i ɴ t oː			
142-7							t o b u			
150-7							n e t e r			
204-7							e ɨ a i			
14-8								k o r e		
18-8								d a r e		
35-8								h sː t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a r		
68-8								n e r		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s e t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a s u r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m e t u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k r r o		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i h u		
253-8								j o h u		
254-8								i ts u ts u		
266-8								k a t e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e g		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i tɕ		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								j u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t oː i		
361-8								o m o ɴ a i		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i sː a r u		
412-8								s a k e r u		
413-8								ts u s i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u eː sː		
458-8								t o s i		
62-8								i n u		
65-8								k a dʑ a		
70-8								t a n e		
75-8								k a dʑ a		
96-8								m oː		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i u r u		
138-8								s i n u u		
146-8								a r i k u		
161-8								j u		
171-8								k a ɴ a		
182-8								k e m u u i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o ts e r u		
424-8								u t a u		
442-8								s i m e r u k u u		
455-8								i k i s e r u		
15-8								a r e		
22-8								n a ɴ		
24-8								u i e n a		
49-8								o n a g o		
78-8								a b u r a		
89-8								k e		
130-8								m i r u		
149-8								k u r u		
175-8								s u n a		
183-8								h i		
192-8								a o i		
199-8								a ts ui		
230-8								a n o h i t o		
233-8								a n o h i o a i		
250-8								h o k a n o		
274-8								n u r e t a		
298-8								k e g a ɴ a		
303-8								h a b a dʑ a t a		
314-8								m o s i		
354-8								a ts ui i		
376-8								u a r ui		
415-8								m u s u b u		
418-8								n uː		
451-8								h o k o r i		
59-8								i o		
72-8								n i k u		
80-8								t a m a g o		
104-8								a s i		
118-8								s i ɴ t oː		
150-8								n e t e r u		
204-8								ɨ sː a i		
14-9									k u j i ɴ	
18-9									t a j i ɴ	
35-9									h b t u ts u ɴ	
36-9									h u t a ts u ɴ	
48-9									n a g a a	
60-9									t u j u ɴ	
63-9									a a j a m	
64-9									k w	
67-9									h a j	
68-9									n i j	
71-9									a	
76-9									h u n i	
83-9									ts u n u	
87-9									h a n i	
95-9									m w m ɴ	
98-9									h a n a	
99-9									k u j w ɴ	
-102-9									ʃ i t a	
103-9									ts u m i	
110-9									t i	
116-9									ʔ u n i	
120-9									n u m u ɴ	
132-9									k w k u ɴ	
139-9									k u j u i u	
140-9									u h t g u ɴ	
156-9									t a i j u	
168-9									ts u k w ɴ	
169-9									h u ʃ w	
170-9									m i e u ɴ	
173-9									i ʃ u ɴ	
180-9									k u m u	
185-9									h a ts	
186-9									m u i j u	
187-9									m i j ɴ	
190-9									a ɴ a a	
193-9									k g j u ɴ	
194-9									ʃ i j u	
195-9									k u j u	
216-9									m a j z ɴ	
221-9									n a ɴ	
239-9									i ts u	
252-9									m w h u ɴ	
253-9									iː u h u ɴ	
254-9									i ts u ts u	
266-9									k a h i	
267-9									n a g a j i j u ɴ	
268-9									u m a ɴ	
272-9									a m i g	
276-9									a j a u ɴ	
281-9									m u ʃ w ɴ	
304-9									ts u b a	
305-9									a w a	
308-9									h a n a	
309-9									k u ʃ a	
310-9									t u	
311-9									n a ɴ	
342-9									iː u k	
346-9									ɴ u j a	
347-9									k w j u ɴ	
348-9									h u j u a	
351-9									t uː a	
361-9									u ɴ u ɴ	
379-9									k u ʃ a u a	
394-9									h u r a j ɴ	
395-9									m a g ɴ	
400-9									h a e a j u ɴ	
412-9									ʃ a k i j u ɴ	
413-9									ts u ɴ a a a u	
414-9									h u j u ɴ	
422-9									h u k u j i j u ɴ	
423-9									k a ɴ g a i u u ɴ	
430-9									h a k u ɴ	
435-9									h u ɴ u ɴ	
446-9									ʃ a t a	
447-9									u w b	
458-9									t u ʃ w ɴ	
56-9									h u t u	
62-9									i n u ɴ	
65-9									k a a ɴ	
75-9									k a a ɴ	
96-9									m i ɴ	
101-9									h a ɴ	
114-9									ɴ u b ɴ	
119-9									k w m u	
134-9									ʃ w u u u u	
138-9									ʃ w n u ɴ	
146-9									a j ʔ k u ɴ	
161-9									iː u ɴ	
171-9									k a ɴ a ɴ	
182-9									k i m u u w ɴ	
196-9									iː u j u ɴ	
262-9									h w j u m a ɴ	
300-9									h i ɴ u ɴ	
313-9									d i ɴ	
350-9									ʃ i b a a	
352-9									a w ɴ a a	
396-9									h u j uː	
401-9									u u u ɴ	
420-9									u ts u j u ɴ	
424-9									u t a u ɴ	
442-9									ʃ w m i ts u ɴ i u u	
455-9									i ɴ aː i u u	
15-9									a j i ɴ	
22-9									n a ɴ ɴ	
24-9									ʔ n n a	
49-9									u n a g ɴ	
89-9									ɴ i ɴ	
175-9									e u n a ɴ	
183-9									h	
199-9									a ts uː	
230-9									a n u h t u	
233-9									a n u h j u aː a ɴ	
264-9									k w j	
274-9									n u j i t a ɴ	
314-9									m u z u ɴ	
354-9									a ts uː ɴ	
376-9									w a j d ɴ	
415-9									m u ʃ u b u ɴ	
451-9									h u k u j	
456-9									ts u n a	
59-9									i t ɴ	
142-9									t u b u ɴ	
14-10										k o r e
18-10										d a r e
35-10										h sː t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o h o ŋ u
156-10										t a u r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k i r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i k u
253-10										ts o dʑ u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i tɕ
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										h u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i
361-10										o m o i a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i ɨ a r u
412-10										s a k e r u
413-10										ts u k i s a u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a m ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u iː m
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i o r u
138-10										s i n u
146-10										a r a k u
161-10										aː u
171-10										k a w a
182-10										k e m u u i
188-10										ts a m a
196-10										ts o r u
