COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
183-5					ʔ u ³¹		
184-5					n o ʔ ³¹		
185-5					ʃ ɛ ŋ ⁵⁵		
189-5					m j a ʔ ³¹		
192-5					n a ⁵⁵		
195-5					n a ³¹		
200-5					kʰ i ³¹		
216-5					ʃ e ŋ ³¹		
218-5					l ʊ ʔ ³¹		
225-5					ʃ ə		
235-5					kʰ i		
244-5					ʃ i		
253-5					m i ³¹		
270-5					m i ³¹		
278-5					m ai ŋ ³¹		
279-5					w a ³¹		
285-5					j i ³¹		
308-5					p i ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					m j i ⁵⁵		
341-5					sʰ a ³¹		
347-5					ʃ o ʔ ³¹		
362-5					ɹ ai		
391-5					j i ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ e ³¹		
443-5					n ai ʔ ³¹		
460-5					ʃ a ʔ ³¹		
463-5					w j i ⁵⁵		
464-5					ʔ a ŋ ³¹		
473-5					ʃ e		
476-5					kʰ ə		
481-5					tʰ j i ⁵⁵		
494-5					k o ³¹		
496-5					tsʰ ɔ ŋ ³¹		
516-5					pʰ i ³¹		
1-6						m w iː	
4-6						l u	
18-6						m r a ts	
19-6						n a ts	
44-6						l au k	
50-6						r a ŋ	
62-6						s a ts	
70-6						p a n	
75-6						m r a k	
97-6						tsʰ a ŋ	
112-6						tsʰ a	
122-6						m j au k	
127-6						kʰ w e	
132-6						pʰ u t	
133-6						n w iː	
135-6						n w iː	
142-6						t w e	
143-6						ŋ a k	
149-6						ʔ u	
152-6						ŋ aː	
157-6						p aː	
183-6						ʔ u	
184-6						n au k	
185-6						tsʰ a m	
189-6						m j a k	
192-6						n aːu	
195-6						n a	
200-6						k j a ɲ	
216-6						s eː	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ j eː	
244-6						s w e	
253-6						m e	
270-6						m r iː	
278-6						m r a ŋ	
279-6						w aː	
285-6						ʔ ə	
308-6						p r u	
322-6						m r iː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						tsʰ uː	
347-6						s a k	
362-6						k r iː	
391-6						r a p	
394-6						m aː	
397-6						kʰ e	
443-6						m j a p	
460-6						s a t	
463-6						pʰ u	
464-6						ʔ uˀ	
473-6						s a m	
476-6						kʰ j au k	
481-6						tsʰ eː	
494-6						k r a	
496-6						r a ŋ	
516-6						pʰ a	
1-7							m au ³
4-7							l a ³
18-7							m j i k ⁵³
19-7							n i ³¹
44-7							l ʊ ʔ ³
50-7							β w i ŋ ³²
62-7							s ɪ k ⁵
70-7							b a n ³¹
75-7							m ʊ̰ t ⁵
97-7							tʃʰ a ŋ ⁵³
112-7							tsʰ ɔ ⁵³
122-7							m j u ʔ ³²
127-7							kʰ w i ⁵³
132-7							pʰ ɔ ʔ ⁵
133-7							n au ³²
135-7							n au ³
142-7							d z w i ³²
143-7							ŋ ɔ ʔ ⁵
149-7							ʔ u ⁵³
152-7							ŋ ɔ ⁵³
157-7							b u ³
183-7							ʔ u ³¹
184-7							n ʊ̰ k ⁵
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³
192-7							n a ³²
195-7							n a ³²
200-7							g i n ³¹
216-7							s ə ŋ ⁵³
218-7							l ɔ ʔ ³
225-7							s ɪ ŋ ⁵³
235-7							kʰ i ⁵³
244-7							s ʊ i ⁵³
253-7							m i ³¹
270-7							m i ³¹
278-7							m ɪ ŋ ⁵³
279-7							w ɔ ³¹
285-7							ʔ a̰ m ⁵³
308-7							b i ⁵³
322-7							m i ³¹
325-7							kʰ au ⁵²
337-7							m j ɔ ŋ ³
341-7							d z ɔ ³¹
347-7							ʃ au ³¹
362-7							β w i ³¹
391-7							ʔ ʊ̰ t ⁵
394-7							m ɔ ʔ ³
397-7							tʃʰ i ⁵³
443-7							n j ɔ p ⁵⁴
460-7							s a t ⁵⁴
463-7							w i ³²
464-7							ʔ ɔ ŋ ⁵³
473-7							s a m ⁵³
476-7							kʰ j u ʔ ⁵
481-7							tsʰ i ⁵³
494-7							β w i ³²
496-7							β w i ŋ ³
516-7							pʰ i ³¹
