COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
1687-5					h uː n											
123-5					a aː m											
1652-5					dʑ a ŋ											
576-5					ŋ w											
1738-5					ɗ ɨ k											
442-5					h oː m											
368-5					ɗ j a ŋ											
1778-5					b e dʱ											
957-5					a a b											
1704-5					ʔ i ʔ											
304-5					j e m											
1796-5					dʑ ɔ ŋ											
720-5					dʱ aːi̯ h											
287-5					k əː b											
321-5					k əː h											
206-5					ɗ əː ʔ											
1950-5					ʔ əː											
665-5					a oː a											
703-5					a əː ʔ											
1290-5					m aːi̯											
1391-5					k e t											
269-5					k e t											
855-5					dʑ a a											
2078-5					s i											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r l̥											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ uː ʔ										
2163-6						k uː r										
2181-6						n a m										
2060-6						ʔ əː m										
410-6						ɗ aːi̯										
1841-6						m oː										
2017-6						h ei̯										
1004-6						l̥ aː										
614-6						b əː h										
686-6						b l i										
88-6						k a ʔ										
872-6						n ɨː ŋ										
1891-6						ɗ aː										
68-6						s i m										
631-6						b r r										
594-6						k aː										
1759-6						h a ɲ										
805-6						k eːi̯ ŋ										
756-6						h ɨː k										
1201-6						m oː ʔ										
2042-6						ʔ aː										
1968-6						ɗ a ʔ										
2000-6						r aː ŋ										
17-6						ɓ e ɗ										
4-6						a əː m										
788-6						ɗ iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						b r j a ŋ										
1687-6						h uː r										
123-6						a aː m										
1652-6						dʑ eːi̯ ŋ										
576-6						ŋ dʑ										
1738-6						ɗ a k										
442-6						h oː m										
368-6						ɗ j a ŋ										
1778-6						p e ɗ										
957-6						n a p										
1704-6						ʔ i ʔ										
304-6						j e m										
1796-6						dʑ a ŋ										
720-6						l̥ dʑ h										
287-6						k j p										
321-6						k əː h										
206-6						ɗ əː ʔ										
1950-6						ʔ a										
665-6						a oː n										
703-6						n əː ʔ										
1290-6						m aːi̯										
1391-6						k e t										
269-6						k a t										
855-6						dʑ a n										
2078-6						s i										
2213-6						m iː										
1858-6						s a										
1151-6						k j a r										
737-6						p r d										
1859-7							ŋ ai̯									
175-7							k a									
241-7							ʔ uː ʔ									
2163-7							v uː n									
2181-7							n a m									
2060-7							ʔ ɔː m									
410-7							t aːi̯									
1841-7							m aːu̯									
2017-7							h i									
1004-7							d aː									
614-7							p o h									
686-7							p l i									
88-7							g ai̯ k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p dʑ n									
594-7							k aː									
1759-7							h a n									
805-7							k ɔːi̯ n									
756-7							h ɨ k									
1201-7							m ɔː d									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							l aː ŋ									
17-7							v a d									
4-7							a əː m									
788-7							t ai̯									
1219-7							h iː m									
141-7							ʔ aː ŋ									
541-7							p dʑ j a ŋ									
1687-7							h uː n									
123-7							a aː m									
1652-7							dʑ ɔːi̯ n									
576-7							ŋ ɔː									
1738-7							t a k									
442-7							h ɔː m									
368-7							t j a ŋ									
1778-7							b a d									
957-7							n a b									
1704-7							ʔ i ʔ									
304-7							j a m									
1796-7							dʑ ɔ ŋ									
720-7							d aːi̯ h									
287-7							k a b									
321-7							k ə h									
206-7							t o k									
1950-7							ʔ ɔː									
665-7							a ɔː n									
703-7							n o k									
1290-7							m aːi̯									
1391-7							g a d									
269-7							k a d									
855-7							dʑ a n									
2078-7							s i									
2213-7							m ai̯									
1858-7							s a									
1151-7							k j a n									
737-7							b aːi̯ d									
1859-8								ŋ ai̯								
175-8								g a								
241-8								ʔ uː ʔ								
2163-8								kʰ uː n								
2181-8								n a m								
2060-8								ʔ ɔː m								
410-8								ɗ aːi̯								
1841-8								m v								
2017-8								h eː								
1004-8								t aː								
614-8								b o h								
686-8								b l eː								
88-8								g a ʔ								
872-8								n ɨː ŋ								
1891-8								ɗ aː								
68-8								s iː m								
631-8								b u n								
594-8								g aː								
1759-8								h a ŋ								
805-8								g ei̯ ŋ								
756-8								h ɨː g								
1201-8								m ɔː ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								h aː ŋ								
17-8								v a t								
4-8								eː əɯ̯ m								
788-8								ɗ ai̯								
1219-8								h iː m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h uː n								
123-8								eː aː m								
1652-8								tɕ iː ŋ								
576-8								ŋ a								
1738-8								ɗ a g								
442-8								h ɔː m								
368-8								ɗ j a ŋ								
1778-8								p a t								
957-8								n a p								
1704-8								ʔ ei̯ ʔ								
304-8								j a m								
1796-8								tɕ a ŋ								
720-8								t aːi̯ h								
287-8								g u p								
321-8								g o h								
206-8								ɗ o ʔ								
1950-8								ʔ ɔː								
665-8								eː ɔː n								
703-8								n o ʔ								
1290-8								m aːi̯								
1391-8								g a ʔ								
269-8								g a ʔ								
855-8								tɕ a n								
2078-8								s ei̯								
2213-8								m ai̯								
1858-8								s a								
1151-8								g j a ʔ								
737-8								p r t								
1859-9									ŋ i							
175-9									k a							
241-9									ʔ ui̯ ʔ							
2163-9									kʰ tɕ n							
2181-9									n ɛ m							
2060-9									ʔ oː m							
410-9									ɗ aːi̯							
1841-9									m ɛːu̯							
2017-9									h iː							
1004-9									d ɛː							
614-9									b o h							
686-9									b l iː							
88-9									g a ʔ							
872-9									n ɨː ŋ							
1891-9									ɗ ɛː							
68-9									s iː m							
631-9									b ə n							
594-9									k ɛː							
1759-9									h ɛ n							
805-9									k i n							
756-9									h ɨː k							
1201-9									m ɔː ʔ							
2042-9									ʔ ɛː							
1968-9									ɗ ɛ ʔ							
2000-9									l ɛː ŋ							
17-9									v ɛ d							
4-9									i əɯ̯ m							
788-9									ɗ i							
1219-9									h iː m							
141-9									ʔ ɛː ŋ							
541-9									b r j a ŋ							
1687-9									h ui̯ r							
123-9									i ɛː m							
1652-9									tɕ iː n							
576-9									ŋ ɔː							
1738-9									ɗ ɛ k							
442-9									h ɔː m							
368-9									ɗ j a ŋ							
1778-9									b ɛ d							
957-9									n a b							
1704-9									ʔ iː ʔ							
304-9									j a m							
1796-9									tɕ a ŋ							
720-9									d aːi̯ h							
287-9									k ə b							
321-9									k ə h							
206-9									ɗ o ʔ							
1950-9									ʔ oːi̯							
665-9									i oː n							
703-9									n o ʔ							
1290-9									m aːi̯							
1391-9									g ɛ t							
269-9									k a t							
855-9									tɕ a n							
2078-9									s iː							
2213-9									m i							
1858-9									s a							
1151-9									k j a n							
737-9									b r d							
1859-10										ŋ iː						
175-10										k a						
241-10										ʔ u ʔ						
2163-10										kʰ u n						
2181-10										a ɔ m						
2060-10										ʔ ɔː m						
410-10										ɗ aːi̯						
1841-10										m b						
2017-10										h e						
1004-10										r̥ aː						
614-10										b ə h						
686-10										b l e						
88-10										kʰ a ʔ						
872-10										a ɨː ŋ						
1891-10										ɗ aː						
68-10										s e m						
631-10										b ə r						
594-10										k aː						
1759-10										h ɔ ŋ						
805-10										k e ŋ						
756-10										h ɨː kʰ						
1201-10										m ɔː ʔ						
2042-10										ʔ aː						
1968-10										ɗ ɔ ʔ						
2000-10										r aː ŋ						
17-10										b ɔ d						
4-10										a e m						
788-10										ɗ iː						
1219-10										h e m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h u r						
123-10										a aː m						
1652-10										dʑ e ŋ						
576-10										ŋ w r						
1738-10										ɗ ɔ k						
442-10										h ɔː m						
368-10										ɗ j a ŋ						
1778-10										ɓ ɔ d						
957-10										a a b						
1704-10										ʔ e ʔ						
304-10										j ɔ m						
1796-10										dʑ ɔ ŋ						
720-10										d aːi̯ h						
287-10										kʰ ə b						
321-10										k ə h						
206-10										ɗ ə ʔ						
1950-10										ʔ ə						
665-10										a ɔː a						
703-10										a ə ʔ						
1290-10										m aːi̯						
1391-10										g ɔ ʔ						
269-10										k ɔ						
855-10										dʑ ɔ a						
2078-10										s e						
2213-10										m iː						
1858-10										s a						
1151-10										k j a n						
737-10										ɓ r d						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ uː ʔ					
2163-11											v uː n					
2181-11											n a m					
2060-11											ʔ ə m					
410-11											t aːi̯					
1841-11											m aːu̯					
2017-11											h ɔi̯					
1004-11											d aː					
614-11											b aː h					
686-11											b l i					
88-11											k ai̯ n					
872-11											n ɨ ŋ					
1891-11											t aː					
68-11											s iː m					
631-11											b əː n					
594-11											k aː					
1759-11											h a n					
805-11											k h n					
756-11											h ɨ k					
1201-11											m au̯ d					
2042-11											ʔ aː					
1968-11											t a ʔ					
2000-11											l aː ŋ					
17-11											v a d					
4-11											a əː m					
788-11											t ai̯					
1219-11											h iː m					
141-11											ʔ aː ŋ					
541-11											b r ə h ŋ					
1687-11											h uː n					
123-11											a aː m					
1652-11											dʑ h n					
576-11											ŋ ɔ					
1738-11											t a k					
442-11											h ɔː m					
368-11											t ə h ŋ					
1778-11											b a d					
957-11											n a p					
1704-11											ʔ i ʔ					
304-11											j a m					
1796-11											dʑ ɔ ŋ					
720-11											d aːi̯ h					
287-11											k əː p					
321-11											k o					
206-11											t aː n					
1950-11											ʔ əː					
665-11											a au̯ n					
703-11											n aː n					
1290-11											m aːi̯					
1391-11											k a ʔ					
269-11											k a ʔ					
855-11											dʑ a n					
2078-11											s i					
2213-11											m ai̯					
1858-11											s a					
1151-11											k j a n					
737-11											b r d					
1859-12												ŋ ɛ				
175-12												g a				
241-12												ʔ u				
2163-12												kʰ u n				
2181-12												n ă m				
2060-12												ʔ o m				
410-12												d ai̯				
1841-12												m v				
2017-12												h e				
1004-12												t ai̯				
614-12												b ou̯ h				
686-12												b l e				
88-12												k au̯ ʔ				
872-12												n ɨ ŋ				
1891-12												d ai̯				
68-12												s i m				
631-12												b ɲ n				
594-12												g ai̯				
1759-12												h ă ɲ				
805-12												g ɛ ɲ				
756-12												h ɨ g				
1201-12												m o ʔ				
2042-12												ʔ ai̯				
1968-12												d ă ʔ				
2000-12												h ai̯ ŋ				
17-12												v ă d				
4-12												ă ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ai̯ ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ă ai̯ m				
1652-12												c a ɲ				
576-12												ŋ ɔ				
1738-12												d ă g				
442-12												h o m				
368-12												d j a ŋ				
1778-12												p ă d				
957-12												n ă p				
1704-12												ʔ e ʔ				
304-12												j ă m				
1796-12												c ɔ ŋ				
720-12												t e h				
287-12												g c p				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ ă				
665-12												ă o n				
703-12												n ou̯ ʔ				
1290-12												m ai̯				
1391-12												k ă				
269-12												g ă				
855-12												c a n				
2078-12												s e				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p r d				
1859-13													k ɛ			
175-13													g a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ o m			
410-13													d ai̯			
1841-13													m v			
2017-13													h e			
1004-13													t ai̯			
614-13													b ou̯ h			
686-13													b l e			
88-13													k ɔ ʔ			
872-13													n ɨ k			
1891-13													d ai̯			
68-13													s i m			
631-13													b c n			
594-13													g ai̯			
1759-13													h ă n			
805-13													g ă n			
756-13													h ɨ g			
1201-13													m o ʔ			
2042-13													ʔ ai̯			
1968-13													d ă ʔ			
2000-13													l ai̯ k			
17-13													v ă c			
4-13													ă ə m			
788-13													d ɛ			
1219-13													h i m			
141-13													ʔ ai̯ k			
541-13													b r j a ŋ			
1687-13													h u n			
123-13													ă ai̯ m			
1652-13													c a n			
576-13													k ɔ			
1738-13													d ă g			
442-13													h o m			
368-13													d j a ŋ			
1778-13													p ă c			
957-13													n ă p			
1704-13													ʔ e ʔ			
304-13													j ă m			
1796-13													c ɔ k			
720-13													t c h			
287-13													g c p			
321-13													g ə h			
206-13													d ou̯ ʔ			
1950-13													ʔ ă			
665-13													ă o n			
703-13													n ou̯ ʔ			
1290-13													m ai̯			
1391-13													k ă ʔ			
269-13													g ă ʔ			
855-13													c a n			
2078-13													s e			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p r d			
1859-14														ŋ ai̯		
175-14														g a		
241-14														ʔ uː t		
2163-14														kʰ uː t		
2181-14														n a m		
2060-14														ʔ o m		
410-14														ɗ aːi̯		
1841-14														m au̯		
2017-14														h eː		
1004-14														dʱ aː		
614-14														b o h		
686-14														b l eː		
88-14														g a ʔ		
872-14														n o ŋ		
1891-14														ɗ aː		
68-14														s iː m		
631-14														b u t		
594-14														g aː		
1759-14														h a ŋ		
805-14														g eː ŋ		
756-14														h ɨː k		
1201-14														m ɔː ʔ		
2042-14														ʔ aː		
1968-14														ɗ a ʔ		
2000-14														l aː ŋ		
17-14														v a dʱ		
4-14														eː əɯ̯ m		
788-14														ɗ ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h uː t		
123-14														eː aː m		
1652-14														tɕ eː ŋ		
576-14														ŋ ɔː		
1738-14														ɗ a g		
442-14														h ɔː m		
368-14														ɗ j a ŋ		
1778-14														p a dʱ		
957-14														n a p		
1704-14														ʔ eː ʔ		
304-14														j a m		
1796-14														tɕ a ŋ		
720-14														dʱ aːi̯ h		
287-14														k u p		
321-14														g o h		
206-14														ɗ ui̯ ʔ		
1950-14														ʔ ɔː		
665-14														eː ɔː n		
703-14														n ui̯ ʔ		
1290-14														m aːi̯		
1391-14														g a t		
269-14														g a t		
855-14														tɕ a n		
2078-14														s eː		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j a t		
737-14														p r dʱ		
1859-15															ŋ ɛː	
175-15															g a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ oː m	
410-15															d aːi̯	
1841-15															m v	
2017-15															h	
1004-15															t aːi̯	
614-15															b ou̯ h	
686-15															b l ei̯	
88-15															g au̯ ʔ	
872-15															n o ŋ	
1891-15															d aːi̯	
68-15															s ei̯ m	
631-15															b ɲ n	
594-15															g aːi̯	
1759-15															h a ɲ	
805-15															g a ɲ	
756-15															h ɨː g	
1201-15															m ou̯ ʔ	
2042-15															ʔ ou̯	
1968-15															d a ʔ	
2000-15															h aːi̯ ŋ	
17-15															v a d	
4-15															a əa m	
788-15															d ɛː	
1219-15															h ei̯ m	
141-15															ʔ aːi̯ ŋ	
541-15															b r j a ŋ	
1687-15															h ui̯ n	
123-15															a aːi̯ m	
1652-15															c a ɲ	
576-15															ŋ ɔː	
1738-15															d a g	
442-15															h oː m	
368-15															d j a ŋ	
1778-15															p a d	
957-15															n a p	
1704-15															ʔ ei̯ ʔ	
304-15															j a m	
1796-15															c ɔ ŋ	
720-15															t aːi̯ h	
287-15															g u p	
321-15															g o h	
206-15															d ou̯ ʔ	
1950-15															ʔ a	
665-15															a oː n	
703-15															n ou̯ ʔ	
1290-15															m aːi̯	
1391-15															g a ʔ	
269-15															g a ʔ	
855-15															c a n	
2078-15															s ei̯	
2213-15															m ɛː	
1858-15															s a	
1151-15															g j a n	
737-15															p r d	
1859-16																ŋ ɛː
175-16																g a
241-16																ʔ uː ʔ
2163-16																g uː n
2181-16																n a m
2060-16																ʔ oː m
410-16																d aːi̯
1841-16																m v
2017-16																h ei̯
1004-16																t aː
614-16																b ou̯ h
686-16																b l ei̯
88-16																g ɔ ʔ
872-16																n ɨː ŋ
1891-16																d aː
68-16																s ui̯ m
631-16																b tɕ r
594-16																g aː
1759-16																h a ɲ
805-16																g ei̯ n
756-16																h ɨː g
1201-16																m oː ʔ
2042-16																ʔ aː
1968-16																d a ʔ
2000-16																l aː ŋ
17-16																v ɛ t
4-16																a əː m
788-16																d ɛː
1219-16																h ui̯ m
141-16																ʔ aː ŋ
541-16																b r j a ŋ
1687-16																h uː n
123-16																a aː m
1652-16																tɕ a n
576-16																ŋ ɔ
1738-16																d a g
442-16																h oː m
368-16																d j a ŋ
1778-16																p ɛ t
957-16																n a p
1704-16																ʔ ei̯ ʔ
304-16																j ɛ m
1796-16																tɕ ɔ ŋ
720-16																t aːi̯ h
287-16																g u p
321-16																g ou̯ h
206-16																d ou̯ ʔ
1950-16																ʔ a
665-16																a oː n
703-16																n ou̯ ʔ
1290-16																m aːi̯
1391-16																g a t
269-16																g a t
855-16																tɕ a n
2078-16																s ei̯
2213-16																m ɛː
1858-16																s a
1151-16																g j a n
737-16																p r d
