COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
642-2		e ɨ e e e																	
60-2		e e rː e e e																	
115-2		ə e ɨ a																	
209-2		ɨ ɨ e e j																	
242-2		x ɨ e e e																	
415-2		tʃ ɨ ɨ e																	
450-2		tʃ e rː e																	
490-2		x e h e																	
645-2		tʃ e e																	
160-2		tʃʼ e rː e																	
208-2		x ɨ n m ə e																	
378-2		x ɨ e e t																	
379-2		x e m e a																	
409-2		x ə e e																	
598-2		tʃ ə ə ə																	
646-2		x ə j ɨ ə																	
210-2		ʔ e e e e e																	
215-2		x e e e																	
285-2		ɨ e d e																	
380-2		x e j ɨ																	
412-2		e ə e e e																	
496-2		ɨ ɨ e e e																	
64-2		tʃ e d e																	
251-2		x e j ɨ a																	
294-2		ɨ e e d																	
597-2		x ɨ e e d e e e																	
7-2		x e e ɨ e																	
158-2		d ə ə e																	
296-2		e e ə e e d e																	
375-2		tʃ ə w																	
541-2		kʼ ə d ə ə																	
113-2		d ɨ w e																	
252-2		rː ə e ə																	
330-2		d e e																	
449-2		x ɨ ɨ e																	
491-2		d ɨ e g e t																	
545-2		m ɨ ɨ																	
596-2		w e t e																	
4-2		e a e																	
106-2		e e d e																	
254-2		kʼ ɨ m e d																	
290-2		tʃ e ə m e																	
602-2		l ɨ e																	
2-2		ɨ e e e m																	
3-2		x ɨ j t e																	
213-2		kʼ e rː e ɨ i																	
486-2		z d																	
10-2		tʃ ɨ ɨ e e																	
152-2		tʃ e l e																	
211-2		w ə s i t																	
328-2		tʃʼ e d e s a																	
333-2		w ɨ s i a b																	
334-2		ɨ ə a a																	
540-2		e e b e																	
109-2		k ɨ n i																	
61-3			kʼ ə n																
63-3			ʔ ə t ɨ ə																
107-3			kʼ ə w ə r ə																
112-3			tʃʼ ə n ə r ə																
331-3			ə ə g a ə ə																
377-3			kʼ m ə kʼ ə r ə																
381-3			ʔ ə t																
417-3			ə ə n																
451-3			m ə h u t																
454-3			ʔ ə t ə r																
484-3			m ə t ə ə																
535-3			ʔ ə w ə r																
543-3			ə ə ə t																
593-3			kʼ ə ə ə a																
640-3			ə w ə n ə																
1-3			dʒ ə p ə r ə m																
65-3			kʼ ə w																
163-3			m ə tʃʼ ə																
212-3			ʔ e n																
244-3			kʼ ə ə e																
248-3			ə w ə ə e																
293-3			w ə w ə r																
373-3			kʼ ə ə e r																
408-3			ʔ ə r a																
414-3			kʼ ə w ə kʼ u r ə																
601-3			kʼ ə w ə																
642-3			ə ə ə e n																
60-3			w ə w ə r ə m																
115-3			kʼ ə w a r																
209-3			ə ə ə e																
242-3			ʔ ə ə ə ə																
415-3			w ə ə ə t																
450-3			w ə e																
490-3			kʼ ə p w ə m																
638-3			w ɨ ə n ə																
645-3			kʼ ə r																
75-3			d ə ə ɨ r																
160-3			tʃʼ ə w ə kʼ																
208-3			m ə n kʼ ə r a																
214-3			ʔ ə t e																
218-3			kʼ ə n ə ə n																
378-3			d ə n kʼ e t																
379-3			m ə ə																
409-3			g ə t ə r ə																
497-3			kʼ ə ə																
598-3			w w e t																
646-3			ʔ ə t r ə																
164-3			kʼ ə n ə m																
210-3			w ə ə ə ə r ə																
215-3			ʔ ə t ə p ə t																
256-3			tʃ ə w ə																
285-3			w ə t e t																
332-3			ʔ ə kʼ ɨ r																
380-3			ʔ ə ə ə r a																
412-3			m ə ə ə ə																
496-3			w ə t ə ə ə ə ə e t																
64-3			ʔ ə ə																
67-3			ə ə t r																
169-3			w ə m ə ə r ə m																
251-3			w ə w e																
461-3			g kʼ t ə																
547-3			w ə w u t																
597-3			ʔ e ə ə e r a																
655-3			kʼ ə ɨ r t																
7-3			ʔ ə ə g a																
158-3			kʼ ə ə g ə a																
168-3			ʔ u w ə r																
296-3			w u ə ə e t a																
372-3			kʼ ə n ɨ r																
374-3			kʼ ə kʼ ə ə ə e																
375-3			ə ə ə																
385-3			w u p ə t																
411-3			ʔ ə t ə ɨ n																
500-3			ʔ a n ə r																
6-3			w ə r kʼ a r a																
17-3			ʔ ə n ə r																
123-3			s ə w ə m																
252-3			ə ə p ə m ə																
421-3			g ɨ n ə																
448-3			k ə t ə n ə n e																
449-3			ʔ e ə e																
545-3			m ɨ w e																
596-3			w ə p ə																
653-3			kʼ ə p ə t																
4-3			m e n a ə																
254-3			m ə ə ə t																
290-3			tʃʼ e e m ə m																
339-3			b ə t ə r																
460-3			kʼ ə ɨ t																
489-3			kʼ w ə r a r a																
552-3			ʔ ɨ																
652-3			ʔ ə t ə n t ə																
119-3			d a n g a t a																
298-3			ʔ a a t a																
340-3			g ə n ə																
458-3			d ə n d ə r ə																
459-3			ʔ ə ə a ə																
607-3			ʔ ə g w a t																
609-3			ʔ ɨ n a																
647-3			t ə t ə t a a																
10-3			ʔ ə kʼ ə a																
15-3			ʔ ɨ n ɨ m																
18-3			w ɨ t a r ə																
73-3			tʃ ə kʼ w ə r ə m																
76-3			kʼ a a ə m a																
110-3			ʔ a t ə																
121-3			tʃ ɨ n ə																
167-3			g ɨ w ə																
255-3			kʼ a ə w tʃ a																
297-3			g ə n ə r																
299-3			g ə n ə r																
338-3			m ə n a n																
342-3			w ɨ r a																
344-3			kʼ ə n ə r																
410-3			kʼ a w e																
540-3			w e a																
550-3			d ə n a r																
61-4				a ə ə															
63-4				a ə ə ə															
107-4				a ə ə ə ə ə															
112-4				d ə ə ə ə ə															
331-4				ə ə ə ə ə															
377-4				a a ə ə ə ə															
381-4				a ə ə															
417-4				ə ə ə															
451-4				ə ə ə ə															
454-4				a ə ə ə															
484-4				ə ə ə ə															
535-4				d ə ə ə ə ə															
543-4				ə ə ə ə															
593-4				ə ə ə ə ə															
640-4				ə ə ə ə ə															
1-4				d ə ə ə ə															
65-4				d ə															
163-4				ə ə ə															
408-4				d ə ə ə ə ə															
414-4				d ə ə ə ə ə															
601-4				ə ə ə ə ə ə															
642-4				ə ə ə ə ə															
60-4				ə ə ə ə ə ə															
115-4				ə ə ə ə ə															
450-4				ə ə ə ə															
490-4				d ə ə ə															
638-4				ə ə ə ə ə															
645-4				a ə ə															
75-4				a ə ə ə ə															
160-4				ə ə ə ə															
378-4				d ə ə ə															
379-4				ə ə ə															
409-4				d ə ə ə ə															
497-4				d ə ə															
598-4				ə ə ə ə ə															
646-4				d ə ə ə															
164-4				d ə ə															
332-4				d ə ə ə															
380-4				d ə ə ə ə															
412-4				ə ə ə ə ə															
64-4				d ə ə ə															
67-4				ə ə ə															
169-4				ə ə ə ə ə ə ə ə															
461-4				d ə															
547-4				ə ə ə ə															
597-4				a ə ə ə ə ə ə															
655-4				d a ə ə ə															
158-4				d ə ə ə															
168-4				ə ə ə ə															
372-4				d ə ə ə ə ə															
374-4				d ə ə ə ə ə															
375-4				ə ə															
385-4				ə ə ə															
411-4				ə ə ə															
500-4				a ə ə ə ə															
541-4				d ə ə ə															
6-4				ə ə ə ə ə ə															
17-4				d ə ə ə ə															
330-4				d ə															
421-4				ə ə ə															
449-4				d ə ə ə															
545-4				ə ə ə ə ə ə															
596-4				ə ə ə															
653-4				ə ə															
4-4				d a ə ə ə															
8-4				d ə ə ə															
106-4				ə ə ə															
339-4				d ə ə ə															
489-4				d ə ə ə ə ə ə															
652-4				d ə ə ə															
119-4				d ə ə ə ə															
340-4				d ə ə ə ə															
458-4				d ə ə ə ə ə															
486-4				ə ə ə ə ə															
607-4				d ə ə ə															
609-4				ə ə ə															
15-4				d ə ə ə															
18-4				ə ə ə ə ə															
73-4				d ə ə ə ə ə															
76-4				d ə ə ə ə ə															
110-4				d ə ə															
121-4				d ə ə															
167-4				d ə ə ə															
334-4				d ə ə ə															
342-4				ə ə ə ə															
344-4				d ə ə ə ə															
410-4				d ə ə ə ə															
550-4				d ə ə ə ə															
612-4				d ə ə a															
61-5					g ə ə														
63-5					ʔ ə ə e a														
107-5					g ə r ə ə a														
112-5					g ə r ə r a														
331-5					a ə g ə ə a														
377-5					g ʔ ə ə ə ə														
381-5					ʔ a ə														
417-5					ə ə ə														
451-5					s ə a t														
454-5					ʔ ə ə ə														
484-5					ə ə t a a														
535-5					ʔ ə ə ə ə														
543-5					ə ə r ə ə t														
593-5					ʔ ə ə e ə														
640-5					ə w ə nː														
1-5					g ə r ə r ə m														
65-5					ʔ ə a a r ə														
163-5					s ə t ə m a														
212-5					ʔ e ə														
244-5					ʔ ə r e														
248-5					ə ə ə e														
293-5					w ə r ə r														
373-5					g i ə e r														
408-5					g ə nː ə ə a														
414-5					g ə w a ə r a														
601-5					ʔ ə r i ə														
642-5					ə ə ə a e ə														
60-5					w ə s ə r ə m														
115-5					ə ə ə a ə														
209-5					s i ə a r														
242-5					ʔ i ə i a														
415-5					s ə ə ə ə														
450-5					s ə r ɲː a														
490-5					g ə w ə m														
638-5					s ə ə ə ə														
645-5					g a a														
75-5					g ə ə a ə ə														
160-5					tʃ ə w ə m														
208-5					ʔ i ə ə ə ə r a														
214-5					ʔ ə a														
218-5					ʔ ə nː a ə ə														
378-5					d a n kʼ e t														
379-5					ʔ ə t ə														
409-5					g ə ə r ə														
497-5					g ə ə														
598-5					a ə ə w e t														
164-5					g ə g r ə m														
210-5					ʔ ə a a ə r e														
215-5					ʔ a a a t														
256-5					k ə r ə														
285-5					w a a t														
332-5					ʔ i n g i r														
380-5					ʔ ə a a r a														
496-5					w u a ə e a e t														
64-5					g a a														
67-5					ə ɨ i														
169-5					ʔ ə ə ə ə ə ə r a														
251-5					w a														
294-5					g ə a ə ə a														
461-5					k a t e														
547-5					w ə z a t														
597-5					ʔ a a ə ə r a														
655-5					ʔ a ɨ ə t														
7-5					ʔ a a g a														
168-5					ʔ ə ə a ə														
296-5					w a a a e t a														
372-5					g ə ə ə ə r														
374-5					g ə kʼ ə a a														
375-5					s ə m														
385-5					w ə bː e t														
411-5					ʔ ə ə ə ə														
500-5					ʔ ə ə ɨ ə														
6-5					a ə ə g ə a a														
17-5					ʔ ə n ɨ ə														
113-5					ʔ ə ə ə														
123-5					tʃ ə w ə m														
252-5					w ə a m ə m														
421-5					g ə nː ə														
448-5					kʼ ə t ə r r ə ə a t														
449-5					ʔ a a e														
545-5					s ɨ nː ə r														
596-5					w ə g ə														
653-5					g ə bː ə t														
4-5					g a a a ə														
8-5					g ə ə ə														
290-5					ʔ a e m e m														
339-5					g ə g ə ə														
460-5					s ə ɨ t a														
489-5					g w ə a ə r a														
552-5					s ə														
602-5					ə ə														
652-5					ʔ ə n t ə n t a														
3-5					a a														
119-5					d a n g ə t a														
298-5					g ə ɨ t a														
340-5					g a ə nː ə														
458-5					d ə n ə r ə														
459-5					ʔ ə ə r ə														
486-5					ə ə ə m ə m														
607-5					ʔ ə g a a														
609-5					ʔ ə nː a														
647-5					ʔ ə t ə m ə														
15-5					ʔ ɨ nː a m														
18-5					a ə ə r ə														
73-5					tʃ ə g ə r ə m														
76-5					g ə a ə nː a														
110-5					g a a														
121-5					tʃ ə g ə														
152-5					ʔ a z a														
167-5					g ə nː ə														
255-5					g w ə w ə t e														
297-5					g a a ə a														
299-5					g a a ə a														
334-5					ʔ a a ə r ə														
338-5					ʔ ə a a ə														
342-5					a ə nː a														
344-5					g ə nː ə m														
410-5					ʔ a a ə r e														
550-5					tʃ ə n ə ə														
612-5					ʔ ə ə a m														
61-6						s e e													
63-6						ʔ e n e e													
107-6						g e m e e e													
112-6						s e f e e e													
331-6						m e e e													
377-6						ʔ g e n w i e e													
381-6						ʔ ɨ ħ e n m e													
417-6						e e e													
451-6						s e n r e m u													
454-6						ħ e n s e e													
484-6						s e n e s u													
535-6						ʔ e s e e m													
543-6						s e n u e u													
593-6						m e e e e													
640-6						e m e e													
1-6						g e n e e e m													
163-6						s e s m e													
212-6						ʔ e e													
244-6						ʔ e e e r e													
248-6						m ʔ e e b e													
293-6						f e e e e													
373-6						ʔ ʔ e e e e													
408-6						b e ʕ u e e													
601-6						s e i ə m u													
642-6						e e e e e													
60-6						f e f e m e m													
115-6						e e m m e													
242-6						ʔ e m ʔ e s													
415-6						m e e e m													
450-6						s e e m													
490-6						f e b g m e m													
638-6						m e e ə ai̯													
645-6						m e e													
75-6						j e m g e e e													
208-6						ʔ ɨ n w ɨ ə e													
214-6						ʔ e b ai̯													
218-6						ʔ e f i e e													
409-6						ʕ e g b e e i													
497-6						g i s ə e													
598-6						k ə a m e t													
646-6						ʔ e ɨ e													
215-6						g e g g i e													
256-6						g i m e													
294-6						g ə n ə e r n e													
655-6						g g f i s ə t													
158-6						ʔ e m g e s													
372-6						k ə m e e													
375-6						s e n m													
411-6						m əi̯ ʔ u ʕ u s													
500-6						k a s i e													
541-6						g e s e e													
113-6						b e e ai̯													
252-6						f a g a r i													
330-6						g e e m e													
448-6						f ə sː ə m r t ə t													
106-6						m e s b e													
290-6						ħ e d e m ai̯ kʼ													
460-6						f ə g b i t e													
552-6						f m b ə ə													
602-6						m e n m													
2-6						ʔ ʔ e e e m													
298-6						g g ʔ a t a													
486-6						f ə f ə kʼ ə													
211-6						m e s e													
333-6						n e n e e													
334-6						m ə r b ə m ə													
612-6						kʼ e i a b u t													
61-7							m a r												
63-7							ʔ a a e												
107-7							g a m a r a												
112-7							kʼ a m a r a												
331-7							w a a ə o t												
377-7							kʼ a a r a												
381-7							ʔ a t												
417-7							a a ə												
451-7							m ə x a t												
454-7							ʔ a a r												
484-7							m a t a e t t t												
535-7							ʔ a m a o t												
543-7							m a ə ə t t												
593-7							m a ə a ə												
640-7							ə w a e												
1-7							dʒ ə pː ə r a t												
65-7							kʼ a t t												
163-7							m ə a												
212-7							ʔ a ə												
244-7							ʔ ə ə ə t t												
248-7							ə a ə ə t												
293-7							w ə o ə r												
373-7							kʼ j ə ə a r												
408-7							ʔ a ə a a												
414-7							kʼ ə w a kʼ a r a												
601-7							kʼ ə r ə												
642-7							m a o a o												
60-7							w a w a m a t												
115-7							m a m a a												
209-7							w ə s n o t t												
242-7							ʔ a ə a ə t t												
415-7							m ə ə a t												
450-7							m a ə t												
490-7							t ə pː w a												
638-7							m a s n a												
645-7							kʼ a r												
75-7							g a ə a r												
160-7							tʃ ə r a t												
208-7							ʔ ə ə w ə r a t												
214-7							g a o t												
218-7							ʔ ə w a r												
378-7							d a n kʼ a t												
379-7							m ə t a												
409-7							g a w a r a												
497-7							t ə pː a												
598-7							m w w a t												
646-7							kʼ a m a t												
164-7							g ə x a												
210-7							m ə ə w ə r ə												
215-7							ʔ a ə a t												
256-7							tʃ ə w a												
285-7							m ə t a t												
332-7							kʼ a a r												
380-7							ʔ ə o a a												
412-7							w ə o o												
496-7							w ə ə w a ə e t												
64-7							g a a t												
67-7							w a r												
169-7							m ə ə w a ə												
251-7							m ə o o m												
294-7							m ə w ə t t												
461-7							k m a												
547-7							w ə s a t												
597-7							ʔ a m o a r a												
655-7							kʼ m a t												
7-7							ʔ a ə g a												
158-7							kʼ a m a s												
168-7							kʼ ɨ m a r												
296-7							w ə w e t o												
372-7							kʼ a e w a r												
374-7							kʼ a kʼ a a a												
385-7							w ə tʃ a t												
411-7							t ə e a t												
500-7							kʼ a m a r												
6-7							m a r a r a												
17-7							g a m a r												
123-7							w ə s ə s												
252-7							w ə ə ə t												
421-7							g ɨ w a												
448-7							kʼ ə a n a n a t												
449-7							ʔ a o a t												
491-7							o o t												
545-7							m a w a w												
596-7							a a pː a												
653-7							g ə pː a t												
8-7							kʼ ə ə t a												
254-7							e w a t												
290-7							ʔ ə ə m a t												
460-7							m ɨ a t ə												
489-7							kʼ w a r a r a												
552-7							m ə												
652-7							kʼ a a t a												
3-7							m ɨ n t a												
119-7							d a n g a t a												
298-7							k w a t ə												
340-7							g x a a												
458-7							d a n g a r a												
459-7							ʔ ə s r a												
486-7							o a o t												
607-7							kʼ a w a												
609-7							g ɨ x a												
10-7							o o o												
15-7							kʼ ɨ n a m												
18-7							m ɨ o r a												
73-7							tʃ a x w a r a												
76-7							kʼ m a a n a												
110-7							x a t a												
121-7							tʃ a pː a												
152-7							g o s o												
167-7							g a a a												
255-7							kʼ w ə w t a												
297-7							g a n a r												
299-7							g a n a r												
338-7							m ə a ə												
342-7							m a w a												
344-7							kʼ ɨ m a r												
410-7							kʼ a a m m a												
540-7							m ə t a												
550-7							kʼ a n a r												
61-8								tʃ ə m											
63-8								h ə t ɨ a											
107-8								kʼ a m ə r a											
112-8								dʒ ə m ə r ə											
331-8								ɨ ɨ g a ə a											
377-8								kʼ ɨ kʼ n ə r ə											
381-8								ʔ a											
417-8								ɨ ɨ ə											
451-8								ɨ ɨ a t											
454-8								dʒ ɨ h ɨ r											
484-8								ɨ ɨ m ə r											
535-8								kʼ ə m ɨ r											
543-8								ɨ ɨ a a t											
593-8								kʼ ɨ ə a ə											
640-8								ɨ ɨ ɨ a											
1-8								dʒ ə p ə r ə m											
65-8								kʼ ɨ m											
163-8								w ɨ tʃʼ ə											
212-8								g ɨ ə											
244-8								dʒ ə ə ə											
248-8								ə ɨ ə a											
293-8								w ə ɨ ə a											
373-8								kʼ ɨ a a a											
408-8								ʔ ə w r ə											
414-8								dʒ ɨ h a kʼ ə r a											
601-8								dʒ ə r ə m											
642-8								ɨ ɨ m ə ɨ ə											
60-8								ɨ ə w ə r ə m											
115-8								kʼ ə ɨ a a											
209-8								ɨ ɨ ɨ w a											
242-8								dʒ ɨ ə ɨ ə											
415-8								m ɨ ə ə a											
450-8								ɨ ɨ ɨ											
490-8								dʒ ə p w ə m											
638-8								ɨ ɨ ɨ a ə											
645-8								kʼ a r											
75-8								dʒ ɨ ə ɨ r											
160-8								dʒ ə r ə kʼ											
208-8								ʔ ɨ n w a r a											
214-8								g ə m a											
218-8								dʒ ə w ə ɨ ə											
378-8								d a n g ə t											
379-8								m ə t ə											
409-8								g ɨ w a r ə											
497-8								dʒ ə ə											
598-8								a w e t											
646-8								kʼ ɨ a ə											
164-8								dʒ ə n ə m											
210-8								w ə ə w ə r ə											
215-8								dʒ a h ə w ə t											
256-8								tʃ ə w ə											
285-8								ɨ ə m a t											
332-8								kʼ ə h g ɨ r											
380-8								ʔ ə m a r a											
412-8								w ə w ə r											
496-8								ɨ ɨ h h ə w ə ə ə i i i i											
64-8								kʼ ə ə											
67-8								ɨ ɨ a											
169-8								m ə m w ə w ə m ə											
251-8								w ə m e m											
294-8								dʒ m ə w ə i											
461-8								dʒ m t ə											
547-8								w ɨ w a t											
597-8								w e w ɨ ə r ə											
655-8								kʼ a ɨ a t											
7-8								ʔ a ə g a											
158-8								kʼ ə m a ə a											
168-8								kʼ ɨ ɨ a r											
296-8								ɨ ə w w e t ə											
374-8								kʼ ə m a a a											
385-8								ɨ ɨ tʃ ə t											
500-8								dʒ ɨ m ɨ r											
6-8								ɨ ə r g a w ə											
17-8								ʔ ə m ɨ r											
123-8								m ə w ə m											
252-8								a ə p ə ə m											
421-8								g ɨ w ə											
448-8								g ə t a n r ə n a											
449-8								ʔ e t a e m											
545-8								m ɨ ɨ ɨ w											
596-8								w ə p ə											
653-8								dʒ ə p ə t											
4-8								g m a m a ə											
8-8								kʼ ə m ə t a											
254-8								dʒ ɨ ə ə t											
290-8								tʃʼ a e m ə m											
339-8								b ə t ə r											
460-8								ɨ ɨ ɨ m a											
489-8								kʼ w ə r a w a											
552-8								m ə											
652-8								dʒ ɨ h ə w ə t a											
3-8								m ɨ n a e											
119-8								d a n g a t a											
298-8								ʔ a ɨ t a											
340-8								g w ə r ə											
458-8								d ə n g ə m ə											
459-8								ʔ ə s ə a ə											
607-8								ʔ ə g w a											
609-8								m ɨ w a											
10-8								g ə g a r											
15-8								kʼ ɨ n a m											
18-8								w ɨ n a w ə											
73-8								tʃ ə g a ə r ə m											
76-8								kʼ ə a ə m ə											
121-8								tʃ ɨ p ə											
167-8								g a w ə											
255-8								g w ə w a											
297-8								g a n ə r											
299-8								g a n ə r											
338-8								m ə m ə ə											
342-8								m a w a											
344-8								kʼ ə m ə r											
410-8								kʼ a m m m e											
540-8								m ɨ s a											
550-8								tʃ ə n a r											
61-9									d ə ə										
63-9									d ə w ə ə										
107-9									d ə m ə r a										
112-9									d ə m ə r ə										
331-9									m ə g a ə ə										
377-9									d d ə ə r ə										
381-9									x ɨ w ə ə										
417-9									ə ə ə										
451-9									m ə g z ə t										
454-9									d ə w ə r										
484-9									m ə w ə ə										
535-9									d ə m ə r										
543-9									m ə w ə ə										
593-9									d ə ə ə ə										
640-9									ə d ə ə										
1-9									d ə pː ə r ə r										
65-9									d ə ə										
163-9									m ə w ə										
212-9									d ə ə										
244-9									d ə ə ə										
248-9									ə w ə ə ə										
293-9									m ə ə ə ə										
373-9									x w ə ə ə r										
408-9									x ə j ə r ə										
414-9									d ə w a a r ə										
601-9									d ə m ə ə ə										
642-9									m ə n ə ə ə										
60-9									m ə m ə r ə										
209-9									x ə ə ə										
242-9									d ə ə ə ə										
415-9									d ə ə ə ə										
490-9									d ə w w ə										
638-9									m ə ə ə ə										
645-9									d a r										
75-9									d a ə a r										
160-9									d ə m ə										
208-9									d ə ə ə w ə r ə										
214-9									d ə g ə t										
218-9									d ə w a ə ə										
378-9									d ə n g ə										
379-9									m ə ə										
409-9									g ə g ə r ə										
497-9									d ə ə										
598-9									x ə ə w ə t										
646-9									d ə w ə ə										
164-9									d ə m ə										
210-9									x ə ə w ə r ə										
215-9									d a g z a j ə t										
256-9									tʃ ə ə a										
285-9									m ə g a t										
332-9									d ə w g ə r										
380-9									d ə ə ə r a										
412-9									m ə ə ə ə										
496-9									w u b a w ə ə ə										
64-9									d ə g ə										
67-9									ə ə j ə										
169-9									m ə ə a ə m ə ə										
251-9									m ə j a										
294-9									d d ə w ə										
461-9									d d a										
547-9									m ə ə a t										
597-9									kʼ ə ə ə ə r ə										
655-9									d ʔ m ə ə t										
7-9									d a ə g a										
168-9									m a m a r										
296-9									m ə w a ə t a										
372-9									kʼ ə n ə ə ə										
374-9									kʼ ə w a a a										
375-9									x ə ə										
385-9									m ə g a t										
411-9									d ə g ə ə ə										
500-9									m ə m ə r										
541-9									m ə j ə ə										
6-9									m ə ə ə r a										
17-9									tʃ ə m a r										
113-9									d ə ə ə										
123-9									d ə m ə										
252-9									dʒ ə g ə p ə										
421-9									d a m a										
448-9									kʼ ə d a r a ə a ə t										
491-9									d ə ə g ə										
545-9									x ə n ə j										
596-9									x ə p ə										
653-9									tʃ ə p a t										
4-9									kʼ a ə g a a a										
8-9									d ə b a a										
254-9									d ə ə ə										
339-9									m ə b a r										
489-9									kʼ b ə r a r a										
552-9									d a										
652-9									ʔ ə b a z ə a										
119-9									d a n g a t a										
298-9									ʔ g w ə t a										
340-9									g w ə n a										
458-9									d a n g ə r a										
459-9									d a g a z a										
486-9									x ə w ə g ə										
607-9									ʔ ə w a a										
609-9									g ə w a										
10-9									g a g r r										
15-9									ʔ a n ə										
18-9									m ə w a r a										
73-9									tʃ ə g w ə r ə										
76-9									kʼ ʔ ə a ə a										
110-9									ʔ ə a										
121-9									tʃ ə p a										
167-9									g ə r a										
255-9									g w ə w a										
297-9									g u n ə r										
299-9									g u n ə r										
338-9									d ə m a a r										
342-9									m ə n a										
344-9									g ə m ə r										
550-9									tʃ ə n a r										
612-9									d ə ə ə ə ə										
61-10										ə									
63-10										ə ə									
107-10										ə ə ə ə ə									
112-10										ə ə ə ə									
331-10										ə ə ə ə									
377-10										ə ə ə ə									
381-10										ə									
417-10										ə ə									
451-10										ə ə a ə									
454-10										ə ə ə									
484-10										ə ə ə ə									
535-10										ə ə ə ə									
543-10										ə ə									
593-10										ə ə ə									
640-10										ə ə									
1-10										ə ə ə ə									
65-10										ə									
163-10										ə ə ə									
212-10										ə									
244-10										ə ə ə									
248-10										ə ə ə ə									
293-10										ə ə ə ə									
373-10										ə ə ə									
408-10										ə ə ə									
414-10										ə ə ə ə									
601-10										ə ə ə									
115-10										ə ə ə									
209-10										ə ə ə ə									
242-10										ə ə ə									
415-10										ə ə ə ə									
490-10										ə ə									
160-10										ə ə ə									
208-10										ə ə ə ə ə									
218-10										ə ə ə									
378-10										ə ə ə									
379-10										ə ə ə									
497-10										ə									
598-10										ə ə ə									
646-10										ʔ ə ə									
164-10										ə ə									
210-10										ə ə ə ə ə									
256-10										ə ə									
285-10										ə ə ə									
